"tipo_de_visa","actividad_de_la_visa","pa_s_de_nacimiento","sexo","edad","tiene_hijos","nivel_acad_mico","area_conocimiento","subarea_conocimiento","ciudad_de_domicilio_en","actividad_en_colombia","ocupaci_n_en_colombia","sector_de_actividad_en","tiene_familiares_residentes","a_o_expedicion","mes_expedicion","numero"
"VISAS RESIDENTE","RE","VENEZUELA","F","31","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA","HOGAR","NO REGISTRA","NO INDICA","SI","2017","7","1"
"VISAS VISITANTE","PARTICIPANTE EN EVENTO","VENEZUELA","M","40","NO","SIN PROFESI�N","NINGUNA","NINGUNA","VALLEDUPAR","NO INDICA","ARTISTA","NO INDICA","NO","2022","4","1"
"VISAS VISITANTE","TRIPULANTE DE EMBARCACI�N O EN PLATAFORMA COSTERA AFUERA","VENEZUELA","M","52","NO","SIN PROFESI�N","NINGUNA","NINGUNA","TUMACO","NO INDICA","TRIPULANTE EMBARCACI�N PESQUERA","NO INDICA","NO","2022","4","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","31","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BARRANQUILLA","HOGAR","NO REGISTRA","NO INDICA","NO","2016","3","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","33","NO","POSTGRADO - ESPECIALIZACI�N","CIENCIAS DE LA SALUD","OTRO PROGRAMA DE SALUD","BOGOTA","TRABAJO","NO REGISTRA","SERVICIOS","NO","2022","4","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","32","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA D.C.","TRABAJO","NO REGISTRA","SERVICIOS","NO","2022","5","1"
"VISAS VISITANTE","PARTICIPANTE EN EVENTO","VENEZUELA","M","47","NO","PREGRADO - PROFESIONAL","BELLAS ARTES","M�SICA","BOGOT� DC","NO INDICA","ARTISTA","NO INDICA","NO","2022","4","1"
"VISAS VISITANTE","PRESTADOR DE SERVICIOS TEMPORALES","VENEZUELA","F","31","NO","POSTGRADO - MAESTRIA","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA D.C.","VINCULACI�N A CONTRATO","DIRECTORA","SOLIDARIO","SI","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","31","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS","BUCARAMANGA","HOGAR","NO REGISTRA","NO INDICA","SI","2017","3","1"
"VISAS VISITANTE","PRESTADOR DE SERVICIOS TEMPORALES","VENEZUELA","M","48","NO","PREGRADO - T�CNICO PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A MEC�NICA Y AFINES","BOGOTA","ASISTENCIA T�CNICA","ASISTENCIA TECNICA ESPECIALIZADA","INDUSTRIAL","NO","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","32","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","GALAPA","NO INDICA","BACTERIOLOGA","NO INDICA","NO","2013","12","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","32","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","MEDELLIN","NO INDICA","DOCENTE","NO INDICA","SI","2014","8","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","32","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","MEDELLIN","NO INDICA","HOGAR","NO INDICA","SI","2014","7","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EL�CTRICA Y AFINES","MEDELLIN","NO INDICA","EMPLEADOS DE OFICINA","CONSTRUCCI�N","NO","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","27","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BARRANQUILLA","TRABAJO","NO REGISTRA","SERVICIOS","SI","2022","5","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","F","56","NO","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BARRANQUILLA","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","32","NO","POSTGRADO - MAESTRIA","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","HOGAR","NO REGISTRA","NO INDICA","SI","2016","6","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","M","28","SI","PREGRADO - T�CNICO PROFESIONAL","COCINA Y CULINARIA","COCINA Y CULINARIA","BOGOTA D.C.","TRABAJO","NO REGISTRA","SERVICIOS","NO","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA","HOGAR","NO REGISTRA","NO INDICA","SI","2015","10","1"
"VISAS MIGRANTE","REFUGIADO","VENEZUELA","M","27","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA","TRABAJO","NO REGISTRA","SERVICIOS","NO","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","HOGAR","NO REGISTRA","NO INDICA","SI","2017","7","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","59","SI","PREGRADO - T�CNICO PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","SABANETA","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","SERVICIOS","SI","2022","4","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","CALI","HOGAR","NO REGISTRA","NO INDICA","NO","2016","4","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","CHIA","HOGAR","NO REGISTRA","NO INDICA","SI","2017","2","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS","BOGOTA","HOGAR","NO REGISTRA","NO INDICA","SI","2016","7","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS","BOGOTA","TRABAJO","NO REGISTRA","SERVICIOS","SI","2017","7","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","53","SI","PREGRADO - T�CNICO PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EL�CTRICA Y AFINES","MEDELLIN","NO INDICA","OPERADORES DE INSTALACIONES- DE MAQUINAS Y ENSAMBLADORES","INDUSTRIAL","NO","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","NINGUNA","NINGUNA","NEIVA","HOGAR","NO REGISTRA","NO INDICA","SI","2016","7","1"
"VISAS VISITANTE","PRESTADOR DE SERVICIOS TEMPORALES","VENEZUELA","M","33","NO","PREGRADO - TECNOL�GICO","INGENIER�A- ARQUITECTURA Y AFINES","OTRAS INGENIER�AS","BOGOTA D.C.","ASISTENCIA T�CNICA","ASISTENCIA TECNICA ESPECIALIZADA","INDUSTRIAL","NO","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","ARMENIA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","9","1"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","M","47","SI","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A ELECTR�NICA- TELECOMUNICACIONES Y AFINES","BOGOTA","TRABAJO","NO REGISTRA","COMUNICACIONES","SI","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","32","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","SABANETA","TRABAJO","NO REGISTRA","COMUNICACIONES","NO","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ADMINISTRADOR DE EMPRESAS","NO INDICA","NO","2014","8","1"
"VISAS VISITANTE","CORTESIA - OTROS","VENEZUELA","F","34","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","CIENCIA POL�TICA Y/O RELACIONES INTERNACIONALES","BOGOTA D.C.","NO INDICA","DIPUTADA","NO INDICA","NO","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","33","NO","POSTGRADO - ESPECIALIZACI�N","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","TRABAJO","ABOGADO","COMUNICACIONES","SI","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","CIVIL ENGINEER","NO INDICA","NO","2014","8","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","CONTADOR","NO INDICA","NO","2014","10","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","EDUCADOR","NO INDICA","SI","2014","6","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO CIVIL","NO INDICA","SI","2014","1","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO DE SISTEMAS","NO INDICA","NO","2014","8","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO DE SISTEMAS","NO INDICA","SI","2014","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO ELECTRICISTA","NO INDICA","NO","2014","10","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO ELECTRICO","NO INDICA","NO","2014","3","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO EN MANTENIMIENTO INDUSTRIAL","NO INDICA","SI","2014","6","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO EN SISTEMAS","NO INDICA","NO","2014","3","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO INDUSTRIAL","NO INDICA","SI","2014","9","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO MECANICO","NO INDICA","NO","2014","7","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO MECANICO","NO INDICA","NO","2014","8","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO MECANICO","NO INDICA","SI","2014","6","1"
"VISAS MIGRANTE","EJERCER PROFESI�N O ACTIVIDAD INDEPENDIENTE","VENEZUELA","F","47","SI","POSTGRADO - DOCTORADO","CIENCIAS DE LA SALUD","MEDICINA","BARRANQUILLA","NO INDICA","MEDICO ESPECIALISTA MEDICINA FISICA Y REHABILITACI","SERVICIOS","SI","2022","5","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","M","40","NO","POSTGRADO - MAESTRIA","MATEM�TICAS Y CIENCIAS NATURALES","GEOLOG�A","BOGOTA","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","SI","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","MECANICO AUTOMOTRIZ","NO INDICA","NO","2014","6","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","64","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","OTRAS INGENIER�AS","BOGOTA D.C.","NO INDICA","HOGAR","NO INDICA","NO","2022","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","25","NO","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","CHIA","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","SI","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","10","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","40","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA D.C.","NO INDICA","EMPLEADOS DE OFICINA","COMUNICACIONES","NO","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2013","12","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","2","1"
"VISAS MIGRANTE","EJERCER PROFESI�N O ACTIVIDAD INDEPENDIENTE","VENEZUELA","M","9","NO","SIN PROFESI�N","NINGUNA","NINGUNA","DOSQUEBRADAS","NO INDICA","ESTUDIANTE","NO INDICA","SI","2022","5","1"
"VISAS VISITANTE","TRIPULANTE DE EMBARCACI�N O EN PLATAFORMA COSTERA AFUERA","VENEZUELA","M","44","NO","SIN PROFESI�N","NINGUNA","NINGUNA","TUMACO","NO INDICA","TRIPULANTE EMBARCACI�N PESQUERA","NO INDICA","NO","2022","4","2"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","15","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA D.C.","NO INDICA","ESTUDIANTE","NO INDICA","SI","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","PUBLICISTA","NO INDICA","NO","2014","9","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","TECNOLOGO EN INFORMATICA","NO INDICA","NO","2014","6","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","TSU ADMINISTRACION","NO INDICA","SI","2014","3","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","TSU CONTADURIA","NO INDICA","NO","2014","9","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","TSU ELECTRONICA","NO INDICA","SI","2013","9","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CALI","NO INDICA","HOTELERIA","NO INDICA","NO","2014","9","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","F","33","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","MEDELLIN","TRABAJO","NO REGISTRA","NO INDICA","NO","2022","5","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","M","37","SI","SIN PROFESI�N","NINGUNA","NINGUNA","MEDELLIN","HOGAR","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","40","SI","PREGRADO - T�CNICO PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BARRANQUILLA","TRABAJO","NO REGISTRA","SERVICIOS","SI","2022","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","31","SI","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","FLORIDABLANCA","NO INDICA","PROFESIONALES UNIVERSITARIOS- CIENT�FICOS E INTELECTUALES","COMUNICACIONES","SI","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","COMERCIO","NO INDICA","NO","2014","6","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","LIBERTADOR","NO INDICA","TECNICO MEDIO EN ADMINISTRACION","NO INDICA","NO","2014","10","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","LIBERTADOR","NO INDICA","TECNICO MEDIO EN INFORMATICA","NO INDICA","NO","2014","10","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","MEDELLIN","NO INDICA","NO REGISTRA","NO INDICA","SI","2013","10","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","PREGRADO - PROFESIONAL","BELLAS ARTES","PUBLICIDAD Y AFINES","BOGOTA","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","COMUNICACIONES","SI","2017","3","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","OTRO PROGRAMA DE SALUD","BOGOTA","HOGAR","NO REGISTRA","NO INDICA","SI","2015","10","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","HOGAR","NO REGISTRA","NO INDICA","SI","2016","2","1"
"TEMPORAL","TP-10","VENEZUELA","M","34","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","HOGAR","NO REGISTRA","NO INDICA","SI","2016","3","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","F","36","NO","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BARRANQUILLA","HOGAR","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","36","NO","POSTGRADO - ESPECIALIZACI�N","MATEM�TICAS Y CIENCIAS NATURALES","MATEM�TICAS- ESTAD�STICA Y AFINES","BOGOTA D.C.","TRABAJO","NO REGISTRA","NO INDICA","NO","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","35","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ARQUITECTO","NO INDICA","NO","2014","10","1"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","F","57","SI","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","CONTADUR�A P�BLICA","BOGOTA","HOGAR","NO REGISTRA","NO INDICA","SI","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","35","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","CONTADOR PUBLICO","NO INDICA","NO","2014","10","1"
"VISAS MIGRANTE","REFUGIADO","VENEZUELA","F","13","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA D.C.","ESTUDIOS","ESTUDIANTE COLEGIO","NO INDICA","NO","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","35","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INFORMATICA","NO INDICA","NO","2014","9","1"
"VISAS MIGRANTE","SOCIO/PROPIETARIO","VENEZUELA","M","15","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","SI","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","35","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO","NO INDICA","NO","2014","9","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA",,,"NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOT� DC","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2022","5","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","M","26","NO","SIN PROFESI�N","NINGUNA","NINGUNA","SAN ONOFRE","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","NO","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","35","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO ELECTRICISTA","NO INDICA","SI","2014","1","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","50","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A ELECTR�NICA- TELECOMUNICACIONES Y AFINES","BOGOT� DC","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","35","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO EN COMPUTACION","NO INDICA","NO","2014","9","1"
"TEMPORAL","TP-10","VENEZUELA","M","35","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO GEOLOGO","NO INDICA","NO","2014","9","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","50","NO","POSTGRADO - ESPECIALIZACI�N","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A INDUSTRIAL Y AFINES","BOGOTA D.C.","NO INDICA","PROFESIONALES UNIVERSITARIOS- CIENT�FICOS E INTELECTUALES","INDUSTRIAL","NO","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","35","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO QUIMICO","NO INDICA","NO","2014","10","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","F","30","SI","PREGRADO - TECNOL�GICO","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA D.C.","TRABAJO","NO REGISTRA","SERVICIOS","SI","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","36","NO","POSTGRADO - MAESTRIA","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A AMBIENTAL- SANITARIA Y AFINES","BOGOTA D.C.","TRABAJO","NO REGISTRA","INDUSTRIAL","SI","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","35","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","35","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","6","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","M","33","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A CIVIL Y AFINES","BOGOTA D.C.","HOGAR","NO REGISTRA","NO INDICA","SI","2022","4","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","M","56","NO","POSTGRADO - ESPECIALIZACI�N","CIENCIAS DE LA SALUD","MEDICINA","VALLEDUPAR","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","NO","2022","4","1"
"TEMPORAL","TP-10","VENEZUELA","M","35","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","9","1"
"TEMPORAL","TP-10","VENEZUELA","M","35","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2013","10","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA EDUCACI�N","EDUCACI�N","BOGOT� DC","TRABAJO","NO REGISTRA","SERVICIOS","SI","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","35","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","1","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","33","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A INDUSTRIAL Y AFINES","BOGOTA D.C.","TRABAJO","NO REGISTRA","COMUNICACIONES","NO","2022","5","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","M","36","SI","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA D.C.","TRABAJO","NO REGISTRA","SERVICIOS","SI","2022","5","1"
"TEMPORAL","TP-10","VENEZUELA","M","35","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","10","1"
