"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","condicionsexual","discapacidad","estadobeneficiario","estadocivil","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","parentesco","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangovalorbeneficioconsolidadoasignado","rangovalorultimobeneficioasignado"
"1","3","1","52","52835","ND","NO","ACTIVO","Sin Información","ND","2016-01-01","2016-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","52","52835","ND","NO","ACTIVO","Sin Información","ND","2016-01-01","2016-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","52","52835","ND","NO","ACTIVO","Sin Información","ND","2016-01-01","2016-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","52","52835","ND","NO","ACTIVO","Sin Información","ND","2016-01-01","2016-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","52","52835","ND","NO","ACTIVO","Sin Información","ND","2016-01-01","2016-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","52","52835","ND","NO","ACTIVO","Sin Información","ND","2016-01-01","2016-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"4","2","1","27","27001","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Mujer","ND","CHOCO","QUIBDO","ND","ND",">65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","3","1","52","52835","ND","NO","ACTIVO","Sin Información","ND","2016-01-01","2016-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","52","52835","ND","NO","ACTIVO","Sin Información","ND","2016-01-01","2016-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","05","05475","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Hombre","ND","ANTIOQUIA","MURINDO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","27","27800","ND","ND","ACTIVO","Sin Información","ND","2015-12-01","2017-01-01","Mujer","ND","CHOCO","UNGUIA","Colombia","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","19","19809","M-MUJER","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2017-01-01","Mujer","SIN ESPECIFICAR","CAUCA","TIMBIQUI","ND","ND",">65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","76","76109","ND","ND","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","ND","VALLE","BUENAVENTURA","Colombia","ND","18-29","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","76","76109","M-MUJER","NO","ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2018-04-01","2018-01-01","Mujer","SIN ESPECIFICAR","VALLE","BUENAVENTURA","ND","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","5","1","52","52835","H-HOMBRE","NO","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2016-01-01","2016-01-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","COLOMBIA","ND","18-29","PROYECTO PRODUCTIVO","ESPECIE Y MONETARIO","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","76","76109","M-MUJER","NO","ACTIVO","UL","INDIGENA","2018-06-01","2018-01-01","Mujer","SECUNDARIA","VALLE","BUENAVENTURA","COLOMBIA","ND","18-29","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","2","1","99","99773","ND","ND","NO ACTIVO","ND","INDIGENA","2014-01-01","2014-01-01","Hombre","ND","VICHADA","CUMARIBO","Colombia","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","94","94343","ND","NO","ACTIVO","ND","ND","2014-01-01","2015-01-01","Hombre","ND","GUAINIA","BARRANCO MINAS","ND","ND","50-65","RURAL","ESPECIE","No Definido","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","3","1","81","81794","H-HOMBRE","NO","ACTIVO","ND","INDIGENA","2016-05-01","2015-01-01","Hombre","ND","ARAUCA","TAME","COLOMBIA","ND","18-29","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","27","27450","ND","ND","ACTIVO","Sin Información","INDIGENA","2015-10-01","2016-01-01","ND","ND","CHOCO","MEDIO SAN JUAN","COLOMBIA","ND","06-17","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","52","52390","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2014-01-01","Hombre","ND","NARIÑO","LA TOLA","ND","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"3","1","1","20","20013","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2018-04-01","2018-01-01","Hombre","PRIMARIA","CESAR","AGUSTIN CODAZZI","COLOMBIA","ND","18-29","RURAL","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","27","27099","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-01-01","2015-01-01","Mujer","ND","CHOCO","BOJAYA","ND","ND",">65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","19","19318","ND","ND","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","ND","CAUCA","GUAPI","Colombia","ND",">65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"5","2","1","19","19418","H-HOMBRE","NO","NO ACTIVO","ND","INDIGENA","2014-01-01","2014-01-01","Hombre","ND","CAUCA","LOPEZ","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","4","1","81","81794","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2015-12-01","2017-01-01","Hombre","ND","ARAUCA","TAME","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","20","20621","M-MUJER","NO","NO ACTIVO","SO","INDIGENA","2012-02-01","2013-01-01","Mujer","ND","CESAR","LA PAZ","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"2","3","1","27","27001","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","CHOCO","QUIBDO","COLOMBIA","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"8","2","1","54","54800","H-HOMBRE","NO","NO ACTIVO","UL","INDIGENA","2014-01-01","2015-01-01","Hombre","ND","NORTE DE SANTANDER","TEORAMA","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","3","1","44","44847","M-MUJER","NO","ACTIVO","UL","INDIGENA","2015-10-01","2016-01-01","Mujer","SIN ESPECIFICAR","LA GUAJIRA","URIBIA","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"2","4","1","05","05837","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","ANTIOQUIA","TURBO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","50","50450","ND","ND","ACTIVO","ND","INDIGENA","2015-12-01","2016-01-01","Mujer","ND","META","PUERTO CONCORDIA","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","3","1","27","27600","ND","NO","ACTIVO","Sin Información","INDIGENA","2015-10-01","2016-01-01","Mujer","ND","CHOCO","RIO QUITO","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","4","1","27","27001","H-HOMBRE","NO","ACTIVO","VI","INDIGENA","2015-12-01","2016-01-01","Hombre","ND","CHOCO","QUIBDO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"3","1","1","44","44560","H-HOMBRE","NO","ACTIVO","CA","INDIGENA","2018-07-01","2018-01-01","Hombre","ND","LA GUAJIRA","MANAURE","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","52","52835","H-HOMBRE","NO","ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2018-04-01","2018-01-01","Hombre","SECUNDARIA","NARIÑO","SAN ANDRES DE TUMACO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","19","19001","H-HOMBRE","ND","ACTIVO","Sin Información","ND","2018-04-01","2018-01-01","Hombre","ND","CAUCA","POPAYAN","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","44","44560","ND","SI","ACTIVO","Sin Información","INDIGENA","2018-03-01","2018-01-01","Mujer","ND","LA GUAJIRA","MANAURE","ND","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","5","1","81","81794","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2015-12-01","2017-01-01","Hombre","ND","ARAUCA","TAME","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","0 - 1.300.000"
"2","2","1","44","44847","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2016-05-01","2016-01-01","Hombre","SIN ESPECIFICAR","LA GUAJIRA","URIBIA","ND","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","44","44560","ND","NO","NO ACTIVO","Sin Información","INDIGENA","2018-07-01","2018-01-01","Mujer","ND","LA GUAJIRA","MANAURE","Colombia","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","44","44847","ND","NO","ACTIVO","Sin Información","INDIGENA","2015-10-01","2016-01-01","Mujer","ND","LA GUAJIRA","URIBIA","ND","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","0 - 1.300.000"
"1","1","1","44","44847","ND","ND","ACTIVO","ND","INDIGENA","2018-04-01","2018-01-01","Hombre","ND","LA GUAJIRA","URIBIA","Colombia","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","27","27099","ND","ND","NO ACTIVO","ND","INDIGENA","2014-01-01","2015-01-01","Hombre","ND","CHOCO","BOJAYA","Colombia","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"2","1","1","52","52612","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2018-05-01","2018-01-01","Hombre","PREGRADO","NARIÑO","RICAURTE","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","4","1","27","27361","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2017-01-01","Mujer","ND","CHOCO","ISTMINA","ND","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"2","1","1","05","05837","ND","NO","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Hombre","ND","ANTIOQUIA","TURBO","ND","ND","18-29","RURAL","ESPECIE","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"3","3","1","94","94001","H-HOMBRE","ND","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Hombre","ND","GUAINIA","INIRIDA","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","52","52250","H-HOMBRE","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2015-10-01","2017-01-01","Hombre","ND","NARIÑO","EL CHARCO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","0 - 1.300.000"
"1","4","1","47","47288","M-MUJER","NO","ACTIVO","CA","INDIGENA","2016-01-01","2016-01-01","Mujer","ND","MAGDALENA","FUNDACION","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"19","2","1","99","99773","H-HOMBRE","NO","NO ACTIVO","UL","INDIGENA","2014-01-01","2014-01-01","Hombre","ND","VICHADA","CUMARIBO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"4","1","1","52","52835","M-MUJER","NO","ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2018-04-01","2018-01-01","Mujer","PRIMARIA","NARIÑO","SAN ANDRES DE TUMACO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","05","05873","ND","NO","ACTIVO","Sin Información","ND","2015-12-01","2016-01-01","Hombre","ND","ANTIOQUIA","VIGIA DEL FUERTE","ND","ND",">65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"12","2","1","99","99773","H-HOMBRE","NO","NO ACTIVO","UL","INDIGENA","2014-01-01","2014-01-01","Hombre","ND","VICHADA","CUMARIBO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","27","27001","M-MUJER","NO","ACTIVO","SO","INDIGENA","2015-12-01","2016-01-01","Mujer","ND","CHOCO","QUIBDO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","44","44001","ND","NO","ACTIVO","Sin Información","INDIGENA","2018-06-01","2018-01-01","Mujer","SECUNDARIA","LA GUAJIRA","RIOHACHA","Colombia","ND","18-29","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","1","1","19","19318","H-HOMBRE","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Hombre","SIN ESPECIFICAR","CAUCA","GUAPI","ND","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"2","1","1","76","76275","ND","ND","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Hombre","ND","VALLE","FLORIDA","Colombia","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","27","27615","ND","ND","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Hombre","ND","CHOCO","RIOSUCIO","Colombia","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","19","19824","ND","ND","ACTIVO","ND","INDIGENA","2018-01-01","2018-01-01","Mujer","ND","CAUCA","TOTORO","Colombia","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","20","20621","ND","ND","ACTIVO","ND","INDIGENA","2018-06-01","2018-01-01","Hombre","ND","CESAR","LA PAZ","Colombia","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","19","19824","H-HOMBRE","NO","NO ACTIVO","CA","INDIGENA","2018-01-01","2018-01-01","Hombre","PRIMARIA","CAUCA","TOTORO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","19","19824","H-HOMBRE","NO","NO ACTIVO","CA","INDIGENA","2018-01-01","2018-01-01","Hombre","PRIMARIA","CAUCA","TOTORO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","19","19824","H-HOMBRE","NO","NO ACTIVO","CA","INDIGENA","2018-01-01","2018-01-01","Hombre","PRIMARIA","CAUCA","TOTORO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","19","19824","H-HOMBRE","NO","NO ACTIVO","CA","INDIGENA","2018-01-01","2018-01-01","Hombre","PRIMARIA","CAUCA","TOTORO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","27","27615","H-HOMBRE","ND","ACTIVO","Sin Información","ND","2015-10-01","2017-01-01","Hombre","ND","CHOCO","RIOSUCIO","Colombia","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","19","19824","H-HOMBRE","NO","NO ACTIVO","CA","INDIGENA","2018-01-01","2018-01-01","Hombre","PRIMARIA","CAUCA","TOTORO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","19","19824","H-HOMBRE","NO","NO ACTIVO","CA","INDIGENA","2018-01-01","2018-01-01","Hombre","PRIMARIA","CAUCA","TOTORO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","19","19824","H-HOMBRE","NO","NO ACTIVO","CA","INDIGENA","2018-01-01","2018-01-01","Hombre","PRIMARIA","CAUCA","TOTORO","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","27","27250","ND","ND","ACTIVO","Sin Información","INDIGENA","2015-12-01","2016-01-01","Hombre","ND","CHOCO","EL LITORAL DEL SAN JUAN","ND","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"2","1","1","27","27150","H-HOMBRE","NO","ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Hombre","PRIMARIA","CHOCO","CARMEN DEL DARIEN","COLOMBIA","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","3","1","52","52835","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-01-01","2016-01-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","Colombia","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","1","1","86","86755","ND","ND","ACTIVO","ND","INDIGENA","2018-02-01","2018-01-01","Hombre","ND","PUTUMAYO","SAN FRANCISCO","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","27","27787","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-12-01","2016-01-01","Mujer","ND","CHOCO","TADO","ND","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","76","76275","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-02-01","2018-01-01","Mujer","SECUNDARIA","VALLE","FLORIDA","Colombia","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","20","20621","H-HOMBRE","NO","ACTIVO","SO","INDIGENA","2018-04-01","2018-01-01","Hombre","SECUNDARIA","CESAR","LA PAZ","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","27","27001","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CHOCO","QUIBDO","ND","ND","30-49","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","27","27001","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CHOCO","QUIBDO","ND","ND","30-49","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"6","1","1","17","17614","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2018-02-01","2018-01-01","Hombre","SECUNDARIA","CALDAS","RIOSUCIO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","19","19318","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-03-01","2018-01-01","Hombre","PRIMARIA","CAUCA","GUAPI","Colombia","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","2","1","86","86573","ND","ND","ACTIVO","ND","INDIGENA","2014-01-01","2015-01-01","Hombre","ND","PUTUMAYO","PUERTO LEGUIZAMO","Colombia","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","86","86573","H-HOMBRE","NO","ACTIVO","UL","ND","2015-10-01","2016-01-01","Hombre","SIN ESPECIFICAR","PUTUMAYO","PUERTO LEGUIZAMO","ND","ND","30-49","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","2","1","27","27099","ND","NO","ACTIVO","Sin Información","ND","2014-01-01","2015-01-01","Hombre","ND","CHOCO","BOJAYA","Colombia","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","2.600.001 - 3.900.000"
"1","2","1","99","99773","ND","ND","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","VICHADA","CUMARIBO","COLOMBIA","ND","30-49","RURAL","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"3","3","1","99","99773","M-MUJER","NO","ACTIVO","UL","INDIGENA","2016-01-01","2016-01-01","Mujer","ND","VICHADA","CUMARIBO","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","27","27099","ND","NO","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Hombre","ND","CHOCO","BOJAYA","Colombia","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"6","3","1","27","27099","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2015-10-01","2016-01-01","Mujer","ND","CHOCO","BOJAYA","ND","ND","30-49","RURAL","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","27","27001","ND","NO","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Mujer","ND","CHOCO","QUIBDO","ND","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","2","1","99","99773","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2015-12-01","2016-01-01","Hombre","ND","VICHADA","CUMARIBO","COLOMBIA","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","76","76109","M-MUJER","NO","ACTIVO","VI","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Mujer","PRIMARIA","VALLE","BUENAVENTURA","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","52","52835","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-01-01","2016-01-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","Colombia","ND","50-65","RURAL","ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"2","1","1","52","52612","ND","NO","ACTIVO","Sin Información","INDIGENA","2018-05-01","2018-01-01","Mujer","ND","NARIÑO","RICAURTE","ND","ND","18-29","RURAL","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","99","99773","H-HOMBRE","ND","ACTIVO","Sin Información","ND","2015-10-01","2016-01-01","Hombre","ND","VICHADA","CUMARIBO","Colombia","ND","50-65","RURAL","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","86","86749","M-MUJER","NO","ACTIVO","CA","INDIGENA","2015-10-01","2017-01-01","Mujer","ND","PUTUMAYO","SIBUNDOY","COLOMBIA","ND",">65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","3","1","94","94001","ND","ND","ACTIVO","ND","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","GUAINIA","INIRIDA","Colombia","ND","30-49","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","2","1","27","27250","ND","ND","ACTIVO","Sin Información","INDIGENA","2015-10-01","2016-01-01","Hombre","ND","CHOCO","EL LITORAL DEL SAN JUAN","COLOMBIA","ND","50-65","RURAL","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
