"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","estadobeneficiario","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nombredepartamentoatencion","nombremunicipioatencion","pais","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","valorbeneficioconsolidad","valorultimobeneficioasignado"
"1","0","0","44","44001","NO ACTIVO","RAIZAL","1900-01-01","2007-01-01","Hombre","LA GUAJIRA","RIOHACHA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","13","13052","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2018-01-01","Mujer","BOLIVAR","ARJONA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50001","NO ACTIVO","ND","1900-01-01","2007-01-01","Mujer","META","VILLAVICENCIO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47288","NO ACTIVO","ND","1900-01-01","2005-01-01","Mujer","MAGDALENA","FUNDACION","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50689","NO ACTIVO","ND","1900-01-01","2008-01-01","Hombre","META","SAN MARTIN","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"10","0","0","50","50001","ACTIVO","ND","1900-01-01","2005-01-01","Mujer","META","VILLAVICENCIO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","68","68307","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","SANTANDER","GIRON","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73030","ACTIVO","ND","1900-01-01","2005-01-01","Mujer","TOLIMA","AMBALEMA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"7","0","0","47","47001","NO ACTIVO","ND","1900-01-01","2009-01-01","ND","MAGDALENA","SANTA MARTA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44090","NO ACTIVO","ND","1900-01-01","2007-01-01","Mujer","LA GUAJIRA","DIBULLA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","54","54223","NO ACTIVO","ND","1900-01-01","2016-01-01","Mujer","NORTE DE SANTANDER","CUCUTILLA","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76109","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2014-01-01","Hombre","VALLE","BUENAVENTURA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","27","27001","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2016-01-01","Hombre","CHOCO","QUIBDO","COLOMBIA","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","44","44001","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2007-01-01","Hombre","LA GUAJIRA","RIOHACHA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86001","NO ACTIVO","ND","1900-01-01","2007-01-01","Mujer","PUTUMAYO","MOCOA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73449","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","TOLIMA","MELGAR","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73671","NO ACTIVO","ND","1900-01-01","2005-01-01","Mujer","TOLIMA","SALDAÑA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73055","NO ACTIVO","ND","1900-01-01","2012-01-01","Mujer","TOLIMA","ARMERO","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","94","94001","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","GUAINIA","INIRIDA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","73","73001","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","TOLIMA","IBAGUE","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44378","ACTIVO","ND","1900-01-01","2007-01-01","Hombre","LA GUAJIRA","HATONUEVO","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47189","ACTIVO","ND","1900-01-01","2005-01-01","Hombre","MAGDALENA","CIENAGA","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","54","54223","ACTIVO","ND","1900-01-01","2016-01-01","Hombre","NORTE DE SANTANDER","CUCUTILLA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86865","ACTIVO","ND","1900-01-01","2016-01-01","Mujer","PUTUMAYO","VALLE DEL GUAMUEZ","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86320","ACTIVO","INDIGENA","1900-01-01","2005-01-01","Mujer","PUTUMAYO","ORITO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","54","54223","NO ACTIVO","ND","1900-01-01","2016-01-01","Hombre","NORTE DE SANTANDER","CUCUTILLA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47001","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2005-01-01","Mujer","MAGDALENA","SANTA MARTA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73024","ACTIVO","ND","1900-01-01","2016-01-01","Hombre","TOLIMA","ALPUJARRA","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70001","NO ACTIVO","ND","1900-01-01","2007-01-01","Mujer","SUCRE","SINCELEJO","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","17","17444","ACTIVO","ND","1900-01-01","2008-01-01","Hombre","CALDAS","MARQUETALIA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"4","0","0","05","05652","NO ACTIVO","ND","1900-01-01","2005-01-01","Hombre","ANTIOQUIA","SAN FRANCISCO","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","50","50573","NO ACTIVO","ND","1900-01-01","2007-01-01","Hombre","META","PUERTO LOPEZ","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","47","47288","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","MAGDALENA","FUNDACION","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44001","NO ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2008-01-01","Hombre","LA GUAJIRA","RIOHACHA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47605","NO ACTIVO","ND","1900-01-01","2007-01-01","Mujer","MAGDALENA","REMOLINO","COLOMBIA","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68655","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","SANTANDER","SABANA DE TORRES","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44001","ACTIVO","ND","1900-01-01","2007-01-01","Mujer","LA GUAJIRA","RIOHACHA","169","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"10","0","0","70","70523","NO ACTIVO","ND","1900-01-01","2015-01-01","ND","SUCRE","PALMITO","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76828","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","VALLE","TRUJILLO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","47","47268","ACTIVO","ND","1900-01-01","2008-01-01","Mujer","MAGDALENA","EL RETEN","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73055","ACTIVO","ND","1900-01-01","2007-01-01","Hombre","TOLIMA","ARMERO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","47","47660","ACTIVO","INDIGENA","1900-01-01","2014-01-01","Hombre","MAGDALENA","SABANAS DE SAN ANGEL","COLOMBIA","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47660","ACTIVO","INDIGENA","1900-01-01","2008-01-01","Hombre","MAGDALENA","SABANAS DE SAN ANGEL","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47980","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","MAGDALENA","ZONA BANANERA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76233","ACTIVO","ND","1900-01-01","2009-01-01","ND","VALLE","DAGUA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76111","NO ACTIVO","ND","1900-01-01","2014-01-01","Mujer","VALLE","GUADALAJARA DE BUGA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86569","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2008-01-01","Hombre","PUTUMAYO","PUERTO CAICEDO","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44650","ACTIVO","ND","1900-01-01","2006-01-01","Hombre","LA GUAJIRA","SAN JUAN DEL CESAR","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70001","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2009-01-01","Hombre","SUCRE","SINCELEJO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","81","81065","ACTIVO","ND","1900-01-01","2014-01-01","Mujer","ARAUCA","ARAUQUITA","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","44","44001","ACTIVO","ND","1900-01-01","2008-01-01","Mujer","LA GUAJIRA","RIOHACHA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"5","0","0","50","50689","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","META","SAN MARTIN","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52838","ACTIVO","ND","1900-01-01","2016-01-01","ND","NARIÑO","TUQUERRES","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50270","ACTIVO","ND","1900-01-01","2009-01-01","Mujer","META","EL DORADO","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","27","27150","NO ACTIVO","ND","1900-01-01","2009-01-01","ND","CHOCO","CARMEN DEL DARIEN","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73270","NO ACTIVO","ND","1900-01-01","2005-01-01","Hombre","TOLIMA","FALAN","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","54","54001","NO ACTIVO","ND","1900-01-01","2006-01-01","Mujer","NORTE DE SANTANDER","CUCUTA","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44847","NO ACTIVO","ND","1900-01-01","2008-01-01","Hombre","LA GUAJIRA","URIBIA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","47","47551","ACTIVO","ND","1900-01-01","2006-01-01","Mujer","MAGDALENA","PIVIJAY","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47555","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2008-01-01","Mujer","MAGDALENA","PLATO","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","70","70001","ACTIVO","ND","1900-01-01","2006-01-01","Mujer","SUCRE","SINCELEJO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68324","NO ACTIVO","ND","1900-01-01","2015-01-01","Mujer","SANTANDER","GUAVATA","169","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50680","ACTIVO","ND","1900-01-01","2005-01-01","Mujer","META","SAN CARLOS DE GUAROA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47570","ACTIVO","ND","1900-01-01","2009-01-01","Hombre","MAGDALENA","PUEBLOVIEJO","COLOMBIA","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73555","NO ACTIVO","ND","1900-01-01","2006-01-01","Hombre","TOLIMA","PLANADAS","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73024","ACTIVO","ND","1900-01-01","2016-01-01","Hombre","TOLIMA","ALPUJARRA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","81","81065","ACTIVO","ND","1900-01-01","2008-01-01","Hombre","ARAUCA","ARAUQUITA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68081","NO ACTIVO","ND","1900-01-01","2005-01-01","Mujer","SANTANDER","BARRANCABERMEJA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73001","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","TOLIMA","IBAGUE","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73624","NO ACTIVO","ND","1900-01-01","2007-01-01","Hombre","TOLIMA","ROVIRA","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"8","0","0","73","73483","ACTIVO","ND","1900-01-01","2006-01-01","Mujer","TOLIMA","NATAGAIMA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","20","20400","ACTIVO","ND","1900-01-01","2018-01-01","Hombre","CESAR","LA JAGUA DE IBIRICO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47030","ACTIVO","ND","1900-01-01","2005-01-01","Hombre","MAGDALENA","ALGARROBO","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50689","ACTIVO","ND","1900-01-01","2008-01-01","ND","META","SAN MARTIN","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86571","ACTIVO","ND","1900-01-01","2008-01-01","Hombre","PUTUMAYO","PUERTO GUZMAN","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47189","NO ACTIVO","ND","1900-01-01","2006-01-01","Mujer","MAGDALENA","CIENAGA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52490","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","NARIÑO","OLAYA HERRERA","COLOMBIA","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"4","0","0","05","05147","NO ACTIVO","ND","1900-01-01","2008-01-01","ND","ANTIOQUIA","CAREPA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","15","15816","NO ACTIVO","INDIGENA","1900-01-01","2017-01-01","Hombre","BOYACA","TOGÜI","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","20","20045","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","CESAR","BECERRIL","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","54","54003","ACTIVO","ND","1900-01-01","2017-01-01","Hombre","NORTE DE SANTANDER","ABREGO","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"5","0","0","41","41483","NO ACTIVO","ND","1900-01-01","2018-01-01","ND","HUILA","NATAGA","169","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86569","NO ACTIVO","ND","1900-01-01","2008-01-01","Hombre","PUTUMAYO","PUERTO CAICEDO","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","20","20001","NO ACTIVO","ND","1900-01-01","2005-01-01","Hombre","CESAR","VALLEDUPAR","COLOMBIA",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76001","ACTIVO","ND","1900-01-01","2006-01-01","Mujer","VALLE","CALI","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","17","17513","NO ACTIVO","ND","1900-01-01","2012-01-01","Hombre","CALDAS","PACORA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","17","17513","NO ACTIVO","ND","1900-01-01","2013-01-01","Mujer","CALDAS","PACORA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","05","05649","ACTIVO","ND","1900-01-01","2009-01-01","Hombre","ANTIOQUIA","SAN CARLOS","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","86","86320","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","PUTUMAYO","ORITO","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","17","17486","NO ACTIVO","ND","1900-01-01","2014-01-01","Hombre","CALDAS","NEIRA","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","41","41001","ACTIVO","ND","1900-01-01","2014-01-01","Hombre","HUILA","NEIVA","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","05","05197","NO ACTIVO","ND","1900-01-01","2008-01-01","Hombre","ANTIOQUIA","COCORNA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","23","23855","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2008-01-01","Hombre","CORDOBA","VALENCIA","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"5","0","0","05","05361","NO ACTIVO","ND","1900-01-01","2014-01-01","ND","ANTIOQUIA","ITUANGO","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"31","0","0","13","13001","NO ACTIVO","ND","1900-01-01","2008-01-01","ND","BOLIVAR","CARTAGENA","169",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","17","17614","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2007-01-01","Hombre","CALDAS","RIOSUCIO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"2","0","0","70","70713","NO ACTIVO","ND","1900-01-01","2008-01-01","Hombre","SUCRE","SAN ONOFRE","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","27","27450","ACTIVO","ND","1900-01-01","2016-01-01","Mujer","CHOCO","MEDIO SAN JUAN","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","27","27150","ACTIVO","AFROCOLOMBIANO – NEGRO","1900-01-01","2009-01-01","Hombre","CHOCO","CARMEN DEL DARIEN","Colombia","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","54","54003","ACTIVO","ND","1900-01-01","2017-01-01","Hombre","NORTE DE SANTANDER","ABREGO","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","20","20001","NO ACTIVO","ND","1900-01-01","2005-01-01","Mujer","CESAR","VALLEDUPAR","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"3","0","0","76","76109","ACTIVO","ND","1900-01-01","2006-01-01","Hombre","VALLE","BUENAVENTURA","ND","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","17","17665","NO ACTIVO","ND","1900-01-01","2016-01-01","Hombre","CALDAS","SAN JOSE","Colombia","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","41","41020","NO ACTIVO","INDIGENA","1900-01-01","2018-01-01","Hombre","HUILA","ALGECIRAS","ND",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"5","0","0","17","17050","ACTIVO","ND","1900-01-01","2014-01-01","Mujer","CALDAS","ARANZAZU","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","44","44650","NO ACTIVO","INDIGENA","1900-01-01","2008-01-01","Hombre","LA GUAJIRA","SAN JUAN DEL CESAR","ND","50-65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70508","NO ACTIVO","ND","1900-01-01","2009-01-01","Hombre","SUCRE","OVEJAS","COLOMBIA","30-49","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
"1","0","0","70","70523","NO ACTIVO","ND","1900-01-01","2015-01-01","Hombre","SUCRE","PALMITO","Colombia",">65","MEJORAMIENTO CONDICIONES DE HABITABILIDAD","ESPECIE","CC","0 - 1.500.000","0 - 1.300.000"
