"nombre","nit","tipo_empresa","espyme","ubicacion","fecha_creacion","pais","departamento","municipio","codigo_categoria_principal","descripcion_categoria_principal","tipo_doc_representante_legal","num_doc_representante_legal","nombre_representante_legal","codigo"
"INSTITUTO COLOMBIANO AGROPECUARIO - SECCIONAL VALLE","899999069","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-06-01T00:00:00.000","No Definido","Valle del Cauca","Palmira","ND","No Definido","No Definido","No Definido","No Definido","709996599"
"INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA HELENA","808003801","Otras Entidades públicas","No","No Definido","2018-02-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704001007"
"INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS","800181694","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-01-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712359405"
"EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS AGUAS Y ASEO DE FREDONIA S.A E.S.P","900270369","Otras Entidades públicas","No","No Definido","2018-10-18T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705402766"
"FRIENDS COMPANY SAS","901459662","Sociedad por acciones simplificada","Si","No Definido","2022-03-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","5858424","ALFAIR YOSSA PARRA","717289284"
"sandra patricia caceres","1093755218","Asociaciones","No","No Definido","2020-02-03T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708781885"
"Ana Maria Bedoya Ruiz","1007285738","Otro","No","No Definido","2022-06-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1007285738","Ana Maria Bedoya Ruiz","718152531"
"JEISON MANUEL MARTINEZ ALARCON","1010200887","Otras Entidades públicas","No","No Definido","2019-03-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706761343"
"ASOCIACIÓN DE USUARIOS DEL DISTRITO DE ADECUACION DE TIERRAS DE MEDIANA ESCALA EL JUNCAL ASOJUNCAL","800107548","Asociaciones","No","No Definido","2021-10-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","715393344"
"ENTREAMBIENTES S.A.S","901244098","Sociedad por acciones simplificada","Si","No Definido","2021-05-13T00:00:00.000","No Definido","Risaralda","Pereira","ND","No Definido","Cédula de Ciudadanía","59312551","MARCELA MENCO NARVAEZ","713639409"
"CONSORCIO GRUPO 7GB ARMADA","No Definido","Consorcio","No","No Definido","2021-07-26T00:00:00.000","No Definido","Huila","Neiva","ND","No Definido","No Definido","No Definido","No Definido","714511029"
"ALCALDIA MUNICIPAL DE IBAGUE","80113389","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-01-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706214111"
"FONDO MIXTO PARA LA PROMOCION DE LA INFRAESTRUCTURA  EL DESARROLLO INTEGRAL Y LA GESTION SOCIAL  SIERRA NEVADA","901478870","Otras Entidades públicas","No","No Definido","2021-10-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","715564167"
"FREDDY OSWALDO RODRIGUEZ","79785815","Otras Entidades públicas","No","No Definido","2018-10-03T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705320174"
"INSTITUCION EDUCATIVA LA PRIMAVERA DEL MUNICIPIO DE PLANADAS TOLIMA","900123620","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-01-23T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708640636"
"FUNDACION NUESTRAS MANOS AMIGAS","900678518","Asociaciones","No","No Definido","2017-10-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702756883"
"Alcaldia de El Contadero","8000990649","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-07-28T00:00:00.000","No Definido","Nariño","Contadero","ND","No Definido","No Definido","No Definido","No Definido","714545357"
"FABRICA DE LICORES Y ALCOHOLES DE ANTIOQUIA","901436775","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-12-12T00:00:00.000","No Definido","Antioquia","Itagui","ND","No Definido","No Definido","No Definido","No Definido","712037225"
"maria fernanda cardozo garcia","1023961043","Otras Entidades públicas","No","No Definido","2018-05-16T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704474063"
"gobernacion....","1007127149","Otras Entidades públicas","No","No Definido","2019-01-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706175643"
"CONSERVATORIO DEL TOLIMA","890700906","Otras Entidades públicas","No","No Definido","2018-05-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704564061"
"Universidad EIA - Escuela de Ingeniería de Antioquia - Comprador","8909837226","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-06-29T00:00:00.000","No Definido","Antioquia","Envigado","ND","No Definido","No Definido","No Definido","No Definido","714199023"
"INSTITUCION EDUCATIVA SANTA TERESITA","800148828","Otras Entidades públicas","No","No Definido","2022-08-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","718992183"
"INSTITUCION EDUCATIVA DE LA SAGRADA FAMILIA","892400116","Otras Entidades públicas","No","No Definido","2015-04-28T00:00:00.000","No Definido","San Andrés, Providencia y Santa Catalina","San Andrés","ND","No Definido","No Definido","No Definido","No Definido","700088024"
"CORPORACIÓN AUTÓNOMA REGIONAL RIO NEGRO NARE - CORNARE","890985138","Otras Entidades públicas","No","No Definido","2020-07-31T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710624651"
"Sergio René Murcia Barón","1098688454","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1098688454","Sergio René Murcia Barón","718727241"
"IE SANTA ROSALIA","813004126","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-08-23T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705074656"
"INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ2","834001342","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-01-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706302262"
"CONCEJO MUNICIPAL DE PUERTO CONCORDIA - META","822001222","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-02-28T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706684131"
"Daniel Camilo Reales Peña","1019046373","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-01-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712440221"
"Alison Hernández Cuervo","1032406084","Otro","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1032406084","Alison Hernández Cuervo","718727183"
"INSTITUCION EDUCATIVA SEVERA","900247511","Otras Entidades públicas","No","No Definido","2018-09-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705297158"
"Duward Dario Medina Barrios","1082852647","Persona Natural colombiana","No","No Definido","2022-01-08T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1082852647","Duard Dario Medina Barrios","716439054"
"KATHERINE JOHANNA GUTIERREZ TRIANA","1072652967","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1072652967","KATHERINE JOHANNA GUTIERREZ TRIANA","718734502"
"MUNICIPIO DE TARAZA","890984295","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-10-12T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702783002"
"ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE ISTMINA","900168448","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-02-09T00:00:00.000","No Definido","Chocó","Istmina","ND","No Definido","No Definido","No Definido","No Definido","703971531"
"MUNICIPIO DE SALADOBLANCO","891180180","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2016-01-29T00:00:00.000","No Definido","Huila","Saladoblanco","ND","No Definido","No Definido","No Definido","No Definido","700591159"
"CONSORCIO VILLA CAMPOALEGRE","No Definido","Consorcio","No","No Definido","2018-12-14T00:00:00.000","No Definido","Huila","Neiva","ND","No Definido","No Definido","No Definido","No Definido","705988699"
"VIVIANA VALENCIA CARDONA","1054542583","Otras Entidades públicas","No","No Definido","2021-06-05T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","713908234"
"E.S.E. HOSPITAL GERIÁTRICO Y ANCIANATO SAN MIGUEL","890303448","Otras Entidades públicas","No","No Definido","2020-07-31T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710620121"
"UNION TEMPORAL ANTIMOTIN 2022","No Definido","Unión Temporal","No","No Definido","2022-06-09T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","718044555"
"Yhon Freddy Murillo","1097970433","Otras Entidades públicas","No","No Definido","2021-07-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","714434487"
"ALCALDIA MUNICIPAL DE LOPEZ DE MICAY","800051168","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-12-24T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712133370"
"PERSONERÍA MUNICIPAL DE MACARAVITA SANTANDER","8902109471","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-04-18T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704325208"
"BETSY JINEET LESMES GARZON","1019149278","Otro","No","No Definido","2022-08-08T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1019149278","BETSY LESMES","718726136"
"ALCALDIA MUNICIPAL DE SUBACHOQUE","899999314","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2016-01-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","700583156"
"INSTITUCION EDUCATIVA MUNICIPAL DOMINGO SAVIO","813007372","Otras Entidades públicas","No","No Definido","2019-01-24T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706404712"
"FISCALÍA GENERAL DE LA NACIÓN SECCIONAL LA GUAJIRA","800187626","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2016-04-01T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","700753064"
"MUNICIPIO DE LA SALINA","800103657","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-10-11T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702774316"
"ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO LA CEJA","811010105","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-04-20T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","702000100"
"PERSONERIA MUNICIPAL DE BOYACA - BOYACA","8200018725","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-09-16T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","715149803"
"Gildardo Arley Agudelo Gómez","70420174","Otro","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","70420174","Gildardo Arley Agudelo Gómez","718732241"
"GOBERNACION DEL VALLE;;","8903990295","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-11-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711819698"
"MARLENY JARA GUTIERREZ","40372622","Otro","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","40372622","marleny jara gutierrez","718727720"
"ALEJANDRO AGUILAR AMAYA","8110155291","Asociaciones","No","No Definido","2017-12-18T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703461863"
"Nidia Yolanda Barrero Ramírez","39704714","Otras Entidades públicas","No","No Definido","2018-06-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704759455"
"EMPRESA DE OBRAS SANITARIAS DE SANTA ROSA DE CABAL E.S.P.E.I.C.E","800050603","Otras Entidades públicas","No","No Definido","2021-07-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","714437308"
