"codigo","tipo","nombre","deporte","direccion","telefono","municipio","departamento","paginaweb","email","ubicacion","razonsocial","claseubicacion","localidadcomuna","descripcion","latitud","longitud","urlimagen"
"2272","ESCENARIO","CANCHA DE FUTBOL DEL BARRIO GUABAL","Recreativo y Deportivo","KR 40 A 23","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA DIEZ","CANCHA DE FUTBOL","3.418438871","-76.52174798","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/792.png"
"1391","ESCENARIO","CANCHA MULTPLE DEL BARRIO EL OTO?O","Deportivo","BARRIO EL OTO?O","3167061180","PEREIRA","RISARALDA",,,"Otro","JUNTA DE ACCION COMUNAL BARRIO EL OTO?O","Zona Urbana","COMUNA VILLA SANTANA","CANCHA MULTIPLE","4.7987545","-75.66542767","http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\87.png"
"1362","ESCENARIO","CANCHA DE FUTBOL DE LA UNIVERSIDAD LIBRE","Deportivo","AV 4 12N-81","5829810","CÚCUTA","NORTE DE SANTANDER","sindicatura@unilibrecucuta.edu.co","sindicatura@unilibrecucuta.edu.co","Universidad o centro de educaci? superior","UNIVERSIDAD LIBRE","Zona Urbana","COMUNA NORORIENTAL","CANCHA DE FUTBOL","7.911846667","-72.496643","http://www.visorgeocoldeportes.gov.co/images/escenarios/54001/69.png"
"1283","ESCENARIO","CANCHA DE MINIFUTBOL LA MACARENA","Deportivo","CL 25 KR 5B","8868181","FUSAGASUGÁ","CUNDINAMARCA","www.fusagasuga-cundinamarca.gov.co","www.fusagasuga-cundinamarca.gov.co","Otro","IDERF ALCALDIA DE FUSAGASUGA","Zona Urbana","SIN COMUNAS","CANCHA DE MINIFUTBOL","4.325004333","-74.36676517","http://www.visorgeocoldeportes.gov.co/images/escenarios/25290/45.png"
"2385","ESCENARIO","CANCHA MULTIPLE DEL POLIDEPORTIVO EL DIAMANTE","Recreativo y Deportivo","KR 31 N? 41 00","0","CALI","VALLE DEL CAUCA","www.cprcali.org","www.cprcali.org","Complejo recreativo","CORPORACION PARA LA RECREACION POPULAR","Zona Urbana","COMUNA TRECE","CANCHA MULTIPLE","3.42056404","-76.5031389","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/905.png"
"1622","ESCENARIO","CANCHA DE MICROFUTBOL INFANTIL DEL DEL COLEGIO ALFONSO LOPEZ PUMAREJO SEDE FARALLONES","Recreativo y Educación Fisíca","KR 7 J BIS N? 72 00","3163464040","CALI","VALLE DEL CAUCA","0","0","Establecimiento educativo","COLEGIO ALFONSO LOPEZ PUMAREJO","Zona Urbana","COMUNA SIETE","CANCHA DE MICROFUTBOL INFANTIL","3.458112762","-76.48182597","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/142.png"
"912","ESCENARIO","CANCHA MULTIPLE BARRIO LAS GAVIOTAS","Deportivo","MZ 16 LOTE 6BARRIO LAS GAVIOTAS ETAPA III","0","CARTAGENA DE INDIAS","BOLIVAR","www.idercartagenadeindias.info.co","www.idercartagenadeindias.info.co","Otro","INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 7","CANCHA MULTIPLE","10.39748383","-75.48741817","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/215.png"
"1447","ESCENARIO","CANCHA MULTIPLE DEL BARRIO LAS PALMAS","Deportivo","CL 39 CON KR 2","3262628","PEREIRA","RISARALDA",,,"Otro","SECRETARIA MUNICIPAL DE RECREACION Y DEPORTE","Zona Urbana","COMUNA RIO OTUN","CANCHA MULTIPLE","4.819585833","-75.71167517","http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\288.png"
"1267","ESCENARIO","CANCHA DE TENIS N° 5 DEL CERCUN","Deportivo","CL 17A 19-63","7491820","FUSAGASUGÁ","CUNDINAMARCA","www.fusagasuga-cundinamarca.gov.co","www.fusagasuga-cundinamarca.gov.co","Complejo deportivo","CENTRO DE RENDIMIENTO DEPORTIVO DE CUNDINAMARCA CERCUN","Zona Urbana","SIN COMUNAS","CANCHA DE TENIS N? 5","4.336883833","-74.3727125","http://www.visorgeocoldeportes.gov.co/images/escenarios/25290/29.png"
"657","LIGAS","LIGA DE FISICULTURISMO DE TOLIMA","FISICULTURISMO","CL 26 N° 54-53","2665986","IBAGUÉ","TOLIMA",,,,,,,,"4.459289797","-75.2251972",
"1112","ESCENARIO","CANCHA DE MINIFUTBOL DEL COLEGIO DE BOYACA SECCION RAFAEL LONDO?O BARAJAS","Deportivo","KR 4 29-63","7422211","TUNJA","BOYACA","colboy5@telecom.com","colboy5@telecom.com","Establecimiento educativo","COLEGIO DE BOYACA JOSE IGNACIO DE MARQUEZ","Zona Urbana","SIN COMUNAS","CANCHA DE MINIFUTBOL","5.540418333","-73.3546415","http://www.visorgeocoldeportes.gov.co/images/escenarios/15001/145.png"
"2433","ESCENARIO","CANCHA DE BALONCESTO DE LA INSTITUCION EDUCATIVA FRAY JOSE IGNACIO ORTIZ","Recreativo y Educación Fisíca","KR 26 N? 52 58","4445597","CALI","VALLE DEL CAUCA","0","0","Establecimiento educativo","INSTITUCION EDUCATIVA FRAY JOSE IGNACIO ORTIZ","Zona Urbana","COMUNA DOCE","CANCHA DE BALONCESTO","3.432876019","-76.4988843","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/953.png"
"296","LIGAS","LIGA DE TEJO DE BOLIVAR","TEJO","URBANIZACION LA PLAZUELA MANZANA B LOTE 8",,"CARTAGENA DE INDIAS","BOLIVAR","litebol066@hotmail.com","litebol066@hotmail.com",,,,,,"10.40016796","-75.48209213",
"71","CLUBES","CLUB DEPORTIVO REAL SANTANDER S.A.","FUTBOL","CL 35 N° 16-24 OFC.604 EDIF JOSE A. GOMEZ",,"BUCARAMANGA","SANTANDER",,"presidenciarealsantander@hotmail.com",,,,,,"7.118755835","-73.12594447",
"2282","ESCENARIO","CANCHA DE BALONCESTO INSTITUCION EDUCATIVA MARIA CARBONELL","Recreativo y Educación Fisíca","KR 35A 13 20","3374623","CALI","VALLE DEL CAUCA","0","0","Establecimiento educativo","INSTITUCION EDUCATIVA MARIA CARBONELL","Zona Urbana","COMUNA DIEZ","CANCHA DE BALONCESTO","3.421189056","-76.52858741","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/802.png"
"2417","ESCENARIO","CANCHA DE BALONCESTO DE LA INSTITUCION EDUCATIVA SUSANA VELAZCO","Recreativo y Educación Fisíca","KR 33B CON CL 30","0","CALI","VALLE DEL CAUCA","institucionalievilladelsur@cali.edu.co","institucionalievilladelsur@cali.edu.co","Establecimiento educativo","INSTITUCION EDUCATIVA SUSANA VELAZCO","Zona Urbana","COMUNA ONCE","CANCHA DE BALONCESTO","3.423684382","-76.51356102","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/937.png"
"561","LIGAS","LIGA DE FUTBOL DEL QUINDIO","FUTBOL","ESTADIO SAN JOSÚ DE ARMENIA","3183452022","ARMENIA","QUINDIO","confeccionespantera@yahoo.com","confeccionespantera@yahoo.com",,,,,,"4.540050598","-75.68679688",
"2203","ESCENARIO","CANCHA DE TENIS DEL CLUB CAMPESTRE DE CALI","Recreativo y Deportivo","CL 5A CON KR 100","3336000","CALI","VALLE DEL CAUCA","directorrh@campestrecali.org","directorrh@campestrecali.org","Club","CLUB CAMPESTRE DE CALI","Zona Urbana","COMUNA VEINTIDOS","CANCHA DE TENIS","3.367190047","-76.54278041","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/723.png"
"1725","ESCENARIO","CANCHA MULTIPLE DEL BARRIO ATANASIO GIRARDOT","Recreativo","KR 8 N? 39 01","0","CALI","VALLE DEL CAUCA","www.cprcali.org","www.cprcali.org","Otro","CORPORACION PARA LA RECREACION POPULAR","Zona Urbana","COMUNA OCHO","CANCHA MULTIPLE","3.44328229","-76.50378481","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/245.png"
"94","FEDERACIONES","FEDERACION DE MOTOCICLISMO","MOTOCICLISMO","KR 7 32-16 PISO 8",,"BOGOTÁ D.C.","BOGOTÁ D.C.",,"fedemoto@yahoo.es",,,,,,"4.619097","-74.0678981",
"651","LIGAS","LIGA DE VOLEIBOL DEL TOLIMA","VOLEIBOL","KR 22 56-20 BARRIO SAN ANTONIO",,"IBAGUÉ","TOLIMA","livoto@gmail.com","livoto@gmail.com",,,,,,"4.448788413","-75.20400297",
"2275","ESCENARIO","CANCHA MULTIPLE DEL COLEGIO CARLOS OLGUIN LLOREDA","Recreativo y Educación Fisíca","KR 40 CON CL 18","3362302","CALI","VALLE DEL CAUCA","0","0","Establecimiento educativo","COLEGIO CARLOS OLGUIN LLOREDA","Zona Urbana","COMUNA DIEZ","CANCHA MULTIPLE","3.418463373","-76.5224844","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/795.png"
"1339","ESCENARIO","CANCHA DE BALONCESTO CONCENTRACION ESCOLAR FRANCISCO JOSE DE CALDAS","Deportivo","KR 17 N? 6-41","8309560","GIRARDOT","CUNDINAMARCA","girardot-cundinamarca.gov.co","girardot-cundinamarca.gov.co","Establecimiento educativo","CONCENTRACION ESCOLAR FRANCISCO JOSE DE CALDAS","Zona Urbana","SIN COMUNAS","CANCHA DE BALONCESTO PLACA CUBIERTA","4.2939375","-74.8166465","http://www.visorgeocoldeportes.gov.co/images/escenarios/25307/50.png"
"206","LIGAS","LIGA DE NATACION DEL ATLANTICO","NATACION","KR 55 N° 52-170",,"BARRANQUILLA","ATLANTICO","liganatacion@yahoo.com","liganatacion@yahoo.com",,,,,,"10.99451492","-74.78998609",
"422","LIGAS","LIGA DE NATACION DE CUNDINAMARCA","NATACION","UNIDAD DEPORTIVA PISCINA OLIMPICA ESTADIO MUNICIPAL GIRARDOT",,"GIRARDOT","CUNDINAMARCA","liganatacundi@hotmail.com","liganatacundi@hotmail.com",,,,,,"4.304499185","-74.81059508",
"2347","ESCENARIO","CANCHA DE FUTBOL DEL POLIDEPORTIVO CIUDAD MODELO","Recreativo y Deportivo","KR 41 B 31 B 40","0","CALI","VALLE DEL CAUCA","www.cprcali.org","www.cprcali.org","Complejo recreativo","CORPORACION PARA LA RECREACION POPULAR","Zona Urbana","COMUNA ONCE","CANCHA DE FUTBOL","3.415755534","-76.5130227","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/867.png"
"87","FEDERACIONES","FEDERACION DE BOXEO","BOXEO","KR 50 80-273 EDIF TORRES DE SALEM",,"BARRANQUILLA","ATLANTICO",,"jtboxeo@hotmail.com;",,,,,,"11.0026571","-74.8151266",
"192","LIGAS","LIGA DE TAEKWONDO DE ANTIOQUIA","TAEKWONDO","CL 48 N° 73-10  MODULO ORIENTAL ESTADIO ATANASIO GIRARDOT",,"MEDELLÍN","ANTIOQUIA",,,,,,,,"6.254412363","-75.59151699",
"1299","ESCENARIO","CANCHA MULTIPLE PUERTO MONGUI","Deportivo","KR 1 CON CL 14 TRAS LA ESCUELA","8315538","GIRARDOT","CUNDINAMARCA","deportesgirardot@hotmail.com","deportesgirardot@hotmail.com","Otro","ALCALDIA DE GIRARDOT","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","4.288257","-74.7998285","http://www.visorgeocoldeportes.gov.co/images/escenarios/25307/10.png"
"1948","ESCENARIO","CANCHA DE VOLEIBOL DE PLAYA DE LA UNIDAD RECREATIVA PLAZAS VERDES","Recreativo","CL 66 N? 1A-13","4493521","CALI","VALLE DEL CAUCA","www.cprcali.com","www.cprcali.com","Complejo deportivo","UNIDAD RECREATIVA PLAZAS VERDES","Zona Urbana","COMUNA CINCO","CANCHA DE VOLEIBOL DE PLAYA","3.479200413","-76.49061361","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/468.png"
"1382","ESCENARIO","CANCHAS MULTIPLES DEL COLISEO MENOR","Deportivo","CL 19 3-80","3342793","PEREIRA","RISARALDA","areaescenarios@hotmail.com","areaescenarios@hotmail.com","Otro","SECRETARIA MUNICIPAL DE RECREACION Y DEPORTE","Zona Urbana","COMUNA RIO OTUN","CANCHA MULTIPLE","4.817484667","-75.6938445","http://www.visorgeocoldeportes.gov.co/images/escenarios/"
"2210","ESCENARIO","PISTA DE SALTO HIPICO DEL CLUB CAMPESTRE DE CALI","Recreativo y Deportivo","CL 5A CON KR 100","3336000","CALI","VALLE DEL CAUCA","directorrh@campestrecali.org","directorrh@campestrecali.org","Club","CLUB CAMPESTRE DE CALI","Zona Urbana","COMUNA VEINTIDOS","PISTA DE SALTO HIPICO","3.363379333","-76.54876847","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/730.png"
"1634","ESCENARIO","CANCHA DE MICROFUTBOL N°3 DEL BARRIO ALFONSO LOPEZ","Recreativo y Deportivo","KR 7 CL 81","3164854320","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI","Zona Urbana","COMUNA SIETE","CANCHA DE MICROFUTBOL","3.456048488","-76.47840356","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/154.png"
"890","ESCENARIO","CANCHA MULTIPLE N° 2 PARQUE LOS CORALES","Deportivo","KR46BARRIO LA MARIA","0","CARTAGENA DE INDIAS","BOLIVAR","www.idercartagenadeindias.info.co","www.idercartagenadeindias.info.co","Otro","INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 4","CANCHA MULTIPLE","10.4220705","-75.5196185","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/193.png"
"623","LIGAS","LIGA DE TAEKWONDO DE SANTANDER","TAEKWONDO","EDIF INDERSANTANDER","6324884","BUCARAMANGA","SANTANDER",,,,,,,,"7.134726958","-73.11833396",
"488","LIGAS","LIGA DE PATINAJE DEL MAGDALENA","PATINAJE","CL 19 N° 5-53 CENTRO","4314247","SANTA MARTA","MAGDALENA","lipamaq@gmail.com","lipamaq@gmail.com",,,,,,"11.24209803","-74.21070137",
"1918","ESCENARIO","CANCHA MULTIPLE DEL COLEGIO INEM JORGE ISACCS","Recreativo y Educación Fisíca","KR 5 NORTE N?6N-126","4470128","CALI","VALLE DEL CAUCA","www.inem.com","www.inem.com","Establecimiento educativo","COLEGIO INEM JORGE ISACCS","Zona Urbana","COMUNA CUATRO","CANCHA MULTIPLE","3.481094861","-76.5028337","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/438.png"
"616","LIGAS","LIGA DE FUTBOL DE SALON DE SANTANDER","FUTBOL DE SALON","COLISEO DE FUTBOL DE SALON EDMUNDO LUNA SANTOS",,"BUCARAMANGA","SANTANDER",,,,,,,,"7.104555039","-73.11988306",
"2277","ESCENARIO","CANCHA DE FUTBOL TENIS DEL COLEGIO CARLOS OLGUIN LLOREDA","Recreativo y Educación Fisíca","KR 40 CON CL 18","3362302","CALI","VALLE DEL CAUCA","0","0","Establecimiento educativo","COLEGIO CARLOS OLGUIN LLOREDA","Zona Urbana","COMUNA DIEZ","CANCHA DE FUTBOL TENIS","3.41866195","-76.52242766","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/797.png"
"911","ESCENARIO","CANCHA MULTIPLE LA CASTELLANA","Deportivo","DETRAS DE LA CLINICA GENERAL DEL CARIBEBARRIO LA CASTELLANA","0","CARTAGENA DE INDIAS","BOLIVAR","www.idercartagenadeindias.info.co","www.idercartagenadeindias.info.co","Otro","INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER","Zona Urbana","UNIDAD COMUNERA DE GOBIERNO 7","CANCHA MULTIPLE","10.399017","-75.49007733","http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/214.png"
"552","LIGAS","LIGA DE TIRO CON ARCO DE NORTESANTANDER","TIRO CON ARCO","AV 0 10-78 OF 806 COLEGIO MEDICO","3005546592","CÚCUTA","NORTE DE SANTANDER","arco_norte@yahoo.es","arco_norte@yahoo.es",,,,,,"7.887153951","-72.49840211",
"1673","ESCENARIO","CANCHA MULTIPLE N°1 DEL BARRIO LA BASE","Recreativo y Deportivo","KR 12 N? 56 35","3167072710","CALI","VALLE DEL CAUCA","0","0","Otro","JUNTA DE ACCION COMUNAL LA BASE","Zona Urbana","COMUNA OCHO","CANCHA MULTIPLE","3.448872305","-76.49503829","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/193.png"
"2219","ESCENARIO","CANCHA DE TENIS N°1 DE LA LIGA DE TENIS DEL VALLE DEL CAUCA","Deportivo","CL 9 N? 37A-01","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Complejo deportivo","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA DIECINUEVE","CANCHA DE TENIS","3.423134026","-76.536271","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/739.png"
"558","LIGAS","LIGA DE AJEDREZ DE QUINDIO","AJEDREZ","CL 9 N° 16-43","3155904729","ARMENIA","QUINDIO",,,,,,,,"4.539093977","-75.6689907",
"117","FEDERACIONES","FEDERACION DE GIMNASIA","GIMNASIA","CL 28 25-18 CASA DE LAS FEDERACIONES","2326989","BOGOTÁ D.C.","BOGOTÁ D.C.","www.fedecolgim.org",,,,,,,"4.6238655","-74.0763011",
"546","LIGAS","LIGA DE FUTBOL DE NORTE DE SANTANDER","FUTBOL","CL 13N N° 11E-80 MINI ESTADIO GUAIMARAL",,"CÚCUTA","NORTE DE SANTANDER","lifutbolnortesantander@hotmail.com","lifutbolnortesantander@hotmail.com",,,,,,"7.912876717","-72.4928385",
"1664","ESCENARIO","CANCHA MULTIPLE N°3 DEL BARRIO NUEVA BASE","Recreativo y Deportivo","KR 12 CL 64","5566684","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI","Zona Urbana","COMUNA OCHO","CANCHA MULTIPLE","3.446879687","-76.49077462","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/184.png"
"1292","ESCENARIO","CANCHA MULTIPLE N° 2 DEL COLEGIO AMERICANO","Deportivo","CL 21 10-40","8353051","GIRARDOT","CUNDINAMARCA","colamer920@yahoo.es","colamer920@yahoo.es","Establecimiento educativo","COLEGIO AMERICANO","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","4.298609167","-74.80453767","http://www.visorgeocoldeportes.gov.co/images/escenarios/25307/2.png"
"496","LIGAS","LIGA DE FUTBOL DE SALON DEL META","FUTBOL DE SALON","COLISEO LA GRAMA","6615235","VILLAVICENCIO","META","lifutsalmeta@yahoo.com","lifutsalmeta@yahoo.com",,,,,,"4.158313911","-73.63878289",
"1070","ESCENARIO","CANCHA MULTIPLE DEL INEM SEDE PILOTO","Recreativo y Deportivo","AV COLON (KR 15) 15B 25","7439713","TUNJA","BOYACA","inemcat@yahoo.com","inemcat@yahoo.com","Establecimiento educativo","INEM CARLOS ARTURO TORRES","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","5.529929833","-73.36701833","http://www.visorgeocoldeportes.gov.co/images/escenarios/15001/70.png"
"849","ESCENARIO","CANCHA MULTIPLE PARQUE DE LAS NIEVES","Deportivo","KR 18 Y 19 CON CL 24 Y 26","3399888","BARRANQUILLA","ATLANTICO","svasquez@barranquilla.gov.co","svasquez@barranquilla.gov.co","Otro","INSTITUTO MUNICIPAL DE RECREACION Y DEPORTE DE BARRANQUILLA - IMRD","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","10.95597983","-74.77952033","http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/373.png"
"660","LIGAS","LIGA DE LUCHA DEL TOLIMA","LUCHA","KR 11B N° 43-14  BARRIO CALARCA",,"IBAGUÉ","TOLIMA","litulil@hotmail.com","litulil@hotmail.com",,,,,,"4.441754828","-75.20931496",
"784","ESCENARIO","CANCHA DE BALONCESTO COLEGIO LOS PINOS","Deportivo","KR 26 N? 55-27","3701645","BARRANQUILLA","ATLANTICO","codigi@yahoo.com","codigi@yahoo.com","Establecimiento educativo","INSTITUCION EDUCATIVA LOS PINOS","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","10.9745395","-74.79912017","http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/195.png"
"2134","ESCENARIO","CANCHA DE MICROFUTBOL DEL PARQUE RECREATIVO SILOE","Recreativo","CL 1 CON KR 50","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Complejo recreativo","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA VEINTE","CANCHA DE MICROFUTBOL","3.418958403","-76.55407621","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/654.png"
"1355","ESCENARIO","CANCHA DE MINIBALONCESTO DEL COLEGIO SALESIANO","Deportivo","CL 7 3E-30 BARRIO POPULAR","5750442","CÚCUTA","NORTE DE SANTANDER","direccion@sdbcuc.org","direccion@sdbcuc.org","Establecimiento educativo","COLEGIO SALESIANO","Zona Urbana","COMUNA CENTRO ORIENTAL","CANCHA DE MINIBALONCESTO","7.8926885","-72.49590883","http://www.visorgeocoldeportes.gov.co/images/escenarios/54001/21.png"
"274","LIGAS","LIGA DE SOFTBOL DE BOGOTA","SOFTBOL","ESTADIO INTERNACIONAL DE SOFTBOL  AV 68 N° 55-45","2409578","BOGOTÁ D.C.","BOGOTÁ D.C.",,,,,,,,"4.662576604","-74.09834876",
"1880","ESCENARIO","CANCHA DE FUTBOL DEL BARRIO OLAYA HERRERA","Recreativo y Deportivo","KR 8 NORTE CON CL 48","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA CUATRO","CANCHA DE FUTBOL","3.478277165","-76.50996452","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/400.png"
"1732","ESCENARIO","CANCHA MULTIPLE DE LA INSTITUCION EDUCATIVA PUERTO RICO","Recreativo y Educación Fisíca","KR 17 N?33 D 01","0","CALI","VALLE DEL CAUCA","0","0","Establecimiento educativo","INSTITUCION EDUCATIVA PUERTO RICO","Zona Urbana","COMUNA OCHO","CANCHA MULTIPLE","3.442548596","-76.51007524","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/252.png"
"536","LIGAS","LIGA DE ATLETISMO DE NTE DE SANTANDER","ATLETISMO","ESTADIO GENERAL SANTANDER",,"CÚCUTA","NORTE DE SANTANDER","atlenortedesantander@fecodatle.org","atlenortedesantander@fecodatle.org",,,,,,"7.894839009","-72.50224273",
"1835","ESCENARIO","CANCHA DE MINIFUTBOL DEL COLEGIO GIMNASIO LA COLINA","Recreativo y Educación Fisíca","AV 9 N N? 56N-81","4862555","CALI","VALLE DEL CAUCA","comunicacion@lacolina.edu.co","comunicacion@lacolina.edu.co","Establecimiento educativo","COLEGIO GIMNASIO LA COLINA","Zona Urbana","COMUNA DOS","CANCHA DE MINIFUTBOL","3.489020432","-76.5281957","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/355.png"
"40","CLUBES","EXPRESO ROJO FUTBOL CLUB  S.A.","FUTBOL","KR 9  N° 7-39 S BARRIO NARIÑO SUR",,"BOGOTÁ D.C.","BOGOTÁ D.C.",,"expreso_rojo@yahoo.es",,,,,,"4.583371405","-74.0872365",
"1418","ESCENARIO","CANCHA DE FUTBOL BARRIO GAMA","Deportivo","AVDA 30 AGOSTO FRENTE AEROPUERTO","3248001","PEREIRA","RISARALDA",,,"Otro","JUNTA DE ACCION COMUNAL BARRIO GAMA","Zona Urbana","COMUNA OLIMPICA","CANCHA DE FUTBOL","4.808171333","-75.74746783","http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\114.png"
"1327","ESCENARIO","POLIDEPORTIVO BARRIO CENTENARIO","Deportivo","KR 19 CON CL 9","8314134","GIRARDOT","CUNDINAMARCA","deportesgirardot@hotmail.com","deportesgirardot@hotmail.com","Otro","JUNTA DE ACCION COMUNAL BARRIO CENTENARIO","Zona Urbana","SIN COMUNAS","CANCHA MULTIPLE","4.299766833","-74.81587833","http://www.visorgeocoldeportes.gov.co/images/escenarios/25307/38.png"
"2490","ESCENARIO","CANCHA MULTIPLE DEL BARRIO POBLADO II","Recreativo y Deportivo","CL 72 W CON KR 28","5566409","CALI","VALLE DEL CAUCA","oscar.guerrero@cali.gov.co","oscar.guerrero@cali.gov.co","Otro","SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI","Zona Urbana","COMUNA TRECE","CANCHA MULTIPLE","3.419242564","-76.49184423","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/1010.png"
"653","LIGAS","LIGA DE ATLETISMO DE TOLIMA","ATLETISMO","CL 18 N° 7-30",,"IBAGUÉ","TOLIMA","atletolima@fecodatle.org","atletolima@fecodatle.org",,,,,,"4.44378651","-75.23367667",
"2360","ESCENARIO","CANCHA DE BALONCESTO PARQUE RECREATIVO MARIANO RAMOS","Recreativo","KR 48 CON CL 40","0","CALI","VALLE DEL CAUCA","0","0","Otro","JUNTA DE ACCION COMUNAL DEL BARRIO MARIANO RAMOS","Zona Urbana","COMUNA DIECISEIS","CANCHA DE BALONCESTO","3.404645234","-76.51977715","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/880.png"
"2350","ESCENARIO","CANCHA MULTIPLE DE LA UNIDAD RECREATIVA CIUDADELA COMFANDI","Recreativo","CL 34 CON KR 81B","0","CALI","VALLE DEL CAUCA","www.cprcali.org","www.cprcali.org","Complejo deportivo","CORPORACION PARA LA RECREACION POPULAR","Zona Urbana","COMUNA DIECISIETE","CANCHA MULTIPLE","3.387149262","-76.52284994","http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/870.png"
