"pais","conceptozoosanitarioica","numerointerno","numeroacumulado","nombrecodigoestablecimiento","direccion","especie","productos"
"BÉLGICA","RECONOCIMIENTO  DE  LA  EQUIVALENCIA  DEL  SISTEMA  DE  INSPECCIÓN,  VIGILANCIA  Y CONTROL SANITARIO PARA LOS GRUPOS 1, 2, 8, 9, 10 Y 15, Y TENIENDO EN CUENTA QUE BÉLGICA TIENE UN CONCEPTO ZOOSANITARIO FAVORABLE DEL ICA PARA LECHE Y DERIVADOS LÁCTEOS, OVOPRODUCTOS EN POLVO Y DERIVADOS CÁRNICOS DE PORCIN
(EMBUTIDOS, EXTRACTO PROTEICO, PLASMA EN POLVO Y HEMOGLOBINA EN POLVO),","42","42","RUE DE LA FAGNE D'HI 39 -  6600
BASTOGNE -  LUXEMBOURG","RUE DE LA FAGNE D'HI 39 -  6600
BASTOGNE -  LUXEMBOURG","AVIAR","HUEVO EN POLVO (HARINA DE HUEVO), YEMA HUEVO SECA, OVOALBUMINA SECA"
"BOLIVIA","AUTORIZADA LAS IMPORTACIONES DE CARNE BOVINA","1","1","CARRERA A CATOCA KM 10,5,
SANTA CRUZ","CARRERA A CATOCA KM 10,5,
SANTA CRUZ","BOVINO","HAMBURGUESA 100% DE CARNE Y HAMBURGUESA DE CARNE BOVINA CON SOYA."
"BRASIL","AUTORIZADA CARNAZA Y PIEL DE CERDO. PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE AVIAR.","1","1","RUA FIORELO, BALADOTTI, 451 D DISTRITO INDUSTRIAL FLAVIO BALDISSERA, QUEDAS DO PALMITAL","RUA FIORELO, BALADOTTI, 451 D DISTRITO INDUSTRIAL FLAVIO BALDISSERA, QUEDAS DO PALMITAL","PORCINO","PIEL DE CERDO COCIDA Y DESHIDRATADA CON Y SIN GRASA"
"BRASIL","AUTORIZADA CARNAZA Y PIEL DE CERDO. PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE AVIAR.","2","2","AV. JOÃO PAULO I 900 BAIRRO DAS
OLIVEIRAS. EMBU SÃO PAULO CEP 06.818- 901.","AV. JOÃO PAULO I 900 BAIRRO DAS
OLIVEIRAS. EMBU SÃO PAULO CEP 06.818- 901.","AVIAR","CARNE LIOFILIZADA DE POLLO"
"BRASIL","AUTORIZADA CARNAZA Y PIEL DE CERDO. PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS DE LA ESPECIE AVIAR.","3","3","RUA ODERICH 807 CENTRO SÃO SEBASTIÃO DO CAÍ  RIO
GRANDE DO SUL","RUA ODERICH 807 CENTRO SÃO SEBASTIÃO DO CAÍ  RIO
GRANDE DO SUL","BOVINO, PORCINO, AVIAR","JAMONILLA DE RES, SALCHICHA TIPO VIENA, SALCHICHA PERITIF, JAMONILLA DE CERDO, JAMONILLA DE POLLO"
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","1","1","266 MAIN STREET, WELLINGTON, ON KOK 3LO","266 MAIN STREET, WELLINGTON, ON KOK 3LO","PORCINO","PIERNAS, PALETAS Y SUS TROZOS (CONGELADOS SIN DESHUESAR), LAS DEMAS CARNES CONGELADAS Y CONGELADAS DESHUESADAS, CUERO, GRASA Y DEMAS DESPOJOS CONGELADOS."
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","2","2","568, CHEMIN DE L'ECORE SUD, VALLÉE- JONCTION, QC, G0S 3J0","568, CHEMIN DE L'ECORE SUD, VALLÉE- JONCTION, QC, G0S 3J0","PORCINO","CARNE DE CERDO (CONGELADA), CARNE DESHUESADA (CONGELADA), CARTILAGOS PECTORALES, PIEL Y TOCINO, CORAZÓN, CUERO DE CERDO (CONGELADO), RECORTES DE CARNE, TOCINETA, TOCINO (CONGELADO).  GRASA DORSAL (DE ESPALDA) DE CERDO CONGELADA, LAS DEMAS CARNES DE CERDO CON HUESO (Congelada) PAPADA DE CERDO PATICAS DE CERDO (CONGELADO)."
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","3","3","155, RUE ST- JEAN BAPTISTE NORD, PRINCEVILLE, QC, G6L 5C9","155, RUE ST- JEAN BAPTISTE NORD, PRINCEVILLE, QC, G6L 5C9","PORCINO","CARNE (CONGELADA), CARNE DESHUESADA, CARNES Y DESPOJOS COMESTIBLES (PIERNAS, PALESTAS Y TROZOS), CARTILAGOS PECTORALES Y CUERO CONGELADO; RECORTE DE TOCINETA. CARNE Y DESPOJOS COMESTIBLES DE CERDO (PIERNAS PALETAS Y TROZOS DESHUESADOS). PAPADA DE CERDO SIN PIEL Y REBANADA CONGELADA, TOCINO CON Y SIN PARTES MAGRAS (CONGELADO), GRASA DE CERDO. GRASA DORSAL (DE ESPALDA) DE CERDO CONGELADA,LAS DEMAS CARNES DE CERDO CON HUESO (Congelada)"
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","4","4","171, RUE ST- ÉDOUARD, ST- SIMON, QC, J0H 1Y0","171, RUE ST- ÉDOUARD, ST- SIMON, QC, J0H 1Y0","PORCINO","CARNE (CONGELADA), CARNE DESHUESADA (CONGELADA), CARNES Y DESPOJOS COMESTIBLES (PIERNAS, PALETAS Y TROZOS), CARTILAGOS PECTORALES, CUERO CONGELADO, VISCERAS Y TOCINO"
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","5","5","LOCATION ADDRESS:25 EST, ROUTE 125, ST- ESPRIT DE MONTCALM, QC, J0K 2L0
MAILING ADDRESS:5790, BOUL. ÉTIENNE- DALLAIREBUREAU 202, LÉVIS, QC, G6V 8V6","LOCATION ADDRESS:25 EST, ROUTE 125, ST- ESPRIT DE MONTCALM, QC, J0K 2L0
MAILING ADDRESS:5790, BOUL. ÉTIENNE- DALLAIREBUREAU 202, LÉVIS, QC, G6V 8V6","PORCINO","CARNE (CONGELADA), CUERO CONGELADO, VISCERAS, TOCINO (CON Y SIN PARTES MAGRAS), GRASAS, PIEL (CORTEZA), RECORTES (SAZONADAS, REFRIGERADAS, CONGELADAS), TOCINETA (FRESCA, REFRIGERADA, CONGELADA), CARNE Y DESPOJOS COMESTIBLES (MANITAS Y PATICAS). CARNE Y DESPOJOS COMESTIBLES DE CERDO (PIERNAS PALETAS Y TROZOS DESHUESADOS) CONGEADA. PAPADA DE CERDO SIN PIEL Y REBANADA CONGELADA. CARTILAGOS PECTORALES DE CERDO, GRASAS DE CERDO(CONGELADAS), LAS DEMAS CARNES DE CERDO CON HUESO (Congelada)"
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","6","6","6355 RICHMOND AVENUE EAST, BRANDON, MB, R7A 7M5, CANADÁ","6355 RICHMOND AVENUE EAST, BRANDON, MB, R7A 7M5, CANADÁ","PORCINO","CARNE Y DESPOJOS COMESTIBLES (PIERNAS, PALETAS Y TROZOS CON HUESO) CARNE DE CERDO DESHUESADA Y CONGELADA. RECORTES SAZONADOS DE CERDO (CONGELADOS) RECOTE DE TOCINETA CONGELADA"
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","7","7","150, CHEMIN DES RAYMOND, RIVIEREDU- LOUP, QC, G5R 5X8","150, CHEMIN DES RAYMOND, RIVIEREDU- LOUP, QC, G5R 5X8","PORCINO","CARNE DESHUESADA PORCINO (FRESCA O REFRIGERADA), CARNE DESHUESADA PORCINO (CONGELADA), CARNE Y DESPOJOS COMESTIBLES PORCINO (PIERNAS, PALETAS Y TROZOS CON HUESO), RECORTES DE CARNE PORCINO (SAZONADOS, REFRIGERADOS, CONGELADOS), DESPOJOS COMESTIBLES PORCINO (CONGELADOS O CONSERVADOS DE OTRA FORMA), GRASAS PORCINO(CONGELADO), CARNE Y DESPOJOS COMESTIBLES PORCINO (MANITAS Y PATICAS), PIEL DE CERDO (CORTEZA), CUERO DE CERDO CONGELADO, VISCERAS PORCINAS, CARNE DE CERDO CON HUESO CONGELADA, TOCINO(CON Y SIN PARTES MAGRAS), CARTILAGOS PECTORALES PORCINO, TOCINETA. HUESOS PORCINOS FRESCO Y CONGELADOS"
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","8","8","313 MENNO STREET, BRESLAU, ONTARIO N0B 1M0 (PART OF LOT 109, GERMAN CO, TRACTWOOLWICH, TOWNSHIPR, ONTARIO)","313 MENNO STREET, BRESLAU, ONTARIO N0B 1M0 (PART OF LOT 109, GERMAN CO, TRACTWOOLWICH, TOWNSHIPR, ONTARIO)","PORCINO","CARNE DE CERDO CONGELADA, CARNE Y DESPÓJOS COMESTIBLES (MANITAS Y PATICAS, PIERNAS, PALETAS Y TROZOS CON HUESO), CUERO CONGELADO, GRASA SIN FUNDIR (FRESCA, REFRIGERADA O CONGELADA), TOCINO, GRASA, RECORTES DE CARNE. CARTILAGOS PECTORALES DE PORCINO. CARNE DE CERDO SIN HUESO (CONGELADA Y REFRIGERADA); LAS DEMÁS CARNES DE LA ESPECIE PORCINA (CONGELADAS); CARNE DE CERDO EN CANALES O MEDIAS CANALES (CONGELADA); TOCINO CON PARTES MAGRAS (CONGELADO Y REFRIGERADO); TOCINO SIN PARTES MAGRAS (FRESCO, REFRIGERADO, CONGELADO, SALADO O EN SALMUERA, SECO O AHUMADO); LAS DEMÁS GRASAS DE CERDO (FRESCAS, REFRIGERADAS, CONGELADAS, SALADAS O EN SALMUERA, SECAS O AHUMADAS); COSTILLAS Y CHULETAS DE LA ESPECIE PORCINA (CONGELADAS); DESPOJOS COMESTIBLES DE LA ESPECIE PORCINA (CONGELADOS); LOS DEMÁS TOCINOS SIN PARTES MAGRAS Y GRASA DE CERDO."
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","9","9","2825 RUE POWER DRUMMONDVILLE, QC, J2C 6Z6","2825 RUE POWER DRUMMONDVILLE, QC, J2C 6Z6","PORCINO","RABO SELECTO EN SALMUERA, RABO REGULAR EN SALMUERA, COSTILLAS EN SALMUERA, EXTREMOS DE COSTILLAS EN SALMUERA, HOCICOS EN SALMUERA; CARNE Y DESPOJOS COMESTIBLES PORCINOS (MANITAS Y PATICAS)"
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","10","10","925 ZELCO DRIVE BURLINGTON, ONTARIO","925 ZELCO DRIVE BURLINGTON, ONTARIO","PORCINO, AVIAR","PASTA DE POLLO, PASTA DE PAVO, PASTA DE CERDO, PRODUCTOS CÁRNICOS DE POLLO Y PAVO, POLLO MECÁNICAMENTE SEPARADO, PAVO MECÁNICAMENTE SEPARADO, PESCUESOS DE PAVO, ALAS DE PAVO, PERNILES DE PAVO. GRASA DE CERDO (CONGELADA, REFRIGERADA) TOCINO, CUERO, CARNE INDUSTRIAL DE CERDO (CONGELADOS) CUERO DE CERDO (CORTEZA), RECORTES DE CARNE DE CERDO (SAZONADOS, REFERIGERADOS O CONGELADOS) RECORTE DETOCINETA, VISCERAS PORCINAS, COSTILLA DE CERDO Y CARNE MOLIDA."
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","11","11","2 TECUMSETH STREET, TORONTO, ON, M5V 2R5","2 TECUMSETH STREET, TORONTO, ON, M5V 2R5","PORCINO","CARNE Y DESPOJOS COMESTIBLES (PIERNAS, PALETAS Y TROZOS CON HUESO), DESPOJOS COMESTIBLES (CONGELADOS O CONSERVADOS DE OTRA FORMA), CARTILAGOS PECTORALES, CARNE DESHUESADA, CARNE Y DESPOJOS COMESTIBLES (MANITAS Y PATICAS); RECORTE DE TOCINETA. TOCINETA CONGELADA, RECORTE DE TOCINETA CONGELADA. CARNE DE CERDO CON HUESO CONEGALDA. RECORTES DE CERDO (TRIMMING DE CERDO) CONGELADOS"
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","12","12","955 RUE MICHELIN, LAVAL, QC, H7L
5B6","955 RUE MICHELIN, LAVAL, QC, H7L
5B6","AVIAR","PASTA DE POLLO"
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","13","13","3003 11TH STREET WEST SASSKATOON, SK","3003 11TH STREET WEST SASSKATOON, SK","PORCINO","TOCINETA AHUMADA (FRESCA, RERIGERADA O CONGELADA)"
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","14","14","180 RUE LOUIS -  PHILIPPE - LEBRUN, RIVIERE- DU- LOUP, QUEBEC, CANADA, G5R 5W8","180 RUE LOUIS -  PHILIPPE - LEBRUN, RIVIERE- DU- LOUP, QUEBEC, CANADA, G5R 5W8","PORCINO","RECORTE (TRIMING DE CERDO), CARNE (CONGELADA O CONSERVADA DE OTRA FORMA). GRASA DE PORCINO."
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","15","15","821 APPLEBY LINE, BURLINGTON, ON, L7L 4W9","821 APPLEBY LINE, BURLINGTON, ON, L7L 4W9","PORCINO","CARNE (CONGELADA), DESPOJOS COMESTIBLES (PIERNAS, PALETAS Y TROZOS CON HUESO Y DESHUESADOS), CARTÍLAGOS PECTORALES, CUERO (CONGELADO), GRASA, PIEL O CORTEZA DE CERDO, RECORTES DE CARNE (SAZONADOS, REFRIGERADOS, CONGELADOS), TOCINETA (FRESCA, REFRIGERADA, CONGELADA), TOCINO, VISCERAS, CARNE DESHUESADA (CONGELADA), LAS DEMAS CARNES DE CERDO CON HUESO, COSTILLAS DE CERDO."
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","16","16","7550  -  40TH AVENUE, RED DEER, AB, T4N 6R7","7550  -  40TH AVENUE, RED DEER, AB, T4N 6R7","PORCINO","GRASA DE CERDO (CONGELADO REFRIGERADO), TOCINO (CONGELADO REFRIGERADO), CUERO DE CERDO (CONGELADO),CARNE INDUSTRIAL DE CERDO (CONGELADO), GRASA DE PORCINO, CUERO DE CERDO (CORTEZA), RECORTES DE CARNE PORCINO (SAZONADOS, REFRIGERADOS CONGELADOS), RECORTE DE TOCINETA, TOCINO, VISCERAS PORCINO, COSTILLA DE CERDO, CARNE MOLIDA, TOCINETA (FRESCA, REFRIGERADA O CONGELADA). DESPOJOS COMESTIBLES DE CERDO (PEZUÑA, PATICAS/MANITAS) CONGELADOS, CARNE DE CERDO CONGELADO, CARNE DE CERDO CON HUESO CONGELADA, COSTILLAS Y CHULETA DE CERDO, LOMO DE CERDO, PULPA DE CERDO."
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","17","17","183, ROUTE DE PRÉSEIDEN - KENNEDY, ST. HENRI, QC, G0R, 3EO","183, ROUTE DE PRÉSEIDEN - KENNEDY, ST. HENRI, QC, G0R, 3EO","PORCINO","GRASA DE CERDO (CONGELADO REFRIGERADO),TOCINO (CONGELADO REFRIGERADO), CUERO DE CERDO (CONGELADO), CARNE INDUSTRIAL DE CERDO (CONGELADO), GRASA DE PORCINO, CUERO DE CERDO (CORTEZA), RECORTES DE CARNE PORCINO (SAZONADOS, REFRIGERADOS CONGELADOS), RECORTE DE TOCINETA, TOCINO, VICERAS PORCINO, COSTILLA DE CERDO, CARNE MOLIDA."
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","18","18","1 WARMAN ROAD, WINNIPEG, MG, R2J
4E5","1 WARMAN ROAD, WINNIPEG, MG, R2J
4E5","PORCINO","CARNE (CONGELADA), CARNE DESHUESADA (CONGELADA). DESPOJOS COMESTIBLES (PIERNAS, PALESTAS, MANITAS, PATICAS, TROZOS CON HUESO, TROZOS DESHUESADOS), CARTÍLAGOS PECTORALES, PIEL O CORTEZA DE CERDO, RECORTES DE CARNE, TOCINETA, TOCINO, VISCERAS. TOCINETA CONGELADA, RECORTE DE TOCINETA CONGELADA."
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","19","19","168 RUE LAGUE, ANGERGARDIEN, QC","168 RUE LAGUE, ANGERGARDIEN, QC","PORCINO","CARNE Y DESPOJOS COMESTIBLES DE PORCINO (PIERNAS, PALETAS Y TROZOS CON HUESO), GRASA DE PORCINO, GRASA DE PORCINO SIN FUNDIR (CONGELADA), RECORTES DE CARNE DE PORCINO (SAZONADOS, REFRIGERADOS, CONGELADOS), TOCINO (CONGELADO, REFRIGERADO), CARTÍLAGOS PECTORALES, CUERO DE CERDO (CONGELADO),, CARNE INDUSTRIAL DE CERDO (CONGELADA), CUERO DE CERDO (CORTEZA), RECORTE DE TOCINETA, COSTILLA DE CERDO, CARNE MOLIDA.; PULMONES DE CERDO, VISCERAS DE CERDO, CARNE DE CERDO DESHUESADA"
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","20","20","40 CHEMIN DU CENTRE, KNOWLTON, QC, JOE 1V0","40 CHEMIN DU CENTRE, KNOWLTON, QC, JOE 1V0","AVIAR","PATO ENTERO, PECHUGA DE PATO; GANSO ENTERO (CONGELADO), PATOS O GANSOS TROCEADOS (CONGELADOS), HIGADO DE PATO, PATE DE PATO, GRASA DE PATO"
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","21","21","1425 RUE ST. JACQUES, STHYACINTHE,QC,J2S 6M7","1425 RUE ST. JACQUES, STHYACINTHE,QC,J2S 6M7","PORCINO","DESPOJOS Y GRASA (CONGELADOS). CARNE DE CERDODESHUESA DA CONGELADA, PULPA DE CERDO CONGELADO. TOCINO CONGELADO."
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","22","22","860 CHEMIN DES ACADEMIS, YAMACHICHE , QC","860 CHEMIN DES ACADEMIS, YAMACHICHE , QC","PORCINO","CARNE DE CERDO CON HUESO CONGELADA, CUERO DE CERDO CONGELADO, RECORTE, CORAZÓN, TOCINO, CARNE MOLDI A DESHUESADA O CARNE MECÁNICAMENTE DESHUESADA, GRASA. RECORTE DE TOCINETA, TOCINETA"
"CANADÁ","AUTORIZADAS  LAS IMPORTACIONES DE PRODUCTOS CÁRNICOS CRUDOS, MADURADOS Y COCIDOS  DE  LA  ESPECIE  AVIAR Y PORCINA.  EN  RELACIÓN  A  LAS  ESPECIES  BOVINA, OVINA Y CAPRINA NO ESTÁ PERMITIDO EL INGRESO DE CARNE Y SUS PRODUCTOS.
RESOLUCIÓN 847 /2004 DE LA SECRETARIA GENEREAL DE LA COMUNIDAD ANDINA.","23","23","2 BOUL. DE LÁRTISAN, VICTORIAVILLE, QC,G6P- 7E4","2 BOUL. DE LÁRTISAN, VICTORIAVILLE, QC,G6P- 7E4","PORCINO","GRASA Y RECORTES DE CERDO, TOCINO, CARNE DESHUESADA DE PORCINO, CORAZÓN, CUERO, CARNE MOLIDA DESHUESADA, HUESO DE PORCINO, CARNE Y DESPOJOS COSMESTIBLES DE PORCINO (MANITAS, PATICAS, PIERNAS, PALETAS Y TROZOS CON HUESO), RECORTE DE CERDO, GRASA.; CARNE DE CERDO CON HUESO CONGELADA Y REFRIGERADA, TOCINETA (FRESCA, REGRIFERADA,CONGELADA), CARNE DE CERDO CONGELADA."
