"bancarizado","codigodepartamentoatencion","codigomunicipioatencion","discapacidad","estadobeneficiario","etnia","fechainscripcionbeneficiario","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangobeneficioconsolidadoasignado","rangoultimobeneficioasignado","fechaultimobeneficioasignado","rangoedad","titular","cantidaddebeneficiarios"
"NO","19","19760","NO","ACTIVO","ND","2015-06-01","Hombre","ND","CAUCA","SOTARA","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05315","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","GUADALUPE","ND","MONETARIO","ND","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","66","66170","NO","ACTIVO","ND","2014-03-01","Mujer","ND","RISARALDA","DOSQUEBRADAS","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","3"
"ND","17","17873","NO","ACTIVO","ND","2015-09-01","Mujer","ND","CALDAS","VILLAMARIA","ND","MONETARIO","NUTRICIÓN","TI","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"ND","13","13212","ND","ACTIVO","ND","2016-09-01","Hombre","ND","BOLIVAR","CORDOBA","Colombia","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","19","19573","NO","NO ACTIVO","ND","2012-11-01","Hombre","ND","CAUCA","PUERTO TEJADA","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"ND","11","11001","NO","ACTIVO","ND","2012-11-01","Hombre","ND","BOGOTA","BOGOTA D.C.","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","8"
"SI","68","68081","NO","ACTIVO","ND","2013-11-01","Mujer","ND","SANTANDER","BARRANCABERMEJA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","68","68081","NO","ACTIVO","ND","2013-11-01","Mujer","ND","SANTANDER","BARRANCABERMEJA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","68","68081","NO","ACTIVO","ND","2013-11-01","Mujer","ND","SANTANDER","BARRANCABERMEJA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
,"68","68575","ND","ACTIVO","ND","2017-03-01","Hombre","ND","SANTANDER","PUERTO WILCHES","COLOMBIA","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","23","23417","NO","NO ACTIVO","ND","2016-10-01","Mujer","ND","CORDOBA","LORICA","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","70","70235","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","GALERAS","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","50-65","NO","1"
"NO","41","41016","NO","NO ACTIVO","AFROCOLOMBIANO – NEGRO","2012-11-01","Mujer","ND","HUILA","AIPE","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","11","11001","NO","ACTIVO","ND","2012-11-01","Mujer","SECUNDARIA","BOGOTA","BOGOTA D.C.","ND","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","121"
"NO","47","47798","NO","ACTIVO","ND","2012-11-01","Hombre","SECUNDARIA","MAGDALENA","TENERIFE","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","05","05665","ND","ACTIVO","ND","2013-11-01","Mujer","ND","ANTIOQUIA","SAN PEDRO DE URABA","Colombia","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","73","73275","ND","NO ACTIVO","ND","2012-11-01","Mujer","ND","TOLIMA","FLANDES","Colombia","ND","NUTRICIÓN MENOR","TI","ND","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","91","91540","NO","ACTIVO","INDIGENA","2013-02-01","Mujer","ND","AMAZONAS","PUERTO NARIÑO","Colombia","ND","ND","CC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","23","23068","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","AYAPEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","23","23068","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","AYAPEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","23","23068","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","AYAPEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","23","23068","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","AYAPEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","23","23068","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","AYAPEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","23","23068","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","AYAPEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","23","23068","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","AYAPEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","23","23068","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","AYAPEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","23","23068","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","AYAPEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","23","23068","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","AYAPEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","23","23068","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","AYAPEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","23","23068","NO","ACTIVO","ND","2013-01-01","Mujer","ND","CORDOBA","AYAPEL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","86","86760","ND","ACTIVO","ND","2018-09-01","Mujer","ND","PUTUMAYO","SANTIAGO","Colombia","ND","ND","No Definido","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
,"52","52835","NO","ACTIVO","ND","2018-02-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","Colombia","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"NO","73","73585","NO","ACTIVO","ND","2012-10-01","Hombre","PRIMARIA","TOLIMA","PURIFICACION","ND","ND","EDUCACIÓN PRIMARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","231"
"NO","52","52835","NO","ACTIVO","ND","2013-01-01","Hombre","PRIMARIA","NARIÑO","SAN ANDRES DE TUMACO","ND","ND","EDUCACIÓN PRIMARIA","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1196"
"ND","13","13248","ND","ACTIVO","ND","2012-12-01","Mujer","ND","BOLIVAR","EL GUAMO","Colombia","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","50","50313","ND","ACTIVO","ND","2012-12-01","Mujer","ND","META","GRANADA","Colombia","MONETARIO","ND","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","86","86001","ND","NO ACTIVO","ND","2012-11-01","Mujer","ND","PUTUMAYO","MOCOA","Colombia","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","19","19100","NO","ACTIVO","ND","2018-07-01","Hombre","ND","CAUCA","BOLIVAR","ND","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","5"
"ND","94","94001","ND","ACTIVO","ND","2013-08-01","Hombre","ND","GUAINIA","INIRIDA","Colombia","ND","EDUCACIÓN PRIMARIA","TI","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
,"47","47053","NO","ACTIVO","ND","2017-07-01","Mujer","ND","MAGDALENA","ARACATACA","Colombia","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","5"
"NO","19","19256","NO","ACTIVO","ND","2014-11-01","Hombre","ND","CAUCA","EL TAMBO","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","13","13001","ND","ACTIVO","ND","2016-07-01","Hombre","ND","BOLIVAR","CARTAGENA","Colombia","ND","NUTRICIÓN MENOR","No Definido","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05495","NO","ACTIVO","ND","2012-11-01","Hombre","SECUNDARIA","ANTIOQUIA","NECHI","ND","ND","EDUCACIÓN SECUNDARIA","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","14"
"ND","05","05172","ND","ACTIVO","ND","2018-03-01","Mujer","ND","ANTIOQUIA","CHIGORODO","Colombia","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"NO","23","23419","NO","ACTIVO","ND","2015-06-01","Hombre","ND","CORDOBA","LOS CORDOBAS","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","13","13188","NO","NO ACTIVO","ND","2013-01-01","Mujer","ND","BOLIVAR","CICUCO","ND","MONETARIO","ND","CC","ND","1.500.001 - 3.000.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","19","19318","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-02-01","Mujer","ND","CAUCA","GUAPI","ND","MONETARIO","ND","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","70","70708","ND","NO ACTIVO","ND","2012-11-01","Mujer","ND","SUCRE","SAN MARCOS","Colombia","MONETARIO","NUTRICIÓN","CC","ND","1.500.001 - 3.000.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"NO","50","50568","NO","ACTIVO","ND","2017-09-01","Hombre","SECUNDARIA","META","PUERTO GAITAN","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","23","23670","NO","ACTIVO","ND","2016-06-01","Mujer","ND","CORDOBA","SAN ANDRES SOTAVENTO","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","20","20443","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-11-01","Hombre","ND","CESAR","MANAURE","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","63","63401","NO","NO ACTIVO","ND","2012-10-01","Hombre","ND","QUINDIO","LA TEBAIDA","ND","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","19","19318","NO","NO ACTIVO","ND","2013-04-01","Mujer","ND","CAUCA","GUAPI","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
,"27","27099","NO","ACTIVO","ND","2017-10-01","Hombre","ND","CHOCO","BOJAYA","Colombia","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","54","54498","NO","ACTIVO","ND","2016-09-01","Mujer","ND","NORTE DE SANTANDER","OCAÑA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"ND","19","19698","NO","ACTIVO","ND","2012-10-01","Mujer","ND","CAUCA","SANTANDER DE QUILICHAO","COLOMBIA","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"SI","52","52356","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","IPIALES","ND","MONETARIO","ND","CC","ND","0 - 1.500.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
