"codigo_pvd","id_dircon","region","dane_dpto","depto","dane_mun","municipio","tipo_pvd","proveedor_conectividad","fecha_instalacion_conectividad","tipo_beneficiario","direccion","nombre_pvd","nombre_de_contacto_1_ente_territorial","telefono_de_contacto_1","correo_de_contacto_1","nombre_de_contacto_2","telefono_de_contacto_2","correo_de_contacto_2","estado","ancho_de_banda","inaugurado","fecha_inauguracion","inaugurado_por","longitud","latitud","no_de_contrato_operador","anio_del_contrato_operador","contrato_contratista","vigencia_del_contrato","contrato_proveedor","vigencia_contrato_proveedor","contrato_ejecutor","vigencia_contrato_ejecutor","fase_h","fase_n","costo_fase_h","costo_fase_n","costo","fechacorte","indicador_aspa","vigencia"
"70093","70093","Regi�n Eje Cafetero","63","QUINDIO","63401","LA TEBAIDA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL LA TEBAIDA IE PEDACITO DE CIELO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,45477777","-75,78930555","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2016-12-31","4144","2016-12-31"
"69103","69103","Regi�n Eje Cafetero","63","QUINDIO","63302","GENOVA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL GENOVA GOBERNACION QUINDIO",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,20500000","-75,79194444","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"69041","69041","Regi�n Eje Cafetero","63","QUINDIO","63130","CALARCA","TIPO D","UNI�N TEMPORAL CLARO","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL CALARCA GOB. QUINDIO",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,53527777","-75,63925000","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"14687","14687","Regi�n Caribe","44","LA GUAJIRA","44001","RIOHACHA","TIPO PLUS PILOTO","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL LICEO ADMIRANTE PADILLA",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","11,54449500","-72,91656700","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS PILOTO",,,,"561463162,87","2014-12-31","4144","2014-12-31"
"68515","68515","Regi�n Centro Orient","25","CUNDINAMARCA","25473","MOSQUERA","TIPO D","UNI�N TEMPORAL CLARO","2014-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL MOSQUERA PLANADAS",,,,,,,"CERRADO","4096",,"1900-01-01","Gestora TIC","4,69181700","-74,18349300","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 1",,,,"294044100,68","2014-12-31","4144","2014-12-31"
"68607","68607","Regi�n Centro Sur","73","TOLIMA","73349","HONDA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL HONDA TRANSVERSAL 14 NO. 23 -33",,,,,,,"CERRADO","4096",,"1900-01-01","NA","3,69735900","-73,69664800","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"69023","69023","Regi�n Centro Orient","25","CUNDINAMARCA","25430","MADRID","TIPO D","UNI�N TEMPORAL CLARO","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL MADRID B. SOSIEGO",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,72768340","-74,25418300","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"68413","68413","Regi�n Eje Cafetero","05","ANTIOQUIA","05002","ABEJORRAL","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL ABEJORRAL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,79169444","-75,42791666","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"69955","69955","Regi�n Centro Orient","54","NORTE DE SANTANDER","54051","ARBOLEDAS","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL ARBOLEDAS GOBERNACIN DE NORTE DE SANTANDER",,,,,,,"CERRADO","6144",,"1900-01-01","NA","7,64467400","-72,79823400","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"68717","68717","Regi�n Centro Orient","68","SANTANDER","68547","PIEDECUESTA","TIPO B","UNI�N TEMPORAL CLARO","2012-12-31","OTRO",,"PUNTO VIVE DIGITAL PIEDECUESTA",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","7,07043200","-73,16969500","6672015-18097",,"6672015-2162859",,"6672015-18097",,"0",,"FASE 0",,,,"834684905,07","2012-12-31","4144","2012-12-31"
"13566","13566","Regi�n Caribe","23","CORDOBA","23182","CHINU","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E. NUESTRA SEORA DEL CARMEN - SDE PRINCIPAL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","9,09996600","-75,39822300","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"68632","68632","Regi�n Pac�fico","76","VALLE DEL CAUCA","76001","CALI","TIPO A","UNI�N TEMPORAL CLARO","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL CALI LA CASONA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","3,41780900","-76,47823700","6672015-18097",,"6672015-2162856",,"6672015-18097",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"68690","68690","Regi�n Centro Orient","15","BOYACA","15516","PAIPA","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2013-12-31","OTRO",,"PUNTO VIVE DIGITAL PAIPA SEDE SENA REGIONAL",,,,,,,"CERRADO","4096",,"1900-01-01","MINISTRO DIEGO MOLANO","5,78071000","-73,12127900","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 0",,,,"666851996,67","2013-12-31","4144","2013-12-31"
"68734","68734","Regi�n Centro Orient","25","CUNDINAMARCA","25269","FACATATIVA","TIPO A","UNI�N TEMPORAL CLARO","2012-12-31","OTRO",,"PUNTO VIVE DIGITAL FACATATIVA COMPLEJO DEPORTIVO  VILLA OLMPICA",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","4,82239050","-74,36791420","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 0",,,,"888729869,18","2012-12-31","4144","2012-12-31"
"69984","69984","Regi�n Centro Orient","68","SANTANDER","68217","COROMORO","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL COROMORO CENTRO RECREACIONAL EL PARAISO",,,,,,,"CERRADO","4096",,"1900-01-01","NA","6,29482800","-73,04046600","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"324713082,91","2015-12-31","4144","2015-12-31"
"68640","68640","Regi�n Pac�fico","76","VALLE DEL CAUCA","76001","CALI","TIPO A","UNI�N TEMPORAL CLARO","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL CALI FUNDAUTNOMA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","3,42205900","-76,48821800","6672015-18097",,"6672015-2162856",,"6672015-18097",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"68458","68458","Regi�n Centro Orient","11","BOGOTA","11001","BOGOTA, D.C.","TIPO D","UNI�N TEMPORAL CLARO","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL BOGOTA CARRERA 8 # 1 C-50 SUR",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,58543430","-74,08460690","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 1",,,,"294044100,68","2014-12-31","4144","2014-12-31"
"69153","69153","Regi�n Llano","50","META","50150","CASTILLA LA NUEVA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL CASTILLA LA NUEVA ALCALDA",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","3,82841400","-73,68878800","6672015-18102",,"6672015-2162859",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"13767","13767","Regi�n Centro Orient","25","CUNDINAMARCA","25148","CAPARRAPI","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  INSTICION EDUCATIVA  DEPTAL SANTA GEMMA DE GALGANI",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,35140300","-74,49004500","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2015-12-31","4144","2015-12-31"
"69977","69977","Regi�n Caribe","13","BOLIVAR","13001","CARTAGENA","TIPO D","UNI�N TEMPORAL CLARO","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL CARTAGENA FUNDACION SANTO DOMINGO CIUDAD DEL BICENTENARIO",,,,,,,"CERRADO","4096",,"1900-01-01","NA","10,39732600","-75,52177500","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2016-12-31","4144","2016-12-31"
"18305","18305","Regi�n Llano","85","CASANARE","85410","TAURAMENA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E. DEL LLANO - SEDE PRINCIPAL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,01930500","-72,74931300","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"69124","69124","Regi�n Pac�fico","76","VALLE DEL CAUCA","76248","EL CERRITO","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL EL CERRITO BIBLIOTECA_CASACULTURA PUBLICA MUNICIPAL EL CERRITO",,,,,,,"CERRADO","4096",,"1900-01-01","NA","3,68690500","-76,31810900","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"69957","69957","Regi�n Centro Orient","15","BOYACA","15022","ALMEIDA","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","OTRO",,"PUNTO VIVE DIGITAL ALMEIDA CALLE 4 NO. 3 - 06",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,60654870","-64,11227000","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2016-12-31","4144","2016-12-31"
"59957","59957","Regi�n Pac�fico","52","NARI�O","52001","PASTO","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  I.E.M. LIBERTAD - SEDE PRINCIPAL",,,,,,,"CERRADO","6144",,"1900-01-01","NA","1,20060400","-77,27969600","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445195093,11","2015-12-31","4144","2015-12-31"
"70349","70349","Regi�n Centro Orient","11","BOGOTA","11001","BOGOTA, D.C.","TIPO D","UNI�N TEMPORAL CLARO","2016-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL ANTIGUA CASA DE JUSTICIA, SUBA",,,,,,,"CERRADO","4096",,"1900-01-01","MINISTRO DAVID LUNA","4,71516200","-74,06516600","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2016-12-31","4144","2016-12-31"
"15781","15781","Regi�n Centro Orient","54","NORTE DE SANTANDER","54206","CONVENCION","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  NORMAL SUPERIOR",,,,,,,"CERRADO","6144",,"1900-01-01","NA","8,46607100","-73,33675000","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"69964","69964","Regi�n Centro Orient","15","BOYACA","15514","PAEZ","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","OTRO",,"PUNTO VIVE DIGITAL PAEZ CARRERA 1 NO. 1 - 35",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,10104400","-73,05175500","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2016-12-31","4144","2016-12-31"
"68651","68651","Regi�n Pac�fico","76","VALLE DEL CAUCA","76823","TORO","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL TORO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,60912600","-76,07714600","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"69009","69009","Regi�n Pac�fico","76","VALLE DEL CAUCA","76890","YOTOCO","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL YOTOCO CASA CULTURA HERMINIO SALGUERO",,,,,,,"CERRADO","4096",,"1900-01-01","VICEMINISTRO JUAN SEBASTIAN ROZO","3,86066800","-76,38512600","6672015-18102",,"6672015-2162856",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"324713082,91","2015-12-31","4144","2015-12-31"
"13281","13281","Regi�n Caribe","20","CESAR","20001","VALLEDUPAR","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  CASD SIMON BOLIVAR",,,,,,,"CERRADO","6144",,"1900-01-01","GESTOR TIC","10,47147900","-73,25861000","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"15255","15255","Regi�n Llano","50","META","50577","PUERTO LLERAS","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  UNIDAD EDUCATIVA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","3,27185600","-73,37067200","6672015-18102",,"6672015-2162859",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"68675","68675","Regi�n Eje Cafetero","05","ANTIOQUIA","05001","MEDELLIN","TIPO A","UNI�N TEMPORAL CLARO","2012-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL MEDELLIN COLEGIO ITM",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DIEGO MOLANO","6,29358333","-75,56883333","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 0",,,,"954478122,19","2012-12-31","4144","2012-12-31"
"69822","69822","Regi�n Eje Cafetero","17","CALDAS","17050","ARANZAZU","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL ARANZAZU",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,74427777","-73,53669444","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"68434","68434","Regi�n Eje Cafetero","05","ANTIOQUIA","05647","SAN ANDRES DE CUERQUIA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL SAN ANDRES DE CUERQUIA",,,,,,,"CERRADO","6144",,"1900-01-01","Helaman Suarez","6,91461111","-75,67422222","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"70346","70346","Regi�n Centro Orient","11","BOGOTA","11001","BOGOTA, D.C.","TIPO D","UNI�N TEMPORAL CLARO","2017-12-31","OTRO",,"PUNTO  VIVE DIGITAL ALCALDA LOCALIDAD DE PUENTE ARANDA 1 GALAN",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,61846640","-74,12459030","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2017-12-31","4144","2017-12-31"
"68727","68727","Regi�n Llano","85","CASANARE","85010","AGUAZUL","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2013-12-31","OTRO",,"PUNTO VIVE DIGITAL AGUAZUL CASA DE LA CULTURA",,,,,,,"CERRADO","4096",,"1900-01-01","MINISTRO DIEGO MOLANO","5,16634700","-72,54480500","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 0",,,,"683734066,82","2013-12-31","4144","2013-12-31"
"68616","68616","Regi�n Centro Sur","73","TOLIMA","73678","SAN LUIS","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","BASE MILITAR",,"PUNTO VIVE DIGITAL SAN LUIS",,,,,,,"CERRADO","4096",,"1900-01-01","MARIA FERNANDA ARDILA LOPEZ","4,24516200","-75,01548700","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"69931","69931","Regi�n Caribe","08","ATLANTICO","08001","BARRANQUILLA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","BASE MILITAR",,"PUNTO VIVE DIGITAL  ESCUELA NAVAL DE SUBOFICIALES ARC",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DAVID LUNA","11,00521600","-74,78551700","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"497297637,46","2015-12-31","4144","2015-12-31"
"13793","13793","Regi�n Centro Orient","25","CUNDINAMARCA","25183","CHOCONTA","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  COLEGIO DEPARTAMENTAL RUFINO CUERVO",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,14734100","-73,68066300","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"PLUS FASE 2",,,,"457945373,49","2016-12-31","4144","2016-12-31"
"69819","69819","Regi�n Eje Cafetero","05","ANTIOQUIA","05885","YALI","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL YALI",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,34863888","-74,45311111","6672015-18102",,"6672015-2162857",,"6672015-18102",,"0",,"FASE 1 ETAPA 2",,,,"373599674,00","2015-12-31","4144","2015-12-31"
"68447","68447","Regi�n Caribe","08","ATLANTICO","08560","PONEDERA","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL PONEDERA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","10,64036700","-74,74943400","6672015-18101",,"6672015-2162855",,"6672015-18101",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"69695","69695","Regi�n Centro Orient","68","SANTANDER","68001","BUCARAMANGA","TIPO A","UNI�N TEMPORAL CLARO","2016-12-31","OTRO",,"PUNTO VIVE DIGITAL BUCARAMANGA ALCADIA DE BUCARAMANGA",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DAVID LUNA","7,16305100","-73,14030300","6672015-18097",,"6672015-2162859",,"6672015-18097",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2016-12-31","4144","2016-12-31"
"68455","68455","Regi�n Centro Orient","11","BOGOTA","11001","BOGOTA, D.C.","TIPO D","UNI�N TEMPORAL CLARO","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL BOGOTA VILLA DEL ROSARIO",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,59775800","-74,11893300","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 1",,,,"294044100,68","2014-12-31","4144","2014-12-31"
"15989","15989","Regi�n Eje Cafetero","63","QUINDIO","63001","ARMENIA","TIPO PLUS FASE2","UNI�N TEMPORAL CLARO","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL  CIUDADELA DEL SUR",,,,,,,"CERRADO","6144",,"1900-01-01","MINISTRO DAVID LUNA","4,51630555","-75,71222222","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"PLUS FASE 2",,,,"476358330,42","2015-12-31","4144","2015-12-31"
"18246","18246","Regi�n Llano","85","CASANARE","85001","YOPAL","TIPO PLUS FASE2","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL I.E. BRAULIO GONZLEZ",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,34388300","-72,37330800","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"PLUS FASE 2",,,,"445808531,70","2015-12-31","4144","2015-12-31"
"68450","68450","Regi�n Caribe","08","ATLANTICO","08758","SOLEDAD","TIPO B","SIN_ASIGNAR","2014-12-31","OTRO",,"PUNTO VIVE DIGITAL SOLEDAD CARRERA 5 NO. 68 - 43",,,,,,,"CERRADO","6144",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOSPRESIDENTE SANTOS","10,90563208","-74,79234218","0",,"6672015-2162855",,"0",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
"69712","69712","Regi�n Centro Orient","15","BOYACA","15491","NOBSA","TIPO A","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL NOBSA ALCALDIA DE NOBSA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","5,76975000","-72,89372200","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"69963","69963","Regi�n Centro Orient","15","BOYACA","15542","PESCA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL PESCA CARRERA 5 NO. 6 - 06 PISO 1",,,,,,,"CERRADO","4096",,"1900-01-01","NA","5,55991500","-73,05112400","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"68494","68494","Regi�n Caribe","23","CORDOBA","23001","MONTERIA","TIPO C","UNI�N TEMPORAL CLARO","2014-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL MONTERIA COLEGIO CAMILO TORRES",,,,,,,"CERRADO","4096",,"1900-01-01","VICEMINISTRA MARIA CAROLINA HOYOS","8,80375000","-75,85484700","6672015-18097",,"6672015-2162855",,"6672015-18097",,"0",,"FASE 1",,,,"324713082,91","2014-12-31","4144","2014-12-31"
"69685","69685","Regi�n Centro Orient","54","NORTE DE SANTANDER","54003","ABREGO","TIPO C","SIN_ASIGNAR","2015-12-31","SEDE EDUCATIVA",,"PUNTO VIVE DIGITAL ABREGO GOBERNACION DE N.SANTANDER",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,15560300","-73,65812700","0",,"6672015-2162859",,"0",,"0",,"FASE 1 ETAPA 2",,,,"324713082,91","2015-12-31","4144","2015-12-31"
"68416","68416","Regi�n Eje Cafetero","05","ANTIOQUIA","05088","BELLO","TIPO A","UNI�N TEMPORAL CLARO","2014-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL BELLO CENTRO CULTURAL",,,,,,,"CERRADO","6144",,"1900-01-01","ALCALDIA","6,30758333","-75,55105555","6672015-18097",,"6672015-2162857",,"6672015-18097",,"0",,"FASE 1",,,,"402343429,06","2014-12-31","4144","2014-12-31"
"70334","70334","Regi�n Centro Orient","15","BOYACA","15464","MONGUA","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2016-12-31","OTRO",,"PUNTO VIVE DIGITAL MONGUA",,,,,,,"CERRADO","4096",,"1900-01-01","NA","5,45156000","-72,47576000","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1",,,,"324713082,91","2016-12-31","4144","2016-12-31"
"69634","69634","Regi�n Centro Orient","11","BOGOTA","11001","BOGOTA, D.C.","TIPO A","UNI�N TEMPORAL CLARO","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL BOGOTA D.C. CALLE 17 # 4-65",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,60233030","-74,07051300","6672015-18097",,"6672015-2162858",,"6672015-18097",,"0",,"FASE 1",,,,"402343429,06","2015-12-31","4144","2015-12-31"
"68601","68601","Regi�n Centro Sur","73","TOLIMA","73168","CHAPARRAL","TIPO C","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","BIBLIOTECA Y/O CASA DE CULTURA",,"PUNTO VIVE DIGITAL CHAPARRAL",,,,,,,"CERRADO","4096",,"1900-01-01","NA","4,48399800","-73,93575800","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"324713082,91","2015-12-31","4144","2015-12-31"
"69672","69672","Regi�n Centro Orient","68","SANTANDER","68770","SUAITA","TIPO D","UNI�N TEMPORAL CONECTANDO COLOMBIA","2015-12-31","OTRO",,"PUNTO VIVE DIGITAL SUAITA ALCALDIA DE SUAITA",,,,,,,"CERRADO","4096",,"1900-01-01","ALCALDIA","6,10321000","-73,44143200","6672015-18101",,"6672015-2162859",,"6672015-18101",,"0",,"FASE 1 ETAPA 2",,,,"294044100,68","2015-12-31","4144","2015-12-31"
"68613","68613","Regi�n Centro Sur","73","TOLIMA","73624","ROVIRA","TIPO B","UNI�N TEMPORAL CONECTANDO COLOMBIA","2014-12-31","ALCALD�A",,"PUNTO VIVE DIGITAL ROVIRA",,,,,,,"CERRADO","6144",,"1900-01-01","NA","4,63127600","-74,10373000","6672015-18102",,"6672015-2162858",,"6672015-18102",,"0",,"FASE 1",,,,"373599674,00","2014-12-31","4144","2014-12-31"
