"a_o","cod_dane_departamento","departamento","cod_secretaria","secretaria","cod_dane_municipio","municipio","codigo_dane","nombre_establecimiento","cod_sector","sector","cod_caracter","caracter","cod_calendario","calendario","direccion","barrio_vereda","telefono","fax","email","rector","web","total_matricula","cantidad_sedes"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305212000871","COLEGIO SANTA LEONI AVIAT","1002","NO_OFICIAL","2432",,"52","A","VDA EL ZARZAL LA LUZ","VDA. EL ZARZAL LA LUZ","4534217","4534217","rectoriansluz@une.net.co","MARIN LASSO ALBA LUCIA","http://leoniaviat.wix.com/leoniaviat","498","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305212000871","COLEGIO SANTA LEONI AVIAT","1002","NO_OFICIAL","2432",,"52","A","VDA EL ZARZAL LA LUZ","VDA. EL ZARZAL LA LUZ","3496178",,"rectoriansluz@une.net.co","MARIN LASSO ALBA LUCIA","http://leoniaviat.wix.com/leoniaviat","509","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305212000871","COLEGIO SANTA LEONI AVIAT","1002","NO_OFICIAL","2432",,"52","A","VDA EL ZARZAL LA LUZ","VDA. EL ZARZAL LA LUZ","4534217","4534217","rectoriansluz@une.net.co","ALBA LUCIA MARIN LASSO","http://leoniaviat.wix.com/leoniaviat","503","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305212000910","COLEGIO AUTÓNOMO NUESTRA SEÑORA DE LA BUENA ESPERANZA","1002","NO_OFICIAL","963",,"52","A","KR 46 A 48 98","FATIMA","2741785",,"colegio.autonomo.copacabana@gmail.com","ADRIANA PÁTRICIA RENDON CASTAÑEDA",,"147","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305212000910","COLEGIO AUTÓNOMO NUESTRA SEÑORA DE LA BUENA ESPERANZA","807","NO OFICIAL","963.000000",,"874","A","KR 46 A 48 98","FATIMA","2741785",,"colegio.autonomo.copacabana@gmail.com","ADRIANA PÁTRICIA RENDON CASTAÑEDA",,"17316","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305212000910","COLEGIO AUTÓNOMO NUESTRA SEÑORA DE LA BUENA ESPERANZA","1002","NO_OFICIAL","963",,"52","A","KR 46 A 48 98","FATIMA","2741785",,"colegio.autonomo.copacabana@gmail.com","ADRIANA PÁTRICIA RENDON CASTAÑEDA",,"158","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305237000256","COLEGIO REINALDO ARROYAVE LOPERA","1002","NO_OFICIAL","817",,"52","A","CL 29 27 29","CL 29 27 29","8665061",,"colegioceral@tareanet.edu.co","ALVAREZ RESTREPO ALBA LUZ",,"236","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305237000256","COLEGIO REINALDO ARROYAVE LOPERA","807","NO OFICIAL","817.000000",,"874","A","CL 29 27 29 <EOF>","CL 29 27 29","8665061",,"colegioceral@tareanet.edu.co","OSORIO LOPERA GILDARDO",,"21411","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305237000256","COLEGIO REINALDO ARROYAVE LOPERA","1002","NO_OFICIAL","817",,"52","A","CL 29 27 29","CL 29 27 29","8665061",,"colegioceral@tareanet.edu.co","ALVAREZ RESTREPO ALBA LUZ",,"207","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305237000256","COLEGIO REINALDO ARROYAVE LOPERA","1002","NO_OFICIAL","817",,"52","A","CL 29 27 29","CL 29 27 29","8665061",,"colegioceral@tareanet.edu.co","ALVAREZ RESTREPO ALBA LUZ",,"223","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305237800007","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","KR 30 37 57 <EOF>","VIA HOSPITAL",,,,"AGUDELO MESA ANGEL DAVID",,"24","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305250000656","COLEGIO INTERAMERICANO","1002","NO_OFICIAL","817",,"52","A","CL 53 42 25","LA FLORESTA","8370033","8370033",,"MIRANDA NUÑEZ LUZ NELLY",,"241","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305250000656","COLEGIO INTERAMERICANO","807","NO OFICIAL","817.000000",,"874","A","CL 53 42 25 <EOF>","LA FLORESTA","837 24 14","837 24 14",,"MIRANDA NUÑEZ LUZ NELLY",,"21294","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305250000656","COLEGIO INTERAMERICANO","1002","NO_OFICIAL","817",,"52","A","CL 53 42 25","LA FLORESTA","8370033","8370033","colegio.2020.interamericano@gmail.com","MIRANDA NUÑEZ LUZ NELLY",,"177","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305250000656","COLEGIO INTERAMERICANO","1002","NO_OFICIAL","817",,"52","A","CL 53 42 25","LA FLORESTA","8372414","8372414",,"MIRANDA NUÑEZ LUZ NELLY",,"327","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305250001971","COLEGIO SAN JOSE","1002","NO_OFICIAL","963",,"52","A","KR 41 33 112","BRR PUEBLO NUEVO","8370241",,"colesanjose.29@gmail.com","ECHEVERRIA LAGUNA LUDIS IRENE",,"261","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305250001971","COLEGIO SAN JOSE","807","NO OFICIAL","963.000000",,"874","A","KR 41 33 112","BRR PUEBLO NUEVO","8372326",,"colegiosanjoseelbagre@gmail.com","ECHEVERRIA LAGUNA LUDIS IRENE",,"31473","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305250001971","COLEGIO SAN JOSE","1002","NO_OFICIAL","963",,"52","A","KR 41 33 112","BRR PUEBLO NUEVO","8370241",,"colesanjose.29@gmail.com","ECHEVERRIA LAGUNA LUDIS IRENE",,"247","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305250001971","COLEGIO SAN JOSE","1002","NO_OFICIAL","963",,"52","A","KR 41 33 112","BRR PUEBLO NUEVO","8372326",,"colegiosanjoseelbagre@gmail.com","ECHEVERRIA LAGUNA LUDIS IRENE",,"252","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305250800032","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","KR 45 71 25 <EOF>","BRR 20 DE JULIO","5699090 ext 672",,"serdep.sec@uco.edu.co","AGUDELO MESA ANGEL DAVID",,"39","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305264000225","COLEGIO SANTA INES","1002","NO_OFICIAL","817",,"52","A","CL 10 13 168",,"8670599",,,"ESCOBAR BEDOYA JAIRO",,"337","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305264000225","COLEGIO SANTA INES","807","NO OFICIAL","817.000000",,"874","A","CL 10 13 168 <EOF>",,"8670599",,,"ESCOBAR BEDOYA JAIRO",,"40833","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305264000225","COLEGIO SANTA INES","1002","NO_OFICIAL","817",,"52","A","CL 10 13 168",,"8670599",,,"ESCOBAR BEDOYA JAIRO",,"330","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305264000225","COLEGIO SANTA INES","1002","NO_OFICIAL","817",,"52","A","CL 10 13 168",,"8670599",,,"ESCOBAR BEDOYA JAIRO",,"331","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305264800001","COLEGIO MONSEÑOR ERNESTO GOMEZ ECHEVERRI","1002","NO_OFICIAL","-",,"52","A","IND CL 10 13 87 Y CL 10 13-46",,,,"ceexploradores@gmail.com","HENRRY DAVID URIBE LONDOÑO",,"148","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305264800001","COLEGIO MONSEÑOR ERNESTO GOMEZ ECHEVERRI","807","NO OFICIAL","-",,"874","A","CL 10 13 87 <EOF>",,,,"ceexploradores@gmail.com","HENRRY DAVID URIBE LONDOÑO",,"26910","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305264800001","COLEGIO MONSEÑOR ERNESTO GOMEZ ECHEVERRI","1002","NO_OFICIAL","-",,"52","A","IND CL 10 13 87 Y CL 10 13-46",,,,"ceexploradores@gmail.com","HENRRY DAVID URIBE LONDOÑO",,"171","1"
"2019","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000508","COLEGIO DE LA PRESENTACION - ENVIGADO","1002","NO_OFICIAL","817",,"52","A","CL 37 SUR 43 A 67","CENTRO","2761252","2768956","lapresentacionenvigado@gmail.com","HNA. ROSA AMPARO URREA HERNANDEZ","WWW.COLPRESENTACION.EDU.CO","624","1"
"2021","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000508","COLEGIO DE LA PRESENTACION - ENVIGADO","807","NO OFICIAL","817.000000",,"874","A","CL 37 SUR 43 A 67","CENTRO","2761252","2768956","lapresentacionenvigado@gmail.com","HNA. ROSA AMPARO URREA HERNANDEZ","WWW.COLPRESENTACION.EDU.CO","493","1"
"2020","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000508","COLEGIO DE LA PRESENTACION - ENVIGADO","1002","NO_OFICIAL","817",,"52","A","CL 37 SUR 43 A 67","CENTRO","2761252","2768956","lapresentacionenvigado@gmail.com","HNA. ROSA AMPARO URREA HERNANDEZ","WWW.COLPRESENTACION.EDU.CO","586","1"
"2018","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000508","COLEGIO DE LA PRESENTACION - ENVIGADO","1002","NO_OFICIAL","817",,"52","A","CL 37 SUR 43 A 67","CENTRO","2761252","2768956","lapresentacionenvigado@gmail.com","HNA. ROSA AMPARO URREA HERNANDEZ","WWW.COLPRESENTACION.EDU.CO","670","1"
"2019","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000541","COLEGIO LA SALLE ENVIGADO","1002","NO_OFICIAL","817",,"52","A","CL 24 SUR 42 B 01","ZUÑIGA","3318184","3321595 EXT 25","diana.aguirre@delasalle.edu.co","DIANA STELLA AGUIRRE GRAJALES","WWW.DELASALLE.ORG.CO","1453","1"
"2021","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000541","COLEGIO LA SALLE ENVIGADO","807","NO OFICIAL","817.000000",,"874","A","CL 24 SUR 42 B 01","ZUÑIGA","3318184","3321595 EXT 25","alexis.molina@delasalle.edu.co margarita.castaneda@delasalle.edu.co ANDRES.SARMIENTO@DELASALLE.EDU.C","ALEXIS ANTONIO MOLINA JARAMILLO","WWW.DELASALLE.ORG.CO","1416","1"
"2020","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000541","COLEGIO LA SALLE ENVIGADO","1002","NO_OFICIAL","817",,"52","A","CL 24 SUR 42 B 01","ZUÑIGA","3318184","3321595 EXT 25","diana.aguirre@delasalle.edu.co","DIANA STELLA AGUIRRE GRAJALES","WWW.DELASALLE.ORG.CO","1420","1"
"2018","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000541","COLEGIO LA SALLE ENVIGADO","1002","NO_OFICIAL","817",,"52","A","CL 24 SUR 42 B 01","ZUÑIGA","3318184","3321595 EXT 25","diana.aguirre@delasalle.edu.co","DIANA STELLA AGUIRRE GRAJALES","WWW.DELASALLE.ORG.CO","1457","1"
"2019","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000583","COLEGIO BENEDICTINO DE SANTA MARIA","1002","NO_OFICIAL","817",,"52","A","CL 24 SUR 39 36","ZUÑIGA","3134066","3134066","benedictinos@colegiobenedictino.edu.co","LILIANA CHICA HINCAPIE","www.colegiobenedictino.edu.co","906","1"
"2021","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000583","COLEGIO BENEDICTINO DE SANTA MARIA","807","NO OFICIAL","817.000000",,"874","A","CL 24 SUR 39 36","ZUÑIGA","3134066","3134066","benedictinos@colegiobenedictino.edu.co","LILIANA CHICA HINCAPIE","www.colegiobenedictino.edu.co","1023","1"
"2020","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000583","COLEGIO BENEDICTINO DE SANTA MARIA","1002","NO_OFICIAL","817",,"52","A","CL 24 SUR 39 36","ZUÑIGA","3134066","3134066","benedictinos@colegiobenedictino.edu.co","LILIANA CHICA HINCAPIE","www.colegiobenedictino.edu.co","1001","1"
"2018","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000583","COLEGIO BENEDICTINO DE SANTA MARIA","1002","NO_OFICIAL","817",,"52","A","CL 24 SUR 39 36","ZUÑIGA","3134066","3134066","benedictinos@colegiobenedictino.edu.co","LILIANA CHICA HINCAPIE","www.colegiobenedictino.edu.co","830","1"
"2019","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000591","COLEGIO TERESIANO","1002","NO_OFICIAL","817",,"52","A","IND CALLE 26 SUR NO. 43 A 30","ENVIGADO","3319087","3319108","teresiano@une.net.co","MARIA HELENA RIVILLAS MARTINEZ","www.colegioteresiano.edu.co","965","1"
"2021","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000591","COLEGIO TERESIANO","807","NO OFICIAL","817.000000",,"874","A","IND CALLE 26 SUR NO. 43 A 30","ENVIGADO","3319087","3319108","teresiano@une.net.co","MARIA HELENA RIVILLAS MARTINEZ","www.colegioteresiano.edu.co","837","1"
"2020","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000591","COLEGIO TERESIANO","1002","NO_OFICIAL","817",,"52","A","IND CALLE 26 SUR NO. 43 A 30","ENVIGADO","3319087","3319108","teresiano@une.net.co","MARIA HELENA RIVILLAS MARTINEZ","www.colegioteresiano.edu.co","896","1"
"2018","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266000591","COLEGIO TERESIANO","1002","NO_OFICIAL","817",,"52","A","IND CALLE 26 SUR NO. 43 A 30","ENVIGADO","3319087","3319108","teresiano@une.net.co","MARIA HELENA RIVILLAS MARTINEZ","www.colegioteresiano.edu.co","984","1"
"2021","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266001466","COLEGIO  FONTAN","807","NO OFICIAL","817.000000",,"874","A","IND  KM 17 ALTO DE LAS PALMAS VIA ARRAYANES  ENVIGADO","VIA LAS PALMAS","444 87 50","386 18 22","colegiofontan@une.net.co","EMILIA GARCIA DE FONTAN","www.colegiofontan.edu.co","396","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305266001709","COLEGIO RUDOLF STEINER","1002","NO_OFICIAL","817",,"52","A","IND KR 62 83A S 277","BRR CHILE","2795363","2791134","colegiorsteinerlaestrella@gmail.com","SILVIA AMPARO OROZCO ESCOBAR","www.colegiorudolfsteiner.edu.co","183","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305266001709","COLEGIO RUDOLF STEINER","807","NO OFICIAL","817.000000",,"874","A","IND CRA. 62 83A SUR 277","BRR CHILE","2795363","2791134","colegiorsteinerlaestrella@gmail.com","SILVIA AMPARO OROZCO ESCOBAR","www.colegiorudolfsteiner.edu.co","19890","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305266001709","COLEGIO RUDOLF STEINER","1002","NO_OFICIAL","817",,"52","A","IND KR 62 83A S 277","BRR CHILE","2795363","2791134","colegiorsteinerlaestrella@gmail.com","SILVIA AMPARO OROZCO ESCOBAR","www.colegiorudolfsteiner.edu.co","178","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305266001709","COLEGIO RUDOLF STEINER","1002","NO_OFICIAL","817",,"52","A","IND CRA. 62 83A SUR 277","BRR CHILE","2795363","2791134","colegiorsteinerlaestrella@gmail.com","SILVIA AMPARO OROZCO ESCOBAR","www.colegiorudolfsteiner.edu.co","176","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305266002047","COLEGIO GIMNASIO CANTABRIA","1002","NO_OFICIAL","817",,"52","A","CL 95 SUR 57 251","BARRIO PUEBLO VIEJO","3093319","3093318","gimnasiocantabria@une.net.co","ADRIANA MORENO MEJIA","www.gimnasiocantabria.edu.co","461","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305266002047","COLEGIO GIMNASIO CANTABRIA","807","NO OFICIAL","817.000000",,"874","A","CL 95 SUR 57 251","BARRIO PUEBLO VIEJO","3093319","3093318","gimnasiocantabria@une.net.co","ADRIANA MORENO MEJIA","www.gimnasiocantabria.edu.co","47736","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305266002047","COLEGIO GIMNASIO CANTABRIA","1002","NO_OFICIAL","817",,"52","A","CL 95 SUR 57 251","BARRIO PUEBLO VIEJO","3093319","3093318","gimnasiocantabria@une.net.co","ADRIANA MORENO MEJIA","www.gimnasiocantabria.edu.co","432","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305266002047","COLEGIO GIMNASIO CANTABRIA","1002","NO_OFICIAL","817",,"52","A","CL 95 SUR 57 251","BARRIO PUEBLO VIEJO","3093319","3093318","gimnasiocantabria@une.net.co","ADRIANA MORENO MEJIA","www.gimnasiocantabria.edu.co","444","1"
"2019","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266002071","COLEGIO DE CAPACITACIÓN DE ENVIGADO","1002","NO_OFICIAL","817",,"52","A","KR 40 38 S 08","MESA","2767067","2767067","sergiocastano101@gmail.com","SERGIO ALONSO CASTAÑO MONSALVE","NO TIENE","275","1"
"2021","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266002071","COLEGIO DE CAPACITACIÓN DE ENVIGADO","807","NO OFICIAL","817.000000",,"874","A","KR 40 38 S 08","MESA","2767067","2767067","sergiocastano101@gmail.com","SERGIO ALONSO CASTAÑO MONSALVE","NO TIENE","153","1"
"2020","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266002071","COLEGIO DE CAPACITACIÓN DE ENVIGADO","1002","NO_OFICIAL","817",,"52","A","KR 40 38 S 08","MESA","2767067","2767067","sergiocastano101@gmail.com","SERGIO ALONSO CASTAÑO MONSALVE","NO TIENE","188","1"
"2018","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266002071","COLEGIO DE CAPACITACIÓN DE ENVIGADO","1002","NO_OFICIAL","817",,"52","A","KR 40 38 S 08","MESA","2767067","2767067","sergiocastano101@gmail.com","SERGIO ALONSO CASTAÑO MONSALVE","NO TIENE","239","1"
"2019","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266002128","COLEGIO ALCARAVANES","1002","NO_OFICIAL","817",,"52","A","KM 17 VEREDA LAS PALMAS","VEREDA LAS PALMAS","3860720","3861066","rectoria@colegioalcaravanes.edu.co","NELCY DEL SOCORRO CORREA OSPINA","www.colegioalcaravanes.edu.co","179","1"
"2021","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266002128","COLEGIO ALCARAVANES","807","NO OFICIAL","817.000000",,"874","A","KM 17 VEREDA LAS PALMAS","VEREDA LAS PALMAS","3860720","3861066","rectoria@colegioalcaravanes.edu.co","NELCY DEL SOCORRO CORREA OSPINA","www.colegioalcaravanes.edu.co","152","1"
"2020","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266002128","COLEGIO ALCARAVANES","1002","NO_OFICIAL","817",,"52","A","KM 17 VEREDA LAS PALMAS","VEREDA LAS PALMAS","3860720","3861066","rectoria@colegioalcaravanes.edu.co","NELCY DEL SOCORRO CORREA OSPINA","www.colegioalcaravanes.edu.co","160","1"
"2018","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","305266002128","COLEGIO ALCARAVANES","1002","NO_OFICIAL","817",,"52","A","KM 17 VEREDA LAS PALMAS","VEREDA LAS PALMAS","3860720","3861066","rectoria@colegioalcaravanes.edu.co","NELCY DEL SOCORRO CORREA OSPINA","www.colegioalcaravanes.edu.co","206","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305308000601","COLEGIO JUAN BERNARDONE","1002","NO_OFICIAL","817",,"52","A","KR 18 7 145","CL. CORDOBA","2896269","2896269","c.bernardone@une.net.co","CAÑAVERAL LOPEZ ALBA NELLY",,"389","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305308000601","COLEGIO JUAN BERNARDONE","807","NO OFICIAL","817.000000",,"874","A","KR 18 7 145","CL. CORDOBA","2896269","2896269","c.bernardone@une.net.co","CAÑAVERAL LOPEZ ALBA NELLY",,"52533","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305308000601","COLEGIO JUAN BERNARDONE","1002","NO_OFICIAL","817",,"52","A","KR 18 7 145","CL. CORDOBA","2896269","2896269","c.bernardone@une.net.co","CAÑAVERAL LOPEZ ALBA NELLY",,"431","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305308000601","COLEGIO JUAN BERNARDONE","1002","NO_OFICIAL","817",,"52","A","KR 18 7 145","CL. CORDOBA","2896269","2896269","c.bernardone@une.net.co","CAÑAVERAL LOPEZ ALBA NELLY",,"339","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305308000775","COLEGIO COMFAMA","1002","NO_OFICIAL","963",,"52","A","KR 18 5 A 65","VDA. LA FLORIDA","2894411","2894411","mtrujrillo@comfama.com","TRUJILLO ZEA MARGARITA MARIA",,"311","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305308000775","COLEGIO COMFAMA","807","NO OFICIAL","963.000000",,"874","A","KR 18 5 A 65 <EOF>","VDA. LA FLORIDA","2894411","2894411","mtrujrillo@comfama.com","TRUJILLO ZEA MARGARITA MARIA",,"38259","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305308000775","COLEGIO COMFAMA","1002","NO_OFICIAL","963",,"52","A","KR 18 5 A 65","VDA. LA FLORIDA","2894411","2894411","mtrujrillo@comfama.com","PALACIO SALAZAR ANDREY MAURICIO",,"322","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305308000775","COLEGIO COMFAMA","1002","NO_OFICIAL","963",,"52","A","KR 18 5 A 65","VDA. LA FLORIDA","2894411","2894411","mtrujrillo@comfama.com","TRUJILLO ZEA MARGARITA MARIA",,"302","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305318000714","COLEGIO WALDORF EL MAESTRO","1002","NO_OFICIAL","817",,"52","A","VDA LA CLARITA","VDA. LA CLARITA","5513693","5515915","waldorfcampestreelmaestro@gmail.com","GARCIA GUTIERREZ JORGE LUIS",,"269","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305318000714","COLEGIO WALDORF EL MAESTRO","807","NO OFICIAL","817.000000",,"874","A","VDA LA CLARITA","VDA. LA CLARITA","5513693","5515915","waldorfcampestreelmaestro@gmail.com","GARCIA GUTIERREZ JORGE LUIS",,"46215","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305318000714","COLEGIO WALDORF EL MAESTRO","1002","NO_OFICIAL","817",,"52","A","VDA LA CLARITA","VDA. LA CLARITA","5513693","5515915","waldorfcampestreelmaestro@gmail.com","GONZALEZ HERNANDEZ LINA MARIA",,"308","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305318000714","COLEGIO WALDORF EL MAESTRO","1002","NO_OFICIAL","817",,"52","A","VDA LA CLARITA","VDA. LA CLARITA","5513693","5515915","waldorfcampestreelmaestro@gmail.com","GARCIA GUTIERREZ JORGE LUIS",,"238","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305318000773","COLEGIO CRISTIANO CEFEG","1002","NO_OFICIAL","817",,"52","A","KR 52 59 624","KR. 52 59 624","3227007",,"colegiocristianocefeg@gmail.com","VALLEJO RENDON ADRIANA MARIA",,"162","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305318000773","COLEGIO CRISTIANO CEFEG","807","NO OFICIAL","817.000000",,"874","A","KR 52 59 624","KR. 52 59 624","5676702","5676702","cefeguarne@gmail.com","OSPINA ALVAREZ DIANA PATRICIA",,"19773","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305318000773","COLEGIO CRISTIANO CEFEG","1002","NO_OFICIAL","817",,"52","A","KR 52 59 624","KR. 52 59 624","3227007",,"colegiocristianocefeg@gmail.com","VALLEJO RENDON ADRIANA MARIA",,"170","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305318000773","COLEGIO CRISTIANO CEFEG","1002","NO_OFICIAL","817",,"52","A","KR 52 59 624","KR. 52 59 624","5676702","5676702","cefeguarne@gmail.com","OSPINA ALVAREZ DIANA PATRICIA",,"126","1"
"2019","5","ANTIOQUIA","3762","ITAGÜÍ","5360","ITAGÜÍ","305360000031","COLEGIO EL ROSARIO","1002","NO_OFICIAL","817",,"52","A","CL 52 48 12","LOS NARANJOS","2771019","2819856","secretaria@ceri.edu.co","JHON ALEXANDER LARGACHA CASTRO","www.ceri.edu.com","330","1"
"2021","5","ANTIOQUIA","3762","ITAGÜÍ","5360","ITAGÜÍ","305360000031","COLEGIO EL ROSARIO","807","NO OFICIAL","817.000000",,"874","A","CL 52 48 12","LOS NARANJOS","2771019","2819856","secretaria@ceri.edu.co","JUAN CARLOS VILLA VILLEGAS","www.ceri.edu.com","258","1"
"2020","5","ANTIOQUIA","3762","ITAGÜÍ","5360","ITAGÜÍ","305360000031","COLEGIO EL ROSARIO","1002","NO_OFICIAL","817",,"52","A","CL 52 48 12","LOS NARANJOS","2771019","2819856","secretaria@ceri.edu.co","JHON ALEXANDER LARGACHA CASTRO","www.ceri.edu.com","303","1"
"2018","5","ANTIOQUIA","3762","ITAGÜÍ","5360","ITAGÜÍ","305360000031","COLEGIO EL ROSARIO","1002","NO_OFICIAL","817",,"52","A","CL 52 48 12","LOS NARANJOS","2771019","2819856","secretaria@ceri.edu.co","JUAN CARLOS VILLA VILLEGAS","www.ceri.edu.com","348","1"
"2019","5","ANTIOQUIA","3762","ITAGÜÍ","5360","ITAGÜÍ","305360000040","COLEGIO LA INMACULADA","1002","NO_OFICIAL","817",,"52","A","KR 52 48 71","CENTRO","3734405","2771058","inmaculada@une.net.co","HNA SONIA DURAND BERNARDO","www.colegioinmaculadaitagui.com","457","1"
