"uid","name","description","owner","owner_uid","publication_stage","audience","approval_status","provenance","type","category","tags","url","api_endpoint","creation_date","last_data_updated_date","domain","derived_view","visits","downloads","row_count","column_count","contact_email","license","attribution","attribution_link","published_version_name","published_version_uid","parent_uid","commoncore_publisher","informacindedatos_fechaemisinddmmaaaa","commoncore_contactname","commoncore_language","commoncore_contactemail","commoncore_license","commoncore_issued","informacindelaentidad_sector","commoncore_references","informacindelaentidad_nombredelaentidad","commoncore_publicaccesslevel","commoncore_bureaucode","commoncore_describedby","commoncore_updatefrequency","informacindedatos_urlnormativa","informacindelaentidad_departamento","informacindelaentidad_autor","informacindelaentidad_orden","commoncore_programcode","commoncore_lastupdate","commoncore_homepage","commoncore_uniqueidentifier","informacindelaentidad_reaodependecia","informacindedatos_fechaemisinaaaammdd","informacindelaentidad_reaodependencia","informacindelaentidad_municipio","commoncore_geographiccoverage","informacindedatos_frecuenciadeactualizacin","informacindedatos_idioma","commoncore_theme","informacindedatos_coberturageogrfica","informacindedatos_urldocumentacin"
"i9gj-eyqx","Mapa de Palmira - Rios y Corregimientos","Palmira es un municipio colombiano del departamento del Valle del Cauca en Colombia; localizado en la región sur del departamento. Es conocido como ""La Villa de las Palmas"". Se encuentra ubicado en la ribera oriental del Río Cauca y es centro de grandes ingenios azucareros, constituyendo uno de lo más importantes centros comerciales, industriales y agrícolas del Valle del Cauca.4 La ciudad está a 26 km de la zona urbana de Cali, la capital. En Palmira se encuentra el Centro Internacional de Agricultura Tropical (CIAT), el más importante de Colombia y Sudamérica, donde se realizan investigaciones de desarrollo en la producción agrícola de todo el país, en la variedad de cultivos de yuca, frijol, caña y palma, también se le conoce como ""Capital Agrícola de Colombia"".5","Municipio de Palmira - Valle del Cauca","dntq-f2d7","published","private","not_ready","official","href","Mapas Nacionales","mapa palmira rios","https://www.datos.gov.co/d/i9gj-eyqx",,"2017-05-09T13:19:52.000","2017-05-09T13:19:52.000","www.datos.gov.co","false","314","0",,,,"Creative Commons Attribution | Share Alike 4.0 International","Secretaria de Planeación","http://www.palmira.gov.co/attachments/article/437/PLANO%20PALMIRA%20RIOS%20Y%20CORREGIMIENTOS-Model.pdf",,,,,,,,,,,"Planeación",,"Secretaría Distrital de Planeación",,,,,"","Bogotá D.C.",,"Territorial",,,,,,"2016-02-01","Secretaria de Planeación","Bogotá D.C.",,"Trienio","Español",,"Municipal","www.palmira.gov.co"
"jin5-gdw5","Estados Financieros de Entidades Solidarias a MARZO de 2018","Reportes Financieros con corte a 31 de MARZO de 2018 de las entidades del sector solidario que hicieron el reporte a esa fecha","Superintendencia de la Economía Solidaria","ygnu-tsh7","published","private","not_ready","official","dataset","Hacienda y Crédito Público","economía solidaria,supersolidaria,estados financieros","https://www.datos.gov.co/d/jin5-gdw5","https://www.datos.gov.co/resource/jin5-gdw5.json","2018-04-19T20:48:25.000","2018-04-19T20:48:35.000","www.datos.gov.co","false","57","23","25173","5",,"Creative Commons Attribution | Share Alike 4.0 International","Superintendencia de la Economía Solidaria","http://www.supersolidaria.vo.co",,,,,,,,,,,"Hacienda y Crédito Público",,"Superintendencia de la Economía Solidaria",,,,,"http://www.supersolidaria.gov.co/es/nuestra-entidad/funciones","Bogotá D.C.",,"Nacional",,,,,,"2018-04-19","Oficina Asesora de Planeación y Sistemas","Bogotá D.C.",,"No aplica","Español",,"Nacional",""
"ihng-zxbj","Oferta de Instituciones Educativas","Describe el listado de cada una de las IE del municipio con sus respectivas sedes","Municipio de Marinilla","3byh-eavd","published","private","not_ready","official","dataset","Educación","instituciones educativas, intituciones educación basica y media marinilla","https://www.datos.gov.co/d/ihng-zxbj","https://www.datos.gov.co/resource/ihng-zxbj.json","2016-07-14T21:24:24.000","2016-07-14T21:24:34.000","www.datos.gov.co","false","289","54","58","7",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Marinilla en Antioquia",,,,,,"2015-12-30 18:52:11.233",,,,,,"No Aplica",,"Alcaldía Municipal de Marinilla",,,,,,"Antioquia",,"Territorial",,,,,,"2015-12-30","ALCALDIA MUNICIPAL DE MARINILLA","Marinilla",,"Anual","Español",,"Municipal",""
"rj9k-6ygt","Fundaciones no Gubernamentales de Cali","La Fundación mercados emergentes es una organización filantrópica global que conecta a los recursos de los mercados emergentes (EM) profesionales de todo el mundo con la vitalidad de las organizaciones locales en los países de mercados emergentes.","Alcaldía Municipal de Santiago de Cali","3x6q-2tw6","published","private","not_ready","official","dataset","Comercio, Industria y Turismo","cooperantes","https://www.datos.gov.co/d/rj9k-6ygt","https://www.datos.gov.co/resource/rj9k-6ygt.json","2018-07-10T21:08:57.000","2018-09-24T19:58:26.000","www.datos.gov.co","false","6204","316","141","9","francisco.ospina@cali.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Santiago de Cali","http://www.cali.gov.co",,,,,,,,,,,"Comercio, Industria y Turismo",,"Alcaldía Municipal de Santiago de Cali",,,,,,"Valle del Cauca",,"Territorial",,,,,,"2018-07-10","Secretaria de Desarrollo Económico","Cali",,"Anual","Español",,"Internacional",
"ux62-n3y7","Regionalismos de la REPÚBLICA DOMINICANA y sus palabras cercanas","<b>DESCRIPCION</b>
Este conjunto de datos contiene aproximadamente 5,000 palabras regionales cada una con 30 palabras relacionadas semánticamente. Los regionalismos fueron identificados a partir de un corpus de 218 millones de tuits correspondientes a 333 ciudades de 21 países de Latinoamérica, España y los Estados Unidos. El método para identificar los regionalismos combina técnicas de recuperación de información (Calvo 2017) y de autocorrelación espacial (Nguyen & Eisenstein, 2017). Las palabras “cercanas”, relacionadas o similares a cada regionalismo se obtuvieron utilizando el modelo de aprendizaje “profundo”  (Deep learning)  word2vec (Mikolov et al. 2013) entrenado con el corpus completo.

Si usted encuentra útil este recurso y lo usa en sus proyectos de investigación o desarrollo, por favor citar:

Sergio Mancera. “Automatic extraction of regional words from social networks” (2017). Tesis de maestría, Centro de Investigación en Computación, Instituto Politécnico Nacional, México D.F., México

<b>ADVERTENCIA</b>
Este conjunto de datos ha sido obtenido por medios completamente automáticos. Por lo tanto, su contenido no ha sido revisado exhaustivamente de manera manual. Sin embargo, en su construcción, el recurso ha sido evaluado de manera científica buscando que posibles errores se presenten en la menor medida posible y su proporción sea comparable con la de otros recursos similares en el mundo.

<b>REFERENCIAS</b>
Calvo, H. (2014, April). Simple TF• IDF Is Not the Best You Can Get for Regionalism Classification. In International Conference on Intelligent Text Processing and Computational Linguistics (pp. 92-101). Springer, Berlin, Heidelberg.

Tomas Mikolov, Ilya Sutskever, Kai Chen, Greg Corrado, Jeffrey Dean. (2013). Distributed Representations of Words and Phrases and their Compositionality. In Proceedings of NIPS, 2013.
https://code.google.com/p/word2vec/ 

Nguyen, D., & Eisenstein, J. (2017). A Kernel Independence Test for Geographical Language Variation. Computational Linguistics.","Instituto Caro y Cuervo - Grupo de Investigación en Lingüística","szv9-zjsg","published","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación","república dominicana,regionalismos,sinónimos,español,dominicanismos,twitter","https://www.datos.gov.co/d/ux62-n3y7","https://www.datos.gov.co/resource/ux62-n3y7.json","2017-12-15T23:07:15.000","2017-12-15T23:07:30.000","www.datos.gov.co","false","11120","127","150000","4","sergio.jimenez@caroycuervo.gov.co","Public Domain","Instituto Caro y Cuervo - Grupo de Investigación en Lingüística",,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Instituto Caro y Cuervo",,,,,"","Bogotá D.C.",,"Nacional",,,,,,"2017-12-15","Grupo de Investigación en Lingüística","Bogotá D.C.",,"No aplica","Español",,"Internacional",""
"u8hc-wzga","Tributo A Michael Jackson - Bassoon","Partituras para banda sinfónica","Corpocultura","vrqu-xenh","published","private","not_ready","official","file","Cultura","partituras para banda sinfónica","https://www.datos.gov.co/d/u8hc-wzga","https://www.datos.gov.co/resource/u8hc-wzga.json","2018-05-15T15:16:30.000","2018-05-15T15:16:30.000","www.datos.gov.co","false","1","0",,,"bandamunicipalcorpocultura@armenia.gov.co",,"Corporación de cultura y turismo de Armenia","http://www.armeniaculturayturismo.gov.co/",,,,,,,,,,,"Cultura",,"Corporación de Cultura y Turismo de Armenia",,,,,"","Quindío",,"Territorial",,,,,,"2017-12-12","Banda sinfónica","Armenia",,"No aplica","Español",,"Municipal",""
"t3vq-pk46","Directorio Parqueaderos del municipio de Quinchía Risaralda","Directorio Parqueaderos Quinchía Risaralda, con su respectiva dirección, teléfono, nombre del propietario y demás datos relevantes del negocio.","Alcaldía Quinchía","t6gz-r62r","published","private","not_ready","official","dataset","Transporte","municipio","https://www.datos.gov.co/d/t3vq-pk46","https://www.datos.gov.co/resource/t3vq-pk46.json","2016-07-14T16:41:32.000","2016-07-14T16:41:52.000","www.datos.gov.co","false","82","19","3","8",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Quinchía en Risaralda",,,,,,"2015-07-14 23:21:14.987",,,,,,"No Aplica",,"Alcaldía Municipal de Quinchia",,,,,,"Risaralda",,"Territorial",,,,,,"2015-07-14","ALCALDIA MUNICIPAL DE QUINCHIA","Quinchía",,"Anual","Español",,"Municipal",""
"k888-hdjd","Instituciones Educativas del municipio de Marinilla","Información en donde usted podrá evidenciar los datos básicos de las Instituciones Educativas del muncipio de Marinilla - Antioquia","Municipio de Marinilla","3byh-eavd","published","private","not_ready","official","dataset","Educación","instituciones,marinilla,educativas","https://www.datos.gov.co/d/k888-hdjd","https://www.datos.gov.co/resource/k888-hdjd.json","2016-07-14T03:00:42.000","2016-07-14T03:00:51.000","www.datos.gov.co","false","3747","172","53","5",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Marinilla en Antioquia",,,,,,,,,,,,"No Aplica",,"Alcaldía Municipal de Marinilla",,,,,,"Antioquia",,"Territorial",,,,,,"2014-12-31","ALCALDIA MUNICIPAL DE MARINILLA","Marinilla",,"Anual","Español",,"Municipal","www.marinilla-antioquia.gov.co "
"pgxk-ysuj","Poblacion por EPS","Datos salud en el Municipio de Planadas.","Alcaldia Municipal Planadas Tolima","nga5-9295","published","private","not_ready","official","chart","Salud y Protección Social",,"https://www.datos.gov.co/d/pgxk-ysuj","https://www.datos.gov.co/resource/pgxk-ysuj.json","2018-09-02T20:27:37.000","2018-04-12T16:56:03.000","www.datos.gov.co","true","469","1",,,,"Creative Commons Attribution 4.0 International","ALCALDÍA MUNICIPAL DE PLANADAS",,,,"382q-av8a",,,,,,,,"Salud y Protección Social",,"Alcaldía Municipal de Planadas",,,,,"","Tolima",,"Territorial",,,,,,"2018-04-12","DIRECCIÓN LOCAL DE SALUD ","Planadas",,"Anual","Español",,"Municipal",""
"7fqh-ktiw","Tendencia Reporte Información al Sistema Colombia TIC - Mensajería Expresa","Esta información muestra la tendencia de reporte por departamento de los prestadores de servicios de Mensajeria Expresa, de acuerdo con las obligaciones de la normativa vigente. 
Años 2016 y 2017
Estos datos muestran N/E como No Existe y N/A como No Aplica en algunas columnas de la información.
Las columnas validación muestra el valor en porcentaje de la tendencia de reporte.","Ministerio TIC Oficina TI Gestión de Informacion","cw5t-ib5h","published","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación","colombia tic,tendencia,reporte,mensajería expresa","https://www.datos.gov.co/d/7fqh-ktiw","https://www.datos.gov.co/resource/7fqh-ktiw.json","2018-06-19T19:20:20.000","2018-06-19T19:20:22.000","www.datos.gov.co","false","98","21","33","9","ymontilla@mintic.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,"http://colombiatic.mintic.gov.co/679/w3-multipropertyvalues-36345-36377.html","Bogotá D.C.",,"Nacional",,,,,,"2018-06-19","Oficina de Tecnologías de la Información ","Bogotá D.C.",,"No aplica","Español",,"Nacional","http://www.mintic.gov.co/preventic/666/w3-channel.html"
"cg8e-nbnt","Instituciones Educativas del municipio de Güepsa","informacion general de las instituciones educativas del municipio de Guepsa","Alcaldía de Güepsa Santander","phs7-zak4","published","private","not_ready","official","dataset","Educación","colegio,educación,sedes educativas","https://www.datos.gov.co/d/cg8e-nbnt","https://www.datos.gov.co/resource/cg8e-nbnt.json","2016-07-13T21:25:09.000","2018-03-15T20:05:53.000","www.datos.gov.co","false","196","46","5","5",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Güepsa en Santander",,,,,,"2018-02-26 09:21:31.85",,,,,,"No Aplica",,"Alcaldía Municipal de Güepsa Santander",,,,,,"Santander",,"Territorial",,,,,,"2018-02-26","ALCALDIA MUNICIPAL DE GÜEPSA - SANTANDER","Güepsa",,"Anual","Español",,"Municipal",
"4n3y-u5sf","Homicidios En Accidentes De Tránsito Según Día De Ocurrencia 1993 - 2017","El observatorio Social de la Secretaria de Seguridad y Justicia de la Alcaldía de Santiago de Cali pone a disposición de todos los interesados las Muertes por Causa Externa según eventos de Tránsito por día de ocurrencia de los hechos para los años 1993 al 2017","Alcaldia Municipal de Santiago de Cali","ehdb-zppg","published","private","not_ready","official","dataset","Justicia y Derecho","ocurrencia,homicidios,dia,accideentes,santiago,cali,transito","https://www.datos.gov.co/d/4n3y-u5sf","https://www.datos.gov.co/resource/4n3y-u5sf.json","2017-09-18T21:24:32.000","2018-11-26T16:33:11.000","www.datos.gov.co","false","159","49","8","26",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Santiago de Cali",,,,,,,,,,,,"Justicia y del Derecho",,"Alcaldía Municipal de Santiago de Cali",,,,,,"Valle del Cauca",,"Nacional",,,,,,"2017-09-18","Observatorio Social de la Secretaria de Seguridad y Justicia","Cali",,"Anual","Español",,"Municipal",
"pehx-hrz3","Resguardos Indígenas San Francisco Putumayo","Información Disponible sobre los Cabildos legalmente constituidos en el municipio de San Francisco Departamento de Putumayo","Sistemas2016","b74h-bz5g","published","private","not_ready","official","dataset","Cultura",,"https://www.datos.gov.co/d/pehx-hrz3","https://www.datos.gov.co/resource/pehx-hrz3.json","2016-10-26T19:43:10.000","2017-03-06T21:41:11.000","www.datos.gov.co","false","829","73","1","15",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de San Francisco en Putumayo",,,,,,,,,,,,"Cultura",,"Alcaldía Municipal de San Francisco - Putumayo",,,,,,"Putumayo",,"Territorial",,,,,,"2016-10-26","Cabildo Camentsa Inga","San Francisco",,"Anual","Español",,"Municipal",
"35gt-f2xu","Estados Financieros de Entidades Solidarias a MAYO de 2012","Reportes Financieros con corte a 31 de Mayo de 2012 de las Entidades del Sector Solidario que hicieron el reporte a esa fecha","Superintendencia de la Economía Solidaria","ygnu-tsh7","published","private","not_ready","official","dataset","Hacienda y Crédito Público","estados,superintendencia,economía,solidaria,financieros","https://www.datos.gov.co/d/35gt-f2xu","https://www.datos.gov.co/resource/35gt-f2xu.json","2017-03-07T12:19:56.000","2017-03-07T12:20:20.000","www.datos.gov.co","false","58","241","111885","5","ftrellez@supersolidaria.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Superintendencia de la Economía Solidaria","http://www.supersolidaria.gov.co",,,,,,,,,,,"Hacienda y Crédito Público",,"Superintendencia de la Economía Solidaria",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2017-03-07","Oficina Asesora de Planeación y Sistemas","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"jr35-tjtu","SABER359 2015 RESULTADOS - MUNICIPIO COMPETENCIAS CIUDADANAS 9 GRADO","En esta base se encontrarán RESULTADOS POR MUNICIPIO Saber 359 2015 Área: Competencias Ciudadana Grado: 9. Reportes completos a nivel de agregación de municipio. Indican el porcentaje de estudiantes por cada nivel de desempeño. Con N número de participantes.","ICFES DATOS ABIERTOS","bpbw-gs2u","published","private","not_ready","official","dataset","Educación","resultados,noveno,saber359,municipio,competencias ciudadanas,icfes","https://www.datos.gov.co/d/jr35-tjtu","https://www.datos.gov.co/resource/jr35-tjtu.json","2016-08-24T23:45:09.000","2016-08-24T23:45:29.000","www.datos.gov.co","false","113","51","1113","11",,"Creative Commons Attribution | Share Alike 4.0 International","Instituto Colombiano Para la Evaluación de la Educación",,,,,,"25/05/2016",,,,,,"Educación",,"Instituto Colombiano para la Evaluación de la Educación",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-05-25","Instituto Colombiano para la Evaluación de la Educación ICFES","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"fn9h-b9nf","ESCUELAS DE FORMACION DEPORTIVA 2017","","alcaldiaboavita","3i2w-7eim","published","private","not_ready","official","dataset","Deporte y Recreación","deporte,escuelas","https://www.datos.gov.co/d/fn9h-b9nf","https://www.datos.gov.co/resource/fn9h-b9nf.json","2017-08-22T19:04:53.000","2017-08-22T19:04:59.000","www.datos.gov.co","false","1718","90","11","4",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía de Boavita",,,,,,,,,,,,"Deporte y recreación",,"Alcaldía Municipal de Boavita",,,,,"","Boyacá",,"Territorial",,,,,,"2017-08-22","Deporte y Cultura","Boavita",,"Anual","Español",,"Nacional",""
