"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","condicionsexual","discapacidad","estadobeneficiario","estadocivil","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangovalorbeneficioconsolidadoasignado","rangovalorultimobeneficioasignado"
"1","2","1","05","05001","M-MUJER","NO","NO ACTIVO","UL","ND","2018-03-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","10","1","08","08758","ND","NO","NO ACTIVO","Sin Información","ND","2017-12-01","2018-01-01","Mujer","ND","ATLANTICO","SOLEDAD","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","08","08001","ND","NO","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"2","3","1","27","27001","H-HOMBRE","NO","NO ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2017-05-01","2018-01-01","Hombre","ND","CHOCO","QUIBDO","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","05","05001","ND","NO","NO ACTIVO","Sin Información","ND","2016-01-01","2015-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","5","1","08","08001","M-MUJER","NO","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2018-02-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","08","08001","M-MUJER","NO","ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2018-10-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","66","66001","ND","NO","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2016-02-01","2015-01-01","Hombre","ND","RISARALDA","PEREIRA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","9","1","08","08001","ND","ND","ACTIVO","ND","ND","2018-02-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","8","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","INDIGENA","2018-05-01","2018-01-01","Mujer","SECUNDARIA","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","68","68081","ND","NO","NO ACTIVO","SO","ND","2016-02-01","2015-01-01","Hombre","ND","SANTANDER","BARRANCABERMEJA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","73","73275","ND","ND","NO ACTIVO","ND","ND","2016-02-01","2015-01-01","Mujer","ND","TOLIMA","FLANDES","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","5","1","05","05001","H-HOMBRE","NO","NO ACTIVO","UL","ND","2017-05-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","10","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","INDIGENA","2018-02-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","3","1","05","05001","M-MUJER","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Mujer","SECUNDARIA","ANTIOQUIA","MEDELLIN","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"3","4","1","25","25754","H-HOMBRE","NO","NO ACTIVO","UL","ND","2018-04-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","08","08001","H-HOMBRE","SI","NO ACTIVO","SO","ND","2017-02-01","2017-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"10","9","1","08","08001","M-MUJER","NO","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2018-02-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","05","05001","ND","NO","NO ACTIVO","SO","ND","2016-08-01","2015-01-01","Hombre","SECUNDARIA","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","25","25214","ND","NO","ACTIVO","Sin Información","ND","2017-12-01","2018-01-01","Mujer","ND","CUNDINAMARCA","COTA","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"6","1","1","54","54001","ND","NO","NO ACTIVO","ND","ND","2016-03-01","2015-01-01","Mujer","ND","NORTE DE SANTANDER","CUCUTA","COLOMBIA",">65","INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","27","27001","ND","ND","ACTIVO","ND","ND","2017-05-01","2018-01-01","Mujer","ND","CHOCO","QUIBDO","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","No Definido","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","4","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","ND","2018-04-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","11","11001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-10-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","4","1","08","08001","ND","NO","ACTIVO","Sin Información","ND","2017-05-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"5","3","1","13","13001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-12-01","2018-01-01","Mujer","ND","BOLIVAR","CARTAGENA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","08","08001","ND","NO","ACTIVO","Sin Información","ND","2018-10-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","4","1","66","66001","ND","ND","ACTIVO","ND","ND","2016-05-01","2017-01-01","Mujer","ND","RISARALDA","PEREIRA","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","66","66001","ND","ND","NO ACTIVO","ND","ND","2016-05-01","2017-01-01","Mujer","ND","RISARALDA","PEREIRA","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","08","08001","M-MUJER","NO","NO ACTIVO","DI","AFROCOLOMBIANO – NEGRO","2018-10-01","2018-01-01","Mujer","SECUNDARIA","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"2","3","1","08","08001","H-HOMBRE","NO","NO ACTIVO","CA","ND","2018-04-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","11","11001","ND","ND","NO ACTIVO","ND","ND","2018-02-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","13","13001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-10-01","2018-01-01","Mujer","ND","BOLIVAR","CARTAGENA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","50","50313","ND","NO","NO ACTIVO","Sin Información","ND","2016-02-01","2015-01-01","Hombre","ND","META","GRANADA","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"3","2","1","08","08001","H-HOMBRE","NO","NO ACTIVO","CA","ND","2018-02-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","76","76364","M-MUJER","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Mujer","SECUNDARIA","VALLE","JAMUNDI","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"21","12","1","13","13001","ND","NO","ACTIVO","Sin Información","ND","2017-12-01","2018-01-01","Mujer","ND","BOLIVAR","CARTAGENA","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","47","47001","H-HOMBRE","NO","NO ACTIVO","ND","ND","2016-02-01","2017-01-01","Hombre","ND","MAGDALENA","SANTA MARTA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","05","05001","M-MUJER","NO","NO ACTIVO","UL","ND","2018-03-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","10","1","20","20001","H-HOMBRE","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2017-12-01","2018-01-01","Hombre","ND","CESAR","VALLEDUPAR","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","08","08001","ND","ND","NO ACTIVO","ND","ND","2017-02-01","2017-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","08","08001","ND","ND","ACTIVO","ND","ND","2018-03-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","5","1","13","13001","H-HOMBRE","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2017-12-01","2018-01-01","Hombre","ND","BOLIVAR","CARTAGENA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"9","4","1","08","08001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-12-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","3","1","05","05001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-05-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","12","1","08","08001","ND","NO","NO ACTIVO","Sin Información","ND","2017-12-01","2018-01-01","Mujer","PREGRADO","ATLANTICO","BARRANQUILLA","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","0 - 1.300.000"
"1","1","1","08","08001","HOMBRE","NO","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2016-02-01","2015-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","1","1","47","47001","ND","NO","NO ACTIVO","CA","ND","2016-02-01","2015-01-01","Hombre","ND","MAGDALENA","SANTA MARTA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","5","1","05","05001","ND","ND","NO ACTIVO","ND","ND","2017-12-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","76","76109","M-MUJER","NO","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Mujer","SECUNDARIA","VALLE","BUENAVENTURA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","08","08001","ND","ND","NO ACTIVO","ND","ND","2017-12-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","13","13001","H-HOMBRE","NO","NO ACTIVO","UL","ND","2017-10-01","2018-01-01","Hombre","ND","BOLIVAR","CARTAGENA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","05","05001","ND","ND","NO ACTIVO","ND","ND","2015-10-01","2015-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","54","54001","H-HOMBRE","NO","NO ACTIVO","CA","ND","2017-11-01","2018-01-01","Hombre","ND","NORTE DE SANTANDER","CUCUTA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","3","1","25","25754","H-HOMBRE","NO","NO ACTIVO","ND","ND","2018-11-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"3","3","1","05","05001","M-MUJER","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Mujer","SECUNDARIA","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","25","25491","ND","NO","NO ACTIVO","Sin Información","ND","2018-11-01","2018-01-01","Hombre","ND","CUNDINAMARCA","NOCAIMA","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","RC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","6","1","54","54001","M-MUJER","NO","NO ACTIVO","CA","ND","2017-11-01","2018-01-01","Mujer","ND","NORTE DE SANTANDER","CUCUTA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","76","76001","M-MUJER","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Mujer","TECNOLOGO","VALLE","CALI","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","11","11001","M-MUJER","NO","ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2018-02-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","5","1","19","19698","M-MUJER","NO","NO ACTIVO","ND","ND","2017-12-01","2018-01-01","Mujer","ND","CAUCA","SANTANDER DE QUILICHAO","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","2","1","08","08001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-12-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","11","11001","M-MUJER","NO","NO ACTIVO","DI","ND","2017-10-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","25","25754","ND","ND","ACTIVO","ND","ND","2017-11-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","Colombia","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"5","4","1","66","66001","M-MUJER","NO","NO ACTIVO","ND","ND","2016-05-01","2017-01-01","Mujer","ND","RISARALDA","PEREIRA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","5","1","76","76001","M-MUJER","NO","NO ACTIVO","ND","INDIGENA","2017-12-01","2018-01-01","Mujer","ND","VALLE","CALI","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","12","1","13","13244","ND","NO","NO ACTIVO","Sin Información","ND","2017-12-01","2018-01-01","Mujer","ND","BOLIVAR","EL CARMEN DE BOLIVAR","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","50","50568","ND","ND","ACTIVO","ND","ND","2016-02-01","2015-01-01","Hombre","ND","META","PUERTO GAITAN","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","2","1","11","11001","H-HOMBRE","NO","NO ACTIVO","UL","ND","2018-01-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","11","11001","ND","ND","NO ACTIVO","ND","ND","2016-02-01","2015-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","11","11001","ND","ND","NO ACTIVO","ND","ND","2018-04-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","25","25473","ND","NO","NO ACTIVO","SO","ND","2016-02-01","2015-01-01","Mujer","TECNOLOGO","CUNDINAMARCA","MOSQUERA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","5","1","76","76109","M-MUJER","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2017-12-01","2018-01-01","Mujer","ND","VALLE","BUENAVENTURA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","9","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","INDIGENA","2018-02-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","76","76001","M-MUJER","NO","ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2018-10-01","2018-01-01","Mujer","PREGRADO","VALLE","CALI","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"4","1","1","54","54001","ND","NO","NO ACTIVO","ND","ND","2015-11-01","2015-01-01","Hombre","ND","NORTE DE SANTANDER","CUCUTA","COLOMBIA",">65","INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","05","05001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-04-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","11","11001","H-HOMBRE","NO","NO ACTIVO","ND","ND","2017-10-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","05","05001","ND","ND","NO ACTIVO","ND","ND","2016-01-01","2015-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","41","41020","ND","NO","NO ACTIVO","Sin Información","ND","2018-11-01","2018-01-01","Hombre","ND","HUILA","ALGECIRAS","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","23","23001","M-MUJER","NO","NO ACTIVO","ND","ND","2016-02-01","2017-01-01","Mujer","ND","CORDOBA","MONTERIA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","23","23855","ND","ND","ACTIVO","Sin Información","ND","2016-05-01","2017-01-01","Mujer","TECNICO","CORDOBA","VALENCIA","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","05","05001","H-HOMBRE","NO","NO ACTIVO","UL","ND","2018-01-01","2018-01-01","Hombre","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","7","1","20","20001","ND","NO","ACTIVO","Sin Información","ND","2018-05-01","2018-01-01","Mujer","ND","CESAR","VALLEDUPAR","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","52","52835","ND","NO","ACTIVO","Sin Información","ND","2018-10-01","2018-01-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","5","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","INDIGENA","2018-08-01","2018-01-01","Mujer","SECUNDARIA","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","81","81065","ND","ND","NO ACTIVO","ND","INDIGENA","2017-11-01","2018-01-01","Hombre","ND","ARAUCA","ARAUQUITA","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","11","11001","H-HOMBRE","NO","NO ACTIVO","UL","ND","2018-04-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
