"a_o","nombredepartamento","nombremunicipio","codigoestablecimiento","nombreestablecimiento","zona","direccion","telefono","codigo_etc","tipo_establecimiento","etnias","sector","genero","niveles","jornada","caracter","especialidad","grados","modelos_educativos","modelos","discapacidades","idiomas","numero_de_sedes","estado","prestador_de_servicio","propiedad_planta_fisica","resguardo","matricula_contratada","calendario","internado","estrato_socio_economico","correo_electronico"
"2016","SANTANDER","BUCARAMANGA","568001090800","JARD INF COLONITAS (CAJASAN)                                                                        ","URBANA","KR 35 33 71","6344444","YANETH SERRANO DE CONTRERAS","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"CAJA DE COMPENSACIÓN","CAJA DE COMPENSACIÓN","NO APLICA","NO","A",,,"jardin.colonitas@cajasan.com"
"2016","SANTANDER","BUCARAMANGA","368001007936","COLEGIO M.E.C.A.L AMIGUITOS DEL REY","URBANA","CL 43 14 40","6428531 6423776 3165259701","JEINY NATALIA BELTRAN MARTINEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colegiosmecal@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","368001007731","COLEGIO EL DELFÍN DEL SABER","URBANA","KR 1 W 55 15","644 59 73","ISABEL MORALES FLÓREZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"teacherblanca@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","168001005420","I E TEC JORGE ARDILA DUARTE","URBANA","CL 53 21 25","6437857 - 6574570","JAVIER DIAZ DIAZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"OTRO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"3",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colartes@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","368001006328","INST EDUC LUZ DE AMOR                                                                               ","URBANA","CR 23 NO 87 -15 BARRIO DIAMANTE II","6360041","ALBA LEONOR CAMACHO GIL","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA,PRIMERA INFANCIA","MAÑANA,TARDE",,,"-3,-2,-1,0,1,2,3,4,5","ENTORNO INSTITUCIONAL,ENTORNO COMUNIDAD,EDUCACIÓN TRADICIONAL,ENTORNO FAMILIAR",,"DI-COGNITIVO","INGLÉS","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","NO","A",,,"luzdeamor@intercable.net.co                       "
"2016","SANTANDER","BUCARAMANGA","368001005232","COL  MI SEÑOR REDENTOR                                                                              ","URBANA","CRA 26 NO34-46","6454976","RUTH  CASTELLANOS RINCÓN","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","TARDE",,,"-2,-1,0,1,2,3,4","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"rucari_9@hotmail.com                              "
"2016","SANTANDER","BUCARAMANGA","368001000702","INST  SANTA MARIA MICAELA                                                                           ","URBANA","CL 44 40 25","6455846 -6454159 - 3193779588","FLOR ELBA GARCÍA GÓMEZ","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA",,"COMERCIAL,ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,"ESTRATO 5","Institutomicaela@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","368001005623","COLEGIO INF LOS BAMBINOS DE ALCÁNTARA","URBANA","KR 28 55 23","694 33 78  ","MARIA ISABEL CASTAÑO CANO","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","CAPACIDADES EXCEPCIONALES","MÚLTIPLE DISCAPACIDAD","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A","NINGUNO","ESTRATO 6","jmmartinez4@hotmail.com "
"2016","SANTANDER","BUCARAMANGA","368001007138","INSTITUTO SURAMERICANO SIMON BOLIVAR","URBANA","CL 17 30 22","6343897","LUZ STELLA VALLEJO ARANDA","CENTRO EDUCATIVO","NO APLICA",,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","FIN DE SEMANA",,"ACADÉMICA","21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS","NO APLICA","NO APLICA",,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 3","INSTITUTOSIMONBOLIVAR2213@HOTMAIL.COM"
"2016","SANTANDER","BUCARAMANGA","368001006000","COL  SAGRADO CORAZON DEL NIÑO JESUS                                                                 ","URBANA","KR 21 11 17","6719943","GLADYS GIL DE MARTÍNEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5,6","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A","NINGUNO","ESTRATO 3","Colsag1506@gmail.com"
"2016","SANTANDER","BUCARAMANGA","368001007472","GIMNASIO PSICOPEDAGOGICO CAMELOT","URBANA","CL 18 24 35","6454386","GENNY PATRICIA RIOS MARTINEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,"ACADÉMICA","-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A","NINGUNO","ESTRATO 4","colegiocamelot@gmail.com"
"2016","SANTANDER","BUCARAMANGA","368001006433","COLEGIO INFANTIL MI NUEVO MUNDO ","URBANA","CLL 107E NO 15B-03","6375935","JACQUELINE GARZON GAMBOA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5,6,7","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 2","colnuevomundo_99@hotmail.com                      "
"2016","SANTANDER","BUCARAMANGA","368001007880","CORPORACION EDUCATIVA DE SANTANDER - CORPESANDER","URBANA","CL 51 A 21 31","6570866","EDGAR ARGUELLO CASTRO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"corpesander2312@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","368001005071","JARD INF ANGELITOS                                                                                  ","URBANA","CL 31 33 B 62","6455503","MERY DEL CARMEN RAMIREZ CASTELLANOS","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,COMPLETA,TARDE",,,"-3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 4","jardininfantilangelitos@gmail.com"
"2016","SANTANDER","BUCARAMANGA","368001005640","LIC MONTAIGNE                                                                                       ","URBANA","CR 26 NO 18 - 53 BARRIO SAN FRANCISCO","64.502.406.451.022","GLORIA CADENA DURAN","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"gloria_cadenaduran@yahoo.com                      "
"2016","SANTANDER","BUCARAMANGA","368001002349","COL INTEGD SANTA LUCIA                                                                              ","URBANA","CL 56 34 31","6436220","GLADYS RUBIO DE RESTREPO","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,COMPLETA",,"NO APLICA,ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","NO APLICA","NO APLICA","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A","NINGUNO","ESTRATO 6","colinstalucia744@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","368001006085","COL GIMN SANTA MARIA DE LA LOMA                                                                     ","URBANA","KR 40 48 80","6471116","AIXA PILAR NAVAS ROJAS","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 6","stamariadelaloma@gmail.com- aixapilarnavas@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","368001005615","JARDIN INFANTIL COMPUNIÑOS","URBANA","KR 38 37 20","6348855","ADRIANA VANEGAS NAVAS","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"jardininfantilcompuninos@gmail.com"
"2016","SANTANDER","BUCARAMANGA","368001007201","COL  GOTITA DE AMOR                                                                                 ","URBANA","CL 106 21 A 32","6361876","SONIA JANETH REMOLINA RODRIGUEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"gotitadeamor@yahoo.edu.co                         "
"2016","SANTANDER","BUCARAMANGA","568001009230","COL  MI PEQUEÑO EMPERADOR                                                                           ","URBANA","CLL 54 #23-41","6471016","CARMEN  CECILIA ROJAS LEAL","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colpeqemp@yahoo.com                               "
"2016","SANTANDER","BUCARAMANGA","168001002579","IE SAN JOSE DE LA SALLE","URBANA","KR 21 68 45","6471751-6575045","HNO.MANUEL EDUARDO CABALLERO SILVA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"3",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 3","rectoria@isjdelasalle.edu.co"
"2016","SANTANDER","BUCARAMANGA","368001004457","JARD INF CAPULLITOS                                                                                 ","URBANA","CR 54 NO 71-27","                                                  ","ILDA MARINA MENESES ROSAS","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"jicapullitos@terra.com.co                         "
"2016","SANTANDER","BUCARAMANGA","368001006573","COL PSICOPEDAG SANTA ISABEL                                                                         ","URBANA","CL 90 55 55","6490208","MARIA MARLENY DURAN REMOLINA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 3","santaisabeledu@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","568001009000","PREESC  SOTOMAYOR (CAJASAN)                                                                         ","URBANA","KR 29 54 55","6434444 Ext.4500                                 ","YANETH SERRANO DE CONTRERAS","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,COMPLETA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"CAJA DE COMPENSACIÓN","CAJA DE COMPENSACIÓN","NO APLICA","NO","A",,,"preescolar.sotomayor@cajasan.com"
"2016","SANTANDER","BUCARAMANGA","368001004406","UNID PREESC PERSONITAS                                                                              ","URBANA","CLL 37 NO 25-70","6346762","ELSA  REYES GÓMEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"personitas@terra.com.co                           "
"2016","SANTANDER","BUCARAMANGA","568001009160","COL  SALESIANO SAN JUAN BOSCO                                                                       ","URBANA","AV QUEB. SECA NO 11-85","6424103 6700813                                   ","CARLOS EDUARDO GUERRA GONZALEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"colegiosanjuanjosco@hotmail.com                   "
"2016","SANTANDER","BUCARAMANGA","368001006361","COL ACAD ALEJANDRO GALVIS GALVIS                                                                    ","URBANA","CL 34 21 45","6452199","BLANCA JAMILLE PARRA BARRAGAN","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 3","cecoveift@hotmail.com ceovesantander@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","368001007952","JARDIN MATERNO INFANTIL  JUGANDO APRENDO ","URBANA","CL 104 25 12","6363325","PATRICIA NARVAEZ MARULANDA","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,COMPLETA",,"ACADÉMICA","-3","PREESCOLAR ESCOLARIZADO_",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"valerydu@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","168001000088","IE TECNICO RAFAEL GARCIA HERREROS ","URBANA","KR 1 D 0 81","6733183 - 6404732 -                             ","NELCY JEREZ TAMY","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,"OTRO,INDUSTRIAL,COMERCIAL,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22","A CRECER,EDUCACIÓN TRADICIONAL,SER",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"CEMIDBUCARAMANGA@YAHOO.COM"
"2016","SANTANDER","BUCARAMANGA","368001007375","COLEGIO NUESTRA SEÑORA DE GUADALUPE","URBANA","KR 35 A 46 82",,"OLGA SANDOVAL CIFUENTES","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,TARDE",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,
"2016","SANTANDER","BUCARAMANGA","368001000672","COLEGIO GIMNASIO SUPERIOR","URBANA","CL 67 11 29","6472971","DIANA VIRGINIA VELASQUEZ VEGA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"OTRO,ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"SV-BAJA VISIÓN,HIPOACUSIA O BAJA AUDICIÓN","INGLÉS","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","NO","A",,"ESTRATO 4","gimnasiosuperior@yahoo.es"
"2016","SANTANDER","BUCARAMANGA","168001000533","IE MAIPORE","URBANA","CL 23 12 58","6402632 6405036","SAULO VICENTE VALDERRAMA AVILA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,"OTRO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,20,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,SER HUMANO",,,,"3",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 2","iemaipore@seb.gov.co"
"2016","SANTANDER","BUCARAMANGA","168001007627","IE BICENTENARIO DE LA INDEPENDENCIA DE LA REPUBLICA DE COLOMBIA","URBANA","KR 43 34 A 11","6450054-6344611","JOSE DE JESUS MORENO RUIZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 3","iebicentenario@gmail.com"
"2016","SANTANDER","BUCARAMANGA","168001003010","I E LA JUVENTUD","URBANA","CL 5 19 A 12","6402005 - 6409717-6404372","LUIS CARLOS FONSECA MORENO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL,CIRCULOS DE APRENDIZAJE",,,,"2",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 1","institucionlajuventud@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","168001001173","I E CAMPO HERMOSO","URBANA","KR 9 AOCC 49 24","6421418","PEDRO ELIAS RINCON","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,"COMERCIAL,ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22","A CRECER,EDUCACIÓN TRADICIONAL,CIRCULOS DE APRENDIZAJE,ACELERACIÓN DEL APRENDIZAJE",,,,"4",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 2","colcampohermoso@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","368001004201","INST CIAL BOLIVARIANO                                                                               ","URBANA","KR 21 33 34","6458458","NEPOMUCENO URIBE CARREÑO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"COMERCIAL","0,1,2,3,4,5,6,7,8,9,10,11","ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A","NINGUNO","ESTRATO 3","colegiobolivariano@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","168001004342","IE.TECNOLG.SALESIANO ELOY VALENZUELA","URBANA","AV QUEBRADA SECA 11 85","6424103-6337693","DEOGRACIAS VELOZA FONSECA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,"INDUSTRIAL,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21","A CRECER,EDUCACIÓN TRADICIONAL",,,,"3",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,"ESTRATO 2","salesianobmanga@yahoo.es"
"2016","SANTANDER","BUCARAMANGA","368001007421","GIMNASIO INFANTIL MUNDO INGENIERITOS","URBANA","CALLE 45 N. 5OCC - 47","6702943","JAZMIN ARIZA RIAÑO","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 3","mundoingenieritos@yahoo.com"
"2016","SANTANDER","BUCARAMANGA","368001004686","COL INF PEQUEÑOS GIGANTES                                                                           ","URBANA","CLL 103 NO 22 A-88","6361225","LUZ AMPARO PEÑARANDA BOHADA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"pequenosgigantes@terra.com.co                     "
"2016","SANTANDER","BUCARAMANGA","368001003830","GIMNASIO POPULAR COMUNEROS","URBANA","CR  14 NO 14-03N BARRIO KENNEDY","6401796","ERICA MILEIDY SUPELANO PRADA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10","EDUCACIÓN TRADICIONAL,CAFAM",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"gimnasiopopularcomuneros@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","168001004962","IE PROMOCION SOCIAL DEL NORTE","URBANA","KR 22 B 1 61","6404510","ARNULFO ANTONIO CARVAJAL TARAZONA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,"PROMOCION SOCIAL,COMERCIAL,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,99","A CRECER,ETNOEDUCACIÓN,EDUCACIÓN TRADICIONAL,CIRCULOS DE APRENDIZAJE,ACELERACIÓN DEL APRENDIZAJE",,,,"5",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"i.p.s.n.b@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","368001007740","LICEO INFANTIL ROBINSON","URBANA","KR 28 67 19","6479216","SOCORRO ACOSTA DE GALINDO","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 4","liceoinfantilrobinson@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","368001007642","PREESCOLAR KID S KINDER","URBANA","KR 30 14 27","6457293 - 6832021","SAYDA ROJAS CASTRO","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,"ACADÉMICA","-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"kidskinder@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","268001003022","IE RURAL VIJAGUAL","RURAL,URBANA","KMT 10 VIA AL MAR","6305178-6301361","ELBERTO ARDILA RIVERA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE,FIN DE SEMANA",,"PEDAGOGICO,INDUSTRIAL,AGROPECUARIO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26","POST PRIMARIA,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,SER HUMANO",,,,"9",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"rectoriacolruvi@gmail.com"
"2016","SANTANDER","BUCARAMANGA","368001005259","COL  COMPARTIR FINECOOP                                                                             ","URBANA","CLL 15 NO 26-54","6350972","MARIA EMMA GOMEZ MONSALVE","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"COOPERATIVO","COOPERATIVO","NO APLICA","NO","A",,,"finecoop@terra.com.co                             "
"2016","SANTANDER","BUCARAMANGA","568001009680","CENT COL HISPANO                                                                                    ","URBANA","CLL 39 NO 20-67","6424155","MARTHA STELLA DELGADO PINILLA","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"colhispano@hotmail.com                            "
"2016","SANTANDER","BUCARAMANGA","368001005976","LIC SENDERO DEL SABER                                                                               ","URBANA","CL 104 B 7 A 31","6371332","BEATRIZ GUTIÉRREZ GAMARRA","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 2","licsenderodelsaber@hotmail.com                    "
"2016","SANTANDER","BUCARAMANGA","368001007502","GIMNASIO SANTA MARIA DE GUADALUPE","URBANA","CL 64 A 0 53","6447764","JOHANNA OSORIO DÍAZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A","NINGUNO","ESTRATO 3","gimnasiosantamariadeguadalupe@gmail.com jod_0522@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","368001007561","COLEGIO NUEVO GANDHY","URBANA","KR 12 11 129","6406094","RAQUEL ALARCON JIMENEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A","NINGUNO","ESTRATO 2","colegionuevogandhy-@hotmail.com"
"2016","SANTANDER","BUCARAMANGA","368001006425","COL BADEN POWELL                                                                                    ","URBANA","CL 45 9 B 23","3165327521 - 3155877060","ANDRES LEONARDO SALAZAR WHITE","CENTRO EDUCATIVO",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,,"-2,-1,0,1,2,3,4,5,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,"ESTRATO 3","cbadenalberto@hotmail.com"
