"fecha_corte","nom_rpt","cod_pais","pais","cod_estado_depto","estado_depto","cod_ciudad_muni","ciudad_municipio","sexo","etnia","discapacidad","ciclo_vital","per_ocu","per_decla","per_ubic","per_sa","eventos"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","81","Arauca","81220","Cravo Norte","Hombre","Ninguna","Ninguna","entre 29 y 60","700","213.0","204","171","859"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13873","Villanueva","Mujer","Ninguna","Ninguna","entre 61 y 100","290","132.0","121","96","359"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68500","Oiba","Hombre","Ninguna","Fisica","entre 61 y 100","1","2.0","2","1","1"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","27","Choco","27425","Medio Atrato","Mujer","Ninguna","Por Establecer","entre 18 y 28","3","1.0",,,"3"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13654","San Jacinto","Hombre","Indigena","Por Establecer","entre 29 y 60","1",,"1",,"1"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68895","Zapatoca","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 18 y 28","6","2.0","3","2","8"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","70","Sucre","70221","Coveñas","Hombre","Indigena (Acreditado RA)","Por Establecer","entre 18 y 28",,,"1","1",
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","15","Boyaca","15755","Socota","Mujer","Indigena","Ninguna","entre 61 y 100","1","1.0","1","1","1"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5873","Vigia Del Fuerte","Hombre","Negro(a) o Afrocolombiano(a)","Multiple","entre 6 y 11","1",,,,"1"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76834","Tulua","Hombre","Indigena","Auditiva","entre 61 y 100","1",,,,"1"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","23","Cordoba","23001","Monteria","Hombre","Palenquero","Ninguna","entre 61 y 100",,,"1","1",
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5107","Briceño","Mujer","Ninguna","Ninguna","entre 6 y 11","416","100.0","142","113","516"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13244","El Carmen De Bolivar","Mujer","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 18 y 28","4",,"1","1","4"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19807","Timbio","Hombre","Ninguna","Intelectual","entre 18 y 28","3",,"1","1","3"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5190","Cisneros","Hombre","Ninguna","Fisica","entre 6 y 11","1",,"1","1","1"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","70","Sucre","70418","Los Palmitos","Mujer","Ninguna","Ninguna","entre 18 y 28","1110","944.0","1048","962","1145"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25394","La Palma","Hombre","Ninguna","Fisica","entre 6 y 11","2",,,,"2"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","73","Tolima","73226","Cunday","Hombre","Ninguna","Multiple","entre 12 y 17","2",,,,"4"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","17","Caldas","17388","La Merced","LGBTI","Ninguna","Fisica","entre 29 y 60","1",,,,"4"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","70","Sucre","70233","El Roble","Mujer","Ninguna","Ninguna","ND","11","4.0","4","2","11"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54001","Cucuta","Mujer","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 29 y 60","4","4.0","2","2","4"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","66","Risaralda","66170","Dosquebradas","Hombre","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 29 y 60",,"2.0","4","4",
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","47","Magdalena","47001","Santa Marta","Mujer","Indigena","Ninguna","entre 6 y 11","22","46.0","26","22","24"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54377","Labateca","Mujer","Ninguna","Ninguna","entre 12 y 17","23","17.0","22","20","24"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","73","Tolima","73624","Rovira","Mujer","Ninguna","Auditiva","entre 12 y 17","1",,"1","1","2"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","17","Caldas","17001","Manizales","Hombre","Ninguna","Por Establecer","entre 6 y 11",,"18.0","16","16",
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25001","Agua De Dios","Hombre","Gitano(a) ROM","Ninguna","entre 29 y 60",,"1.0",,,
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","27","Choco","27099","Bojaya","Hombre","Ninguna","Intelectual","entre 18 y 28","3",,,,"3"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","23","Cordoba","23090","Canalete","Mujer","Negro(a) o Afrocolombiano(a)","Ninguna","entre 18 y 28","63","15.0","31","29","66"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68385","Landazuri","Mujer","Raizal del Archipielago de San Andres y Providencia","Intelectual","entre 61 y 100","1",,,,"2"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25175","Chia","Mujer","Ninguna","Fisica","entre 18 y 28",,"1.0","3","2",
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5051","Arboletes","Hombre","Ninguna","Por Establecer","entre 12 y 17","18","12.0","7","7","19"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54001","Cucuta","Hombre","Indigena","Multiple","ND",,"1.0",,,
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68745","Simacota","Mujer","Ninguna","Ninguna","entre 0 y 5","35","8.0","7","6","35"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19397","La Vega","Hombre","Indigena (Acreditado RA)","Fisica","entre 12 y 17","1",,,,"1"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","95","Guaviare","95001","San Jose Del Guaviare","Hombre","Negro(a) o Afrocolombiano(a)","Visual","entre 61 y 100","3","2.0","2","2","3"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52683","Sandona","Mujer","Indigena","Multiple","entre 12 y 17",,"1.0","1","1",
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19573","Puerto Tejada","Mujer","Indigena","Fisica","entre 29 y 60","1","2.0",,,"1"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","66","Risaralda","66001","Pereira","Mujer","Negro(a) o Afrocolombiano(a)","Psicosocial (Mental)","entre 6 y 11",,"1.0",,,
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5154","Caucasia","Hombre","Ninguna","Psicosocial (Mental)","entre 29 y 60","6","4.0","2","2","7"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","85","Casanare","85162","Monterrey","Hombre","Ninguna","Intelectual","entre 29 y 60",,"2.0","3","3",
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","50370","Uribe","Mujer","Ninguna","Ninguna","ND","57","4.0","3","2","59"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5790","Taraza","Hombre","Negro(a) o Afrocolombiano(a)","Multiple","entre 61 y 100","3",,,,"3"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25126","Cajica","Mujer","Indigena","Ninguna","entre 29 y 60","1","7.0","18","18","1"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25736","Sesquile","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 61 y 100",,,"1","1",
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","41","Huila","41676","Santa Maria","Hombre","Ninguna","Fisica","entre 29 y 60","14","3.0","6","6","19"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","15","Boyaca","15676","San Miguel De Sema","Mujer","Negro(a) o Afrocolombiano(a)","Ninguna","entre 29 y 60","1",,,,"1"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","8","Atlantico","8137","Campo De La Cruz","Hombre","Indigena (Acreditado RA)","Multiple","entre 61 y 100",,"1.0",,,
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52203","Colon","Hombre","Indigena","Ninguna","entre 61 y 100","1",,,,"1"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","0","SIN DEFINIR","0","SIN DEFINIR","Hombre","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 6 y 11",,"1.0","14","2",
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","Cesar","20045","Becerril","Hombre","Ninguna","Por Establecer","entre 29 y 60","43","19.0","27","25","52"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","73","Tolima","73217","Coyaima","Hombre","Gitano(a) ROM","Ninguna","entre 29 y 60","7",,,,"7"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","27","Choco","27787","Tado","Mujer","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 29 y 60","5",,,,"8"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","Cesar","20400","La Jagua De Ibirico","Hombre","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 6 y 11","1","1.0","2","1","1"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54498","Ocaña","Mujer","Ninguna","Ninguna","entre 29 y 60","4227","9391.0","7746","6800","5020"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","8","Atlantico","8638","Sabanalarga","Mujer","Indigena","Ninguna","entre 18 y 28","1","1.0","2","2","1"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76834","Tulua","Mujer","Indigena","Por Establecer","entre 12 y 17",,,"1",,
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","18","Caqueta","18247","El Doncello","Mujer","Ninguna","Fisica","entre 12 y 17","2",,"2",,"2"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76863","Versalles","Mujer","Ninguna","Fisica","entre 61 y 100","5",,"1","1","6"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68327","Guepsa","Hombre","Ninguna","Ninguna","entre 61 y 100","21","12.0","7","7","24"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","85","Casanare","85139","Mani","Mujer","Ninguna","Multiple","entre 12 y 17","1",,"2","2","2"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68689","San Vicente De Chucuri","Hombre","Ninguna","Auditiva","entre 29 y 60","12","5.0","5","5","15"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19622","Rosas","Hombre","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 61 y 100","1","1.0","1","1","1"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5856","Valparaiso","Hombre","Ninguna","Visual","entre 29 y 60",,"1.0","1","1",
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13001","Cartagena","Mujer","Negro(a) o Afrocolombiano(a)","Intelectual","entre 61 y 100","3","12.0","7","6","5"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13248","El Guamo","Mujer","Negro(a) o Afrocolombiano(a)","Auditiva","entre 61 y 100","1","1.0","1","1","1"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","86","Putumayo","86320","Orito","Mujer","Negro(a) o Afrocolombiano(a)","Visual","entre 61 y 100","1",,,,"1"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","15","Boyaca","15090","Berbeo","Hombre","Ninguna","Visual","entre 61 y 100","2","1.0",,,"4"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52254","El Peñol","Hombre","Negro(a) o Afrocolombiano(a)","Fisica","entre 29 y 60",,"1.0","1","1",
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","17","Caldas","17001","Manizales","Hombre","Indigena","Por Establecer","entre 18 y 28",,"1.0","1","1",
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52835","San Andres De Tumaco","Mujer","Indigena (Acreditado RA)","Auditiva","entre 18 y 28","2","2.0","1",,"2"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","27","Choco","27001","Quibdo","No Informa","Ninguna","Ninguna","ND","1","1.0",,,"1"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5792","Tarso","Mujer","Negro(a) o Afrocolombiano(a)","Ninguna","entre 61 y 100","3","1.0","3","3","3"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","41","Huila","41319","Guadalupe","Mujer","Ninguna","Ninguna","entre 0 y 5","41","48.0","77","71","42"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","50006","Acacias","Hombre","Negro(a) o Afrocolombiano(a)","Visual","entre 29 y 60","1","4.0","5","4","1"
