"entity_name","fiscal_year","type","form_table","category","subcategory","line_description","value","city_state","zip_code","row_number"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","0","Blue Lake, CA","95525-0458","202112701016"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","0","Blue Lake, CA","95525-0458","202112701015"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","0","Blue Lake, CA","95525-0458","202112701014"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","0","Blue Lake, CA","95525-0458","202112701013"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","32125","Blue Lake, CA","95525-0458","202112701012"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Blue Lake, CA","95525-0458","202112701011"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","0","Blue Lake, CA","95525-0458","202112701010"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Blue Lake, CA","95525-0458","202112701009"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","0","Blue Lake, CA","95525-0458","202112701008"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","Blue Lake, CA","95525-0458","202112701007"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Blue Lake, CA","95525-0458","202112701006"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Blue Lake, CA","95525-0458","202112701005"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Blue Lake, CA","95525-0458","202112701004"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Blue Lake, CA","95525-0458","202112701003"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Blue Lake, CA","95525-0458","202112701002"
"Blue Lake","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","0","Blue Lake, CA","95525-0458","202112701001"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","0","Burbank, CA","91502","202112691022"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","74034","Burbank, CA","91502","202112691021"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","20818","Burbank, CA","91502","202112691020"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","161252","Burbank, CA","91502","202112691019"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","0","Burbank, CA","91502","202112691018"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","0","Burbank, CA","91502","202112691017"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","312642","Burbank, CA","91502","202112691016"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","0","Burbank, CA","91502","202112691015"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","0","Burbank, CA","91502","202112691014"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","0","Burbank, CA","91502","202112691013"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","1269258","Burbank, CA","91502","202112691012"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Burbank, CA","91502","202112691011"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","111824","Burbank, CA","91502","202112691010"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Burbank, CA","91502","202112691009"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","0","Burbank, CA","91502","202112691008"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","Burbank, CA","91502","202112691007"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Burbank, CA","91502","202112691006"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Burbank, CA","91502","202112691005"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Burbank, CA","91502","202112691004"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Burbank, CA","91502","202112691003"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Burbank, CA","91502","202112691002"
"Burbank","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","0","Burbank, CA","91502","202112691001"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","529134","Burbank, CA","91502","202112681022"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","123086","Burbank, CA","91502","202112681021"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","521143","Burbank, CA","91502","202112681020"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","150654","Burbank, CA","91502","202112681019"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","83627","Burbank, CA","91502","202112681018"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","0","Burbank, CA","91502","202112681017"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","235643","Burbank, CA","91502","202112681016"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","0","Burbank, CA","91502","202112681015"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","0","Burbank, CA","91502","202112681014"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","0","Burbank, CA","91502","202112681013"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","0","Burbank, CA","91502","202112681012"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Burbank, CA","91502","202112681011"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","44810","Burbank, CA","91502","202112681010"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Burbank, CA","91502","202112681009"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","0","Burbank, CA","91502","202112681008"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","Burbank, CA","91502","202112681007"
"Burbank - Specialized Service","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Burbank, CA","91502","202112681006"
