"row_id","site_name","operator","address_1","address_2","city","province","postal_code","accommodation_type","accommodation_subtype","units","visit_date","visit_type","visit_result","standard","substandard","standard_description","non_compliance_original_issue_date","action_required_by_date","non_compliance_current_status","current_status_as_of_date","latitude","longitude","location","map_url","geometry_point"
"EDMONTON-11528 9 Avenue NW-COMMUNITY CARE COTTAGES INC.-Supportive Living Accommodation-Group Home-10-Inspection Visit-9-2-20161115-20161115-20170228","COMMUNITY CARE COTTAGES INC.","COMMUNITY CARE COTTAGES INC.","11528 9 Avenue NW",,"EDMONTON","Alberta","T6J6T9","Supportive Living Accommodation","Group Home","10.0","2016-11-15T00:00:00.000","Inspection Visit","Non-Compliant","9.0","2.0","Appropriate areas, qualifications, and resident needs considered","2016-11-15T00:00:00.000","2017-02-28T00:00:00.000","Compliant","2017-01-26T00:00:00.000","53.4382959","-113.5320299","
,  
(53.4382959, -113.5320299)","Map URL (https://www.google.com/maps/place/53.4382959,-113.5320299)","POINT (-113.5320299 53.4382959)"
"ST. ALBERT-78C McKenney Avenue-RIVER RIDGE BY REVERA-Supportive Living Accommodation-Assisted Living Accommodation-114-Inspection Visit-.-.-20141212-.-.","RIVER RIDGE BY REVERA","HCN-REVERA LESSEE (RIVER RIDGE) GP INC.","78C McKenney Avenue",,"ST. ALBERT","Alberta","T8N7M3","Supportive Living Accommodation","Assisted Living Accommodation","114.0","2014-12-12T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.639626","-113.634222","
,  
(53.639626, -113.634222)","Map URL (https://www.google.com/maps/place/53.639626,-113.634222)","POINT (-113.634222 53.639626)"
"SPRUCE GROVE-415 King Street-GOOD SAMARITAN SOCIETY SPRUCE GROVE CENTRE-Supportive Living Accommodation-Assisted Living Accommodation-30-Inspection Visit-.-.-20160412-.-.","GOOD SAMARITAN SOCIETY SPRUCE GROVE CENTRE","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","415 King Street",,"SPRUCE GROVE","Alberta","T7X3Y8","Supportive Living Accommodation","Assisted Living Accommodation","30.0","2016-04-12T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.545497","-113.901365","
,  
(53.545497, -113.901365)","Map URL (https://www.google.com/maps/place/53.545497,-113.901365)","POINT (-113.901365 53.545497)"
"EDMONTON-5107 124 Avenue-COMMUNITY HOUSING PROJECT - NEWTON HOME-Supportive Living Accommodation-Group Home-5-Follow-Up Visit-23-2-20160824-20160615-20170131","COMMUNITY HOUSING PROJECT - NEWTON HOME","ALBERTA HEALTH SERVICES","5107 124 Avenue",,"EDMONTON","Alberta","T5W1T9","Supportive Living Accommodation","Group Home","5.0","2016-08-24T00:00:00.000","Follow-Up Visit","Non-Compliant","23.0","2.0","Signed residential services agreement","2016-06-15T00:00:00.000","2017-01-31T00:00:00.000","Compliant","2017-01-08T00:00:00.000","53.578924","-113.420569","
,  
(53.578924, -113.420569)","Map URL (https://www.google.com/maps/place/53.578924,-113.420569)","POINT (-113.420569 53.578924)"
"EDMONTON-1585 Glastonbury Boulevard-GLASTONBURY MEWS-Supportive Living Accommodation-Assisted Living Accommodation-49-Inspection Visit-23-2-20180905-20180905-20181130","GLASTONBURY MEWS","GLASTONBURY VILLAGE LTD.","1585 Glastonbury Boulevard",,"EDMONTON","Alberta","T5T2W5","Supportive Living Accommodation","Assisted Living Accommodation","49.0","2018-09-05T00:00:00.000","Inspection Visit","Non-Compliant","23.0","2.0","Signed residential services agreement","2018-09-05T00:00:00.000","2018-11-30T00:00:00.000","Compliant","2018-09-28T00:00:00.000","53.497437","-113.6662747","
,  
(53.497437, -113.6662747)","Map URL (https://www.google.com/maps/place/53.497437,-113.6662747)","POINT (-113.6662747 53.497437)"
"EDMONTON-12015 60 Street-COMMUNITY HOUSING PROJECT - MONTROSE HOME-Supportive Living Accommodation-Group Home-5-Inspection Visit-3-2-20170719-20170719-20170930","COMMUNITY HOUSING PROJECT - MONTROSE HOME","ALBERTA HEALTH SERVICES","12015 60 Street",,"EDMONTON","Alberta","T5W3Z6","Supportive Living Accommodation","Group Home","5.0","2017-07-19T00:00:00.000","Inspection Visit","Non-Compliant","3.0","2.0","Preventative and corrective maintenance","2017-07-19T00:00:00.000","2017-09-30T00:00:00.000","Compliant","2017-09-01T00:00:00.000","53.573934","-113.433228","
,  
(53.573934, -113.433228)","Map URL (https://www.google.com/maps/place/53.573934,-113.433228)","POINT (-113.433228 53.573934)"
"EDMONTON-8727 207 Street-SUMMERLEA INTERNATIONAL CARE HOME INC.-Supportive Living Accommodation-Group Home-6-Mini Inspection Visit-.-.-20160620-.-.","SUMMERLEA INTERNATIONAL CARE HOME INC.","SUMMERLEA INTERNATIONAL CARE HOME INC.","8727 207 Street",,"EDMONTON","Alberta","T5T6Y1","Supportive Living Accommodation","Group Home","6.0","2016-06-20T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5225919","-113.6759337","
,  
(53.5225919, -113.6759337)","Map URL (https://www.google.com/maps/place/53.5225919,-113.6759337)","POINT (-113.6759337 53.5225919)"
"ST. ALBERT-22 Denny Court-DENNY (LO-SE-CA FOUNDATION)-Supportive Living Accommodation-Group Home-4-Inspection Visit-.-.-20170111-.-.","DENNY (LO-SE-CA FOUNDATION)","LOSECA FOUNDATION - A SOCIETY FOR PERSONS WITH DISABILITIES","22 Denny Court",,"ST. ALBERT","Alberta","T8N5T7","Supportive Living Accommodation","Group Home","4.0","2017-01-11T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.6541629","-113.639905","
,  
(53.6541629, -113.639905)","Map URL (https://www.google.com/maps/place/53.6541629,-113.639905)","POINT (-113.639905 53.6541629)"
"EDMONTON-14912 16 Street-MEDI-HOME INDIVIDUALIZED SUPPORT SERVICES LTD. RESIDENCE #9-Supportive Living Accommodation-Group Home-6-Consultation-.-.-20200403-.-.","MEDI-HOME INDIVIDUALIZED SUPPORT SERVICES LTD. RESIDENCE #9","MEDI-HOME INDIVIDUALIZED SUPPORT SERVICES LTD.","14912 16 Street",,"EDMONTON","Alberta","T5Y3J1","Supportive Living Accommodation","Group Home","6.0","2020-04-03T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.6125473","-113.366854","
,  
(53.6125473, -113.366854)","Map URL (https://www.google.com/maps/place/53.6125473,-113.366854)","POINT (-113.366854 53.6125473)"
"EDMONTON-9521 103A Avenue-BRIDGEWAY II-Supportive Living Accommodation-Assisted Living Accommodation-97-Inspection Visit-.-.-20190617-.-.","BRIDGEWAY II","EDMONTON PEOPLE IN NEED SHELTER SOCIETY","9521 103A Avenue",,"EDMONTON","Alberta","T5H0G9","Supportive Living Accommodation","Assisted Living Accommodation","97.0","2019-06-17T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.54777550000001","-113.4807455","
,  
(53.54777550000001, -113.4807455)","Map URL (https://www.google.com/maps/place/53.54777550000001,-113.4807455)","POINT (-113.4807455 53.54777550000001)"
"STONY PLAIN-5303 47 Street-WHISPERING WATERS MANOR-Supportive Living Accommodation-Lodge-57-Consultation-.-.-20200504-.-.","WHISPERING WATERS MANOR","MERIDIAN HOUSING FOUNDATION","5303 47 Street",,"STONY PLAIN","Alberta","T7Z1P1","Supportive Living Accommodation","Lodge","57.0","2020-05-04T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.527045","-113.999182","
,  
(53.527045, -113.999182)","Map URL (https://www.google.com/maps/place/53.527045,-113.999182)","POINT (-113.999182 53.527045)"
"EDMONTON-16447 62 Street-PROSPECT VILLA I-Supportive Living Accommodation-Group Home-6-Inspection Visit-.-.-20200303-.-.","PROSPECT VILLA I","APPANAH INC.","16447 62 Street",,"EDMONTON","Alberta","T5Y3L5","Supportive Living Accommodation","Group Home","6.0","2020-03-03T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.627211","-113.436889","
,  
(53.627211, -113.436889)","Map URL (https://www.google.com/maps/place/53.627211,-113.436889)","POINT (-113.436889 53.627211)"
"SHERWOOD PARK-20 Sandpiper Court-L'ARCHE ASSOCIATION - SHALOM HOUSE-Supportive Living Accommodation-Group Home-5-Mini Inspection Visit-.-.-20171019-.-.","L'ARCHE ASSOCIATION - SHALOM HOUSE","L'ARCHE ASSOCIATION OF EDMONTON","20 Sandpiper Court",,"SHERWOOD PARK","Alberta","T8A0C2","Supportive Living Accommodation","Group Home","5.0","2017-10-19T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5256399","-113.2928723","
,  
(53.5256399, -113.2928723)","Map URL (https://www.google.com/maps/place/53.5256399,-113.2928723)","POINT (-113.2928723 53.5256399)"
"CAMROSE-4604B 57 Street-CAMROSE ADULT RESIDENCE #12-Supportive Living Accommodation-Group Home-6-Inspection Visit-.-.-20180607-.-.","CAMROSE ADULT RESIDENCE #12","CAMROSE ASSOCIATION FOR COMMUNITY LIVING","4604B 57 Street",,"CAMROSE","Alberta","T4V2E7","Supportive Living Accommodation","Group Home","6.0","2018-06-07T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.014642","-112.838151","
,  
(53.014642, -112.838151)","Map URL (https://www.google.com/maps/place/53.014642,-112.838151)","POINT (-112.838151 53.014642)"
"EDMONTON-14908 16 Street-MEDI-HOME INDIVIDUALIZED SUPPORT SERVICES LTD. #10-Supportive Living Accommodation-Group Home-6-Inspection Visit-.-.-20180718-.-.","MEDI-HOME INDIVIDUALIZED SUPPORT SERVICES LTD. #10","MEDI-HOME INDIVIDUALIZED SUPPORT SERVICES LTD.","14908 16 Street",,"EDMONTON","Alberta","T5Y3J1","Supportive Living Accommodation","Group Home","6.0","2018-07-18T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.6124448","-113.3670007","
,  
(53.6124448, -113.3670007)","Map URL (https://www.google.com/maps/place/53.6124448,-113.3670007)","POINT (-113.3670007 53.6124448)"
"EDMONTON-8861 75 Street-GOOD SAMARITAN GROUP HOME (JACKSON HEIGHTS)-Supportive Living Accommodation-Group Home-4-Mini Inspection Visit-.-.-20160420-.-.","GOOD SAMARITAN GROUP HOME (JACKSON HEIGHTS)","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","8861 75 Street",,"EDMONTON","Alberta","T6C4G8","Supportive Living Accommodation","Group Home","4.0","2016-04-20T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5239871","-113.4421178","
,  
(53.5239871, -113.4421178)","Map URL (https://www.google.com/maps/place/53.5239871,-113.4421178)","POINT (-113.4421178 53.5239871)"
"EDMONTON-17203 99 Avenue-ALBERTA LIFE CARE HOUSING FOUNDATION-Supportive Living Accommodation-Assisted Living Accommodation-77-Complaint-14-2-20200702-20200702-20200831","ALBERTA LIFE CARE HOUSING FOUNDATION","LIFESTYLE OPTIONS LTD.","17203 99 Avenue",,"EDMONTON","Alberta","T5T6S5","Supportive Living Accommodation","Assisted Living Accommodation","77.0","2020-07-02T00:00:00.000","Complaint","Non-Compliant","14.0","2.0","Menu substitutions communicated and made from same food group","2020-07-02T00:00:00.000","2020-08-31T00:00:00.000","Compliant","2020-09-01T00:00:00.000","53.5354081","-113.6199492","
,  
(53.5354081, -113.6199492)","Map URL (https://www.google.com/maps/place/53.5354081,-113.6199492)","POINT (-113.6199492 53.5354081)"
"EDMONTON-(Main Office) 8861 75 Street-GOOD SAMARITAN SOCIETY CLEARWATER CENTRE-Long Term Care Accommodation-.-40-Inspection Visit-15-2-20150706-20150706-20151031","GOOD SAMARITAN SOCIETY CLEARWATER CENTRE","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","(Main Office) 8861 75 Street",,"EDMONTON","Alberta","T6C4G8","Long Term Care Accommodation",".","40.0","2015-07-06T00:00:00.000","Inspection Visit","Non-Compliant","15.0","2.0","Regularly scheduled cleaning of all areas","2015-07-06T00:00:00.000","2015-10-31T00:00:00.000","Compliant","2015-09-25T00:00:00.000","53.5237826","-113.4423693","
,  
(53.5237826, -113.4423693)","Map URL (https://www.google.com/maps/place/53.5237826,-113.4423693)","POINT (-113.4423693 53.5237826)"
"EDMONTON-8411 91 Street NW-SAINT THOMAS HEALTH CENTRE - COVENANT CARE-Supportive Living Accommodation-Assisted Living Accommodation-138-Inspection Visit-21-1-20151118-20151118-20160131","SAINT THOMAS HEALTH CENTRE - COVENANT CARE","COVENANT CARE","8411 91 Street NW",,"EDMONTON","Alberta","T6C1Z9","Supportive Living Accommodation","Assisted Living Accommodation","138.0","2015-11-18T00:00:00.000","Inspection Visit","Non-Compliant","21.0","1.0","Safe water temperatures","2015-11-18T00:00:00.000","2016-01-31T00:00:00.000","Compliant","2015-12-22T00:00:00.000","53.5205203","-113.4672195","
,  
(53.5205203, -113.4672195)","Map URL (https://www.google.com/maps/place/53.5205203,-113.4672195)","POINT (-113.4672195 53.5205203)"
"EDMONTON-9649 71 Avenue NW-GOOD SAMARITAN SOCIETY DR. GERALD ZETTER-Long Term Care Accommodation-.-198-Inspection Visit-3-1-20190208-20190208-20190531","GOOD SAMARITAN SOCIETY DR. GERALD ZETTER","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","9649 71 Avenue NW",,"EDMONTON","Alberta","T6E5J2","Long Term Care Accommodation",".","198.0","2019-02-08T00:00:00.000","Inspection Visit","Non-Compliant","3.0","1.0","Accommodation is maintained","2019-02-08T00:00:00.000","2019-05-31T00:00:00.000","Compliant","2020-06-26T00:00:00.000","53.5072809","-113.4775769","
,  
(53.5072809, -113.4775769)","Map URL (https://www.google.com/maps/place/53.5072809,-113.4775769)","POINT (-113.4775769 53.5072809)"
"LAMONT-5216 53 Street-LAMONT HEALTH CARE CENTRE-Long Term Care Accommodation-.-101-Inspection Visit-2-1-20180614-20180614-20180930","LAMONT HEALTH CARE CENTRE","THE UNITED CHURCH OF CANADA C/O LAMONT HEALTH CARE CENTRE","5216 53 Street","Bag 10","LAMONT","Alberta","T0B2R0","Long Term Care Accommodation",".","101.0","2018-06-14T00:00:00.000","Inspection Visit","Non-Compliant","2.0","1.0","Accommodation in safe condition","2018-06-14T00:00:00.000","2018-09-30T00:00:00.000","Compliant","2018-08-31T00:00:00.000","53.761946","-112.788259","
,  
(53.761946, -112.788259)","Map URL (https://www.google.com/maps/place/53.761946,-112.788259)","POINT (-112.788259 53.761946)"
"EDMONTON-6512 134 Avenue NW-ALDRICH CARE-Supportive Living Accommodation-Assisted Living Accommodation-13-Follow-Up Visit-17-2-20180503-20180503-20180630","ALDRICH CARE","ALL SEASONS MANAGEMENT INC.","6512 134 Avenue NW",,"EDMONTON","Alberta","T5A0M2","Supportive Living Accommodation","Assisted Living Accommodation","13.0","2018-05-03T00:00:00.000","Follow-Up Visit","Non-Compliant","17.0","2.0","Education on prevention, identification and reporting abuse","2018-05-03T00:00:00.000","2018-06-30T00:00:00.000","Compliant","2018-06-27T00:00:00.000","53.5955547","-113.4424786","
,  
(53.5955547, -113.4424786)","Map URL (https://www.google.com/maps/place/53.5955547,-113.4424786)","POINT (-113.4424786 53.5955547)"
"EDMONTON-18435 121 Avenue-1914969 ALBERTA INC.-Supportive Living Accommodation-Assisted Living Accommodation-12-Inspection Visit-5-a-20190201-20190201-20190430","1914969 ALBERTA INC.","1914969 ALBERTA INC.","18435 121 Avenue",,"EDMONTON","Alberta","T5R1R2","Supportive Living Accommodation","Assisted Living Accommodation","12.0","2019-02-01T00:00:00.000","Inspection Visit","Non-Compliant","5.0","a","Designate a Facility Representative","2019-02-01T00:00:00.000","2019-04-30T00:00:00.000","Compliant","2019-04-15T00:00:00.000","53.5745464","-113.6408288","
,  
(53.5745464, -113.6408288)","Map URL (https://www.google.com/maps/place/53.5745464,-113.6408288)","POINT (-113.6408288 53.5745464)"
"EDMONTON-18929 99A Avenue-CASTLEWOOD CARE HOMES INC.-Supportive Living Accommodation-Group Home-6-Inspection Visit-3-2-20200210-20200210-20200630","CASTLEWOOD CARE HOMES INC.","CASTLEWOOD CARE HOMES INC.","18929 99A Avenue",,"EDMONTON","Alberta","T5T3M9","Supportive Living Accommodation","Group Home","6.0","2020-02-10T00:00:00.000","Inspection Visit","Non-Compliant","3.0","2.0","Preventative and corrective maintenance","2020-02-10T00:00:00.000","2020-06-30T00:00:00.000","In Progress","2020-04-16T00:00:00.000","53.5353566","-113.6504945","
,  
(53.5353566, -113.6504945)","Map URL (https://www.google.com/maps/place/53.5353566,-113.6504945)","POINT (-113.6504945 53.5353566)"
"EDMONTON-10101 111 Street-ROSEDALE ESTATES-Supportive Living Accommodation-Assisted Living Accommodation-121-Mini Inspection Visit-.-.-20180213-.-.","ROSEDALE ESTATES","ROSEDALE PARTNERSHIP","10101 111 Street",,"EDMONTON","Alberta","T5K2W4","Supportive Living Accommodation","Assisted Living Accommodation","121.0","2018-02-13T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5418502","-113.5112349","
,  
(53.5418502, -113.5112349)","Map URL (https://www.google.com/maps/place/53.5418502,-113.5112349)","POINT (-113.5112349 53.5418502)"
"EDMONTON-4069 106 Street-ALBERTA LIFE CARE HOUSING FOUNDATION-Supportive Living Accommodation-Assisted Living Accommodation-166-Mini Inspection Visit-.-.-20200117-.-.","ALBERTA LIFE CARE HOUSING FOUNDATION","LIFESTYLE OPTIONS LTD.","4069 106 Street",,"EDMONTON","Alberta","T6J2S3","Supportive Living Accommodation","Assisted Living Accommodation","166.0","2020-01-17T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.477333","-113.5039895","
,  
(53.477333, -113.5039895)","Map URL (https://www.google.com/maps/place/53.477333,-113.5039895)","POINT (-113.5039895 53.477333)"
"CAMROSE-6821 50 Avenue-SEASONS CAMROSE-Supportive Living Accommodation-Assisted Living Accommodation-141-Inspection Visit-15-2-20150204-20150122-20150331","SEASONS CAMROSE","SEASONS RETIREMENT COMMUNITIES (CAMROSE) GP INC.","6821 50 Avenue",,"CAMROSE","Alberta","T4V5G5","Supportive Living Accommodation","Assisted Living Accommodation","141.0","2015-02-04T00:00:00.000","Inspection Visit","Non-Compliant","15.0","2.0","Regularly scheduled cleaning of all areas","2015-01-22T00:00:00.000","2015-03-31T00:00:00.000","Compliant","2015-03-02T00:00:00.000","53.0210607","-112.8590728","
,  
(53.0210607, -112.8590728)","Map URL (https://www.google.com/maps/place/53.0210607,-112.8590728)","POINT (-112.8590728 53.0210607)"
"PARKLAND COUNTY-NW 1/4-13-53-2-W5-EVERGLADES SPECIAL CARE LODGE-Supportive Living Accommodation-Assisted Living Accommodation-44-Inspection Visit-12-1-20150821-20150821-20151130","EVERGLADES SPECIAL CARE LODGE","FLEMKE DEVELOPMENT ASSOCIATES INC.","NW 1/4-13-53-2-W5",,"PARKLAND COUNTY","Alberta","T7Y0C5","Supportive Living Accommodation","Assisted Living Accommodation","44.0","2015-08-21T00:00:00.000","Inspection Visit","Non-Compliant","12.0","1.0","Resident needs, feedback and opinions considered","2015-08-21T00:00:00.000","2015-11-30T00:00:00.000","Compliant","2015-11-16T00:00:00.000","53.5647428","-114.7320093","
,  
(53.5647428, -114.7320093)","Map URL (https://www.google.com/maps/place/53.5647428,-114.7320093)","POINT (-114.7320093 53.5647428)"
"STONY PLAIN-130 St. Andrews Drive-I HAVE A CHANCE SUPPORT SERVICES LTD. RES #14-Supportive Living Accommodation-Group Home-4-Inspection Visit-.-.-20181005-.-.","I HAVE A CHANCE SUPPORT SERVICES LTD. RES #14","I HAVE A CHANCE SUPPORT SERVICES LTD.","130 St. Andrews Drive",,"STONY PLAIN","Alberta","T7X1K7","Supportive Living Accommodation","Group Home","4.0","2018-10-05T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5401233","-113.9854188","
,  
(53.5401233, -113.9854188)","Map URL (https://www.google.com/maps/place/53.5401233,-113.9854188)","POINT (-113.9854188 53.5401233)"
"EDMONTON-Suite 500, 9797 110 Street NW-EXCEL SOCIETY - RESIDENCE 17-Supportive Living Accommodation-Group Home-6-Inspection Visit-2(3)-d-20190111-20190111-20190228","EXCEL SOCIETY - RESIDENCE 17","EXCEL SOCIETY","Suite 500, 9797 110 Street NW",,"EDMONTON","Alberta","T5K2L9","Supportive Living Accommodation","Group Home","6.0","2019-01-11T00:00:00.000","Inspection Visit","Non-Compliant","2(3)","d","Meeting Every 6 Months to Inform Residents","2019-01-11T00:00:00.000","2019-02-28T00:00:00.000","Compliant","2019-01-11T00:00:00.000","53.5360499","-113.5098991","
,  
(53.5360499, -113.5098991)","Map URL (https://www.google.com/maps/place/53.5360499,-113.5098991)","POINT (-113.5098991 53.5360499)"
