"row_id","issue_date","permit_number","permit_date","year","month_number","job_category","job_description","building_type","work_type","construction_value","floor_area","units_added","address","legal_description","zoning","neighbourhood_numberr","neighbourhood","count","latitude","longitude","location","geometry_point"
"0-140195617","2013-09-18T00:00:00.000",,"2013-09-18T00:00:00.000","2013","9","Commercial Final","To construct interior alteration in an existing school - St. Nicholas School - Home economics lab","Elementary Schools (620)","(03) Interior Alterations","15000","215","0","3643 - 115 AVENUE NW","Plan 2528AR Blk 16 Lots D,E","US, RF1","2100","BEVERLY HEIGHTS","1","53.567317267017096","-113.39812733643524","
,  
(53.567317267017096, -113.39812733643524)","POINT (-113.39812733643524 53.567317267017096)"
"0-130690832","2012-11-09T00:00:00.000",,"2012-11-09T00:00:00.000","2012","11","Commercial Final","To construct interior alterations to an existing professional office, ""ATB Financial"", Alberta Avenue Branch.","Office Buildings (520)","(03) Interior Alterations","436510","3627","0","8804 - 118 AVENUE NW","Plan 160AW Blk 6A Lots 19-21","CB2","1100","EASTWOOD","1","53.570641095063586","-113.4765388058837","
,  
(53.570641095063586, -113.4765388058837)","POINT (-113.4765388058837 53.570641095063586)"
"4-136516181","2014-08-19T00:00:00.000",,"2014-08-19T00:00:00.000","2014","8","Commercial Final","To construct an Industrial Use building & training facility - CLAC Bldg #3.","Post-secondary Institutions (624)","(01) New","2900000","20080.8","0","14926 - 118 AVENUE NW","Plan 1523842 Blk 19 Lot 15","IB","4330","MITCHELL INDUSTRIAL","1","53.571201235827345","-113.57928358572279","
,  
(53.571201235827345, -113.57928358572279)","POINT (-113.57928358572279 53.571201235827345)"
"12-141161468","2015-06-08T00:00:00.000",,"2015-06-08T00:00:00.000","2015","6","Commercial Final","To construct interior alterations to a General Industrial Use Building,  ""Ranger Steel""  Versa Dac, Building 2.","Storage Buildings, Warehouses (460)","(03) Interior Alterations","157000","10800","0","4312 - ROPER ROAD NW","Plan 1124085 Blk 31 Lot 2","IL","6590","PYLYPOW INDUSTRIAL","1","53.49610918653034","-113.40785989861442","
,  
(53.49610918653034, -113.40785989861442)","POINT (-113.40785989861442 53.49610918653034)"
"1-87049061","2009-10-23T00:00:00.000",,"2009-10-23T00:00:00.000","2009","10","Commercial Final","To construct interior alterations for a martial arts school -  Sung Lee Taekwondo. (new partions 8' & 4' and new storage room)","Malls, Office/Retail (512)","(03) Interior Alterations","3000","7938","0","401, 2331 - 66 STREET NW","Plan 0022000 Blk 6 Lot 3","CSC","6520","MILL WOODS TOWN CENTRE","1","53.456134448673694","-113.42935433820595","
,  
(53.456134448673694, -113.42935433820595)","POINT (-113.42935433820595 53.456134448673694)"
"18-153468761","2015-09-15T00:00:00.000",,"2015-09-15T00:00:00.000","2015","9","Commercial Final","To construct  a 3-dwelling 2-storey rowhouse over an underground parkade (""Hendrix 98 AV Rowhouse"").","Row Houses (330)","(01) New","0",,"3","11015 - 98 AVENUE NW","Plan 1423779 Blk 10 Lot 93","DC1","1150","OLIVER","1","53.53528199583886","-113.51158447980741","
,  
(53.53528199583886, -113.51158447980741)","POINT (-113.51158447980741 53.53528199583886)"
"0-132435129","2013-02-20T00:00:00.000",,"2013-02-20T00:00:00.000","2013","2","Commercial Final","To construct interior and exterior alterations to one unit of a 7 unti row house.  Fire damage repair to all levels.","Row Houses (330)","(03) Interior Alterations","180000","1600","0","11640 - 103 AVENUE NW","Condo Common Area (Plan 9220876)","DC1","1150","OLIVER","1","53.54478887929031","-113.52260827510705","
,  
(53.54478887929031, -113.52260827510705)","POINT (-113.52260827510705 53.54478887929031)"
"0-157167848","2014-08-01T00:00:00.000",,"2014-08-01T00:00:00.000","2014","8","Commercial Final","To construct interior alterations to a professional office, 6th and 7th floor ""Edmonton O. S. Longman Building"". Mechanical and Electrical upgrades Phase 14.","Office Buildings (520)","(03) Interior Alterations","575000","19375","0","6909 - 116 STREET NW","Plan 4663AK Blk X","AJ","5530","UNIVERSITY OF ALBERTA FARM","1","53.50609563779344","-113.52998178257408","
,  
(53.50609563779344, -113.52998178257408)","POINT (-113.52998178257408 53.50609563779344)"
"9-971758","2010-04-26T00:00:00.000",,"2010-04-26T00:00:00.000","2010","4","Commercial Final","To construct  to the area below the parkade of Tower A (EPCOR Tower, phase 1 of Station  Lands) for the construction of part of the LRT tunnel expansion.","Transportation Terminals (440)","(01) New","33403337","29386","0","9825 - 105 AVENUE NW","Condo Common Area (Plan 1322468)","CCA, CCA","1090","DOWNTOWN","1","53.54796239753456","-113.48916177846442","
,  
(53.54796239753456, -113.48916177846442)","POINT (-113.48916177846442 53.54796239753456)"
"15-982196","2012-08-23T00:00:00.000",,"2012-08-23T00:00:00.000","2012","8","Commercial Final","To construct a multi use, 3 tenant building (building 2), (CRU 1 and 3 Specialty Foods and CRU 2 General Retail) (shell only with no demising walls, 4 RTUs', and 1 washrooms).2 interior fire Sep-1 hr. ea for occupancy","Restaurants and Bars (540)","(01) New","200000","4892","0","5315 - 23 AVENUE NW","Plan 7721180 Blk 3 Lot 33","DC2, DC2","6460","MEYOKUMIN","1","53.453663011240934","-113.42221960746407","
,  
(53.453663011240934, -113.42221960746407)","POINT (-113.42221960746407 53.453663011240934)"
"1-160957080","2015-05-20T00:00:00.000",,"2015-05-20T00:00:00.000","2015","5","Commercial Final","To construct a Supernatant Treatment Facility (Nutrient Recovery Facility for Epcor Water Services) - 27 m2 Mezz, Service Platforms.","Manufacturing Buildings (430)","(01) New","2100000",,"0","370, 250 - AURUM ROAD NE","NE-21-53-23-4","DC2","2160","CLOVER BAR AREA","1","53.59578894831525","-113.32622485559313","
,  
(53.59578894831525, -113.32622485559313)","POINT (-113.32622485559313 53.59578894831525)"
"1-94458408","2010-04-22T00:00:00.000",,"2010-04-22T00:00:00.000","2010","4","Commercial Final","To construct Exterior Alterations to an existing Retail Building (Canadian Tire), addition of Cutured Stone facade.","Retail and Shops (510)","(03) Exterior Alterations","49500","19747","0","9603 - 162 AVENUE NW","Plan 0123764 Lot 7","CSC","2241","EAUX CLAIRES","1","53.62302765029782","-113.48883970518521","
,  
(53.62302765029782, -113.48883970518521)","POINT (-113.48883970518521 53.62302765029782)"
"16-34079127","2012-04-04T00:00:00.000",,"2012-04-04T00:00:00.000","2012","4","Commercial Final","To construct an addition to an existing Gas Bar, accessory to a Warehouse Sales facility, and reconfigure the parking lot (Costco Gasoline/Wholesale).","Service Stations, Repair Garages (572)","(02) Addition","284162","0","0","2504 - 91 STREET NW","Plan 0422514 Blk 13 Lot 3","DC2","6570","PARSONS INDUSTRIAL","1","53.45535912292387","-113.46912108590733","
,  
(53.45535912292387, -113.46912108590733)","POINT (-113.46912108590733 53.45535912292387)"
"0-109557325","2012-05-02T00:00:00.000",,"2012-05-02T00:00:00.000","2012","5","Commercial Final","To construct interior alterations to an existing professional, financial and office services.","Malls, Office/Retail (512)","(03) Interior Alterations","139000","1544","0","4530 - 99 STREET NW","Plan 4187RS Blk 1 Lot 7","IB","6560","PAPASCHASE INDUSTRIAL","1","53.4836962803547","-113.4872009324626","
,  
(53.4836962803547, -113.4872009324626)","POINT (-113.4872009324626 53.4836962803547)"
"3-121542133","2013-01-16T00:00:00.000",,"2013-01-16T00:00:00.000","2013","1","Commercial Final","To construct 4  portables beside an existing Private Education Service Building ( Coralwood School ). ( Portables to be moved ontop of existing School in near future. Approx 2 years ) Phase 1 of 7","Elementary Schools (620)","(02) Addition","531570","3487","0","12218 - 135 STREET NW","Plan 5902HW Blk 14 Lot 36","US","3170","DOVERCOURT","1","53.573019186743814","-113.55608194052614","
,  
(53.573019186743814, -113.55608194052614)","POINT (-113.55608194052614 53.573019186743814)"
"3-366670309","2020-07-23T00:00:00.000",,"2020-07-23T00:00:00.000","2020","7","Commercial Final","To construct exterior alterations (re-cladding & new railings) to a residential condominium building  - ""Laurelwood Condominium "" - BUILDING 1 (units 1 - 10)","Apartment Condos (315)","(03) Exterior Alterations","78500","9000","0","1, 7604 - 29 AVENUE NW","Condo Common Area (Plan 8221811)",,"6340","KAMEYOSEK","1",,,,
"4-134590942","2014-01-14T00:00:00.000",,"2014-01-14T00:00:00.000","2014","1","Commercial Final","To construct 79 Dwellings of Apartment Housing with an underground parkade (""Essence at Windermere"" Building 1).","Apartments (310)","(01) New","3679480","21644","79","1031 - 173 STREET SW","Condo Common Area (Plan 1524035)","RA7","5570","WINDERMERE","1","53.42332713076952","-113.61721087022512","
,  
(53.42332713076952, -113.61721087022512)","POINT (-113.61721087022512 53.42332713076952)"
"0-146636529","2013-11-29T00:00:00.000",,"2013-11-29T00:00:00.000","2013","11","Commercial Final","To construct interior alterations to an existing Retail Space - CRU 2299 - LOFT","Retail and Shops (510)","(03) Interior Alterations","300000","5025","0","8882 - 170 STREET NW","Plan 8421891 Blk 28 Lot 5","DC2, DC2","4520","SUMMERLEA","1","53.522673405827405","-113.62488890384651","
,  
(53.522673405827405, -113.62488890384651)","POINT (-113.62488890384651 53.522673405827405)"
"0-89903886","2009-12-16T00:00:00.000",,"2009-12-16T00:00:00.000","2009","12","Commercial Final","To construct interior alterations to an existing retail space - Kingsway Garden Mall, Shumka, cru F21.","Malls, Office/Retail (512)","(03) Interior Alterations","60000","414","0","217C, 1 - KINGSWAY GARDEN MALL NW","Plan 1620578 Blk 7 Lot 277","CSC, CB2","1230","SPRUCE AVENUE","1","53.56344661043278","-113.50577321639338","
,  
(53.56344661043278, -113.50577321639338)","POINT (-113.50577321639338 53.56344661043278)"
"1-178432439","2015-10-07T00:00:00.000",,"2015-10-07T00:00:00.000","2015","10","Commercial Final","To Constructinterior alterations to an existing Shell space.  Taher Dermatology.","Office Buildings (520)","(03) Interior Alterations","650000",,"0","207, 5540 - WINDERMERE BOULEVARD NW","Plan 1520610 Unit 194","DC2","5570","WINDERMERE","1","53.439952517232236","-113.61971962527491","
,  
(53.439952517232236, -113.61971962527491)","POINT (-113.61971962527491 53.439952517232236)"
"1-98217769","2010-07-22T00:00:00.000",,"2010-07-22T00:00:00.000","2010","7","Commercial Final","To construct exterior alterations to a Commercial building. New front & Rear doors, windows, soffits, painting, & entrance tiles","Retail and Shops (510)","(03) Exterior Alterations","58000",,"0","10516 - 82 AVENUE NW","Plan I Blk 66 Lot 5","CB2","5480","STRATHCONA","1","53.51839753090917","-113.5012842672468","
,  
(53.51839753090917, -113.5012842672468)","POINT (-113.5012842672468 53.51839753090917)"
"1-162444752","2015-02-24T00:00:00.000",,"2015-02-24T00:00:00.000","2015","2","Commercial Final","To change the use from a General Industrial Use to an Automotive and Equipment Repair Shops Use. construction of office partitions/wash bay/lunch room . electrical room.","Service Stations, Repair Garages (572)","(03) Interior Alterations","80000",,"0","8835 - 53 AVENUE NW","Plan 7620382 Blk 12 Lot 2","IB","6430","MCINTYRE INDUSTRIAL","1","53.489358362512164","-113.46304934373853","
,  
(53.489358362512164, -113.46304934373853)","POINT (-113.46304934373853 53.489358362512164)"
"0-144641299","2013-10-09T00:00:00.000",,"2013-10-09T00:00:00.000","2013","10","Commercial Final","To construct interior alterations to an existing restaurant, new cash counter & low profile partition ""Bobo Hot Pot"".","Restaurants and Bars (540)","(03) Interior Alterations","6000","1089","0","15326 - STONY PLAIN ROAD NW","Plan 2111S Blk 21","CB1","4090","CANORA","1","53.541584505528505","-113.58630052399764","
,  
(53.541584505528505, -113.58630052399764)","POINT (-113.58630052399764 53.541584505528505)"
"4-141143434","2015-11-02T00:00:00.000",,"2015-11-02T00:00:00.000","2015","11","Commercial Final","To construct 91 dwellings of Apartment Housing with an underground parkade - The Quay.","Apartment Condos (315)","(01) New","8657478",,"91","7021 - SOUTH TERWILLEGAR DRIVE NW","Condo Common Area (Plan 1623892)","RA7","5642","SOUTH TERWILLEGAR","1","53.43748048443945","-113.571686140291","
,  
(53.43748048443945, -113.571686140291)","POINT (-113.571686140291 53.43748048443945)"
"4-632928","2009-12-17T00:00:00.000",,"2009-12-17T00:00:00.000","2009","12","Commercial Final","To Erect / Construct a pre-manufactured addition (22.8m x 23.7m - tip floor expansion) to a Materials Recovery Facility - (Clover Bar Waste Management Centre.)","Utility Buildings (480)","(02) Addition","600000","5812","0","600, 250 - AURUM ROAD NE","Plan 9624397 Blk 1 Lot 2PUL","DC2","2160","CLOVER BAR AREA","1","53.598564515220076","-113.34183722705629","
,  
(53.598564515220076, -113.34183722705629)","POINT (-113.34183722705629 53.598564515220076)"
"16-25753223","2012-03-16T00:00:00.000",,"2012-03-16T00:00:00.000","2012","3","Commercial Final","To construct and operate a Temporary Garden Centre Structure accessory to a General Retail Store (Superstore Garden Centre) (May 1, 2012- July 31, 2012)","Temporary Structures (999)","(01) New","4500","1570","0","17303 - STONY PLAIN ROAD NW","Plan 8520008 Blk 7 Lots 1-3","DC2","4400","PLACE LARUE","1","53.54005543669473","-113.61988871632533","
,  
(53.54005543669473, -113.61988871632533)","POINT (-113.61988871632533 53.54005543669473)"
"0-146416104","2014-02-07T00:00:00.000",,"2014-02-07T00:00:00.000","2014","2","Commercial Final","To construct interior alterations to a professional office,  ""Ledcor Campus""","Office Buildings (520)","(03) Interior Alterations","2000000","85196","0","7008 - ROPER ROAD NW","Plan 0024571 Blk 10 Lot 8","IB","6640","ROPER INDUSTRIAL","1","53.49437247323589","-113.43765525805438","
,  
(53.49437247323589, -113.43765525805438)","POINT (-113.43765525805438 53.49437247323589)"
"0-89761748","2009-09-11T00:00:00.000",,"2009-09-11T00:00:00.000","2009","9","Commercial Final","To Construct interior alteration- new stairs to  2 exit stair wells of an apartment bldg","Apartment Condos (315)","(03) Interior Alterations","7000",,"0","10847 - 112 STREET NW","Plan 7541AH Blk 11 Lots 226-228","RA7","1180","QUEEN MARY PARK","1","53.554271141240626","-113.51342662088805","
,  
(53.554271141240626, -113.51342662088805)","POINT (-113.51342662088805 53.554271141240626)"
"0-106430474","2011-02-24T00:00:00.000",,"2011-02-24T00:00:00.000","2011","2","Commercial Final","To construct interior alterations to a general industial use,  Bay 3 / Building G, ""Stellar Machine & Manufacturing Inc..","Storage Buildings, Warehouses (460)","(03) Interior Alterations","163000","5600","0","6711 - 50 STREET NW","Plan 7520797 Blk X","IL, IM","6590","PYLYPOW INDUSTRIAL","1","53.50275749557659","-113.41330533425553","
,  
(53.50275749557659, -113.41330533425553)","POINT (-113.41330533425553 53.50275749557659)"
"0-154980748","2014-09-10T00:00:00.000",,"2014-09-10T00:00:00.000","2014","9","Commercial Final","To construct interior alteration to an existing Retail building, ""PitaBake"", (tenant improvemnt with 1 demising walls, 2 barrier free washroom and 1 staff room)","Restaurants and Bars (540)","(03) Interior Alterations","100000","2691","0","15180 - 127 STREET NW","Plan 0625614 Blk 16 Lot 5","RF5, CSC","3150","CUMBERLAND","1","53.614885925310006","-113.5427890144683","
,  
(53.614885925310006, -113.5427890144683)","POINT (-113.5427890144683 53.614885925310006)"
"0-155028824","2014-07-04T00:00:00.000",,"2014-07-04T00:00:00.000","2014","7","Commercial Final","To construct interior alterations - ""Coffee Connection"" Work includes 1 barrier-free washroom and 1 1hr fire-rated demising wall. Maximum occupancy 10.","Storage Buildings, Warehouses (460)","(03) Interior Alterations","63350","3871","0","4230 - 99 STREET NW","Plan 4731TR Blk 1 Lot 6","IB","6700","STRATHCONA INDUSTRIAL PARK","1","53.479387004761364","-113.48749372372764","
,  
(53.479387004761364, -113.48749372372764)","POINT (-113.48749372372764 53.479387004761364)"
