"city_file_number","permit_type","permit_class","permit_date","status","description_of_development","address","legal_description","neighbourhood_id","neighbourhood","neighbourhood_classification","ward","zoning","land_parcel_count","latitude","longitude","location","geometry_point"
"226345194-001","Sign Permit","Class A","2016-07-28T00:00:00.000","Approved","To install (1) Fascia On-premises Sign (Freshii).","9240 - ELLERSLIE ROAD SW","Plan 0626978 Blk 1 Lot 8","6214","ELLERSLIE INDUSTRIAL",,"Karhiio Ward","CSC","1","53.42575986965735","-113.47610402924728","
,  
(53.42575986965735, -113.47610402924728)","POINT (-114.00101947513382 0.0004832145865408)"
"290563919-001","Minor Development Permit","Class A","2018-09-24T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage and veranda.","2348 - CASSIDY WAY SW","Plan 1525426 Blk 10 Lot 60","5462","CHAPPELLE AREA","Developing","Ipiihkoohkanipiaohtsi Ward","RSL","1","53.40443721377505","-113.58279663742222","
,  
(53.40443721377505, -113.58279663742222)","POINT (-114.00102043366567 0.0004830217316637)"
"242619613-001","Minor Development Permit","Class B","2017-04-11T00:00:00.000","Approved","To construct a front addition to Single Detached House (2.44m x 4.72m bedroom & 1.83m x 6.55m covered veranda)","13519 - 123A AVENUE NW","Plan 6013HW Blk 11 Lot 24","3170","DOVERCOURT","Mature","Anirniq Ward","RF1","1","53.57640615453188","-113.55969777356455","
,  
(53.57640615453188, -113.55969777356455)","POINT (-114.0010202261443 0.0004845771218128)"
"292047696-001","Minor Development Permit","Class A","2018-09-24T00:00:00.000","Approved","To construct a Semi-Detached House with front attached Garages and verandas.","1714 - 27 STREET NW","Plan 1621876 Blk 7 Lot 60","6444","LAUREL","Developing","Sspomitapi Ward,Sspomitapi Ward","RF4,RF4","2","53.44729475393957","-113.38090713843445","
,  
(53.44729475393957, -113.38090713843445)","POINT (-114.00101861988007 0.0004834093609387)"
"144522441-005","Uncovered Deck Combo Permit","Class A","2015-04-28T00:00:00.000","Approved","To construct a rear uncovered deck (4.88m x 4.88m @ 1.07m in Height).","7908 - 18 AVENUE SW","Plan 1124310 Blk 48 Lot 23","6213","SUMMERSIDE","Developing","Karhiio Ward","RSL","1","53.4169331295802","-113.45878137884665","
,  
(53.4169331295802, -113.45878137884665)","POINT (-114.00101931950624 0.0004831347522143)"
"171026113-001","House Combo Permit","Class A","2015-04-27T00:00:00.000","Approved","To construct a Single Detached House with a veranda.","3407 - WEIDLE WAY SW","Plan 1322649 Blk 16 Lot 6","6662","WALKER","Developing","Karhiio Ward","RPL","1","53.41155504300107","-113.44135093612228","
,  
(53.41155504300107, -113.44135093612228)","POINT (-114.00101916291025 0.0004830861095766)"
"428657499-002","Major Development Permit","Not Available",,"Other",,"6008 - 75 STREET NW","Plan 7922671 Blk 1 Lot 10","6430","MCINTYRE INDUSTRIAL","Industrial","Karhiio Ward","IB","1","53.49588878548822","-113.443975337522","
,  
(53.49588878548822, -113.443975337522)","POINT (-114.00101918648801 0.0004838488744789)"
"262714505-004","Sign Permit","Not Available",,"Other","To install a Fascia On-premises Sign (CELLSHOPPE).","6104 - 172 STREET NW","Plan 7722037 Blk 12 Lot 46","4160","GARIEPY",,"sipiwiyiniwak Ward",,"1","53.49656888635237","-113.62208769150473","
,  
(53.49656888635237, -113.62208769150473)","POINT (-114.00102078665851 0.0004838550257184)"
"288841999-001","Minor Development Permit","Class A","2018-10-11T00:00:00.000","Approved","To construct a Single Detached House with balcony, fireplace and uncovered deck (2.44m x 5.18m)","11581 - UNIVERSITY AVENUE NW","Plan 1920777 Blk 19 Lot 15B","5040","BELGRAVIA",,,"RF1","1","53.517477080912364","-113.53392109455115","
,  
(53.517477080912364, -113.53392109455115)","POINT (-114.00101999456531 0.000484044131959)"
"363600381-002","Major Development Permit","Not Available",,"Other","Other","202, 1289 - 91 STREET SW","Condo Common Area (Plan 0940226)","6213","SUMMERSIDE","Developing","Karhiio Ward","EIB","1","53.42064580930636","-113.4753890817257","
,  
(53.42064580930636, -113.4753890817257)","POINT (-114.0010194687107 0.0004831683319145)"
"184466585-001","House Combo Permit","Class A","2016-01-07T00:00:00.000","Approved","To construct a Single Detached House with a veranda.","2122 - GLENRIDDING WAY SW","Plan 1125879 Blk 3 Lot 17","5578","GLENRIDDING HEIGHTS","Developing","pihêsiwin Ward","RPL","1","53.42277700842377","-113.59790527583202","
,  
(53.42277700842377, -113.59790527583202)","POINT (-114.00102056940246 0.0004831876077562)"
"290804409-001","Minor Development Permit","Class B","2018-09-06T00:00:00.000","Approved","To construct a parking area in the Front Yard.","4694 - 17 AVENUE NW","Plan 7823023 Blk 4 Lot 8","6580","POLLARD MEADOWS","Established","Sspomitapi Ward","RF1","1","53.446518872771364","-113.4111474480418","
,  
(53.446518872771364, -113.4111474480418)","POINT (-114.00101889156058 0.0004834023434045)"
"172245703-004","Accessory Building Combo Permit","Class A","2015-08-25T00:00:00.000","Approved","To construct an Accessory building (rear detached Garage, 6.40m x 11.58m).","11526 - 127 STREET NW","Plan 1620627 Blk 2 Lot 18B","3240","INGLEWOOD",,",Anirniq Ward","RF3,RF3","2","53.56606559036446","-113.54167331825357","
,  
(53.56606559036446, -113.54167331825357)","POINT (-114.00102006421167 0.0004844835955541)"
"242905397-001","Minor Development Permit","Class A","2017-03-09T00:00:00.000","Approved","To install a hot tub (2.29m x 2.29m).","9313 - 157 STREET NW","Plan 2034KS Blk 29 Lot 19","4310","MEADOWLARK PARK","Mature","sipiwiyiniwak Ward","RF1","1","53.52985112190314","-113.5914804963243","
,  
(53.52985112190314, -113.5914804963243)","POINT (-114.00102051168192 0.0004841560502005)"
"401923575-002","Sign Permit","Class A","2021-07-15T00:00:00.000","Approved","To install (3) Fascia On-Premises Sign(s)  (CLEAN HARBORS)","12210 - 23 STREET NE","Plan 7721016 Blk 1 Lot 6","2160","CLOVER BAR AREA",,"Dene Ward","IH","1","53.576247822453695","-113.31346709138991","
,  
(53.576247822453695, -113.31346709138991)","POINT (-114.00101801399524 0.0004845756897629)"
"224291756-001","Sign Permit","Class A","2016-07-06T00:00:00.000","Approved","To install (2) Fascia On-Premises Signs (Glenwood Dental)","205, 16028 - 100A AVENUE NW","Plan 1124881 Blk 3 Lot 26","4180","GLENWOOD",,"Nakota Isga Ward","CB2","1","53.54078146611703","-113.5986533874658","
,  
(53.54078146611703, -113.5986533874658)","POINT (-114.00102057612354 0.0004842549107833)"
"170579643-002","Accessory Building Combo Permit","Class A",,"Other","To construct an Accessory Building (rear detached Garage, 8.84m x 7.35m).","5236 - ADMIRAL WALTER HOSE STREET NW","Plan 1224373 Blk 28 Lot 17","3111","GRIESBACH","Developing","Anirniq Ward","GLG","1","53.60189227935048","-113.50971452317566","
,  
(53.60189227935048, -113.50971452317566)","POINT (-114.00101977709222 0.0004848076335977)"
"282489331-001","Minor Development Permit","Class B","2018-05-28T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, fireplace, and veranda.","17445 - 9A AVENUE SW","Plan 1525626 Blk 18 Lot 45","5570","WINDERMERE","Developing","pihêsiwin Ward","DC1","1","53.42506147801703","-113.62213783662432","
,  
(53.42506147801703, -113.62213783662432)","POINT (-114.00102078710903 0.0004832082698681)"
"412487121-005","Major Development Permit","Class B","2021-12-03T00:00:00.000","Approved","To operate a Residential Sales Centre.","6809 - KNOX LOOP SW","Plan 1920135 Blk 9 Lot 3","5574","KESWICK","Developing","pihêsiwin Ward","RSL","1","53.41510156480963","-113.63724087631222","
,  
(53.41510156480963, -113.63724087631222)","POINT (-114.0010209227955 0.0004831181864448)"
"294156851-001","Minor Development Permit",,,"Other","To construct a Single Detached House.","13823 - 101 AVENUE NW","Plan 2602HW Blk 3 Lots 13-14","3200","GLENORA","Mature","Nakota Isga Ward","RF1","1","53.540949357662235","-113.56228679559713","
,  
(53.540949357662235, -113.56228679559713)","POINT (-114.0010202494042 0.0004842564292951)"
"173154267-001","House Combo Permit","Class A","2015-07-08T00:00:00.000","Approved","To construct a Single Detached House with veranda.","16556 - 134 STREET NW","Plan 1124995 Blk 68 Lot 12","3470","CARLTON","Developing","Anirniq Ward","RPL","1","53.62796759273718","-113.5545698254955","
,  
(53.62796759273718, -113.5545698254955)","POINT (-114.00102018007455 0.000485043474357)"
"390621495-002","Sign Permit","Class A","2021-05-26T00:00:00.000","Approved","To install (2) Fascia On-Premises Signs (UBREAKIFIX).","2229 - 101 STREET NW","Plan 1722300 Blk 9 Lot 2","6195","SOUTH EDMONTON COMMON",,"Karhiio Ward","DC2","1","53.453182927030085","-113.48774871551286","
,  
(53.453182927030085, -113.48774871551286)","POINT (-114.00101957975028 0.0004834626171044)"
"426194951-002","Major Development Permit","Not Available",,"In Progress",,"12035 - 82 STREET NW","Condo Common Area (Plan 0740126)","1100","EASTWOOD","Mature","Métis Ward","RA7","1","53.5745895341454","-113.46678913946806","
,  
(53.5745895341454, -113.46678913946806)","POINT (-114.00101939144838 0.0004845606912095)"
"178065528-001","House Combo Permit","Class A","2015-09-25T00:00:00.000","Approved","To construct a Single Detached House with a front veranda.","8038 - EVANS CRESCENT NW","Plan 1523396 Blk 5 Lot 51","4462","EDGEMONT","Developing","sipiwiyiniwak Ward","RPL","1","53.47276702547508","-113.67197618095128","
,  
(53.47276702547508, -113.67197618095128)","POINT (-114.00102123485927 0.0004836397474258)"
"176280630-001","House Combo Permit","Class A","2015-08-27T00:00:00.000","Approved","To construct a Single Detached House with a front veranda.","3019 - 14 AVENUE NW","Plan 1520091 Blk 15 Lot 28","6444","LAUREL","Developing","Sspomitapi Ward","RPL","1","53.44041372963537","-113.38624280929213","
,  
(53.44041372963537, -113.38624280929213)","POINT (-114.00101866781601 0.0004833471248316)"
"408915866-002","Sign Permit","Class B","2021-10-15T00:00:00.000","Approved","To install (2) Fascia On-Premises Sign (PACIFIC TRUCK).","11523 - 186 STREET NW","Plan 0325778 Blk 3 Lot 1","4630","WHITE INDUSTRIAL",,"Nakota Isga Ward","IM","1","53.56438969128899","-113.64197316577982","
,  
(53.56438969128899, -113.64197316577982)","POINT (-114.00102096531064 0.0004844684377185)"
"394469608-002","Major Development Permit","Class B","2021-05-06T00:00:00.000","Approved","To Change the Use from a Personal Service Shop to a General Retail Store","114, 10807 - CASTLE DOWNS ROAD NW","Plan 8121936 Blk 37 Lots 1B,1C","3280","LORELEI","Established","tastawiyiniwak Ward","CNC","1","53.627773768066504","-113.50823256071861","
,  
(53.627773768066504, -113.50823256071861)","POINT (-114.00101976377819 0.0004850417212906)"
"416467131-002","Minor Development Permit","Class A","2021-12-16T00:00:00.000","Approved","To construct a Single Detached House with Unenclosed Front Porch.","1515 - 16 AVENUE NW","Plan 2122579 Blk 7 Lot 40","6445","ASTER","Developing","Sspomitapi Ward","RLD","1","53.45099036320404","-113.36594392440867","
,  
(53.45099036320404, -113.36594392440867)","POINT (-114.00101848544979 0.0004834427862434)"
"187113685-005","Accessory Building Combo Permit","Class A","2016-11-10T00:00:00.000","Approved","To construct an Accessory Building (Detached Garage 6.10m x 6.10m)","3391 - WEIDLE WAY SW","Plan 1322649 Blk 16 Lot 14","6662","WALKER","Developing","Karhiio Ward","RPL","1","53.41220052026541","-113.44135309918374","
,  
(53.41220052026541, -113.44135309918374)","POINT (-114.00101916292968 0.0004830919476598)"
"228631151-001","Minor Development Permit","Class B","2016-09-27T00:00:00.000","Approved","To construct a rear addition (2.45 x 2.45m) to an existing Single Detached House.","3524 - 106A STREET NW","Plan 4083RS Blk 7 Lot 26","5160","DUGGAN","Mature","papastew Ward","RF1","1","53.4691100089005","-113.50620938219917","
,  
(53.4691100089005, -113.50620938219917)","POINT (-114.00101974560185 0.0004836066711768)"
"325232452-001","Minor Development Permit","Class A","2019-07-12T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, fireplace and veranda.","424 - EDGEMONT ROAD NW","Plan 1820200 Blk 27 Lot 10","4462","EDGEMONT","Developing","sipiwiyiniwak Ward","RSL","1","53.470618360524234","-113.65932921893909","
,  
(53.470618360524234, -113.65932921893909)","POINT (-114.00102112123831 0.0004836203136125)"
"274168567-001","Minor Development Permit","Class B","2018-02-14T00:00:00.000","Approved","To leave as built a Semi Detached House.","6418 - 106 STREET NW","Condo Common Area (Plan 1822246)","5010","ALLENDALE",,,"RF3","1","53.5015820403571","-113.5048664454496","
,  
(53.5015820403571, -113.5048664454496)","POINT (-114.00101973353684 0.0004839003676874)"
"392262907-002","Major Development Permit","Not Available",,"Other",,"704 - DANIELS WAY SW","Plan 1822696 Blk 7 Lot 39","5463","DESROCHERS AREA","Developing","Ipiihkoohkanipiaohtsi Ward","RA7","1","53.4006859080714","-113.5439336524441","
,  
(53.4006859080714, -113.5439336524441)","POINT (-114.00102008451863 0.0004829878026071)"
"394611420-002","Minor Development Permit",,,"Other","To construct a Garden Suite.","5650 - ADA BOULEVARD NW","Plan 3642AJ Blk 30 Lots 17-18","2330","HIGHLANDS","Mature","Métis Ward","RF1","1","53.564831657539436","-113.42826567274653","
,  
(53.564831657539436, -113.42826567274653)","POINT (-114.00101904535157 0.0004844724351264)"
"276149435-001","Minor Development Permit","Class B","2018-03-07T00:00:00.000","Other","To construct a Duplex House.","1, 10952 - 80 AVENUE NW","Plan I23 Blk 141 Lot 16","5200","GARNEAU","Central Core","papastew Ward","RF3","1","53.516429350962724","-113.51446956402786","
,  
(53.516429350962724, -113.51446956402786)","POINT (-114.00101981981175 0.0004840346556615)"
"353377176-001","Minor Development Permit","Class A","2020-02-10T00:00:00.000","Approved","To construct a Single Detached House with Unenclosed Front Porch.","3103 - CHOKECHERRY BEND SW","Plan 1822450 Blk 18 Lot 41","6216","THE ORCHARDS AT ELLERSLIE","Developing","Karhiio Ward","RMD","1","53.40606923841297","-113.4577053313989","
,  
(53.40606923841297, -113.4577053313989)","POINT (-114.00101930983898 0.0004830364926727)"
"292261681-001","Minor Development Permit","Class A","2018-10-19T00:00:00.000","Approved","To construct a Single Detached House with fireplace.","9108 - 117 STREET NW","Plan 1823238 Blk 4 Lot 15B","5580","WINDSOR PARK",,",papastew Ward","RF1,RF1","2","53.52667174843765","-113.53301376933372","
,  
(53.52667174843765, -113.53301376933372)","POINT (-114.00101998641385 0.0004841272940418)"
"246586599-001","Accessory Building Combo Permit","Class A","2017-07-12T00:00:00.000","Approved","To construct an Accessory Building (rear detached Garage, 7.32m x 7.32m).","7203 - 87 STREET NW","Plan 959KS Blk 7 Lot 7","6020","AVONMORE","Mature","Métis Ward","RF1","1","53.508869702739965","-113.45997481315288","
,  
(53.508869702739965, -113.45997481315288)","POINT (-114.00101933022812 0.0004839662816731)"
"167701328-001","House Combo Permit","Class A","2015-02-12T00:00:00.000","Approved","To construct a Single Detached House with a veranda.","3368 - 13 AVENUE NW","Plan 1520091 Blk 3 Lot 94","6444","LAUREL",,"Sspomitapi Ward","RSL","1","53.440095682821116","-113.39265538759878","
,  
(53.440095682821116, -113.39265538759878)","POINT (-114.00101872542695 0.0004833442482256)"
"397731158-002","Sign Permit","Not Available",,"Other","To develop a Comprehensive Sign Design Plan for  (JEWEL OF GREISBACH LTD.)","5304 - ADMIRAL GIROUARD STREET NW","Plan 2021679 Blk 36 Lot 3","3111","GRIESBACH",,,,"1","53.60029543798913","-113.51346824442969","
,  
(53.60029543798913, -113.51346824442969)","POINT (-114.00101981081585 0.0004847931908076)"
"369902576-002","Minor Development Permit",,,"Other","To construct a Single Detached House.","12812 - 105 STREET NW","Plan 615KS Blk 2 Lot 29","3260","LAUDERDALE",,,"RF1","1","53.58617233950144","-113.5010400990155","
,  
(53.58617233950144, -113.5010400990155)","POINT (-114.00101969916075 0.0004846654530419)"
"173918208-001","Minor Development Permit","Class A","2015-06-09T00:00:00.000","Approved","To construct interior alteration to an existing Single Detached House, Basement development (NOT to be used as an additional Dwelling).","16217 - 55 STREET NW","Plan 0621532 Blk 58 Lot 59","2340","HOLLICK-KENYON","Developing","Dene Ward","RSL","1","53.62451100680586","-113.42153827086243","
,  
(53.62451100680586, -113.42153827086243)","POINT (-114.00101898491225 0.0004850122109228)"
"275213092-001","Minor Development Permit","Class A",,"In Progress",".","1729 - KEENE CRESCENT SW","Plan 1622716 Blk 17 Lot 32","5576","KESWICK AREA",,,"RA7","1","53.41885368892185","-113.61944164950994","
,  
(53.41885368892185, -113.61944164950994)","POINT (-114.00102076288636 0.0004831521229037)"
