"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","experience_group","retention_type","same_school_retention_rate","transfer_rate_within_district","transfer_rate_between_districts","turnover_rate","same_school_numerator","transfer_within_district_numerator","transfer_between_districts_numerator","turnover_numerator","total_number_of_staff"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Other Instructional Support","Experienced","Five Year Percentage","33.3","20.8","8.3","37.5","8","5","2","9","24"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Other Instructional Support","Experienced","Five Year Percentage","33.3","20.8","8.3","37.5","8","5","2","9","24"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Specialist, Instructional","ALL","One Year Percentage","50","0","0","50","1","0","0","1","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Specialist, Instructional","ALL","One Year Percentage","54.5","18.2","9.1","18.2","6","2","1","2","11"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Specialist, Instructional","ALL","One Year Percentage","53.8","15.4","7.7","23.1","7","2","1","3","13"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Specialist, Instructional","Early Career","One Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Specialist, Instructional","Early Career","One Year Percentage","100","0","0","0","1","0","0","0","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Specialist, Instructional","Experienced","One Year Percentage","50","16.7","8.3","25","6","2","1","3","12"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Specialist, Instructional","Experienced","One Year Percentage","54.5","18.2","9.1","18.2","6","2","1","2","11"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Specialist, Instructional","Experienced","One Year Percentage","0","0","0","100","0","0","0","1","1"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Specialist, Instructional","ALL","Two Year Percentage","33.3","20","13.3","33.3","5","3","2","5","15"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Specialist, Instructional","ALL","Two Year Percentage","0","0","0","100","0","0","0","2","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Specialist, Instructional","ALL","Two Year Percentage","38.5","23.1","15.4","23.1","5","3","2","3","13"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Specialist, Instructional","Early Career","Two Year Percentage","0","0","0","100","0","0","0","2","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Instructional Support","Specialist, Instructional","Early Career","Two Year Percentage","0","0","0","100","0","0","0","2","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Specialist, Instructional","Experienced","Two Year Percentage","38.5","23.1","15.4","23.1","5","3","2","3","13"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Specialist, Instructional","Experienced","Two Year Percentage","38.5","23.1","15.4","23.1","5","3","2","3","13"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Specialist, Instructional","ALL","Three Year Percentage","30.8","30.8","0","38.5","4","4","0","5","13"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Instructional Support","Specialist, Instructional","ALL","Three Year Percentage","30.8","30.8","0","38.5","4","4","0","5","13"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Instructional Support","Specialist, Instructional","Experienced","Three Year Percentage","30.8","30.8","0","38.5","4","4","0","5","13"
