"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","rowstatus","studentschronicallyabsent","students","pctstudentschronicallyabsent","avgdaysenrolled","avgdaysabsent"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Homeless","All Students","Native American/Female/3rd Grade/Homeless","REDACTED",,,,"175","15"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Low-Income","All Students","Native American/Female/3rd Grade/Low-Income","REDACTED",,,,"170.40000000000001","8.3000000000000007"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Non-SWD","All Students","Native American/Female/6th Grade/Non-SWD","REDACTED",,"25",,"168.12","13.84"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Non-EL Students","All Students","Native American/Female/3rd Grade/Non-EL Students","REPORTED","5","23","21.74","170.47826086956522","11.173913043478262"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Non-Foster Care","All Students","Native American/Female/3rd Grade/Non-Foster Care","REPORTED","5","25","20.00","164.52000000000001","10.359999999999999"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Non-Homeless","All Students","Native American/Female/3rd Grade/Non-Homeless","REDACTED",,"23",,"163.60869565217391","9.9565217391304355"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Non Low-Income","All Students","Native American/Female/3rd Grade/Non Low-Income","REDACTED",,"15",,"160.59999999999999","11.733333333333333"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Non-SWD","All Students","Native American/Female/3rd Grade/Non-SWD","REPORTED","5","24","20.83","164.25","10.5"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","3rd Grade","Students with Disabilities","All Students","Native American/Female/3rd Grade/Students with Disabilities","REDACTED","0",,"0.00","171","7"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Active EL Students","All Students","Native American/Female/4th Grade/Active EL Students","REDACTED","0",,"0.00","141","6"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Homeless","All Students","Native American/Female/4th Grade/Homeless","REDACTED","0",,"0.00","51","2"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Low-Income","All Students","Native American/Female/4th Grade/Low-Income","REDACTED",,,,"129.09090909090909","10.454545454545455"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Non-EL Students","All Students","Native American/Female/4th Grade/Non-EL Students","REDACTED",,"24",,"142.63999999999999","6.7999999999999998"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Non-Foster Care","All Students","Native American/Female/4th Grade/Non-Foster Care","REDACTED",,"25",,"142.57692307692307","6.7692307692307692"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Non-Homeless","All Students","Native American/Female/4th Grade/Non-Homeless","REDACTED",,"24",,"146.24000000000001","6.96"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Non Low-Income","All Students","Native American/Female/4th Grade/Non Low-Income","REPORTED","0","15","0.00","152.46666666666667","4.0666666666666664"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Non-SWD","All Students","Native American/Female/4th Grade/Non-SWD","REDACTED",,"23",,"146.47826086956522","6.2608695652173916"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","4th Grade","Students with Disabilities","All Students","Native American/Female/4th Grade/Students with Disabilities","REDACTED",,,,"112.66666666666667","10.666666666666666"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Active EL Students","All Students","Native American/Female/5th Grade/Active EL Students","REDACTED",,,,"84","12"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Homeless","All Students","Native American/Female/5th Grade/Homeless","REDACTED","0",,"0.00","175","17"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Low-Income","All Students","Native American/Female/5th Grade/Low-Income","REDACTED",,,,"165","6.583333333333333"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Non-EL Students","All Students","Native American/Female/5th Grade/Non-EL Students","REDACTED",,"24",,"170.16666666666666","6.541666666666667"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Non-Foster Care","All Students","Native American/Female/5th Grade/Non-Foster Care","REDACTED",,"25",,"166.72","6.7599999999999998"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Non-Homeless","All Students","Native American/Female/5th Grade/Non-Homeless","REDACTED",,"24",,"166.375","6.333333333333333"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Non Low-Income","All Students","Native American/Female/5th Grade/Non Low-Income","REDACTED",,,,"168.30769230769232","6.9230769230769234"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Non-SWD","All Students","Native American/Female/5th Grade/Non-SWD","REDACTED",,"22",,"165.90909090909091","6.0909090909090908"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","5th Grade","Students with Disabilities","All Students","Native American/Female/5th Grade/Students with Disabilities","REDACTED",,,,"172.66666666666666","11.666666666666666"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Active EL Students","All Students","Native American/Female/6th Grade/Active EL Students","REDACTED","0",,"0.00","174","3"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Low-Income","All Students","Native American/Female/6th Grade/Low-Income","REDACTED","0",,"0.00","172.85714285714286","8.4285714285714288"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Non-EL Students","All Students","Native American/Female/6th Grade/Non-EL Students","REDACTED",,"28",,"168.67857142857142","12.964285714285714"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Non-Foster Care","All Students","Native American/Female/6th Grade/Non-Foster Care","REDACTED",,"29",,"168.86206896551724","12.620689655172415"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Non-Homeless","All Students","Native American/Female/6th Grade/Non-Homeless","REDACTED",,"29",,"168.86206896551724","12.620689655172415"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Non Low-Income","All Students","Native American/Female/6th Grade/Non Low-Income","REDACTED",,"22",,"167.59090909090909","13.954545454545455"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","6th Grade","Students with Disabilities","All Students","Native American/Female/6th Grade/Students with Disabilities","REDACTED","0",,"0.00","173.5","5"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Active EL Students","All Students","Native American/Female/7th Grade/Active EL Students","REDACTED",,,,"173.5","15.5"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Homeless","All Students","Native American/Female/7th Grade/Homeless","REDACTED",,,,"171.5","9"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Low-Income","All Students","Native American/Female/7th Grade/Low-Income","REDACTED",,,,"170","14"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Non-EL Students","All Students","Native American/Female/7th Grade/Non-EL Students","REPORTED","7","28","25.00","144.69999999999999","10.133333333333333"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Non-Foster Care","All Students","Native American/Female/7th Grade/Non-Foster Care","REPORTED","8","30","26.67","146.5","10.46875"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Non-Homeless","All Students","Native American/Female/7th Grade/Non-Homeless","REPORTED","7","28","25.00","144.83333333333334","10.566666666666666"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Non Low-Income","All Students","Native American/Female/7th Grade/Non Low-Income","REPORTED","5","19","26.32","134.1904761904762","8.6190476190476186"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Non-SWD","All Students","Native American/Female/7th Grade/Non-SWD","REPORTED","5","26","19.23","154.5","9.5"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","7th Grade","Students with Disabilities","All Students","Native American/Female/7th Grade/Students with Disabilities","REDACTED",,,,"111.83333333333333","14.666666666666666"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","8th Grade","Low-Income","All Students","Native American/Female/8th Grade/Low-Income","REDACTED",,,,"145.71428571428572","7"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","8th Grade","Non-EL Students","All Students","Native American/Female/8th Grade/Non-EL Students","REDACTED",,"21",,"152.95454545454547","8.045454545454545"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","8th Grade","Non-Foster Care","All Students","Native American/Female/8th Grade/Non-Foster Care","REDACTED",,"21",,"152.95454545454547","8.045454545454545"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","8th Grade","Non-Homeless","All Students","Native American/Female/8th Grade/Non-Homeless","REDACTED",,"21",,"152.95454545454547","8.045454545454545"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","8th Grade","Non Low-Income","All Students","Native American/Female/8th Grade/Non Low-Income","REDACTED",,"15",,"156.33333333333334","8.5333333333333332"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","8th Grade","Non-SWD","All Students","Native American/Female/8th Grade/Non-SWD","REDACTED",,"20",,"151.9047619047619","8.4285714285714288"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","8th Grade","Students with Disabilities","All Students","Native American/Female/8th Grade/Students with Disabilities","REDACTED","0",,"0.00","175","0"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","9th Grade","Homeless","All Students","Native American/Female/9th Grade/Homeless","REDACTED",,,,"112.33333333333333","23.666666666666668"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","9th Grade","Low-Income","All Students","Native American/Female/9th Grade/Low-Income","REDACTED",,,,"141.63636363636363","13.272727272727273"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","9th Grade","Non-EL Students","All Students","Native American/Female/9th Grade/Non-EL Students","REPORTED","5","22","22.73","135.60869565217391","10.391304347826088"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","9th Grade","Non-Foster Care","All Students","Native American/Female/9th Grade/Non-Foster Care","REPORTED","5","22","22.73","135.60869565217391","10.391304347826088"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","9th Grade","Non-Homeless","All Students","Native American/Female/9th Grade/Non-Homeless","REDACTED",,"20",,"139.09999999999999","8.4000000000000004"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","9th Grade","Non Low-Income","All Students","Native American/Female/9th Grade/Non Low-Income","REDACTED",,,,"130.08333333333334","7.75"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","9th Grade","Non-SWD","All Students","Native American/Female/9th Grade/Non-SWD","REPORTED","5","20","25.00","132.38095238095238","10.238095238095237"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","9th Grade","Students with Disabilities","All Students","Native American/Female/9th Grade/Students with Disabilities","REDACTED","0",,"0.00","169.5","12"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","10th Grade","Active EL Students","All Students","Native American/Female/10th Grade/Active EL Students","REDACTED","0",,"0.00","167","8"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","10th Grade","Homeless","All Students","Native American/Female/10th Grade/Homeless","REDACTED",,,,"167","45"
"2015","0","State of Delaware","0","State of Delaware","Native American","Female","10th Grade","Low-Income","All Students","Native American/Female/10th Grade/Low-Income","REDACTED",,,,"169.25","20.25"
