"company_name","osdcertnum","contact_name","address_1","address_2","city","state","zip_code","tel","fax","website","email","building_trade","consultant","general_services","license_professional","manufacture","supplier","highway_construction","other_services","deldot","md_dot","nmsdc","paucp","wbenc","pamwb","wilmcity","njmwb","sam","mbe","wbe","_8_a","foreign_state","vobe","sdvobe","iwdbe","african","asian","subasian","hispanic","nativeamer","white","other","woman","disabled","veteran","naicscode1","naicscode2","naicscode3","naicscode4","naicscode5","naicscode6","naicscode7","naicscode8","naicscode9","naicscode10","naicscode11","naicscode12","naicscode13","naicscode14","naicscode15","naicscode16","naicscode17","naicscode18","naicscode19","naicscode20","naicscode21","naicscode22","naicscode23","naicscode24","naicscode25","naicscode26","naicscode27","naicscode28","naicscode29","naicscode30","naicscode31","certified"
"Comtech, LLC","DE22084156","Anupama Sharma","1801 Robert Fulton Drive","Suite 410","Reston","VA","20191","7032910569","7039918317","comtechllc.com","contracts@comtechllc.com",,"YES","YES",,,,,,,,,,,,,,,"YES","YES",,,,,,,,"YES",,,,,"YES",,,"541512","561110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Concept Systems, Incorporated (CSI)","DE22054070","Mary Kane","136 East State Street",,"Ithaca","NY","14850","6072721206","6072721215","www.conceptsystems.com","mkane@conceptsystems.com",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541611","541618","541720","541990","541690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Connector Street Inc.","DE19023121","Andrea Tinianow","101 Norris Road",,"Wilmington","DE","19803","3022292147",,"connectorstreet.com","AndreaBethNY@gmail.com",,,,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"812990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Connico Incorporated","DE19043217","Connie Gowder","2594 N. Mount Juliet Road",,"Mount Juliet","TN","37122","6157587474","6157587477","www.connico.com","cgowder@connico.com","YES","YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"236220","541990","541611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Consolidated Energy Design, Inc.","DE22084157","Rey Montalvo","28 Cedar Street",,"Eatontown","NJ","07724","7326818800",,"www.fadrs.com","reym@cedinternational.com",,,,,,,,,,,"YES",,,,,"YES",,"YES",,,,,,,,,,"YES",,,,,,,"541690","541490","541420","237130","221118","221112","238210","334512","541350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Contract Cleaners Supply, Inc.","DE20043464","Herron Duke","15 Portland Road",,"West Conshohocken","PA","19428","6108251060","6108252117","www.ccssupply.com","hduke@ccssupply.com",,,,,,"YES",,,,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"423850","423840","424690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Contract Environments, Inc.","DE20033457","Beverly Thomes","1020 W 18th Street","Suite 1","Wilmington","DE","19802","3026580668","3026585012","www.contractenvironments.us","bev@contractenvironments.net",,"YES",,"YES",,,,,,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541410","541340","541310","531210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Cookie's Paper Petals","DE21093897","Anastasia Jackson","10 SW Front Street",,"Milford","DE","19963","3024010009",,"www.cookiespaperpetals.com","cookiespaperpetals@yahoo.com",,"YES",,,,"YES",,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"451120","453110","454110","442299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"COOLSOFT LLC","DE21043765","Bala Chittem","3240 Office Pointe Place","Ste.#200","Louisville","KY","40220","5023279805","8885288727","www.coolsofttech.com","bala@coolsofttech.com",,"YES",,,,,,,,,,,,,,,,"YES",,,,,,,,"YES",,,,,,,,,"541511","541512","541513","541519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Cornerstone Construction Services, Inc.","DE20043517","Donna Doherty","101 Pigeon Point Road",,"New Castle","DE","19720","3025719773","3025719775",,"ddoherty@bccico.com",,,,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"551114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Corporate Interiors, Inc.","DE18052965","Janice Leone","223 Lisa Drive",,"New Castle","DE","19720","3023239100","3023239251","www.corporate-interiors.com","jleone@corporate-interiors.com",,,,,"YES","YES",,"YES",,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"337214","238330","423210","337211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Corporate Strategies Group, LLC","DE21103915","Michele Williams","17436 Slipper Shell Way","Unit 2","Lewes","DE","19958","3023440658",,"www.corporatestrategiesgrp.com","michele@corporatestrategiesgrp.com",,"YES",,,,,,"YES",,,,,,,,,,,"YES",,,"YES",,,,,,,,"YES",,"YES",,"YES","541611","541720","531390","925110","921190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Correct Rx Pharmacy Services, Inc.","DE18052955","Ellen Yankellow","1352 Charwood Road","Suite C","Hanover","MD","21076","4435570100","4435570333","www.correctrxpharmacy.com","eyankellow@correctrxpharmacy.com",,,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"424210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Costa Security Services LLC dba OPS Security Group","DE21083861","Daniel Costa","1500 S. Columbus Boulevard","2nd Floor - Suite 6","Philadelphia","PA","19147","8884066661","2155999539","www.opssecuritygroup.com","jmagnatta@OPSsecuritygroup.com",,,,"YES",,,,,,,,"YES",,,,,,"YES",,,,,,,,,,"YES",,,,,,,"561612","561611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Countermeasures Assessment & Security Experts, LLC","DE19043196","Ernest Frazier","CASE, LLC","110 Quigley Blvd, Airport Industrial Park","New Castle","DE","19720","3026137281","3023229688","www.caseexperts.com","ronfrazier@caseexperts.com",,"YES",,,,,,,"YES",,,,,,,,,"YES",,"YES",,"YES",,,"YES",,,,,,,,,"YES","541618","541611","541990","541690","611430","922190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Courageous Hearts, LLC","DE21093910","Rosemary Baughman",,"8848 September Way","Lincoln","DE","19960","3025931378","3024220819","www.courageoushearts.us","courageoushearts1@rocketmail.com",,,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"621330","624190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Cover & Rossiter P.A.","DE19053243","Marie Holliday","2711 Centerville Road",,"Wilmington","DE","19808","3026566632","3026561811","www.CoverRossiter.com","cover@coverrossiter.com",,"YES",,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,,,"YES",,,"541211","541213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Cra-Monsterz LLC","DE21013715","Eric Daniels","3 E. Mozart Drive",,"Wilmington","DE","19807","3023886425",,,,,,,,"YES",,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"339940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Crawford Consulting Services, Inc.","DE20043511","Mary Crawford","239 Highland Avenue, Suite 100",,"East Pittsburgh","PA","15112","4128230400","4128232004","www.crawfordconsultingservices.com","mcrawford@crawfordcs.com",,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541618","236115","236220","237990","541330","541690","236116","237130","238390","541350","541990","236210","237310","541310","541611","561210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Creative Business Assistants, LLC","DE18042940","Chantal Towles","364 E. Main Street","Suite 409","Middletown","DE","19709","8772648998",,"www.cbadirect.com","Chantal@cbadirect.com",,"YES",,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"561110","541199","561410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Creative Flooring Contractors, Inc.","DE21053822","Lisa Rose","95 Pier Head Blvd.","PO Box 350","Smyrna","DE","19977","3026537521","3026533633",,"creative-flooring@comcast.net","YES",,,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"238340","238330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Crystal Steel Fabricators Inc.","DE19113321","William Lo","9317 Old Racetrack Road",,"Delmar","DE","19940-","3028460613","3028463223","www.crystalsteel.com","Wlo@crystalsteel.com","YES",,,,"YES",,,,,,"YES",,,,,"YES",,"YES",,,,,,,,"YES",,,,,,,,,"332312","332323","238120","238190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"C & T Tag Team, LLC","DE18083022","Clifton Jones",,"PO Box 47","Magnolia","DE","199622401","3023102211",,,"info@cttagteam.com",,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"561720","561740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"CV, Inc.","DE22023990","Chinmay Vyas","11808 Kigger Jack Lane",,"Clarksburg","MD","20871","3016372510","2402525612","www.cvinc.com","marketing@cvinc.com",,,,"YES",,,,,"YES",,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"562910","541360","541330","541380","541620","237110","237990","541320","541340","541370","541511","561990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"cyberThink Inc.","DE21083859","Ravinder Thind","685 Route 202/206","Suite 101","Bridgewater","NJ","08007","9084298008","9084298004","www.cyberthink.com","baljit.sanghera@cyberthink.com",,"YES",,,,,,,,,"YES",,,,,"YES",,"YES",,,,,,,,"YES",,,,,,,,,"541512","561320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Cyquent, Inc.","DE21093908","Sagar Sawant","155 Gibbs Street","Suite 531","Rockville","MD","20850","2402920231","8665090331","www.cyquent.com","ssawant@cyquent.com",,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541511","541513","541519","541512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Daash Kleaning, Inc.","DE19083291","Deborah Carter","P.O. Box 1090",,"New Castle","DE","19720","3029835246","3023655146","https://www.daashklean.vpweb.com","cleaning@daashklean.com","YES",,"YES",,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"531311","238990","236118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"DAB Mediation Consultant, LLC","DE18073004","Ajawavi Ajavon","1211 North King Street","Second Floor","Wilmington","DE","19801","3025023845","3025167648","www.dabmediations.com","info@dabmediations.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541990","624190","541612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Daft McCune Walker Inc.","DE20043500","Lisa Gobrecht","501 Fairmount Avenue","Suite 300","Towson","MD","21286","4102963333","4102964705","www.dmw.com","lgobrecht@dmw.com",,,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541330","541512","541620","541370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Dara Business Consulting, LLC","DE20073584","Dale Matthews","222 Remi Drive",,"New Castle","DE","19720","3023456037",,,"dale@darabiz.com",,"YES",,,,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"541611","541618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"DATA Inc.","DE20033423","Arun Verma","72 Summit Avenue",,"Montvale","NJ","07645","2018029800","2018029808","datainc.biz","info@dataincusa.com",,"YES",,,,,,,,,,,,,,"YES",,"YES",,,,,,,,,"YES",,,,,,,,"541511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Data Management Internationale","DE20033380","Carol Swezey","55 Lukens Drive",,"New Castle","DE","19720","3026561151","3026561169","www.dmi-inc.com","carolswezey@dmi-inc.com",,,,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"518210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"DATASERV INC","DE19023108","Anil Potluri","1 Tara Blvd","Suite 102","Nashua","NH","03062","6038214392","8667039670","www.dataservinc.com","kumar@dataservinc.com",,"YES",,,,,,"YES",,,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Data Solutions Central, Inc.","DE20033456","Amy Silfen","103 Foulk Road","Suite 202","Wilmington","DE","19803","6107152455","6105251954","www.datasolutionscentral.com","amys@datasolutionscentral.com",,,,,,"YES",,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"423430","423460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Day and Sons, Inc.","DE21103917","Kevin Day","200 Werner Road",,"Curtis Bay","MD","21226","4104375500","4104375069","www.dayandsonsinc.com","kday@dayandsonsinc.com",,,,,,,"YES","YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"237130","238210","237110","237990","238910","484220","488490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"D by D Printing LLC DBA Delaware Sign Shop","DE21073846","Kelly Ann Connell","5083 North DuPont Highway, Suite A & B",,"Dover","DE","19901","3026593373",,"www.delawaresignshop.com","denny@delawaresignshop.com",,,"YES",,"YES","YES",,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"339920","323111","424310","423990","423440","541430","453220","541850","424120","314999","323113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"DCC Design Group, LLC","DE18103063","Nicole Cocolin","2 Mill Road, Suite 103",,"Wilmington","DE","19806","3027772100",,"www.dccdesigngroup.com","n.cocolin@dccdesigngroup.com",,"YES",,"YES",,,,,,,,,"YES",,,,,,"YES",,,,,,,,,,,,,"YES",,,"541410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"DCOIT Enterprises LLC","DE20083609","David Crawford","8 The Green","Suite 6798","Dover","DE","19901","2155298916",,,"dcoitenterprises@gmail.com","YES","YES",,,,,,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,"YES","YES","541690","926150","238320","238330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"D&D Supply, LLC","DE21093890","Diana Duffy","135 Hay Road",,"Edgemoor","DE","19809","3029903130","3027653700","www.danddsupply.com","diana@danddsupply.com",,,,,,"YES",,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"423390","423930","424990","238910","238990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Deafinitions & Interpreting, LLC","DE22024001","Pamela D'Occhio","1148 Pulaski Highway","Suite 236","Bear","DE","19701","3025637714","3023388050","www.deafinterpreting.com","info@deafinterpreting.com",,,,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"DE Catering Inc dba SHERM'S Catering","DE21043785","Michael Porter","913 Brandywine Blvd",,"Wilmington","DE","19809","3026077200","8669668880","www.shermscatering.com","sherm@shermscatering.com",,,,,,,,"YES",,,,,,,,,,,,,,"YES",,,,,,,,,,,,"YES","722320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Deez Creationz LLC","DE21043777","Dasianee Foster","127 Tidbury Crossing",,"Camden","DE","19934","3026708178",,"www.deezcreationz.info","deefoster@deezcreationz.info",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"454390","454110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"DE Holistic Management Inc.","DE20103658","Linda Chick","18011 S. Dupont Highway",,"Harrington","DE","19952","3022222577","4256996455",,"kelly.williams.info@gmail.com",,,,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"561110","541611","541618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Delasoft Inc.","DE20083611","Jyothsna Dola","92 Reads Way","Suite #204","Newark","DE","19702","3025337912","3022667116","www.delasoft.com","satish@delasoft.com",,"YES",,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,,"YES",,,,,,"YES",,,"541511","541512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Delaware Green Mattress Disassembling & Recycling","DE20063548","Tanya Whye","PO Box 622",,"Claymont","DE","19703","3022752619",,"www.Dgreenmdr.com","dgreenmdr@gmail.com",,,"YES",,"YES",,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"423930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Delaware IT Institute, Inc.","DE20053543","Amanda Alli","260 Chapman Road","Suite 104A","Newark","DE","19702","3023685656",,"www.deitinstitute.com","apokhan@deitinstitute.com",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,,,,"YES",,,,"YES",,,"611420","611430","611710","611691","611519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Delaware Valley Data Collection, LLC","DE19033160","Patricia Lamplugh","3317 South Black Horse Pike",,"Williamstown","NJ","08094","8565164120","8565164119",,"plamplugh@dvdatacollection.com",,"YES",,,,,,,,,,"YES",,,,"YES",,,"YES",,,,,,,,,,,"YES",,"YES",,,"531311","531312","541910","541370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"DelCann LLC","DE22054087","Maja Murphy","700 Rockland Road","No. 250","Rockland","DE","19732","3022301285",,"www.delcannlabs.com","maja.a.murphy@gmail.com",,,,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"446120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"DelCann L.O.D. LLC","DE20103644","James Brobyn","702 Rockland Road",,"Rockland","DE","19732","4843248182",,,"jb@americanfiber.com",,,,,,,,"YES",,,,,,,,,,,,,,,,,,,,,,,,,"YES","YES","453998","424590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Delcollo Security Technologies Inc","DE20063547","Daniel Delcollo","226 Brookside Drive","Boxwood Industrial Park","Wilmington","DE","19804","3029945400","3029951023","www.delcollosecurity.com","daniel@delcollo.com",,,,"YES",,,,,,,,,,,,,,,"YES",,,"YES",,,,,,,,"YES",,"YES",,"YES","238210","561621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Delmar Land Inc","DE20033389","Kathryn Dreasen","47 Nay Breeze Dr",,"Lewes","DE","19958","3024480512",,"www.delmarland.com","kathy@delmarland.com",,"YES",,"YES",,,,,"YES",,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541330","236118","236115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Delmarva Aquatic and Wetland Services, LLC","DE19103311","Heather Shotzberger","120 Log Yard Lane",,"Townsend","DE","19734","3023761709",,,"hshotzberger@verizon.net",,"YES",,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541620","541330","112511","112519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
