"business_name","trade_name","category","current_license_valid_from","current_license_valid_to","address_1","address_2","city","state","zip","country","license_number","geocoded_location"
"VANASSE HANGEN BRUSTLIN INC","VANASSE HANGEN BRUSTLIN INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","101 WALNUT ST",,"WATERTOWN","MA","024724054","UNITED STATES","2014100205","
WATERTOWN, MA 024724054
(42.370528, -71.179302)"
"MEDSAFE COMPLIANCE LLC","MEDSAFE COMPLIANCE LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","27 MICA LN STE 208",,"WELLESLEY","MA","024811741","UNITED STATES","2018603199","
WELLESLEY, MA 024811741
(42.313436, -71.274195)"
"GULF OIL LIMITED PARTNERSHIP","GULF OIL LIMITED PARTNERSHIP","WHOLESALER  PETROLEUM PRODUCT","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","80 WILLIAM ST STE 400",,"WELLESLEY","MA","024813705","UNITED STATES","1992102870","
WELLESLEY, MA 024813705
(42.313436, -71.274195)"
"MONSTER WORLDWIDE INC","MONSTER WORLDWIDE INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","133 BOSTON POST RD",,"WESTON","MA","024932525","UNITED STATES","2019603533","
WESTON, MA 024932525
(42.369483, -71.270797)"
"ENSERVIO","ENSERVIO","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","117 KENDRICK ST STE 250",,"NEEDHAM","MA","024942753","UNITED STATES","2016601343","
NEEDHAM, MA 024942753
(42.299171, -71.231342)"
"EXTREME REACH INC","EXTREME REACH INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","75 2ND AVE STE 720",,"NEEDHAM","MA","024942826","UNITED STATES","2014605973","
NEEDHAM, MA 024942826
(42.303449, -71.216566)"
"ROI STAFFING OF MASSACHUSETTS LL","ROI STAFFING OF MASSACHUSETTS LL","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","200 HIGHLAND AVE STE 5",,"NEEDHAM","MA","024943019","UNITED STATES","2012607287","
NEEDHAM, MA 024943019
(42.3048, -71.21957)"
"PREPPY PUPPY INC","PREPPY PUPPY INC","WHOLESALER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","2380 CRANBERRY HWY STE 3",,"WEST WAREHAM","MA","025761229","UNITED STATES","2012606983","
WEST WAREHAM, MA 025761229
(41.787846, -70.75018)"
"EVENTFUL CONNECTIONS LLC","EVENTFUL CONNECTIONS LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","24 GRAND OAK RD",,"FORESTDALE","MA","026441216","UNITED STATES","2018605785","
FORESTDALE, MA 026441216
(41.692277, -70.509044)"
"PEARLE OF JOY ENTERPRISES","PEARLE OF JOY ENTERPRISES","LESSOR OF TANGIBLE PERSONAL PROPERTY","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","36 PASS FARM RD",,"ATTLEBORO","MA","027036749","UNITED STATES","2012605489","
ATTLEBORO, MA 027036749
(41.928314, -71.306402)"
"WELLINGTON SALES/INSTALLATION CO","WELLINGTON SALES/INSTALLATION CO","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","1560 WELLINGTON ST",,"DIGHTON","MA","027151006","UNITED STATES","1997114278","
DIGHTON, MA 027151006
(41.831427, -71.165009)"
"ACUSHNET CO","ACUSHNET CO","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","333 BRIDGE ST",,"FAIRHAVEN","MA","027194900","UNITED STATES","2010101597","
FAIRHAVEN, MA 027194900
(41.647839, -70.882891)"
"RUSSCO INC","RUSSCO INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","565 COMMERCE DR STE 2",,"FALL RIVER","MA","027204760","UNITED STATES","2001104055","
FALL RIVER, MA 027204760
(41.722511, -71.133504)"
"SUMMIT RETAIL SOLUTIONS INC","SUMMIT RETAIL SOLUTIONS INC","RETAILER  GENERAL","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","84 GIFFORD ST",,"NEW BEDFORD","MA","027442615","UNITED STATES","2014101815","
NEW BEDFORD, MA 027442615
(41.619011, -70.916123)"
"THE HILSINGER COMPANY PARENT LLC","HILCO VISION","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","33 W BACON ST",,"PLAINVILLE","MA","027622418","UNITED STATES","2021706410","
PLAINVILLE, MA 027622418
(42.001392, -71.341585)"
"CLEANROOM CONSTRUCTION INC","CLEANROOM CONSTRUCTION","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","100 JOHN L DIETCH SQ",,"NORTH ATTLEBORO","MA","02763","UNITED STATES","2021862262","
NORTH ATTLEBORO, MA 02763
(41.969561, -71.306)"
"F H CHASE INCORPORATED","F H CHASE INCORPORATED","NON-RESIDENT CONTRACTOR","2022-03-01T00:00:00.000","2022-12-31T00:00:00.000","50 CONSTITUTION DRIVE",,"TAUNTON","MA","02780","UNITED STATES","2022821538","
TAUNTON, MA 02780
(41.90818, -71.10962)"
"F H CHASE INCORPORATED","F H CHASE INCORPORATED","BIDDING ONLY","2022-02-07T00:00:00.000","2022-12-31T00:00:00.000","50 CONSTITUTION DR",,"TAUNTON","MA","027801070","UNITED STATES","2022700048","
TAUNTON, MA 027801070
(41.950191, -71.127484)"
"NAVIX DIAGNOSTIX INC","NAVIX DIAGNOSTIX INC","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","100 MYLES STANDISH BLVD",,"TAUNTON","MA","027807340","UNITED STATES","2017602272","
TAUNTON, MA 027807340
(41.90818, -71.10962)"
"BURKE DENNIS K INC","BURKE DENNIS K INC","WHOLESALER  PETROLEUM PRODUCT","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","555 CONSTITUTION DR",,"TAUNTON","MA","027807365","UNITED STATES","2010102615","
TAUNTON, MA 027807365
(41.942636, -71.132058)"
"AMERICAN ANCHOR INC","AMERICAN ANCHOR INC","NON-RESIDENT CONTRACTOR","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","305 CONSTITUTION DR STE 1",,"TAUNTON","MA","027807391","UNITED STATES","2009100647","
TAUNTON, MA 027807391
(41.90818, -71.10962)"
"CAROUSEL INDUSTRIES OF NA INC","CAROUSEL INDUSTRIES OF NA INC","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","659 SOUTH COUNTY TRL",,"EXETER","RI","028223412","UNITED STATES","2008207411","
EXETER, RI 028223412
(41.517668, -71.554998)"
"COLLETTE TRAVEL SERVICE INC.","COLLETTE VACATIONS","TRAVEL AGENCY","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","162 MIDDLE ST",,"PAWTUCKET","RI","028601057","UNITED STATES","2013607385","
PAWTUCKET, RI 028601057
(41.88632, -71.379174)"
"BLACK PEARL EVENT SERVICES","BLACK PEARL EVENT SERVICES","GENERAL SERVICES","2022-07-01T00:00:00.000","2022-12-31T00:00:00.000","26 N BEND ST APT 2",,"PAWTUCKET","RI","028603114","UNITED STATES","2022707219","
PAWTUCKET, RI 028603114
(41.878352, -71.372933)"
"HASBRO, INC.","HASBRO, INC.","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","1027 NEWPORT AVE",,"PAWTUCKET","RI","028612500","UNITED STATES","2015102862","
PAWTUCKET, RI 028612500
(41.883156, -71.354191)"
"HASBRO MANAGERIAL SERVICES INC","HASBRO MANAGERIAL SERVICES INC","RETAILER  GENERAL","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","200 NARRAGANSETT PARK DR # C-918",,"PAWTUCKET","RI","028614342","UNITED STATES","1996106418","
PAWTUCKET, RI 028614342
(41.880867, -71.355222)"
"TRADESOURCE INC","TRADESOURCE INC","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","205 HALLENE RD UNIT 211",,"WARWICK","RI","028862452","UNITED STATES","2000107947","
WARWICK, RI 028862452
(41.733561, -71.429119)"
"NEPTUNE BENSON INC","NEPTUNE BENSON INC","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","PO BOX 7871",,"WARWICK","RI","028877871","UNITED STATES","2019602865","
WARWICK, RI 028877871
(41.698709, -71.460018)"
"LUSI TANB INNOVATION LLC","LUSI TANB INNOVATION LLC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","14 4TH AVE",,"WARWICK","RI","028884117","UNITED STATES","2022706404","
WARWICK, RI 028884117
(41.742714, -71.408539)"
"ASTRONOVA INC","ASTRONOVA INC","RETAILER  GENERAL","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","600 E GREENWICH AVE",,"WEST WARWICK","RI","028932306","UNITED STATES","2012102887","
WEST WARWICK, RI 028932306
(41.673652, -71.504162)"
"ADVANCED CARE SCRIPTS","ADVANCED CARE SCRIPTS","RETAILER  GENERAL","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","1 CVS DR # MC1160",,"WOONSOCKET","RI","028956146","UNITED STATES","2013101819","
WOONSOCKET, RI 028956146
(41.992107, -71.47707)"
"CVS RX SERVICES INC","CVS RX SERVICES INC","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","1 CVS DR",,"WOONSOCKET","RI","028956195","UNITED STATES","2006213819","
WOONSOCKET, RI 028956195
(41.992107, -71.47707)"
"TEXTRON INC","TEXTRON INC","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","40 WESTMINSTER ST STE 500",,"PROVIDENCE","RI","029032503","UNITED STATES","1989000477","
PROVIDENCE, RI 029032503
(41.82046, -71.412643)"
"CESSNA FINANCE CORPORATION","CESSNA FINANCE CORPORATION","LESSOR OF TANGIBLE PERSONAL PROPERTY","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","40 WESTMINSTER ST",,"PROVIDENCE","RI","029032525","UNITED STATES","2016101568","
PROVIDENCE, RI 029032525
(41.82046, -71.412643)"
"GILBANE BUILDING COMPANY","GILBANE BUILDING COMPANY","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","7 JACKSON WALKWAY STE 2",,"PROVIDENCE","RI","029033694","UNITED STATES","1999210369","
PROVIDENCE, RI 029033694
(41.82046, -71.412643)"
"NARRAGANSETT BREWING COMPANY","NARRAGANSETT BREWING COMPANY","ALCOHOL MANUFACTURER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","271 TOCKWOTTEN ST",,"PROVIDENCE","RI","029129034","UNITED STATES","2015601966","
PROVIDENCE, RI 029129034
(41.826487, -71.40477)"
"BILATERAL CREDIT CORP LLC","BILATERAL CREDIT CORP LLC","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","1980 PAWTUCKET AVE STE 2A",,"E PROVIDENCE","RI","029141715","UNITED STATES","2008201717","
E PROVIDENCE, RI 029141715
(41.821339, -71.356201)"
"SWAROVSKI DGTL BUSINESS USA INC","SWAROVSKI DGTL BUSINESS USA INC","RETAILER  GENERAL","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","ONE KENNEY DR FINANCE DEPT",,"CRANSTON","RI","02920","UNITED STATES","2012104418","
CRANSTON, RI 02920
(41.769186, -71.466308)"
"SWAROVSKI RETAIL VENTURES LTD","SWAROVSKI RETAIL VENTURES LTD","RETAILER  GENERAL","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","1 KENNEY DR",,"CRANSTON","RI","029204403","UNITED STATES","2002108716","
CRANSTON, RI 029204403
(41.74308, -71.454651)"
"ROSS SIMONS","LUXURY BRAND HOLDINGS","RETAILER  GENERAL","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","9 ROSS SIMONS DR",,"CRANSTON","RI","029204476","UNITED STATES","2011122496","
CRANSTON, RI 029204476
(41.73909, -71.454469)"
"PDE 1 BEV LLC","PDE 1 BEV LLC","RETAILER  ALCOHOL - OFF PREMISE","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","1140 RESERVOIR AVE",,"CRANSTON","RI","029206032","UNITED STATES","2007219459","
CRANSTON, RI 029206032
(41.769884, -71.454576)"
"FLOW ASSESSMENT SERVICES LLC","FLOW ASSESSMENT SERVICES LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","72 PRISCILLA LN",,"AUBURN","NH","030323723","UNITED STATES","2015603521","
AUBURN, NH 030323723
(42.956722, -71.355194)"
"FREEDOM LOGISTICS LLC","FREEDOM ENERGY LOGISTICS LLC","BROKER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","5 DARTMOUTH DR UNIT 301",,"AUBURN","NH","030323984","UNITED STATES","2021703363","
AUBURN, NH 030323984
(42.997289, -71.347255)"
"PC CONNECTION SALES CORPORATION","PC CONNECTION SALES CORPORATION","RETAILER  GENERAL","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","730 MILFORD RD",,"MERRIMACK","NH","030544612","UNITED STATES","2013607441","
MERRIMACK, NH 030544612
(42.804452, -71.548661)"
"SKILLSOFT CORPORATION","SKILLSOFT CORPORATION","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","300 INNOVATIVE WAY STE 201",,"NASHUA","NH","030625746","UNITED STATES","2002109546","
NASHUA, NH 030625746
(42.724275, -71.492434)"
"NATIONAL ENERGY & LIGHT, INC.","NATIONAL ENERGY & LIGHT, INC.","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","14 CELINA AVE UNIT 9",,"NASHUA","NH","030631025","UNITED STATES","2018606338","
NASHUA, NH 030631025
(42.801028, -71.541015)"
"NATIONAL ENERGY & LIGHT, INC.","NATIONAL ENERGY & LIGHT, INC.","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","14 CELINA AVE UNIT 9",,"NASHUA","NH","030631025","UNITED STATES","2018603865","
NASHUA, NH 030631025
(42.801028, -71.541015)"
"WINDHAM PROFESSIONALS INC","WINDHAM PROFESSIONALS INC","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","384 MAIN ST",,"SALEM","NH","030792412","UNITED STATES","1998200058","
SALEM, NH 030792412
(42.792762, -71.187666)"
"SITE ACQUISITIONS LLC","SAI GROUP","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","12 INDUSTRIAL WAY",,"SALEM","NH","030792837","UNITED STATES","2018604890","
SALEM, NH 030792837
(42.777435, -71.257066)"
"DNP IMAGINGCOMM AMERICA CORPORAT","INNOVATIVE FOTO","VENDING MACHINE OPERATOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","8A INDUSTRIAL WAY",,"SALEM","NH","030792837","UNITED STATES","2020709079","
SALEM, NH 030792837
(42.777435, -71.257066)"
"SELECT DEMO SERVICES, LLC","SELECT DEMO SERVICES, LLC","NON-RESIDENT CONTRACTOR","2022-05-01T00:00:00.000","2022-12-31T00:00:00.000","40 LOWELL RD # BUIDING2",,"SALEM","NH","030794029","UNITED STATES","2022853935","
SALEM, NH 030794029
(42.765464, -71.238443)"
"APOLLO PROFESSIONAL SOLUTIONS IN","APOLLO PROFESSIONAL SOLUTIONS IN","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","29 STILES RD STE 302",,"SALEM","NH","030795802","UNITED STATES","2013600761","
SALEM, NH 030795802
(42.789109, -71.219987)"
"BELL & WILLIAMS ASSOCIATES INC","BELL & WILLIAMS ASSOCIATES INC","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","7 WALL ST STE 101B",,"WINDHAM","NH","030871663","UNITED STATES","2016606212","
WINDHAM, NH 030871663
(42.808974, -71.287673)"
"LAMONT HANLEY & ASSOCS INC","LAMONT HANLEY & ASSOCS INC","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","1138 ELM ST STE 2",,"MANCHESTER","NH","031011531","UNITED STATES","1995113616","
MANCHESTER, NH 031011531
(42.989613, -71.46477)"
"PETROLEUM EQUIPMENT SERVICE OF N","WILDCOPES","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","440 HARVEY RD",,"MANCHESTER","NH","031033344","UNITED STATES","2021700792","
MANCHESTER, NH 031033344
(42.961271, -71.447325)"
"CMG CIT ACQUISITION, LLC","COREMEDICAL GROUP","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","655 S WILLOW ST STE 128",,"MANCHESTER","NH","031035723","UNITED STATES","2020700016","
MANCHESTER, NH 031035723
(42.968109, -71.45208)"
"VELCRO USA INC","VELCRO USA INC","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","95 SUNDIAL AVE",,"MANCHESTER","NH","031037230","UNITED STATES","2014104025","
MANCHESTER, NH 031037230
(42.973177, -71.468279)"
"KALWALL CORPORATION","KALWALL CORPORATION","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","PO BOX 4105","TAX DEPT","MANCHESTER","NH","031084105","UNITED STATES","1990000023",
"KALWALL CORPORATION","KALWALL CORPORATION","WHOLESALER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","PO BOX 4105",,"MANCHESTER","NH","031084105","UNITED STATES","2021897218","
MANCHESTER, NH 031084105
(42.990926, -71.463091)"
"CENTRA-LARM MONITORING INC.","CENTRA-LARM MONITORING INC.","SECURITY ALARM BUSINESS","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","994 CANDIA RD",,"MANCHESTER","NH","031095204","UNITED STATES","2010600741","
MANCHESTER, NH 031095204
(42.984158, -71.414474)"
"FUSION MECHANICAL SERVICES LLC","FUSION MECHANICAL SERVICES LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","80 PALOMINO LN STE 401",,"BEDFORD","NH","031106447","UNITED STATES","2015605847","
BEDFORD, NH 031106447
(42.941327, -71.522927)"
"TROUBLESHOOTING ENGRNG ANLYS LLC","TROUBLESHOOTING ENGRNG ANLYS LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","132 WATERLOO ST",,"WARNER","NH","032784222","UNITED STATES","2012102598","
WARNER, NH 032784222
(43.28917, -71.855447)"
"SANBORN, HEAD & ASSOCIATES, INC.","SANBORN, HEAD & ASSOCIATES, INC.","PROFESSIONAL ENGINEER","2020-12-16T00:00:00.000","2022-12-31T00:00:00.000","20 FOUNDRY ST",,"CONCORD","NH","033015419","UNITED STATES","2019702235","
CONCORD, NH 033015419
(43.217164, -71.537705)"
"BEAGLE LEARNING, INC.","BEAGLE LEARNING, INC.","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","123 MOUNTAIN RD",,"CONCORD","NH","033016906","UNITED STATES","2020704656","
CONCORD, NH 033016906
(43.245698, -71.538739)"
"DESIGN GROUP FACILITY SOLUTIONS","DESIGN GROUP FACILITY SOLUTIONS","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","5 CHENELL DR STE 3","INC","CONCORD","NH","033018503","UNITED STATES","2005200858",
"STRUCTURES UNLIMITED INC","STRUCTURES UNLIMITED INC","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","166 RIVER RD",,"BOW","NH","033043353","UNITED STATES","2003109239","
BOW, NH 033043353
(43.136236, -71.532885)"
"HOSPITALITY RECRUITERS OF NH LLC","HRFOODSAFE","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","87 WHITE ROCK HILL RD",,"BOW","NH","033044222","UNITED STATES","2017601801","
BOW, NH 033044222
(43.142994, -71.553205)"
"DCI INC","DCI INC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","265 S MAIN ST",,"LISBON","NH","035856217","UNITED STATES","2002106130","
LISBON, NH 035856217
(44.228105, -71.894023)"
"PRO CUT INTERNATIONAL LLC","PRO CUT INTERNATIONAL LLC","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","10 TECHNOLOGY DR STE 4B",,"WEST LEBANON","NH","037841634","UNITED STATES","2016101414","
WEST LEBANON, NH 037841634
(43.644632, -72.304595)"
"EDF RENEWABLES DISTRIBUTED SOLUTIONS INC","EDF RENEWABLES DISTRIBUTED SOLUTIONS INC","NON-RESIDENT CONTRACTOR","2022-03-15T00:00:00.000","2022-12-31T00:00:00.000","5 COMMERCE AVE",,"WEST LEBANON","NH","037841678","UNITED STATES","2022859732","
WEST LEBANON, NH 037841678
(43.644632, -72.304595)"
"AMADEUS HOSPITALITY AMERICAS INC","AMADEUS HOSPITALITY AMERICAS INC","RETAILER  GENERAL","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","75 NH AVE STE 300",,"PORTSMOUTH","NH","038012096","UNITED STATES","2000100572","
PORTSMOUTH, NH 038012096
(43.070021, -70.786227)"
"WAWANDCO INC","WAWANDCO INC","PROFESSIONAL ENGINEER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","36 MAPLEWOOD AVE",,"PORTSMOUTH","NH","038013712","UNITED STATES","2022704340","
PORTSMOUTH, NH 038013712
(43.070021, -70.786227)"
"CAPSTONE MECHANICAL","CAPSTONE MECHANICAL","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","755 BANFIELD RD STE 102",,"PORTSMOUTH","NH","038016100","UNITED STATES","2011603944","
PORTSMOUTH, NH 038016100
(43.070021, -70.786227)"
"INDUSTRIAL REAL ESTATE INC","SIG SAUER INC","MANUFACTURER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","72 PEASE BLVD",,"NEWINGTON","NH","038016801","UNITED STATES","2014601922","
NEWINGTON, NH 038016801
(43.084175, -70.817187)"
"SPRAGUE OPERATING RESOURCES LLC","SPRAGUE OPERATING RESOURCES LLC","WHOLESALER  PETROLEUM PRODUCT","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","185 INTERNATIONAL DR",,"PORTSMOUTH","NH","038016836","UNITED STATES","1993101546","
PORTSMOUTH, NH 038016836
(43.074056, -70.801586)"
"HOSPITAL ENERGY LLC","HOSPITAL ENERGY LLC","BROKER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","7 PORTWALK PL UNIT 1523",,"PORTSMOUTH","NH","038017012","UNITED STATES","2020701962","
PORTSMOUTH, NH 038017012
(43.070021, -70.786227)"
"NATIONAL CENTER FOR THE IMPR THE","CENTER FOR ASSESSMENT","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","31 MOUNT VERNON ST",,"DOVER","NH","038203007","UNITED STATES","2015602197","
DOVER, NH 038203007
(43.203469, -70.876976)"
"GREEN TECHNICAL SERVICES INC","GREEN TECHNICAL SERVICES INC","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","106 CROSBY RD",,"DOVER","NH","038204377","UNITED STATES","2014100750","
DOVER, NH 038204377
(43.18627, -70.916771)"
"ANVIL INTERNATIONAL LLC","ANVIL INTERNATIONAL LLC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","2 HOLLAND WAY",,"EXETER","NH","038332937","UNITED STATES","2006210059","
EXETER, NH 038332937
(42.9805, -70.919032)"
"RJ BUSINESS INVESTMENTS INC.","RJ BUSINESS INVESTMENTS INC.","COMMERICAL LESSOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","6 MEADOWOOD DR",,"EXETER","NH","038334736","UNITED STATES","2017608595","
EXETER, NH 038334736
(42.975628, -70.980872)"
"DUTCH OPHTHALMIC USA INC","DUTCH OPHTHALMIC USA INC","RETAILER  GENERAL","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","10 CONTINENTAL DR BLDG 1",,"EXETER","NH","038337507","UNITED STATES","2016102129","
EXETER, NH 038337507
(42.975628, -70.980872)"
"JACQUELINE F MCCALLUM","MCCALLUM JACQUELINE","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","24 TUTTLE AVE",,"HAMPTON","NH","038423236","UNITED STATES","2006603728","
HAMPTON, NH 038423236
(42.903452, -70.815448)"
"THE ELECTRIFIED GARAGE LLC","THE ELECTRIFIED GARAGE LLC","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","10 DOWS LN",,"SEABROOK","NH","038744201","UNITED STATES","2020700859","
SEABROOK, NH 038744201
(42.887798, -70.860066)"
"OAK POINT ASSOCIATES","OAK POINT ASSOCIATES","ARCHITECT","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","PO BOX 1259",,"BIDDEFORD","ME","040051259","UNITED STATES","2010102928","
BIDDEFORD, ME 040051259
(43.490593, -70.483201)"
"OAK POINT ASSOCIATES","OAK POINT ASSOCIATES","PROFESSIONAL ENGINEER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","PO BOX 1259",,"BIDDEFORD","ME","040051259","UNITED STATES","2010102947","
BIDDEFORD, ME 040051259
(43.490593, -70.483201)"
"OAK POINT ASSOCIATES","OAK POINT ASSOCIATES","PROFESSIONAL ENGINEER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","PO BOX 1259",,"BIDDEFORD","ME","040051259","UNITED STATES","2010102947","
BIDDEFORD, ME 040051259
(43.490593, -70.483201)"
