"fiscal_year","company_name","company_address","municipality","county_1","state","zip_code","business_industry","naics_code","woman_minority_veteran_international_export","contract_execution_date","grant_amount","loan_amount","total_assistance","total_project_cost","amount_leveraged","funding_source","statutory_reference","per_contract_full_time_ct_jobs_to_be_retained","per_contract_full_time_ct_jobs_to_be_created","per_contract_part_time_ct_jobs_to_be_retained","per_contract_part_time_ct_jobs_to_be_created","actual_jobs_at_time_of_review","job_obligation_status","penalty_if_applicable","forgiveness_earned_if_applicable","per_application_existing_full_time_jobs_in_ct","per_application_full_time_jobs_to_be_created_in_ct","per_application_existing_part_time_jobs_in_ct","per_application_part_time_jobs_to_be_created_in_ct","full_time_ct_employment_at_6_30_18","part_time_ct_employment_at_6_30_18","status","location_1","count","geocoded_location"
"2012","P.S.I. Plus, Inc.","10 Bevin Road","East Hampton","Middlesex","CT","06424","Manufacturing","332110","No","2012-06-26T00:00:00.000","100000","0","100000","201000","101000","Small Business Express Program","CGS Sec. 32-7g","7","0","0","0","6","Not Met","$1,000","n/a","7","0","0","0",,,"Active","10 Bevin Road","1","10 Bevin Road
East Hampton, CT 06424
(41.578786, -72.500573)"
"2013","Clarity Software Solutions, Inc.","2351 Boston Post Road, Suite 210","Guilford","New Haven","CT","06437","Electronic Store","443142","No","2012-07-18T00:00:00.000","100000","0","100000","337500","237500","Small Business Express Program","CGS Sec. 32-7g","30","8","0","0","102","Met","n/a","n/a","30","1","0","0",,,"Active","2351 Boston Post Road, Suite 210","1","2351 Boston Post Road, Suite 210
Guilford, CT 06437
(41.307779, -72.720098)"
"2017","Porter Preston, Inc.","61 Mattatuck Heights Road","Waterbury","New Haven","CT","06705","Wholesale Manufacturer /Window Treatments","337920","No","2017-01-13T00:00:00.000","35875","0","35875","71750","35875","Small Business Express Program","CGS Sec. 32-7g","23","3","0","0","Pending","Pending","n/a","n/a","26","2","2","0","28","0","Active","61 Mattatuck Heights Road","1","61 Mattatuck Heights Road
Waterbury, CT 06705
(41.539636, -72.98027)"
"2016","The Business Council of Fairfield County Connecticut Foundation, Inc.","1 Landmark Square, Suite 300","Stamford","Fairfield","CT","06901","Manufacturing","813910","No","2016-06-30T00:00:00.000","50000","0","50000","84250","34250","Manufacturing Assistance Act","CH 588l","See EXP","See EXP","See EXP","See EXP","See EXP","See EXP","See EXP","See EXP","0","0","0","0",,,"Active","1 Landmark Square, Suite 300","1","1 Landmark Square, Suite 300
Stamford, CT 06901
(41.055086, -73.53759)"
"2017","Superb Steel, LLC","40 Harvard Street","New Britain","Hartford","CT","06051","Manufacturing","399900","No","2017-06-07T00:00:00.000","40000","0","40000","91400","51400","Small Business Express Program","CGS Sec. 32-7g","5","2","0","0","Pending","Pending","n/a","n/a","5","2","0","0",,,"Compliance Complete","40 Harvard Street","1","40 Harvard Street
New Britain, CT 06051
(41.670578, -72.766234)"
"2015","Fluid Control Solutions, LLC","81 Spring Lane","Farmington","Hartford","CT","06032","Machining Components","541990","No","2015-03-18T00:00:00.000","100000","300000","400000","1050000","650000","Small Business Express Program","CGS Sec. 32-7g","10","3","0","0","19","Met","n/a","n/a","0","4","0","0",,,"Compliance Complete","81 Spring Lane","1","81 Spring Lane
Farmington, CT 06032
(41.697214, -72.869412)"
"2017","Nosal Builders, Inc.","51 Ozick Drive","Durham","Middlesex","CT","06492","Construction","236220","No","2016-08-12T00:00:00.000","100000","300000","400000","500000","100000","Small Business Express Program","CGS Sec. 32-7g","19","5","0","0","37","Met",,"n/a","19","5","0","0",,,"Active","51 Ozick Drive","1","51 Ozick Drive
Durham, CT 06492
(41.46815, -72.719072)"
"2015","Burt Process Equipment, Inc.","100 Overlook Drive","Hamden","New Haven","CT","06514","Water and Wastewater Treatment","333319","No","2014-07-15T00:00:00.000","100000","0","100000","937471","837471","Small Business Express Program","CGS Sec. 32-7g","62","5","0","0","81","Met","n/a","n/a","79","9","0","0",,,"Active","100 Overlook Drive","1","100 Overlook Drive
Hamden, CT 06514
(41.402321, -72.919209)"
"2013","Funkoos, Inc.","21 Faith Lane","Danbury","Fairfield","CT","06810","Baby Apparel","454113","Yes","2013-06-13T00:00:00.000","30000","70000","100000","130000","30000","Small Business Express Program","CGS Sec. 32-7g","0","2","0","0","0","Not Met","from 2% to 3%","n/a","0","1","0","0",,,,"21 Faith Lane","1","21 Faith Lane
Danbury, CT 06810
(41.395461, -73.417228)"
"2015","Envee Salon of Riverbend, LLC dba Envee Salon and Spa","1049 Queen Street","Southington","Hartford","CT","06489","Beauty Salon","236220","Yes Woman","2015-02-18T00:00:00.000","30000","0","30000","73021","43021","Small Business Express Program","CGS Sec. 32-7g","3","2","0","0","3","Not Met","$16,000","n/a","3","2","0","0",,,"Active","1049 Queen Street","1","1049 Queen Street
Southington, CT 06489
(41.645756, -72.873635)"
"2013","Hasapes Enterprises, Inc. dba Moosemeadow Camping Resort","28 Kechkes Road, P. O. Box 38","Willington","Tolland","CT","06279","RV Park","721211","No","2013-02-07T00:00:00.000","17400","0","17400","34800","17400","Small Business Express Program","CGS Sec. 32-7g","4","1","0","0","3","Not Met","$2,000","n/a","4","1","0","0",,,"Active","28 Kechkes Road, P. O. Box 38","1","28 Kechkes Road, P. O. Box 38
Willington, CT 06279
(41.888546, -72.234566)"
"2013","Supportive Housing Works, Inc.","387 Clinton Avenue","Bridgeport","Fairfield","CT","06605","Lessors of Residential Buildings and Dwellings","531110","No","2012-09-07T00:00:00.000","50000","0","50000","152255","102255","Small Business Express Program","CGS Sec. 32-7g","4","2","0","0","3","Not Met","$3,000","n/a","4","2","0","0",,,"Compliance Complete","387 Clinton Avenue","1","387 Clinton Avenue
Bridgeport, CT 06605
(41.173331, -73.208473)"
"2016","Baronet Coffee, Inc.","701 Marshall Phelps Road","Windsor","Hartford","CT","06095","All Other Speciality Food Store","445299","No","2016-03-22T00:00:00.000","0","300000","300000","553000","253000","Small Business Express Program","CGS Sec. 32-7g","31","6","0","0","34","Not Met","2% to 3%","n/a","32","6","0","0","32","1","Active","701 Marshall Phelps Road","1","701 Marshall Phelps Road
Windsor, CT 06095
(41.863499, -72.685086)"
"2014","71 Pine Street Cleaners, Inc. dba New Canaan Cleaners","71 Pine Street","New Canaan","Fairfield","CT","06840","Dry Cleaning and Laundry Service","812320","No","2013-12-02T00:00:00.000","72000","0","72000","144000","72000","Small Business Express Program","CGS Sec. 32-7g","21","4","0","0","27","Met","n/a","n/a","4","2","0","0",,,"Active","71 Pine Street","1","71 Pine Street
New Canaan, CT 06840
(41.144354, -73.497553)"
"2013","Mercury Cabling Systems, LLC","300 Avon Street","Stratford","Fairfield","CT","06615","Telecommunication, Security, Energy Management","238210","No","2012-12-07T00:00:00.000","80000","0","80000","160000","80000","Small Business Express Program","CGS Sec. 32-7g","31","8","0","0","35","Not Met","$4,000","n/a","31","8","0","0",,,"Active","300 Avon Street","1","300 Avon Street
Stratford, CT 06615
(41.182367, -73.145528)"
"2013","Pediatric Associates of Cheshire, P.C.","420 South Main Street","Cheshire","New Haven","CT","06410","Office of Physicans","621111","No","2013-01-02T00:00:00.000","50000","25000","75000","125000","50000","Small Business Express Program","CGS Sec. 32-7g","7","2","0","0","9","Met","n/a","n/a","7","0","0","0",,,"Active","420 South Main Street","1","420 South Main Street
Cheshire, CT 06410
(41.491946, -72.904181)"
"2013","RW Realty & Property Management, LLC","7 Woodbine Road","Woodbridge","New Haven","CT","06525","Office of Real Estate Agents & Brokers","531210","No","2012-11-14T00:00:00.000",,"34500","34500","60500","26000","Small Business Express Program","CGS Sec. 32-7g","1","1","0","0","0","Not Met","Rate increase from 4% to 5%","n/a","1","1","0","0",,,"Active","7 Woodbine Road","1","7 Woodbine Road
Woodbridge, CT 06525
(41.356378, -72.991959)"
"2017","Fabbrica, LLC","100 Phoenix Drive","Enfield","Hartford","CT","06082","Manufacturing","332312","No","2016-12-28T00:00:00.000","0","1000000","1000000","11000000","10000000","Manufacturing Assistance Act","CH 588l","0","115",,,"161","Met","n/a","$   600,000","0","200","0","0",,,"Active","100 Phoenix Drive","1","100 Phoenix Drive
Enfield, CT 06082
(41.973958, -72.582199)"
"2012","Jiwan Corporation","125 Weston Street","Hartford","Hartford","CT","06120","Service","561990","No","2012-05-21T00:00:00.000","100000","0","100000","329000","229000","Small Business Express Program","CGS Sec. 32-7g","2","2","0","0","3","Not Met","$1,000","n/a","4","4","0","0",,,"Active","125 Weston Street","1","125 Weston Street
Hartford, CT 06120
(41.789508, -72.661855)"
"2017","Joy Newton, LLC","286 West Granby Road","West Granby","Hartford","CT","06090","Manufacturing and Consumer Goods","541990","Yes Woman","2016-10-05T00:00:00.000","0","20000","20000","22800","2800","Small Business Express Program","CGS Sec. 32-7g","0","1","0","0","Pending","Pending","n/a","n/a","1","5","0","0",,,"Active","286 West Granby Road","1","286 West Granby Road
West Granby, CT 06090
(41.956217, -72.84257)"
"2015","Ductworks HVAC Services, LLC","175 Spring Street","Southington","Hartford","CT","06489","HVAC Repair and Installation","238220","No","2015-02-25T00:00:00.000","100000","300000","400000","500000","100000","Small Business Express Program","CGS Sec. 32-7g","10","7","0","0","Pending","Pending","n/a","n/a","10","7","0","0","25","0","Compliance Complete","175 Spring Street","1","175 Spring Street
Southington, CT 06489
(41.632836, -72.879439)"
"2015","Chawk It Up, Inc dba Resource Development Associates","27 Siemon Company Drive, Suite 318","Watertown","Litchfield","CT","06795","Business Consulting","541611","No","2014-07-18T00:00:00.000","0","55700","55700","147625","91925","Small Business Express Program","CGS Sec. 32-7g","1","2","0","0","Pending","Pending","n/a","n/a","1","2","0","0",,,"Active","27 Siemon Company Drive, Suite 318","1","27 Siemon Company Drive, Suite 318
Watertown, CT 06795
(41.602868, -73.112644)"
"2021","Wrought Iron Works, LLC","2575 Albany Avenue","West Hartford","Hartford","CT","06117","Metal Fabrication","332323","Yes Minority","2020-12-10T00:00:00.000","0","120000","120000","125500","5500","Small Business Express Program","CGS Sec. 32-7g","3","1","0","0","Pending","Pending","n/a","n/a","3","1","0","0",,,"Active","2575 Albany Avenue","1","2575 Albany Avenue
West Hartford, CT 06117
(41.785884, -72.751913)"
"2016","GR Electronics, Inc.","1420 Meriden Road","Waterbury","New Haven","CT","06705","Electronic Parts Distribution","423690","No","2015-08-31T00:00:00.000","15000","0","15000","62362","47362","Small Business Express Program","CGS Sec. 32-7g","0","1","0","0","Pending","Pending","n/a","n/a","0","1","0","0",,,"Active","1420 Meriden Road","1","1420 Meriden Road
Waterbury, CT 06705
(41.553852, -72.972393)"
"2015","Straton Industries, Inc.","180 Surf Avenue","Stratford","Fairfield","CT","06615","Manufacturing","333710","No","2014-07-30T00:00:00.000","0","300000","300000","323000","23000","Small Business Express Program","CGS Sec. 32-7g","52","4","0","0","57","Met","n/a","$   50,000","52","4","0","0",,,"Compliance Complete","180 Surf Avenue","1","180 Surf Avenue
Stratford, CT 06615
(41.174215, -73.155161)"
"2017","Konopka Electric, LLC","14 Putter Lane","Torrington","Litchfield","CT","06790","Electrical Services","238210","No","2017-03-16T00:00:00.000","100000","0","100000","325000","225000","Small Business Express Program","CGS Sec. 32-7g","5","4","0","0","Pending","Pending","n/a","n/a","5","4","0","0",,,"Active","14 Putter Lane","1","14 Putter Lane
Torrington, CT 06790
(41.877999, -73.067052)"
"2014","Artech Packaging, LLC","18 Taylor Avenue, Suite 2C","Bethel","Fairfield","CT","06801","Repackager","423910","No","2013-11-04T00:00:00.000","21250","90475","111725","132975","21250","Small Business Express Program","CGS Sec. 32-7g","2","2","0","0","1","Not Met","Rate increase from 2% to 3%","n/a","0","2","0","0",,,"Active","18 Taylor Avenue, Suite 2C","1","18 Taylor Avenue, Suite 2C
Bethel, CT 06801
(41.368118, -73.415134)"
"2012","Marlborough Plastics, Inc.","226 North Main Street","Marlborough","Hartford","CT","06447","Manufacturing","326199",,"2012-03-15T00:00:00.000","100000","0","100000","225950","125950","Small Business Express Program","CGS Sec. 32-7g","6","0","0","0","6","Met","n/a","n/a","6","4","0","0",,,"Active","226 North Main Street","1","226 North Main Street
Marlborough, CT 06447
(41.64093, -72.474335)"
"2014","The Past, LLC","1650 Hartford-New London Turnpike (Route 85)","Montville","New London","CT","06370","Retail/Museum","454390","No","2014-06-17T00:00:00.000","75000","225000","300000","450000","150000","Small Business Express Program","CGS Sec. 32-7g","0","5","0","0","7","Met","n/a","n/a","20","5","0","0",,,"Active","1650 Hartford-New London Turnpike (Route 85)","1","1650 Hartford-New London Turnpike (Route 85)
Montville, CT 06370
(41.43247, -72.221653)"
"2018","D & D Carbide Grinding, Inc aka Applied Tooling Concepts","598 Deming Road","Berlin","Hartford","CT","06037","Manufacturing","333518","Yes Veteran","2017-09-01T00:00:00.000","45000","0","45000","90000","45000","Small Business Express Program","CGS Sec. 32-7g","24","3","0","0","Pending","Pending","n/a","n/a","24","3","1","0",,,"Compliance Complete","598 Deming Road","1","598 Deming Road
Berlin, CT 06037
(41.642243, -72.728511)"
"2019","Great Falls Brewing Company, LLC","1 Railroad Plaza, P. O. Box 806","Canaan","Litchfield","CT","06018","Brewing, Malt Beverage and Food Service","312120","Yes Woman/Minority","2019-02-15T00:00:00.000","40000",,"40000","80000","40000","Small Business Express Program","CGS Sec. 32-7g","0","4","0","0","Pending","Pending","n/a","n/a","0","4","0","12",,,"Active","1 Railroad Plaza, P. O. Box 806","1",
"2018","ASML US, LLC","77 Danbury Road","Wilton","Fairfield","CT","06897","Manufacturing","333242","No","2018-06-27T00:00:00.000","14000000","0","14000000","82911102","68911102","Manufacturing Assistance Act- First Five","CH 588l","1222","524","0","0","1617","Met","n/a","n/a","1,222","447","0","0",,,"Active","77 Danbury Road","1","77 Danbury Road
Wilton, CT 06897
(41.170384, -73.416323)"
"2015","Thayer's Marine, Inc.","14 Falls Avenue","Norwich","New London","CT","06360","Marina","441222","No","2015-03-06T00:00:00.000","80000","120000","200000","480600","280600","Small Business Express Program","CGS Sec. 32-7g","8","4","1","0","14","Met","n/a","n/a","8","4","0","0",,,"Active","14 Falls Avenue","1","14 Falls Avenue
Norwich, CT 06360
(41.525014, -72.082591)"
"2014","Infidelity Investigations, LLC","3301 Main Street","Bridgeport","Fairfield","CT","06606","Investigation Services","561611","No","2013-09-20T00:00:00.000","25000","0","25000","50000","25000","Small Business Express Program","CGS Sec. 32-7g","1","0","0","0","1","Met","n/a","n/a","0","1","0","0",,,"Active","3301 Main Street","1","3301 Main Street
Bridgeport, CT 06606
(41.206654, -73.20658)"
"2014","PCI Creative Group, LLC","652 Glenbrook Road","Stamford","Fairfield","CT","06906","Marketing","541810","Yes Woman","2014-05-27T00:00:00.000","55800","0","55800","116400","60600","Small Business Express Program","CGS Sec. 32-7g","5","3","0","0","8","Met","n/a","n/a","5","3","0","0",,,"Active","652 Glenbrook Road","1","652 Glenbrook Road
Stamford, CT 06906
(41.074533, -73.516858)"
"2014","Blue Plate Kitchen, LLC","6 Mountain Farms Road","West Hartford","Hartford","CT","06117","Restaurant","722110","Yes Woman","2013-08-07T00:00:00.000","100000","0","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","0","21","0","0","25","Met","n/a","n/a","29","21","0","0",,,"Repaid","6 Mountain Farms Road","1","6 Mountain Farms Road
West Hartford, CT 06117
(41.78453, -72.766837)"
"2013","Diversified Technology Consultants, Inc.","2321 Whitney Avenue, Suite 301","Hamden","New Haven","CT","06518","Engineering Services","541330","No","2013-03-08T00:00:00.000","100000","200000","300000","400000","100000","Small Business Express Program","CGS Sec. 32-7g","59","5","0","0","59","Not Met","from 3% to 4%","n/a","59","5","0","0",,,"Compliance Complete","2321 Whitney Avenue, Suite 301","1","2321 Whitney Avenue, Suite 301
Hamden, CT 06518
(41.381817, -72.902472)"
"2013","Bend Over Backwards, LLC","59 Elm Street","New Haven","New Haven","CT","06510","Yoga Studio","611699","No","2013-04-17T00:00:00.000","50000","100000","150000","203284","53284","Small Business Express Program","CGS Sec. 32-7g","1","3","0","0","4","Met","n/a","n/a","1","5","0","0",,,"Active","59 Elm Street","1","59 Elm Street
New Haven, CT 06510
(41.307665, -72.922824)"
"2019","Budderfly, Inc.","2 Trap Falls Road, Suite 500","Shelton","Fairfield","CT","06484","Service Company","541690","No","2018-11-09T00:00:00.000","0","3000000","3000000","6000000","3000000","Manufacturing Assistance Act","CH 588l","259","250","0","0","Pending","Pending","n/a",,"15","214","0","0",,,"Active","2 Trap Falls Road, Suite 500","1","2 Trap Falls Road, Suite 500
Shelton, CT 06484
(41.267464, -73.131509)"
"2016","DiDi, LLC","432A Buckland Hills Drive","Manchester","Hartford","CT","06042","Retail","442299","Yes Minority","2016-02-04T00:00:00.000","100000","300000","400000","1000000","600000","Small Business Express Program","CGS Sec. 32-7g","18","14","0","0","20","Met","n/a","$   50,000.00","18","14","0","0",,,"Out of Business- written off","432A Buckland Hills Drive","1","432A Buckland Hills Drive
Manchester, CT 06042
(41.807935, -72.537667)"
"2017","The Talcott Center for Child Development, LLC","304 Main Street #A","Farmington","Hartford","CT","06032","Child Development Center","621340","Yes Woman","2016-09-30T00:00:00.000","100000","204500","304500","404500","100000","Small Business Express Program","CGS Sec. 32-7g","4","5","0","0","Pending","Pending","n/a","n/a","4","10","0","0",,,"Active","304 Main Street #A","1","304 Main Street #A
Farmington, CT 06032
(41.706159, -72.842551)"
