"business_name","street_address","municipality","state","zip_code","funding_date","loan_amt","woman_owned","minority_owned","veteran_owned","industry"
"Mizzi Cosmetics, LLC","529 Glastonbury Turnpike, Unit A4","Portland","CT","6480","2020-05-28T00:00:00.000","15001","1","0","0","Manufacturing"
"GTN Capital Group LLC","1250 BOSTON POST RD","Guilford","CT","6437","2020-05-28T00:00:00.000","30102","0","0","0","Professional, Scientific and Technical Services"
"Christine Lee, DMD, LLC","52 Beach Rd, Ste 203","Fairfield","CT","6824","2020-05-28T00:00:00.000","27775","1","1","0","Health Care"
"E-Fix & More LLC","9 Dog Lane, Suite 102","Storrs","CT","6268","2020-05-28T00:00:00.000","3000","0","0","0","Professional, Scientific and Technical Services"
"Capitol Chiropractic Center LLC","24 Lewis street","Hartford","CT","6103","2020-05-28T00:00:00.000","3000","0","0","0","Health Care"
"TILE BRITE, LLC","30 SILVER SANDS RD UNIT C9","East Haven","CT","6512","2020-05-28T00:00:00.000","3000","0","0","0","Other"
"Little Britches Therapeutic Riding Inc.","P. O. Box 120","Woodbury","CT","6798","2020-05-28T00:00:00.000","3000","0","0","0","Professional, Scientific and Technical Services"
"TABLE 104 LLC","299 LONG RIDGE ROAD","Stamford","CT","6902","2020-05-28T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"BEAUTY 911 LLC","41 PURNELL PLACE","Manchester","CT","6040","2020-05-28T00:00:00.000","5417","1","1","0","Retail Trade"
"Five corners bistro & craft bar llc","354 colt highway","Farmington","CT","6032","2020-05-27T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"TATIANA BARTON DDS LLC","144 MORGAN STREET","Stamford","CT","6905","2020-05-27T00:00:00.000","10967","1","0","0","Health Care"
"Global Garage Flooring of the Northeast LLC","430 Middle St","Bristol","CT","6010","2020-05-27T00:00:00.000","10417","0","0","0","Construction"
"Fresh Green Light LLC","444 E. Putnam Avenue","Cos Cob","CT","6807","2020-05-27T00:00:00.000","37500","0","0","0","Educational Services"
"THE ROYAL PALACE HALL & RENTAL LLC","33 ELIZABETH ST","Derby","CT","6418","2020-05-27T00:00:00.000","5000","1","1","0","Other"
"TriRotor Inc","36 East Lawton St","Torrington","CT","6790","2020-05-27T00:00:00.000","11110","0","0","0","Manufacturing"
"Chief of Staff LLC","750 Main Street","Hartford","CT","6103","2020-05-27T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"KSULL ENTERPRISE INC","120 Hunting Hill Drive","Southington","CT","6489","2020-05-27T00:00:00.000","11110","0","0","0","Construction"
"Jackson Law Group CT, LLC","2 Corporate Drive, Suite 238","Shelton","CT","6484","2020-05-27T00:00:00.000","16665","0","0","0","Other"
"Jenks Productions LLC","205 E HIGH STREET","East Hampton","CT","6424","2020-05-27T00:00:00.000","37500","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"DURCO MANUFACTURING COMPANY, INC.","493 S. Leonard St.","Waterbury","CT","6708","2020-05-27T00:00:00.000","37500","1","0","0","Manufacturing"
"Hillcrest Fuel Co.","4 Addison St","Ansonia","CT","6401","2020-05-27T00:00:00.000","5555","0","0","0","Other"
"FennAgains Pub & Restaurant","54 Main Street","Hebron","CT","6248","2020-05-27T00:00:00.000","27083","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"ERM Holdings LLC DBA Tavern on State","969 State Street","New Haven","CT","6511","2020-05-27T00:00:00.000","32500","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"b-cubed engineering llc","6 EAST MAIN STREET","Westport","CT","6880","2020-05-27T00:00:00.000","16665","0","0","0","Professional, Scientific and Technical Services"
"Baby Cottage Inc.","1109 Nefield Avenue","Stamford","CT","6905","2020-05-27T00:00:00.000","37500","0","0","0","Other"
"DR Mandava DDS, Family dentistry PC","415 Middlebury Rd","Middlebury","CT","6762","2020-05-27T00:00:00.000","33330","0","0","0","Health Care"
"West Hartford Medspa LLC","Key Bank 55 S. Main St","West Hartford","CT","6107","2020-05-27T00:00:00.000","5555","0","1","0","Health Care"
"Hoyt Livery Inc","21 Cross Street","New Canaan","CT","6840","2020-05-27T00:00:00.000","37500","0","0","0","Transportation and Warehousing"
"Dr. George B. Curry","15 Central St.","Windsor","CT","6095","2020-05-27T00:00:00.000","26755","0","0","0","Health Care"
"Tri-County Vision Associates, LLc","16 Walnut Street","Willimantic","CT","6226","2020-05-27T00:00:00.000","31625","1","0","0","Health Care"
"Continuum International Logistics Inc","14 Commerce Drive","Danbury","CT","6810","2020-05-27T00:00:00.000","37500","0","0","0","Transportation and Warehousing"
"Sensitive Care Cosmetic and Family Dentistry","55 Old Gate Lane","Milford","CT","6460","2020-05-27T00:00:00.000","37500","0","0","0","Health Care"
"Attitude Dance & Active Wear","330 Westport Avenue","Norwalk","CT","6851","2020-05-27T00:00:00.000","5555","1","0","0","Retail Trade"
"RJ Shore Automotive LLC","80 shore dr","Branford","CT","6405","2020-05-27T00:00:00.000","37500","0","0","0","Retail Trade"
"Rosabianca Vineyards LLC","1536 Middletown Ave","Northford","CT","6472","2020-05-27T00:00:00.000","3000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Marshall & Veale, LLC","106 Farmington Ave","New Britain","CT","06053-2977","2020-05-27T00:00:00.000","3000","1","0","0","Other"
"STAR AUTO REPAIR, INC","40 BOSTON POST ROAD","West Haven","CT","6516","2020-05-27T00:00:00.000","37500","1","0","0","Retail Trade"
"Pathway Lighting Products Inc","175-5 Elm St","Old Saybrook","CT","6475","2020-05-27T00:00:00.000","37500","0","0","1","Manufacturing"
"Hartford Lodging Partners LLC","99 Marsh Hill Road","Orange","CT","6477","2020-05-27T00:00:00.000","37500","0","1","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Macri Associates Inc.","15 Industrial Drive","Avon","CT","6001","2020-05-27T00:00:00.000","37500","0","0","0","Construction"
"Enfield Pediatric Dentistry, LLC","233 Hazard Ave","Enfield","CT","6082","2020-05-27T00:00:00.000","37500","1","0","0","Health Care"
"Advanced Electronic Systems, LLC","16 Brookfield Street","Norwalk","ct","6851","2020-05-27T00:00:00.000","37500","0","0","0","Other"
"DuBaldo Security Systems, Inc.","110 Tracy Drive","Manchester","CT","6053","2020-05-27T00:00:00.000","31667","0","0","0","Other"
"Downtown Golf","125 Bedford Street","Stamford","CT","6901","2020-05-27T00:00:00.000","5555","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Total Pool & Patio LLC","12 Yearling Lane","Sandy Hook","CT","6482","2020-05-27T00:00:00.000","22297","0","0","0","Construction"
"PromoLink, LLC","100 Danbury Road; Suite 201F","Ridgefield","CT","6877","2020-05-27T00:00:00.000","5555","0","0","0","Other"
"K & S Family Enterprises LLC","785 Boston Post Road","Old Saybrook","CT","6475","2020-05-27T00:00:00.000","3000","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Tap Cancer Out, Inc","2 Enterprise Drive, Suite 307","Shelton","CT","6614","2020-05-27T00:00:00.000","10000","0","0","0","Professional, Scientific and Technical Services"
"MGDA, LLC","146 HIGHLAND AVE","Waterbury","CT","7808","2020-05-27T00:00:00.000","30994","0","0","0","Health Care"
"ARI Development Corp dba Guilford Racquet & Swim Club","420 Church Street","Guilford","CT","6437","2020-05-27T00:00:00.000","37500","1","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"YORK ST ASSOC. DBA PARTNERS CAFE","365 crown st","New Haven","CT","6511","2020-05-27T00:00:00.000","11110","0","0","0","Arts, Entertainment, Recreation, Accomodation and Food Services"
"Ellen A Mahony MD Inc","131 Kings Hightway North","Westport","CT","6880","2020-05-27T00:00:00.000","16665","1","0","0","Health Care"
"Central Connecticut Oral Maxillofacial & Implant Surgery, PC","836 Farmington Avenue, Suite 223","West Hartford","CT","6119","2020-05-27T00:00:00.000","25000","0","0","0","Health Care"
"Sharon Dental Associates","57 Main Street","Sharon","CT","6069","2020-05-27T00:00:00.000","11110","0","0","0","Health Care"
