"manifest","dtshipp","batch_numbers","genepa","genname","gensitestreetaddress","gensitetown","gensitezipcode","wasteoccr","usdot","contno","contty","qty","wtvol","epa_waste_codes","copies","tsdfepa","tsdfname","tsdfstreetaddress","tsdftown","tsdfzipcode","tsdfcountry","tran1epa","tran1name","tran1streetaddress","tran1town","tran1state","tran1zipcode","tran1country","tran2epa","tran2name","tran2streetaddress","tran2town","tran2state","tran2zipcode","tran2country","genmailaddress","genmailtown","genmailstate","genmailzipcode","discrep","recdate","tr2date","altfacepa","altfacname","altfacstreetaddress","altfactown","altfacstate","altfaczip","altfacdate","tsdfstate","uniquekey"
"CTA0000899","1985-05-22T00:00:00.000","999999","CTD001139997","HOLOROMEO","31 BROOK ST","WEST HARTFORD","06133","1","WASTE 1,1,1 TRICHLOROETHANE","006","DM","330","G","F001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","BROOK ST","WEST HARTFORD","CT","06110","N","1985-05-22T00:00:00.000",,,,,,,,,"CT","CTA00008991"
"CTA0000899","1985-05-22T00:00:00.000","999999","CTD001139997","HOLOROMEO","31 BROOK ST","WEST HARTFORD","06133","2","HAZARDOUS WASTE SOLIDS, NOS","003","DM","165","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","BROOK ST","WEST HARTFORD","CT","06110","N","1985-05-22T00:00:00.000",,,,,,,,,"CT","CTA00008992"
"CTA0000899","1985-05-22T00:00:00.000","999999","CTD001139997","HOLOROMEO","31 BROOK ST","WEST HARTFORD","06133","3","WASTE CORROSIVE SOLID, NOS, MATERIAL","003","DM","165","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","BROOK ST","WEST HARTFORD","CT","06110","N","1985-05-22T00:00:00.000",,,,,,,,,"CT","CTA00008993"
"CTA0000899","1985-05-22T00:00:00.000","999999","CTD001139997","HOLOROMEO","31 BROOK ST","WEST HARTFORD","06133","4","WASTE METHYLENE CHLORIDE","001","DM","55","G","F002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","BROOK ST","WEST HARTFORD","CT","06110","N","1985-05-22T00:00:00.000",,,,,,,,,"CT","CTA00008994"
"CTA0000912","1985-05-13T00:00:00.000","999999","CTD001184126","D S DO","6 KRIPES RD","EAST GRANBY","06026","1","WASTE CORROSIVE LIQUID NOS","002","DM","100","G","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","KRIPES RD","EAST GRANBY","CT","06026","N","1985-05-13T00:00:00.000",,,,,,,,,"CT","CTA00009121"
"CTA0000912","1985-05-13T00:00:00.000","999999","CTD001184126","D S DO","6 KRIPES RD","EAST GRANBY","06026","2","WASTE SPENT HYDROCHLORIC ACID","001","DM","50","G","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","KRIPES RD","EAST GRANBY","CT","06026","N","1985-05-13T00:00:00.000",,,,,,,,,"CT","CTA00009122"
"CTA0000923","1984-09-21T00:00:00.000","999999","CTD097220883","P G P INDUSTRIES INC","46 MUNICIPAL RD","WATERBURY","06708","1","WASTE HYDROCHLORIC ACID SOLUTION","1","TT","4700","G","D002","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","46 MUNICIPAL RD","WATERBURY","CT","06708","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00009231"
"CTA0000924","1984-09-28T00:00:00.000","999999","CTD097220883","P G P INDUSTRIES INC","46 MUNICIPAL RD","WATERBURY","06708","1","WASTE SODIUM HYDROXIDE SOLUTION","1","TT","4150","G","D008","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","46 MUNICIPAL RD","WATERBURY","CT","06708","N","1984-09-28T00:00:00.000",,,,,,,,,"CT","CTA00009241"
"CTA0000925","1984-10-02T00:00:00.000","999999","CTD097220883","P G P INDUSTRIES INC","46 MUNICIPAL RD","WATERBURY","06708","1","WASTE HYDROCHLORIC ACID SOLUTION","1","TT","4675","G","D002","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","46 MUNICIPAL RD","WATERBURY","CT","06708","N","1984-10-02T00:00:00.000",,,,,,,,,"CT","CTA00009251"
"CTA0000926","1984-10-05T00:00:00.000","999999","CTD097220883","P G P INDUSTRIES INC","46 MUNICIPAL RD","WATERBURY","06708","1","WASTE HYDROCHLORIC ACID SOLUTION","1","TT","4600","G","D002","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","46 MUNICIPAL RD","WATERBURY","CT","06708","N","1984-10-05T00:00:00.000",,,,,,,,,"CT","CTA00009261"
"CTA0000928","1984-10-16T00:00:00.000","999999","CTD097220883","P G P INDUSTRIES INC","46 MUNICIPAL RD","WATERBURY","06708","1","WASTE HYDROCHLORIC ACID SOLUTION","001","TT","4250","G","D002","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","46 MUNICIPAL RD","WATERBURY","CT","06708","N","1984-10-16T00:00:00.000",,,,,,,,,"CT","CTA00009281"
"CTA0000929","1984-10-19T00:00:00.000","999999","CTD097220883","P G P INDUSTRIES INC","46 MUNICIPAL RD","WATERBURY","06708","1","WASTE HYDROCHLORIC ACID SOLUTION","001","TT","4700","G","D002","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","46 MUNICIPAL RD","WATERBURY","CT","06708","N","1984-10-19T00:00:00.000",,,,,,,,,"CT","CTA00009291"
"CTA0000930","1984-10-25T00:00:00.000","999999","CTD097220883","P G P INDUSTRIES INC","46 MUNICIPAL RD","WATERBURY","06708","1","WASTE HYDROCHLORIC ACID SOLUTION","1","TT","4600","G","D002","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","46 MUNICIPAL RD","WATERBURY","CT","06708","N","1984-10-25T00:00:00.000",,,,,,,,,"CT","CTA00009301"
"CTA0000932","1984-10-30T00:00:00.000","999999","CTD097220883","P G P INDUSTRIES INC","46 MUNICIPAL RD","WATERBURY","06708","1","WASTE HYDROCHLORIC ACID SOLUTION","1","TT","4500","G","D002","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","46 MUNICIPAL RD","WATERBURY","CT","06708","N","1984-10-30T00:00:00.000",,,,,,,,,"CT","CTA00009321"
"CTA0000933","1984-11-05T00:00:00.000","999999","CTD097220883","P G P INDUSTRIES INC","46 MUNICIPAL RD","WATERBURY","06708","1","WASTE HYDROCHLORIC ACID SOLUTION","1","TT","4700","G","D002","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","46 MUNICIPAL RD","WATERBURY","CT","06708","N","1984-11-05T00:00:00.000",,,,,,,,,"CT","CTA00009331"
"CTA0000934","1984-11-07T00:00:00.000","999999","CTD097220883","P G P INDUSTRIES INC","46 MUNICIPAL RD","WATERBURY","06708","1","WASTE HYDROCHLORIC ACID SOLUTION","1","TT","4600","G","D002","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","46 MUNICIPAL RD","WATERBURY","CT","06708","N","1984-11-07T00:00:00.000",,,,,,,,,"CT","CTA00009341"
"CTA0000935","1984-11-13T00:00:00.000","999999","CTD097220883","P G P INDUSTRIES INC","46 MUNICIPAL RD","WATERBURY","06708","1","WASTE HYDROCHLORIC ACID SOLUTION","001","TT","4200","G","D002","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","46 MUNICIPAL RD","WATERBURY","CT","06708","N","1984-11-13T00:00:00.000",,,,,,,,,"CT","CTA00009351"
"CTA0000936","1984-11-02T00:00:00.000",,"CTD097220883","P G P INDUSTRIES INC","46 MUNICIPAL RD","WATERBURY","06708","1","HAZARDOUS WASTE SOLID N.O.S.","1","OT","27972","P","D008",,"OHD068111327","CHEMICAL WASTE MGT EVERGREEN LANDFILL","6525 WALES RD","NORTHWOOD","43619","USA","MAD002791515","COMMERCIAL DISPOSAL CO INC",,,"MA",,"USA",,,,,"CT",,"USA","46 MUNICIPAL RD","WATERBURY","CT","06708",,,,,,,,,,,"OH","CTA00009361"
"CTA0000939","1984-10-29T00:00:00.000","999999","CTD097220883","P G P INDUSTRIES INC","46 MUNICIPAL RD","WATERBURY","06708","1","WASTE SODIUM HYDROXIDE SOLUTION","1","TT","4000","G","D008","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","46 MUNICIPAL RD","WATERBURY","CT","06708","N","1984-10-29T00:00:00.000",,,,,,,,,"CT","CTA00009391"
"CTA0000941","1984-10-02T00:00:00.000","999999","CTD097220883","P G P INDUSTRIES INC","46 MUNICIPAL RD","WATERBURY","06708","1","HAZARDOUS WASTE SOLID NOS","001","CM","26500","P","D009","2","OHD068111327","CHEMICAL WASTE MGT EVERGREEN LANDFILL","2625 E BROADWAY","NORTHWOOD","45872","USA","MAD002791515","COMMERCIAL DISPOSAL CO INC",,,"MA",,"USA",,,,,"CT",,"USA","46 MUNICIPAL RD","WATERBURY","CT","06708","N","1984-10-04T00:00:00.000","1984-10-03T00:00:00.000",,,,,,,,"OH","CTA00009411"
"CTA0000962","1985-03-06T00:00:00.000","999999","CTD980583835","DOANE L C CO","4 MAIN ST","CENTERBROOK","06409","1","WASTE PAINT RELATED MATERIAL","008","DM","400","G","D001","1","CTD009717604","SOLVENTS RECOVERY SERVICE OF NEW ENGLAND INC","LAZY LANE","SOUTHINGTON","06489","USA","CTD009717604","SOLVENTS RECOVERY SERVICE OF NEW ENGLAND, INC.,",,,"CT",,"USA",,,,,"CT",,"USA","RAILROAD AVE","ESSEX","CT","06426","N","1985-03-06T00:00:00.000",,,,,,,,,"CT","CTA00009621"
"CTA0000962","1985-03-06T00:00:00.000","999999","CTD980583835","DOANE L C CO","4 MAIN ST","CENTERBROOK","06409","2","WASTE PAINT","001","DM","50","G","D001","1","CTD009717604","SOLVENTS RECOVERY SERVICE OF NEW ENGLAND INC","LAZY LANE","SOUTHINGTON","06489","USA","CTD009717604","SOLVENTS RECOVERY SERVICE OF NEW ENGLAND, INC.,",,,"CT",,"USA",,,,,"CT",,"USA","RAILROAD AVE","ESSEX","CT","06426","N","1985-03-06T00:00:00.000",,,,,,,,,"CT","CTA00009622"
"CTA0000963","1985-02-19T00:00:00.000","999999","CTD980583835","DOANE L C CO","4 MAIN ST","CENTERBROOK","06409","1","WASTE PERCHLOROETHYLENE","002","DM","1400","P","F001","2","MAD019371079","GENERAL CHEMICAL CORPORATION","133 LELAND STREET","FRAMINGHAM","01701","USA","CTD055310759","HUBBARD HALL, INC.",,,"CT",,"USA","MAD019371079","GENERAL CHEMICAL CORPORATION,",,,"CT",,"USA","RAILROAD AVE","ESSEX","CT","06426","N","1985-02-20T00:00:00.000","1985-02-20T00:00:00.000",,,,,,,,"MA","CTA00009631"
"CTA0000964","1985-08-23T00:00:00.000","999999","CTD980583835","DOANE L C CO","4 MAIN ST","CENTERBROOK","06409","1","WASTE CHROMIC ACID SOLUTION","001","TT","500","G","D002","1","CTD093616613","ENVIRITE CORP","OLD RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","RAILROAD AVE","ESSEX","CT","06426","N","1985-08-23T00:00:00.000",,,,,,,,,"CT","CTA00009641"
"CTA0000965","1985-09-30T00:00:00.000","999999","CTD980583835","DOANE L C CO","4 MAIN ST","CENTERBROOK","06409","1","WASTE PERCHLOROETHYLENE","002","DM","1400","P","F001","2","MAD019371079","GENERAL CHEMICAL CORPORATION","133 LELAND STREET","FRAMINGHAM","01701","USA","CTD055310759","HUBBARD HALL, INC.",,,"CT",,"USA","MAD019371079","GENERAL CHEMICAL CORPORATION,",,,"CT",,"USA","RAILROAD AVE","ESSEX","CT","06426","N","1985-10-02T00:00:00.000","1985-10-02T00:00:00.000",,,,,,,,"MA","CTA00009651"
"CTA0000974","1985-05-07T00:00:00.000",,"CTD043029644","FENN  MFG  CO","300 FENN RD","NEWINGTON","06111","1","HAZARDOUS LIQUID, STREAM","01T","T5","0","G","K099",,"CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","FENN RD","NEWINGTON","CT",,,,,,,,,,,,"CT","CTA00009741"
"CTA0000975","1985-01-07T00:00:00.000","999999","CTD043029644","FENN  MFG  CO","300 FENN RD","NEWINGTON","06111","1","WASTE BARIUM CYANIDE","007","DM","5585","P","F011","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","FENN RD","NEWINGTON","CT",,"N","1985-01-07T00:00:00.000",,,,,,,,,"CT","CTA00009751"
"CTA0000975","1985-01-07T00:00:00.000","999999","CTD043029644","FENN  MFG  CO","300 FENN RD","NEWINGTON","06111","2","WASTE PAINT","001","DM","55","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","FENN RD","NEWINGTON","CT",,"N","1985-01-07T00:00:00.000",,,,,,,,,"CT","CTA00009752"
"CTA0000976","1985-05-08T00:00:00.000","999999","CTD043029644","FENN  MFG  CO","300 FENN RD","NEWINGTON","06111","1","HAZARDOUS WASTE LIQUID NOS","001","TT","2990","G","F012","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","FENN RD","NEWINGTON","CT",,"Y","1985-05-08T00:00:00.000",,,,,,,,,"CT","CTA00009761"
"CTA0000977","1985-01-03T00:00:00.000","999999","CTD043029644","FENN  MFG  CO","300 FENN RD","NEWINGTON","06111","1","WASTE 1,1,1 TRICHLOROETHANE","011","DM","550","G","F001","1","CTD009717604","SOLVENTS RECOVERY SERVICE OF NEW ENGLAND INC","LAZY LANE","SOUTHINGTON","06489","USA","CTD009717604","SOLVENTS RECOVERY SERVICE OF NEW ENGLAND, INC.,",,,"CT",,"USA",,,,,"CT",,"USA","FENN RD","NEWINGTON","CT",,"N","1985-01-03T00:00:00.000",,,,,,,,,"CT","CTA00009771"
"CTA0000978","1985-05-13T00:00:00.000","999999","CTD043029644","FENN  MFG  CO","300 FENN RD","NEWINGTON","06111","1","WASTE III TRICHLOROETHANE","005","D","190","G","F001","2","MAD001114214","HAMPDEN COLOR & CHEMICAL COMPANY","126 MEMORIAL DRIVE","SPRINGFIELD","01104","USA","MAD001114214","HAMPDEN COLOR & CHEMICAL COMPANY,",,,"CT",,"USA",,,,,"CT",,"USA","FENN RD","NEWINGTON","CT",,"Y","1985-05-15T00:00:00.000",,,,,,,,,"MA","CTA00009781"
"CTA0000979","1985-05-16T00:00:00.000","999999","CTD043029644","FENN  MFG  CO","300 FENN RD","NEWINGTON","06111","1","WASTE BARIUM CYANIDE","003","DM","2150","P","F011","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","FENN RD","NEWINGTON","CT",,"N","1985-05-16T00:00:00.000",,,,,,,,,"CT","CTA00009791"
"CTA0000979","1985-05-16T00:00:00.000","999999","CTD043029644","FENN  MFG  CO","300 FENN RD","NEWINGTON","06111","2","WASTE PAINT LIQUID","001","DM","55","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","FENN RD","NEWINGTON","CT",,"N","1985-05-16T00:00:00.000",,,,,,,,,"CT","CTA00009792"
"CTA0000980","1985-06-13T00:00:00.000","999999","CTD043029644","FENN  MFG  CO","300 FENN RD","NEWINGTON","06111","1","WASTE PAINT FLAMMABLE LIQUID","001","DM","55","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","FENN RD","NEWINGTON","CT",,"N","1985-06-13T00:00:00.000",,,,,,,,,"CT","CTA00009801"
"CTA0001010","1985-07-25T00:00:00.000","999999","CTD001146828","EDAC TECHNOLOGIESORP","NEW BRITAIN AVE","FARMINGTON","06032","1","WASTE FLAMMABLE LIQUID, NOS","002","DM","110","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","1790 NEW BRITAIN AVE","FARMINGTON","CT","06032","N","1985-07-25T00:00:00.000",,,,,,,,,"CT","CTA00010101"
"CTA0001016","1984-09-20T00:00:00.000","999999","CTD056748858","SPERRY GYROSCOPE WATERBURY","150 EAST AURORA ST","WATERBURY","06706","1","WASTE SOLVENT, NOS, LIQUID","010","DM","550","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES INC",,,"CT",,"USA",,,,,"CT",,"USA","150 EAST AURORA ST","WATERBURY","CT","06706","N","1984-09-20T00:00:00.000",,,,,,,,,"CT","CTA00010161"
"CTA0001017","1984-12-10T00:00:00.000","999999","CTD056748858","SPERRY GYROSCOPE WATERBURY","150 EAST AURORA ST","WATERBURY","06706","1","HAZARDOUS WASTE SOLID NOS","001","DM","300","P","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES INC",,,"CT",,"USA",,,,,"CT",,"USA","150 EAST AURORA ST","WATERBURY","CT","06706","Y","1984-12-10T00:00:00.000",,,,,,,,,"CT","CTA00010171"
"CTA0001017","1984-12-10T00:00:00.000","999999","CTD056748858","SPERRY GYROSCOPE WATERBURY","150 EAST AURORA ST","WATERBURY","06706","2","WASTE OIL NOS","017","DM","935","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES INC",,,"CT",,"USA",,,,,"CT",,"USA","150 EAST AURORA ST","WATERBURY","CT","06706","Y","1984-12-10T00:00:00.000",,,,,,,,,"CT","CTA00010172"
"CTA0001018","1985-03-06T00:00:00.000","999999","CTD056748858","SPERRY GYROSCOPE WATERBURY","150 E AURORA ST","WATERBURY","06708","1","WASTE OIL, NOS FLAMMABLE LIQUID","020","DM","1100","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","150 EAST AURORA ST","WATERBURY","CT","06706","N","1985-03-06T00:00:00.000",,,,,,,,,"CT","CTA00010181"
"CTA0001019","1985-05-24T00:00:00.000","999999","CTD056748858","SPERRY GYROSCOPE WATERBURY","150 E AURORA ST","WATERBURY","06708","1","WASTE SOLVENT, NOS FLAMMABLE LIQUID","024","DM","1320","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","150 EAST AURORA ST","WATERBURY","CT","06706","N","1985-05-24T00:00:00.000",,,,,,,,,"CT","CTA00010191"
"CTA0001020","1985-08-16T00:00:00.000","999999","CTD056748858","SPERRY GYROSCOPE WATERBURY","150 E AURORA ST","WATERBURY","06708","1","HAZARDOUS WASTE LIQUID NOS","021","DM","1155","G","F002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","150 EAST AURORA ST","WATERBURY","CT","06706","Y","1985-08-16T00:00:00.000",,,,,,,,,"CT","CTA00010201"
"CTA0001021","1985-11-06T00:00:00.000","999999","CTD056748858","SPERRY GYROSCOPE WATERBURY","150 E AURORA ST","WATERBURY","06708","1","HAZARDOUS WASTE LIQUID, NOS","013","DM","715","G","F002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","150 EAST AURORA ST","WATERBURY","CT","06706","N","1985-11-06T00:00:00.000",,,,,,,,,"CT","CTA00010211"
"CTA0001044","1984-10-26T00:00:00.000","999999","CT$000013020","YWC  INC","200 MONROE TPK","MONROE","06468","1","WASTE ACID LIQUID NOS","004","DM","220","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES INC",,,"CT",,"USA",,,,,"CT",,"USA","200 MONROE TPKE","MONROE","CT","06468","Y","1984-10-29T00:00:00.000",,,,,,,,,"CT","CTA00010441"
"CTA0001045","1984-12-12T00:00:00.000","999999","CT$000013020","YWC  INC","200 MONROE TPK","MONROE","06468","1","WASTE ACID, LIQUID, NOS","004","DM","220","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES INC",,,"CT",,"USA",,,,,"CT",,"USA","200 MONROE TPKE","MONROE","CT","06468","N","1984-12-12T00:00:00.000",,,,,,,,,"CT","CTA00010451"
"CTA0001046","1985-01-23T00:00:00.000","999999","CTP000005283","YWC INC","200 MONROE TPK","MONROE","06468","1","WASTE ACID LIQUID NOS","004","DM","220","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","200 MONROE TPK","MONROE","CT","06468","N","1985-01-23T00:00:00.000",,,,,,,,,"CT","CTA00010461"
"CTA0001047","1985-03-06T00:00:00.000","999999","CTP000005283","YWC INC","200 MONROE TPK","MONROE","06468","1","WASTE ACID LIQUID, NOS MATERIAL","004","DM","220","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","200 MONROE TPK","MONROE","CT","06486","N","1985-03-06T00:00:00.000",,,,,,,,,"CT","CTA00010471"
"CTA0001047","1985-03-06T00:00:00.000","999999","CTP000005283","YWC INC","200 MONROE TPK","MONROE","06468","2","WASTE SOLVENT LIQUID, NOS","001","DM","55","G","F003","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","200 MONROE TPK","MONROE","CT","06486","N","1985-03-06T00:00:00.000",,,,,,,,,"CT","CTA00010472"
"CTA0001048","1985-04-17T00:00:00.000","999999","CTP000005283","YWC INC","200 MONROE TPK","MONROE","06468","1","WASTE ACID LIQUID, NOS, MATERIAL","004","DM","220","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","200 MONROE TPK","MONROE","CT","06468","N","1985-04-17T00:00:00.000",,,,,,,,,"CT","CTA00010481"
"CTA0001050","1985-06-25T00:00:00.000","999999","CTP000005283","YWC INC","200 MONROE TPK","MONROE","06468","1","WASTE ACID LIQUID, NOS, MATERIAL","004","DM","220","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTA072138969","ENVIRONMENTAL WASTE REMOVAL, INC.",,,"CT",,"USA",,,,,"CT",,"USA","200 MONROE TPK","MONROE","CT","06468","N","1985-06-25T00:00:00.000",,,,,,,,,"CT","CTA00010501"
"CTA0001051","1985-08-20T00:00:00.000","999999","CTP000005283","YWC INC","200 MONROE TPK","MONROE","06468","1","WASTE ACID LIQUID NOS","004","DM","220","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","200 MONROE TPK","MONROE","CT","06468","N","1985-08-20T00:00:00.000",,,,,,,,,"CT","CTA00010511"
