"reportingrailroadcode","reportingrailroadname","report_year","incidentnumber","accidentyear","accidentmonth","otherrailroadcode","otherrailroadname","otheraccidentnumber","accidentyearother","accidentmonthother","maintenancerailroadcode","maintenancerailroadname","maintenanceaccidentnumber","maintenanceaccidentyear","maintenanceaccidentmonth","gxid","day","date","time","accident_type_code","accidenttype","hazmatcars","hazmatcarsdamaged","hazmatreleasedcars","personsevacuated","subdivision","divisioncode","division","station","milepost","statecode","stateabbr","statename","countycode","countyname","district","temperature","visibilitycode","visibility","weather_condition_code","weathercondition","track_type_code","tracktype","trackname","trackclass","trackdensity","train_direction_code","traindirection","equipment_type_code","equipmenttype","equipmentattended","trainnumber","trainspeed","recordedestimatedspeed","maximumspeed","grosstonnage","signalization_code","signalization","method_of_operation_code","methodofoperation","adjunct_1","adjunctcode1","adjunct_2","adjunctcode2","adjunct_3","adjunctcode3","remote_control_locomotive_code","remotecontrollocomotive","firstcarinitials","firstcarnumber","firstcarposition","firstcarloaded","causingcarinitials","causingcarnumber","causingcarposition","causingcarloaded","positivealcoholtests","positivedrugtests","passengerstransported","headendlocomotives","midtrainmanuallocomotives","midtrainremotelocomotives","rearendmanuallocomotives","rearendremotelocomotives","derailedheadendlocomotives","derailedmidtrainmanuallo","derailedmidtrainremotelo","derailedrearendmanualloc","derailedrearendremoteloc","loadedfreightcars","loadedpassengercars","emptyfreightcars","emptypassengercars","cabooses","derailedloadedfreightcars","derailedloadedpassengercars","derailedemptyfreightcars","derailedemptypassengercars","derailedcabooses","equipmentdamagecost","trackdamagecost","totaldamagecost","primaryaccidentcausecode","primaryaccidentcause","contributingaccidentcausecode","contributingaccidentcause","accidentcausecode","accidentcause","engineersonduty","firemenonduty","conductorsonduty","brakemenonduty","hoursengineersonduty","minutesengineersonduty","hoursconductorsonduty","minutesconductorsonduty","railroademployeeskilled","railroademployeesinjured","passengerskilled","passengersinjured","otherskilled","othersinjured","personskilledforreportin","personsinjuredforreporti","totalpersonskilled","totalpersonsinjured","totalkilledform54","totalinjuredform54","specialstudy1","specialstudy2","latitude","longitude","narrative","jointtracktype","jointtrackclass","classcode","class","jointcd","incidentkey","reportkey","reporting_railroad_company_grouping","reporting_railroad_class","reporting_railroad_smt_grouping","reporting_parent_railroad_company_code","reporting_parent_railroad_company_name","reporting_railroad_holding_company","other_railroad_company_grouping","other_railroad_class","other_railroad_smt_grouping","other_parent_railroad_company_code","other_parent_railroad_company_name","other_railroad_holding_company","maintenance_railroad_company_grouping","maintenance_railroad_class","maintenance_railroad_smt_grouping","maintenance_parent_railroad_company_code","maintenance_parent_railroad_company_name","maintenance_railroad_holding_company"
"BNSF","BNSF Railway Company","2011","TX1211111","11","12",,,,,,"BNSF","BNSF Railway Company","TX1211111","11","12",,"30","2011-12-30T00:00:00.000","10:15 AM","01","Derailment","0","0","0","0","RED ROCK",,,"OKLAHOMA CITY",,"40","OK","OKLAHOMA","109","OKLAHOMA","5","56.0","2","Day","1","Clear","2","Yard","1234","1",,"2","South","7","Yard/switching","Yes","YOKC","6","Recorded","6","0","2","Not Signaled",,"Other Than Main Track","Z","Other-Narrative Required",,,,,"3","Remote control portable transmitter - more than one remote control transmitter","PTTX","941067","11","No",,,"0",,,,"No","4","0","0","0","0","0","0","0","0","0","26","0","10","0","0","0","0","5","0","0","17400","1000","18400","H507","Lateral drawbar force on curve excessive, car geometry (short car/long car combination)",,,"H507","Lateral drawbar force on curve excessive, car geometry (short car/long car combination)","0","0","1","1",,,"2","35","0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"35.381715999999997","-97.477019999999996","RCO Y-OKC1062-30 DERAILED WHILE SHOVING CUT OF CARS INTO 1234 TRACK. TRACK IS CURVED AND DERAILMENTOCCURRED AT THE CURVE. CUT HAD EMPTY FLATS SHOVING LOADED CARS. USE OF HUMAN FACTOR CAUSE CODE ACCOUNT MOST CLOSELY MATCHES EVENTS, BUT NO HFI ASSIGNED. NO TRAIN M/U RULES FOR YARD MOVEMENT AND DOWNLOADS REVEALED NO TRAIN HANDLING EXCEPTIONS.","Yard","1","CL","CL","1","BNSFTX1211111201112","BNSFTX1211111201112",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"BNSF","BNSF Railway Company","2011","SF1211114","11","12",,,,,,"BNSF","BNSF Railway Company","SF1211114","11","12",,"17","2011-12-17T00:00:00.000","5:30 AM","01","Derailment","0","0","0","0","CHEROKEE",,,"TULSA",,"40","OK","OKLAHOMA","143","TULSA","5","37.0","4","Dark","1","Clear","2","Yard","2039","1",,"3","East","7","Yard/switching","Yes","YTUL","10","Estimated","10","0","2","Not Signaled",,"Other Than Main Track",,,,,,,"3","Remote control portable transmitter - more than one remote control transmitter","ACFX","041714","4","No",,,"0",,,,"No","2","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","0","1","0","0","13370","11000","24370","H308","Skate, failure to remove or place",,,"H308","Skate, failure to remove or place","0","0","1","1",,,"5","59","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"36.113809000000003","-96.012237999999996","RCO Y-TUL303-16, WHILE TRIMMING OUT OF BOWL 39 TRACK, FAILED TO REMOVE SKATES FROM ONE CAR.SKATES BOUND IN FROG WEST OF 16 SWITCH, RESULTING IN DERAILMENT.","Yard","1","CL","CL","1","BNSFSF1211114201112","BNSFSF1211114201112",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"BNSF","BNSF Railway Company","2011","SF1211115","11","12",,,,,,"BNSF","BNSF Railway Company","SF1211115","11","12",,"18","2011-12-18T00:00:00.000","1:00 AM","01","Derailment","0","0","0","0","AVARD",,,"ENID",,"40","OK","OKLAHOMA","47","GARFIELD","5","28.0","4","Dark","1","Clear","4","Industry","3805","1",,"3","East","7","Yard/switching","Yes","YENI","7","Recorded","7","0","2","Not Signaled",,"Other Than Main Track","L","Special Instructions",,,,,"0","Not a remotely controlled operation","BNSF","477433","18","Yes",,,"0",,"0","0","No","2","0","0","0","0","0","0","0","0","0","18","0","0","0","0","3","0","0","0","0","16000","15000","31000","H607","Failure to comply with restricted speed or its equivalent not in connection with a block or interloc","H702","Switch improperly lined","H607","Failure to comply with restricted speed or its equivalent not in connection with a block or interloc","1","0","1","1","2","30","2","30","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"36.41198","-97.865030000000004","Y-ENI3011-17 CLEARED MAIN TRACK THROUGH 8305 TRACK SWITCH, LINING FOR MAIN TRACK BEHIND THEM. CREW THEN SHOVED THROUGH THIS SWITCH, REVERSED MOVEMENT AND DERAILED.","Industry","1","CL","CL","1","BNSFSF1211115201112","BNSFSF1211115201112",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"UP","Union Pacific Railroad Company","2014","0214WH012","14","02",,,,,,"UP","Union Pacific Railroad Company","0214WH012","14","02",,"24","2014-02-24T00:00:00.000","4:00 PM","01","Derailment","0","0","0","0","ENID SUB",,,"ENID","339.25","40","OK","OKLAHOMA","47","GARFIELD","5","48.0","2","Day","1","Clear","2","Yard","TRACK 9","2",,"2","South","7","Yard/switching","Yes","YNE5","8","Recorded","8","2772","2","Not Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","TILX","330315","19","Yes",,,"0",,,,"No","3","0","0","0","0","0","0","0","0","0","17","0","0","0","0","2","0","0","0","0","12422","3240","17481","T222","Worn rail",,,"T222","Worn rail","1","0","1","1","8","59","8","59","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"36.426507999999998","-97.865077999999997","YNE55-24 WAS PULLING 17 LOADS OF SAND OUT OF TRACK 9 IN ENID YARD WHEN THE REAR TWO CARS OF THE CUTDERAILED DUE TO A BROKEN RAIL. THE REAR CAR, TILX 331972, DERAILED INTO CARS ON TRACK 10 DERAILING ONE CAR IN TRACK 10. NO PERSONAL INJURIES OCCURRED AND TRACK IS MAINTAINED BY UPRR. DERAILMENT","Yard","2","CL","CL","3","UP0214WH012201402","UP0214WH012201402",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"UP","Union Pacific Railroad Company","2014","0214WH012","14","02",,,,,,"UP","Union Pacific Railroad Company","0214WH012","14","02",,"24","2014-02-24T00:00:00.000","4:00 PM","01","Derailment","0","0","0","0","ENID SUB",,,"ENID","339.25","40","OK","OKLAHOMA","47","GARFIELD","5","48.0","2","Day","1","Clear","2","Yard","TRACK 9","2",,,,"6","Cut of cars","No",,"0","Recorded","8","1460","2","Not Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","TTZX","087728","1","No",,,"0",,,,"No","0","0","0","0","0","0","0","0","0","0","1","0","40","0","0","0","0","1","0","0","1706","0","17481","T222","Worn rail",,,"T222","Worn rail","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"36.426507999999998","-97.865077999999997","YNE55-24 WAS PULLING 17 LOADS OF SAND OUT OF TRACK 9 IN ENID YARD WHEN THE REAR TWO CARS OF THE CUTDERAILED DUE TO A BROKEN RAIL. THE REAR CAR, TILX 331972, DERAILED INTO CARS ON TRACK 10 DERAILING ONE CAR IN TRACK 10. NO PERSONAL INJURIES OCCURRED AND TRACK IS MAINTAINED BY UPRR. DERAILMENT","Yard","2","CL","CL","3","UP0214WH012201402","UP0214WH012201402",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"UP","Union Pacific Railroad Company","2014","0214WH012","14","02",,,,,,"UP","Union Pacific Railroad Company","0214WH012","14","02",,"24","2014-02-24T00:00:00.000","4:00 PM","01","Derailment","0","0","0","0","ENID SUB",,,"ENID","339.25","40","OK","OKLAHOMA","47","GARFIELD","5","48.0","2","Day","1","Clear","2","Yard","TRACK 9","2",,,,"6","Cut of cars","No",,"0","Recorded","8","282","2","Not Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","ITTX","941583","3","Yes",,,"0",,,,"No","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","113","0","17481","T222","Worn rail",,,"T222","Worn rail","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"36.426507999999998","-97.865077999999997","YNE55-24 WAS PULLING 17 LOADS OF SAND OUT OF TRACK 9 IN ENID YARD WHEN THE REAR TWO CARS OF THE CUTDERAILED DUE TO A BROKEN RAIL. THE REAR CAR, TILX 331972, DERAILED INTO CARS ON TRACK 10 DERAILING ONE CAR IN TRACK 10. NO PERSONAL INJURIES OCCURRED AND TRACK IS MAINTAINED BY UPRR. DERAILMENT","Yard","2","CL","CL","1","UP0214WH012201402","UP0214WH012201402",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"UP","Union Pacific Railroad Company","2013","0113WH004","13","01",,,,,,"AOK","Arkansas-Oklahoma Railroad Inc.","TBD","13","01",,"05","2013-01-05T00:00:00.000","8:42 PM","01","Derailment","1","1","0","0","CHEROKEE SUB",,,"MCALESTER","566.3","40","OK","OKLAHOMA","121","PITTSBURG","5","32.0","4","Dark","1","Clear","2","Yard","AOK WYE","X",,"2","South","1","Freight Train","Yes","MKCF","4","Recorded","4","6797","2","Not Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","TTZX","085876","3","No",,,"0",,"0","0","No","4","0","0","0","0","0","0","0","0","0","42","0","43","0","0","1","0","8","0","0","5377","0","14267","T113","Wide gage (due to worn rails)",,,"T113","Wide gage (due to worn rails)","1","0","1","0","5","42","5","42","0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"34.946888999999999","-95.762725000000003","MKCFW-04 WITH LEAD UNIT UP8052, WHILE TRAVELING ON AOK MAINTAINED TRACK DERAILED 9 CARS WHILE PULLING PICK-UP OFF THE INTERCHANGE WAY.  POD ON AOK TRACK AND DERAILED EQUIPMENT PULLED ON UPRR MAINLINE,CAUSING $27,990 IN TRACK/SIGNAL/STRUCTURE DAMAGES.  AOK ESTIMATED TRACK DAMAGE = $8890.","Yard","X","CL","CL","2","AOKTBD201301","UP0113WH004201301",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,"Shortline","Class 3","SMT-8 - Shortline – West","AOK","Arkansas-Oklahoma Railroad Inc.","Not Assigned"
"KRR","Kiamichi Railroad Company LLC","2012","IC120594","12","12",,,,,,"KRR","Kiamichi Railroad Company LLC","IC120594","12","12",,"05","2012-12-05T00:00:00.000","10:15 AM","12","Other impacts","0","0","0","0","LAKESIDE",,,"HUGO","784.6","40","OK","OKLAHOMA","23","CHOCTAW","5","54.0","2","Day","1","Clear","2","Yard","TRACK 7","2",,"3","East","1","Freight Train","Yes","KRYH","5","Estimated","5","0","2","Not Signaled",,"Other Than Main Track","K","Restricted Speed or Equivalent",,,,,"0","Not a remotely controlled operation","SRAX","023531","1","Yes",,,"0",,"0","0","No","2","0","0","0","0","0","0","0","0","0","4","0","19","0","0","0","0","0","0","0","12000","0","12000","H018","Failure to properly secure hand brake on car(s) (railroad  employee)",,,"H018","Failure to properly secure hand brake on car(s) (railroad  employee)","1","0","2","0","3","15","3","15","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"34.009357999999999","-95.519986000000003","CONDUCTOR FAILED TO SECURE HAND BRAKE CAUSING CAR TO ROLL INTO SIDE OF TRAIN.","Yard","2","Cl","Cl","1","KRRIC120594201212","KRRIC120594201212","Shortline","Class 3","SMT-2 - Shortline – East","KRR","Kiamichi Railroad Company LLC","Genesee & Wyoming",,,,,,,"Shortline","Class 3","SMT-2 - Shortline – East","KRR","Kiamichi Railroad Company LLC","Genesee & Wyoming"
"UP","Union Pacific Railroad Company","2012","1212FW007","12","12",,,,,,"UP","Union Pacific Railroad Company","1212FW007","12","12","413748B","13","2012-12-13T00:00:00.000","3:00 PM","07","Hwy-rail crossing","0","0","0","0","CHOCTAW SUB",,,"CADDO","633.19","40","OK","OKLAHOMA","13","BRYAN","5","55.0","2","Day","1","Clear","1","Main","SINGLE MAIN","4","60.9","2","South","1","Freight Train","Yes","MMCS","47","Recorded","47","7304","1","Signaled",,"Signal Indication","Q","Traffic Control System/CTC",,,,,"0","Not a remotely controlled operation","UP","003536","1",,,,"0",,,,"No","2","0","0","0","0","1","0","0","0","0","56","0","0","0","0","0","0","0","0","0","32405","4321","36726","M303","Highway user misjudgment under normal weather and traffic conditions",,,"M303","Highway user misjudgment under normal weather and traffic conditions","1","0","1","1","3",,"3",,"0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"34.052639999999997","-96.17989","MMCSAS-11, WITH LEAD UNIT UP3536, STRUCK A TRACTOR TRAILER RIG WHICH WAS HIGH CENTERED FOULING THE CROSSING.  IMPACT RESULTED IN UP3536 DERAILING.  NO INJURIES TO CREW.  DRIVER EXITED PRIOR TO IMPACT.","Main","4","CL","CL","1","UP1212FW007201212","UP1212FW007201212",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"UP","Union Pacific Railroad Company","2013","1213WH004","13","12",,,,,,"UP","Union Pacific Railroad Company","1213WH004","13","12",,"05","2013-12-05T00:00:00.000","11:57 PM","01","Derailment","4","3","0","0","ENID SUB",,,"DOVER","369.6","40","OK","OKLAHOMA","73","KINGFISHER","5","18.0","4","Dark","2","Cloudy","1","Main","MAIN LINE","4","16.0","1","North","1","Freight Train","Yes","LVO5","42","Recorded","42","3077","2","Not Signaled",,"Direct Train Control","P","Track Warrant Control",,,,,"0","Not a remotely controlled operation","CRGX","016175","33","No",,,"0",,,,"No","2","0","0","0","0","0","0","0","0","0","4","0","80","0","0","0","0","23","0","0","845803","52464","898267","T204","Broken Rail - Weld (field)  [Desc.Changed-Refer to Current/Prev.Guides]",,,"T204","Broken Rail - Weld (field)  [Desc.Changed-Refer to Current/Prev.Guides]","1","0","1","0","8","57","8","57","0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"35.991571","-97.912859999999995","THE LVO54-05 WAS TRAVELING NORTH BOUND WHEN TRAIN HAD AN UNDESIRED EMERGENCY, COMING TO STOP WITH HEADEND AT MP 368.99.  AFTER INSPECTING TRAIN A 23 CAR DERAILMENT WAS FOUND.  CAUSE OF DERAILMENT WASBROKEN RAIL AT MP 368.60.","Main","4","CL","CL","1","UP1213WH004201312","UP1213WH004201312",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"UP","Union Pacific Railroad Company","2012","0912WH010","12","09",,,,,,"UP","Union Pacific Railroad Company","0912WH010","12","09",,"20","2012-09-20T00:00:00.000","10:23 AM","01","Derailment","0","0","0","0","CHEROKEE SUB",,,"OKTAHA","513.25","40","OK","OKLAHOMA","101","MUSKOGEE","5","78.0","2","Day","1","Clear","1","Main","SINGLE MAINLINE","4","66.3","3","East","1","Freight Train","Yes","2 CR","40","Estimated","40","19305","1","Signaled",,"Signal Indication","Q","Traffic Control System/CTC",,,,,"0","Not a remotely controlled operation","SATX","015119","18","Yes","SATX","015119","18","Yes",,,"No","2","0","0","0","1","0","0","0","0","0","135","0","0","0","0","33","0","0","0","0","1601589","90860","1692449","E61C","Broken rim",,,"E61C","Broken rim","1","0","1","0","7","23","7","23","0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"35.624814000000001","-95.448356000000004","2CROSA9-18 WITH LEAD UNIT UP6584 WHILE TRAVELING ON SINGLE MAINLINE HAD SEVERAL RAILCARS DERAIL DUETO WHEEL RIM BREAKING ON RAILCAR SATX15119.","Main","4","CL","CL","1","UP0912WH010201209","UP0912WH010201209",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"BNSF","BNSF Railway Company","2012","SF1012202","12","10",,,,,,"BNSF","BNSF Railway Company","SF1012202","12","10","668563A","16","2012-10-16T00:00:00.000","7:50 AM","07","Hwy-rail crossing","0","0","0","0","CHEROKEE",,,"CLAREMORE","405.1","40","OK","OKLAHOMA","131","ROGERS","5","54.0","2","Day","1","Clear","1","Main","SINGLE MAIN TRK","4","0.00","4","West","1","Freight Train","Yes","GEDY","21","Recorded","21","11229","1","Signaled",,"Signal Indication","Q","Traffic Control System/CTC",,,,,"0","Not a remotely controlled operation","BNSF","005608","1",,,,"0",,,,"No","2","0","0","0","1","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","3500","60000","63500","M303","Highway user misjudgment under normal weather and traffic conditions",,,"M303","Highway user misjudgment under normal weather and traffic conditions","1","0","1","0","6","50","6","50","0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"36.228451","-95.700541000000001","G-EDYIRB6-14A WAS WEST BOUND WHEN IT STRUCK A TRACTOR TRAILER THAT FAILED TO STOP AT A CROSS BUCK PROTECTED PRIVATE CROSSING.","Main","4","CL","CL","1","BNSFSF1012202201210","BNSFSF1012202201210",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"UP","Union Pacific Railroad Company","2021","0721HL008","21","07",,,,,,"UP","Union Pacific Railroad Company","0721HL008","21","07",,"13","2021-07-13T00:00:00.000","9:17 PM","01","Derailment","0","0","0","0","CHEROKEE SUB",,,"VINITA","431.87","40","OK","OKLAHOMA","35","CRAIG","5","82.0","4","Dark","1","Clear","1","Main","SINGLE MAIN TRACK","5","53.8","2","South","1","Freight Train","Yes","2CNA","43","Estimated","43","19162","1","Signaled",,"Direct Train Control","P","Track Warrant Control",,,,,"0","Not a remotely controlled operation","UP","048652","6","Yes","UP","048652","6","Yes",,,"No","2","0","0","0","1","0","0","0","0","0","136","0","0","0","0","1","0","0","0","0","7946","171600","179546","E62C","Broken plate",,,"E62C","Broken plate","1","0","1","0","3","17","3","17","0","0","0","0","0","0","0","0","0","0","0","0","CWR","000-000-000","36.728721","-95.094077999999996","THE 2CNARD9-11 WAS SOUTHBOUND ON THE CHEROKEE SUB AT MP 431.87, WHEN THE CONDUCTOR NOTICED SPARKS COMING FROM BEHIND THE LOCOMOTIVES.  AFTER STOPPING, THE CONDUCTOR INSPECTED THE TRAIN AND FOUND THE LEAD AXLE OF THE UP48652 A  END CAR WAS DERAILED.  THE CAUSE OF THIS WAS DUE TO A BROKEN WHEEL.  NO INJURIES OR HAZMAT.","Main","5","CL","CL","1","UP0721HL008202107","UP0721HL008202107",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"SLWC","Stillwater Central Railroad Company, LLC","2019","190128001","19","01",,,,,,"SLWC","Stillwater Central Railroad Company, LLC","190128001","19","01",,"28","2019-01-28T00:00:00.000","10:45 PM","01","Derailment","0","0","0","0","SOONER",,,"OKLAHOMA CITY","536.0","40","OK","OKLAHOMA","109","OKLAHOMA","5","22.0","4","Dark","1","Clear","3","Siding","DEL CITY TRACK 1","2",,"3","East","1","Freight Train","Yes","SLWC","8","Recorded","8","5586","2","Not Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","WAMX","013816","41","No",,,"0",,,,"No","4","0","0","0","0","0","0","0","0","0","41","0","1","0","0","0","0","1","0","0","11500","100","11600","H503","Buffing or slack action excessive, train handling","H508","Improper train make-up","H503","Buffing or slack action excessive, train handling","1","0","1","1","6","45","6","45","0","0","0","0","0","0","0","0","0","0","0","0","OTH","000-000-000","35.471899999999998","-97.443100000000001","ON 1-28-19 AT APPROXIMATELY 2245 THE SLWC 405 WAS PERFORMING A SHOVING MOVEMENT INTO DEL CITY TRACK1 ON THE SOONER SUBDIVISION NEAR MP 536, DURING THE SHOVE MOVEMENT THE  TRAIN WENT INTO EMERGENCY. AFTER INSPECTION THEY FOUND THAT THEY LEAD SET OF TRUCKS ON THE HEAD CAR OF TRAIN (WAMX 13816) HAD DERAILED. SLWC MANAGEMENT RE-RAILED THE CAR USING RE-RAILERS. THERE ARE NO INJURIES AND NO HAZMATS INVOLVED. AFTER FURTHER INVESTIGATION IT WAS DETERMINED THAT DERAILED CAR WAMX 13816 WAS ACTUALLY AN EMPTY CAR THAT WAS NOT ON THE CREW’S PAPERWORK. THE CREW HAD MADE A SET OUT OF THE REAR 21 CARS INTO TINKER LEAD, IN DOING SO THE DYNAMIC FORCES CAUSED THE LEAD SET OF TRUCKS TO LIFT UP OVER THE HIGH SIDE OF THE RAIL DERAILING THE WAMX 13816. THE WAMX 13816 BEING THE ONLY EMPTY CAR IN THE CONSIST LOCATED DIRECTLY AGAINST THE LOCOMOTIVES, COMBINED WITH EMPTY/LOAD RATIO AND POOR TRAIN HANDLING CAUSEDTHE WHEELS TO CLIMB THE RAIL. ONCE CAR WAS DV'D, IT WENT REPORTABLE.","Siding","2","Cl","Cl","1","SLWC190128001201901","SLWC190128001201901","Shortline","Class 3","SMT-8 - Shortline – West","SLWC","Stillwater Central Railroad Company, LLC","Watco",,,,,,,"Shortline","Class 3","SMT-8 - Shortline – West","SLWC","Stillwater Central Railroad Company, LLC","Watco"
"BNSF","BNSF Railway Company","2021","RD0721208","21","07",,,,,,"BNSF","BNSF Railway Company","RD0721208","21","07","671991A","21","2021-07-21T00:00:00.000","10:50 AM","07","Hwy-rail crossing","6","0","0","0","CREEK",,,"ADA","547.6","40","OK","OKLAHOMA","123","PONTOTOC","5","82.0","2","Day","1","Clear","1","Main","SINGLE MAIN TRACK","3","24.9","1","North","1","Freight Train","Yes","HIRB","25","Recorded","25","4745","1","Signaled",,"Signal Indication","Q","Traffic Control System/CTC",,,,,"0","Not a remotely controlled operation","BNSF","003882","1",,,,"0",,,,"No","3","0","0","0","0","0","0","0","0","0","6","0","141","0","0","0","0","0","0","0","2000","20000","22000","M302","Highway user inattentiveness",,,"M302","Highway user inattentiveness","1","0","1","0","4","5","4","5","0","0","0","0","0","1","0","1","0","1","0","1","CWR","000-000-000","34.781621000000001","-96.670002999999994","TRAIN REPORTED STRIKING A SEMI-TRUCK ON THE CROSSING CAUSING DAMAGES TO THE LOCOMOTIVE AND THE SIGNAL.  NO HAZARDOUS MATERIALS WERE RELEASED.","Main","3","CL","CL","1","BNSFRD0721208202107","BNSFRD0721208202107",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"UP","Union Pacific Railroad Company","2020","0220HL001","20","02",,,,,,"UP","Union Pacific Railroad Company","0220HL001","20","02","595431K","02","2020-02-02T00:00:00.000","6:23 PM","07","Hwy-rail crossing","5","0","0","0","ENID SUB",,,"KINGFISHER","383.1","40","OK","OKLAHOMA","73","KINGFISHER","5","64.0","3","Dusk","1","Clear","1","Main","SINGLE MAIN TRACK","4","19.6","2","South","1","Freight Train","Yes","MNPF","40","Estimated","40","9911","2","Not Signaled",,"Direct Train Control","P","Track Warrant Control",,,,,"0","Not a remotely controlled operation","UP","005598","1",,,,"0",,,,"No","2","0","0","0","0","0","0","0","0","0","74","0","16","0","0","0","0","0","0","0","13195","0","13195","M302","Highway user inattentiveness",,,"M302","Highway user inattentiveness","1","0","1","0","8","53","8","53","0","0","0","0","1","0","1","0","1","0","1","0","CWR","000-000-000","35.798713999999997","-97.944593999999995","WHILE TRAVELING SOUTHBOUND ON THE ENID SUBDIVISION, MNPFW-31, LEAD UNIT UP5598, STRUCK AN OIL FIELDTANK TRUCK AT MP 383.1, THAT FAILED TO STOP AT CROSSING, DOT59431K.  NO TRACK DAMAGE OR DERAILMENT.","Main","4","CL","CL","1","UP0220HL001202002","UP0220HL001202002",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
