"railroadcode","railroadname","year","incidentnumber","incidentyear","incidentmonth","otherrailroadcode","otherrailroadname","otherincidentnumber","otherincidentyear","otherincidentmonth","maintenanceincicidentrai","maintenancerailroadname","maintainenanceincidentnumber","maintenanceincidentyear","maintenanceincidentmonth","gradecrossingid","date","month","day","hour","minute","ampm","time","neareststation","division","subdivision","countycode","countyname","statecode","statename","cityname","highwayname","publicprivatecode","publicprivate","highwayusercode","highwayuser","estimatedvehiclespeed","vehicledirectioncode","vehicledirection","highwayuserpositioncode","highwayuserposition","equipmentinvolvedcode","equipmentinvolved","railroadcarunitposition","equipmentstruckcode","equipmentstruck","hazmatinvolvementcode","hazmatinvolvement","hazmatreleasedbycode","hazmatreleasedby","hazmatreleasedname","hazmatreleasedquantity","hazmatreleasedmeasure","temperature","visibilitycode","visibility","weatherconditioncode","weathercondition","equipmenttypecode","equipmenttype","tracktypecode","tracktype","trackname","trackclass","numberoflocomotiveunits","numberofcars","trainspeed","estimatedrecordedspeedcode","traindirectioncode","traindirection","crossingwarningexpandedcode1","crossingwarningexpandedcode2","crossingwarningexpandedcode3","crossingwarningexpandedcode4","crossingwarningexpandedcode5","crossingwarningexpandedcode6","crossing_warning_expanded_code_7","crossing_warning_expanded_code_8","crossing_warning_expanded_code_9","crossing_warning_expanded_code_10","crossing_warning_expanded_code_11","crossing_warning_expanded_code_12","crossingwarningexpanded1","crossingwarningexpanded2","crossingwarningexpanded3","crossingwarningexpanded4","crossingwarningexpanded5","crossingwarningexpanded6","crossing_warning_expanded_7","crossing_warning_expanded_8","crossing_warning_expanded_9","crossing_warning_expanded_10","crossing_warning_expanded_11","crossing_warning_expanded_12","crossingwarningcode","crossingwarning","crossingwarningexplanationcode","crossingwarningexplanation","roadwayconditioncode","roadwaycondition","crossingwarninglocationcode","crossingwarninglocation","warningconnectedtosignal","crossingilluminated","userage","usergender","userstruckbysecondtraincode","highwayuseractioncode","highwayuseraction","driverpassedvehicle","viewobstructioncode","viewobstruction","driverconditioncode","drivercondition","driverinvehicle","userskilledforreportingr","usersinjuredforreporting","vehicledamagecost","numbervehicleoccupants","employeeskilledforreport","employeesinjuredforrepor","numberpeopleontrain","form54filed","passengerskilledforrepor","passengersinjuredforrepo","videotaken","videoused","specialstudy1","specialstudy2","narrative","totalkilledform57","totalinjuredform57","railroadtype","railroadreporting","personskilledforreportin","totalinjuredform55a","district","whistlebancode","whistleban","reportkey","reporting_railroad_company_grouping","reporting_railroad_class","reporting_railroad_smt_grouping","reporting_parent_railroad_code","reporting_parent_railroad_name","reporting_railroad_holding_company","other_railroad_grouping","other_railroad_class","other_railroad_smt_grouping","other_parent_railroad_code","other_parent_railroad_name","other_railroad_holding_company","maintenance_railroad_grouping","maintenance_railroad_class","maintenance_railroad_smt_grouping","maintenance_parent_railroad_code","maintenance_parent_railroad_name","maintenance_railroad_holding_company"
"CSRR","Chessie System Railroads","1986","COXMI2150","86","05",,,,,,"CSRR","Chessie System Railroads","COXMI2150","86","05","233014C","1986-05-24T00:00:00.000","05","24","01","13","AM","1:13 AM","AKRON",,,"157","TUSCOLA","26","MICHIGAN",,"RINGLE RD","Y","Public","A","Auto","45","2","South","3","Moving over crossing","1","Train (units pulling)","24","2","Rail equipment struck by highway user","4","Neither",,,,,,"56.0","4","Dark","2","Cloudy","1","Freight Train","1","Main","SINGLE MAIN","3","2","27","22","E","4","West",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","2","Injured","Yes","0","1","800","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0","4",,,"CSRRCOXMI2150198605",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"ATK","Amtrak (National Railroad Passenger Corporation)","1986","050986A","86","05",,,,,,"CR","Conrail","XXX","86","05","545426C","1986-05-09T00:00:00.000","05","09","12","20","PM","12:20 PM","GALESBURG",,,"077","KALAMAZOO","26","MICHIGAN","GALESBURG","33RD ST","Y","Public","B","Truck","0","1","North","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"64.0","2","Day","1","Clear","2","Passenger Train - Pulling","1","Main","MAINLINE","3","1","4","60","E","3","East","1","3",,,,,,,,,,"6","Gates","Standard FLS",,,,,,,,,,"Audible","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","No","0","0","500","0","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"ATK050986A198605","Passenger (Formerly Commuter)",,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic","ATK","Amtrak (National Railroad Passenger Corporation)","Amtrak",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"CSRR","Chessie System Railroads","1986","COXMI2133","86","05",,,,,,"CSRR","Chessie System Railroads","COXMI2133","86","05","234161T","1986-05-02T00:00:00.000","05","02","06","10","PM","6:10 PM","BRECKENRIDGE",,,"057","GRATIOT","26","MICHIGAN","BRECKENRIDGE","MC LELLAND RD","Y","Public","A","Auto","5","1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"56.0","2","Day","1","Clear","1","Freight Train","1","Main","SINGLE MAIN","3","1","16","25","E","3","East","7",,,,,,,,,,,"8","Crossbucks",,,,,,,,,,,"Stop signs",,,,,,,"1","Both sides","No","No",,,"No","2","Stopped and then proceeded","No","8","Not obstructed","3","Uninjured","Yes","0","0","4500","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"CSRRCOXMI2133198605",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CSRR","Chessie System Railroads","1986","COXMI2128","86","05",,,,,,"CSRR","Chessie System Railroads","COXMI2128","86","05","232454P","1986-05-03T00:00:00.000","05","03","11","05","PM","11:05 PM","SAGINAW",,,"145","SAGINAW","26","MICHIGAN","SAGINAW","PERKINS ST","Y","Public","A","Auto","10","4","West","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","2","Rail equipment",,,,,,"50.0","4","Dark","1","Clear","1","Freight Train","1","Main","MAIN","3","2","77","10","E","1","North","1",,,,,,,,,,,"3","Gates",,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","Yes","Yes",,,"No","4","Stopped on crossing","No","8","Not obstructed","2","Injured","Yes","0","1","3900","3","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0","4",,,"CSRRCOXMI2128198605",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CR","Conrail","1986","0970301","86","05",,,,,,"CR","Conrail","0970301","86","05","536008M","1986-05-09T00:00:00.000","05","09","05","45","PM","5:45 PM","MASON",,,"065","INGHAM","26","MICHIGAN","MASON","COLLEGE RD","Y","Public","H","Motorcycle",,"3","East","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"60.0","2","Day","1","Clear","1","Freight Train","1","Main","SINGLE MAIN TRACK","2","2","29","25","E","2","South","3",,,,,,,,,,,"6","Standard FLS",,,,,,,,,,,"Audible","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","2","Injured","Yes","0","1","500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0","4",,,"CR0970301198605",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"CSRR","Chessie System Railroads","1986","COXMI2143","86","05",,,,,,"CSRR","Chessie System Railroads","COXMI2143","86","05","232237P","1986-05-18T00:00:00.000","05","18","05","20","AM","5:20 AM","NOVI",,,"125","OAKLAND","26","MICHIGAN","NOVI","NINE MILE RD","Y","Public","B","Truck","35","4","West","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","2","Rail equipment",,,,,,"57.0","4","Dark","2","Cloudy","1","Freight Train","1","Main","SINGLE MAIN","3","2","57","42","R","2","South",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","1","Killed","Yes","1","0","850","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","1","0","1L","1","1","0.0","4",,,"CSRRCOXMI2143198605",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CR","Conrail","1986","0970302","86","04",,,,,,"CR","Conrail","0970302","86","04","536398C","1986-04-20T00:00:00.000","04","20","01","40","AM","1:40 AM","LANSING",,,"065","INGHAM","26","MICHIGAN","LANSING","GRAND RIVER AVE","Y","Public","A","Auto",,"2","South","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"53.0","4","Dark","1","Clear","1","Freight Train","3","Siding","INDUSTRIAL LEAD","1","2","39","10","E","1","North","2",,,,,,,,,,,"5","Cantilever FLS",,,,,,,,,,,"Hwy. traffic signals","1","Provided minimum 20-second warning",,,,,"1","Both sides","Yes","Yes",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","1500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"CR0970302198604",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"CSRR","Chessie System Railroads","1986","COXMI2112","86","04",,,,,,"CSRR","Chessie System Railroads","COXMI2112","86","04","232176B","1986-04-11T00:00:00.000","04","11","01","50","AM","1:50 AM","ROMULUS",,,"163","WAYNE","26","MICHIGAN","ROMULUS","EUREKA RD","Y","Public","A","Auto","15","3","East","3","Moving over crossing","1","Train (units pulling)","5","2","Rail equipment struck by highway user","2","Rail equipment",,,,,,"35.0","4","Dark","2","Cloudy","1","Freight Train","1","Main","NO.2 MAIN","3","2","111","37","E","2","South",,,,,,,,,,,,"1",,,,,,,,,,,,"Gates","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","2","Injured","Yes","0","1","2800","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0","4",,,"CSRRCOXMI2112198604",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CSRR","Chessie System Railroads","1986","COXMI1104","86","04",,,,,,"CSRR","Chessie System Railroads","COXMI1104","86","04","235688D","1986-04-04T00:00:00.000","04","04","08","10","PM","8:10 PM","MUSKEGON HEIGHTS",,,"121","MUSKEGON","26","MICHIGAN","MUSKEGON HTS","HUME","Y","Public","A","Auto","15","4","West","3","Moving over crossing","1","Train (units pulling)","2","2","Rail equipment struck by highway user","4","Neither",,,,,,"54.0","4","Dark","3","Rain","1","Freight Train","1","Main","MAIN - SINGLE","2","2","36","10","E","2","South",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","1","1000","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0","4",,,"CSRRCOXMI1104198604",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"MEC","Maine Central Railroad Company","1986","M86019","86","05",,,,,,"MEC","Maine Central Railroad Company","M86019","86","05","365455P","1986-05-05T00:00:00.000","05","05","02","50","PM","2:50 PM","SOBIN",,,"019","PENOBSCOT","23","MAINE","SOUTH ORRINGTON","PIERCE'S XING RTE 15","Y","Public","A","Auto","0","1","North","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"40.0","2","Day","2","Cloudy","1","Freight Train","1","Main","MAINLINE","2","2","50","18","E","3","East","3",,,,,,,,,,,"7","Standard FLS",,,,,,,,,,,"Crossbucks","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","Yes","0","0","1500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","2L","1","0","0.0","1",,,"MECM86019198605",,"Class 2",,"GRS","Pan Am Railways/Guilford System","Not Assigned",,,,,,,,"Class 2",,"GRS","Pan Am Railways/Guilford System","Not Assigned"
"BAR","Bangor & Aroostook Railroad","1986","X860603","86","06",,,,,,"BAR","Bangor & Aroostook Railroad","X860603","86","06","051181W","1986-06-26T00:00:00.000","06","26","01","00","AM","1:00 AM","SQUA PAN",,,"003","AROOSTOOK","23","MAINE",,,"Y","Public","B","Truck",,"4","West","3","Moving over crossing","1","Train (units pulling)","32","2","Rail equipment struck by highway user","4","Neither",,,,,,"42.0","4","Dark","2","Cloudy","1","Freight Train","1","Main","MAINLINE","4","3","73","20","E","2","South",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","3000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","2L","1","0","0.0","1",,,"BARX860603198606",,"Class 3",,"BAR","Bangor & Aroostook Railroad","Not Assigned",,,,,,,,"Class 3",,"BAR","Bangor & Aroostook Railroad","Not Assigned"
"MEC","Maine Central Railroad Company","1986","M86014","86","02",,,,,,"MEC","Maine Central Railroad Company","M86014","86","02","837482S","1986-02-17T00:00:00.000","02","17","05","05","PM","5:05 PM","DEERING JUNCTION",,,"005","CUMBERLAND","23","MAINE","PORTLAND","ALLEN AVE","Y","Public","A","Auto","0","2","South","1","Stalled or stuck on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"32.0","3","Dusk","6","Snow","1","Freight Train","1","Main","WESTBOUND MAINLINE","3","3","21","30","E","4","West","1","3",,,,,,,,,,"6","Gates","Standard FLS",,,,,,,,,,"Audible","1","Provided minimum 20-second warning",,,,,"1","Both sides","Yes","Yes",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","No","0","0","3000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","2L","1","0","0.0","1",,,"MECM86014198602",,"Class 2",,"GRS","Pan Am Railways/Guilford System","Not Assigned",,,,,,,,"Class 2",,"GRS","Pan Am Railways/Guilford System","Not Assigned"
"MEC","Maine Central Railroad Company","1986","M86013","86","02",,,,,,"MEC","Maine Central Railroad Company","M86013","86","02",,"1986-02-07T00:00:00.000","02","07","04","40","PM","4:40 PM","CHIP HILL",,,"011","KENNEBEC","23","MAINE","OAKLAND","PRIVATE CROSSING","N","Private","A","Auto","2","2","South","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"25.0","3","Dusk","1","Clear","1","Freight Train","1","Main","MAINLINE","3","2","32","40","E","3","East",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides",,"No",,,"No","3","Did not stop","No","5","Vegetation","3","Uninjured","Yes","0","0","4000","1","0","1",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","2L","1","0","1.0","1",,,"MECM86013198602",,"Class 2",,"GRS","Pan Am Railways/Guilford System","Not Assigned",,,,,,,,"Class 2",,"GRS","Pan Am Railways/Guilford System","Not Assigned"
"MEC","Maine Central Railroad Company","1986","M86015","86","02",,,,,,"MEC","Maine Central Railroad Company","M86015","86","02",,"1986-02-26T00:00:00.000","02","26","01","00","PM","1:00 PM","BUCKSPORT",,,"009","HANCOCK","23","MAINE","BUCKSPORT","PRIVATE MILL XING","N","Private","B","Truck","2","1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"32.0","2","Day","1","Clear","1","Freight Train","4","Industry","TRACK 13 A",,"2","1","3","E","4","West",,,,,,,,,,,,"12",,,,,,,,,,,,"None",,,,,,,"0",,"No","No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","2L","1","0","0.0","1",,,"MECM86015198602",,"Class 2",,"GRS","Pan Am Railways/Guilford System","Not Assigned",,,,,,,,"Class 2",,"GRS","Pan Am Railways/Guilford System","Not Assigned"
"MDDE","Maryland & Delaware Railroad Company","1986","8607241","86","07",,,,,,"MDDE","Maryland & Delaware Railroad Company","8607241","86","07","526431X","1986-07-24T00:00:00.000","07","24","05","20","PM","5:20 PM","MASSEY",,,"029","KENT","24","MARYLAND","MASSEY","US 301","Y","Public","A","Auto","50","1","North","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"90.0","2","Day","1","Clear","1","Freight Train","1","Main","CHESTERTOWN MAIN","1","1","9","10","E","4","West","2",,,,,,,,,,,"6","Cantilever FLS",,,,,,,,,,,"Audible","1","Provided minimum 20-second warning",,,,,"1","Both sides","No",,,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","1500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","3L","1","0","0.0","2",,,"MDDE8607241198607","Shortline","Class 3","SMT-2 - Shortline – East","MDDE","Maryland & Delaware Railroad Company","Not Assigned",,,,,,,"Shortline","Class 3","SMT-2 - Shortline – East","MDDE","Maryland & Delaware Railroad Company","Not Assigned"
"MMID","Maryland Midland Railway, Incorporated","1986","60686","86","06",,,,,,"MMID","Maryland Midland Railway, Incorporated","60686","86","06","831709M","1986-06-06T00:00:00.000","06","06","01","05","PM","1:05 PM","NEW WINDSOR",,,"013","CARROLL","24","MARYLAND","NEW WINDSOR","WAKEFIELD VALLEY RD","Y","Public","B","Truck","10","1","North","3","Moving over crossing","2","Train (units pushing)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"82.0","2","Day","1","Clear","1","Freight Train","1","Main","SINGLE MAIN TRACK","2","1","1","15","R","4","West",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides",,,,,"No","2","Stopped and then proceeded","No","8","Not obstructed","3","Uninjured","Yes","0","0","800","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","3L","1","0","0.0","2",,,"MMID60686198606","Shortline","Class 3","SMT-2 - Shortline – East","MMID","Maryland Midland Railway, Incorporated","Genesee & Wyoming",,,,,,,"Shortline","Class 3","SMT-2 - Shortline – East","MMID","Maryland Midland Railway, Incorporated","Genesee & Wyoming"
"CSRR","Chessie System Railroads","1986","BOXMD0734","86","07",,,,,,"CSRR","Chessie System Railroads","BOXMD0734","86","07","140334T","1986-07-18T00:00:00.000","07","18","08","40","AM","8:40 AM","PENN MARY JCT",,,"005","BALTIMORE","24","MARYLAND","BALTIMORE","FAIT AVE","Y","Public","B","Truck","5","1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"86.0","2","Day","1","Clear","1","Freight Train","1","Main","MAIN","2","2","0","10","E","4","West",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","7","Other","3","Uninjured","Yes","0","0","1000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","2",,,"CSRRBOXMD0734198607",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CR","Conrail","1986","0330300","86","07",,,,,,"CR","Conrail","0330300","86","07","530708Y","1986-07-19T00:00:00.000","07","19","01","20","AM","1:20 AM","BAY VIEW",,,"005","BALTIMORE","24","MARYLAND","BALTIMORE","O'DONNELL ST","Y","Public","A","Auto","40","4","West","3","Moving over crossing","6","Light loco(s) (moving)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"70.0","4","Dark","1","Clear","8","Light loco(s)","2","Yard","3RD-BAYVIEW YD","1","1","0","5","E","2","South",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides",,"Yes",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","3000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","2",,,"CR0330300198607",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"CSRR","Chessie System Railroads","1986","BOXMD0735","86","07",,,,,,"CSRR","Chessie System Railroads","BOXMD0735","86","07","140257V","1986-07-20T00:00:00.000","07","20","01","50","AM","1:50 AM","JONES HILL",,,"033","PRINCE GEORGE'S","24","MARYLAND",,"UPSHUR ST","Y","Public","B","Truck","10","2","South","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"80.0","4","Dark","1","Clear","1","Freight Train","1","Main","MAIN","2","1","28","10","E","4","West",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Yes",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","0","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","2",,,"CSRRBOXMD0735198607",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CSRR","Chessie System Railroads","1986","BOXMD0614","86","07",,,,,,"CSRR","Chessie System Railroads","BOXMD0614","86","07","831813G","1986-07-02T00:00:00.000","07","02","01","15","PM","1:15 PM","EDGEMONT",,,"043","WASHINGTON","24","MARYLAND",,"S.MAIN ST","Y","Public","B","Truck",,"1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"68.0","2","Day","2","Cloudy","1","Freight Train","1","Main","MAIN","3","1","8","25","R","3","East",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Unknown",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","1000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","2",,,"CSRRBOXMD0614198607",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"CR","Conrail","1986","0330302","86","07",,,,,,"CR","Conrail","0330302","86","07","517647E","1986-07-21T00:00:00.000","07","21","11","30","PM","11:30 PM","CP ROCK",,,"015","CECIL","24","MARYLAND","ROCK","CANAL RD","Y","Public","A","Auto","0","1","North","1","Stalled or stuck on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"74.0","4","Dark","1","Clear","1","Freight Train","1","Main","SINGLE MAIN TRACK","3","4","63","30","E","4","West","1",,,,,,,,,,,"3","Gates",,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","No","0","0","1500","0","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","2",,,"CR0330302198607",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
"CR","Conrail","1986","0330304","86","12",,,,,,"CR","Conrail","0330304","86","12","NOTASGN","1986-12-22T00:00:00.000","12","22","04","55","PM","4:55 PM","BADEN",,,"033","PRINCE GEORGE'S","24","MARYLAND","BADEN","PRIVATE","N","Private","B","Truck","30","1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"41.0","3","Dusk","1","Clear","1","Freight Train","1","Main","SINGLE MAIN TRACK","3","4","1","30","E","1","North",,,,,,,,,,,,"12",,,,,,,,,,,,"None",,,,,,,"0",,,"No",,,"No","3","Did not stop","No","8","Not obstructed","2","Injured","Yes","0","1","200","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0","2",,,"CR0330304198612",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned"
