"condition","outcome","year","geography","geotype","geoname","geoid","region","district","total","totalrate","aarate","age0_14","age0_14rate","age15_24","age15_24rate","age25_44","age25_44rate","age45_64","age45_64rate","age65plus","age65plusrate","total_male","total_malerate","aa_totalmalerate","age0_14_male","age0_14_malerate","age15_24_male","age15_24_malerate","age25_44_male","age25_44_malerate","age45_64_male","age45_64_malerate","age65plus_male","age65plus_malerate","total_female","total_femalerate","aa_totalfemalerate","age0_14_female","age0_14_femalerate","age15_24_female","age15_24_femalerate","age25_44_female","age25_44_femalerate","age45_64_female","age45_64_femalerate","age45plus_female","age45plus_femalerate","age65plus_female","age65plus_femalerate","white_total","white_totalrate","white_age0_14","white_age0_14rate","white_age15_24","white_age15_24rate","white_age25_44","white_age25_44rate","white_age45_64","white_age45_64rate","white_age65plus","white_age65plusrate","white_total_male","white_total_malerate","white_age0_14_male","white_age0_14_malerate","white_age15_24_male","white_age15_24_malerate","white_age25_44_male","white_age25_44_malerate","white_age45_64_male","white_age45_64_malerate","white_age65plus_male","white_age65plus_malerate","white_total_female","white_total_femalerate","white_age0_14_female","white_age0_14_femalerate","white_age15_24_female","white_age15_24_femalerate","white_age25_44_female","white_age25_44_femalerate","white_age45_64_female","white_age45_64_femalerate","white_age45plus_female","white_age45plus_femalerate","white_age65plus_female","white_age65plus_femalerate","black_total","black_totalrate","black_age0_14","black_age0_14rate","black_age15_24","black_age15_24rate","black_age25_44","black_age25_44rate","black_age45_64","black_age45_64rate","black_age65plus","black_age65plusrate","black_total_male","black_total_malerate","black_age0_14_male","black_age0_14_malerate","black_age15_24_male","black_age15_24_malerate","black_age25_44_male","black_age25_44_malerate","black_age45_64_male","black_age45_64_malerate","black_age65plus_male","black_age65plus_malerate","black_total_female","black_total_femalerate","black_age0_14_female","black_age0_14_femalerate","black_age15_24_female","black_age15_24_femalerate","black_age25_44_female","black_age25_44_femalerate","black_age45_64_female","black_age45_64_femalerate","black_age45plus_female","black_age45plus_femalerate","black_age65plus_female","black_age65plus_femalerate","hispanic_total","hispanic_totalrate","hispanic_age0_14","hispanic_age0_14rate","hispanic_age15_24","hispanic_age15_24rate","hispanic_age25_44","hispanic_age25_44rate","hispanic_age45_64","hispanic_age45_64rate","hispanic_age65plus","hispanic_age65plusrate","hispanic_total_male","hispanic_total_malerate","hispanic_age0_14_male","hispanic_age0_14_malerate","hispanic_age15_24_male","hispanic_age15_24_malerate","hispanic_age25_44_male","hispanic_age25_44_malerate","hispanic_age45_64_male","hispanic_age45_64_malerate","hispanic_age65plus_male","hispanic_age65plus_malerate","hispanic_total_female","hispanic_total_femalerate","hispanic_age0_14_female","hispanic_age0_14_femalerate","hispanic_age15_24_female","hispanic_age15_24_femalerate","hispanic_age25_44_female","hispanic_age25_44_femalerate","hispanic_age45_64_female","hispanic_age45_64_femalerate","hispanic_age45plus_female","hispanic_age45plus_femalerate","hispanic_age65plus_female","hispanic_age65plus_femalerate","api_total","api_totalrate","api_age0_14","api_age0_14rate","api_age15_24","api_age15_24rate","api_age25_44","api_age25_44rate","api_age45_64","api_age45_64rate","api_age65plus","api_age65plusrate","api_total_male","api_total_malerate","api_age0_14_male","api_age0_14_malerate","api_age15_24_male","api_age15_24_malerate","api_age25_44_male","api_age25_44_malerate","api_age45_64_male","api_age45_64_malerate","api_age65plus_male","api_age65plus_malerate","api_total_female","api_total_femalerate","api_age0_14_female","api_age0_14_femalerate","api_age15_24_female","api_age15_24_femalerate","api_age25_44_female","api_age25_44_femalerate","api_age45_64_female","api_age45_64_femalerate","api_age45plus_female","api_age45plus_femalerate","api_age65plus_female","api_age65plus_femalerate","aian_total","aian_totalrate","aian_age0_14","aian_age0_14rate","aian_age15_24","aian_age15_24rate","aian_age25_44","aian_age25_44rate","aian_age45_64","aian_age45_64rate","aian_age65plus","aian_age65plusrate","aian_total_male","aian_total_malerate","aian_age0_14_male","aian_age0_14_malerate","aian_age15_24_male","aian_age15_24_malerate","aian_age25_44_male","aian_age25_44_malerate","aian_age45_64_male","aian_age45_64_malerate","aian_age65plus_male","aian_age65plus_malerate","aian_total_female","aian_total_femalerate","aian_age0_14_female","aian_age0_14_femalerate","aian_age15_24_female","aian_age15_24_femalerate","aian_age25_44_female","aian_age25_44_femalerate","aian_age45_64_female","aian_age45_64_femalerate","aian_age45plus_female","aian_age45plus_femalerate","aian_age65plus_female","aian_age65plus_femalerate","other_notaian_total","other_notaian_totalrate","other_notaian_age0_14","other_notaian_age0_14rate","other_notaian_age15_24","other_notaian_age15_24rate","other_notaian_age25_44","other_notaian_age25_44rate","other_notaian_age45_64","other_notaian_age45_64rate","other_notaian_age65plus","other_notaian_age65plusrate","other_notaian_total_male","other_notaian_total_malerate","other_notaian_age0_14_male","other_notaian_age0_14_malerate","other_notaian_age15_24_male","other_notaian_age15_24_1","other_notaian_age25_44_male","other_notaian_age25_44_1","other_notaian_age45_64_male","other_notaian_age45_64_1","other_notaian_age65plus_male","other_notaian_age65plus_1","other_notaian_total_female","other_notaian_total_femalerate","other_notaian_age0_14_female","other_notaian_age0_14_1","other_notaian_age15_24_female","other_notaian_age15_24_2","other_notaian_age25_44_female","other_notaian_age25_44_2","other_notaian_age45_64_female","other_notaian_age45_64_2","other_notaian_age45plus_female","other_notaian_age45plus","other_notaian_age65plus_female","other_notaian_age65plus_2"
"Pulmonary Diseases","Death","2016","City of Encinitas","Municipal","ENCINITAS","6","NA","NA","28","45.68","32.84",,,,,,,,,"28","276.28","12","40.20","35.11",,,,,,,,,"12","268.21","16","51.06","34.05",,,,,,,,,"16","107.05","16","282.86","27","62.69",,,,,,,,,"27","317.07","12","56.50",,,,,,,,,"12","314.43","15","68.87",,,,,,,,,"15","127.12","15","319.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2016","City of Escondido","Municipal","ESCONDIDO","7","NA","NA","54","35.98","32.97",,,,,,,"9","23.27","46","229.59","22","30.00","33.43",,,,,,,,,"20","228.53","32","41.84","34.07",,,,,,,"6","32.25","32","105.90","26","230.41","48","73.59",,,,,,,"7","33.68","42","286.86","18","56.09",,,,,,,,,"17","257.88","30","90.63",,,,,,,"5","50.41","30","164.81","25","309.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2016","City of Imperial Beach","Municipal","IMPERIAL BEACH","8","NA","NA","6","21.87","22.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2016","City of La Mesa","Municipal","LA MESA","9","NA","NA","34","57.23","45.27",,,,,,,"5","30.50","30","327.29","15","51.59","44.96",,,,,,,,,"11","307.26","19","62.58","44.78",,,,,,,,,"19","146.47","18","341.22","29","82.69",,,,,,,,,"26","354.21","12","69.46",,,,,,,,,"9","314.12","17","95.36",,,,,,,,,"17","182.87","16","382.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2016","City of Lemon Grove","Municipal","LEMON GROVE","10","NA","NA","13","48.85","45.11",,,,,,,,,"10","279.96","7","53.44","56.39",,,,,,,,,"5","336.02","6","44.41","37.68",,,,,,,,,"6","107.07","5","239.92","12","114.72",,,,,,,,,"9","439.02","6","114.83",,,,,,,,,,,"6","114.61",,,,,,,,,"6","219.86","5","431.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2014","City of Coronado","Municipal","CORONADO","3","NA","NA","6","25.33","20.29",,,,,,,,,"6","165.93",,,,,,,,,,,,,,"5","49.16","29.37",,,,,,,,,"5","109.31","5","249.50","6","35.79",,,,,,,,,"6","187.97",,,,,,,,,,,,,"5","68.55",,,,,,,,,"5","130.79","5","285.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2016","City of National City","Municipal","NATIONAL CITY","11","NA","NA","20","32.32","33.55",,,,,,,,,"18","244.34","8","24.59","35.02",,,,,,,,,"8","254.15","12","40.67","33.63",,,,,,,,,"12","109.39","10","237.19","10","87.20",,,,,,,,,"9","486.72","5","70.88",,,,,,,,,"5","560.82","5","111.94",,,,,,,,,"5","262.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","14.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2016","City of Oceanside","Municipal","OCEANSIDE","12","NA","NA","73","41.54","35.02",,,,,,,"7","16.38","66","262.42","37","42.56","42.19",,,,,,,,,"36","329.91","36","40.55","30.58",,,,,,,"6","27.41","36","99.71","30","210.72","63","76.53",,,,,,,"7","30.02","56","317.39","30","72.90",,,,,,,,,"29","368.93","33","80.17",,,,,,,"6","51.50","33","154.07","27","276.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2016","City of Poway","Municipal","POWAY","13","NA","NA","24","47.80","40.86",,,,,,,,,"23","279.30","13","52.63","54.21",,,,,,,,,"13","350.31","11","43.12","31.63",,,,,,,,,"11","86.83","10","221.04","23","70.95",,,,,,,,,"22","343.27","13","80.28",,,,,,,,,"13","435.80","10","61.64",,,,,,,,,"10","108.15","9","262.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2016","City of San Diego","Municipal","SAN DIEGO","14","NA","NA","322","23.11","23.96",,,,,,,"32","9.70","287","169.96","156","22.11","27.39",,,,,,,"20","12.02","136","181.14","165","24.14","21.28",,,,,,,"12","7.36","163","63.51","151","161.04","222","36.38",,,,,,,"16","9.66","205","198.80","106","33.27",,,,,,,"12","13.75","94","198.08","116","39.77",,,,,,,,,"115","86.03","111","199.41","31","38.76",,,,,,,"6","28.63","23","262.33","12","27.50",,,,,,,,,"8","197.95","19","52.28",,,,,,,,,"18","125.77","15","317.39","27","6.23",,,,,,,,,"25","91.20","12","5.54",,,,,,,,,"11","97.68","15","6.91",,,,,,,,,"15","25.72","14","86.68","30","13.59",,,,,,,,,"26","95.08","18","17.04",,,,,,,,,"16","141.91","12","10.44",,,,,,,,,"12","26.25","10","62.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2016","City of San Marcos","Municipal","SAN MARCOS","15","NA","NA","39","42.14","37.72",,,,,,,,,"38","318.46","17","37.19","40.74",,,,,,,,,"16","311.96","22","46.89","35.12",,,,,,,,,"22","123.92","22","323.30","38","88.08",,,,,,,,,"37","425.76","17","79.88",,,,,,,,,"16","421.03","21","95.94",,,,,,,,,"21","193.96","21","429.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2016","City of Santee","Municipal","SANTEE","16","NA","NA","34","60.06","58.56",,,,,,,,,"34","421.32","20","72.82","86.13",,,,,,,,,"20","573.51","14","48.04","40.68",,,,,,,,,"14","107.93","14","305.56","31","80.73",,,,,,,,,"31","475.14","18","94.89",,,,,,,,,"18","620.27","13","66.91",,,,,,,,,"13","132.47","13","358.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2016","City of Solana Beach","Municipal","SOLANA BEACH","17","NA","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2016","City of Vista","Municipal","VISTA","18","NA","NA","31","31.26","32.47",,,,,,,,,"29","251.39","14","28.85","36.31",,,,,,,,,"14","266.40","17","33.72","28.71",,,,,,,,,"17","89.53","16","239.73","25","57.50",,,,,,,,,"24","276.66","10","46.29",,,,,,,,,"9","249.67","15","68.78",,,,,,,,,"15","132.23","14","297.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2016","Unincorporated","Municipal","UNINCORPORATED","19","NA","NA","192","37.48","33.65",,,,,,,"19","15.13","171","230.82","88","33.80","36.22",,,,,,,"9","14.23","78","232.04","104","41.30","31.51",,,,,,,"11","15.96","104","97.01","93","229.80","162","59.45",,,,,,,"16","19.96","145","260.47","75","52.83",,,,,,,"8","19.37","66","253.15","88","66.56",,,,,,,"8","20.52","88","123.93","79","266.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","8.21",,,,,,,,,"13","125.90","5","6.81",,,,,,,,,"5","126.15","7","9.64",,,,,,,,,"7","34.59","7","125.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","30.69",,,,,,,,,"5","635.14",,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2015","San Diego County","NA","SAN DIEGO COUNTY","99","NA","NA","994","30.45","29.45",,,,,,,"90","11.27","901","217.66","435","26.51","30.46",,,,,,,"53","13.49","382","209.58","559","34.44","28.86",,,,,,,"37","9.12","556","87.21","519","224.02","805","52.75",,,,,,,"58","13.17","744","267.46","339","43.35",,,,,,,"35","15.69","304","240.47","466","62.62",,,,,,,"23","10.58","463","125.41","440","289.94","31","19.90",,,,,,,"13","33.86","18","129.92","18","21.33",,,,,,,"6","29.22","12","190.23","13","18.21",,,,,,,"7","39.18","13","51.16","6","79.50","83","7.67",,,,,,,"5","2.44","78","114.13","41","7.65",,,,,,,,,"38","136.31","42","7.70",,,,,,,,,"42","28.31","40","98.85","46","12.05",,,,,,,,,"42","88.07","16","8.95",,,,,,,,,"15","79.12","30","14.77",,,,,,,,,"30","36.35","27","93.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","9.59",,,,,,,,,"8","178.85","7","13.33",,,,,,,,,"6","296.00",,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2015","Central Region","Region","CENTRAL","3","CENTRAL","NA","112","22.52","27.17",,,,,,,"21","19.13","91","182.90","54","20.95","29.88",,,,,,,"12","20.95","42","188.12","58","24.21","24.55",,,,,,,"9","17.15","58","72.60","49","178.66","72","45.16",,,,,,,"9","22.08","63","277.03","31","35.60",,,,,,,"7","30.15","24","221.30","41","56.67",,,,,,,,,"41","139.27","39","327.84","16","32.38",,,,,,,"7","51.43","9","143.38","10","38.32",,,,,,,,,"8","281.69","6","25.73",,,,,,,"5","76.59","6","60.21",,,"13","6.26",,,,,,,,,"11","97.44","6","5.71",,,,,,,,,"5","106.27","7","6.81",,,,,,,,,"7","27.60","6","91.13","8","12.59",,,,,,,,,"7","80.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2015","Central San Diego","SRA","CENTRAL SAN DIEGO","1","CENTRAL","Supervisorial District 4","40","21.87","24.85",,,,,,,"11","26.48","30","156.00","26","26.11","34.37",,,,,,,"8","35.62","18","202.12","14","16.89","16.39",,,,,,,,,"14","51.30","12","115.66","29","35.04",,,,,,,"5","23.58","24","201.97","19","40.29",,,,,,,"5","40.04","14","234.48","11","28.47",,,,,,,,,"11","70.81","11","171.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2015","Mid-City","SRA","MID-CITY","6","CENTRAL","Supervisorial District 4","44","25.82","35.39",,,,,,,"5","14.04","38","253.26","13","15.57","26.17",,,,,,,,,"12","175.04","30","36.16","41.22",,,,,,,,,"30","115.27","27","316.40","28","52.72",,,,,,,,,"27","353.53","6","22.63",,,,,,,,,"6","175.83","22","84.86",,,,,,,,,"22","205.18","21","504.86","7","45.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","8.63",,,,,,,,,"6","191.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2015","Southeastern San Diego","SRA","SOUTHEASTERN SAN DIEGO","5","CENTRAL","Supervisorial District 4","32","21.23","22.90",,,,,,,"5","14.66","27","153.16","16","21.35","27.54",,,,,,,,,"13","176.66","16","21.11","19.59",,,,,,,,,"16","56.42","13","135.40","18","70.48",,,,,,,,,"15","344.16","7","49.90",,,,,,,,,"5","236.54","11","93.83",,,,,,,,,"11","205.42","10","440.54","5","25.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2015","East Region","Region","EAST","5","EAST","NA","220","45.89","41.05",,,,,,,"19","14.71","200","295.51","91","38.60","39.25",,,,,,,"12","19.26","79","267.62","129","52.95","42.90",,,,,,,"7","10.46","128","121.83","121","317.08","189","68.34",,,,,,,"14","16.22","174","334.04","73","53.17",,,,,,,"9","21.13","64","275.59","116","83.31",,,,,,,"5","11.44","115","158.45","110","381.07","5","21.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12","9.46",,,,,,,,,"12","143.70","7","11.23",,,,,,,,,"7","205.58","5","7.74",,,,,,,,,"5","27.07","5","101.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","28.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2015","Alpine","SRA","ALPINE","38","EAST","Supervisorial District 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2015","El Cajon","SRA","EL CAJON","34","EAST","Supervisorial District 2","68","52.78","46.84",,,,,,,"6","17.97","62","341.63","31","49.20","49.74",,,,,,,,,"27","341.97","37","56.25","44.91",,,,,,,,,"37","132.27","35","341.36","58","77.22",,,,,,,"5","23.81","52","366.50","26","69.10",,,,,,,,,"21","337.07","32","85.18",,,,,,,,,"32","164.24","31","390.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2015","Harbison Crest","SRA","HARBISON CREST","37","EAST","Supervisorial District 5","8","52.92","48.92",,,,,,,,,"7","354.88",,,,,,,,,,,,,,"5","60.52","49.88",,,,,,,,,"5","140.53",,,"7","76.96",,,,,,,,,"7","391.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2014","City of Del Mar","Municipal","DEL MAR","4","NA","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2015","Harbison Crest-El Cajon","NA","HARBISON CREST-EL CAJON","99","EAST","Supervisorial District 2","76","52.80","47.08",,,,,,,"7","17.54","69","343.01","34","48.77","49.61",,,,,,,,,"30","342.18","41","56.70","45.45",,,,,,,,,"41","133.15","39","343.66","65","77.19",,,,,,,"6","23.16","59","369.13","28","68.33",,,,,,,,,"24","338.38","36","85.88",,,,,,,,,"36","165.57","35","393.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2015","Jamul","SRA","JAMUL","30","EAST","Supervisorial District 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","Death","2015","La Mesa","SRA","LA MESA","33","EAST","Supervisorial District 2","26","41.85","32.35",,,,,,,,,"22","243.17","8","25.75","20.76",,,,,,,,,"6","151.72","18","57.04","40.60",,,,,,,,,"18","133.42","17","305.95","23","63.28",,,,,,,,,"21","282.69","6","33.26",,,,,,,,,"5","164.01","17","92.04",,,,,,,,,"17","176.17","16","365.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
