"objectid","filenum","casenum","uofnum","occurred_dt","occurred_tm","current_badge_no","offage","offsex","offrace","hire_dt","rankattimeofincident","offroletype","off_injured","offcondtype","off_hospital","service_type","forcetype","uof_reason","cycles_num","forceeffective","street_n","street","street_g","street_t","matchaddress","geoaddress","origaddress","citnum","citrace","citsex","citage","cit_injured","citcondtype","cit_arrested","cit_infl_assmt","citchargetype","ra","beat","sector","division","district","point_x","point_y"
"16029","UF2019-1893","252560-2019","63152, 63153, 63160","2020-01-12T00:00:00.000","01:39 AM","10904","34","Male","Black","2014-10-08T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Foot Pursuit, Take Down - Body, Verbal Command","Arrest","NULL","Yes, Yes, No","900","Ann","NULL","St.","900 ANN AVE, DALLAS, TX, 75223","900 Ann St.","900 Ann St.","18066","Black","Male","32","Yes","No injuries noted or visible","Yes","Unknown","Evading Arrest, Warrant/Hold","2083","115","110","CENTRAL","2","2502382.921","6973321.578"
"16030","UF2019-1893","252560-2019","63152, 63153, 63160","2020-01-12T00:00:00.000","01:39 AM","10904","34","Male","Black","2014-10-08T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Foot Pursuit, Take Down - Body, Verbal Command","Arrest","NULL","Yes, Yes, No","900","Ann","NULL","St.","900 ANN AVE, DALLAS, TX, 75223","900 Ann St.","900 Ann St.","61275","Black","Male","30","Yes","Abrasion/Scrape","Yes","Unknown","Evading Arrest, Theft, Warrant/Hold","2083","115","110","CENTRAL","2","2502382.921","6973321.578"
"16197","UF2019-1983","252560-2019","63157, 63158, 63159","2020-01-12T00:00:00.000","01:39 AM","10904","34","Male","Black","2014-10-08T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Foot Pursuit, Take Down - Body, Verbal Command","Arrest","NULL","Yes, Yes, No","900","Ann","NULL","NULL","900 ANN AVE, DALLAS, TX, 75223","900 Ann","900 Ann","18066","Black","Male","30","Yes","Abrasion/Scrape","Yes","Unknown","Evading Arrest, Theft, Warrant/Hold","2083","115","110","CENTRAL","2","2502382.921","6973321.578"
"16025","UF2019-1893","252560-2019","63148, 63151","2020-01-12T00:00:00.000","01:39 AM","11275","26","Female","White","2017-02-08T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Foot Pursuit, Weapon display at Person","Arrest","NULL","No, Yes","900","Ann","NULL","St.","900 ANN AVE, DALLAS, TX, 75223","900 Ann St.","900 Ann St.","18066","Black","Male","32","Yes","No injuries noted or visible","Yes","Unknown","Evading Arrest, Warrant/Hold","2083","115","110","CENTRAL","2","2502382.921","6973321.578"
"16026","UF2019-1893","252560-2019","63148, 63151","2020-01-12T00:00:00.000","01:39 AM","11275","26","Female","White","2017-02-08T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Foot Pursuit, Weapon display at Person","Arrest","NULL","No, Yes","900","Ann","NULL","St.","900 ANN AVE, DALLAS, TX, 75223","900 Ann St.","900 Ann St.","61275","Black","Male","30","Yes","Abrasion/Scrape","Yes","Unknown","Evading Arrest, Theft, Warrant/Hold","2083","115","110","CENTRAL","2","2502382.921","6973321.578"
"16562","UF2020-0096","007501-2020","63268","2020-01-12T00:00:00.000","07:44 AM","11291","31","Male","White","2017-03-08T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Held Suspect Down","Arrest","NULL","Yes","1400","Lamar","S","St.","1400 S LAMAR ST","1400 S Lamar St.","1400 S Lamar St.","61283","Black","Female","14","No","No injuries noted or visible","Yes","Agitated","APOWW","2123","151","150","CENTRAL","2","2492641.468","6966516.8"
"18648","UF2020-0647","008187-2020","73376, 73377","2020-01-12T00:00:00.000","09:50 PM","11552","23","Male","White","2018-07-25T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Arrest","Held Suspect Down, Take Down - Arm","Arrest","NULL","Yes, Yes","3100","Routh","NULL","St.","3100 ROUTH ST","3100 Routh St.","3100 Routh St.","61380","Black","Male","25","No","No injuries noted or visible","Yes","Alchohol","Resisting Arrest, Public Intoxication, Other Felony Arrest","2037","122","120","CENTRAL","14","2488674.824","6978722.839"
"15929","UF2019-1821","007802-2020","63175","2020-01-12T00:00:00.000","10:30 AM","9415","33","Male","White","2008-04-02T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Arrest","K-9 Deployment","Arrest","NULL","Yes","4924","Bryan Street","NULL","NULL","4924 BRYAN ST, DALLAS, TX, 75206","4924 Bryan Street","4924 Bryan Street","61279","White","Male","55","Yes","Bite","Yes","Unknown","Burglary/Habitation, Warrant/Hold, Evading Arrest, Other Felony Arrest","1184","145","140","CENTRAL","2","2499019.835","6979821.843"
"16057","UF2019-1903","007563-2020","63164, 63165","2020-01-12T00:00:00.000","01:50 AM","10570","28","Male","Asian","2013-06-19T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Arrest","Take Down - Arm, OC Spray","Arrest","NULL","Yes, Yes","2700","Elm","NULL","St.","2700 ELM ST, DALLAS, TX, 75226","2700 Elm St.","2700 Elm St.","61276","Hispanic","Male","24","No","OC Spray Treatment","Yes","Incoherent","Public Intoxication","2066","153","150","CENTRAL","2","2495686.396","6972644.384"
"16088","UF2019-1927","007563-2020","63146, 63147","2020-01-12T00:00:00.000","01:50 AM","11171","42","Male","Hispanic","2016-04-06T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Take Down - Body, Hand Controlled Escort","Active Aggression","NULL","Yes, Yes","2700","Elm","NULL","St.","2700 ELM ST, DALLAS, TX, 75226","2700 Elm St.","2700 Elm St.","61274","White","Male","21","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","2066","153","150","CENTRAL","2","2495686.396","6972644.384"
"15817","UF2019-1749","007672-2020","63170","2020-01-12T00:00:00.000","05:50 AM","8093","53","Male","Hispanic","2001-09-28T00:00:00.000","Police Sergeant","Officer","No","No injuries noted or visible","No","Service Call","Taser Display at Person","Detention/Frisk","NULL","Yes","220","Stoneport","NULL","Dr.","220 STONEPORT DR","220 Stoneport Dr.","220 Stoneport Dr.","61277","Black","Male","23","No","No injuries noted or visible","Yes","Agitated","Assault/FV, Drug Possession - Misdemeanor","2208","352","350","SOUTHEAST","5","2518225.385","6947476.491"
"15935","UF2019-1823","007546-2020","63204, 63914","2020-01-12T00:00:00.000","01:00 AM","10316","34","Male","White","2012-03-28T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Off-Duty Employment","Verbal Command, BD - Grabbed","Arrest","NULL","No, Yes","2424","Swiss","NULL","Ave.","2424 SWISS AVE","2424 Swiss Ave.","2424 Swiss Ave.","61302","Black","Male","23","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Public Intoxication","2052","154","150","CENTRAL","14","2493957.233","6972776.251"
"16094","UF2019-1928","008163-2020","63184, 63185, 63186, 63187","2020-01-12T00:00:00.000","11:24 PM","11338","41","Male","Hispanic","2017-06-14T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Grabbed, BD - Grabbed, Hand/Arm/Elbow Strike","Arrest","NULL","No, No, No, No","2700","Ross","NULL","Ave.","2700 ROSS AVE, DALLAS, TX, 75201","2700 Ross Ave.","2700 Ross Ave.","61288","Black","Female","25","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","DWI, Resisting Arrest","2030","132","130","CENTRAL","14","2492808.183","6975182.164"
"15818","UF2019-1749","007672-2020","63192, 63193","2020-01-12T00:00:00.000","06:00 AM","10797","32","Male","White","2014-05-07T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Pushed","Arrest","NULL","No, Yes","220","Stoneport","NULL","Dr.","220 STONEPORT DR","220 Stoneport Dr.","220 Stoneport Dr.","61277","Black","Male","23","No","No injuries noted or visible","Yes","Agitated","Assault/FV, Drug Possession - Misdemeanor","2208","352","350","SOUTHEAST","5","2518225.385","6947476.491"
"16093","UF2019-1928","008163-2020","63182, 63183","2020-01-12T00:00:00.000","11:24 PM","11389","30","Female","White","2017-09-20T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Hand/Arm/Elbow Strike","Arrest","NULL","No, No","2700","ROSS","NULL","Ave.","2700 ROSS AVE, DALLAS, TX, 75201","2700 ROSS Ave.","2700 ROSS Ave.","61288","Black","Female","25","Yes","No injuries noted or visible","Yes","Alchohol and unknown drugs","DWI, Resisting Arrest","2030","132","130","CENTRAL","14","2492808.183","6975182.164"
"16032","UF2019-1893","252560-2019","63252, 63253","2020-01-12T00:00:00.000","01:40 AM","11275","26","Female","White","2017-02-08T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Weapon display at Person","Arrest","NULL","Yes, Yes","900","Ann","NULL","Ave.","900 ANN AVE","900 Ann Ave.","900 Ann Ave.","61275","Black","Male","32","No","No injuries noted or visible","Yes","None detected","Evading Arrest, Warrant/Hold","2083","115","110","CENTRAL","2","2502461.102","6973364.243"
"17540","UF2020-0344","008233-2020","63194, 63195","2020-01-13T00:00:00.000","02:26 AM","11454","30","Male","American Ind","2018-02-07T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","BD - Grabbed, Held Suspect Down","Arrest","NULL","Yes, Yes","520","Cedar Springs","NULL","Rd.","2520 CEDAR SPRINGS RD, DALLAS, TX, 75201","2520 CEDAR SPRINGS RD.","0520 Cedar Springs Rd.","61294","Black","Male","25","No","No injuries noted or visible","Yes","Agitated","Public Intoxication","2038","122","120","CENTRAL","14","2489187.99","6977722.031"
"15931","UF2019-1822","008421-2020","63196, 63919, 63920, 63921","2020-01-13T00:00:00.000","12:21 PM","10790","30","Male","Hispanic","2014-05-07T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","BD - Grabbed, Take Down - Body, Held Suspect Down, Foot Pursuit","Arrest","NULL","Yes, Yes, Yes, Yes","7725","Bonnie View","NULL","Rd.","7725 BONNIE VIEW RD, DALLAS, TX, 75241","7725 Bonnie View Rd.","7725 Bonnie View Rd.","61296","Black","Male","32","No","No injuries noted or visible","Yes","Unknown","Evading Arrest, Warrant/Hold, Drug Possession - Felony, Other Felony Arrest","4377","756","750","SOUTH CENTRAL","8","2506829.893","6925111.181"
"15819","UF2019-1750","008709-2020","63212","2020-01-13T00:00:00.000","08:08 PM","11368","26","Male","White","2017-07-26T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Foot Pursuit","Other","NULL","Yes","5620","Lyndon B Johnson","NULL","Frwy.","5620 L B J FWY EB, DALLAS, TX, 75240","5620 Lyndon B Johnson Frwy.","5620 Lyndon B Johnson Frwy.","61304","Hispanic","Male","30","No","No injuries noted or visible","Yes","Agitated","Evading Arrest, Warrant/Hold","1024","641","640","NORTH CENTRAL","11","2486732.36","7023905.711"
"15839","UF2019-1778","008690-2020","63211","2020-01-13T00:00:00.000","08:00 PM","11434","25","Female","White","2017-12-13T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Held Suspect Down","Arrest","NULL","Yes","9505","Silver Falls","NULL","St.","9505 SILVER FALLS BLVD, DALLAS, TX, 75217","9505 Silver Falls St.","9505 Silver Falls St.","61303","Black","Male","18","No","No injuries noted or visible","Yes","Agitated","Assault/FV, Warrant/Hold","2217","337","330","SOUTHEAST","8","2534607.29","6944111.619"
"17539","UF2020-0344","008233-2020","63190, 63191","2020-01-13T00:00:00.000","02:45 AM","7156","52","Male","Hispanic","2000-02-14T00:00:00.000","Police Sergeant","Officer","Yes","Abrasion/Scrape, Bruise","No","Arrest","Joint Locks, Handcuffing Take Down","Arrest","NULL","No, Yes","2520","Cedar Springs","NULL","Rd.","2520 CEDAR SPRINGS RD, DALLAS, TX, 75201","2520 Cedar Springs Rd.","2520 Cedar Springs Rd.","51984","Black","Male","25","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Public Intoxication","2038","122","120","CENTRAL","14","2489187.99","6977722.031"
"17542","UF2020-0345","008565-2020","63202","2020-01-13T00:00:00.000","07:03 PM","11136","29","Male","White","2016-01-27T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Leg Restraint System","Arrest","NULL","Yes","8200","Walnut Hill","NULL","Ln.","8200 WALNUT HILL LN","8200 Walnut Hill Ln.","8200 Walnut Hill Ln.","59757","White","Male","32","No","No injuries noted or visible","Yes","Alchohol","DWI, Resisting Arrest, Assault/Public Servant, Other Felony Arrest, Drug Possession - Felony, Drug Possession - Misdemeanor","8823","211","210","NORTHEAST","13","2501420.625","7007140.652"
"15838","UF2019-1778","008690-2020","63209, 63210","2020-01-13T00:00:00.000","08:00 PM","11544","30","Male","White","2018-06-27T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Arrest","Leg Restraint System, Held Suspect Down","Active Aggression","NULL","Yes, Yes","9505","Silver Falls","NULL","St.","9505 SILVER FALLS BLVD, DALLAS, TX, 75217","9505 Silver Falls St.","9505 Silver Falls St.","61303","Black","Male","18","No","No injuries noted or visible","Yes","Agitated","Assault/FV, Warrant/Hold","2217","337","330","SOUTHEAST","8","2534607.29","6944111.619"
"18647","UF2020-0647","008187-2020","63188, 63189","2020-01-13T00:00:00.000","12:00 AM","11109","27","Male","White","2015-11-18T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Take Down - Arm","Arrest","NULL","No, Yes","3100","Routh","NULL","St.","3100 ROUTH ST","3100 Routh St.","3100 Routh St.","61289","Black","Male","25","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","City Ordinance Violation, Resisting Arrest, Drug Possession - Felony","2037","122","120","CENTRAL","14","2488674.824","6978722.839"
"16095","UF2019-1929","008192-2020","63200, 63201","2020-01-13T00:00:00.000","12:35 AM","11233","31","Male","White","2016-11-02T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Suspicious Activity","Weapon display at Person, Verbal Command","Detention/Frisk","NULL","Yes, Yes","1300","Akard","S","St.","1300 S AKARD ST","1300 S Akard St.","1300 S Akard St.","61301","Black","Male","32","No","No injuries noted or visible","No","Unknown Drugs","No Arrest","2105","152","150","CENTRAL","2","2493171.16","6967731.676"
"18078","UF2020-0484","009237-2020","65196, 65197","2020-01-14T00:00:00.000","NULL","10351","34","Male","White","2012-05-09T00:00:00.000","Police Senior Corporal","Officer","Yes","Sprain/Strain","Yes","Arrest","Foot Pursuit, Verbal Command","Arrest","NULL","Yes, No","3415","Malcolm X","S","Blvd.","3415 S MALCOLM X BLVD","3415 S Malcolm X Blvd.","3415 S Malcolm X Blvd.","59958","Black","Male","18","No","No injuries noted or visible","Yes","None detected","Other Felony Arrest, Other Misdemeanor Arrest","2143","345","340","SOUTHEAST","7","2501794.015","6965932.453"
"18099","UF2020-0492","009276-2020","63218, 63219, 63221, 63222, 63223","2020-01-14T00:00:00.000","06:05 PM","10868","30","Male","Hispanic","2014-08-13T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Pedestrian Stop","Foot Pursuit, Verbal Command, Held Suspect Down, Joint Locks, Take Down - Arm","Detention/Frisk","NULL","Yes, No, Yes, Yes, Yes","136","Master","N","Dr.","136 N MASTERS DR","136 N Master Dr.","136 N Master Dr.","61316","White","Male","32","Yes","Abrasion/Scrape, Laceration/Cut","Yes","Agitated","Evading Arrest, Warrant/Hold","2213","338","330","SOUTHEAST","8","2538047.821","6947477.066"
"18101","UF2020-0492","009276-2020","63229","2020-01-14T00:00:00.000","06:08 PM","11187","30","Male","White","2016-06-15T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Hand/Arm/Elbow Strike","Arrest","NULL","Yes","136","Masters","N","Dr.","136 N MASTERS DR","136 N Masters Dr.","136 N Masters Dr.","61316","White","Male","32","Yes","Abrasion/Scrape, Laceration/Cut","Yes","Agitated","Warrant/Hold, Evading Arrest","2213","338","330","SOUTHEAST","8","2538047.821","6947477.066"
"18100","UF2020-0492","009276-2020","63224, 63225, 63226, 63227","2020-01-14T00:00:00.000","06:08 PM","10868","30","Male","Hispanic","2014-08-13T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Take Down - Arm, BD - Grabbed, Held Suspect Down, Joint Locks","Arrest","NULL","Yes, Yes, Yes, Yes","136","Masters","N","Dr.","136 N MASTERS DR","136 N Masters Dr.","136 N Masters Dr.","61316","White","Male","32","Yes","Abrasion/Scrape, Laceration/Cut","Yes","Agitated","Evading Arrest, Warrant/Hold","2213","338","330","SOUTHEAST","8","2538047.821","6947477.066"
"15937","UF2019-1824","008964-2020","63213, 63214, 63215, 63216, 63217, 63913","2020-01-14T00:00:00.000","08:49 AM","10896","29","Male","White","2014-08-13T00:00:00.000","Police Officer","Officer","Yes","Abrasion/Scrape, Bruise","No","Service Call","Take Down - Arm, Hand/Arm/Elbow Strike, Take Down - Body, Taser Display at Person, Taser, Held Suspect Down","Active Aggression","1","No, No, No, No, Yes, No","1290","Lamar","S","St.","1290 BOTHAM JEAN BLVD, DALLAS, TX, 75215","1290 BOTHAM JEAN BLVD","1290 S Lamar St.","61315","Black","Male","36","Yes","Non-Visible Injury/Pain, Taser Burn Marks","Yes","Unknown","Assault/Public Servant","2103","151","150","CENTRAL","2","2491974.476","6966827.305"
"18995","UF2020-0745","009216-2020","63315, 63316","2020-01-14T00:00:00.000","03:39 PM","10756","30","Male","White","2014-01-29T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Service Call","Taser, Verbal Command","Other","1","Yes, No","827","Kelso","NULL","Dr.","827 KELSO DR","827 Kelso Dr.","827 Kelso Dr.","61367","Black","Male","24","No","No injuries noted or visible","No","Mentally unstable","No Arrest","4153","432","430","SOUTHWEST","6","2453327.369","6954740.319"
