"date","agenda_item_number","item_type","district","title","voter_name","vote","final_action_taken","agenda_item_description","agenda_id","vote_id"
"2022-08-10T00:00:00.000","67","AGENDA","4","Mayor Pro Tem","Carolyn King  Arnold","YES","AMENDED","Authorize a resolution to condemn any action intended to abrogate the fundamental liberties of the people of Dallas and affirm the City Council commitment to protecting peoples right to make reproductive health decisions for themselves and their families, including abortion care, and set Policy regarding the use of City resources in the prosecution of people seeking to make reproductive decisions - Financing: No cost consideration to the City","081022_AG_67","081022_AG_67_4"
"2022-08-10T00:00:00.000","4","AGENDA","9","Councilmember","Paula Blackmon","YES","APPROVED","Authorize settlement of the lawsuit styled Lydia Gaines v. City of Dallas, Cause No. CC-19-05493-C - Not to exceed $60,000.00 - Financing: Liability Reserve Fund","081022_AG_4","081022_AG_4_9"
"2022-08-10T00:00:00.000","65","AGENDA","6","Deputy Mayor Pro Tem","Omar Narvaez","YES","DEFERRED WITH A REQUIREMENT","Authorize a three-year service contract, with one one-year renewal option, for parking meter and citation management for the Department of Transportation - SP Plus Corporation, most advantageous proposer of five - Not to exceed $9,659,302.50 - Financing: General Fund (subject to annual appropriations) (This item was deferred on June 22, 2022)","081022_AG_65","081022_AG_65_6"
"2022-08-10T00:00:00.000","4","AGENDA","7","Councilmember","Adam Bazaldua","YES","APPROVED","Authorize settlement of the lawsuit styled Lydia Gaines v. City of Dallas, Cause No. CC-19-05493-C - Not to exceed $60,000.00 - Financing: Liability Reserve Fund","081022_AG_4","081022_AG_4_7"
"2022-08-10T00:00:00.000","65","AGENDA","3","Councilmember","Casey Thomas II","YES","DEFERRED WITH A REQUIREMENT","Authorize a three-year service contract, with one one-year renewal option, for parking meter and citation management for the Department of Transportation - SP Plus Corporation, most advantageous proposer of five - Not to exceed $9,659,302.50 - Financing: General Fund (subject to annual appropriations) (This item was deferred on June 22, 2022)","081022_AG_65","081022_AG_65_3"
"2022-08-10T00:00:00.000","4","AGENDA","5","Councilmember","Jaime Resendez","YES","APPROVED","Authorize settlement of the lawsuit styled Lydia Gaines v. City of Dallas, Cause No. CC-19-05493-C - Not to exceed $60,000.00 - Financing: Liability Reserve Fund","081022_AG_4","081022_AG_4_5"
"2022-08-10T00:00:00.000","65","AGENDA","9","Councilmember","Paula Blackmon","YES","DEFERRED WITH A REQUIREMENT","Authorize a three-year service contract, with one one-year renewal option, for parking meter and citation management for the Department of Transportation - SP Plus Corporation, most advantageous proposer of five - Not to exceed $9,659,302.50 - Financing: General Fund (subject to annual appropriations) (This item was deferred on June 22, 2022)","081022_AG_65","081022_AG_65_9"
"2022-08-10T00:00:00.000","4","AGENDA","2","Councilmember","Jesse Moreno","YES","APPROVED","Authorize settlement of the lawsuit styled Lydia Gaines v. City of Dallas, Cause No. CC-19-05493-C - Not to exceed $60,000.00 - Financing: Liability Reserve Fund","081022_AG_4","081022_AG_4_2"
"2022-08-10T00:00:00.000","4","AGENDA","15","Mayor","Eric Johnson","YES","APPROVED","Authorize settlement of the lawsuit styled Lydia Gaines v. City of Dallas, Cause No. CC-19-05493-C - Not to exceed $60,000.00 - Financing: Liability Reserve Fund","081022_AG_4","081022_AG_4_15"
"2022-08-10T00:00:00.000","16","AGENDA","10","Councilmember","Adam McGough","YES","APPROVED","Authorize acquisition of a temporary working space easement from the Duncanville Independent School District, of approximately 122,964 square feet of land located in Dallas County for the Southwest 120/96-inch  Water Transmission Pipeline Project - Not to exceed $48,000.00 ($45,000.00, plus closing costs and title expenses not to exceed $3,000.00) - Financing: Water Construction Fund","081022_AG_16","081022_AG_16_10"
"2022-08-10T00:00:00.000","64","AGENDA","9","Councilmember","Paula Blackmon","YES","APPROVED","An ordinance (1) ordering a special election to be held in the city of Dallas (the City) on November 8, 2022, on the question of approving and implementing a resolution designating the expansion of the Kay Bailey Hutchison Convention Center Dallas and certain improvements at Fair Park within the City as venue projects and designating the method of financing pursuant to Chapter 334, Texas Local Government Code; (2) making provisions for the conduct of the election; and (3) providing an effective date - Financing: No cost consideration to the City","081022_AG_64","081022_AG_64_9"
"2022-08-10T00:00:00.000","Z7","AGENDA","7","Councilmember","Adam Bazaldua","YES","APPROVED","A public hearing to receive comments regarding an application for and an ordinance granting a NS(A) Neighborhood Service District and a resolution accepting the deed restrictions volunteered by the applicant, to prohibit massage establishments, tattoo studios, and piercing establishments on property zoned R-7.5(A) Single Family District, on the south line of Elam Road, west of Buttercup Lane [in lieu of a CR Community Retail District]","081022_AG_Z7","081022_AG_Z7_7"
"2022-08-10T00:00:00.000","64","AGENDA","7","Councilmember","Adam Bazaldua","YES","APPROVED","An ordinance (1) ordering a special election to be held in the city of Dallas (the City) on November 8, 2022, on the question of approving and implementing a resolution designating the expansion of the Kay Bailey Hutchison Convention Center Dallas and certain improvements at Fair Park within the City as venue projects and designating the method of financing pursuant to Chapter 334, Texas Local Government Code; (2) making provisions for the conduct of the election; and (3) providing an effective date - Financing: No cost consideration to the City","081022_AG_64","081022_AG_64_7"
"2022-08-10T00:00:00.000","64","AGENDA","2","Councilmember","Jesse Moreno","YES","APPROVED","An ordinance (1) ordering a special election to be held in the city of Dallas (the City) on November 8, 2022, on the question of approving and implementing a resolution designating the expansion of the Kay Bailey Hutchison Convention Center Dallas and certain improvements at Fair Park within the City as venue projects and designating the method of financing pursuant to Chapter 334, Texas Local Government Code; (2) making provisions for the conduct of the election; and (3) providing an effective date - Financing: No cost consideration to the City","081022_AG_64","081022_AG_64_2"
"2022-08-10T00:00:00.000","65","AGENDA","14","Councilmember","Paul Ridley","YES","DEFERRED WITH A REQUIREMENT","Authorize a three-year service contract, with one one-year renewal option, for parking meter and citation management for the Department of Transportation - SP Plus Corporation, most advantageous proposer of five - Not to exceed $9,659,302.50 - Financing: General Fund (subject to annual appropriations) (This item was deferred on June 22, 2022)","081022_AG_65","081022_AG_65_14"
"2022-08-10T00:00:00.000","PH3","AGENDA","8","Councilmember","Tennell Atkins","YES","APPROVED","A public hearing on an application for and a resolution granting a variance to the alcohol spacing requirements from a public school, Hector Garcia Middle School, as required by Section 6-4 of the Dallas City Code to allow a mixed-beverage permit (pursuant to Chapter 28 of the Texas Alcoholic Beverage Code) for a restaurant without drive-in or drive-through service with a food and beverage certificate [La Lucha, LLC dba Del Sur Tacos] on the northeast corner of East Jefferson Boulevard and East 10th Street - AV212-002 - Financing: No cost consideration to the City","081022_AG_PH3","081022_AG_PH3_8"
"2022-08-10T00:00:00.000","4","AGENDA","10","Councilmember","Adam McGough","YES","APPROVED","Authorize settlement of the lawsuit styled Lydia Gaines v. City of Dallas, Cause No. CC-19-05493-C - Not to exceed $60,000.00 - Financing: Liability Reserve Fund","081022_AG_4","081022_AG_4_10"
"2022-08-10T00:00:00.000","54","AGENDA","8","Councilmember","Tennell Atkins","YES","APPROVED","Authorize a public hearing to be held on September 14, 2022, pursuant to Chapter 26 of the Texas Parks and Wildlife Code, to receive comments on the proposed use of a portion of parkland at Everglade Park located at 5100 Jim  Miller Road totaling approximately 23,373 square feet of land and temporary use of approximately 31,142 square feet of land, by Dallas Water Utilities for the construction of a 48-inch water main and future wastewater lines for the Jim Miller Pump Station Improvements Project - Financing: No cost consideration to the City","081022_AG_54","081022_AG_54_8"
"2022-08-10T00:00:00.000","Z7","AGENDA","6","Deputy Mayor Pro Tem","Omar Narvaez","YES","APPROVED","A public hearing to receive comments regarding an application for and an ordinance granting a NS(A) Neighborhood Service District and a resolution accepting the deed restrictions volunteered by the applicant, to prohibit massage establishments, tattoo studios, and piercing establishments on property zoned R-7.5(A) Single Family District, on the south line of Elam Road, west of Buttercup Lane [in lieu of a CR Community Retail District]","081022_AG_Z7","081022_AG_Z7_6"
"2022-08-10T00:00:00.000","Z1","AGENDA","3","Councilmember","Casey Thomas II","YES","AMENDED","A public hearing to receive comments regarding an application for and an ordinance granting a Planned Development District for MF-2(A) Multifamily District uses on property zoned an NC Neighborhood Commercial Subdistrict within Planned Development District No. 595, the South Dallas/Fair Park Special Purpose District, on the east line of Bexar Street, between Valentine Street and Silkwood Street","081022_AG_Z1","081022_AG_Z1_3"
"2022-08-10T00:00:00.000","8","AGENDA","13","Councilmember","Gay Donnell Willis","YES","OTHER HELD UNDER ADVISEMENT UNTIL 10/26/22","An ordinance amending Chapter 18, �Municipal Solid Wastes,� of the Dallas City Code by amending Article V; (1) providing revised storage, license, and record keeping requirements and establishing training requirements  for  tire  businesses;  (2)  providing  a  penalty  not  to  exceed $2,000.00; (3) providing a saving clause; (4) providing a severability clause; and (5) providing an effective date - Financing: No cost consideration to the City","081022_AG_8","081022_AG_8_13"
"2022-08-10T00:00:00.000","44","AGENDA","10","Councilmember","Adam McGough","YES","APPROVED","Authorize a three-year service contract for consulting services to assist in the development of a regional catastrophic preparedness framework for the Office of Emergency Management - Innovative Emergency Management dba IEM, most advantageous proposer of five - Not to exceed $491,219.00 - Financing: Regional Catastrophic Preparedness Grant Program Fund (subject to annual appropriations)","081022_AG_44","081022_AG_44_10"
