"objectid","filenum","uofnum","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","address","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","dist_name","taag_name","x","y","geocoded_column"
,"UF2018-0026","47287, 47289, 47290","2018-01-03T00:00:00.000",,"8735.00000000000","Male","White","2005-09-23T00:00:00.000","Yes","No injuries noted or visible","No","Service Call","Take Down - Body, Held Suspect Down, Verbal Command","Arrest","NULL","Yes, Yes, No","9010.00000000000","MARKVILLE","NULL","Rd.","9010 MARKVILLE Rd.","52975.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Theft","1030","252","250","NORTHEAST",,,,,
,"UF2018-0313","48512","2018-03-14T00:00:00.000",,"10552.00000000000","Male","Asian","2013-05-08T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","Held Suspect Down","Arrest","NULL","Yes","9301.00000000000","forest","NULL","Ln.","9301 forest Ln.","36476.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown Drugs","Crim Trespass/Bldg/Prop, Resisting Arrest","1030","252","250","NORTHEAST",,,,,"POINT (-95.4416 30.186718)"
,"UF2019-0343","50830","2018-07-09T00:00:00.000",,"10952.00000000000","Male","Hispanic","2014-12-03T00:00:00.000","No","No injuries noted or visible","No","Arrest","Taser","Danger to self or others","1","Yes","2670.00000000000","Texas","NULL","Dr.","2670 Texas Dr.","55113.00000000000","Black","Male","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","4187","447","440","SOUTHWEST",,,,,"POINT (-96.86316 32.724334)"
,"UF2018-0368","47899","2018-02-10T00:00:00.000",,"11026.00000000000","Female","Hispanic","2015-06-03T00:00:00.000","No","No injuries noted or visible","No","Arrest","Held Suspect Down","Active Aggression","NULL","Yes","1114.00000000000","Hollywood","S","Ave.","1114 S Hollywood Ave.","53415.00000000000","Hispanic","Male","Yes","Redness/Swelling","Yes","Unknown Drugs","APOWW","4160","444","440","SOUTHWEST",,,,,
,"UF2018-0197","48723, 48724","2018-03-22T00:00:00.000",,"10407.00000000000","Male","Hispanic","2012-06-20T00:00:00.000","Yes","Bruise, Abrasion/Scrape","No","Arrest","Take Down - Body, Joint Locks","Active Aggression","NULL","Yes, Yes","15700.00000000000","HILLCREST","NULL","Rd.","15700 HILLCREST Rd.","53839.00000000000","Other","Male","Yes","Puncture, Abrasion/Scrape","Yes","Unknown Drugs","Assault/Public Servant, Criminal Mischief","1005","624","620","NORTH CENTRAL",,,,,"POINT (-83.904047 39.069031)"
,"UF2018-1394","53299, 53300","2018-11-21T00:00:00.000",,"8681.00000000000","Male","White","2005-08-05T00:00:00.000","No","No injuries noted or visible","No","Suspicious Activity","BD - Grabbed, Joint Locks","Detention/Frisk","NULL","Yes, Yes","700.00000000000","Jackson","NULL","St.","700 Jackson St.","56121.00000000000","White","Male","No","No injuries noted or visible","Yes","Agitated","APOWW","2071","133","130","CENTRAL",,,,,"POINT (-122.16803700000001 39.745441)"
,"UF2018-1325","53050, 53051","2018-11-07T00:00:00.000",,"8681.00000000000","Male","White","2005-08-05T00:00:00.000","Yes","Abrasion/Scrape","No","Other ( In Narrative)","BD - Grabbed, Held Suspect Down","Danger to self or others","NULL","Yes, Yes","2600.00000000000","Commerce","NULL","St.","2600 Commerce St.","56454.00000000000","Hispanic","Male","No","No injuries noted or visible","No","Incoherent","No Arrest","2078","153","150","CENTRAL",,,,,"POINT (-95.344923 29.755011)"
,"UF2018-0877","49782, 49783","2018-05-14T00:00:00.000",,"10790.00000000000","Male","Hispanic","2014-05-07T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Body, Held Suspect Down","Arrest","NULL","Yes, Yes","135.00000000000","Kirnwood","E","Dr.","135 E Kirnwood Dr.","54481.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Assault/FV","4365","752","750","SOUTH CENTRAL",,,,,"POINT (-96.81997 32.65392)"
,"UF2018-0067","47746, 47747, 47748","2018-01-30T00:00:00.000",,"10798.00000000000","Male","Hispanic","2014-05-07T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Held Suspect Down, BD - Grabbed","Arrest","NULL","Yes, Yes, Yes","1200.00000000000","Morrell","NULL","Ave.","1200 Morrell Ave.","53326.00000000000","Black","Male","No","No injuries noted or visible","Yes","Marijuana","Evading Arrest, Drug Possession - Misdemeanor","4171","714","710","SOUTH CENTRAL",,,,,"POINT (-79.602148 40.005223)"
,"UF2018-1389","53016","2018-11-04T00:00:00.000",,"8965.00000000000","Male","White","2006-11-08T00:00:00.000","No","No injuries noted or visible","No","Arrest","Held Suspect Down","Arrest","NULL","Yes","8008.00000000000","Herb Kelleher","NULL","Way","8008 Herb Kelleher Way","56426.00000000000","White","Male","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","3070","523","520","NORTHWEST",,,,,
,"UF2018-1529","53379, 53380","2018-11-20T00:00:00.000",,"10497.00000000000","Female","Hispanic","2013-04-10T00:00:00.000","No","No injuries noted or visible","No","Arrest","Foot Pursuit, Verbal Command","Arrest","NULL","No, No","4200.00000000000","Main","NULL","St.","4200 Main St.","56626.00000000000","Black","Male","No","No injuries noted or visible","Yes","Marijuana","Drug Possession - Misdemeanor, Evading Arrest","2045","116","110","CENTRAL",,,,,"POINT (-96.892478 33.073678)"
,"UF2018-0456","49542, 49543","2018-04-30T00:00:00.000",,"9026.00000000000","Male","Asian","2007-01-10T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Handcuffing Take Down","Danger to self or others","NULL","No, Yes","11500.00000000000","Stemmons","N","Frwy.","11500 N Stemmons Frwy.","54349.00000000000","White","Female","No","No injuries noted or visible","Yes","Alchohol","APOWW","3004","551","550","NORTHWEST",,,,,"POINT (-96.89586000000001 32.901287)"
,"UF2018-0962","51099, 51100, 51101","2018-07-22T00:00:00.000",,"9355.00000000000","Male","White","2008-01-09T00:00:00.000","No","No injuries noted or visible","No","Service Call","Held Suspect Down, Handcuffing Take Down, Held Suspect Down","Arrest","NULL","Yes, Yes, Yes","1621.00000000000","Malcolm X","S","Blvd.","1621 S Malcolm X Blvd.","55252.00000000000","Black","Male","Yes","Puncture","Yes","Alchohol and unknown drugs","APOWW","2094","152","150","CENTRAL",,,,,"POINT (-96.778899 32.778642)"
,"UF2018-1549","53645, 53646","2018-12-07T00:00:00.000",,"9881.00000000000","Male","White","2009-06-10T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Take Down - Arm","Arrest","NULL","No, Yes","1010.00000000000","Peak","N","St.","1010 N Peak St.","56773.00000000000","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol","Assault/FV","2028","156","150","CENTRAL",,,,,"POINT (-96.776533 32.796425)"
,"UF2018-0397","47671, 47672, 47673, 47674, 47675","2018-01-26T00:00:00.000",,"10426.00000000000","Female","Hispanic","2012-06-20T00:00:00.000","Yes","Abrasion/Scrape","No","Arrest","BD - Pushed, BD - Grabbed, Take Down - Arm, BD - Tripped, Held Suspect Down","Arrest","NULL","Yes, Yes, Yes, Yes, Yes","7342.00000000000","Cave","NULL","Dr.","7342 Cave Dr.","53809.00000000000","Black","Female","Yes","Abrasion/Scrape","Yes","Unknown Drugs","Assault/Public Servant, Warrant/Hold","8811","436","430","SOUTHWEST",,,,,"POINT (-96.95102 32.630582)"
,"UF2018-0761","50581","2018-06-25T00:00:00.000",,"10889.00000000000","Male","Hispanic","2014-08-13T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Detention/Frisk","NULL","Yes","7720.00000000000","McCallum","NULL","Blvd.","7720 McCallum Blvd.","54977.00000000000","Black","Male","No","No injuries noted or visible","No","Agitated","No Arrest","6009","623","620","NORTH CENTRAL",,,,,"POINT (-96.774099 32.987868)"
,"UF2018-0230","47884, 47886, 48283","2018-02-09T00:00:00.000",,"9412.00000000000","Male","Hispanic","2008-04-02T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","BD - Grabbed, Verbal Command, Held Suspect Down","Arrest","NULL","No, No, Yes","1200.00000000000","Elm","NULL","St.","1200 Elm St.","51154.00000000000","American Ind","Male","No","No injuries noted or visible","Yes","Alchohol","Warrant/Hold, Resisting Search and Transport","2061","133","130","CENTRAL",,,,,"POINT (-98.12497200000001 26.189869)"
,"UF2018-0110","48086","2018-02-15T00:00:00.000",,"10504.00000000000","Male","White","2013-04-10T00:00:00.000","No","No injuries noted or visible","No","Arrest","Held Suspect Down","Arrest","NULL","Yes","13175.00000000000","Central Service Rd  S/B","N","Expwy.","13175 N  Central Service Rd","53496.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown Drugs","Resisting Search and Transport, Warrant/Hold, Other Misdemeanor Arrest","4521","643","640","NORTH CENTRAL",,,,,
,"UF2018-0294","48050, 48052, 48060","2018-02-18T00:00:00.000",,"10282.00000000000","Male","Black","2010-09-29T00:00:00.000","No","No injuries noted or visible","No","Other ( In Narrative)","Hand/Arm/Elbow Strike, Joint Locks, Verbal Command","Other","NULL","Yes, Yes, No","4922.00000000000","East Side","NULL","Ave.","4922 East Side Ave.","53507.00000000000","White","Male","No","No injuries noted or visible","Yes","Alchohol","Warrant/Hold","1192","114","110","CENTRAL",,,,,"POINT (-96.761941 32.795017)"
,"UF2018-0914","51388, 51390, 51465","2018-08-04T00:00:00.000",,"6146.00000000000","Male","Hispanic","1989-09-28T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","Weapon display at Person, Handcuffing Take Down, Verbal Command","Arrest","NULL","No, Yes, No","8400.00000000000","Lake June","NULL","Rd.","8400 Lake June Rd.","48762.00000000000","White","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Evading Arrest, Public Intoxication","2202","336","330","SOUTHEAST",,,,,"POINT (-96.676302 32.734139)"
,"UF2018-0980","49724, 49725, 49726","2018-05-04T00:00:00.000",,"10086.00000000000","Male","White","2010-01-20T00:00:00.000","No","No injuries noted or visible","No","Crowd Control","Hand Controlled Escort, Hand Controlled Escort, Verbal Command","Crowd Disbursement","NULL","Yes, Yes, Yes","9449.00000000000","Church","NULL","Rd.","9449 Church Rd.","54442.00000000000","Black","Female","No","No injuries noted or visible","No","NULL","No Arrest","1054","245","240","NORTHEAST",,,,,"POINT (-96.726929 32.886202)"
,"UF2018-1611","54178, 54179","2018-12-29T00:00:00.000",,"10405.00000000000","Female","Hispanic","2012-06-20T00:00:00.000","Yes","Bruise, Redness/Swelling","No","Arrest","BD - Grabbed, Held Suspect Down","Danger to self or others","NULL","Yes, Yes","111.00000000000","Commerce","W","St.","111 W Commerce St.","27355.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown Drugs","Public Intoxication, Drug Possession - Misdemeanor, Resisting Arrest","4063","424","420","SOUTHWEST",,,,,"POINT (-99.334429 34.638921)"
,"UF2018-0876","50915, 50916, 50917","2018-07-13T00:00:00.000",,"11223.00000000000","Male","White","2016-09-21T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Body, Verbal Command, Held Suspect Down","Arrest","NULL","Yes, Yes, Yes","1100.00000000000","Commerce","NULL","St.","1100 Commerce St.","55164.00000000000","Black","Male","No","No injuries noted or visible","Yes","Agitated","Drug Possession - Misdemeanor, Public Intoxication, Resisting Arrest","2072","133","130","CENTRAL",,,,,"POINT (-87.343335 36.529249)"
,"UF2018-0324","48222, 48223, 48224","2018-03-02T00:00:00.000",,"11156.00000000000","Male","White","2016-03-09T00:00:00.000","No","No injuries noted or visible","No","Other ( In Narrative)","Verbal Command, Held Suspect Down, Verbal Command","Detention/Frisk","NULL","No, Yes, Yes","9440.00000000000","POPPY","NULL","Dr.","9440 POPPY Dr.","53611.00000000000","Black","Female","No","No injuries noted or visible","No","Unknown Drugs","No Arrest","6018","235","230","NORTHEAST",,,,,"POINT (-96.705001 32.835521)"
,"UF2018-0158","47629, 47631, 47637, 48267","2018-01-25T00:00:00.000",,"10013.00000000000","Male","Black","2009-09-30T00:00:00.000","No","No injuries noted or visible","No","Other ( In Narrative)","Verbal Command, Handcuffing Take Down, Take Down - Group, Hand/Arm/Elbow Strike","Active Aggression","NULL","No, Yes, Yes, Yes","1000.00000000000","Redbird","E","Ln.","1000 E Redbird Ln.","53255.00000000000","Black","Male","Yes","Bruise","Yes","Unknown","Assault/FV","4351","752","750","SOUTH CENTRAL",,,,,"POINT (-96.808763 32.674893)"
,"UF2018-0317","49167, 49168","2018-04-11T00:00:00.000",,"10503.00000000000","Male","White","2013-04-10T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Body, Verbal Command","Arrest","NULL","Yes, No","3800.00000000000","CROZIER","NULL","St.","3800 CROZIER St.","54158.00000000000","Black","Male","No","No injuries noted or visible","Yes","Marijuana","Evading Arrest, Drug Possession - Felony, Drug Possession - Misdemeanor","2172","345","340","SOUTHEAST",,,,,"POINT (-96.764913 32.758899)"
,"UF2018-1354","53000, 53001, 53002","2018-11-05T00:00:00.000",,"10821.00000000000","Female","White","2014-05-07T00:00:00.000","No","No injuries noted or visible","No","Arrest","BD - Grabbed, BD - Pushed, Verbal Command","Arrest","NULL","No, Yes, No","1700.00000000000","Peak","N","St.","1700 N Peak St.","56425.00000000000","Black","Female","No","No injuries noted or visible","Yes","Unknown Drugs","Warrant/Hold, Drug Possession - Felony","2012","155","150","CENTRAL",,,,,"POINT (-96.782334 32.801426)"
,"UF2018-1427","53617","2018-12-03T00:00:00.000",,"9365.00000000000","Male","Asian","2008-01-23T00:00:00.000","No","No injuries noted or visible","No","Service Call","Taser","Property Destruction","1","No","5922.00000000000","Cedar Springs","NULL","Rd.","5922 Cedar Springs Rd.","56715.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown Drugs","APOWW","3094","542","540","NORTHWEST",,,,,"POINT (-81.209393 36.816806)"
,"UF2018-0468","49562","2018-05-02T00:00:00.000",,"6855.00000000000","Male","White","1992-01-27T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","Held Suspect Down","Arrest","NULL","No","2300.00000000000","Ann Arbor","NULL","Ave.","2300 Ann Arbor Ave.","54364.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Resisting Search and Transport, Warrant/Hold","4306","734","730","SOUTH CENTRAL",,,,,"POINT (-81.38682 28.572178000000005)"
,"UF2018-0233","48657, 48658, 48659","2018-03-22T00:00:00.000",,"10533.00000000000","Male","Black","2013-04-10T00:00:00.000","No","No injuries noted or visible","No","Service Call","Hand Controlled Escort, Joint Locks, Taser","Detention/Frisk","2","No, No, Yes","8207.00000000000","HAMPTON","S","Rd.","8207 S HAMPTON Rd.","48246.00000000000","Black","Male","Yes","Abrasion/Scrape, Taser Burn Marks, Treated by DFD","Yes","FD-Suspect Unarmed","Resisting Arrest","4360","744","740","SOUTH CENTRAL",,,,,"POINT (-96.857136 32.646963)"
,"UF2018-0150","47981, 47982, 47983","2018-02-08T00:00:00.000",,"10464.00000000000","Male","Black","2012-09-26T00:00:00.000","No","No injuries noted or visible","No","Suspicious Activity","Verbal Command, Taser, Hand/Arm/Elbow Strike","Arrest","2","No, Yes, Yes","2911.00000000000","Ledbetter","E","Dr.","2911 E Ledbetter Dr.","53409.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Evading Arrest, Man/Del/Dangerous Drug, Resisting Arrest, Other Felony Arrest","4308","733","730","SOUTH CENTRAL",,,,,"POINT (-96.771562 32.694857000000006)"
,"UF2018-1160","52254","2018-08-29T00:00:00.000",,"9602.00000000000","Male","White","2008-09-17T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Weapon Display","NULL","Yes","6254.00000000000","Ridgecrest","NULL","Rd.","6254 Ridgecrest Rd.","55696.00000000000","Black","Male","Yes","Redness/Swelling, Abrasion/Scrape","Yes","None detected","Warrant/Hold","1084","216","210","NORTHEAST",,,,,"POINT (-96.755829 32.867672)"
,"UF2018-1522","51280","2018-07-31T00:00:00.000",,"10094.00000000000","Male","White","2010-01-20T00:00:00.000","No","No injuries noted or visible","No","Service Call","Taser","Arrest","1","Yes","9727.00000000000","Whitehurst","NULL","Dr.","9727 Whitehurst Dr.","55346.00000000000","Black","Male","Yes","Puncture","Yes","Agitated","Assault/FV, Resisting Arrest","4525","242","240","NORTHEAST",,,,,"POINT (-96.727081 32.901177)"
,"UF2018-0614","50039, 50041, 50044, 50045, 50048","2018-05-31T00:00:00.000",,"6093.00000000000","Male","White","1989-08-07T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","BD - Grabbed, Verbal Command, Take Down - Arm, Hand Controlled Escort, Joint Locks","Arrest","NULL","Yes, No, Yes, No, Yes","4300.00000000000","Main","NULL","St.","4300 Main St.","54657.00000000000","White","Female","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication, Drug Possession - Misdemeanor, Warrant/Hold","2045","116","110","CENTRAL",,,,,"POINT (-86.685757 33.689962)"
,"UF2018-0683","49975, 49976","2018-05-27T00:00:00.000",,"10907.00000000000","Male","Hispanic","2014-10-22T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person, Verbal Command","Arrest","NULL","Yes, Yes","5410.00000000000","Santa Fe","NULL","Ave.","5410 Santa Fe Ave.","54605.00000000000","Hispanic","Male","No","No injuries noted or visible","Yes","FD-Unknown if Armed","Unauthorize Use Vehicle","1208","113","110","CENTRAL",,,,,"POINT (-96.755728 32.797852)"
