Activity Number,Activity Type,Activity SubType,Activity Priority,Service Request Number,Street Address ,Street Number,Street Direction,Street Name,Street Type,Apartment,City,State,Zip Code,Census Tract,Council District,Mapsco Page,Animal Intake ID,Animal Type,Animal Description,Tag Number,Activity Quantity 1,Activity Result 1,Activity Quantity 2,Activity Result 2,Activity Quantity 3,Activity Result 3,Activity Quantity 4,Activity Result 4,Activity Quantity 5,Activity Result 5,Final Activity Quantity,Final Activity Result,Activity Comment,Officer ID,Activity Status,Cancel Reason,Radio Signal Code,Call Date/Time,Created Date/Time,Dispatch Date/Time,Working Date/Time,Completed Date/Time,User ID,Month,Year,Location 1,Council Districts--Test,Dallas City Limits GIS Layer,City Councils,Zip Codes,Counties
A16-033627,WILDLIFE,ROAMING,LOW,1600505230,1929  COURTSIDE DR,1929,,COURTSIDE,DR,,DALLAS,TX,75051,016301,3,51A-Q,,DOG,,,1,RESOLVED,0,,0,,0,,0,,1,CLOSED,,P9991707,COMPLETED,,,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,JMARTIN,OCT.2016,FY2017,"1929 COURTSIDE DR
DALLAS, TX 75051
(32.725198, -96.976058)",3,3,3,4544,3162
A16-033681,ASSIST,POLICE,NORMAL,1600506431,7028  SORCEY RD,7028,,SORCEY,RD,,DALLAS,TX,75249,016510,3,71B-L,A0958081,DOG,,,2,CITATION,1,IMPOUNDED,1,RETURN TO OWNER,1,EDUCATION,1,MADE CONTACT,1,CLOSED,,P9991710,COMPLETED,,6/8 ATTACK,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,CVELEZ,OCT.2016,FY2017,"7028 SORCEY RD
DALLAS, TX 75249
(32.6357, -96.944616)",3,3,3,20171,3162
A16-033652,LOOSE,AGGRESSION,URGENT,1600505798,1330  GALLOWAY AVE,1330,,GALLOWAY,AVE,,DALLAS,TX,75216,004900,4,55-K,,DOG,,,1,UNABLE TO LOCATE,1,MADE CONTACT,1,GONE ON ARRIVAL,0,,0,,1,CLOSED,,P9991723,COMPLETED,,20/8 ATTACK,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,MWILLIAM,OCT.2016,FY2017,"1330 GALLOWAY AVE
DALLAS, TX 75216
(32.736356, -96.80413)",4,3,4,18915,3162
A16-033692,LOOSE,LOOSE OWN,NORMAL,1600506659,7033  SORCEY RD,7033,,SORCEY,RD,,DALLAS,TX,75249,016510,3,71B-L,A0958086,DOG,,,1,IMPOUNDED,1,VIOLATION NOTICE,1,UNABLE TO MAKE CONTACT,0,,0,,1,CLOSED,ALREADY WORKED -- WILL CLOSE IN CHAMELEON,P9991710,COMPLETED,,21 LOOSE,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,CVELEZ,OCT.2016,FY2017,"7033 SORCEY RD
DALLAS, TX 75249
(32.63571, -96.944554)",3,3,3,20171,3162
A16-000786,INVESTIGATION,MUNICIPAL,LOW,LYAP,515  SOUTHPORT DR,515,,SOUTHPORT,DR,,DALLAS,TX,75232,011105,8,64-Y,,DOG,,,1,UNABLE TO MAKE CONTACT,1,WARNING,0,,0,,0,,1,CLOSED,,P9991698,COMPLETED,,,02/23/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"515 SOUTHPORT DR
DALLAS, TX 75232
(32.657937, -96.828889)",8,3,8,19379,3162
A16-022987,INVESTIGATION,GROSS NEGLIGENCE,URGENT,CVELEZ,4662  BRIDLE WOOD DR,4662,,BRIDLE WOOD,DR,,DALLAS,TX,75211,010801,3,52-V,,DOG,,,6,CITATION,1,MADE CONTACT,1,EDUCATION,0,,0,,1,CLOSED,,P9991710,COMPLETED,,,07/17/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,CVELEZ,OCT.2016,FY2017,"4662 BRIDLE WOOD DR
DALLAS, TX 75211
(32.718174, -96.898779)",3,3,3,18528,3162
A16-027112,INVESTIGATION,FOLLOW UP,LOW,RVALVERD,8403  TENINO ST,8403,,TENINO,ST,,DALLAS,TX,75217,009202,5,58-M,,OTHER,,,1,EDUCATION,1,VIOLATION NOTICE,1,UNABLE TO MAKE CONTACT,0,,0,,1,CLOSED,CARE TEAM.,P9991213,COMPLETED,,,08/17/2016 12:00:00 AM,10/03/2016 12:00:00 AM,05/31/2017 12:00:00 AM,05/31/2017 12:00:00 AM,05/31/2017 12:00:00 AM,HWILSON,OCT.2016,FY2017,"8403 TENINO ST
DALLAS, TX 75217
(32.732321, -96.676443)",5,3,5,18921,3162
A16-033708,LOOSE,LOOSE OWN,NORMAL,1600506870,6209  HOWARD AVE,6209,,HOWARD,AVE,,DALLAS,TX,75227,008400,5,47-R,,DOG,,,1,UNABLE TO LOCATE,1,COMPLIANCE,0,,0,,0,,1,CLOSED,,P9991709,COMPLETED,,21 LOOSE,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,MHENRY,OCT.2016,FY2017,"6209 HOWARD AVE
DALLAS, TX 75227
(32.776246, -96.711044)",5,3,5,19359,3162
A16-033690,WILDLIFE,ROAMING,LOW,1600506634,1327  GALLOWAY AVE,1327,,GALLOWAY,AVE,,DALLAS,TX,75216,004900,4,55-K,,DOG,,,1,RESOLVED,0,,0,,0,,0,,1,CLOSED,,P9991707,COMPLETED,,,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,JMARTIN,OCT.2016,FY2017,"1327 GALLOWAY AVE
DALLAS, TX 75216
(32.736356, -96.804288)",4,3,4,18915,3162
A16-033703,INVESTIGATION,BARKING,LOW,1600506807,8038  SAIPAN ST,8038,,SAIPAN,ST,,DALLAS,,75216,011402,7,57-S,,OTHER,,,1,EDUCATION,0,,0,,0,,0,,1,CLOSED,"xxxx SAIPAN ST; XY: xxxxxxx.xxxxxxxxx, xxxxxxx.xxxxxxxxx; LATLNG: xx.xxxxxxxxxxx",P0716141,COMPLETED,,,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,,,10/05/2016 12:00:00 AM,MTORRES,OCT.2016,FY2017,"8038 SAIPAN ST
DALLAS 75216
(32.714603, -96.742363)",7,3,7,18915,3162
A16-033615,LOOSE,LOOSE OWN,NORMAL,1600505103,9891  WEBB CHAPEL RD,9891,,WEBB CHAPEL,RD,,DALLAS,TX,75220,009803,6,23-Q,A0957924,DOG,,,1,IMPOUNDED,0,,0,,0,,0,,1,CLOSED,DOG RAN IN FRONT OF Bxxxx AT ABOVE LOCATION,P9991716,COMPLETED,,,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,AGRAHAM,OCT.2016,FY2017,"9891 WEBB CHAPEL RD
DALLAS, TX 75220
(32.875413, -96.86476)",6,3,6,18934,3162
A16-033684,INVESTIGATION,MUNICIPAL,LOW,1600506512,2806  BURLINGTON BLVD,2806,,BURLINGTON,BLVD,,DALLAS,TX,75211,005300,1,53-L,,OTHER,,,1,UNABLE TO MAKE CONTACT,1,UNFOUNDED,0,,0,,0,,1,CLOSED,,P9991576,COMPLETED,,,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/04/2016 12:00:00 AM,10/04/2016 12:00:00 AM,10/04/2016 12:00:00 AM,JMARTIN,OCT.2016,FY2017,"2806 BURLINGTON BLVD
DALLAS, TX 75211
(32.737317, -96.866777)",1,3,1,18528,3162
A16-033650,INVESTIGATION,BITE,URGENT,1600505647,5200  HARRY HINES BLVD,5200,,HARRY HINES,BLVD,,DALLAS,,75235,000401,2,34-X,A0958065,DOG,,,1,IMPOUNDED,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991716,COMPLETED,,5,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,AGRAHAM,OCT.2016,FY2017,"5200 HARRY HINES BLVD
DALLAS 75235
(32.811768, -96.836942)",2,3,2,19747,3162
A16-033720,INVESTIGATION,BARKING,LOW,1600507026,10224  SHELBURNE DR,10224,,SHELBURNE,DR,,DALLAS,TX,75227,017603,7,59-C,,DOG,,,1,EDUCATION,0,,0,,0,,0,,1,CLOSED,,P0716141,COMPLETED,,,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,,,10/05/2016 12:00:00 AM,MTORRES,OCT.2016,FY2017,"10224 SHELBURNE DR
DALLAS, TX 75227
(32.751451, -96.647164)",7,3,7,19359,3162
A16-033719,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600507020,5401  LINDSLEY AVE,5401,,LINDSLEY,AVE,,DALLAS,TX,75223,002400,2,46-G,,DOG,,,1,VIOLATION NOTICE,1,COMPLIANCE,0,,0,,0,,1,CLOSED,,P9991709,COMPLETED,,17,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,MHENRY,OCT.2016,FY2017,"5401 LINDSLEY AVE
DALLAS, TX 75223
(32.794777, -96.752711)",2,3,2,18937,3162
A16-033638,LOOSE,LOOSE OWN,NORMAL,1600505341,5335  SANTA FE AVE,5335,,SANTA FE,AVE,,DALLAS,,75214,002400,2,46-G,,OTHER,,,1,GONE ON ARRIVAL,1,UNABLE TO LOCATE,0,,0,,0,,1,CLOSED,"xxxx SANTA FE AVE; XY: xxxxxxx.xxxxxxxxx, xxxxxxx.xxxxxxxxx; LATLNG: xx.xxxxxxxx",P9991704,COMPLETED,,21 LOOSE,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,SCLEEK,OCT.2016,FY2017,"5335 SANTA FE AVE
DALLAS 75214
(32.797193, -96.756545)",2,3,2,18937,3162
A16-033724,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600507061,4518  DOVE CREEK WAY,4518,,DOVE CREEK,WAY,,DALLAS,TX,75232,011001,3,64-E,,DOG,,,1,UNABLE TO MAKE CONTACT,1,UNABLE TO LOCATE,1,VIOLATION NOTICE,0,,0,,1,CLOSED,,P9991722,COMPLETED,,,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/04/2016 12:00:00 AM,10/04/2016 12:00:00 AM,10/04/2016 12:00:00 AM,ABLACKMA,OCT.2016,FY2017,"4518 DOVE CREEK WAY
DALLAS, TX 75232
(32.688588, -96.849626)",3,3,3,19379,3162
A16-033619,LOOSE,CONFINED,NORMAL,1600505145,1301  PEABODY AVE,1301,,PEABODY,AVE,,DALLAS,TX,75215,003400,7,46-W,,DOG,,,1,MADE CONTACT,1,EDUCATION,0,,0,,0,,1,CLOSED,,P9991722,COMPLETED,,,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,ABLACKMA,OCT.2016,FY2017,"1301 PEABODY AVE
DALLAS, TX 75215
(32.75824, -96.779228)",7,3,7,18541,3162
A16-033714,LOOSE,AGGRESSION,URGENT,1600506915,9319  CRIMNSON CT,9319,,CRIMNSON,CT,,DALLAS,TX,75217,017102,8,69-N,,DOG,,,1,GONE ON ARRIVAL,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991704,COMPLETED,,20/8 AGG,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,SCLEEK,OCT.2016,FY2017,"9319 CRIMNSON CT
DALLAS, TX 75217
(32.671138, -96.664559)",8,3,8,18921,3162
A16-000792,INVESTIGATION,MUNICIPAL,LOW,LYAP,438  SOUTHPORT DR,438,,SOUTHPORT,DR,,DALLAS,TX,75232,011105,8,64-Y,,DOG,,,1,UNABLE TO MAKE CONTACT,1,WARNING,0,,0,,0,,1,CLOSED,,P9991698,COMPLETED,,,02/23/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"438 SOUTHPORT DR
DALLAS, TX 75232
(32.657419, -96.828028)",8,3,8,19379,3162
A16-033662,LOOSE,SICK/INJURED,URGENT,1600505984,4912  RIVER OAKS RD,4912,,RIVER OAKS,RD,,DALLAS,TX,75241,011402,8,67-A,A0958012,DOG,,,1,IMPOUNDED,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991723,COMPLETED,,20/8 SICK,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,MWILLIAM,OCT.2016,FY2017,"4912 RIVER OAKS RD
DALLAS, TX 75241
(32.69764, -96.739656)",8,3,8,18915,3162
A16-033599,INVESTIGATION,BITE,URGENT,RMEZA,7839  JACOBIE BLVD,7839,,JACOBIE,BLVD,,DALLAS,TX,75217,009301,5,58-Q,,DOG,,,1,REPORTED,0,,0,,0,,0,,1,CLOSED,,P9991695,COMPLETED,,20/5/21,10/02/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,YLOCKHAR,OCT.2016,FY2017,"7839 JACOBIE BLVD
DALLAS, TX 75217
(32.723689, -96.686759)",5,3,5,18921,3162
A16-033665,LOOSE,AGGRESSION,URGENT,1600506011,2805  PROVINCE LN,2805,,PROVINCE,LN,,DALLAS,TX,75228,012500,9,39-N,,DOG,,,1,COMPLIANCE,0,,0,,0,,0,,1,CLOSED,,P9991709,COMPLETED,,8 AGG,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,MHENRY,OCT.2016,FY2017,"2805 PROVINCE LN
DALLAS, TX 75228
(32.823305, -96.666432)",13,3,9,19361,3162
A16-033701,LOOSE,AGGRESSION,URGENT,1600506787,8000 E MOCKINGBIRD LN,8000,E,MOCKINGBIRD,LN,,DALLAS,TX,75218,012900,9,37-C,,DOG,,,1,GONE ON ARRIVAL,1,COMPLIANCE,0,,0,,0,,1,CLOSED,WHITE ROCK DOG PARK,P9991709,COMPLETED,,20/8 AGG,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,MHENRY,OCT.2016,FY2017,"8000 E MOCKINGBIRD LN
DALLAS, TX 75218
(32.852795, -96.720289)",13,3,9,18924,3162
A16-033621,LOOSE,AGGRESSION,PERSON IN DANGER,1600505169,824  PILOT DR,824,,PILOT,DR,,DALLAS,TX,75217,009301,5,58-P,,DOG,,,1,MADE CONTACT,1,UNABLE TO LOCATE,0,,0,,0,,1,CLOSED,,P9991195,COMPLETED,,20/8 AGG,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,JOLIVER,OCT.2016,FY2017,"824 PILOT DR
DALLAS, TX 75217
(32.72605, -96.689441)",5,3,5,18921,3162
A16-033664,LOOSE,AGGRESSION,URGENT,1600506009,514  KELSO DR,514,,KELSO,DR,,DALLAS,TX,75211,010703,6,52-E,A0958103,DOG,,,1,IMPOUNDED,2,CITATION,1,EDUCATION,1,MADE CONTACT,0,,1,CLOSED,,P9991710,COMPLETED,,20/21 AGG,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,CVELEZ,OCT.2016,FY2017,"514 KELSO DR
DALLAS, TX 75211
(32.741079, -96.923236)",6,3,6,18528,3162
A16-033717,LOOSE,LOOSE OWN,NORMAL,1600506983,881  GRACELAND AVE,881,,GRACELAND,AVE,,DALLAS,TX,75216,005901,4,55-W,,OTHER,,,1,MADE CONTACT,1,UNABLE TO LOCATE,0,,0,,0,,1,CLOSED,"Nxx.xx Exx.xx; XY: xxxxxxx.xxxxxxxxxx, xxxxxxx.xxxxxxxxx; LATLNG: xx.xxxxxx, -xx",P9991576,COMPLETED,,21 LOOSE,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,SCASTILL,OCT.2016,FY2017,"881 GRACELAND AVE
DALLAS, TX 75216
(32.704469, -96.812399)",4,3,4,18915,3162
A16-033632,LOOSE,CONFINED,NORMAL,1600505315,8809  GRENORE DR,8809,,GRENORE,DR,,DALLAS,TX,75218,008100,9,37-R,A0958031,CAT,,,1,MADE CONTACT,1,EDUCATION,0,,0,,0,,0,CLOSED,,P9991722,COMPLETED,,20/8 CONF,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,ABLACKMA,OCT.2016,FY2017,"8809 GRENORE DR
DALLAS, TX 75218
(32.827191, -96.713665)",13,3,9,18924,3162
A16-033613,LOOSE,LOOSE OWN,NORMAL,ARAMSEY,716 S WILLOMET AVE,716,S,WILLOMET,AVE,,DALLAS,TX,75208,005100,1,54-F,,DOG,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991698,COMPLETED,,20/21 LOOSE,10/02/2016 12:00:00 AM,10/03/2016 12:00:00 AM,12/05/2016 12:00:00 AM,12/05/2016 12:00:00 AM,12/05/2016 12:00:00 AM,JMARTIN,OCT.2016,FY2017,"716 S WILLOMET AVE
DALLAS, TX 75208
(32.738568, -96.840516)",1,3,1,18519,3162
A16-000794,INVESTIGATION,MUNICIPAL,LOW,LYAP,432  SOUTHPORT DR,432,,SOUTHPORT,DR,,DALLAS,TX,75232,011105,8,64-Y,,DOG,,,1,UNABLE TO MAKE CONTACT,1,WARNING,0,,0,,0,,1,CLOSED,,P9991698,COMPLETED,,,02/23/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"432 SOUTHPORT DR
DALLAS, TX 75232
(32.657265, -96.827844)",8,3,8,19379,3162
A16-033660,LOOSE,AGGRESSION,URGENT,1600505870,5420 N ARCADIA DR,5420,N,ARCADIA,DR,,DALLAS,TX,75211,010704,3,52-F,,DOG,,,1,UNABLE TO MAKE CONTACT,1,UNABLE TO LOCATE,0,,0,,0,,1,CLOSED,,P9991577,COMPLETED,,8 AGG,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,ARAMSEY,OCT.2016,FY2017,"5420 N ARCADIA DR
DALLAS, TX 75211
(32.743777, -96.912507)",6,3,6,18528,3162
A16-033651,LOOSE,AGGRESSION,URGENT,1600505789,2454 S ZANG BLVD,2454,S,ZANG,BLVD,,DALLAS,TX,75224,006200,4,54-U,A0957975,DOG,,,1,MADE CONTACT,1,EDUCATION,1,IMPOUNDED,0,,0,,1,CLOSED,ZANG WOOD APARTMENTS,P9991577,COMPLETED,,20/8 ATTACK,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,ARAMSEY,OCT.2016,FY2017,"2454 S ZANG BLVD
DALLAS, TX 75224
(32.718091, -96.830211)",4,3,4,18939,3162
A16-033622,LOOSE,AGGRESSION,URGENT,1600505176,933  HALEY DR,933,,HALEY,DR,,DALLAS,TX,75253,017004,8,70-K,,DOG,,,1,UNABLE TO MAKE CONTACT,1,UNABLE TO LOCATE,0,,0,,0,,1,CLOSED,,P9991195,COMPLETED,,20/8 AGG,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,JOLIVER,OCT.2016,FY2017,"933 HALEY DR
DALLAS, TX 75253
(32.684909, -96.581836)",8,3,8,18776,3162
A16-033592,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600504981,1830  HUNTINGDON AVE,1830,,HUNTINGDON,AVE,,DALLAS,TX,75203,008900,4,55-L,A0958030,DOG,,,1,IMPOUNDED,1,MADE CONTACT,1,UNFOUNDED,0,,0,,1,CLOSED,,P9991723,COMPLETED,,17 TIED,10/02/2016 12:00:00 AM,10/03/2016 01:13:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,MWILLIAM,OCT.2016,FY2017,"1830 HUNTINGDON AVE
DALLAS, TX 75203
(32.731008, -96.796958)",4,3,4,20538,3162
A16-033608,TRANSPORT,ANIMAL,NORMAL,1600505062,6132  BALCONY LN,6132,,BALCONY,LN,,DALLAS,,75241,016701,8,66-T,,DOG,,,1,MADE CONTACT,1,EDUCATION,0,,0,,0,,1,CLOSED,,P9991722,COMPLETED,,11 CONF,10/02/2016 12:00:00 AM,10/03/2016 01:13:01 AM,10/04/2016 12:00:00 AM,10/04/2016 12:00:00 AM,10/04/2016 12:00:00 AM,ABLACKMA,OCT.2016,FY2017,"6132 BALCONY LN
DALLAS 75241
(32.668366, -96.770172)",8,3,8,19757,3162
A17-069951,LOOSE,SICK/INJURED,URGENT,1600505310,5735  HOLLY HILL CIR,5735,,HOLLY HILL,CIR,,DALLAS,TX,75231,007815,13,26-Q,,CAT,,,1,RESOLVED,0,,0,,0,,0,,1,CLOSED,,P0798925,COMPLETED,,,10/03/2016 08:35:00 AM,10/03/2016 08:35:00 AM,08/11/2017 12:00:00 AM,09/29/2017 12:00:00 AM,09/29/2017 12:00:00 AM,JMARTIN,OCT.2016,FY2017,"5735 HOLLY HILL CIR
DALLAS, TX 75231
(32.879277, -96.755743)",11,3,13,19377,3162
A16-025599,INVESTIGATION,MUNICIPAL,LOW,LYAP,8347  TENINO ST,8347,,TENINO,ST,,DALLAS,TX,75217,009202,5,58-M,,OTHER,,,1,EDUCATION,0,,0,,0,,0,,1,CLOSED,,P0724629,COMPLETED,,,08/07/2016 12:00:00 AM,10/03/2016 09:47:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,LYAP,OCT.2016,FY2017,"8347 TENINO ST
DALLAS, TX 75217
(32.732321, -96.676642)",5,3,5,18921,3162
A16-027145,INVESTIGATION,MUNICIPAL,LOW,RVALVERD,8328  TENINO ST,8328,,TENINO,ST,,DALLAS,TX,75217,009202,5,58-M,,DOG,,,1,EDUCATION,0,,0,,0,,0,,1,CLOSED,,P0724629,COMPLETED,,,08/17/2016 12:00:00 AM,10/03/2016 10:49:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,LYAP,OCT.2016,FY2017,"8328 TENINO ST
DALLAS, TX 75217
(32.732323, -96.677336)",5,3,5,18921,3162
A16-033653,INVESTIGATION,MUNICIPAL,LOW,1600505802,8743  EDEN VALLEY LN,8743,,EDEN VALLEY,LN,,DALLAS,TX,75217,009202,5,59-N,,DOG,,,1,MADE CONTACT,1,CITATION,1,WARNING,1,EDUCATION,0,,1,CLOSED,DOG TIED IN FRONT,P9991698,COMPLETED,,,10/03/2016 12:00:00 AM,10/03/2016 11:16:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,DDARBY,OCT.2016,FY2017,"8743 EDEN VALLEY LN
DALLAS, TX 75217
(32.725285, -96.668817)",5,3,5,18921,3162
A16-033654,INVESTIGATION,MUNICIPAL,LOW,1600505812,8738  EDEN VALLEY LN,8738,,EDEN VALLEY,LN,,DALLAS,TX,75217,009202,5,58-R,,DOG,,,1,MADE CONTACT,1,WARNING,1,EDUCATION,0,,0,,1,CLOSED,x SMALL DOGS NOT IN COMPLIANCE,P9991698,COMPLETED,,,10/03/2016 12:00:00 AM,10/03/2016 11:17:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"8738 EDEN VALLEY LN
DALLAS, TX 75217
(32.725284, -96.668975)",5,3,5,18921,3162
A16-033655,INVESTIGATION,MUNICIPAL,LOW,1600505825,8736  EDEN VALLEY LN,8736,,EDEN VALLEY,LN,,DALLAS,TX,75217,009202,5,58-R,,DOG,,,1,MADE CONTACT,1,CITATION,1,WARNING,1,EDUCATION,0,,1,CLOSED,LARGE DOG NOT IN COMPLIANCE,P9991698,COMPLETED,,,10/03/2016 12:00:00 AM,10/03/2016 11:18:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"8736 EDEN VALLEY LN
DALLAS, TX 75217
(32.725277, -96.66975)",5,3,5,18921,3162
A16-033567,INVESTIGATION,MUNICIPAL,LOW,DLAWHON,745  PLEASANT DR,745,,PLEASANT,DR,,DALLAS,TX,75217,009202,5,58-R,,BIRD DOM,,,1,VIOLATION NOTICE,1,WARNING,1,MADE CONTACT,0,,0,,1,CLOSED,MULTIPLE ROOSTERS,P9991213,COMPLETED,,,10/02/2016 12:00:00 AM,10/03/2016 12:38:00 PM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,RVALVERD,OCT.2016,FY2017,"745 PLEASANT DR
DALLAS, TX 75217
(32.724907, -96.67862)",5,3,5,18921,3162
A16-011374,INVESTIGATION,MUNICIPAL,LOW,RVALVERD,9263  SEAWAY DR,9263,,SEAWAY,DR,,DALLAS,TX,75217,009201,5,59-E,,DOG,,,1,COMPLIANCE,1,WARNING,1,MADE CONTACT,0,,0,,1,CLOSED,CARE RESPONSE AREA.,P9991213,COMPLETED,,,05/06/2016 12:00:00 AM,10/03/2016 12:39:00 PM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,10/03/2016 12:00:00 AM,RVALVERD,OCT.2016,FY2017,"9263 SEAWAY DR
DALLAS, TX 75217
(32.746004, -96.663442)",5,3,5,18921,3162
A16-008518,INVESTIGATION,MUNICIPAL,LOW,DDARBY,8455  TACKETT ST,8455,,TACKETT,ST,,DALLAS,TX,75217,009201,5,58-M,,CAT,,,1,UNFOUNDED,1,MADE CONTACT,0,,0,,0,,1,CLOSED,CARE AREA,P9991213,COMPLETED,,,04/20/2016 12:00:00 AM,10/03/2016 01:47:00 PM,10/04/2016 12:00:00 AM,10/04/2016 12:00:00 AM,10/04/2016 12:00:00 AM,RVALVERD,OCT.2016,FY2017,"8455 TACKETT ST
DALLAS, TX 75217
(32.73652, -96.674642)",5,3,5,18921,3162
