OBJECTID,FILENUM,UOFNum,Address,OCCURRED_D,OCCURRED_T,CURRENT_BA,OffSex,OffRace,HIRE_DT,OFF_INJURE,OffCondTyp,OFF_HOSPIT,SERVICE_TY,ForceType,UOF_REASON,Cycles_Num,ForceEffec,STREET_N,STREET,street_g,street_t,CitNum,CitRace,CitSex,CIT_INJURE,CitCondTyp,CIT_ARREST,CIT_INFL_A,CitChargeT,RA,BEAT,SECTOR,DIVISION,DIST_NAME,TAAG_Name,X,Y,GeoLocation,Council Districts--Test,Dallas City Limits GIS Layer,City Councils,Zip Codes,Counties
913,UF2016-0802," 35661, 35662, 35663",6800 SHADY BROOK LN,07/13/2016,4:30:00 AM,10715,Male,Hispanic,11/06/2013,No, No injuries noted or visible,No,Arrest," Held Suspect Down, Joint Locks, Take Down - Arm",Arrest,NULL," No, Yes, Yes",6800,SHADY BROOK,N,Ln.,27972,Black,Male,No, Treated by DFD,Yes,Unknown," Burglary of a Vehicle, Criminal Mischief, Evading Arrest, Resisting Arrest, Warrant/Hold",4529,215,210,NORTHEAST,D13,Five Points*,,,"6800 SHADY BROOK LN
Dallas, TX
(32.870163, -96.738865)",9,3,10,19377,3162
634,UF2016-1040,36468,2300 MOUSER ST,08/30/2016,12:55:00 AM,11056,Male,Hispanic,07/29/2015,No, No injuries noted or visible,No,Service Call, Weapon display at Person,Weapon Display,NULL, Yes,2300,Mouser,NULL,St.,46351,Black,Male,No, No injuries noted or visible,Yes,Unknown Drugs, Public Intoxication,4174,715,710,SOUTH CENTRAL,D4, ,,,"2300 MOUSER ST
Dallas, TX
(32.739684, -96.7898)",4,3,4,20538,3162
370,UF2016-1428," 37365, 37366, 37367, 37368, 37369",2301 HARRY HINES BLVD,10/09/2016,10:25:00 PM,11018,Female,White,05/20/2015,No, No injuries noted or visible,No,Service Call," Verbal Command, Pressure Points, Joint Locks, Hand Controlled Escort, Held Suspect Down",Arrest,NULL," No, No, No, Yes, Yes",1739,Harry Hines,NULL,Blvd.,46905,White,Female,No, No injuries noted or visible,Yes,Unknown Drugs," Crim Trespass/Bldg/Prop, Resisting Arrest, Fail to ID",2039,131,130,CENTRAL,D14, ,,,"2301 HARRY HINES BLVD
Dallas, TX
(32.789695, -96.805352)",12,3,14,20152,3162
784,UF2016-1210," 36063, 36065, 36068, 36069, 36070",1010 ROSS AVE,08/08/2016,10:15:00 PM,10697,Male,Hispanic,11/06/2013,No, No injuries noted or visible,No,Arrest," Verbal Command, BD - Tripped, Joint Locks, Held Suspect Down, Hand Controlled Escort",Arrest,NULL," No, Yes, Yes, Yes, Yes",1010,Ross,NULL,Ave.,46101,Hispanic,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs, Public Intoxication,2049,132,130,CENTRAL,D14, ,,,"1010 ROSS AVE
Dallas, TX
(32.782695, -96.804291)",12,3,14,20153,3162
444,UF2016-1241," 37119, 37120",2425 BICKERS ST,09/29/2016,2:10:00 AM,11039,Male,White,06/17/2015,No, No injuries noted or visible,No,Arrest," Take Down - Arm, Held Suspect Down",Arrest,NULL," Yes, Yes",2425,BICKERS,NULL,St.,46785,Black,Female,No, No injuries noted or visible,Yes,Unknown Drugs," Assault/FV, Drug Possession - Misdemeanor, Resisting Arrest, Warrant/Hold",4012,422,420,SOUTHWEST,D6, ,,,"2425 BICKERS ST
Dallas, TX
(32.787089, -96.860526)",6,3,6,18530,3162
844,UF2016-1201,35853,3200 IRVING BLVD,07/24/2016,11:00:00 PM,11046,Male,White,07/01/2015,No, No injuries noted or visible,No,Service Call, Handcuffing Take Down,Arrest,NULL, Yes,3200,IRVING,NULL,Blvd.,45952,Black,Male,No, No injuries noted or visible,Yes,Alchohol," Public Intoxication, Resisting Arrest, Warrant/Hold",3111,515,510,NORTHWEST,D6, ,,,"3200 IRVING BLVD
Dallas, TX
(32.807842, -96.86958)",6,3,6,20162,3162
338,UF2016-1331," 37698, 37699",1200 S CORINTH STHY,10/16/2016,5:28:00 PM,10469,Male,Black,09/26/2012,No, No injuries noted or visible,No,Service Call," BD - Grabbed, Taser",Danger to self or others,NULL," No, Limited",1200,Corinth St,S,Rd.,26044,Black,Male,No," Taser Burn Marks, Treated by DFD",Yes,Unknown Drugs," Warrant/Hold, Resisting Arrest, DWI",4173,715,710,SOUTH CENTRAL,D4, ,,,"1200 S CORINTH STHY
Dallas, TX
(32.732661, -96.800022)",4,3,4,18915,3162
917,UF2016-0890," 35617, 35618",6006 TIMBER CREEK LN,07/13/2016,8:38:00 PM,10988,Male,White,03/11/2015,Yes, Abrasion/Scrape,No,Call for Cover," BD - Grabbed, Verbal Command",Arrest,NULL," Yes, Yes",6006,Timber Creek,NULL,Ln.,45834,White,Male,No, chipped front tooth,Yes,Unknown," Drug Possession - Misdemeanor, Evading Arrest, Unauthorize Use Vehicle",6002,622,620,NORTH CENTRAL,D12, ,,,"6006 TIMBER CREEK LN
Dallas, TX
(32.980132, -96.803042)",14,3,12,20168,3162
629,UF2016-1108," 36537, 36538",8415 VAN PELT DR,08/31/2016,2:50:00 PM,10508,Male,White,04/10/2013,No, No injuries noted or visible,No,Service Call," Weapon display at Person, Verbal Command",Detention/Frisk,NULL," Yes, Yes",8415,Van Pelt,NULL,Dr.,46405,White,Male,No, No injuries noted or visible,No,Alchohol, No Arrest,1201,238,230,NORTHEAST,D7, ,,,"8415 VAN PELT DR
Dallas, TX
(32.801117, -96.696138)",7,3,7,19361,3162
436,UF2016-1181," 37173, 37174",901 ELM ST,09/30/2016,10:10:00 PM,10724,Male,White,01/29/2014,No, No injuries noted or visible,No,Arrest," Verbal Command, Held Suspect Down",Danger to self or others,NULL," No, Yes",901,Elm,NULL,St.,46818,Black,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs, Public Intoxication,2060,131,130,CENTRAL,D14, ,,,"901 ELM ST
Dallas, TX
(32.780376, -96.80433)",12,3,14,20153,3162
449,UF2016-1179," 37099, 37100, 37101, 37102, 37103",901 ELM ST,09/28/2016,11:35:00 PM,10724,Male,White,01/29/2014,No, No injuries noted or visible,No,Arrest," Verbal Command, Taser Display at Person, Verbal Command, Take Down - Body, Pressure Points",Arrest,NULL," No, Yes, No, Yes, Yes",901,Elm,NULL,St.,46783,Black,Male,No, No injuries noted or visible,Yes,Unknown Drugs," Fail to ID, Resisting Arrest, Warrant/Hold",2060,131,130,CENTRAL,D14, ,,,"901 ELM ST
Dallas, TX
(32.780376, -96.80433)",12,3,14,20153,3162
682,UF2016-1031," 36385, 36386, 36387, 36388, 36389, 36390",10000 HARRY HINES BLVD,08/25/2016,12:00:00 PM,8563,Male,White,09/24/2004,No, No injuries noted or visible,No,Arrest," Verbal Command, Handcuffing Take Down, Joint Locks, BD - Tripped, Taser, Take Down - Body",Arrest,2," No, No, No, No, No, Yes",10000,Harry Hines,NULL,Blvd.,46305,White,Male,Yes," Taser Burn Marks, Abrasion/Scrape",Yes,Unknown Drugs," Warrant/Hold, Resisting Arrest",3057,521,520,NORTHWEST,D6,NWHwy WaltonWalker*,,,"10000 HARRY HINES BLVD
Dallas, TX
(32.859397, -96.880767)",6,3,6,18934,3162
864,UF2016-0841,35770,470 S SAINT AUGUSTINE DR,07/19/2016,12:55:00 AM,10624,Male,White,08/14/2013,No, No injuries noted or visible,No,Arrest, Weapon display at Person,Arrest,NULL, Yes,470,St Augustine,S,Dr.,45892,Black,Female,No, No injuries noted or visible,Yes,Mentally unstable, APOWW,2218,338,330,SOUTHEAST,D5, ,,,"470 S SAINT AUGUSTINE DR
Dallas, TX
(32.704603, -96.65709)",5,3,5,18921,3162
10,UF2017-035," 38899, 38901, 38902, 38905",1600 AL LIPSCOMB WAY,12/27/2016,4:37:00 PM,9932,Male,White,08/19/2009,Yes, Laceration/Cut,No,Arrest," Verbal Command, Held Suspect Down, Held Suspect Down, Take Down - Arm",Arrest,NULL," No, Yes, Yes, Yes",1600,Al Lipscomb,NULL,Way,47929,Black,Male,Yes," Injured prior to contact, Non-Visible Injury/Pain",Yes,Alchohol and unknown drugs," Assault, Fail to ID, Theft, Public Intoxication, Resisting Search and Transport, Other Misdemeanor Arrest, Other Felony Arrest",2156,341,340,SOUTHEAST,D7,JuliusSchepps Central*,,,"1600 AL LIPSCOMB WAY
Dallas, TX
(32.763523, -96.781227)",7,3,7,18541,3162
277,UF2016-1318,37707,700 S LAMAR ST,10/25/2016,9:50:00 PM,10684,Male,Asian,11/06/2013,Yes, Sprain/Strain,No,Arrest, Held Suspect Down,Arrest,NULL, Yes,700,lamar,S,St.,47149,Black,Male,Yes, Abrasion/Scrape,Yes,None detected," Warrant/Hold, Evading Arrest",2086,135,130,CENTRAL,D2, ,,,"700 S LAMAR ST
Dallas, TX
(32.774161, -96.802725)",2,3,2,20153,3162
557,UF2016-1180," 36765, 36766, 36767, 36768, 36769, 36770",900 COMMERCE ST,09/11/2016,9:03:00 PM,10818,Male,White,05/07/2014,No, No injuries noted or visible,No,Arrest," BD - Grabbed, Hand/Arm/Elbow Strike, Verbal Command, Held Suspect Down, BD - Pushed, Take Down - Group",Active Aggression,NULL," No, Yes, No, Yes, Yes, Yes",900,COMMERCE,NULL,St.,46557,White,Male,Yes," Bruise, Redness/Swelling, Laceration/Cut, Hospitalized",Yes,Alchohol," Assault/Public Servant, Criminal Mischief, Fail to ID, Resisting Arrest, Public Intoxication",2072,133,130,CENTRAL,D14, ,,,"900 COMMERCE ST
Dallas, TX
(32.778852, -96.804077)",12,3,14,20153,3162
826,UF2016-1357,35915,3328 CEDARPLAZA LN,07/30/2016,10:00:00 PM,8751,Male,Black,12/16/2005,No, No injuries noted or visible,No,Arrest, Hand Controlled Escort,Active Aggression,NULL, Yes,3328,Cedar Plaza,NULL,Dr.,46008,Hispanic,Male,No, No injuries noted or visible,Yes,Alchohol, Assault/FV,3104,542,540,NORTHWEST,D2, ,,,"3328 CEDARPLAZA LN
Dallas, TX
(32.82452, -96.823388)",2,3,2,19747,3162
346,UF2016-1129," 37432, 37433",1800 MAIN ST,10/12/2016,2:48:00 AM,7950,Male,White,09/22/2000,No, No injuries noted or visible,No,Arrest," Hand Controlled Escort, Verbal Command",Arrest,NULL," Yes, No",1800,Main,NULL,St.,46107,Black,Male,No, No injuries noted or visible,Yes,Alchohol," DWI, DWLS, Resisting Search and Transport",2063,134,130,CENTRAL,D14, ,,,"1800 MAIN ST
Dallas, TX
(32.781258, -96.796285)",12,3,14,20152,3162
641,UF2016-1221," 36486, 36488, 36489, 36490, 36491, 36492, 36493",1700 BRYAN ST,08/30/2016,7:18:00 PM,10818,Male,White,05/07/2014,No, No injuries noted or visible,No,Arrest," Verbal Command, Take Down - Body, Hand/Arm/Elbow Strike, Held Suspect Down, Leg Restraint System, OC Spray, Feet/Leg/Knee Strike",Arrest,NULL," No, Yes, No, Yes, Yes, Yes, Yes",1700,Bryan,NULL,St.,46363,White,Male,Yes," Abrasion/Scrape, Redness/Swelling, Bruise, OC Spray Treatment, Treated by DFD",Yes,Unknown Drugs," Public Intoxication, Resisting Arrest, Other Misdemeanor Arrest",2050,132,130,CENTRAL,D14, ,,,"1700 BRYAN ST
Dallas, TX
(32.783239, -96.798346)",12,3,14,20152,3162
862,UF2016-1079," 35773, 35774",1299 BIG TOWN BLVD,07/20/2016,7:18:00 PM,10235,Male,Hispanic,08/18/2010,No, No injuries noted or visible,No,Arrest," Weapon display at Person, Verbal Command",Arrest,NULL," Yes, Yes",3000,BIG TOWN,NULL,Blvd.,45906,Black,Male,No, No injuries noted or visible,Yes,Marijuana, Other Misdemeanor Arrest,1218,323,320,SOUTHEAST,D7, ,,,"1299 BIG TOWN BLVD
Dallas, TX
(32.782575, -96.667288)",,,,434,3162
364,UF2016-1176," 37349, 37350, 37351, 37352",11740 FERGUSON RD,10/09/2016,6:30:00 PM,11033,Male,White,06/03/2015,No, No injuries noted or visible,No,Arrest," BD - Grabbed, Verbal Command, Take Down - Group, Take Down - Arm",Arrest,NULL," No, No, No, No",11740,Ferguson,NULL,Dr.,26750,Black,Male,No, No injuries noted or visible,Yes,Unknown," Resisting Arrest, Manifest/Drug Sales, Drug Possession - Misdemeanor, Man/Del/Dangerous Drug",1132,228,220,NORTHEAST,D9, ,,,"11740 FERGUSON RD
Dallas, TX
(32.854779, -96.650016)",13,3,9,19361,3162
152,UF2016-1473," 38196, 38197, 38198",422 N LANCASTER AVE,11/22/2016,1:15:00 AM,10902,Male,White,10/08/2014,No, No injuries noted or visible,No,Arrest," Held Suspect Down, Take Down - Arm, Verbal Command",Danger to self or others,NULL," Yes, Yes, No",422,Lancaster,N,Ave.,47503,Hispanic,Female,No, No injuries noted or visible,Yes,Mentally unstable, APOWW,4106,414,410,SOUTHWEST,D1,Jefferson Corridor*,,,"422 N LANCASTER AVE
Dallas, TX
(32.753336, -96.814149)",1,3,1,20538,3162
235,UF2016-1375,37817,5334 ROSS AVE,11/04/2016,7:00:00 PM,7519,Male,Hispanic,05/16/1997,Yes, Fluid Exposure,No,Arrest, Hand Controlled Escort,Active Aggression,NULL, Yes,5334,rOSS,NULL,Ave.,47146,Black,Male,No, No injuries noted or visible,Yes,Mentally unstable," Assault, Resisting Arrest",4510,145,140,CENTRAL,D2,Ross Bennett*,,,"5334 ROSS AVE
Dallas, TX
(32.809907, -96.771731)",2,3,2,20546,3162
136,UF2016-1485,38280,1800 ASHBY ST,11/26/2016,9:30:00 PM,10993,Male,White,03/25/2015,Yes, Sprain/Strain,No,Arrest, Take Down - Body,Arrest,NULL, Yes,1800,Ashby,NULL,St.,47547,Black,Male,No, No injuries noted or visible,Yes,Unknown," Evading Arrest, Burglary of a Vehicle, Other Misdemeanor Arrest, Warrant/Hold",2012,155,150,CENTRAL,D2,Ross Bennett*,,,"1800 ASHBY ST
Dallas, TX
(32.803113, -96.782507)",2,3,2,20542,3162
638,UF2016-1092," 36471, 36472",4407 SAN JACINTO ST,08/30/2016,12:01:00 AM,10697,Male,Hispanic,11/06/2013,No, No injuries noted or visible,No,Arrest," Weapon display at Person, Verbal Command",Arrest,NULL," Yes, Yes",4407,San Jacinto,NULL,St.,46349,Hispanic,Male,No, No injuries noted or visible,Yes,Alchohol, Assault/FV,2018,155,150,CENTRAL,D2,Ross Bennett*,,,"4407 SAN JACINTO ST
Dallas, TX
(32.801242, -96.779959)",2,3,2,20542,3162
208,UF2016-1463," 37960, 37961, 37962",900 DALE ST,11/12/2016,4:34:00 AM,11040,Male,White,06/17/2015,No, No injuries noted or visible,No,Suspicious Activity," Hand Controlled Escort, Taser, Verbal Command",Detention/Frisk,1," Yes, Yes, No",900,Dale,NULL,St.,47359,Hispanic,Male,Yes, TAZER PRONG MARKS,Yes,FD-Unknown if Armed, Other Misdemeanor Arrest,4108,414,410,SOUTHWEST,D1,Jefferson Corridor*,,,"900 DALE ST
Dallas, TX
(32.752015, -96.811236)",1,3,1,20538,3162
308,UF2016-1310," 37561, 37562",7117 HOLLY HILL DR,10/19/2016,11:40:00 PM,11077,Male,White,09/09/2015,No, No injuries noted or visible,No,Service Call," Verbal Command, Weapon display at Person",Detention/Frisk,NULL," No, Yes",7117,Holly Hill,NULL,Ln.,0,Hispanic,Female,No, No injuries noted or visible,No,NULL, No Arrest,4526,212,210,NORTHEAST,D13,Five Points*,,,"7117 HOLLY HILL DR
Dallas, TX
(32.874614, -96.760118)",11,3,13,19377,3162
953,UF2016-1206," 35529, 36402",3100 CANTON ST,07/08/2016,7:30:00 AM,9002,Male,Hispanic,05/12/1982,No, No injuries noted or visible,No,Call for Cover," Held Suspect Down, Take Down - Body",Active Aggression,NULL," Yes, Yes",3100,CANTON,E,St.,45790,White,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs, APOWW,2080,153,150,CENTRAL,D2,Monument Good Latimer*,,,"3100 CANTON ST
Dallas, TX
(32.783208, -96.778371)",2,3,2,19357,3162
626,UF2016-1093," 36505, 36506, 36507, 36508",3130 STAG RD,08/31/2016,8:40:00 PM,10482,Male,White,09/26/2012,No, No injuries noted or visible,No,Arrest," Joint Locks, Taser Display at Person, Joint Locks, Held Suspect Down",Arrest,NULL," No, No, Yes, Yes",3130,STAG,NULL,Rd.,34754,Black,Male,No, No injuries noted or visible,Yes,Mentally unstable," Assault/FV, Resisting Arrest",4327,736,730,SOUTH CENTRAL,D8,Great Trinity Forest BonnieView*,,,"3130 STAG RD
Dallas, TX
(32.694414, -96.764132)",8,3,8,19757,3162
527,UF2016-1119," 36919, 36920",11111 WALNUT HILL LN,09/16/2016,10:10:00 PM,10508,Male,White,04/10/2013,No, No injuries noted or visible,No,Call for Cover," Pressure Points, Held Suspect Down",Arrest,NULL," Yes, Yes",11111,Walnut Hill,NULL,Ln.,46616,Black,Male,No, No injuries noted or visible,Yes,None detected," Evading Arrest, Drug Possession - Misdemeanor, Other Misdemeanor Arrest",8821,231,230,NORTHEAST,D10,WalnutHill Jupiter*,,,"11111 WALNUT HILL LN
Dallas, TX
(32.878851, -96.690535)",9,3,10,19752,3162
467,UF2016-1465," 37115, 37116, 37117",632 S R L THORNTON FWY,09/27/2016,12:40:00 PM,8982,Male,Other,11/15/2006,No, No injuries noted or visible,No,Crime in Progress," Joint Locks, Verbal Command, Joint Locks",Detention/Frisk,NULL," No, No, Yes",632,RLT,S,Frwy.,46750,Black,Male,No, No injuries noted or visible,Yes,Unknown Drugs," Public Intoxication, Resisting Search and Transport, Drug Possession - Misdemeanor, Warrant/Hold",4143,711,710,SOUTH CENTRAL,D4, ,,,"632 S R L THORNTON FWY
Dallas, TX
(32.744969, -96.812471)",4,3,4,20538,3162
857,UF2016-1142," 35821, 35822, 35823",3000 E OVERTON RD,07/21/2016,9:26:00 AM,10072,Female,Black,01/20/2010,Yes, Sprain/Strain,No,Traffic Stop," Verbal Command, BD - Grabbed, Handcuffing Take Down",Arrest,NULL," No, Yes, Yes",3000,Overton,E,Rd.,45930,Black,Male,No, Non-Visible Injury/Pain,Yes,None detected," Warrant/Hold, Other Felony Arrest, Other Misdemeanor Arrest",4226,731,730,SOUTH CENTRAL,D4, ,,,"3000 E OVERTON RD
Dallas, TX
(32.715358, -96.775939)",4,3,4,18915,3162
263,UF2016-1371," 37713, 37714, 37715",1300 N JUSTIN AVE,10/28/2016,6:40:00 PM,9963,Male,Hispanic,08/19/2009,No, No injuries noted or visible,No,Suspicious Activity," Take Down - Body, Held Suspect Down, Take Down - Arm",Active Aggression,NULL," Yes, Yes, Yes",1300,JUSTIN,NULL,Ave.,27234,White,Male,No, Abrasion/Scrape,Yes,None detected," Resisting Arrest, Traffic Violation",4076,431,430,SOUTHWEST,D6, ,,,"1300 N JUSTIN AVE
Dallas, TX
(32.758267, -96.910145)",6,3,6,18528,3162
240,UF2016-1258," 37810, 37811",13600 PRESTON RD,11/03/2016,8:30:00 PM,11045,Male,Hispanic,07/01/2015,No, No injuries noted or visible,No,Traffic Stop," Verbal Command, Held Suspect Down",Arrest,NULL," No, Yes",13600,Preston,S,Rd.,47264,Black,Female,No, No injuries noted or visible,Yes,None detected," Traffic Violation, Warrant/Hold",1014,635,630,NORTH CENTRAL,D11,SpringValley Preston*,,,"13600 PRESTON RD
Dallas, TX
(32.932917, -96.803543)",10,3,11,19754,3162
465,UF2016-1284," 37069, 37074",1000 MCKEE ST,09/27/2016,7:30:00 PM,8993,Male,White,11/15/2006,No, No injuries noted or visible,No,Pedestrian Stop," Verbal Command, Held Suspect Down",Danger to self or others,NULL," No, Yes",1000,Mckee,NULL,St.,44868,White,Male,No, No injuries noted or visible,Yes,Unknown Drugs," Warrant/Hold, Resisting Arrest, Public Intoxication, Take Weapon from PO, Other Misdemeanor Arrest",2123,151,150,CENTRAL,D2, ,,,"1000 MCKEE ST
Dallas, TX
(32.766939, -96.792785)",2,3,2,18541,3162
385,UF2016-1243," 37292, 37293, 37294",19251 PRESTON RD,10/06/2016,7:30:00 PM,10439,Male,White,09/26/2012,No, No injuries noted or visible,No,Arrest," Verbal Command, Feet/Leg/Knee Strike, Pressure Points",Arrest,NULL," No, No, Yes",19251,Preston,NULL,Rd.,46877,Black,Female,No, No injuries noted or visible,Yes,Unknown," Warrant/Hold, Resisting Arrest",6008,621,620,NORTH CENTRAL,D12, ,,,"19251 PRESTON RD
Dallas, TX
(33.008646, -96.795565)",14,3,12,18774,3110
417,UF2016-1172,37184,5507 BENT TRL,10/01/2016,7:00:00 PM,10734,Male,White,01/29/2014,No, No injuries noted or visible,No,Arrest, BD - Grabbed,Arrest,NULL, Yes,5507,bent trail,W,NULL,46822,White,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs, No Arrest,6001,622,620,NORTH CENTRAL,D11, ,,,"5507 BENT TRL
Dallas, TX
(32.976635, -96.818293)",10,3,11,20168,3162
588,UF2016-1053," 36689, 36690, 36692",5816 KEENELAND PKWY,09/06/2016,5:47:00 PM,10540,Male,Hispanic,05/08/2013,Yes, Abrasion/Scrape,No,Service Call," Verbal Command, Hand Controlled Escort, Take Down - Body",Detention/Frisk,NULL," No, Yes, Yes",5816,Keeneland,NULL,Pkwy.,46465,Hispanic,Male,Yes, Abrasion/Scrape,Yes,None detected, Warrant/Hold,4153,432,430,SOUTHWEST,D6, ,,,"5816 KEENELAND PKWY
Dallas, TX
(32.736336, -96.920794)",6,3,6,18528,3162
517,UF2016-1115," 36838, 36839",800 WOOD ST,09/17/2016,4:16:00 AM,10807,Male,White,05/07/2014,No, No injuries noted or visible,No,Traffic Stop," Weapon display at Person, Verbal Command",Danger to self or others,NULL," Yes, No",800,Wood,NULL,St.,46623,Black,Male,No, No injuries noted or visible,Yes,Unknown Drugs, APOWW,2071,133,130,CENTRAL,D2, ,,,"800 WOOD ST
Dallas, TX
(32.777015, -96.802665)",12,3,14,20153,3162
770,UF2016-1015," 36098, 36099",6000 ABRAMS RD,08/11/2016,10:45:00 AM,10320,Male,White,03/28/2012,No, No injuries noted or visible,No,Service Call," Verbal Command, BD - Pushed",Other,NULL," No, Yes",6000,ABRAMS,NULL,Rd.,46139,Black,Female,No, No injuries noted or visible,Yes,None detected, Assault/FV,1085,247,240,NORTHEAST,D9,Five Points*,,,"6000 ABRAMS RD
Dallas, TX
(32.858018, -96.748039)",13,3,9,19377,3162
4,UF2017-028," 38918, 38919",12200 GALVA DR,12/28/2016,5:20:00 PM,9855,Male,White,06/10/2009,No, No injuries noted or visible,No,Arrest," Take Down - Body, Weapon display at Person",Arrest,NULL," Yes, No",12200,Galva,NULL,Dr.,47947,Black,Male,Yes, Abrasion/Scrape,Yes,Alchohol," Evading Arrest, Drug Possession - Misdemeanor, Drug Possession - Felony, Warrant/Hold, Other Felony Arrest",1028,251,250,NORTHEAST,D10, ,,,"12200 GALVA DR
Dallas, TX
(32.91526, -96.76336)",9,3,10,19761,3162
984,UF2016-0779," 35392, 35393",1800 N STEMMONS FWY,07/02/2016,1:18:00 AM,9928,Male,White,08/19/2009,No, No injuries noted or visible,No,Arrest," BD - Grabbed, Take Down - Arm",Arrest,NULL," No, Yes",1800,STEMMON FREEWAY SERV SB,N,Frwy.,45702,White,Male,Yes, Abrasion/Scrape,Yes,Mentally unstable," Other Misdemeanor Arrest, Resisting Arrest",3125,517,510,NORTHWEST,D2, ,,,"1800 N STEMMONS FWY
Dallas, TX
(32.799837, -96.82041)",2,3,2,20549,3162
59,UF2017-048,38592,11300 FERNDALE RD,12/12/2016,5:00:00 PM,6252,Male,White,02/26/1990,No, No injuries noted or visible,No,Pedestrian Stop, Weapon display at Person,Weapon Display,NULL, Yes,11300,Ferndale,NULL,Rd.,47762,Black,Male,No, No injuries noted or visible,No,Unknown, No Arrest,1054,245,240,NORTHEAST,D10, ,,,"11300 FERNDALE RD
Dallas, TX
(32.892173, -96.722792)",9,3,10,19752,3162
97,UF2016-1414,38409,1600 S BUCKNER BLVD,12/01/2016,12:05:00 AM,9514,Male,White,07/09/2008,No, No injuries noted or visible,No,Arrest, Weapon display at Person,Arrest,NULL, Yes,1600,Buckner,S,Blvd.,47625,Hispanic,Male,No, No injuries noted or visible,Yes,Marijuana, Drug Possession - Misdemeanor,1253,333,330,SOUTHEAST,D5,LakeJune Buckner*,,,"1600 S BUCKNER BLVD
Dallas, TX
(32.739463, -96.682828)",5,3,5,18921,3162
350,UF2017-021," 37410, 37411",7232 WALLACE ST,10/12/2016,9:40:00 AM,8352,Male,Hispanic,12/06/2002,No, No injuries noted or visible,No,Suspicious Activity," Verbal Command, Weapon display at Person",Weapon Display,NULL," No, Yes",7232,Wallace,NULL,St.,46948,White,Male,No, No injuries noted or visible,No,None detected, No Arrest,1251,332,330,SOUTHEAST,D5, ,,,"7232 WALLACE ST
Dallas, TX
(32.736447, -96.69749)",5,3,5,18921,3162
260,UF2016-1194," 37703, 37704",4800 SAN JACINTO ST,10/28/2016,3:30:00 AM,6282,Male,White,03/26/1990,No, No injuries noted or visible,No,Service Call," Hand/Arm/Elbow Strike, Hand/Arm/Elbow Strike",Crowd Disbursement,NULL," Yes, Yes",4800,San Jacinto,NULL,St.,47195,Black,Male,No, No injuries noted or visible,No,Unknown, Public Intoxication,4515,156,150,CENTRAL,D2,Ross Bennett*,,,"4800 SAN JACINTO ST
Dallas, TX
(32.804727, -96.775733)",2,3,2,20542,3162
424,UF2016-1131," 37176, 37177",9601 FOREST LN,09/30/2016,8:30:00 PM,10919,Male,White,10/22/2014,No, No injuries noted or visible,No,Crime in Progress," Weapon display at Person, Verbal Command",Weapon Display,NULL," Yes, Yes",9601,Forest,NULL,Ln.,0,Hispanic,Male,No, No injuries noted or visible,Yes,FD-Suspect w/ Gun," Assault/FV, Other Felony Arrest, Robbery",9604,255,250,NORTHEAST,D10,Forest Audelia*,,,"9601 FOREST LN
Dallas, TX
(32.909366, -96.727288)",9,3,10,19761,3162
