"animal_id","animal_type","animal_breed","kennel_number","kennel_status","tag_type","activity_number","activity_sequence","source_id","census_tract","council_district","intake_type","intake_subtype","intake_total","reason","staff_id","intake_date","intake_time","due_out","intake_condition","hold_request","outcome_type","outcome_date","outcome_time","receipt_number","impound_number","service_request_number","outcome_condition","chip_status","animal_origin","additional_information","month","year"
"A0697272","DOG","ROTTWEILER","LFD 051","UNAVAILABLE",,,"1","P0094180","W","W","STRAY","POSSIBLY OWNED","1",,"LP","2014-10-01T00:00:00.000","1899-12-31T14:24:00.000","2014-10-12T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","ADOPTION","2014-10-21T00:00:00.000","1899-12-31T18:46:00.000","R14-373189","K14-297513",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","HEARTWORM +++","OCT.2014","FY2015"
"A0697294","DOG","MIN PINSCHER","AD 047","UNAVAILABLE",,,"1","P0681823","W","W","OWNER SURRENDER","GENERAL","1","NO HOME","EAR","2014-10-06T00:00:00.000","1899-12-31T12:50:00.000","2014-10-08T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2014-10-12T00:00:00.000","1899-12-31T14:32:00.000","R14-372368","K14-297901",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","OCT.2014","FY2015"
"A0697514","DOG","CHIHUAHUA SH","QD 09","RELEASED FROM QUARANTINE",,,"1","P0597549","W","W","CONFISCATED","QUARANTINE","1","QUARANTINE","B.W","2015-05-08T00:00:00.000","1899-12-31T16:18:00.000","2015-05-16T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","QUARANTINE","RETURNED TO OWNER","2015-05-16T00:00:00.000","1899-12-31T15:34:00.000","R15-399903","K15-314980",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAY.2015","FY2015"
"A0697590","DOG","CHIHUAHUA SH","PCD 08","UNAVAILABLE",,,"1","P0572177","16Z","6Z","CONFISCATED","KEEP SAFE","1",,"DL","2015-07-10T00:00:00.000","1899-12-31T14:56:00.000","2015-07-23T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2015-07-20T00:00:00.000","1899-12-31T11:28:00.000",,"K15-322047",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2015","FY2015"
"A0698092","DOG","DACHSHUND","PCD 23","IMPOUNDED",,,"1","P0000564","28T","8T","CONFISCATED","KEEP SAFE","1",,"DEH","2015-06-03T00:00:00.000","1899-12-31T21:35:00.000","2015-06-15T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2015-06-05T00:00:00.000","1899-12-31T13:08:00.000","R15-402842","K15-318075","238889","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"JUN.2015","FY2015"
"A0698146","DOG","CHIHUAHUA SH","LFD 025","LAB",,,"1","P0681823","W","W","OWNER SURRENDER","GENERAL","1","NO HOME","EAR","2014-10-06T00:00:00.000","1899-12-31T13:01:00.000","2014-10-19T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-10-19T00:00:00.000","1899-12-31T10:51:00.000",,"K14-297902",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","TAG/IN HEAT/FEARFUL","OCT.2014","FY2015"
"A0698588","DOG","PIT BULL","INJD 15","IMPOUNDED",,,"1","P0000000","42L","2L","STRAY","AT LARGE","1",,"HW.ER","2015-02-10T00:00:00.000","1899-12-31T11:54:00.000","2015-02-20T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-02-10T00:00:00.000","1899-12-31T16:12:00.000","R15-388251","K15-307680",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"FEB.2015","FY2015"
"A0700067","DOG","PIT BULL","INJD 21","IMPOUNDED",,,"1","P0000000",,,"STRAY","AT LARGE","1",,"ARAMSEY","2014-11-07T00:00:00.000","1899-12-31T23:37:00.000","2014-11-30T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"ADOPTION","2014-12-02T00:00:00.000","1899-12-31T17:47:00.000","R14-378962","K14-300652",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"NOV.2014","FY2015"
"A0702073","DOG","POODLE TOY","LFD 055","IMPOUNDED",,,"1","P0688705","W","W","STRAY","POSSIBLY OWNED","1",,"CBM","2015-06-09T00:00:00.000","1899-12-31T14:33:00.000","2015-06-19T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"TRANSFER","2015-06-09T00:00:00.000","1899-12-31T19:16:00.000",,"K15-318694",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUN.2015","FY2015"
"A0703511","DOG","FOX TERR WIRE","DC 12","UNAVAILABLE",,,"1","P0000000","W","W","STRAY","POSSIBLY OWNED","1",,"EB","2015-05-20T00:00:00.000","1899-12-31T08:01:00.000","2015-06-07T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2015-06-08T00:00:00.000","1899-12-31T18:59:00.000","R15-402142","K15-316392",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","TAGGED-PICK UP-","MAY.2015","FY2015"
"A0704288","DOG","PIT BULL","LFD 080","IMPOUNDED",,,"1","P0598949","71B/G","/G","STRAY","POSSIBLY OWNED","1",,"RA","2015-08-16T00:00:00.000","1899-12-31T10:17:00.000","2015-08-28T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-08-17T00:00:00.000","1899-12-31T15:18:00.000","R15-414705","K15-325098","375692","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"AUG.2015","FY2015"
"A0704412","DOG","GERM SHEPHERD","AD 087","UNAVAILABLE",,,"1","P0700498","W","W","OWNER SURRENDER","GENERAL","1","NO TIME","JR","2015-06-01T00:00:00.000","1899-12-31T13:37:00.000","2015-06-01T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","ADOPTION","2015-06-18T00:00:00.000","1899-12-31T12:42:00.000","R15-404398","K15-317762",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","ADOPTION FEE WAIVED","JUN.2015","FY2015"
"A0704462","DOG","MALTESE","LFD 081","IMPOUNDED",,,"1","P0000000","58X","8X","STRAY","AT LARGE","1",,"AD","2015-04-16T00:00:00.000","1899-12-31T20:02:00.000","2015-04-28T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2015-05-03T00:00:00.000","1899-12-31T15:18:00.000",,"K15-312886","15-00144723","TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","TAGGED","APR.2015","FY2015"
"A0704497","DOG","ROTTWEILER","LFD 130","UNAVAILABLE",,,"1","P0599211","34Z","4Z","STRAY","POSSIBLY OWNED","1",,"DGL","2015-08-16T00:00:00.000","1899-12-31T01:01:00.000","2015-08-28T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-08-21T00:00:00.000","1899-12-31T16:09:00.000","R15-415800","K15-325097","375623","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"AUG.2015","FY2015"
"A0704502","DOG","PIT BULL","AD 037","AVAILABLE",,,"1","P0687638","W","W","STRAY","POSSIBLY OWNED","1",,"ERH","2014-12-20T00:00:00.000","1899-12-31T14:39:00.000","2014-12-24T00:00:00.000","HEALTHY","ADOPTION","ADOPTION","2014-12-26T00:00:00.000","1899-12-31T17:25:00.000","R14-382101","K14-303966",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","DEC.2014","FY2015"
"A0705102","DOG","PUG","PSDOG 10","AVAILABLE",,,"1","P0676127","75211","11","OWNER SURRENDER","GENERAL","1","OTHER PET","EAR/","2015-08-08T00:00:00.000","1899-12-31T13:07:00.000","2015-08-08T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-08-14T00:00:00.000","1899-12-31T15:34:00.000","R15-414250","K15-324420",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2015","FY2015"
"A0705176","DOG","CHINESE SHARPEI","LFD 020","LAB",,,"1","P0666601","W","W","OWNER SURRENDER","GENERAL","1","HYPER","JR/AH","2015-06-22T00:00:00.000","1899-12-31T12:09:00.000","2015-06-22T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-06-23T00:00:00.000","1899-12-31T09:35:00.000",,"K15-320145",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUN.2015","FY2015"
"A0705176","DOG","CHINESE SHARPEI","PSDOG 17","UNAVAILABLE",,,"1","P0600553","W","W","OWNER SURRENDER","GENERAL","1","MOVE APT","KW","2015-01-03T00:00:00.000","1899-12-31T13:19:00.000","2015-01-03T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-02-26T00:00:00.000","1899-12-31T12:31:00.000","R15-390311","K15-304857",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTION FEE WAIVED","JAN.2015","FY2015"
"A0862155","DOG","PIT BULL","LFD 075","LAB",,,"1","P9991195","55 Q","Q","STRAY","CONFINED","1",,"JO","2014-10-20T00:00:00.000","1899-12-31T15:29:00.000","2014-11-03T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-11-03T00:00:00.000","1899-12-31T11:13:00.000",,"K14-299106",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN CHIP","FIELD",,"OCT.2014","FY2015"
"A0705176","DOG","CHINESE SHARPEI","AD 015","UNAVAILABLE",,,"1","P0698975","W","W","OWNER SURRENDER","RETURN30","1","LANDLORD","RL","2015-06-02T00:00:00.000","1899-12-31T18:02:00.000","2015-06-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"ADOPTION","2015-06-17T00:00:00.000","1899-12-31T18:10:00.000","R15-404305","K15-317954",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","JUN.2015","FY2015"
"A0705176","DOG","CHINESE SHARPEI","PSDOG 02","UNAVAILABLE",,,"1","P0698778","W","W","OWNER SURRENDER","GENERAL","1","OTHER PET","SN","2015-05-14T00:00:00.000","1899-12-31T11:12:00.000","2015-05-14T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-05-16T00:00:00.000","1899-12-31T14:39:00.000","R15-399893","K15-315619",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAY.2015","FY2015"
"A0705369","DOG","BORDER COLLIE","QD 24","RELEASED FROM QUARANTINE",,,"1","P0681007","W","W","CONFISCATED","QUARANTINE","1",,"CBM","2015-01-10T00:00:00.000","1899-12-31T11:52:00.000","2015-01-19T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","QUARANTINE","RETURNED TO OWNER","2015-01-20T00:00:00.000","1899-12-31T13:01:00.000","R15-385488","K15-305357",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JAN.2015","FY2015"
"A0705789","DOG","GERM SHEPHERD","AD 038","LAB",,,"1","P0599251",,,"OWNER SURRENDER","GENERAL","1","ESCAPES","JM","2015-01-02T00:00:00.000","1899-12-31T14:51:00.000","2015-01-02T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-01-16T00:00:00.000","1899-12-31T18:24:00.000",,"K15-304788",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JAN.2015","FY2015"
"A0706248","DOG","LABRADOR RETR","DC 07","UNAVAILABLE",,,"1","P0705597","W","W","STRAY","AT LARGE","1",,"BW/JW","2015-07-30T00:00:00.000","1899-12-31T12:49:00.000","2015-08-09T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","ADOPTION","2015-08-11T00:00:00.000","1899-12-31T16:38:00.000","R15-413626","K15-323736",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","ADOPTED SX:08/11/15","JUL.2015","FY2015"
"A0706480","DOG","GERM SHEPHERD","LAB 01","LAB",,,"1","P0599984","W","W","OWNER SURRENDER","EUTHANASIA REQUESTED","1","ILL","EAR","2014-10-02T00:00:00.000","1899-12-31T11:33:00.000","2014-10-02T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-10-02T00:00:00.000","1899-12-31T12:44:00.000",,"K14-297567",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0707026","DOG","CHIHUAHUA SH","INJD 18","IMPOUNDED",,,"1","P0682757","36S","6S","STRAY","POSSIBLY OWNED","1",,"KW","2014-10-17T00:00:00.000","1899-12-31T18:18:00.000","2014-10-27T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","POSSIBLY OWNED","RETURNED TO OWNER","2014-10-19T00:00:00.000","1899-12-31T15:40:00.000","R14-372913","K14-298900",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0707263","DOG","PLOTT HOUND","LOST","LOST REPORT",,,"1","P0600353","W","W","LOST REPORT",,"1",,"JR","2015-05-09T00:00:00.000","1899-12-31T18:25:00.000","2015-05-19T00:00:00.000","HEALTHY",,"LOST REPORT","2015-05-28T00:00:00.000","1899-12-31T10:24:00.000",,"K15-315125",,,"UNABLE TO SCAN","OVER THE COUNTER",,"MAY.2015","FY2015"
"A0707326","DOG","PIT BULL","AD 047","UNAVAILABLE",,,"1","P0690716","64K","4K","STRAY","CONFINED","1",,"CG","2015-02-08T00:00:00.000","1899-12-31T16:00:00.000","2015-02-21T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-02-26T00:00:00.000","1899-12-31T18:05:00.000","R15-390406","K15-307567","46050","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","ADOPTED","FEB.2015","FY2015"
"A0708080","CAT","DOMESTIC SH","LOST","LOST REPORT",,,"1","P0497948","W","W","LOST REPORT",,"1",,"CBM","2015-06-30T00:00:00.000","1899-12-31T15:03:00.000","2015-07-10T00:00:00.000","HEALTHY",,"LOST REPORT","2015-08-03T00:00:00.000","1899-12-31T11:43:00.000",,"K15-321066",,"HEALTHY","UNABLE TO SCAN","OVER THE COUNTER",,"JUN.2015","FY2015"
"A0708644","DOG","CHIHUAHUA SH","LOST","LOST REPORT",,,"1","P0601095","W","W","LOST REPORT",,"1",,"JR","2015-04-06T00:00:00.000","1899-12-31T12:46:00.000","2015-04-16T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"LOST REPORT","2015-04-17T00:00:00.000","1899-12-31T14:58:00.000",,"K15-311835",,,"SCAN CHIP","OVER THE COUNTER",,"APR.2015","FY2015"
"A0708947","DOG","SHIH TZU","LOST","LOST REPORT",,,"1","P0029371","W","W","LOST REPORT",,"1",,"JR","2015-07-06T00:00:00.000","1899-12-31T13:36:00.000","2015-07-16T00:00:00.000","HEALTHY",,"LOST REPORT","2015-07-11T00:00:00.000","1899-12-31T16:33:00.000",,"K15-321573",,"HEALTHY","SCAN CHIP","OVER THE COUNTER",,"JUL.2015","FY2015"
"A0708947","DOG","SHIH TZU","LFD 109","UNAVAILABLE",,,"1","P0703895","W","W","STRAY","POSSIBLY OWNED","1",,"BW/JP","2015-07-10T00:00:00.000","1899-12-31T18:04:00.000","2015-07-20T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-07-11T00:00:00.000","1899-12-31T16:47:00.000","R15-407962","K15-322075",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUL.2015","FY2015"
"A0709003","DOG","MASTIFF","LAB 02","LAB",,,"1","P0000000","46W","6W","STRAY","AT LARGE","1",,"HW.ER","2015-02-26T00:00:00.000","1899-12-31T09:54:00.000","2015-03-02T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-02-26T00:00:00.000","1899-12-31T12:36:00.000",,"K15-308680",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"FEB.2015","FY2015"
"A0709310","DOG","GERM SHEPHERD","LFD 009","UNAVAILABLE",,,"1","P0708332","W","W","STRAY","AT LARGE","1",,"CS","2015-09-01T00:00:00.000","1899-12-31T17:29:00.000","2015-09-11T00:00:00.000","HEALTHY","HOLD NOTIFY","ADOPTION","2015-09-11T00:00:00.000","1899-12-31T15:48:00.000","R15-418314","K15-326550",,"HEALTHY","SCAN CHIP","OVER THE COUNTER","OPEN ADOPTION","SEP.2015","FY2015"
"A0710115","DOG","CHIHUAHUA SH","LFSD 11","LAB",,,"1","P0021118","W","W","OWNER SURRENDER","GENERAL","1","AGGRESSIVE - ANIMAL","KW","2014-12-18T00:00:00.000","1899-12-31T13:52:00.000","2014-12-18T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-12-18T00:00:00.000","1899-12-31T16:10:00.000",,"K14-303800",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"DEC.2014","FY2015"
"A0710387","DOG","GERM SHEPHERD","TAGD 11","LAB",,,"1","P0687063","W","W","OWNER SURRENDER","GENERAL","1","NO TIME","DSC","2014-12-13T00:00:00.000","1899-12-31T11:13:00.000","2014-12-27T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-12-27T00:00:00.000","1899-12-31T17:01:00.000",,"K14-303351",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","CAUTION","DEC.2014","FY2015"
"A0710528","DOG","BOXER","PSDOG 13","UNAVAILABLE",,,"1","P0585924","58E","8E","OWNER SURRENDER","GENERAL","1",,"DC.SEC","2015-07-02T00:00:00.000","1899-12-31T15:25:00.000","2015-07-02T00:00:00.000","HEALTHY","EVERYDAY ADOPTION CENTER","ADOPTION","2015-07-06T00:00:00.000","1899-12-31T15:25:00.000","R15-407244","K15-321297",,"HEALTHY","SCAN CHIP","FIELD",,"JUL.2015","FY2015"
"A0710752","DOG","PIT BULL","QD 20","UNAVAILABLE",,,"1","P0602005","W","W","CONFISCATED","QUARANTINE","1",,"JR","2015-04-11T00:00:00.000","1899-12-31T12:10:00.000","2015-04-20T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","RETURNED TO OWNER","2015-04-20T00:00:00.000","1899-12-31T11:21:00.000","R15-396493","K15-312323",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"APR.2015","FY2015"
"A0710795","DOG","PIT BULL","LFD 133","LAB",,,"1","P0602283","W","W","OWNER SURRENDER","GENERAL","1","DESTRUCTIVE OUTSIDE","KW","2014-10-04T00:00:00.000","1899-12-31T15:03:00.000","2014-10-04T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-10-05T00:00:00.000","1899-12-31T12:50:00.000",,"K14-297786",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0711114","DOG","BORDER TERRIER","PCD 21","UNAVAILABLE",,,"1","P0558067","75243","43","CONFISCATED","QUARANTINE","1",,"CBM","2015-08-07T00:00:00.000","1899-12-31T14:42:00.000","2015-08-14T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","QUARANTINE","RETURNED TO OWNER","2015-08-14T00:00:00.000","1899-12-31T11:48:00.000","R15-414202","K15-324352",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"AUG.2015","FY2015"
"A0711253","DOG","GERM SHEPHERD","DC 06","UNAVAILABLE",,,"1","P0000000","58M","8M","STRAY","POSSIBLY OWNED","1",,"DC.SEC","2015-05-26T00:00:00.000","1899-12-31T14:28:00.000","2015-06-05T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","POSSIBLY OWNED","RETURNED TO OWNER","2015-05-28T00:00:00.000","1899-12-31T16:18:00.000","R15-401419","K15-317060",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","RETURNED TO OWNER-OOR-SX-05-28-15","MAY.2015","FY2015"
"A0716305","DOG","PIT BULL","LFD 148","LAB",,,"1","P0000000","46W","6W","STRAY","AT LARGE","1",,"EROD","2015-03-15T00:00:00.000","1899-12-31T03:31:00.000","2015-03-28T00:00:00.000","TREATABLE MANAGEABLE CONTAGIOUS",,"EUTHANIZED","2015-03-28T00:00:00.000","1899-12-31T12:52:00.000",,"K15-309982",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","GENERALIZED DEMODEX","MAR.2015","FY2015"
"A0711254","DOG","CHIHUAHUA SH","PAWS 12","AVAILABLE",,,"1","P0703845","W","W","STRAY","POSSIBLY OWNED","1",,"JR/RL","2015-07-10T00:00:00.000","1899-12-31T12:13:00.000","2015-07-24T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-07-31T00:00:00.000","1899-12-31T14:37:00.000","R15-412278","K15-322010",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","JUL.2015","FY2015"
"A0711260","DOG","PIT BULL","TAGD 08","LAB",,,"1","P0685925","W","W","STRAY","POSSIBLY OWNED","1",,"DSC","2014-11-30T00:00:00.000","1899-12-31T15:28:00.000","2014-12-10T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-12-10T00:00:00.000","1899-12-31T12:13:00.000",,"K14-302377",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"NOV.2014","FY2015"
"A0711558","DOG","PIT BULL","LFD 148","LAB",,,"1","P0688943","W","W","STRAY","POSSIBLY OWNED","1",,"ND","2015-01-13T00:00:00.000","1899-12-31T17:11:00.000","2015-01-27T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-01-28T00:00:00.000","1899-12-31T17:18:00.000",,"K15-305582",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","DOG AGGRESSIVE","JAN.2015","FY2015"
"A0711640","DOG","DACHSHUND","LAB 01","LAB",,,"1","P0602390","75229","29","OWNER SURRENDER","EUTHANASIA REQUESTED","1","EUTHANASIA OLD","DC/JP","2015-08-05T00:00:00.000","1899-12-31T16:39:00.000","2015-08-05T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2015-08-05T00:00:00.000","1899-12-31T17:43:00.000",,"K15-324195",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2015","FY2015"
"A0711788","DOG","BOXER","LFD 070","IMPOUNDED",,,"1","P0000000","52C","2C","STRAY","AT LARGE","1",,"HW.ER","2015-03-26T00:00:00.000","1899-12-31T14:12:00.000","2015-04-08T00:00:00.000","HEALTHY",,"RETURNED TO OWNER","2015-03-28T00:00:00.000","1899-12-31T13:18:00.000","R15-393670","K15-310936",,"HEALTHY","SCAN CHIP","FIELD",,"MAR.2015","FY2015"
"A0711788","DOG","BOXER","LFD 131","UNAVAILABLE",,,"1","P0602517","52C","2C","STRAY","POSSIBLY OWNED","1",,"DGL","2015-02-11T00:00:00.000","1899-12-31T12:15:00.000","2015-02-21T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-02-11T00:00:00.000","1899-12-31T18:39:00.000","R15-388390","K15-307787",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"FEB.2015","FY2015"
"A0711932","DOG","WELSH TERRIER","LFD 005","UNAVAILABLE",,,"1","P0702158","W","W","OWNER SURRENDER","GENERAL","1",,"JR/DC","2015-06-18T00:00:00.000","1899-12-31T12:40:00.000","2015-06-30T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","HOLD NOTIFY","TRANSFER","2015-06-30T00:00:00.000","1899-12-31T16:13:00.000","R15-405283","K15-319719",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","OPEN ADOPTION: 06/30/15","JUN.2015","FY2015"
"A0712404","DOG","BASSET HOUND","LFD 089","IMPOUNDED",,,"1","P0687080","W","W","OWNER SURRENDER","GENERAL","1","AGGRESSIVE - ANIMAL","DSC","2014-12-13T00:00:00.000","1899-12-31T13:08:00.000","2014-12-13T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","RETURNED TO OWNER","2014-12-14T00:00:00.000","1899-12-31T12:56:00.000","R14-380538","K14-303380",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"DEC.2014","FY2015"
"A0712494","DOG","SIBERIAN HUSKY","PSDOG 04","UNAVAILABLE",,,"1","P0603003","53P","3P","STRAY","POSSIBLY OWNED","1",,"DGL","2014-11-20T00:00:00.000","1899-12-31T17:15:00.000","2014-11-30T00:00:00.000","HEALTHY","EVERYDAY ADOPTION CENTER","ADOPTION","2014-12-06T00:00:00.000","1899-12-31T11:40:00.000","R14-379604","K14-301706",,"HEALTHY","SCAN CHIP","FIELD","DC 16","NOV.2014","FY2015"
"A0712588","DOG","GERM SHEPHERD","QD 30","LAB",,,"1","P0602913","66R","6R","CONFISCATED","QUARANTINE","1",,"YL.ER","2014-11-22T00:00:00.000","1899-12-31T10:17:00.000","2014-12-02T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-12-07T00:00:00.000","1899-12-31T16:17:00.000",,"K14-301829",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"NOV.2014","FY2015"
