"animal_id","kennel_number","kennel_status","tag_type","activity_number","activity_sequence","source_id","census_tract","council_district","intake_type","intake_subtype","reason","staff_id","intake_date","intake_time","due_out","intake_condition","hold_request","outcome_type","outcome_date","outcome_time","receipt_number","impound_number","service_request_number","outcome_condition","chip_status","animal_origin","additional_information","months","year"
"A0998379","LAB 01","LAB",,,"1","P0079799","013610","11","OWNER SURRENDER","EUTHANASIA REQUESTED",,"MJ","2017-06-13T00:00:00.000","17:17:00.0000000","2017-06-13T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-13T00:00:00.000","17:49:00.0000000",,"K17-383709",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A1003311","IC 22","LAB",,"A17-067938","1","P0000000","010500","6","STRAY","CONFINED",,"DEH/JSTILL","2017-07-28T00:00:00.000","01:00:00.0000000","2017-08-01T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-01T00:00:00.000","11:04:00.0000000",,"K17-388733",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A1001097","RECEIVING","LAB",,"A17-065299","1","P0794324","012000","7","OWNER SURRENDER","EUTHANASIA REQUESTED",,"AHANSON","2017-07-07T00:00:00.000","15:19:00.0000000","2017-07-07T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-07T00:00:00.000","15:54:00.0000000",,"K17-386501",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A0991654","LFSD 09","LAB",,"A17-057581","1","P0000000","009303","5","STRAY","POSSIBLY OWNED",,"ARAMSEY","2017-05-02T00:00:00.000","11:08:00.0000000","2017-05-12T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-03T00:00:00.000","15:24:00.0000000",,"K17-378574",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"MAY.2017","FY2017"
"A0729508","LFD 024","LAB",,"A17-068603","1","P0797825","006402","1","OWNER SURRENDER","GENERAL",,"JK","2017-08-02T00:00:00.000","09:19:00.0000000","2017-08-06T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-06T00:00:00.000","13:55:00.0000000",,"K17-389308",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","SWEEP",,"AUG.2017","FY2017"
"A0985988","PCD 03","LAB",,"A17-052690","1","P0779806","000601","2","CONFISCATED","EVICTION",,"RM/","2017-03-23T00:00:00.000","14:59:00.0000000","2017-03-27T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-28T00:00:00.000","12:37:00.0000000",,"K17-374650",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAR.2017","FY2017"
"A0826126","LFD 107","LAB",,"A17-069061","1","P0000000","005400","4","STRAY","AT LARGE",,"TM1736","2017-08-04T00:00:00.000","20:21:00.0000000","2017-08-05T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-06T00:00:00.000","11:41:00.0000000",,"K17-389599",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"AUG.2017","FY2017"
"A0989948","LAB 01","LAB",,,"1","P0783692","002400","2","OWNER SURRENDER","EUTHANASIA REQUESTED","EUTHANASIA OLD","CBM.MW","2017-04-20T00:00:00.000","15:54:00.0000000","2017-04-20T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-20T00:00:00.000","17:00:00.0000000",,"K17-377245",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"APR.2017","FY2017"
"A0988938","AD 028","LAB",,"A17-055160","1","P0782662","011602","8","OWNER SURRENDER","GENERAL",,"GMORALES","2017-04-13T00:00:00.000","15:44:00.0000000","2017-04-13T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","EUTHANIZED","2017-04-21T00:00:00.000","12:38:00.0000000",,"K17-376565",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD","DC13","APR.2017","FY2017"
"A0999804","LFC 069","LAB",,,"1","P0494801","000406","2","STRAY","AT LARGE",,"MJ/BM","2017-06-26T00:00:00.000","12:12:00.0000000","2017-06-30T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCU ONLY","EUTHANIZED","2017-06-26T00:00:00.000","12:53:00.0000000",,"K17-385143",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","TOO YOUNG","JUN.2017","FY2017"
"A1000236","LAB 01","LAB",,,"1","P0715875","005902","4","OWNER SURRENDER","RETURN30","ILL","AR/BM","2017-07-10T00:00:00.000","11:07:00.0000000","2017-07-10T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-07-10T00:00:00.000","11:45:00.0000000",,"K17-386792",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0997772","LFC 023","LAB",,,"1","P0790856","010903","3","STRAY","AT LARGE",,"BW/DT","2017-06-09T00:00:00.000","11:18:00.0000000","2017-06-13T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-21T00:00:00.000","11:57:00.0000000",,"K17-383157",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A1001874","LFD 003","LAB",,,"1","P0795390","011401","8","OWNER SURRENDER","GENERAL","COST","CBM/TH","2017-07-14T00:00:00.000","17:49:00.0000000","2017-07-14T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-15T00:00:00.000","13:15:00.0000000",,"K17-387355",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A1005723","LFD 042","LAB",,,"1","P0800370","019016","10","OWNER SURRENDER","GENERAL","TOO MANY","BW","2017-08-18T00:00:00.000","15:07:00.0000000","2017-08-18T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-18T00:00:00.000","15:49:00.0000000",,"K17-391071",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A1001258","LAB 01","UNAVAILABLE",,,"1","P0795085","011601","8","OWNER SURRENDER","GENERAL","AGGRESSIVE - ANIMAL","CBM","2017-07-14T00:00:00.000","15:28:00.0000000","2017-07-14T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-14T00:00:00.000","16:51:00.0000000",,"K17-387332",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A1009425","LAB 01","LAB",,"A17-076863","1","P0000000","004500","1","STRAY","AT LARGE",,"STOMKO","2017-09-25T00:00:00.000","21:00:00.0000000","2017-09-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-29T00:00:00.000","12:01:00.0000000",,"K17-394838",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD","HEARTWORM(+)","SEP.2017","FY2017"
"A0999172","LAB 13","LAB",,,"1","P0583899","011105","8","OWNER SURRENDER","GENERAL","AGGRESSIVE - PEOPLE","KS/MW","2017-06-20T00:00:00.000","16:10:00.0000000","2017-06-20T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-20T00:00:00.000","17:11:00.0000000",,"K17-384441",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A0904294","PCD 07","LAB",,,"1","P0774988","009301","5","STRAY","AT LARGE",,"BW/GJ","2017-08-17T00:00:00.000","12:04:00.0000000","2017-08-27T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-28T00:00:00.000","13:33:00.0000000",,"K17-390907",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A1001730","LFC 042","LAB",,,"1","P0795200","012800","9","STRAY","AT LARGE",,"FH DT","2017-07-13T00:00:00.000","13:43:00.0000000","2017-07-17T00:00:00.000","TREATABLE REHABILITABLE CONTAGIOUS",,"EUTHANIZED","2017-07-19T00:00:00.000","16:10:00.0000000",,"K17-387196",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0999239","LFD 100","LAB",,,"1","P0792324","011701","5","OWNER SURRENDER","GENERAL","COST","BW/MW","2017-06-21T00:00:00.000","11:35:00.0000000","2017-06-21T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-22T00:00:00.000","12:03:00.0000000",,"K17-384507",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","HIP ISSUES","JUN.2017","FY2017"
"A1003326","RECEIVING","LAB",,"A17-067994","1","P0797140","004500","1","OWNER SURRENDER","GENERAL",,"JC","2017-07-28T00:00:00.000","11:27:00.0000000","2017-07-28T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-28T00:00:00.000","17:15:00.0000000",,"K17-388747",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A1007972","LFC 089","LAB",,,"1","P0803274","006502","1","STRAY","AT LARGE",,"BW/JH","2017-09-09T00:00:00.000","11:51:00.0000000","2017-09-13T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-09T00:00:00.000","12:15:00.0000000",,"K17-393258",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"SEP.2017","FY2017"
"A0985337","INJD 019","LAB",,"A17-052092","1","P0779116","010602","6","STRAY","AT LARGE",,"OD","2017-03-18T00:00:00.000","13:33:00.0000000","2017-03-22T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-22T00:00:00.000","09:51:00.0000000",,"K17-374203",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAR.2017","FY2017"
"A0990157","LAB 01","LAB",,,"1","P0783925","031718","12","OWNER SURRENDER","GENERAL","AGGRESSIVE - ANIMAL","BW/MW","2017-04-22T00:00:00.000","13:13:00.0000000","2017-04-22T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-22T00:00:00.000","15:00:00.0000000",,"K17-377440",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"APR.2017","FY2017"
"A0990993","RECEIVING","LAB",,,"1","P0000000","005901","4","STRAY","AT LARGE",,"GMORALES","2017-04-27T00:00:00.000","15:19:00.0000000","2017-05-01T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-27T00:00:00.000","15:40:00.0000000",,"K17-378045",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"APR.2017","FY2017"
"A1002676","QD 15","LAB",,"A17-067233","1","P0668541","013104","11","CONFISCATED","QUARANTINE",,"RM","2017-07-22T00:00:00.000","02:22:00.0000000","2017-07-31T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2017-07-24T00:00:00.000","12:27:00.0000000",,"K17-388178",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN CHIP","FIELD",,"JUL.2017","FY2017"
"A0966744","LFD 011","LAB",,,"0","P0000000","011001","3","STRAY","AT LARGE",,"TF","2016-11-28T00:00:00.000","16:54:00.0000000","2016-12-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2016-12-02T00:00:00.000","11:27:00.0000000",,"K16-365400",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"NOV.2016","FY2017"
"A1005736","INJD 022","LAB",,"A17-071541","1","P0800377","012000","7","STRAY","AT LARGE",,"AHART","2017-08-18T00:00:00.000","16:44:00.0000000","2017-08-22T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","RESCU ADOP","EUTHANIZED","2017-08-19T00:00:00.000","14:18:00.0000000",,"K17-391086",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"AUG.2017","FY2017"
"A1000545","LAB 01","LAB",,,"1","P0793762","020500","6","OWNER SURRENDER","GENERAL",,"MJ/TH","2017-07-03T00:00:00.000","12:21:00.0000000","2017-07-03T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-07-03T00:00:00.000","17:29:00.0000000",,"K17-385943",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0989108","INJD 008","LAB",,"A17-055263","1","P0000000","001302","14","STRAY","AT LARGE",,"Y.LOCK","2017-04-14T00:00:00.000","12:04:00.0000000","2017-04-18T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-14T00:00:00.000","15:53:00.0000000",,"K17-376632",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A0994653","LFC 065","LAB",,,"1","P0522832","006200","4","OWNER SURRENDER","GENERAL","MOVE APT","CBM/TH","2017-05-20T00:00:00.000","14:39:00.0000000","2017-05-20T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-21T00:00:00.000","10:39:00.0000000",,"K17-380772",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A1002860","LAB 01","LAB",,"A17-067405","1","P0796561","009000","5","OWNER SURRENDER","GENERAL","INJURED","THILL","2017-07-24T00:00:00.000","10:24:00.0000000","2017-07-24T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-24T00:00:00.000","11:16:00.0000000",,"K17-388349",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A0990151","LAB 01","UNAVAILABLE",,,"1","P0783918","009103","5","STRAY","AT LARGE",,"CBM","2017-04-22T00:00:00.000","12:09:00.0000000","2017-04-22T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-22T00:00:00.000","12:25:00.0000000",,"K17-377435",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"APR.2017","FY2017"
"A0991041","LAB 01","LAB",,,"1","P0760231","012000","7","OWNER SURRENDER","GENERAL",,"MJ/BM","2017-04-27T00:00:00.000","17:32:00.0000000","2017-04-27T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-27T00:00:00.000","18:23:00.0000000",,"K17-378072",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER","SOME AGGRESSION TOWARD WOM","APR.2017","FY2017"
"A0998494","LFC 081","LAB",,,"1","P0733209","010801","3","STRAY","AT LARGE",,"MJ","2017-06-14T00:00:00.000","13:53:00.0000000","2017-06-18T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-22T00:00:00.000","10:35:00.0000000",,"K17-383801",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A1002060","LAB 01","LAB",,,"1","P0000000","006301","4","STRAY","AT LARGE",,"SC","2017-07-16T00:00:00.000","15:54:00.0000000","2017-07-20T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-22T00:00:00.000","15:10:00.0000000",,"K17-387548",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A1001336","LFD 058","LAB",,"A17-065584","1","P0000000","011701","5","STRAY","CONFINED",,"MHENRY","2017-07-10T00:00:00.000","08:17:00.0000000","2017-07-14T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-14T00:00:00.000","08:38:00.0000000",,"K17-386771",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A0632931","RECEIVING","LAB",,,"1","P0569218","006402","1","OWNER SURRENDER","GENERAL","EUTHANASIA ILL","EPOOLE","2017-09-22T00:00:00.000","16:57:00.0000000","2017-09-22T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-22T00:00:00.000","17:39:00.0000000",,"K17-394582",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"SEP.2017","FY2017"
"A0995101","LFC 072","LAB",,,"1","P0788455","017102","8","STRAY","AT LARGE",,"MJ/AG","2017-05-23T00:00:00.000","15:56:00.0000000","2017-05-27T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-05-23T00:00:00.000","17:34:00.0000000",,"K17-381118",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A0982311","RECEIVING","IMPOUNDED",,"A17-049366","1","P0548013","006301","4","OWNER SURRENDER","EUTHANASIA REQUESTED",,"AH","2017-02-22T00:00:00.000","18:30:00.0000000","2017-02-22T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-02-22T00:00:00.000","22:39:00.0000000",,"K17-372062",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"FEB.2017","FY2017"
"A0999188","LFC 035","LAB",,"A17-063249","1","P0792269","009301","5","STRAY","CONFINED",,"AGRAHAM","2017-06-20T00:00:00.000","18:45:00.0000000","2017-06-24T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCU ONLY","EUTHANIZED","2017-06-25T00:00:00.000","11:48:00.0000000",,"K17-384452",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A0992405","PUPS 2","LAB",,"A17-058284","1","P0000000","002701","7","STRAY","AT LARGE",,"AGRAHAM","2017-05-07T00:00:00.000","20:09:00.0000000","2017-05-11T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-05-14T00:00:00.000","12:31:00.0000000",,"K17-379241",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD","HW+/FLEA ANEMIA/SARCOPTIC","MAY.2017","FY2017"
"A0927454","QD 06","LAB",,"A17-069154","1","P0798321","009607","13","OWNER SURRENDER","QUARANTINE",,"JKON","2017-08-05T00:00:00.000","01:59:00.0000000","2017-08-15T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2017-08-07T00:00:00.000","09:23:00.0000000",,"K17-389693",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"AUG.2017","FY2017"
"A0987376","SHC 06","LAB",,"A17-054015","1","P0000000","012211","7","WILDLIFE","INJURED",,"GS/SC","2017-04-03T00:00:00.000","23:06:00.0000000","2017-04-03T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-04T00:00:00.000","08:51:00.0000000",,"K17-375612",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A0999689","LFD 073","LAB",,,"1","P0000000","020500","6","STRAY","AT LARGE",,"KS/MW","2017-06-25T00:00:00.000","11:49:00.0000000","2017-06-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-29T00:00:00.000","09:35:00.0000000",,"K17-385006",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A0972282","LFD 077","LAB",,"A17-043862","1","P0767725","016511","3","STRAY","AT LARGE",,"OD","2017-01-05T00:00:00.000","16:42:00.0000000","2017-01-09T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-01-09T00:00:00.000","12:24:00.0000000",,"K17-368368",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JAN.2017","FY2017"
"A1002754","FAM GP 02","LAB",,"A17-067274","1","P0796372","011103","3","STRAY","AT LARGE",,"ARAMSEY","2017-07-23T00:00:00.000","10:30:00.0000000","2017-07-27T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EMERGENCY RESCUE","EUTHANIZED","2017-07-24T00:00:00.000","18:56:00.0000000",,"K17-388259",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"JUL.2017","FY2017"
"A0708959","INJD 018","LAB",,,"1","P0561852","005300","1","OWNER SURRENDER","GENERAL","ILL","AR","2017-08-29T00:00:00.000","12:00:00.0000000","2017-08-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-29T00:00:00.000","12:58:00.0000000",,"K17-392094",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A1001389","RECEIVING","LAB",,"A17-065626","1","P0000000","018503","10","STRAY","AT LARGE",,"JDANIELS","2017-07-10T00:00:00.000","13:28:00.0000000","2017-07-14T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-07-10T00:00:00.000","17:18:00.0000000",,"K17-386832",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A1000255","LFC 020","LAB",,,"1","P0793409","011800","5","STRAY","AT LARGE",,"AR/MW","2017-06-30T00:00:00.000","11:29:00.0000000","2017-07-04T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-03T00:00:00.000","17:27:00.0000000",,"K17-385627",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER","USE CAUTION","JUN.2017","FY2017"
"A0473477","LAB 01","LAB",,,"1","P0696470","012207","7","OWNER SURRENDER","EUTHANASIA REQUESTED",,"SW","2017-08-08T00:00:00.000","10:10:00.0000000","2017-08-08T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-08T00:00:00.000","11:01:00.0000000",,"K17-389891",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A1008387","QC 12","LAB",,"A17-075433","1","P0662026","011105","8","STRAY","AT LARGE",,"SN/BT","2017-09-14T00:00:00.000","10:01:00.0000000","2017-09-24T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2017-09-14T00:00:00.000","14:52:00.0000000",,"K17-393687",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER",,"SEP.2017","FY2017"
"A0983349","LAB 01","UNAVAILABLE",,,"1","P0777144","011104","8","OWNER SURRENDER","EUTHANASIA REQUESTED","ILL","DJ","2017-03-03T00:00:00.000","10:39:00.0000000","2017-03-03T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-03T00:00:00.000","12:14:00.0000000",,"K17-372753",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAR.2017","FY2017"
"A1001618","LFC 005","LAB",,,"1","P0795042","000800","2","OWNER SURRENDER","GENERAL",,"DG/DT","2017-07-12T00:00:00.000","13:03:00.0000000","2017-07-12T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-19T00:00:00.000","11:04:00.0000000",,"K17-387075",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0983879","AD 026","LAB",,"A17-050843","1","P0777679","002701","7","STRAY","POSSIBLY OWNED",,"AS","2017-03-08T00:00:00.000","11:08:00.0000000","2017-03-18T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-27T00:00:00.000","19:26:00.0000000",,"K17-373192",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","FREE ADOPTION","MAR.2017","FY2017"
"A0994932","FREEZER","LAB",,"A17-059992","2","P0788306","007811","10","STRAY","AT LARGE",,"GS","2017-05-22T00:00:00.000","23:07:00.0000000","2017-05-26T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2017-05-24T00:00:00.000","15:02:00.0000000",,"K17-381013",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A0994222","LAB 12","LAB",,"A17-059505","1","P0787618","020300","7","STRAY","CONFINED",,"MB","2017-05-18T00:00:00.000","09:40:00.0000000","2017-05-22T00:00:00.000","TREATABLE REHABILITABLE CONTAGIOUS",,"EUTHANIZED","2017-05-18T00:00:00.000","12:33:00.0000000",,"K17-380476",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A0993188","LFC 027","LAB",,,"1","P0786778","010601","6","STRAY","AT LARGE",,"CBM/","2017-05-12T00:00:00.000","14:20:00.0000000","2017-05-16T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-13T00:00:00.000","16:12:00.0000000",,"K17-379810",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
