"id","filenum","occurred_dt","occurred_tm","current_badge_no","offsex","offrace","hire_dt","off_injured","offcondtype","off_hospital","service_type","uofnum","forcetype","uof_reason","cycles_num","forceeffective","citnum","citrace","citsex","cit_injured","citcondtype","cit_arrested","cit_infl_assmt","citchargetype","arc_street","ra","beat","sector","division","dist_name","latitude","longitude","geolocation"
"987","UF2015-0804","2015-07-04T00:00:00.000","22:13","9480","Male","White","2008-05-28T00:00:00.000","No","No injuries noted or visible","No","Arrest","26889, 26890, 26891","Verbal Command, Take Down - Body, Held Suspect Down","Arrest","NULL","No, Yes, Yes","39952","Hispanic","Male","No","No injuries noted or visible","Yes","Unknown","Unauthorize Use Vehicle, Evading Arrest, Drug Possession - Misdemeanor","1400 INWOOD Rd.","3112","516","510","NORTHWEST","D6",,,"1400 INWOOD Rd.
Dallas, TX 
(32.80747, -96.851608)"
"159","UF2015-0176","2015-01-22T00:00:00.000","18:40","8918","Male","White","2006-09-20T00:00:00.000","No","No injuries noted or visible","No","Service Call","23159, 23160","Weapon display at Person, Taser Display at Person","Weapon Display","NULL","Yes, Yes","37394","Black","Male","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","3030 N HAMPTON Rd.","4043","423","420","SOUTHWEST","D6",,,"3030 N HAMPTON Rd.
Dallas, TX 
(32.779611, -96.856447)"
"945","UF2015-0769","2015-05-28T00:00:00.000","18:30","10871","Male","Black","2014-08-13T00:00:00.000","No","No injuries noted or visible","No","Service Call","25985, 25986","BD - Pushed, Held Suspect Down","Active Aggression","NULL","Yes, Yes","38456","Black","Male","No","No injuries noted or visible","Yes","Mentally unstable","Crim Trespass/Bldg/Prop, Warrant/Hold, Resisting Arrest","5101 S Lancaster Rd.","4336","735","730","SOUTH CENTRAL","D3",,,"5101 S Lancaster Rd.
Dallas, TX 
(32.685724, -96.789745)"
"129","UF2015-0153","2015-02-25T00:00:00.000","14:30","9117","Male","White","2007-05-30T00:00:00.000","No","No injuries noted or visible","No","Arrest","23823, 23824, 23832, 23834","Hand Controlled Escort, Held Suspect Down, Verbal Command, Take Down - Body","Property Destruction","NULL","Yes, Yes, No, Yes","37900","White","Male","No","No injuries noted or visible","Yes","Unknown","Warrant/Hold, Drug Possession - Felony","5500 Lindsley Ave.","1209","113","110","CENTRAL","D2",,,"5500 Lindsley Ave.
Dallas, TX 
(32.795923, -96.751459)"
"1538","UF2015-1279","2015-09-30T00:00:00.000","21:07","10465","Female","Black","2012-09-26T00:00:00.000","No","No injuries noted or visible","No","Service Call","29297","Joint Locks","Arrest","NULL","Yes","41528","Black","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Burglary/Habitation","2119 BERWICK Ave.","4173","715","710","SOUTH CENTRAL","D4",,,"2119 BERWICK Ave.
Dallas, TX 
(32.730241, -96.798016)"
"761","UF2015-0606","2015-05-10T00:00:00.000","5:30","7474","Male","Black","1997-01-03T00:00:00.000","No","No injuries noted or visible","No","Arrest","25592","Weapon display at Person","Arrest","NULL","Yes","39201","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol","Other Felony Arrest, Fail to ID, Warrant/Hold","4275 W DALLAS FORT WORTH TURNPIKE","4065","426","420","SOUTHWEST","D3",,,"4275 W DALLAS FORT WORTH TURNPIKE
Dallas, TX 
(32.768063, -96.895873)"
"3","UF2015-0221","2015-02-02T00:00:00.000","16:43","9843","Male","Hispanic","2009-06-10T00:00:00.000","No","No injuries noted or visible","No","Service Call","23445, 23446","Held Suspect Down, Held Suspect Down","Danger to self or others","NULL","Yes, Yes","37561","Black","Male","No","No injuries noted or visible","No","Unknown Drugs","No Arrest","7800 N STEMMONS Frwy.","3091","513","510","NORTHWEST","D6",,,"7800 N STEMMONS Frwy.
Dallas, TX 
(32.821677, -96.869975)"
"1315","UF2015-1088","2015-09-08T00:00:00.000","22:45","10379","Male","Hispanic","2012-05-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","28404, 28407, 28408","Verbal Command, Hand Controlled Escort, Held Suspect Down","Arrest","NULL","No, No, Yes","37933","Black","Female","Yes","Abrasion/Scrape","Yes","Mentally unstable","Crim Trespass/Bldg/Prop, Warrant/Hold, Drug Possession - Misdemeanor, Other Felony Arrest","9500 FOREST Ln.","4424","256","250","NORTHEAST","D10",,,"9500 FOREST Ln.
Dallas, TX 
(32.909077, -96.729298)"
"11","UF2015-0229","2015-03-20T00:00:00.000","0:55","8859","Male","White","2006-06-30T00:00:00.000","No","No injuries noted or visible","No","Service Call","24349, 24350","Weapon display at Person, Verbal Command","Other","NULL","Yes, Yes","38278","Black","Male","No","No injuries noted or visible","No","Alchohol","No Arrest","515 N Marsalis Ave.","4099","411","410","SOUTHWEST","D1",,,"515 N Marsalis Ave.
Dallas, TX 
(32.7544, -96.815645)"
"975","UF2015-0800","2015-06-25T00:00:00.000","0:07","10561","Male","White","2013-05-08T00:00:00.000","No","No injuries noted or visible","No","Service Call","26815, 26817, 26818","Verbal Command, Handcuffing Take Down, Held Suspect Down","Arrest","NULL","No, Yes, Yes","39916","Black","Male","Yes","Laceration/Cut","Yes","FD-Unknown if Armed","Evading Arrest","4425 MALCOLM X Blvd.","2231","347","340","SOUTHEAST","D7",,,"4425 MALCOLM X Blvd.
Dallas, TX 
(32.757593, -96.754813)"
"1995","UF2015-1638","2015-12-21T00:00:00.000","8:00","5395","Male","White","1986-04-30T00:00:00.000","No","No injuries noted or visible","No","Arrest","30870, 30872, 31215","Verbal Command, Take Down - Arm, Weapon display at Person","Arrest","NULL","No, Yes, No","41079","White","Male","No","No injuries noted or visible","Yes","FD-Suspect w/ Gun","Burglary of a Vehicle, Other Felony Arrest","7825 Mccallum Blvd.","6009","623","620","NORTH CENTRAL","D12",,,"7825 Mccallum Blvd.
Dallas, TX 
(32.987953, -96.770745)"
"5","UF2015-0223","2015-03-03T00:00:00.000","19:45","7485","Female","Hispanic","1997-01-03T00:00:00.000","Yes","Pain from pulled hair, Redness/Swelling","No","Service Call","23954, 23955, 23956, 23957, 23958, 23959","Verbal Command, Weapon display at Person, Hand Controlled Escort, OC Spray, Take Down - Head, Held Suspect Down","Arrest","NULL","No, No, No, No, Yes, Yes","29145","Hispanic","Male","Yes","Puncture, OC Spray Treatment, Treated by DFD","Yes","Unknown Drugs","Warrant/Hold, Robbery, Resisting Arrest","13331 PRESTON Rd.","4520","634","630","NORTH CENTRAL","D11",,,"13331 PRESTON Rd.
Dallas, TX 
(32.929466, -96.803616)"
"1501","UF2015-1244","2015-08-22T00:00:00.000","18:52","9252","Male","White","2007-09-26T00:00:00.000","No","No injuries noted or visible","No","Service Call","27984, 27985","Weapon display at Person, Verbal Command","Weapon Display","NULL","Yes, No","40851","Black","Male","No","No injuries noted or visible","Yes","Unknown","Burglary of a Vehicle, Evading Arrest","2200 S Good Latimer Expwy.","2109","152","150","CENTRAL","D2",,,"2200 S Good Latimer Expwy.
Dallas, TX 
(32.772839, -96.779251)"
"1010","UF2015-0825","2015-02-17T00:00:00.000","17:50","9584","Male","Black","2008-08-20T00:00:00.000","Yes","Elevated Heart Rate, Fatigue","No","Arrest","23676, 23677, 23678","Verbal Command, Take Down - Arm, Held Suspect Down","Active Aggression","NULL","No, Yes, Yes","37787","Black","Female","No","Abrasion/Scrape","Yes","FD-Suspect Unarmed","Deadly Conduct, Resisting Arrest","3829 GANNON Ln.","4380","451","450","SOUTHWEST","D8",,,"3829 GANNON Ln.
Dallas, TX 
(32.652325, -96.882026)"
"1062","UF2015-0873","2015-06-20T00:00:00.000","16:50","10635","Male","Hispanic","2013-08-14T00:00:00.000","No","No injuries noted or visible","No","Arrest","26522, 26613","Verbal Command, Pressure Points","Arrest","NULL","No, Yes","39785","Black","Male","No","No injuries noted or visible","Yes","Alchohol","Warrant/Hold","100 N Good Latimer Expwy.","2078","153","150","CENTRAL","D2",,,"100 N Good Latimer Expwy.
Dallas, TX 
(32.783727, -96.786439)"
"657","UF2015-0507","2015-04-14T00:00:00.000","9:05","7741","Male","White","1999-03-19T00:00:00.000","No","No injuries noted or visible","No","Arrest","24970, 24971","Taser Display at Person, Hand/Arm/Elbow Strike","Active Aggression","NULL","No, Yes","38738","White","Female","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","10326 Finnell St.","3056","521","520","NORTHWEST","D6",,,"10326 Finnell St.
Dallas, TX 
(32.864552, -96.893365)"
"595","UF2015-0084","2015-02-04T00:00:00.000","11:50","10751","Male","Hispanic","2014-01-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","23460, 23461, 23462, 23464","Verbal Command, Take Down - Arm, Take Down - Head, Held Suspect Down","Other","NULL","No, No, No, Yes","37583","Black","Male","Yes","Abrasion/Scrape","Yes","None detected","Resisting Arrest","17878 N PRESTON Rd.","4404","623","620","NORTH CENTRAL","D12",,,"17878 N PRESTON Rd.
Dallas, TX 
(32.997006, -96.798229)"
"966","UF2015-0789","2015-07-10T00:00:00.000","4:10","10583","Male","White","2013-06-19T00:00:00.000","No","No injuries noted or visible","No","Arrest","27018, 27019","Hand Controlled Escort, Held Suspect Down","Arrest","NULL","Yes, Yes","40018","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","APOWW","1732 Lansford Ave.","4163","443","440","SOUTHWEST","D1",,,"1732 Lansford Ave.
Dallas, TX 
(32.728979, -96.848878)"
"1157","UF2015-0955","2015-07-11T00:00:00.000","9:50","10062","Female","Black","2007-09-12T00:00:00.000","No","No injuries noted or visible","No","Arrest","27051, 27052, 27060","Held Suspect Down, Held Suspect Down, Held Suspect Down","Active Aggression","NULL","Yes, Yes, Yes","40082","White","Female","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","3035 E LEDBETTER Dr.","4308","733","730","SOUTH CENTRAL","D4",,,"3035 E LEDBETTER Dr.
Dallas, TX 
(32.696225, -96.768608)"
"1170","UF2015-0964","2015-06-11T00:00:00.000","13:22","9910","Male","White","2009-11-11T00:00:00.000","No","No injuries noted or visible","No","Crime in Progress","26329, 26330","Weapon display at Person, Taser Display at Person","Active Aggression","NULL","Yes, Yes","42743","White","Male","Yes","Injured prior to contact","Yes","NULL","Robbery, Burglary/Habitation, Other Felony Arrest","3103 Bryan St.","2025","154","150","CENTRAL","D14",,,"3103 Bryan St.
Dallas, TX 
(32.792239, -96.787462)"
"1667","UF2015-1382","2015-10-25T00:00:00.000","12:20","9251","Male","White","2007-09-26T00:00:00.000","No","No injuries noted or visible","No","Arrest","29457, 29462","Take Down - Arm, Held Suspect Down","Active Aggression","NULL","Yes, Yes","41912","White","Male","Yes","Injured prior to contact, Puncture","Yes","Mentally unstable","APOWW","8556 Brittinia Way","1041","243","240","NORTHEAST","D10",,,"8556 Brittinia Way
Dallas, TX 
(32.897375, -96.724696)"
"1973","UF2015-1617","2015-11-09T00:00:00.000","17:50","10756","Male","White","2014-01-29T00:00:00.000","No","No injuries noted or visible","No","Other ( In Narrative)","29862, 29863","Verbal Command, Held Suspect Down","Arrest","NULL","No, Yes","42163","Black","Male","No","No injuries noted or visible","Yes","None detected","Evading Arrest, Warrant/Hold, Fail to ID","5505 PLUM GROVE Ln.","4441","431","430","SOUTHWEST","D3",,,"5505 PLUM GROVE Ln.
Dallas, TX 
(32.741336, -96.915782)"
"24","UF2015-0090","2015-01-19T00:00:00.000","20:30","10032","Male","White","2009-11-11T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","23072, 23073","Verbal Command, Held Suspect Down","Active Aggression","NULL","No, Yes","37322","NULL","Male","No","No injuries noted or visible","Yes","Unknown Drugs","APOWW","6100 CAPESTONE","2208","352","350","SOUTHEAST","D8",,,"6100 CAPESTONE
Dallas, TX 
(32.719208, -96.717722)"
"697","UF2015-0547","2015-05-18T00:00:00.000","7:25","10407","Male","Hispanic","2012-06-20T00:00:00.000","No","No injuries noted or visible","No","Service Call","25781","Taser Display at Person","Arrest","NULL","Yes","39325","White","Male","No","No injuries noted or visible","Yes","Mentally unstable","Assault, Criminal Mischief","13939 NOEL Rd.","1008","631","630","NORTH CENTRAL","D11",,,"13939 NOEL Rd.
Dallas, TX 
(32.937416, -96.818037)"
"192","UF2015-0199","2015-02-14T00:00:00.000","3:03","10364","Male","White","2012-05-09T00:00:00.000","Yes","Abrasion/Scrape","No","Arrest","23628, 23629","Take Down - Head, Held Suspect Down","Arrest","NULL","Yes, Yes","37743","Black","Male","No","No injuries noted or visible","Yes","Unknown","Warrant/Hold, Evading Arrest","600 WOODBINE Ave.","4147","712","710","SOUTH CENTRAL","D4",,,"600 WOODBINE Ave.
Dallas, TX 
(32.741602, -96.801323)"
"1439","UF2015-1192","2015-08-07T00:00:00.000","22:15","10289","Male","Hispanic","2011-05-11T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","27667, 27668, 27669, 27670","Weapon display at Person, Verbal Command, BD - Pushed, Held Suspect Down","Arrest","NULL","Yes, No, Yes, Yes","40603","Black","Male","Yes","Non-Visible Injury/Pain","Yes","Unknown","Evading Arrest, Crim Trespass/Bldg/Prop","3600 W NORTHWEST Hwy.","3068","522","520","NORTHWEST","D2",,,"3600 W NORTHWEST Hwy.
Dallas, TX 
(32.858564, -96.861153)"
"1727","UF2015-1417","2015-11-08T00:00:00.000","23:05","10930","Male","White","2014-12-03T00:00:00.000","No","No injuries noted or visible","No","Arrest","29853","Held Suspect Down","Danger to self or others","NULL","Yes","42144","Black","Male","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","3432 GREAT TRINITY FOREST Way","4327","736","730","SOUTH CENTRAL","D8",,,"3432 GREAT TRINITY FOREST Way
Dallas, TX 
(32.698779, -96.758823)"
"217","UF2015-0236","2015-01-18T00:00:00.000","17:26","10455","Male","White","2012-09-26T00:00:00.000","No","No injuries noted or visible","No","Arrest","23028, 23335, 23806","Verbal Command, Weapon display at Person, Verbal Command","Arrest","NULL","No, Yes, No","37304","Hispanic","Male","No","No injuries noted or visible","Yes","None detected","Assault/FV","316 OKLAUNION DR","4530","354","350","SOUTHEAST","D8",,,"316 OKLAUNION DR
Dallas, TX 
(32.709542, -96.687183)"
"2038","UF2015-1672","2015-10-23T00:00:00.000","15:30","10576","Female","White","2013-06-19T00:00:00.000","No","No injuries noted or visible","No","Service Call","29416, 29417","Take Down - Head, Held Suspect Down","Assault to Other Person","NULL","Yes, Yes","41891","Black","Male","No","No injuries noted or visible","Yes","None detected","Assault/FV, Evading Arrest","202 S JIM MILLER Rd.","2215","351","350","SOUTHEAST","D8",,,"202 S JIM MILLER Rd.
Dallas, TX 
(32.709882, -96.700017)"
"1488","UF2015-1235","2015-04-15T00:00:00.000","13:04","10844","Male","Hispanic","2014-06-18T00:00:00.000","No","No injuries noted or visible","No","Arrest","25007, 25008","Weapon display at Person, Verbal Command","Arrest","NULL","Yes, Yes","38768","Black","Male","No","No injuries noted or visible","Yes","FD-Unknown if Armed","Warrant/Hold","2334 N Prairie Creek Rd.","1244","325","320","SOUTHEAST","D7",,,"2334 N Prairie Creek Rd.
Dallas, TX 
(32.752749, -96.664819)"
"1356","UF2015-1128","2015-05-18T00:00:00.000","22:24","10320","Male","White","2012-03-28T00:00:00.000","No","No injuries noted or visible","No","Service Call","25773, 25777, 25778","Verbal Command, Held Suspect Down, Joint Locks","Detention/Frisk","NULL","No, Yes, Yes","3994","NULL","NULL","No","No injuries noted or visible","No","Unknown","No Arrest","9548 BREWSTER St.","1238","323","320","SOUTHEAST","D7",,,"9548 BREWSTER St.
Dallas, TX 
(32.76607, -96.65731)"
"1350","UF2015-1122","2015-09-15T00:00:00.000","12:45","9248","Male","White","2007-09-19T00:00:00.000","No","No injuries noted or visible","No","Arrest","28517","Weapon display at Person","Arrest","NULL","Yes","41222","White","Male","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","13710 DALLAS Pkwy.","1008","631","630","NORTH CENTRAL","D11",,,"13710 DALLAS Pkwy.
Dallas, TX 
(32.934553, -96.821633)"
"1486","UF2015-1233","2015-01-19T00:00:00.000","7:45","10456","Female","White","2012-09-26T00:00:00.000","No","No injuries noted or visible","No","Arrest","23094, 23095, 23096, 23097","Taser Display at Person, Hand Controlled Escort, Handcuffing Take Down, Held Suspect Down","Active Aggression","NULL","Yes, Yes, Yes, Yes","25787","Black","Female","No","No injuries noted or visible","Yes","Unknown Drugs","Public Intoxication, Resisting Arrest, Fail to ID, Warrant/Hold","2700 N BUCKNER Blvd.","1178","223","220","NORTHEAST","D7",,,"2700 N BUCKNER Blvd.
Dallas, TX 
(32.816144, -96.688678)"
"1757","UF2015-1441","2015-05-18T00:00:00.000","23:40","10390","Female","Hispanic","2012-05-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","25770, 25771","Joint Locks, BD - Pushed","Arrest","NULL","No, Yes","39322","Hispanic","Female","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","1400 COCKRELL Ave.","2123","151","150","CENTRAL","D2",,,"1400 COCKRELL Ave.
Dallas, TX 
(32.767444, -96.793362)"
"528","UF2015-0028","2015-01-12T00:00:00.000","3:35","10534","Male","Black","2013-04-10T00:00:00.000","No","No injuries noted or visible","No","Service Call","22917, 23488, 23489, 23490","Held Suspect Down, Leg Restraint System, Verbal Command, Hand Controlled Escort","Detention/Frisk","NULL","Yes, Yes, No, Yes","37216","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Public Intoxication","710 GALLANT FOX Dr.","4153","432","430","SOUTHWEST","D6",,,"710 GALLANT FOX Dr.
Dallas, TX 
(32.740586, -96.927474)"
"2077","UF2015-1709","2015-11-23T00:00:00.000","21:10","8525","Male","White","2004-07-30T00:00:00.000","Yes","Abrasion/Scrape, Redness/Swelling","No","Arrest","30203, 30204, 30205, 30206, 30207","Verbal Command, BD - Pushed, BD - Grabbed, BD - Tripped, Feet/Leg/Knee Strike","Active Aggression","NULL","No, No, Yes, Yes, Yes","42367","Black","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Warrant/Hold, Resisting Search and Transport, Assault/Public Servant","4300 MARYLAND Ave.","4321","751","750","SOUTH CENTRAL","D4",,,"4300 MARYLAND Ave.
Dallas, TX 
(32.691283, -96.812899)"
