"objectid_1","filenum","uofnum","address","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","taag_name","dist_name","x","y","geolocation"
"85","UF2017-1039","41217, 41218, 41219","511 S ZANG BLVD","2017-04-01T00:00:00.000","8:51 AM","10391","Male","White","2012-05-09T00:00:00.000","false","No injuries noted or visible","false","Suspicious Activity","Hand Controlled Escort, Verbal Command, Taser","Active Aggression","NULL","No, No, No","511","ZANG","S","Blvd.","49181","Black","Male","true","Abrasion/Scrape","true","None detected","Theft, Evading Arrest, Resisting Arrest, Warrant/Hold","4141","446","440","SOUTHWEST","Jefferson Corridor*","D1","2483564.430921","6956653.148459","POINT (-96.824639 32.740954)"
"2350","UF2017-772","42987, 42988","8390 N STEMMONS SERV E","2017-03-03T00:00:00.000","12:41 PM","10037","Male","White","2009-11-11T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Weapon display at Person","Other","NULL","No, Yes","8390","Stemmons Serv","N","Rd.","0","Black","Female","false","No injuries noted or visible","true","Unknown","No Arrest","3091","513","510","NORTHWEST",,"D2","2468598.321024","6987509.597466","POINT (-96.871716 32.826072)"
"1988","UF2017-532","40769, 40770","2930 BRITTON AVE","2017-03-21T00:00:00.000","9:21 PM","9990","Male","White","2009-09-30T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Joint Locks","Arrest","NULL","No, Yes","2930","Britton","NULL","Ave.","49008","Hispanic","Male","false","Injured prior to contact","true","Mentally unstable","APOWW","4246","722","720","SOUTH CENTRAL",,"D4","2489353.377537","6945861.385472","POINT (-96.80618 32.710555)"
"1388","UF2017-1895","46750, 46751, 46752, 46753","13949 N CENTRAL EXPY","2017-12-04T00:00:00.000","7:20 PM","11054","Female","White","2015-07-15T00:00:00.000","true","No injuries noted or visible","true","Arrest","Verbal Command, BD - Pushed, Held Suspect Down, Taser","Active Aggression","2","No, Yes, No, Limited","13949","Central Serv SB","N","Expwy.","52666","Black","Male","false","Treated by DFD","true","Unknown Drugs","APOWW","4522","644","640","NORTH CENTRAL","Maham SpringValley*","D11","2505577.355274","7028472.980973","POINT (-96.748111 32.938597)"
"26","UF2017-083","39130","8630 E R L THORNTON FWY","2017-01-06T00:00:00.000","9:15 AM","8590","Male","White","2004-12-17T00:00:00.000","false","No injuries noted or visible","false","Arrest","Take Down - Arm","Detention/Frisk","NULL","Yes","8630","R.L. Thorton","E","Frwy.","48067","Hispanic","Male","false","No injuries noted or visible","true","Unknown","Man/Del/Dangerous Drug","1217","318","310","SOUTHEAST","Samuell Buckner*","D7","2522997.048049","6976806.495934","POINT (-96.694799 32.794236)"
"1807","UF2017-358","39818, 39819, 39820","2614 MCKINNEY AVE","2017-02-12T00:00:00.000","1:00 AM","10586","Male","Other","2013-06-19T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Combat Stance, BD - Pushed","Active Aggression","NULL","No, Yes, Yes","2614","Mckinney","NULL","Ave.","48545","Hispanic","Male","false","No injuries noted or visible","true","Alchohol","Public Intoxication","2014","121","120","CENTRAL","McKinney Allen*","D14","2490334.441005","6976925.106920","POINT (-96.801533 32.797087)"
"990","UF2017-1638","45832, 45833","1631 BANNOCK AVE","2017-10-23T00:00:00.000","1:30 PM","8458","Male","White","2003-10-24T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Weapon display at Person","Detention/Frisk","NULL","No, Yes","1631","Bannock","NULL","Ave.","34975","Black","Male","false","No injuries noted or visible","true","None detected","Warrant/Hold","2184","344","340","SOUTHEAST",,"D7","2502234.923027","6959805.613187","POINT (-96.763752 32.748867)"
"457","UF2017-1275","42638, 42639","2417 N HASKELL AVE","2017-05-25T00:00:00.000","1:00 PM","10701","Male","Black","2013-11-06T00:00:00.000","false","No injuries noted or visible","false","Off-Duty Employment","BD - Grabbed, BD - Pushed","Other","NULL","Yes, Yes","2417","Haskell","N","Ave.","50020","Black","Male","false","No injuries noted or visible","false","None detected","No Arrest","2011","155","150","CENTRAL","Ross Bennett*","D14","2494104.297536","6979771.942193","POINT (-96.789963 32.804882)"
"1361","UF2017-1874","46473, 46474, 46475","903 MCLEAN AVE","2017-11-21T00:00:00.000","9:45 PM","10314","Male","White","2012-03-28T00:00:00.000","true","Sprain/Strain","false","Arrest","Joint Locks, Held Suspect Down, Verbal Command","Detention/Frisk","NULL","No, Yes, No","903","McLean","NULL","Ave.","52522","White","Male","false","No injuries noted or visible","true","FD-Suspect w/ Gun","Robbery, Other Felony Arrest","0","0","0",,,,"2466670.531573","6955017.533520","POINT (-96.879667 32.737272)"
"1702","UF2017-251","39563, 39564","6400 HOWARD AVE","2017-01-30T00:00:00.000","12:33 AM","11018","Female","White","2015-05-20T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Weapon display at Person","Weapon Display","NULL","Yes, Yes","6400","Howard","NULL","Ave.","0","Hispanic","Male","false","No injuries noted or visible","true","FD-Suspect w/ Gun","Other Misdemeanor Arrest, Public Intoxication","1227","316","310","SOUTHEAST",,"D5","2519181.111138","6969715.939386","POINT (-96.708193 32.775416)"
"1043","UF2017-1674","46557, 46558, 46559","500 PARK AVE","2017-11-25T00:00:00.000","5:20 PM","10697","Male","Hispanic","2013-11-06T00:00:00.000","false","No injuries noted or visible","false","Arrest","Take Down - Group, Verbal Command, Feet/Leg/Knee Strike","Arrest","NULL","Yes, No, Yes","500","Park","NULL","Ave.","52557","Black","Male","false","No injuries noted or visible","true","Mentally unstable","Other Misdemeanor Arrest, Resisting Arrest","2074","134","130","CENTRAL",,"D2","2492881.215684","6970440.683182","POINT (-96.793693 32.778419)"
"1744","UF2017-306","39114, 39115","1900 MARTIN LUTHER KING JR BLVD","2017-01-05T00:00:00.000","4:51 AM","9869","Female","Black","2009-06-10T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, BD - Pushed","Aggressive Animal","NULL","Yes, Yes","1900","Martin Luther King Jr","NULL","Blvd.","48062","Black","Female","false","No injuries noted or visible","true","Alchohol and unknown drugs","APOWW","2158","342","340","SOUTHEAST","JuliusSchepps Central*","D7","2498721.908327","6965025.287142","POINT (-96.775003 32.763375)"
"2468","UF2017-849","40740, 40741, 40742, 40743","8687 N CENTRAL EXPY","2017-03-20T00:00:00.000","1:15 PM","11015","Male","Black","2015-05-20T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, BD - Grabbed, Take Down - Arm, OC Spray","Arrest","NULL","No, No, Yes, Yes","8687","Central","N","Expwy.","43819","Black","Male","true","OC Spray Treatment","true","Unknown","Crim Trespass/Bldg/Prop","6012","654","650","NORTH CENTRAL",,"D13","2499502.449677","7002995.817078","POINT (-96.771893 32.869147)"
"1131","UF2017-1728","45982, 45983","6603 ATHA DR","2017-10-30T00:00:00.000","8:00 AM","10503","Male","White","2013-04-10T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Take Down - Body","Arrest","NULL","No, Yes","6603","Atha","NULL","Dr.","52229","Black","Male","false","No injuries noted or visible","true","None detected","Evading Arrest","2208","352","350","SOUTHEAST","Loop12 JimMiller*","D8","2519810.726457","6947886.268420","POINT (-96.707296 32.715274)"
"1850","UF2017-389","39299, 39300, 39301, 39302, 39303, 39304, 39305, 39306, 39307, 39308","1818 CORSICANA ST","2017-01-14T00:00:00.000","7:30 PM","10724","Male","White","2014-01-29T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Hand Controlled Escort, BD - Pushed, BD - Tripped, Held Suspect Down, BD - Tripped, BD - Grabbed, Held Suspect Down, Held Suspect Down, Joint Locks","Arrest","NULL","No, No, Yes, Yes, Yes, No, Yes, Yes, Yes, Yes","1818","Corsicana","NULL","St.","48184","Hispanic","Male","false","No injuries noted or visible","true","Alchohol","Assault, Resisting Arrest, Public Intoxication","2088","135","130","CENTRAL",,"D2","2493358.135162","6969422.657012","POINT (-96.791944 32.776021)"
"225","UF2017-1126","44014","2884 FOREST LN","2017-07-27T00:00:00.000","4:40 AM","7555","Male","White","1997-09-19T00:00:00.000","false","No injuries noted or visible","false","Arrest","Take Down - Group","Danger to self or others","NULL","No","2884","Forest","NULL","Ln.","50778","White","Male","true","Abrasion/Scrape, Puncture","true","Mentally unstable","APOWW","4550","553","550","NORTHWEST","Forest Dennis*","D6","2465307.696047","7017575.230400","POINT (-96.880871 32.909339)"
"2472","UF2017-852","41711, 41712","11400 HARRY HINES BLVD","2017-04-25T00:00:00.000","1:47 AM","10238","Male","White","2010-08-18T00:00:00.000","true","Abrasion/Scrape, Bruise, Redness/Swelling","false","Arrest","Take Down - Body, Taser","Arrest","1","No, No","11400","Harry Hines","NULL","Blvd.","49541","White","Male","true","Abrasion/Scrape","true","Unknown","Resisting Arrest, Warrant/Hold","3004","551","550","NORTHWEST","Harry Hines Wallnut Hill*","D6","2462202.631333","7012812.974803","POINT (-96.891676 32.897047)"
"2512","UF2017-880","42500, 42501, 42502","6100 SARAH LEE DR","2017-05-09T00:00:00.000","12:33 AM","11141","Female","Hispanic","2016-02-10T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Taser Display at Person, Held Suspect Down","Arrest","NULL","No, No, Yes","6100","Sarah Lee","NULL","Dr.","49824","Black","Female","false","No injuries noted or visible","true","Unknown Drugs","Resisting Arrest, Drug Possession - Felony, Warrant/Hold","2196","331","330","SOUTHEAST",,"D5","2516564.280366","6953442.128147",
"65","UF2017-1018","44081, 44082","5827 ROYAL CREST DR","2017-07-30T00:00:00.000","12:53 PM","5842","Male","White","1988-08-15T00:00:00.000","false","No injuries noted or visible","false","Service Call","Held Suspect Down, Leg Restraint System","Danger to self or others","NULL","Yes, Yes","5827","Royal Crest","NULL","Dr.","50824","White","Male","false","No injuries noted or visible","false","Mentally unstable","No Arrest","1044","641","640","NORTH CENTRAL",,"D13","2487274.632929","7014215.017433","POINT (-96.809396 32.899038)"
"2223","UF2017-678","41255","9771 AUDELIA RD","2017-04-06T00:00:00.000","2:47 PM","6835","Male","Hispanic","1991-09-30T00:00:00.000","false","No injuries noted or visible","false","Service Call","Taser","Arrest","1","No","9771","Audelia","NULL","Rd.","49283","Black","Male","false","No injuries noted or visible","true","Mentally unstable","Assault/FV, Resisting Arrest, Warrant/Hold","1069","245","240","NORTHEAST",,"D10","2515501.997119","7007773.982172","POINT (-96.717977 32.880158)"
"2514","UF2017-882","42482, 42483, 42484","2600 LAWRENCE ST","2017-05-18T00:00:00.000","5:50 PM","10521","Male","White","2013-04-10T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Held Suspect Down, Take Down - Body","Arrest","NULL","No, Yes, Yes","2600","Lawrence","NULL","St.","49946","Black","Female","true","Abrasion/Scrape","true","Alchohol and unknown drugs","Assault/Public Servant, Evading Arrest, Resisting Search and Transport","2179","347","340","SOUTHEAST",,"D7","2504868.314240","6961321.915253","POINT (-96.754819 32.753338)"
"967","UF2017-1624","45525, 45526","800 N CENTRAL EXPY","2017-10-08T00:00:00.000","2:40 AM","10773","Male","Hispanic","2014-03-12T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Joint Locks","Arrest","NULL","No, Yes","800","Central Serv NB","N","Expwy.","51899","Black","Female","false","No injuries noted or visible","true","Alchohol","DWI, Resisting Arrest","2052","154","150","CENTRAL","Monument Good Latimer*","D14","2493419.308811","6974148.055891","POINT (-96.791553 32.788841)"
"1978","UF2017-524","39922","3000 N FITZHUGH AVE","2017-02-17T00:00:00.000","4:20 PM","10419","Male","White","2012-06-20T00:00:00.000","false","No injuries noted or visible","false","Arrest","Hand Controlled Escort","Arrest","NULL","Yes","3000","Fitzhugh","N","Ave.","48598","White","Male","false","No injuries noted or visible","true","Alchohol","Public Intoxication","1158","125","120","CENTRAL","Fitzhugh Central*","D14","2493880.945751","6984029.216732","POINT (-96.79014 32.815881)"
"885","UF2017-1569","44982, 44983, 44984","9855 BRUTON RD","2017-09-09T00:00:00.000","7:20 PM","10695","Male","White","2013-11-06T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","BD - Grabbed, Held Suspect Down, Verbal Command","Arrest","NULL","No, No, No","9855","Bruton","NULL","Rd.","37587","Hispanic","Male","true","Abrasion/Scrape","true","FD-Suspect Unarmed","Assault/FV, Resisting Search and Transport","1246","326","320","SOUTHEAST","StAugustine Bruton*","D7","2536234.351561","6960354.993199","POINT (-96.653154 32.748748)"
"1110","UF2017-1710","44240","10310 TECHNOLOGY BLVD E","2017-08-06T00:00:00.000","2:15 AM","10874","Male","White","2014-08-13T00:00:00.000","false","No injuries noted or visible","false","Off-Duty Employment","Taser","Assault to Other Person","1","Limited","10310","Technology","E","Blvd.","50953","Hispanic","Male","true","Taser Burn Marks","true","Alchohol","Disorderly Conduct","3055","521","520","NORTHWEST","NWHwy WaltonWalker*","D6","2460648.182287","7000542.439374","POINT (-96.897038 32.862155)"
"1217","UF2017-1774","46516, 46519","1200 MCKENZIE ST","2017-11-25T00:00:00.000","12:40 AM","10431","Male","White","2012-06-20T00:00:00.000","false","No injuries noted or visible","false","Arrest","Hand Controlled Escort, Verbal Command","Arrest","NULL","Yes, No","1200","McKenzie","NULL","St.","52541","American Ind","Female","false","No injuries noted or visible","true","Alchohol","DWI","1223","115","110","CENTRAL",,"D7","2503909.561724","6972523.112632","POINT (-96.757692 32.783682)"
"2504","UF2017-875","43858","2800 PEAVY RD","2017-06-07T00:00:00.000","8:24 PM","9925","Male","Black","2009-08-19T00:00:00.000","false","No injuries noted or visible","false","Service Call","Weapon display at Person","Detention/Frisk","NULL","Yes","2800","Peavy","NULL","Rd.","0","Hispanic","Male","true","Injury Not Related to Force","true","FD-Unknown if Armed","Evading Arrest, Robbery","1180","224","220","NORTHEAST","JohnWest Buckner*","D7","2526250.896057","6984261.357025","POINT (-96.684411 32.814763)"
"1029","UF2017-1665","43425, 43426","7501 CHESTERFIELD DR","2017-06-29T00:00:00.000","10:16 PM","11072","Male","White","2015-08-26T00:00:00.000","false","No injuries noted or visible","false","Service Call","Handcuffing Take Down, Handcuffing Take Down","Arrest","NULL","Yes, Yes","7501","Chesterfield","NULL","Dr.","50467","Black","Male","true","Abrasion/Scrape","true","Alchohol","Public Intoxication","4360","744","740","SOUTH CENTRAL","CampWisdom Chaucer*","D8","2470169.108974","6925430.178183","POINT (-96.869794 32.656322)"
"792","UF2017-1513","44966","1543 E OHIO AVE","2017-09-09T00:00:00.000","11:00 AM","8645","Female","Black","2005-05-20T00:00:00.000","false","No injuries noted or visible","false","Service Call","Leg Restraint System","Active Aggression","NULL","Yes","1543","Ohio","E","Ave.","30835","Black","Male","false","No injuries noted or visible","true","Mentally unstable","APOWW","4223","722","720","SOUTH CENTRAL",,"D4","2490704.732154","6948760.092949","POINT (-96.801391 32.718982)"
"1668","UF2017-229","39330, 39331","200 SHORT BLVD","2017-01-14T00:00:00.000","6:15 PM","10667","Male","White","2013-09-25T00:00:00.000","false","No injuries noted or visible","false","Off-Duty Employment","Taser Display at Person, Verbal Command","Arrest","NULL","Yes, Yes","200","Short","NULL","Blvd.","48190","Hispanic","Male","false","No injuries noted or visible","true","None detected","Theft, Warrant/Hold","4347","743","740","SOUTH CENTRAL",,"D4","2483560.932037","6936539.928455","POINT (-96.824371 32.685839)"
"340","UF2017-1203","44296","5657 AMESBURY DR","2017-08-11T00:00:00.000","9:27 AM","8315","Male","White","2002-09-13T00:00:00.000","false","No injuries noted or visible","false","Arrest","Take Down - Body","Arrest","NULL","Yes","5657","Amesbury","NULL","Ln.","50998","White","Male","false","No injuries noted or visible","true","Alchohol","Assault/FV","1096","218","210","NORTHEAST","Central Southwestern*","D14","2501034.539916","6999007.080969","POINT (-96.765478 32.856479)"
