"impound_no","data_source","record_type","link","current_location","animal_name","animal_type","animal_gender","animal_breed","animal_color","date","date_type","obfuscated_address","city","state","zip","jurisdiction","obfuscated_latitude","obfuscated_longitude","image","image_alt_text","memo"
"K22-149984","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485377","LOST","Onyx",,"Male",,"Unknown","2022-08-19T00:00:00.000","Date Lost","THE  PRESERVE OF FORBES CREEK APARTMENTS",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485377","Image Copyright HLP Inc. 2022","Description: Last seen - The Preserve of Forbes Creek Apartments in Kirkland on 106th and Forbes Creek<p/><p/>My Senegal Parrot flew out and I saw him on a tree, but it was so tall and he is not familiar with flying down, just fly parallel to me. His name is Onyx.<p/><p/>The animal tree climber was busy rescuing animals and couldn't get to me until the next morning. When I checked on my bird the next morning, he wasn't in the same tall tree.<p/><p/>I been walking around the apartment community every 2-3 hours with another bird hoping that he would hear and respond. I leave his cage outside for him to possibly see.<p/><p/>This morning I haven't heard him and believe he might have flown outside the community.<p/>I will post on other groups and call all animal shelters, bird shops, and show residents in my community to keep an eye out (not going door-to-door to bother my residents, but those in passing or asking if I'm looking for something).<p/>I hope that you share this post and help me find my baby. I am devastated that I saw him in a tree and gone the next day.<p/><p/>He is green and yellow so he blends in with all of these trees around me.<p/><p/>Flew out on Friday 8/19<p/>Please send me an email if you spot or have him. I put out my phone number on Friday when I first Lost him and was getting spammed with scammers saying that they have Onyx, WHEN I CLEARLY SEE HIM IN A TREE. Now that I don't see or hear him, I can only imagine how painful it will be when someone tries to scam me. Please help keep an eye out.<p/>Age: Unknown<p/>Location Lost: The Preserve of Forbes Creek Apartments, Kirkland WA  98033<p/>Lost Date: 2022-08-19<p/>"
"K22-149688","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481621","LOST","Cocoa","Cat","Female","Domestic Shorthair","Brown","2022-08-12T00:00:00.000","Date Lost","W  CROW ST AND 4TH AVE S",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481621","Image Copyright HLP Inc. 2022","Description: Black and brown/gold/tan, stripes, black tip tail <p/>Age: Over 1 year<p/>Location Lost: W Crow St and 4th Ave S, Kent WA  98032<p/>Lost Date: Aug 12 202<p/>"
"K22-150079","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486373","LOST","Bill","Cat","Male","Domestic Mediumhair","Unknown","2022-08-19T00:00:00.000","Date Lost","NE  175TH AND 93RD AVE N E",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486373","Image Copyright HLP Inc. 2022","Description: male cat neutered 18 months. Old.  Has a very bushy tail like a raccoon with stripes. He is a tabby with large bullseye pattern on both sides, has a mane with brown tips otherwise grey and black with white feet, <p/>Age: Over 1 year<p/>Location Lost: NE 175th and 93rd Ave N E, Bothell WA  98011<p/>Lost Date: 2022-08-19<p/>"
"K22-150856","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495395","LOST","Gecko, Usual","Cat","Male","Domestic Shorthair","Unknown","2022-09-09T00:00:00.000","Date Lost","98030 98030",,,"98030","KENT",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495395","Image Copyright HLP Inc. 2022","Description: Orange Tabby neutered male, all ginger stripes, no white on face chest, or belly, with gold eyes. Long legged, a big cat but not chubby. No Collar, He has a chip but I don't think it was registered.<p/>Age: Over 1 year<p/>Location Lost: 110th Ave SE and 269th, Tudor Square neighborhood, Kent WA  98030<p/>Lost Date: 2022-09-09<p/>"
"K22-149969","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485030","LOST","Patricia Van","Dog","Male","Dachshund - Long-Haired","Black","2022-08-21T00:00:00.000","Date Lost","SE  355TH STREET & SE 307 TH",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485030","Image Copyright HLP Inc. 2022","Description: Mostly black with brown. Elderly<p/>Age: Over 1 year<p/>Location Lost: SE 355th Street & SE 307 th , Enumclaw WA  98022<p/>Lost Date: 2022-08-21<p/>"
"K22-149657","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481084","LOST","Sphinx","Cat","Female","Bengal","Brown","2022-08-11T00:00:00.000","Date Lost","AVONDALE  RD NE AND NE 95TH ST (REDMOND)",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481084","Image Copyright HLP Inc. 2022","Description: Senior female bengal. Brown/red coat with spots. Bright green eyes. <p/>Age: Over 1 year<p/>Location Lost: Avondale Rd NE and NE 95th St (Redmond), Redmond WA  98052<p/>Lost Date: 2022-08-11<p/>"
"K22-149698","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481663","LOST","Bella","Dog","Female","Labrador Retriever","Brown","2022-08-13T00:00:00.000","Date Lost","146TH  AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481663","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: 146th Ave se, Renton WA  98058<p/>Lost Date: 2022-08-13<p/>"
"K22-149848","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483238","LOST","Bash","Cat","Male","Domestic Shorthair","Brown","2022-08-17T00:00:00.000","Date Lost","224TH  ST SW AND 86TH AVE W",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483238","Image Copyright HLP Inc. 2022","Description: Brown-gray tabby, with cream colored chest and belly fur (has some dark spots on the belly too). Yellow eyes.<p/>Age: Over 1 year<p/>Location Lost: 224th St SW and 86th Ave W, Edmonds WA  98026<p/>Lost Date: 2022-08-17<p/>"
"K22-150472","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2489096","LOST","Bori","Dog","Female","Italian Greyhound","Unknown","2022-08-29T00:00:00.000","Date Lost","31300 block of  2ND AVE SW",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2489096","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: 31323 2nd ave sw, Federal Way WA  98023<p/>Lost Date: 2022-08-29<p/>"
"K22-149878","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483764","LOST","Polo","Cat","Male","Manx","Unknown","2022-08-17T00:00:00.000","Date Lost","300 block of  SOUTH 112TH STREET AND 3RD AVE S",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483764","Image Copyright HLP Inc. 2022","Description: Grey and White Manx Cat with a stub tail, weighs about 9 pounds so smaller cat. <p/>Age: Over 1 year<p/>Location Lost: 322 South 112th Street and 3rd AVE S, Seattle WA  98168<p/>Lost Date: 2022-08-17<p/>"
"K22-149977","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485115","LOST","Little Diff","Cat","Female","American Shorthair","Unknown","2022-08-20T00:00:00.000","Date Lost","11100 block of  SE PETROVITSKY RD",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485115","Image Copyright HLP Inc. 2022","Description: Wavy grey top half with white bottom. Grey blotches on the legs. Some pink on the right side of her nose, and a grey patch beside the right. Face is grey on top and white on the bottom ending with a white triangle above her eyes. She has a lot of toes, and is very timid.<p/>Age: Over 1 year<p/>Location Lost: 11100 Se Petrovitsky Rd Apt D, Renton WA  98055<p/>Lost Date: 2022-08-20<p/>"
"K22-149253","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2477424","LOST","Siegmeyer","Cat","Male","Domestic Shorthair","Unknown","2022-08-03T00:00:00.000","Date Lost","SE  19TH STREET & 14TH",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2477424","Image Copyright HLP Inc. 2022","Description: Orange tabby, surgery and shaved on left shoulder, staples still in.  Long fluffy striped tail.  5 years old. <p/>Age: Over 1 year<p/>Location Lost: SE 19th Street & 14th, Bellevue WA  98008<p/>Lost Date: 2022-08-03<p/>"
"K22-149847","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483210","LOST","Kitty","Cat","Male","Domestic Mediumhair","Unknown","2022-08-09T00:00:00.000","Date Lost","E  64TH AND E PORTLAND AVE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483210","Image Copyright HLP Inc. 2022","Description: Male 3 year old orange tabby with a freckle on his lip. Friendly, scared of dogs an skittish of loud noises.<p/>Age: Over 1 year<p/>Location Lost: E 64th and E Portland ave , Tacoma WA  98404<p/>Lost Date: 2022-08-09<p/>"
"K22-149192","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2476827","LOST","Leona","Cat","Female","Domestic Shorthair","Unknown","2022-07-31T00:00:00.000","Date Lost","HOLLY  ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2476827","Image Copyright HLP Inc. 2022","Description: 12 year old female domestic short hair, tortoise shell calico cat.<p/>She has a cloudy left eye & is wearing a grey flea collar.<p/><p/>Age: Unknown<p/>Location Lost: Holly st , Issaquah WA  98027<p/>Lost Date: 2022-07-31<p/>"
"K22-150810","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494827","LOST","Zeus","Dog","Male","Chihuahua - Smooth Coated","Unknown","2022-09-09T00:00:00.000","Date Lost","CEDAR  RIVER TRAIL",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494827","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: Cedar river trail , Maple Valley WA  98038<p/>Lost Date: 2022-09-09<p/>"
"K22-149724","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482019","LOST","Bella","Dog","Female","Labrador Retriever","Brown","2022-08-13T00:00:00.000","Date Lost","18100 block of  @ 146TH AVE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482019","Image Copyright HLP Inc. 2022","Description: Female chocolate lab. Almost 4 years old. No collar on her she ran through a screen door. <p/>Age: Over 1 year<p/>Location Lost: 18135 @ 146th ave, Renton WA  98058<p/>Lost Date: 2022-08-13<p/>"
"K22-150859","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495452","LOST","Raja","Cat","Unknown","Domestic Mediumhair","Unknown","2022-08-23T00:00:00.000","Date Lost","SE  227TH ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495452","Image Copyright HLP Inc. 2022","Description: Grey tabby cat that is neutered. Around 2 years old, medium haired, and is greatly missed.<p/>Age: Unknown<p/>Location Lost: SE 227th St, Kent WA  98031<p/>Lost Date: 2022-08-23<p/>"
"K22-149624","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2480841","LOST","Roxy","Dog","Female","Chihuahua - Smooth Coated","Black","2022-08-01T00:00:00.000","Date Lost","JOHN  AND 10TH AVE E",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2480841","Image Copyright HLP Inc. 2022","Description: Black chihuahua-minpin mix. Tends to lift up right paw due to birth defect <p/>Age: Over 1 year<p/>Location Lost: John and 10th Ave E, Seattle WA  98102<p/>Lost Date: 2022-08-01<p/>"
"K22-150772","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494532","LOST","Tommy","Cat","Male","Domestic Mediumhair","Unknown","2022-09-06T00:00:00.000","Date Lost","SE  55th Pl & Forest Dr SE","Bellevue",,"98006",,,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494532","Image Copyright HLP Inc. 2022","Description: Black and white 3 y/o neutered Male, microchipped no collar, tall, lean, shy, but friendly. Comes to a bell for food. A quarter of his face is white and the rest is black.<p/>Age: Over 1 year<p/>Location Lost: SE 55th Pl and Forest Drive, Bellevue WA  98006<p/>Lost Date: 2022-09-06<p/>"
"K22-150002","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485538","LOST","Stella","Dog","Female","Pit Bull","Black","2022-08-22T00:00:00.000","Date Lost","NE  12TH ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485538","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: Ne 12th st, Bellevue WA  98005<p/>Lost Date: 2022-08-22<p/>"
"K22-149978","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485131","LOST","Pinky","Cat","Male","Persian","White","2022-08-20T00:00:00.000","Date Lost","10TH  PLACE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485131","Image Copyright HLP Inc. 2022","Description: White Persian cat, 10 years old <p/>Age: Over 1 year<p/>Location Lost: 10th place, Bellevue WA  98005<p/>Lost Date: 2022-08-20<p/>"
"K22-150806","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494695","LOST","Lobo","Dog","Male","Alaskan Husky","Unknown","2022-09-09T00:00:00.000","Date Lost","5000 block of  S 299TH PL",,,"98001","KING COUNTY",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494695","Image Copyright HLP Inc. 2022","Description: He has a bushy curly tail and is very friendly. He is black, grey and white. Typical husky colors.  <p/>Age: Over 1 year<p/>Location Lost: 5002 S 299th Pl, Auburn WA  98001<p/>Lost Date: 2022-09-09<p/>"
"K22-150375","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488381","LOST","Zuko","Cat","Male","American Shorthair","Unknown","2022-08-27T00:00:00.000","Date Lost","COWEN  PARK; BROOKLYN AVE AND NE 62ND ST.",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488381","Image Copyright HLP Inc. 2022","Description: Orange tabby cat with dark orange stripes that form swirls on each side. He has a white nose and mouth area up his nose ridge line and white down his chest and entire belly. Was last seen wearing a black harness. Has some black freckles on the inside of his bottom lip.<p/>Age: Over 1 year<p/>Location Lost: Cowen Park; Brooklyn Ave and NE 62nd St., Seattle WA  98105<p/>Lost Date: Aug 27 202<p/>"
"K22-150848","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495310","LOST","Mr","Dog","Male","Pit Bull","Black","2022-09-10T00:00:00.000","Date Lost","2600 block of  S 309TH ST","FEDERAL WAY","WA","98003","FEDERAL WAY",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495310","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: 2602 s 309th st federal way wa, Federal Way WA  98003<p/>Lost Date: 2022-09-10<p/>"
