"case_number","incident_datetime","nibrs_code","nibrs_code_name","block_address","city","state","zip","reporting_area","district","precinct","created_at","updated_at","hour_of_day","day_of_week","id"
"C20000901","2020-01-07T20:00:00.000","240","Motor Vehicle Theft","7400 Block NE 145TH PL","KENMORE","WA","98028","Reporting Area E05005","District E5","5","2020-01-08T22:16:04.000","2020-01-08T22:24:35.000","20","3","12155105435"
"C20000989","2020-01-08T14:05:00.000","23F","Theft From Motor Vehicle","19500 Block ECHO LAKE PL N","SHORELINE","WA","98133","Reporting Area A03003","District A3","5","2020-01-08T18:52:49.000","2020-01-08T18:57:55.000","14","4","12154426120"
"C20000984","2020-01-08T15:30:00.000","280","Stolen Property Offenses","25700 Block 174TH PL SE","COVINGTON","WA","98042","Reporting Area H03011","District H3","3","2020-01-08T18:08:47.000","2020-01-08T18:21:04.000","15","4","12153055427"
"C20000981","2020-01-08T15:01:00.000","23F","Theft From Motor Vehicle","18800 Block 139TH AVE NE","WOODINVILLE","WA","98072","Reporting Area W02003","District W2","2","2020-01-08T16:42:45.000","2020-01-08T16:45:38.000","15","4","12152969604"
"C20000959","2020-01-02T20:00:00.000","23H","All Other Larceny","214TH AVE SE & SE 1ST ST","SAMMAMISH","WA","98074","Reporting Area O02024","District O2","2","2020-01-08T16:09:38.000","2020-01-08T16:21:09.000","20","5","12152926946"
"C20000972","2020-01-08T14:05:00.000","90Z","All Other Offenses","12800 Block 20TH AVE S","SEATAC","WA","98168","Reporting Area L01001","District L1","4","2020-01-08T15:41:24.000","2020-01-08T15:43:50.000","14","4","12152891322"
"C20000941","2019-12-30T00:00:00.000","90Z","All Other Offenses","2200 Block S STAR LAKE RD","FEDERAL WAY","WA","98003","Reporting Area S12001","District S12",,"2020-01-08T14:54:01.000","2020-01-08T14:56:49.000","0","2","12152818730"
"C20000939","2020-01-02T00:00:00.000","90Z","All Other Offenses","2300 Block SW 338TH ST","FEDERAL WAY","WA","98023","Reporting Area S12001","District S12",,"2020-01-08T14:23:52.000","2020-01-08T14:25:52.000","0","5","12152755430"
"C20000926","2019-12-27T00:00:00.000","90Z","All Other Offenses","11000 Block NE 128TH ST","KIRKLAND","WA","98034","Reporting Area R04001","District R4",,"2020-01-08T13:39:28.000","2020-01-08T13:42:22.000","0","6","12152615311"
"C20000958","2020-01-08T01:31:00.000","26A","False Pretenses/Swindle/Confidence Game","1600 Block N 197TH PL","SHORELINE","WA","98133","Reporting Area A03003","District A3","5","2020-01-08T13:17:39.000","2020-01-08T13:18:30.000","1","4","12152551385"
"C20000950","2020-01-07T22:00:00.000","23D","Theft From Building","9600 Block 8TH AVE SW","SEATTLE","WA","98106","Reporting Area K11001","District K11","4","2020-01-08T11:46:13.000","2020-01-08T11:48:33.000","22","3","12152286247"
"C20000918","2020-01-08T07:45:00.000","240","Motor Vehicle Theft","26400 Block 189TH AVE SE","COVINGTON","WA","98042","Reporting Area H03028","District H3","3","2020-01-08T10:35:03.000","2020-01-08T10:36:13.000","7","4","12152031857"
"C20000899","2020-01-08T06:29:00.000","290","Destruction/Damage/Vandalism of Property","500 Block NE 175TH ST","SHORELINE","WA","98155","Reporting Area A05003","District A5","5","2020-01-08T08:04:00.000","2020-01-08T08:09:48.000","6","4","12150556490"
"C20000898","2020-01-08T05:25:00.000","23F","Theft From Motor Vehicle","14700 Block 15TH AVE NE","SHORELINE","WA","98155","Reporting Area A06003","District A6","5","2020-01-08T05:57:22.000","2020-01-08T05:58:54.000","5","4","12150384689"
"C20000887","2020-01-07T22:48:00.000","90Z","All Other Offenses","19400 Block SE 261ST ST","COVINGTON","WA","98042","Reporting Area H03029","District H3","3","2020-01-08T00:03:28.000","2020-01-08T00:04:20.000","22","3","12150207562"
"C20007536","2020-02-27T00:01:00.000","26B","Credit Card/Automated Teller Machine Fraud","28000 Block 203RD AVE SE","KENT","WA","98042","Reporting Area F06009","District F6","3","2020-02-27T15:58:16.000","2020-02-27T16:00:18.000","0","5","12661779379"
"C20007533","2020-02-15T00:01:00.000","90Z","All Other Offenses","4200 Block 341ST PL SE","FALL CITY","WA","98024","Reporting Area C02012","District C2","2","2020-02-27T15:47:46.000","2020-02-27T16:02:47.000","0","7","12661760994"
"C20007527","2020-02-27T03:00:00.000","240","Motor Vehicle Theft","11200 Block 2ND LN SW","SEATTLE","WA","98146","Reporting Area K01012","District K1","4","2020-02-27T15:42:03.000","2020-02-27T15:42:54.000","3","5","12661749180"
"C20007514","2020-02-27T09:00:00.000","23D","Theft From Building","3500 Block S 188TH ST","SEATAC","WA","98188","Reporting Area L03003","District L3","4","2020-02-27T14:47:33.000","2020-02-27T14:54:21.000","9","5","12661631604"
"C20007504","2020-02-26T01:59:00.000","23H","All Other Larceny","13200 Block AMBAUM BLVD SW","BURIEN","WA","98146","Reporting Area N01007","District N1","4","2020-02-27T14:25:13.000","2020-02-27T14:34:31.000","1","4","12661591606"
"C20007503","2020-02-26T18:30:00.000","290","Destruction/Damage/Vandalism of Property","3200 Block S 202ND ST","SEATAC","WA","98198","Reporting Area L04007","District L4","4","2020-02-27T14:15:26.000","2020-02-27T14:17:51.000","18","4","12661572679"
"C20007513","2020-02-27T11:00:00.000","23F","Theft From Motor Vehicle","29500 Block MAPLE VALLEY BLACK DIAMOND RD SE","MAPLE VALLEY","WA","98038","Reporting Area F07006","District F7","3","2020-02-27T14:32:31.000","2020-02-27T18:08:43.000","11","5","12661602011"
"C20007493","2020-02-27T11:33:00.000","290","Destruction/Damage/Vandalism of Property","00 Block S 208TH ST & INTERNATIONAL BLVD","SEATAC","WA","98198","Reporting Area L04005","District L4","4","2020-02-27T13:08:52.000","2020-02-27T13:14:22.000","11","5","12661460694"
"C20007494","2020-02-27T11:00:00.000","90C","Disorderly Conduct","19800 Block 136TH AVE NE","WOODINVILLE","WA","98072","Reporting Area W01001","District W1","2","2020-02-27T12:53:02.000","2020-02-27T12:54:46.000","11","5","12661436731"
"C20007492","2019-12-08T00:00:00.000","26B","Credit Card/Automated Teller Machine Fraud","100 Block SW 148TH ST","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-02-27T12:51:53.000","2020-02-27T12:54:08.000","0","1","12661435328"
"C20007463","2020-02-26T20:11:00.000","23F","Theft From Motor Vehicle","19300 Block DES MOINES MEMORIAL DR S","BURIEN","WA","98148","Reporting Area L04001","District L4","4","2020-02-27T11:02:51.000","2020-02-27T11:09:02.000","20","4","12661279378"
"C20007473","2020-02-24T00:00:00.000","90Z","All Other Offenses","19100 Block 61ST PL NE","KENMORE","WA","98028","Reporting Area E01004","District E1","5","2020-02-27T10:32:26.000","2020-02-27T13:13:53.000","0","2","12661232178"
"C20007466","2020-02-26T16:47:00.000","520","Weapon Law Violations","15200 Block MAPLEWILD AVE SW","BURIEN","WA","98166","Reporting Area N04003","District N4","4","2020-02-27T09:54:54.000","2020-02-27T09:55:59.000","16","4","12661146187"
"C20007461","2020-02-26T20:00:00.000","240","Motor Vehicle Theft","15500 Block 2ND AVE S","BURIEN","WA","98148","Reporting Area N06052","District N6","4","2020-02-27T09:20:40.000","2020-02-27T09:21:24.000","20","4","12661096786"
"C20007460","2020-02-26T17:41:00.000","90Z","All Other Offenses","18600 Block 42ND AVE S","SEATAC","WA","98188","Reporting Area L03005","District L3","4","2020-02-27T09:05:04.000","2020-02-27T09:25:41.000","17","4","12661072905"
"C20007451","2020-02-26T21:30:00.000","23F","Theft From Motor Vehicle","19000 Block 28TH AVE S","SEATAC","WA","98188","Reporting Area L03003","District L3","4","2020-02-27T09:04:06.000","2020-02-27T09:06:04.000","21","4","12661071458"
"C20007423","2020-02-26T15:30:00.000","240","Motor Vehicle Theft","17300 Block 30TH AVE S","SEATAC","WA","98188","Reporting Area L02006","District L2","4","2020-02-26T23:55:19.000","2020-02-26T23:56:49.000","15","4","12660622503"
"C20007962","2020-03-02T07:16:00.000","90C","Disorderly Conduct","25000 Block 170TH WAY SE","COVINGTON","WA","98042","Reporting Area H03005","District H3","3","2020-03-02T09:23:33.000","2020-03-02T09:26:21.000","7","2","12684212788"
"C20007948","2020-03-02T03:44:00.000","240","Motor Vehicle Theft","3200 Block S STAR LAKE RD","AUBURN","WA","98001","Reporting Area G03001","District G3","3","2020-03-02T05:06:16.000","2020-03-02T05:07:08.000","3","2","12683792441"
"C20007899","2020-02-29T20:00:00.000","290","Destruction/Damage/Vandalism of Property","18000 Block NE 125TH ST","REDMOND","WA","98052","Reporting Area B07007","District B7","2","2020-03-01T15:13:40.000","2020-03-01T16:02:00.000","20","7","12683212203"
"C20007877","2020-02-27T06:00:00.000","240","Motor Vehicle Theft","10500 Block SW COWAN RD","VASHON","WA","98070","Reporting Area V01001","District V1","4","2020-03-01T13:17:05.000","2020-03-01T13:20:20.000","6","5","12683120059"
"C20007867","2020-03-01T10:00:00.000","23D","Theft From Building","14000 Block NE WOODINVILLE DUVALL RD","WOODINVILLE","WA","98072","Reporting Area W03007","District W3","2","2020-03-01T13:29:44.000","2020-03-01T13:58:10.000","10","1","12683129997"
"C20007772","2020-02-28T18:00:00.000","23H","All Other Larceny","6500 Block NE 198TH ST","KENMORE","WA","98028","Reporting Area E01003","District E1","5","2020-03-01T08:51:13.000","2020-03-01T08:56:21.000","18","6","12682941608"
"C20007816","2020-02-29T16:56:00.000","23C","Shoplifting","14000 Block NE WOODINVILLE DUVALL RD","WOODINVILLE","WA","98072","Reporting Area W03007","District W3","2","2020-03-01T02:10:53.000","2020-03-01T02:15:59.000","16","7","12673293925"
"C20007833","2020-02-28T22:00:00.000","290","Destruction/Damage/Vandalism of Property","19900 Block RICHMOND BEACH DR NW","SHORELINE","WA","98177","Reporting Area R20001","District R20",,"2020-02-29T22:14:08.000","2020-02-29T22:16:45.000","22","6","12671261743"
"C20007820","2020-02-29T19:50:00.000","120","Robbery","400 Block SW 153RD ST","BURIEN","WA","98166","Reporting Area N05052","District N5","4","2020-03-01T00:15:08.000","2020-03-01T00:22:27.000","19","7","12671369135"
"C20007788","2020-02-22T11:14:00.000","23H","All Other Larceny","14400 Block BEAR CREEK RD NE","WOODINVILLE","WA","98077","Reporting Area B08003","District B8","2","2020-02-29T16:24:59.000","2020-02-29T16:26:35.000","11","7","12668122380"
"C20007779","2020-02-29T12:00:00.000","250","Counterfeiting/Forgery","15400 Block WESTMINSTER WAY N","SHORELINE","WA","98133","Reporting Area A02007","District A2","5","2020-02-29T14:29:31.000","2020-02-29T14:32:00.000","12","7","12666837011"
"C20007787","2020-02-29T03:00:00.000","23F","Theft From Motor Vehicle","7300 Block 134TH AVE SE","NEWCASTLE","WA","98059","Reporting Area H02004","District H2","3","2020-02-29T14:17:52.000","2020-02-29T14:19:08.000","3","7","12666767296"
"C20007763","2020-02-29T00:00:00.000","240","Motor Vehicle Theft","3800 Block S 287TH ST","AUBURN","WA","98001","Reporting Area G03003","District G3","3","2020-02-29T13:27:00.000","2020-02-29T13:29:16.000","0","7","12666724865"
"C20007778","2020-02-29T09:30:00.000","26A","False Pretenses/Swindle/Confidence Game","14300 Block 22ND AVE SW","BURIEN","WA","98166","Reporting Area N01008","District N1","4","2020-02-29T13:09:03.000","2020-02-29T13:11:48.000","9","7","12666710516"
"C20007765","2020-02-29T08:40:00.000","240","Motor Vehicle Theft","27200 Block 172ND AVE SE","COVINGTON","WA","98042","Reporting Area H03020","District H3","3","2020-02-29T12:04:57.000","2020-02-29T12:14:28.000","8","7","12666651121"
"C20007769","2020-02-28T16:30:00.000","290","Destruction/Damage/Vandalism of Property","7900 Block 110TH AVE SE","RENTON","WA","98056","Reporting Area H02002","District H2","3","2020-02-29T11:55:44.000","2020-02-29T11:56:56.000","16","6","12666641003"
"C20007758","2020-02-28T19:30:00.000","240","Motor Vehicle Theft","11000 Block 7TH PL S","SEATTLE","WA","98168","Reporting Area K07004","District K7","4","2020-02-29T09:32:21.000","2020-02-29T09:33:36.000","19","6","12665997489"
"C20007750","2020-02-28T06:00:00.000","290","Destruction/Damage/Vandalism of Property","2000 Block NW 190TH ST","SHORELINE","WA","98177","Reporting Area A01003","District A1","5","2020-02-29T05:48:27.000","2020-02-29T06:55:57.000","6","6","12664334384"
"C20007736","2020-02-28T06:00:00.000","290","Destruction/Damage/Vandalism of Property","16000 Block 15TH AVE NE","SEATTLE","WA","98155","Reporting Area A06004","District A6","5","2020-02-29T05:09:21.000","2020-02-29T05:26:28.000","6","6","12664313398"
"C20007720","2020-02-28T19:00:00.000","120","Robbery","13700 Block 12TH AVE SW","BURIEN","WA","98166","Reporting Area N01009","District N1","4","2020-02-28T20:15:10.000","2020-02-28T21:11:23.000","19","6","12663903409"
"C20700549","2020-02-28T12:00:00.000","23H","All Other Larceny","19800 Block 73RD AVE NE","KENMORE","WA","98028","Reporting Area E02007","District E2","5","2020-02-28T19:32:37.000","2020-02-28T19:32:37.000","12","6","12663858537"
"C20700545","2020-02-28T07:00:00.000","23D","Theft From Building","18600 Block 42ND AVE S","SEATAC","WA","98188","Reporting Area L03005","District L3","4","2020-02-28T19:32:14.000","2020-03-25T12:44:34.000","7","6","12663857834"
"C20007715","2020-02-26T06:00:00.000","23G","Theft of Motor Vehicle Parts or Accessories","14600 Block JUANITA DR NE","BOTHELL","WA","98028","Reporting Area E05005","District E5","5","2020-02-28T19:29:21.000","2020-02-28T19:30:20.000","6","4","12663855011"
"C20007700","2020-02-28T15:20:00.000","26A","False Pretenses/Swindle/Confidence Game","300 Block NE SERPENTINE PL","SHORELINE","WA","98155","Reporting Area A05003","District A5","5","2020-02-28T17:15:11.000","2020-02-28T17:16:00.000","15","6","12663723628"
"C20007693","2020-02-27T21:19:00.000","23C","Shoplifting","15800 Block WESTMINSTER WAY N","SHORELINE","WA","98133","Reporting Area A02007","District A2","5","2020-02-28T16:48:27.000","2020-02-28T16:49:56.000","21","5","12663698209"
"C20007579","2020-02-27T16:00:00.000","90J","Trespass of Real","17400 Block NE 163RD PL","WOODINVILLE","WA","98072","Reporting Area B06009","District B6","2","2020-02-28T15:55:07.000","2020-02-28T16:24:03.000","16","5","12663634856"
"C20007685","2020-02-27T14:00:00.000","290","Destruction/Damage/Vandalism of Property","200 Block S 177TH PL","BURIEN","WA","98148","Reporting Area N06057","District N6","4","2020-02-28T15:32:08.000","2020-02-28T15:34:03.000","14","5","12663546116"
"C20007683","2020-02-28T13:30:00.000","23F","Theft From Motor Vehicle","7700 Block NE BOTHELL WAY","KENMORE","WA","98028","Reporting Area E02010","District E2","5","2020-02-29T13:45:42.000","2020-02-29T13:47:01.000","13","6","12666739106"
"C20007650","2020-02-14T00:00:00.000","90Z","All Other Offenses","700 Block UNION AVE NE","RENTON","WA","98059","Reporting Area S03001","District S3",,"2020-02-28T14:38:26.000","2020-02-28T14:39:59.000","0","6","12663387586"
"C20007642","2020-02-18T00:00:00.000","90Z","All Other Offenses","1600 Block GLENWOOD AVE SE","RENTON","WA","98058","Reporting Area S03001","District S3",,"2020-02-28T14:29:19.000","2020-02-28T14:30:55.000","0","3","12663375769"
"C20007641","2020-02-19T00:00:00.000","90Z","All Other Offenses","400 Block SE ORCHARD DR","NORTH BEND","WA","98045","Reporting Area D01011","District D1",,"2020-02-28T14:15:37.000","2020-02-28T14:18:30.000","0","4","12663357638"
"C20007649","2020-02-28T08:00:00.000","23F","Theft From Motor Vehicle","13800 Block 18TH AVE SW","BURIEN","WA","98166","Reporting Area N01008","District N1","4","2020-02-28T12:27:18.000","2020-02-28T12:29:14.000","8","6","12663204566"
"C20007506","2020-02-26T17:00:00.000","290","Destruction/Damage/Vandalism of Property","17200 Block 68TH AVE NE","KENMORE","WA","98028","Reporting Area E04002","District E4","5","2020-02-28T08:22:31.000","2020-02-28T08:24:46.000","17","4","12662601171"
"C20007608","2020-02-27T19:00:00.000","250","Counterfeiting/Forgery","15400 Block WESTMINSTER WAY N","SHORELINE","WA","98133","Reporting Area A02007","District A2","5","2020-02-28T08:12:09.000","2020-02-28T08:27:46.000","19","5","12662588491"
"C20007556","2020-02-27T16:09:00.000","13B","Simple Assault","10000 Block DES MOINES MEMORIAL DR S","SEATTLE","WA","98168","Reporting Area K07001","District K7","4","2020-02-27T20:53:17.000","2020-02-27T20:55:51.000","16","5","12662077075"
"C20007562","2020-02-27T16:47:00.000","26B","Credit Card/Automated Teller Machine Fraud","300 Block RAINIER AVE S","RENTON","WA","98057","Reporting Area S03001","District S3",,"2020-02-27T19:13:53.000","2020-02-27T19:40:06.000","16","5","12661986664"
"C20007558","2020-02-21T12:00:00.000","26F","Identity Theft","16200 Block 184TH AVE SE","RENTON","WA","98058","Reporting Area F05011","District F5","3","2020-02-27T19:26:52.000","2020-02-27T19:33:52.000","12","6","12661998775"
"C20008642","2020-03-07T02:00:00.000","240","Motor Vehicle Theft","600 Block SW 127TH ST","SEATTLE","WA","98146","Reporting Area N02052","District N2","4","2020-03-07T05:44:52.000","2020-03-07T06:00:28.000","2","7","12694218231"
"C20008628","2020-03-06T23:00:00.000","13B","Simple Assault","14700 Block SE PETROVITSKY RD","RENTON","WA","98058","Reporting Area F05007","District F5","3","2020-03-06T23:23:08.000","2020-03-06T23:34:24.000","23","6","12693970196"
"C20008616","2020-03-06T19:27:00.000","120","Robbery","6900 Block COAL CREEK PKWY SE","NEWCASTLE","WA","98059","Reporting Area H02003","District H2","3","2020-03-06T22:30:57.000","2020-03-06T22:40:09.000","19","6","12693922001"
"C20008610","2020-03-06T11:00:00.000","240","Motor Vehicle Theft","4000 Block S 188TH ST","SEATAC","WA","98188","Reporting Area L03003","District L3","4","2020-03-06T20:09:48.000","2020-03-06T20:12:03.000","11","6","12693799042"
