"name","type","website","location","city","hours","comments","how_to_help_this_business","dine_in","outdoor_dining","outdoor_recreation","outdoor_retail","outdoor_services","gift_cards","delivery","take_out","order_online","noconosh","doordash","grubhub","postmates","bottles","cans","crowlers","growlers","product_options","availability","meta_row_index","meta_row_id","gps_location"
"Simply Thai","Restaurant/Bar","http://www.simplythaifc.com","2531 S Shields St #2m","Fort Collins","Possibly reopened?","Thai / Asian",,,,,,,,"true","true",,,,"true",,,,,,,"Delivery, GrubHub, Take-Out","372","627ac299aacca9d88542a7bad415988e5a09d083","POINT (-105.096117 40.553838)"
"FC Public Media","Business & Professional","http://www.fcpublicmedia.org","200 Mathews Street","Fort Collins","9-5 T+Th, 9-2 W+F",,"Check out our programming on Ch.97 Comcast, Ch.22 Connexion and check out the website to get involved in your local television station. Follow us on social media - Instagram: @fcpublicmedia & Facebook: FC Public Media",,,,,,,,,,,,,,,,,,,,"134","60b0c94bc0ef0a27e37ae712fb5697de7df7beb8","POINT (-105.074063 40.584897)"
"Citizen Printing","Business & Professional",,,"Fort Collins",,"Contact us at 970-482-2537. Open for business! Full service printing from concept to delivery! Monday - Friday   7:00am - 4:00pm  or by appointment Offering curbside pickup.",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","73","e63f2f75687b8b0b52ad53e689c11950259e72d5","POINT (-105.082459 40.588972)"
"Equinox Brewing Company","Restaurant/Bar","http://equinoxbrewing.com/","133 Remington","Fort Collins","2pm-6pm","2-5 prefilled growlers. Call ahead for specailty fills (see website).","Consider purchasing a Crowler online for pickup!",,"true",,,,"true",,"true","true",,,,,,,"true",,"Crowlers, Gift Cards","Order Online, Outdoor Dining, Take-Out","128","533960f854753c581ef174eb89c3c042c5513b8f","POINT (-105.075519 40.58631)"
"Red Robin","Restaurant/Bar","https://www.redrobin.com/","701 E. Harmony Road","Fort Collins",,"Pickup Inside Hours:Open today 11am-8:45pm  Curbside Hours:11am-8:45pm  Delivery Hours:11am-8:30pm",,,,,,,,,,,,"true","true","true",,,,,,"DoorDash, GrubHub, Postmates","344","0768e689b6fef1b3cb3bee486798d62034659a0f","POINT (-105.064779 40.523546)"
"New Belgium","Restaurant/Bar",,"500 Linden Street","Fort Collins",,"Contact us at 970-221-0524. Mon - Sun 12 to 6pm. Offering curbside and to-go orders. Call for details or visit our website, https://www.newbelgium.com/brewery/fort-collins/",,,,,,,,,,,,,,,,,,,,,"282","4319a6e2df98a135625809b9eb71c31c887de79d","POINT (-105.068965 40.593602)"
"Light Center","Retail","http://www.Lightcenterinc.com","2725 S College Ave","Fort Collins","Monday - Saturday 9a-5p","Contact us at 970-364-3944. Our showroom is now open and newly designed. Call us at (970) 364-3944 or email sales@lightcenterinc.com if you are in need of any assistance. During this time, safe pick up and delivery services are still available. You can now shop much of our inventory online! Electrician and construction services remain open.","1. Spread the word that we have a fantastic gift selection in stock! Chess sets, lava lamps, unique candles, specialty lights, etc. We can do virtual design or gift shopping appointments. 2. Share a contract sales connection - we are looking for someone to sell our UV light boxes for sanitization. 3. Follow us on social media: Instagram - www.instagram.com/lightcenterinc/. & Facebook - www.facebook.com/LightCenterInc/.",,,,,,"true","true","true","true",,,,,,,,,"Gift Cards","Delivery, Order Online, Take-Out","237","6c0c87b015171178fea1b110dfdb31147c2668e3","POINT (-105.077297 40.549232)"
"Dandelions & Rust","Retail","http://Www.dandelionsandrust.com","1220 S. College Ave","Fort Collins",,"We will be continuing our outdoor markets throughout the winter! Check in with us for dates!","Please remember to shop small this holiday season. We represent 30 local artists in our store. We offer gift cards, local pick up/delivery, and a small selection of items for sale via our website.  Follow us on FB and insta and share us with a friend. Thank you!",,,,"true",,"true","true",,"true",,,,,,,,,"Gift Cards","Delivery, Order Online, Outdoor Retail","105","c9f62f4c8f6e99622ef10fcf8d52f4b257133584","POINT (-105.076957 40.571282)"
"Los Tarascos","Restaurant/Bar","http://lostarascos.com","622 S College Ave","Fort Collins","Mon-Fri 3pm-8pm, Sat-Sun 12pm-8pm","Offering margaritas w/ takeout",,,,,,,"true","true","true",,"true","true",,"true",,,,,"Gift Cards","Delivery, DoorDash, NoCoNosh, Postmates, Take-Out","244","ae96c04a301a0621eb59a9fa9bd1357d8f89bb30","POINT (-105.076978 40.579155)"
"A&J Antique Mall","Retail","http://www.ajantiques.com","6012 S. College Ave.","Fort Collins","Daily 10am - 6pm",,"Please rate, like, follow us on Facebook, Instagram and other social media. https://www.facebook.com/A-J-Antiques-201795639864507/",,,,,,"true",,,,,,,,,,,,"Gift Cards",,"2","dd4ea68039efe02768465576ab42fccd4e56f915","POINT (-105.077364 40.502644)"
"Mighty Hand Construction","Construction, Trades & Landscaping","http://www.mightyhandconstruction.com","141 Racquette Drive","Fort Collins","7 am - 4 pm","Contact us at 970-844-9191. Continues to provide residential and commercial construction.","Like us on Facebook. Share our company with a friend looking for a trusted contractor.",,,,,,,,,,,,,,,,,,,,"266","a7e5ffa3f20d4a5a957ca158cdb1d6c407d3ae70","POINT (-105.044698 40.588642)"
"Schlotzsky's","Restaurant/Bar",,"4212 S. College Ave","Fort Collins",,"Contact us at 970-226-1711. We're open for dine-in, but pickup and delivery is still available. Order online or on the Schlotzsky's app.",,,,,,,,"true","true","true",,,,,,,,,,"Delivery, Order Online, Take-Out","361","efe3253021fdba3f087cab0891f41eda110d8825","POINT (-105.076942 40.528999)"
"JJ's Wood Fired Pizza","Restaurant/Bar",,"4015 S. Taft Hill Road","Fort Collins",,"Contact us at 970-286-2501. Stop by to dine in at JJ's Wood Fire Pizza tonight! We have plenty of parking for your convenience. Need to eat on the run? Call us for our carryout services! Try our delicious spaghetti and meatballs or enjoy our salads, appetizers, and desserts! We also have a kids' menu, so the whole family can enjoy a meal together!",,,,,,,,,,,,,,,,,,,,,"205","2f527fa7f2db04e143c1b7dddf6c1291c029d57b","POINT (-105.115087 40.531542)"
"Pendleton",,,"107 SOUTH COLLEGE AVENUE","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"312","b5ceef741a89fbf6ff18e202990b06eaaf270b49","POINT (-105.077071 40.586635)"
"Tap and Handle","Restaurant/Bar","http://www.tapandhandle.com/","307 S College Ave","Fort Collins","Tues-Sun: 11:30am-10pm","Contact us at 970-484-1116. Indoor and outdoor dining available. Mon - Fri 11:30 to 10pm, Sat-Sun 11:00 am to 10:00 pm. To place an order for curbside pickup or delivery call (970) 484-1116 or order online! Tap and Handle would like to thank the community for all of the continued support. We could not survive without you. Cheers friends!","How to help this business:",,"true",,,,"true","true","true","true",,,,,,,,,"Gift Cards","Delivery, Order Online, Outdoor Dining, Take-Out","399","2952b3e9741cde5af793f9ae698b5c294ea7703f","POINT (-105.077089 40.583799)"
"Om Amanda Yoga",,,"115 N. College Ave. Suite 200","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"299","f2c37680e5efebde3505d96e8381b737a74966bd","POINT (-105.077067 40.587443)"
"The Eyes Have It",,,"102 W. Mountain Ave.","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"413","9589261cf7c450c9273200925dc8ebb96328e019","POINT (-105.077622 40.587107)"
"The Taco Stop","Restaurant/Bar","http://www.thetacostopfoco.com","6324 S College Ave","Fort Collins","11-7 everyday",,"Please like and share our posts on social media @thetacostopfoco.",,,,,,"true","true","true","true","true","true",,,,,,,"Gift Cards","Delivery, DoorDash, NoCoNosh, Order Online, Take-Out","426","fbeb80c50996f8bf2ce718b20ebb99d872c68895","POINT (-105.077339 40.497538)"
"Thrivent, Prudence Wealth Advisors","Financial",,"215 W Oak St Ste 2B","Fort Collins",,"Contact us at 970-225-6169. Appointment required * Mask required * Temperature check required * Staff wear masks * Staff get temperature checks * Staff required to disinfect surfaces between visits *",,,,,,,,,,,,,,,,,,,,,"431","877badda6a509c5a8e6726915fcf30ad953e1c98","POINT (-105.079942 40.585629)"
"Gilded Goat Brewing Company","Restaurant/Bar","http://www.gildedgoatbrewing.com","3500 S College Ave, #194","Fort Collins","TBD","Stop by and shop to support a local, family-owned business!","1. Grab some to-go beer, merchandise, and/or a gift card. 2. Follow us on Instagram and Facebook Insta: @gildedgoatbrewingco FB: @gildedgoat  3. Give the gift of craft beer this holiday season.",,"true",,,,"true","true","true","true",,,,,"true","true","true","true","Bottles, Cans, Crowlers, Gift Cards, Growlers","Delivery, Order Online, Outdoor Dining, Take-Out","166","a00c34b337097d96017e7354b2734316a9d522aa","POINT (-105.076986 40.539367)"
"Bistro Nautile","Restaurant/Bar","http://www.bistronautile.com/","150 West Oak Street","Fort Collins","Mon - Thurs 4 to 8pm. Fri - Sat 3 to 9pm",,"How to help this business:",,"true",,,,,,,,,,,,,,,,,"Outdoor Dining","32","cc8ee8163e44674dda11ada06e790f5146a0b5af","POINT (-105.078519 40.585635)"
"Black Bottle Brewery","Restaurant/Bar","http://blackbottlebrewery.com/","1611 S College Ave 1609","Fort Collins","Tuesday-Sunday 12-8pm","Monday & Tuesday:  Closed (until further notice)  Wednesday & Thursday:  12pm - 6pm  Friday & Saturday: 12pm - 7pm  Sunday: 12pm - 6pm","Please help us make it through COVID. Please buy gift cards, packaged beer and beer and food to go.",,"true",,,,"true",,"true",,"true",,,,"true",,"true","true","Bottles, Crowlers, Gift Cards, Growlers","NoCoNosh, Outdoor Dining, Take-Out","34","5c471e5cbb53b3752bc6a7f8cd5cb0d359f8fb12","POINT (-105.077038 40.566333)"
"Forevergreen Farm Microgreens",,,,"Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"148","27bf41286bf8800148499b8753fda9ebbcc82cff","POINT (-105.082459 40.588972)"
"Meineke Car Care Center","Auto","http://www.Meineke.com","4263 S. MASON STREET","Fort Collins","8am-5pm M-F/ 8am-4pmSat/ closed Sun.",,"https://www.facebook.com/meinekecarcareusa/",,,,,,,,,,,,,,,,,,,,"264","2d229e79720d402c169098344ff72fd68310e758","POINT (-105.079499 40.528005)"
"Butters Fort Collins","Restaurant/Bar","https://buttersbreakfast.com/","1103 W Elizabeth St","Fort Collins","Sun-Sat: 7am-1:30pm","Contact us at 970-797-2062. !![?]Open for dine in, takeout, delivery, and curbside pick-up! !![?]Open Mon-Fri 7am-1:30pm, Sat-Sun 7am-2pm Order our delicious  breakfast and brunch options by calling us at 970-797-2062! Or order online at https://buttersfoco.hrpos.heartland.us/menu!!  Order delivery through Noco Nosh!!",,,,,,,,"true","true","true",,,,,,,,,,"Delivery, Order Online, Take-Out","45","ad16ff59c8eac620528002d4a618d0e2c94068e4","POINT (-105.097087 40.574608)"
"GELATO & aMORE","Restaurant/Bar",,"1720 W Mulberry St","Fort Collins",,"Contact us at 970-568-8855. While Gelato&aMore restaurant is temporarily closed for renovations, we are pleased to announce that you can now order from our new ""Ghost Kitchen"" Menu.",,,,,,,,,,,,,,,,,,,,,"161","a2d640de4431d59e657e8aad415600c9da6c2601","POINT (-105.107146 40.58191)"
"Nekter Juice Bar","Restaurant/Bar",,"3260 S. College Ave Unit 130","Fort Collins",,"Contact us at 970-893-4895. Open for dine-in, take out, or delivery. Open 8am to 6pm everyday.",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","280","656691d45ae0120324ab7bdbfa2c5364a6cd364d","POINT (-105.076942 40.542648)"
"Chesters Chicken","Restaurant/Bar","http://www.chesters.com","4541 Shields St","Fort Collins",,,,,,,,,,"true",,,,"true",,"true",,,,,,"Delivery, DoorDash, Postmates","64","f35e8dc933b29a6325518a7b266c7a50bff8e7e0","POINT (-105.096214 40.525335)"
"Hearne's Footwear & Clothing","Retail","http://www.hearnesfinegoods.com","15 Old Town Square","Fort Collins","10:00-6:00 Monday-Saturday 11:00-4:00 Sunday",,"Please follow us on Instagram and Facebook and like and share our posts @hearnesfootwearandclothing.  Please buy local.",,,,"true",,"true","true",,"true",,,,,,,,,"Gift Cards","Delivery, Order Online, Outdoor Retail","180","47f42b0505da66b60c8872b3c78794a168067bf1","POINT (-105.07568 40.587766)"
"Old Town Spice Shop","Retail","http://www.oldtownspiceshop.com/","130 S College Ave A","Fort Collins","Currently closed for browsing. Pickup Times: Tuesday - Saturday 3:00pm - 5:00pm",,"Pickup orders or order online. Purchase a gift card.",,,,,,"true",,"true","true","true",,,,,,,,"Gift Cards","NoCoNosh, Order Online, Take-Out","297","60ba8d3ac24ea4b1eb64a6ffd82e0e54ebc1eca7","POINT (-105.076922 40.586248)"
"Ascent Climbing Studio & Fitness","Entertainment & Recreation","http://www.ascentstudio.com","2150 Joseph Allen Drive","Fort Collins","6am-10pm Monday through Friday | 8am-8pm Saturday and Sunday",,"Buy online gift cards, punch passes, memberships or check out our online store! All great gifts for family and friends. Follow us @ascentstudio",,,,,,"true",,,"true",,,,,,,,,"Gift Cards","Order Online","17","b67bb48c06df6f508ffdb914be38f79e1b95b999","POINT (-105.041528 40.559241)"
"UCHealth","Health & Wellness",,"1024 S Lemay Ave","Fort Collins",,"Contact us at 970-495-7000. In Critical Need of Blood Donations. Individuals are highly encouraged to give blood if healthy. Call ahead.",,,,,,,,,,,,,,,,,,,,,"445","d87d249eba03ab9c9b563d819a06cb5226021d2a","POINT (-105.057875 40.571241)"
"Forney Industries","Retail",,"2057 Vermont Drive","Fort Collins",,"Contact us at 1-800-521-6038. Customers can purchase all of our products from our website 24/7: https://www.forneyind.com/",,,,,,,,,,,,,,,,,,,,,"149","54222a7ea6e3277ac77aac721c2fac9c7a768da7","POINT (-105.04086 40.543215)"
"Smoothie King","Restaurant/Bar",,"2860 East Harmony Rd","Fort Collins",,"call in or order on the app",,,,,,,,,,,,"true",,,,,,,,"DoorDash","376","e4e992c54b8546907264ff0c2eab4f75fd693b91","POINT (-105.025145 40.523326)"
"HUB International","Business & Professional",,"4066 St. Cloud Dr, Ste 201","Loveland",,"Contact us at 970-267-2221. Provides a wide array of property, risk management, travel insurance, truck insurance, property and casualty insurance, E&O insurance life, health, and employee benefits services.",,,,,,,,,,,,,,,,,,,,,"176","8cb1842cf3d52fc0d6f70cde86fc68e335ae4af0","POINT (-104.98526 40.43351)"
"The Reserve By Old Elk Distillery","Restaurant/Bar","http://www.oldelk.com/the-reserve-home","253 Linden Street","Fort Collins","Sun-Wed: 11am-9pm. Thurs-Sat: 11am-11pm","Contact us at 970-287-0640. Offering dine in, patio dining, delivery, take out, and curbside pick up. Invites you to pick-up a bottle of your favorite spirit - and choose from any of our 6 to-go cocktail kits. All the fixins' you need to bring The Reserve home with you. Call us to place your orders over the phone at 970-682-3330. We'll be here from 12-8pm","Come on by",,"true",,,,,"true","true",,,,,,,,,,,"Delivery, Outdoor Dining, Take-Out","424","106229b1772bde0def159e63e2ab93fe7213a982","POINT (-105.074428 40.588813)"
"IOME Guilt Free Self Care","Health & Wellness","http://www.iowemenow.com","4745 E Boardwalk Dr, Unit C3","Fort Collins","M-F 9-5","Free mental health consultations","Please follow IOME for weekly self care tips and accountability @iowemenow",,,,,,,,,,,,,,,,,,,,"191","69337378a872b84b1bb1ff0c5f0efe963aa05222","POINT (-105.065302 40.522156)"
"The Armory",,,"314 East Mountain","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"403","8de414858cef2cb8dc65b4307be334d27f0a365a","POINT (-105.073299 40.587093)"
"Bann Thai","Restaurant/Bar","http://www.bannthairestaurant.net","2721 Council Tree Ave","Fort Collins","Mon-Sat: 11am-9pm. Sun: 12pm-9pm","970-377-1282. Offering takeouts and delivery with no fees with a min. of $15",,,,,,,"true","true","true",,,,"true",,,,,,"Gift Cards","Delivery, GrubHub, Take-Out","22","1829be753bb8ccc8504a28d0f7234eae105024ee","POINT (-105.02597 40.525499)"
"Butterfly Cafe","Restaurant/Bar","http://Butterflycafefortcollins.com","212 Laporte Ave","Fort Collins","Monday-Friday: 7am - 3pm, Saturday 8am - 4pm","Thank you for supporting us!","Leave us a good review on google or Yelp, post on social media, tell people! :)",,"true",,,,"true","true","true",,"true",,"true",,,,,,"Gift Cards","Delivery, GrubHub, NoCoNosh, Outdoor Dining, Take-Out","44","0980a619e32dc13542ec43b3f9ffad80433ba01e","POINT (-105.079697 40.588951)"
"Noodles and Company","Restaurant/Bar","https://www.noodles.com/","3519 S College Ave","Fort Collins",,,,,,,,,,"true",,,,"true","true",,,,,,,"Delivery, DoorDash, GrubHub","287","f96e194a175e91d5d111e756823867ac4c17dae3","POINT (-105.077165 40.539247)"
"Ohana Salon","Health & Wellness","http://www.ohanasalon.com","215 E Foothills Pwky","Fort Collins","Tues/Wed 9am-8pm; Thurs 9am-7pm; Fri/Sat 9am-6pm",,"Purchase online gift cards, write a positive review, ""like"" and share posts on social media @ohanasalonco, come in for your hair services or curbside pickup your products and root touchup kits.",,,,,,"true",,,,,,,,,,,,"Gift Cards",,"292","270876cece4ee887be1462ccf912102fd2461a09","POINT (-105.075022 40.543693)"
"Carpet Master L.L.C.","Construction, Trades & Landscaping","https://www.facebook.com/Carpet-Masters-LLC-102977273455030/","2207 Ouray Ct","Fort Collins",,,"How to help this business:",,,,,,,,,,,,,,,,,,,,"59","89ad52d3702e16be6797061fd47e8ea58780990d","POINT (-105.062479 40.558661)"
