Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count
*JOEY,DOG,CHIHUAHUA SH/MIX,TAN,Male,SMALL,01/03/2016,K19-034906,DS91,A395158,01/03/2020,01/15/2020,12,STRAY,OVER THE COUNTER,TRANSFER,ARF,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94598,"94598(37.916331, -122.020165)",1
BEAR,DOG,BEAGLE,TAN/WHITE,Neutered,MED,06/12/2014,K20-034993,DS82,A388490,01/04/2020,01/18/2020,14,STRAY,FIELD,TRANSFER,NC AN FRND,UNKNOWN,HEALTHY,COUNTY,OUT OF COUNTY,95758,"95758(38.424655, -121.438065)",1
JACK,DOG,QUEENSLAND HEEL,BLUE MERLE/WHITE,Neutered,SMALL,01/04/2015,K20-034994,DS63,A395355,01/04/2020,01/18/2020,14,STRAY,FIELD,TRANSFER,NC AN FRND,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,95758,"95758(38.424655, -121.438065)",1
CASPER,DOG,LABRADOR RETR,BLACK,Neutered,LARGE,05/01/2019,K20-034997,DS77,A405245,01/04/2020,01/07/2020,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_NOTICE,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
STANLEY,DOG,LABRADOR RETR,CHOCOLATE,Neutered,LARGE,03/08/2013,K20-034992,TRUCK,A395353,01/04/2020,01/04/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95404,"95404(38.458384, -122.675588)",1
RAMPAGE,DOG,GERM SHEPHERD/MIX,CREAM,Female,LARGE,12/31/2018,K20-035003,DS68,A395284,01/06/2020,01/09/2020,3,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,COUNTY,94923,"94923(38.336423, -123.040451)",1
SYRIS,DOG,PIT BULL,BLACK/WHITE,Neutered,LARGE,05/31/2012,K20-035002,DS62,A307444,01/06/2020,01/07/2020,1,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
PATA,DOG,BOSTON TERRIER,RED/WHITE,Neutered,TOY,01/01/2010,K20-034999,DS56,A373457,01/06/2020,01/07/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
LUXI VALENTINE,DOG,PIT BULL/MIX,GRAY/WHITE,Spayed,LARGE,04/23/2016,K20-035001,DS81,A344118,01/06/2020,01/07/2020,1,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
*PAUL,DOG,GERM SHEPHERD,BLACK/TAN,Neutered,LARGE,12/18/2016,K20-035011,DS84,A393737,01/07/2020,02/15/2020,39,ADOPTION RETURN,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
RAIDER,DOG,PIT BULL/MIX,BR BRINDLE/WHITE,Neutered,SMALL,07/07/2018,K20-035009,DA08,A395440,01/07/2020,01/25/2020,18,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
COCO,DOG,CHIHUAHUA SH,BR BRINDLE,Female,TOY,07/10/2019,K20-035007,DS69,A395403,01/07/2020,01/10/2020,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95462,"95462(38.468829, -123.018829)",1
LUNA,DOG,GERM SHEPHERD,BLACK/TAN,Female,LARGE,03/19/2019,K20-035013,CS04,A392891,01/07/2020,01/18/2020,11,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
DRACO,DOG,GERM SHEPHERD/SIBERIAN HUSKY,BLACK/TAN,Male,LARGE,01/07/2016,K20-035008,DA34,A395429,01/07/2020,01/30/2020,23,STRAY,VET_HOSP,TRANSFER,HSTT,UNKNOWN,HEALTHY,SANTA ROSA,OUT OF COUNTY,96161,"96161(39.338556, -120.180444)",1
OZONE,DOG,AUST CATTLE DOG/PIT BULL,TAN/WHITE,Neutered,LARGE,12/28/2010,K20-035016,DS77,A290114,01/08/2020,01/09/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*BUGSY,DOG,PIT BULL/MIX,BLUE/WHITE,Male,SMALL,01/08/2018,K20-035024,DS66,A395491,01/08/2020,01/30/2020,22,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,HEALTHY,UNTREATABLE,COUNTY,,,,1
*MELVIN,DOG,AMER BULLDOG,WHITE/BROWN,Male,LARGE,01/08/2013,K20-035023,DS79,A395481,01/08/2020,01/25/2020,17,STRAY,FIELD,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
*PRINCETON,DOG,CHIHUAHUA SH,BROWN/WHITE,Neutered,SMALL,01/08/2015,K20-035022,DS51,A395478,01/08/2020,01/15/2020,7,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,ARF,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94598,"94598(37.916331, -122.020165)",1
BLACKIE,DOG,BORDER COLLIE,BLACK,Neutered,MED,05/21/2019,K20-035021,TRUCK,A395690,01/08/2020,01/08/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_IDTAG,UNKNOWN,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
CAPTAIN,DOG,PIT BULL/BORDER COLLIE,BLACK/WHITE,Neutered,SMALL,10/18/2018,K20-035044,DA02,A381673,01/09/2020,01/30/2020,21,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,HSTT,HEALTHY,HEALTHY,*WINDSOR,OUT OF COUNTY,96161,"96161(39.338556, -120.180444)",1
MOLLIE FINN,DOG,GERM SHEPHERD/MIX,TAN/BROWN,Spayed,MED,01/10/2019,K20-035037,DA48,A395510,01/09/2020,01/25/2020,16,STRAY,FIELD,ADOPTION,OTH_MEDIA,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
BUDDY,DOG,GERM SHEPHERD/MIX,TAN/BROWN,Neutered,MED,03/29/2019,K20-035038,DA44,A395511,01/09/2020,02/15/2020,37,STRAY,FIELD,ADOPTION,SCAS WEB,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
BISHOP,DOG,GERM SHEPHERD,BLACK/TAN,Male,LARGE,,K20-035045,TRUCK,A395517,01/09/2020,01/09/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
LUNA,DOG,GERM SHEPHERD/MIX,TAN/BROWN,Spayed,MED,03/29/2019,K20-035039,DA05,A395512,01/09/2020,02/18/2020,40,STRAY,FIELD,ADOPTION,SCAS WEB,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
LOLA,DOG,CHIHUAHUA SH/MIX,BROWN,Female,SMALL,01/09/2012,K20-035042,DS92,A384713,01/09/2020,01/10/2020,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,HEALTHY,HEALTHY,COUNTY,COUNTY,95442,"95442(38.371317, -122.520506)",0
DORY,DOG,LABRADOR RETR,BROWN,Spayed,MED,11/24/2010,K20-035043,DS84,A350689,01/09/2020,01/10/2020,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,HEALTHY,HEALTHY,COUNTY,COUNTY,95442,"95442(38.371317, -122.520506)",0
NATALIA,DOG,PIT BULL,BLUE,Female,MED,,K20-035046,COOLER,A395518,01/09/2020,01/16/2020,7,QUARANTINE,FIELD_OS,TRANSFER,,UNKNOWN,DEAD,COUNTY,COUNTY,95401,"95401(38.446019, -122.766748)",1
KOBE,DOG,SIBERIAN HUSKY,WHITE/TAN,Male,LARGE,11/07/2015,K20-035049,DS68,A336046,01/10/2020,01/16/2020,6,OWNER SURRENDER,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
BROWNIE,DOG,CHIHUAHUA SH,RED,Male,SMALL,01/10/2012,K20-035054,DS77,A395546,01/10/2020,01/11/2020,1,OWNER SURRENDER,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WALKIN,UNKNOWN,PENDING,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
*SCARLETT,DOG,PIT BULL,BROWN/TAN,Spayed,LARGE,01/10/2014,K20-035051,DA18,A395538,01/10/2020,02/14/2020,35,STRAY,OVER THE COUNTER,TRANSFER,HSTT,UNKNOWN,TREATABLE/MANAGEABLE,COUNTY,OUT OF COUNTY,96161,"96161(39.338556, -120.180444)",1
WIDGET,DOG,YORKSHIRE TERR,BLACK/TAN,Neutered,MED,02/16/2010,K20-035050,DS62,A353076,01/10/2020,01/10/2020,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
RAFFI,DOG,PARSON RUSS TER,BROWN,Neutered,SMALL,01/25/2014,K20-035048,DS83,A354761,01/10/2020,01/17/2020,7,STRAY,OVER THE COUNTER,RTOS,,UNKNOWN,PENDING,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1
BELLA,DOG,GERM SHEPHERD/MASTIFF,BROWN/BLACK,Female,LARGE,01/11/2018,K20-035057,DS69,A395555,01/11/2020,01/11/2020,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
FINN,DOG,ALASKAN HUSKY,WHITE/RED,Neutered,MED,01/31/2016,K20-035060,DQ111,A395562,01/11/2020,01/21/2020,10,QUARANTINE,FIELD_RETURN TO OWNER,RETURN TO OWNER,OVER THE COUNTER_NOTICE,UNKNOWN,PENDING,OUT OF COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
AWESOME,DOG,PIT BULL,RED/WHITE,Male,MED,01/11/2016,K20-035061,DQ112,A395563,01/11/2020,01/28/2020,17,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95548,"95548(41.64378, -124.052942)",1
ROXY,DOG,GERM SHEPHERD/MASTIFF,BROWN/BLACK,Female,LARGE,01/11/2018,K20-035058,DS76,A395556,01/11/2020,01/11/2020,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
TOBY,DOG,POMERANIAN/PAPILLON,BROWN/BLACK,Neutered,SMALL,,K20-035069,DS92,A326770,01/13/2020,01/15/2020,2,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,COUNTY,COUNTY,94954,"94954(38.245316, -122.59871)",1
TRITON,DOG,PIT BULL,BLUE/WHITE,Neutered,LARGE,,K20-035065,DS76,A395573,01/13/2020,02/01/2020,19,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,OUT OF COUNTY,89512,"89512(39.550917, -119.799103)",1
BOWIE,DOG,CHIHUAHUA SH/MIX,BLACK,Neutered,TOY,,K20-035070,DS60,A307410,01/13/2020,01/14/2020,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
SEBASTIAN,DOG,GERM SHEPHERD/MIX,TRICOLOR,Neutered,LARGE,08/23/2018,K20-035071,DS77,A390192,01/14/2020,01/16/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
TINA,DOG,GERM SHEPHERD,BLACK/TAN,Female,MED,01/14/2019,K20-035076,DS69,A395584,01/14/2020,01/18/2020,4,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,COUNTY,,95451,"95451(38.933149, -122.779847)",1
BALA,DOG,RHOD RIDGEBACK/MIX,TAN/WHITE,Spayed,MED,01/14/2017,K20-035072,DS61,A395580,01/14/2020,01/15/2020,1,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,ARF,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94598,"94598(37.916331, -122.020165)",1
*SASSY,DOG,PARSON RUSS TER/MIX,TRICOLOR,Spayed,TOY,07/14/2019,K20-035073,DA05,A395581,01/14/2020,01/25/2020,11,STRAY,FIELD,ADOPTION,WALKIN,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1
*FANTA,DOG,PAPILLON/PARSON RUSS TER,TAN/WHITE,Neutered,MED,07/24/2019,K20-035085,DA01,A395616,01/15/2020,01/25/2020,10,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
DEUCE,DOG,BORDER COLLIE,BLACK/WHITE,Male,MED,08/21/2016,K20-035084,DS85,A357106,01/15/2020,01/16/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95436,"95436(38.491884, -122.90672)",1
,DOG,CHIHUAHUA SH/MIX,BLACK/TAN,Male,SMALL,01/31/2016,K20-035088,DS90,A395605,01/16/2020,02/11/2020,26,QUARANTINE,FLD_STRAY,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
BEIBEI,DOG,BICHON FRISE,WHITE,Male,SMALL,,K20-035086,DS60,A395617,01/16/2020,01/16/2020,0,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
SEBASTIAN,DOG,GERM SHEPHERD/MIX,TRICOLOR,Neutered,LARGE,08/23/2018,K20-035094,DA06,A390192,01/16/2020,02/14/2020,29,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,VOLUNTEER,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
*ASHLEY,DOG,ALASK MALAMUTE,GRAY/WHITE,Spayed,MED,01/30/2019,K20-035093,DA47,A395628,01/16/2020,02/04/2020,19,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,COUNTY,95406,"95406(38.439698, -122.715642)",1
*SHERBERT,DOG,POMERANIAN,TAN/WHITE,Male,SMALL,01/16/2014,K20-035092,DS74,A395625,01/16/2020,01/25/2020,9,STRAY,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,*WINDSOR,COUNTY,95407,"95407(38.403734, -122.736775)",1
*PIRATE,DOG,CHIHUAHUA SH/MIX,BLACK,Neutered,SMALL,11/18/2019,K20-035100,DA48,A395638,01/17/2020,02/11/2020,25,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
TITAN,DOG,BELG MALINOIS,BLACK/TAN,Neutered,LARGE,,K20-035104,TRUCK,A395649,01/17/2020,01/17/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_IDTAG,UNKNOWN,HEALTHY,SANTA ROSA,OUT OF COUNTY,95351,"95351(37.624093, -120.99781)",1
ROSIE,DOG,GERM SHEPHERD/BLACK/TAN HOUND,BLACK/TAN,Spayed,LARGE,01/23/2014,K20-035101,DA07,A307572,01/17/2020,01/30/2020,13,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,HSTT,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,96161,"96161(39.338556, -120.180444)",1
RAFFI,DOG,PARSON RUSS TER,BROWN,Neutered,SMALL,01/25/2014,K20-035107,DA03,A354761,01/17/2020,02/05/2020,19,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,MUTTVILLE,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1
OAKLEY,DOG,AUST CATTLE DOG,BLACK/BLUE MERLE,Male,MED,01/18/2019,K20-035110,RECEIVING,A395669,01/18/2020,01/18/2020,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,COUNTY,COUNTY,95441,"95441(38.729916, -122.883041)",1
,DOG,CHIHUAHUA SH,BROWN,Male,SMALL,01/18/2010,K20-035111,DI106,A395670,01/18/2020,02/05/2020,18,STRAY,OVER THE COUNTER,TRANSFER,MUTTVILLE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1
*KEANU,DOG,GERM SHEPHERD/ALASKAN HUSKY,BLACK/WHITE,Neutered,MED,01/18/2018,K20-035112,DA38,A395671,01/18/2020,03/04/2020,46,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
LUNA,DOG,LABRADOR RETR,TAN,Spayed,MED,07/01/2013,K20-035116,DS78,A395684,01/19/2020,01/21/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
BRUTUS,DOG,LABRADOR RETR,WHITE,Male,MED,11/21/2018,K20-035115,DS67,A395683,01/19/2020,01/21/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
SKY,DOG,GERM SHEPHERD,BLACK/TAN,Female,MED,,K20-035118,DS69,A395686,01/19/2020,01/23/2020,4,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1
SAMPSON,DOG,GERM SHEPHERD,BLACK/BROWN,Male,LARGE,,K20-035117,DQ110,A395685,01/19/2020,01/29/2020,10,QUARANTINE,FLD_STRAY,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1
HD,DOG,POODLE TOY,BLACK,Neutered,TOY,05/01/2013,K20-035119,DS92,A305944,01/20/2020,01/21/2020,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95465,"95465(38.406591, -123.001365)",1
BULLY,DOG,PIT BULL,BLACK/WHITE,Neutered,MED,02/24/2011,K20-035122,DS81,A334632,01/21/2020,01/28/2020,7,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
DJANGO,DOG,BLACK/TAN HOUND,BLACK/TAN,Neutered,LARGE,01/21/2010,K20-035125,TRUCK,A395704,01/21/2020,01/21/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,,COUNTY,COUNTY,95448,"95448(38.618857, -122.861927)",1
*WAFFLE,DOG,OLD ENG BULLDOG/PIT BULL,WHITE/BROWN,Spayed,MED,05/10/2016,K20-035123,DQ114,A386202,01/21/2020,01/31/2020,10,OWNER SURRENDER,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
LEVI,DOG,GERM SHEPHERD/SIBERIAN HUSKY,TAN/BLACK,Neutered,PUPPY,12/15/2019,K20-035138,DA47,A395734,01/22/2020,02/11/2020,20,OWNER SURRENDER,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*BEATRICE,DOG,GERM SHEPHERD/SIBERIAN HUSKY,TAN/BLACK,Spayed,PUPPY,12/15/2019,K20-035143,DA04,A395729,01/22/2020,02/14/2020,23,OWNER SURRENDER,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
*BUCK,DOG,GERM SHEPHERD/SIBERIAN HUSKY,BLACK/TAN,Neutered,PUPPY,12/15/2019,K20-035137,DA03,A395735,01/22/2020,02/13/2020,22,OWNER SURRENDER,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
*MARGARET,DOG,GERM SHEPHERD/SIBERIAN HUSKY,TAN/BLACK,Spayed,PUPPY,12/15/2019,K20-035142,DA04,A395730,01/22/2020,02/14/2020,23,OWNER SURRENDER,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,,95422,"95422(38.962754, -122.634743)",1
OSO,DOG,GERM SHEPHERD,BROWN/BLACK,Male,LARGE,01/22/2017,K20-035129,DS63,A395721,01/22/2020,01/23/2020,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,COUNTY,COUNTY,95448,"95448(38.618857, -122.861927)",1
ELVIRA,DOG,GERM SHEPHERD,BLACK/TAN,Spayed,LARGE,01/22/2018,K20-035135,DS78,A395728,01/22/2020,02/25/2020,34,OWNER SURRENDER,FIELD,RETURN TO OWNER,MEDICAL,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
*CHARLOTTE,DOG,GERM SHEPHERD/SIBERIAN HUSKY,TAN/BLACK,Spayed,PUPPY,12/15/2019,K20-035136,DA01,A395736,01/22/2020,02/14/2020,23,OWNER SURRENDER,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94806,"94806(37.976296, -122.336162)",1
BRUNO,DOG,GERM SHEPHERD/SIBERIAN HUSKY,TAN/BLACK,Neutered,PUPPY,12/15/2019,K20-035139,DA47,A395733,01/22/2020,02/08/2020,17,OWNER SURRENDER,FIELD,ADOPTION,FB SCAS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
KLEO,DOG,SIBERIAN HUSKY,BLACK/WHITE,Female,MED,01/31/2018,K20-035134,DS75,A382440,01/22/2020,02/19/2020,28,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,NBAS,HEALTHY,HEALTHY,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
MAX,DOG,POODLE MIN/LHASA APSO,BLACK/WHITE,Neutered,SMALL,02/04/2017,K20-035133,DA01,A395726,01/22/2020,02/11/2020,20,STRAY,MUN_SHELT,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*SHIRLEY,DOG,GREAT DANE,BLACK/WHITE,Spayed,X-LRG,03/23/2019,K20-035132,DA42,A395725,01/22/2020,02/05/2020,14,STRAY,OVER THE COUNTER,ADOPTION,FINDER,HEALTHY,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
*ARCHIE,DOG,GERM SHEPHERD/SIBERIAN HUSKY,TAN/BLACK,Neutered,PUPPY,12/15/2019,K20-035141,DA03,A395731,01/22/2020,02/13/2020,22,OWNER SURRENDER,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
*ANNE,DOG,GERM SHEPHERD/SIBERIAN HUSKY,YELLOW,Spayed,PUPPY,12/15/2019,K20-035140,DA01,A395732,01/22/2020,02/15/2020,24,OWNER SURRENDER,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*UBER,DOG,CHIHUAHUA SH,BROWN/WHITE,Neutered,SMALL,01/09/2017,K20-035152,DA48,A387887,01/23/2020,02/15/2020,23,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
TERMO,DOG,RAT TERRIER,TRICOLOR,Neutered,SMALL,11/30/2011,K20-035153,DS54,A277890,01/23/2020,02/05/2020,13,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,MUTTVILLE,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1
KARMA,DOG,PARSON RUSS TER,WHITE,Female,SMALL,,K20-035155,DS55,A372803,01/23/2020,01/28/2020,5,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95404,"95404(38.458384, -122.675588)",1
BARNABEE,DOG,LHASA APSO/CAIRN TERRIER,TRICOLOR,Neutered,SMALL,05/05/2011,K20-035154,DA02,A291255,01/23/2020,02/21/2020,29,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,MUTTVILLE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1
OCTAVIA,DOG,GERM SHEPHERD,BLACK/TAN,Female,MED,07/29/2019,K20-035163,DS69,A391887,01/24/2020,01/25/2020,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,COUNTY,COUNTY,95448,"95448(38.618857, -122.861927)",1
*CRASH,DOG,AKITA/PIT BULL,RED/WHITE,Neutered,LARGE,01/24/2017,K20-035162,DA39,A395765,01/24/2020,04/13/2020,80,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
