Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count,Zip Codes
,CAT,DOMESTIC SH,WHITE/GRAY,Male,SMALL,,K16-018145,CS06,A334526,03/21/2016,03/26/2016,5,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC SH,GRAY/WHITE,Unknown,KITTN,,K15-016107,RECEIVING,A327321,09/23/2015,09/23/2015,0,STRAY,OVER THE COUNTER,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC SH,BLACK/WHITE,Male,SMALL,,K21-038583,CS06,A404952,05/21/2021,06/05/2021,15,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
,CAT,DOMESTIC SH,BLACK/WHITE,Unknown,SMALL,,K17-025232,COOLER,A360705,09/08/2017,09/08/2017,0,STRAY,FIELD,DISPOSAL,DOA,UNKNOWN,DEAD,COUNTY,,,,1,
SNOOP,DOG,PIT BULL,BLACK/WHITE,Male,PUPPY,10/04/2013,K14-007612,DS83,A302346,02/04/2014,02/04/2014,0,OWNER SURRENDER,FIELD,EUTHANIZE,ILL SEVERE,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,,,,1,
,OTHER,RACCOON,BLACK/BROWN,Male,LARGE,,K16-017605,TRUCK,A332440,01/27/2016,01/27/2016,0,STRAY,FIELD,EUTHANIZE,WILD,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Unknown,KITTN,05/21/2018,K18-028737,RECEIVING,A374190,06/21/2018,06/21/2018,0,STRAY,OVER THE COUNTER,EUTHANIZE,FRA,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,OTHER,CHICKEN,BROWN/RED,Male,SMALL,,K14-007657,LS03,A302488,02/08/2014,05/01/2014,82,CONFISCATE,FLD_CRUEL,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
*BONNIE,DOG,BEAGLE/PUG,TAN,Spayed,SMALL,09/30/2010,K15-016196,DS81,A327819,09/30/2015,11/13/2015,44,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,HEALTHY,TREATABLE/MANAGEABLE,SANTA ROSA,,,,1,
MOLLY,DOG,AUST CATTLE DOG/MIX,RED,Spayed,PUPPY,10/02/2013,K14-010902,DA23,A311919,09/22/2014,10/08/2014,16,STRAY,FIELD,TRANSFER,PETSLIFELN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95476,"95476(38.280393, -122.464588)",1,31040
,CAT,DOMESTIC MH,WHITE/BLACK,Unknown,SMALL,,K19-034322,COOLER,A393377,10/28/2019,11/01/2019,4,STRAY,FIELD,DIED,AT VET,UNKNOWN,DEAD,*WINDSOR,,,,1,
ZEKE,DOG,AUST SHEPHERD/MIX,BLUE MERLE,Neutered,MED,09/27/2013,K19-033887,DS78,A391848,09/27/2019,09/27/2019,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
*GRU,CAT,DOMESTIC SH,ORANGE,Neutered,KITTN,04/06/2017,K17-023447,LOBBY,A352595,05/11/2017,06/24/2017,44,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,COUNTY,94951,"94951(38.314417, -122.656863)",1,1844
CANNON,DOG,BORDER COLLIE/GREAT PYRENEES,BROWN/LIVER,Neutered,LARGE,12/01/2013,K16-017415,DS62,A331818,01/11/2016,01/13/2016,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,HEALTHY,HEALTHY,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1,11138
,CAT,DOMESTIC SH,GRAY,Female,SMALL,04/30/2018,K18-030447,CI02,A379073,10/30/2018,11/13/2018,14,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
SNOWBALL,DOG,WELSH CORGI CAR/MIX,BLACK/WHITE,Spayed,MED,09/11/2015,K18-027911,DS95,A412469,04/19/2018,04/20/2018,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
DIBBLE,DOG,PIT BULL/MIX,BLUE/WHITE,Female,MED,10/16/2017,K18-028677,DA21,A374073,06/15/2018,06/16/2018,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1,31040
DIAMOND,DOG,COCKER SPAN,BLACK/WHITE,Neutered,MED,09/17/2007,K21-038857,DS59,A405494,06/19/2021,07/29/2021,40,STRAY,PHONE,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
*DAPHNE,CAT,DOMESTIC SH,TORTIE/WHITE,Spayed,SMALL,09/24/2017,K18-029884,CA02,A376072,09/14/2018,09/27/2018,13,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1,1829
HOWARD,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,04/16/2018,K18-028233,LOBBY,A372497,05/12/2018,06/26/2018,45,STRAY,OVER THE COUNTER,ADOPTION,VOLUNTEER,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
MYSTIQUE,DOG,PIT BULL/MIX,BR BRINDLE,Spayed,MED,06/17/2015,K16-017817,TRUCK,A332145,02/17/2016,02/17/2016,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,95439,"95439(38.49169, -122.776056)",1,23749
*RONALD,CAT,DOMESTIC SH,BLACK,Neutered,KITTN,05/02/2015,K15-014712,LOBBY,A323920,07/02/2015,07/11/2015,9,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
ABBY,DOG,LABRADOR RETR/MIX,CHOCOLATE/WHITE,Spayed,MED,03/07/2008,K16-017812,DS80,A333131,02/17/2016,02/17/2016,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
*TIMOTHY,DOG,QUEENSLAND HEEL/MIX,WHITE/BLACK,Neutered,SMALL,03/12/2010,K16-018066,YARD,A334064,03/12/2016,03/19/2016,7,CONFISCATE,FLD_CORONR,ADOPTION,SPEC EVENT,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
PORKY,DOG,SHIH TZU/MIX,BLACK/WHITE,Spayed,SMALL,01/01/2001,K14-010236,DS86,A081323,08/12/2014,08/12/2014,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
ROSCOE,DOG,BLUETICK HOUND,TRICOLOR,Male,MED,02/01/2016,K16-020357,DS86,A339675,08/18/2016,08/19/2016,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1,31039
JUDAH,DOG,PIT BULL/MIX,BLACK/WHITE,Male,MED,10/15/2014,K16-017970,DS67,A321718,03/03/2016,03/19/2016,16,CONFISCATE,FLD_EVICT,RETURN TO OWNER,FLD_PRVS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
*BRUCE,DOG,PIT BULL,WHITE/BLUE,Neutered,LARGE,02/18/2012,K14-007765,RECEIVING,A302870,02/18/2014,11/06/2014,261,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,95425,"95425(38.790859, -123.010876)",1,23501
,CAT,DOMESTIC SH,GRAY,Spayed,SMALL,04/26/2004,K18-027913,SMM,A370999,04/19/2018,04/28/2018,9,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,COUNTY,,,,1,
*WILLIAM,DOG,LABRADOR RETR/MIX,BLACK,Neutered,MED,07/22/2013,K18-030239,DA39,A340041,10/16/2018,11/09/2018,24,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_PRVS,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1,11138
LEVI,DOG,GERM SHEPHERD/SIBERIAN HUSKY,TAN/BLACK,Neutered,PUPPY,12/15/2019,K20-035138,DA47,A395734,01/22/2020,02/11/2020,20,OWNER SURRENDER,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
COOKIE,DOG,PIT BULL,BLUE/WHITE,Female,MED,,K20-036478,DS83,A399987,08/18/2020,08/19/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
RUDY,DOG,AUST TERRIER,BLACK/BROWN,Neutered,SMALL,01/17/2014,K15-012464,DA42,A315880,01/17/2015,01/27/2015,10,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95472,"95472(38.394388, -122.850998)",1,31039
,OTHER,RABBIT SH,WHITE,Unknown,SMALL,11/13/2014,K14-011777,RECEIVING,A313976,11/18/2014,11/24/2014,6,STRAY,FIELD,EUTHANIZE,ILL SEVERE,TREATABLE/REHAB,UNTREATABLE,SANTA ROSA,,,,1,
,DOG,PIT BULL/AMER BULLDOG,GRAY/WHITE,Male,LARGE,,K16-017550,DS72,A332344,01/23/2016,02/09/2016,17,STRAY,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
,CAT,DOMESTIC LH,BRN TABBY/WHITE,Unknown,SMALL,04/12/2017,K19-031937,CS06,A386164,04/12/2019,04/16/2019,4,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
CANDY,DOG,LABRADOR RETR,BLACK/WHITE,Spayed,MED,01/01/2008,K20-036636,DS76,A400268,09/03/2020,09/28/2020,25,STRAY,FIELD,TRANSFER,,UNKNOWN,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,95035,"95035(37.43669, -121.886606)",1,11488
,DOG,DACHSHUND/MIX,BLACK/TAN,Male,SMALL,,K21-040138,DS53,A407859,11/16/2021,12/01/2021,15,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,HEALTHY,HEALTHY,*SONOMA,*SONOMA,95476,"95476(38.280393, -122.464588)",1,31040
*SNOWFLAKE,DOG,ALASKAN HUSKY/MIX,WHITE,Spayed,MED,12/28/2016,K19-031226,DA46,A381288,01/18/2019,02/16/2019,29,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94610,"94610(37.8118, -122.240335)",1,1487
LEAH,DOG,PIT BULL,FAWN/BL BRINDLE,Female,MED,02/06/2013,K16-017672,DS79,A332630,02/02/2016,02/13/2016,11,STRAY,FIELD,EUTHANIZE,BEH SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
*LIONEL,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,07/12/2017,K17-025284,LOBBY,A360833,09/12/2017,09/16/2017,4,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95412,"95412(38.705157, -123.351858)",1,23494
,CAT,DOMESTIC SH,GRAY,Neutered,SMALL,,K15-016362,CS06,A328240,10/13/2015,10/15/2015,2,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
LILY,DOG,GREAT PYRENEES/ANATOL SHEPHERD,WHITE,Spayed,LARGE,09/01/2013,K17-023570,DS77,A353146,05/20/2017,05/20/2017,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94515,"94515(38.596259, -122.603413)",1,574
*MAGGIE,CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,11/08/2015,K17-024878,LOBBY,A356997,08/16/2017,11/14/2017,90,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,UNKNOWN,HEALTHY,SANTA ROSA,OUT OF COUNTY,94044,"94044(37.617695, -122.485896)",1,28604
PROFFESSOR,CAT,DOMESTIC SH,GRAY,Neutered,SMALL,,K19-033648,CS05,A356577,09/09/2019,09/10/2019,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
,DOG,PIT BULL,TAN/WHITE,Male,LARGE,,K19-033220,DS66,A390198,08/06/2019,08/21/2019,15,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
SCARLETT,DOG,GERM SHEPHERD,BLACK/RED,Female,LARGE,07/01/2010,K14-009601,DQ112,A308679,07/01/2014,07/11/2014,10,QUARANTINE,OVER THE COUNTER_RETURN TO OWNER,RETURN TO OWNER,OVER THE COUNTER_NOTICE,HEALTHY,HEALTHY,COUNTY,COUNTY,95471,"95471(38.526497, -122.98045)",1,31038
*SHELLIE,CAT,DOMESTIC SH,BLUE CREAM/TORTIE,Spayed,KITTN,06/18/2014,K14-009611,CA02,A308698,07/02/2014,09/13/2014,73,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
,CAT,DOMESTIC SH,BLACK/WHITE,Unknown,SMALL,,K16-019088,CS06,A337806,06/01/2016,06/07/2016,6,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,OTHER,RABBIT SH,WHITE/BLACK,Male,SMALL,,K15-016609,TX,A329353,10/30/2015,10/30/2015,0,STRAY,OVER THE COUNTER,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
*JASPURR MCGEE,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,01/04/2016,K18-030943,CA02,A382044,12/19/2018,01/10/2019,22,STRAY,VET_HOSP,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94044,"94044(37.617695, -122.485896)",1,28604
,CAT,DOMESTIC SH,WHITE/BLACK,Spayed,SMALL,,K14-011123,CS06,A312467,10/04/2014,10/09/2014,5,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1,31039
MOMO,OTHER,REX,WHITE/BLACK,Male,SMALL,05/25/2016,K17-023967,CS06,A339428,06/16/2017,06/20/2017,4,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Unknown,KITTN,,K19-031797,CS05,A385855,03/28/2019,03/28/2019,0,STRAY,BORN_HERE,TRANSFER,HSSC,UNKNOWN,PENDING,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
COCO,DOG,CHIHUAHUA SH,TAN/WHITE,Spayed,SMALL,08/26/2013,K14-007938,DI105,A302934,03/04/2014,03/07/2014,3,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
*JANINE,OTHER,REX,AGOUTI,Spayed,SMALL,10/07/2009,K14-011139,CA01,A312511,10/07/2014,12/10/2014,64,STRAY,OVER THE COUNTER,TRANSFER,HSSC,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
LOKI,DOG,SIBERIAN HUSKY,BLACK/WHITE,Neutered,MED,06/15/2017,K18-029641,DA36,A375634,08/28/2018,09/11/2018,14,STRAY,FIELD,TRANSFER,IDAHO HS,HEALTHY,TREATABLE/REHAB,COUNTY,OUT OF COUNTY,83705,"83705(43.579675, -116.224114)",1,26251
CINNAMON,CAT,DOMESTIC MH,CALICO,Spayed,SMALL,01/01/2011,K20-036969,CS05,A400792,10/05/2020,10/06/2020,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,DOG,BRUSS GRIFFON/MIX,BL BRINDLE/GRAY,Female,TOY,04/23/2014,K17-023243,CI02,A351361,04/23/2017,04/24/2017,1,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,HEALTHY,HEALTHY,COUNTY,COUNTY,95462,"95462(38.468829, -123.018829)",1,31029
NAKITA,DOG,SIBERIAN HUSKY,WHITE/BLACK,Female,MED,01/31/2021,K21-039490,DS69,A406543,08/31/2021,09/01/2021,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
*BOBBY,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,06/19/2013,K21-039619,CA02,A299656,09/14/2021,12/18/2021,95,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
*ALFREDO,DOG,BOXER/PIT BULL,TAN/WHITE,Neutered,MED,02/21/2014,K17-022308,DA09,A347513,01/21/2017,03/25/2017,63,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
MOOSE,DOG,ENG BULLDOG,WHITE/BR BRINDLE,Neutered,LARGE,01/24/2013,K18-029134,DS90,A296893,07/16/2018,07/17/2018,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
JERRY,DOG,GOLDEN RETR,GOLD,Neutered,,01/01/2006,K16-017909,TRUCK,A038120,02/25/2016,02/25/2016,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,HEALTHY,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
CHLOE,DOG,CHIHUAHUA SH,TAN/WHITE,Spayed,MED,09/09/2010,K17-023035,DA01,A318637,04/05/2017,05/09/2017,34,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
HAMILTON,DOG,POODLE MIN/MIX,WHITE,Neutered,SMALL,07/21/2010,K20-036228,DS57,A229011,07/18/2020,10/14/2020,88,OWNER SURRENDER,OVER THE COUNTER_OWNED,ADOPTION,VOLUNTEER,UNKNOWN,TREATABLE/MANAGEABLE,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1,31040
MARY,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,04/20/2020,K20-035891,WESTFARM,A397717,06/02/2020,07/28/2020,56,STRAY,PHONE,ADOPTION,WESTFARM,TREATABLE/REHAB,HEALTHY,SANTA ROSA,COUNTY,95404,"95404(38.458384, -122.675588)",1,26080
,DOG,GOLDEN RETR,YELLOW,Neutered,LARGE,,K16-019697,DS68,A339403,07/09/2016,07/16/2016,7,STRAY,FIELD,TRANSFER,LILYS LEGA,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,COUNTY,94954,"94954(38.245316, -122.59871)",1,11139
LEXIE,DOG,ROTTWEILER,BLACK/BROWN,Spayed,LARGE,06/21/2017,K19-033279,DA38,A388858,08/10/2019,08/17/2019,7,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,REFERRAL-F,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95448,"95448(38.618857, -122.861927)",1,31016
,DOG,PIT BULL,RED/WHITE,Male,LARGE,,K15-014019,DS54,A321761,05/16/2015,06/19/2015,34,STRAY,OVER THE COUNTER,EUTHANIZE,BEH SEVERE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,,,,1,
,OTHER,MULE,GRAY,Male,MED,,K21-039638,VET,A406740,09/15/2021,09/16/2021,1,STRAY,FIELD,RETURN TO OWNER,,UNKNOWN,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1,31039
GRETA,DOG,GERM SHEPHERD,BLACK/TAN,Spayed,PUPPY,10/19/2015,K16-017504,DA22,A332218,01/19/2016,01/28/2016,9,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
CHUKO,DOG,GERM SHEPHERD/MIX,YELLOW,Male,MED,12/05/2017,K18-030812,DA26,A381670,12/05/2018,12/05/2018,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
DESI,DOG,WHIPPET,BLACK/WHITE,Neutered,MED,05/01/2007,K16-019519,DS75,A214327,06/30/2016,07/08/2016,8,CONFISCATE,FLD_CORONR,TRANSFER,NC WHIPPET,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,,,1,
MINNIE,DOG,CHIHUAHUA SH,RED/TAN,Spayed,TOY,10/21/2014,K14-012059,LOBBY,A314871,12/12/2014,01/08/2015,27,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
CANNON,DOG,BORDER COLLIE/GREAT PYRENEES,BROWN/LIVER,Neutered,LARGE,12/01/2013,K20-036394,TRUCK,A331818,08/08/2020,08/08/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,HEALTHY,HEALTHY,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",0,11138
CHATO,DOG,SHIH TZU,TAN,Male,TOY,11/17/2001,K15-016681,DI105,A329454,11/04/2015,11/17/2015,13,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
BALL,CAT,BALINESE,WHITE,Spayed,SMALL,12/30/2013,K21-040406,CS05,A408633,01/04/2022,01/18/2022,14,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94949,"94949(38.06215, -122.53789)",1,1842
*JEWEL,CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,04/05/2021,K21-038732,CA03,A405220,06/05/2021,06/10/2021,5,STRAY,PHONE,ADOPTION,SCAS WEB,UNKNOWN,HEALTHY,COUNTY,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1,26080
KEEGAN,DOG,AUST CATTLE DOG/QUEENSLAND HEEL,BROWN,Spayed,MED,05/20/2014,K15-016572,DA26,A329270,10/27/2015,11/28/2015,32,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
*COOPER,CAT,DOMESTIC MH,BLACK,Neutered,SMALL,07/09/2015,K16-022068,CA02,A346855,12/30/2016,01/17/2017,18,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94533,"94533(38.27114, -122.026467)",1,587
*SUSIE,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,05/12/2019,K20-037313,CS05,A401363,11/12/2020,02/06/2021,86,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
*RICKY,DOG,AMERICAN STAFF/MIX,TAN/WHITE,Neutered,SMALL,09/27/2014,K16-020919,DA08,A342912,09/27/2016,11/17/2016,51,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1,1829
*SHANE,DOG,LABRADOR RETR/MIX,BLACK/WHITE,Neutered,SMALL,06/13/2016,K16-020778,DA36,A342397,09/16/2016,09/30/2016,14,STRAY,FIELD,ADOPTION,INTERNET,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,95461,"95461(38.787437, -122.64395)",1,31028
,CAT,DOMESTIC SH,GRAY TABBY,Unknown,KITTN,04/07/2016,K16-018363,CS06,A335297,04/07/2016,04/07/2016,0,STRAY,BORN_HERE,EUTHANIZE,FERAL,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
ROCCO,DOG,PIT BULL,BLACK/WHITE,Male,SMALL,06/01/2019,K20-035576,TRUCK,A391898,03/11/2020,03/11/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
*LING LING,DOG,CHINESE SHARPEI,BLACK,Female,LARGE,08/23/2014,K18-029426,DA19,A375275,08/10/2018,09/20/2018,41,STRAY,OVER THE COUNTER,TRANSFER,HOMEWARD B,UNKNOWN,TREATABLE/MANAGEABLE,COUNTY,OUT OF COUNTY,96003,"96003(40.645212, -122.327472)",1,944
,CAT,DOMESTIC LH,BLACK,Male,KITTN,04/15/2022,K22-041487,HSSC,A411768,05/28/2022,05/28/2022,0,STRAY,PHONE,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
