"fiscal_year","bureau","office","program","union_group","job_code","job_title","position_id","sum_of_total_comp"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4993","4993-I/C Valuations Jr Analyst III","0013116","76953.76"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4993","4993-I/C Valuations Jr Analyst III","0107010","58911.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4993","4993-I/C Valuations Jr Analyst III","0107289","58911.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4993","4993-I/C Valuations Jr Analyst III","0107565","58911.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4993","4993-I/C Valuations Jr Analyst III","0107566","58911.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4993","4993-I/C Valuations Jr Analyst III","0107582","73292.96"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4993","4993-I/C Valuations Jr Analyst III","0107850","64022.40"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4993","4993-I/C Valuations Jr Analyst III","0108112","64022.40"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4993","4993-I/C Valuations Jr Analyst III","0108135","73292.96"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4993","4993-I/C Valuations Jr Analyst III","0108639","58911.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4993","4993-I/C Valuations Jr Analyst III","0108653","69586.40"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4993","4993-I/C Valuations Jr Analyst III","0108911","64022.40"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","4993","4993-I/C Valuations Jr Analyst III","0108914","54206.88"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5043","5043-Ind Comm Field Inspector III","0013132","88468.64"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5043","5043-Ind Comm Field Inspector III","0013134","86241.64"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5043","5043-Ind Comm Field Inspector III","0065423","70988.29"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5043","5043-Ind Comm Field Inspector III","0065897","77153.46"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5043","5043-Ind Comm Field Inspector III","0073464","62657.31"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5043","5043-Ind Comm Field Inspector III","0073465","62657.31"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5043","5043-Ind Comm Field Inspector III","0073498","67720.64"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5057","5057-Tech Rev Ind & Comm Anal III","0013114","78265.89"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5057","5057-Tech Rev Ind & Comm Anal III","0025184","88468.64"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5087","5087-IC Valuations Group Leader III","0013021","101479.04"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5087","5087-IC Valuations Group Leader III","0013022","106550.08"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5087","5087-IC Valuations Group Leader III","0013113","101479.04"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5087","5087-IC Valuations Group Leader III","0013150","101479.04"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5087","5087-IC Valuations Group Leader III","0013152","101479.04"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5087","5087-IC Valuations Group Leader III","0107307","75054.72"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5090","5090-Ind/Com Grp Ldr/Sr Fld Ins III","0013126","96343.52"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5090","5090-Ind/Com Grp Ldr/Sr Fld Ins III","0107322","106550.08"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5090","5090-Ind/Com Grp Ldr/Sr Fld Ins III","0108148","106550.08"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5090","5090-Ind/Com Grp Ldr/Sr Fld Ins III","0108152","106550.08"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","5090","5090-Ind/Com Grp Ldr/Sr Fld Ins III","0108414","98993.44"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","8839","8839-Research Senior Analyst I - Commerical","0067952","92416.48"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","AFSCME","8840","8840-Research Senior Analyst II - Commerical","0067953","117093.60"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","NON-UNION","7719","7719-Director of Special Properties","0056620","117300.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","NON-UNION","7730","7730-Director of Commercial Valuations","0036425","142800.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","NON-UNION","7815","7815-Manager of Commercial Valuations","0051683","113565.75"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","NON-UNION","7815","7815-Manager of Commercial Valuations","0051724","102462.49"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","NON-UNION","7816","7816-Manager of Special Properties","0051733","104380.68"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","NON-UNION","8846","8846-Assistant Mgr of Commercial Data Collection","0073704","80291.92"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","NON-UNION","8846","8846-Assistant Mgr of Commercial Data Collection","0073752","81544.32"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","NON-UNION","8847","8847-Assistant Mgr of Residential Data Collection","0073724","78351.52"
"FY22","1251-Assessor","1040-County Assessor (Office)","11915-Commercial Valuations","NON-UNION","8847","8847-Assistant Mgr of Residential Data Collection","0073753","83187.52"
"FY22","1251-Assessor","1040-County Assessor (Office)","11930-Communications","AFSCME","8830","8830-Communications Specialist","0067566","96616.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","11930-Communications","AFSCME","8831","8831-Community Outreach Liaison Assessor","0067567","57755.36"
"FY22","1251-Assessor","1040-County Assessor (Office)","11930-Communications","AFSCME","8831","8831-Community Outreach Liaison Assessor","0067568","50978.72"
"FY22","1251-Assessor","1040-County Assessor (Office)","11930-Communications","AFSCME","8831","8831-Community Outreach Liaison Assessor","0105208","50978.72"
"FY22","1251-Assessor","1040-County Assessor (Office)","11930-Communications","NON-UNION","7732","7732-Director of Communications","0036432","104979.86"
"FY22","1251-Assessor","1040-County Assessor (Office)","11930-Communications","NON-UNION","7860","7860-Director of Communications - Assessor","0053307","119646.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","12590-Data Management","AFSCME","5096","5096-Resident Model Sr Analyst V","0013125","111088.64"
"FY22","1251-Assessor","1040-County Assessor (Office)","12590-Data Management","NON-UNION","7734","7734-Sr Data Scientist (Res)","0055891","106740.36"
"FY22","1251-Assessor","1040-County Assessor (Office)","12590-Data Management","NON-UNION","7975","7975-Sr Data Scientist (Com)","0056621","106035.75"
"FY22","1251-Assessor","1040-County Assessor (Office)","15050-Information Technology","AFSCME","5046","5046-Programmer II - Assessor","0013063","79986.40"
"FY22","1251-Assessor","1040-County Assessor (Office)","15050-Information Technology","AFSCME","5046","5046-Programmer II - Assessor","0013086","88468.64"
"FY22","1251-Assessor","1040-County Assessor (Office)","15050-Information Technology","AFSCME","5091","5091-Programmer IV - Assessor","0008002","79986.40"
"FY22","1251-Assessor","1040-County Assessor (Office)","15050-Information Technology","AFSCME","5111","5111-Senior Programmer III - Assess","0013096","117093.60"
"FY22","1251-Assessor","1040-County Assessor (Office)","15050-Information Technology","AFSCME","5111","5111-Senior Programmer III - Assess","0013147","117093.60"
"FY22","1251-Assessor","1040-County Assessor (Office)","15050-Information Technology","AFSCME","5162","5162-Manager of Records Management","0081815","101956.31"
"FY22","1251-Assessor","1040-County Assessor (Office)","15050-Information Technology","AFSCME","6455","6455-Help Desk Manager","0065896","81571.36"
"FY22","1251-Assessor","1040-County Assessor (Office)","15050-Information Technology","NON-UNION","5131","5131-Asst Manager Records Managment","0013123","119121.60"
"FY22","1251-Assessor","1040-County Assessor (Office)","15050-Information Technology","NON-UNION","5150","5150-Sr Network Administrator III","0013097","111644.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","15050-Information Technology","NON-UNION","5150","5150-Sr Network Administrator III","0013119","111644.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","15050-Information Technology","NON-UNION","5150","5150-Sr Network Administrator III","0013121","111644.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","15050-Information Technology","NON-UNION","5167","5167-Mgr of App Develop/Assessor","0013061","128500.24"
"FY22","1251-Assessor","1040-County Assessor (Office)","15150-Intergovernmental Affairs & Policy","AFSCME","5093","5093-Research Analyst V - Assessor","0013098","101479.04"
"FY22","1251-Assessor","1040-County Assessor (Office)","15150-Intergovernmental Affairs & Policy","NON-UNION","7735","7735-Director of Policy","0036439","129018.24"
"FY22","1251-Assessor","1040-County Assessor (Office)","15150-Intergovernmental Affairs & Policy","NON-UNION","8980","8980-Legislative Coordinator - Assessor","0088038","64842.56"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","AFSCME","4904","4904-Freedom of Info Specialist I","0105209","47476.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","AFSCME","4925","4925-Freedom of Info Special III","0013055","62023.52"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","AFSCME","4925","4925-Freedom of Info Special III","0108113","56080.96"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","AFSCME","4925","4925-Freedom of Info Special III","0108916","56080.96"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","AFSCME","4946","4946-Exempt Analyst I - Assessor","0006582","63950.49"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","AFSCME","4946","4946-Exempt Analyst I - Assessor","0068974","52871.80"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","AFSCME","4946","4946-Exempt Analyst I - Assessor","0068975","57755.36"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","AFSCME","8826","8826-Taxpayer Resolution Specialist I","0067530","66603.68"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","AFSCME","8827","8827-Taxpayer Resolution Specialist II","0067531","76953.76"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","AFSCME","8828","8828-Incentive Sr Analyst III","0067563","88468.64"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","AFSCME","8829","8829-Incentive Sr Analyst I","0067564","73011.87"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","AFSCME","8829","8829-Incentive Sr Analyst I","0067565","76953.76"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","AFSCME","8829","8829-Incentive Sr Analyst I","0087576","58911.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","NON-UNION","5127","5127-Asst Manager Freedom of Info","0012988","81516.32"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","NON-UNION","5137","5137-Manager of Freedom of Informa","0013149","106708.89"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","NON-UNION","5160","5160-Legal Counsel IV - Assessor","0036455","120317.60"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","NON-UNION","5189","5189-Director of Legal - Assessor","0036453","145000.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","NON-UNION","8806","8806-Mgr of Incentive Prgms - Assor","0062723","117899.70"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","NON-UNION","8848","8848-Paralegal - Assessor","0068976","56374.24"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","NON-UNION","8981","8981-Senior Legal Counsel - Assessor","0080914","140699.53"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","NON-UNION","8989","8989-Legal Counsel - Assessor","0082254","99164.68"
"FY22","1251-Assessor","1040-County Assessor (Office)","15530-Legal","NON-UNION","9111","9111-Director of Labor & Employment","0095766","120000.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","17080-Outreach","NON-UNION","7733","7733-Director of Outreach & Engagement","0036437","117478.37"
"FY22","1251-Assessor","1040-County Assessor (Office)","17080-Outreach","NON-UNION","8805","8805-Community Outreach Strategist - Assessor","0062727","94194.66"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0012981","76953.76"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0013027","76953.76"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0064582","67113.45"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0064776","61753.87"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0065265","54507.11"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0065266","54507.11"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0065421","58911.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0067572","66743.04"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0067573","63613.95"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0067574","63613.95"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0067575","71193.34"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0092707","58911.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0092708","58911.84"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0107868","73292.96"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0108138","73292.96"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4888","4888-Residential Field Inspect III","0108657","73292.96"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4944","4944-Division Analyst I-Assessor","0013034","66591.20"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4944","4944-Division Analyst I-Assessor","0060710","55400.80"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4944","4944-Division Analyst I-Assessor","0067570","50978.72"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4944","4944-Division Analyst I-Assessor","0067571","57755.36"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4944","4944-Division Analyst I-Assessor","0076788","63419.20"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4953","4953-Resident Field Workflow Coord","0006579","96616.00"
"FY22","1251-Assessor","1040-County Assessor (Office)","18910-Residential Valuations","AFSCME","4954","4954-Residential Junior Analyst","0012948","59639.84"
