"sitename_std","roomno","address1_std","city_std","truecountyfips","truecountyname","state_std","zip_std","latitude","longitude","desser","npi","licno","pfi","mmisno","commind","mcaidind","chpind","harpind","maind","pcapind","mapind","paceind","fidaind","fidaiddind","hivsnpind","bhpind","bhpaind","nonmcomedind","servtype01","servtype02","servtype03","servtype04","servtype05","servtype06","servtype07","servtype08","servtype09","servtype10","servtype11","servtype12","servtype13","servtype14","servtype15","servtype16","servtype17","servtype18","servtype19","servtype20","servtype21","servtype22","servtype23","servtype24","servtype25","hx_indv_med_ind_1","hx_indv_med_ind_2","hx_indv_med_ind_3","hx_indv_med_ind_4","hx_indv_med_ind_5","hx_indv_med_ind_6","hx_indv_med_ind_7","hx_indv_med_ind_8","hx_indv_med_ind_9","hx_indv_med_ind_10","hx_shp_med_ind_1","hx_shp_med_ind_2","hx_shp_med_ind_3","hx_shp_med_ind_4","hx_shp_med_ind_5","hx_shp_med_ind_6","hx_shp_med_ind_7","hx_shp_med_ind_8","hx_shp_med_ind_9","hx_shp_med_ind_10","servcnty1","servcnty2","servcnty3","servcnty4","servcnty5","planname","pndsid","quarter"
"ASTOR SERVICES","NA","750 TILDEN ST","BRONX","36005","Bronx","NY","10467","40.876579","-73.862747","839","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","750 TILDEN ST","BRONX","36005","Bronx","NY","10467","40.876579","-73.862747","854","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","750 TILDEN ST","BRONX","36005","Bronx","NY","10467","40.876579","-73.862747","860","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","750 TILDEN ST","BRONX","36005","Bronx","NY","10467","40.876579","-73.862747","861","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","750 TILDEN ST","BRONX","36005","Bronx","NY","10467","40.876579","-73.862747","836","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","750 TILDEN ST","BRONX","36005","Bronx","NY","10467","40.876579","-73.862747","837","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","750 TILDEN ST","BRONX","36005","Bronx","NY","10467","40.876579","-73.862747","858","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","750 TILDEN ST","BRONX","36005","Bronx","NY","10467","40.876579","-73.862747","856","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","750 TILDEN ST","BRONX","36005","Bronx","NY","10467","40.876579","-73.862747","857","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","750 TILDEN ST","BRONX","36005","Bronx","NY","10467","40.876579","-73.862747","859","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","750 TILDEN ST","BRONX","36005","Bronx","NY","10467","40.876579","-73.862747","862","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","750 TILDEN ST","BRONX","36005","Bronx","NY","10467","40.876579","-73.862747","827","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","750 TILDEN ST","BRONX","36005","Bronx","NY","10467","40.876579","-73.862747","829","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","375","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","824","375","974","839","281","854","860","861","780","836","837","858","856","857","859","986","987","862","827","964","829","616","922","989","357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","824","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","839","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","854","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","860","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","861","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","836","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","837","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","858","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","856","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","857","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","859","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","862","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","827","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","223 MAIN ST","BEACON","36027","Dutchess","NY","12508","41.506688","-73.973891","829","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","46 LINCOLN AVE","POUGHKEEPSIE","36027","Dutchess","NY","12601","41.695538","-73.933553","375","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","824","375","974","839","281","854","860","861","780","836","837","858","856","857","859","986","987","862","827","964","829","616","922","989","357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","46 LINCOLN AVE","POUGHKEEPSIE","36027","Dutchess","NY","12601","41.695538","-73.933553","824","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","46 LINCOLN AVE","POUGHKEEPSIE","36027","Dutchess","NY","12601","41.695538","-73.933553","839","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","46 LINCOLN AVE","POUGHKEEPSIE","36027","Dutchess","NY","12601","41.695538","-73.933553","854","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","46 LINCOLN AVE","POUGHKEEPSIE","36027","Dutchess","NY","12601","41.695538","-73.933553","860","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","46 LINCOLN AVE","POUGHKEEPSIE","36027","Dutchess","NY","12601","41.695538","-73.933553","861","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","46 LINCOLN AVE","POUGHKEEPSIE","36027","Dutchess","NY","12601","41.695538","-73.933553","836","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","46 LINCOLN AVE","POUGHKEEPSIE","36027","Dutchess","NY","12601","41.695538","-73.933553","837","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","46 LINCOLN AVE","POUGHKEEPSIE","36027","Dutchess","NY","12601","41.695538","-73.933553","858","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","46 LINCOLN AVE","POUGHKEEPSIE","36027","Dutchess","NY","12601","41.695538","-73.933553","856","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
