"facility","address","date_of_inspection","violation_item","violation_description","critical_violation","total_critical_violations","total_crit_not_corrected","total_noncritical_violations","local_health_department","county","facility_code","facility_address","facility_city","facility_postal_zipcode","nysdoh_gazetteer_1980","facility_municipality","operation_name","permit_expiration_date","food_service_type","food_service_description","permitted_d_b_a","permitted_corp_name","perm_operator_last_name","perm_operator_first_name","nys_health_operation_id","inspection_type","inspection_comments","fs_facility_state","latitude","longitude"
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2014-10-01T00:00:00.000","8F","Improper thawing procedures used","Not Critical Violation","1","0","7","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Re-Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2014-10-01T00:00:00.000","11A","Manual facilities inadequate, technique incorrect; mechanical facilities not operated in accordance with manufacturer's instructions","Not Critical Violation","1","0","7","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Re-Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2014-10-01T00:00:00.000","10B","Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)","Not Critical Violation","1","0","7","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Re-Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2014-10-01T00:00:00.000","12C","Plumbing and sinks not properly sized, installed, maintained; equipment and floors not properly drained","Not Critical Violation","1","0","7","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Re-Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2014-10-01T00:00:00.000","5C","Potentially hazardous foods are not stored under refrigeration except during necessary preparation or approved precooling procedures (room temperature storage).","Critical Violation","1","0","7","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Re-Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2014-10-06T00:00:00.000","10B","Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)","Not Critical Violation","0","0","4","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Re-Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2014-10-06T00:00:00.000","12C","Plumbing and sinks not properly sized, installed, maintained; equipment and floors not properly drained","Not Critical Violation","0","0","4","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Re-Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2014-10-06T00:00:00.000","11A","Manual facilities inadequate, technique incorrect; mechanical facilities not operated in accordance with manufacturer's instructions","Not Critical Violation","0","0","4","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Re-Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-02-06T00:00:00.000","8E","Accurate thermometers not available or used to evaluate refrigerated or heated storage temperatures","Not Critical Violation","1","0","9","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-02-06T00:00:00.000","11C","Food contact surfaces not washed, rinsed and sanitized after each use and following any time of operations when contamination may have occurred","Not Critical Violation","1","0","9","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-02-06T00:00:00.000","10B","Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)","Not Critical Violation","1","0","9","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-02-06T00:00:00.000","10A","Food (ice) contact surfaces are improperly designed, constructed, installed, located (cracks, open seams, pitted surfaces, tin cans reused, uncleanable or corroded food contact surfaces)","Not Critical Violation","1","0","9","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-02-06T00:00:00.000","5A","Potentially hazardous foods are not kept at or below 45�F during cold holding, except smoked fish not kept at or below 38�F during cold holding.","Critical Violation","1","0","9","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-02-06T00:00:00.000","8B","In use food dispensing utensils improperly stored","Not Critical Violation","1","0","9","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-02-06T00:00:00.000","8A","Food not protected during storage, preparation, display, transportation and service, from potential sources of contamination (e.g., food uncovered, mislabeled, stored on floor, missing or inadequate sneeze guards, food containers double stacked)","Not Critical Violation","1","0","9","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-02-06T00:00:00.000","8C","Improper use and storage of clean, sanitized equipment and utensils","Not Critical Violation","1","0","9","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-02-20T00:00:00.000","5C","Potentially hazardous foods are not stored under refrigeration except during necessary preparation or approved precooling procedures (room temperature storage).","Critical Violation","1","0","0","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Re-Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-02-24T00:00:00.000","12A","Hot, cold running water not provided, pressure inadequate","Not Critical Violation","0","0","1","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Re-Inspection",,"NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-12-07T00:00:00.000","12C","Plumbing and sinks not properly sized, installed, maintained; equipment and floors not properly drained","Not Critical Violation","3","0","7","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection","reinspection on or about 12/21/15. |warning notice provided.","NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-12-07T00:00:00.000","8B","In use food dispensing utensils improperly stored","Not Critical Violation","3","0","7","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection","reinspection on or about 12/21/15. |warning notice provided.","NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-12-07T00:00:00.000","8A","Food not protected during storage, preparation, display, transportation and service, from potential sources of contamination (e.g., food uncovered, mislabeled, stored on floor, missing or inadequate sneeze guards, food containers double stacked)","Not Critical Violation","3","0","7","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection","reinspection on or about 12/21/15. |warning notice provided.","NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-12-07T00:00:00.000","12E","Handwashing facilities inaccessible, improperly located, dirty, in disrepair, improper fixtures, soap, and single service towels or hand drying devices missing","Not Critical Violation","3","0","7","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection","reinspection on or about 12/21/15. |warning notice provided.","NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-12-07T00:00:00.000","15A","Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces","Not Critical Violation","3","0","7","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection","reinspection on or about 12/21/15. |warning notice provided.","NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-12-07T00:00:00.000","6A","Potentially hazardous foods are not kept at or above 140�F during hot holding.","Critical Violation","3","0","7","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection","reinspection on or about 12/21/15. |warning notice provided.","NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-12-07T00:00:00.000","5C","Potentially hazardous foods are not stored under refrigeration except during necessary preparation or approved precooling procedures (room temperature storage).","Critical Violation","3","0","7","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection","reinspection on or about 12/21/15. |warning notice provided.","NY",,
"105 TEN BAR & GRILL","127 WOODSIDE AVENUE,  BRIARCLIFF MANOR","2015-12-07T00:00:00.000","5A","Potentially hazardous foods are not kept at or below 45�F during cold holding, except smoked fish not kept at or below 38�F during cold holding.","Critical Violation","3","0","7","Westchester County","WESTCHESTER","01-P180-A","127 WOODSIDE AVENUE","BRIARCLIFF MANOR","10510","593102","BRIARCLIFF","105 TEN BAR & GRILL","2022-12-31T00:00:00.000","Food Service Establishment","Food Service Establishment",,"WICKED CHEF FRATERNITY, LLC","FORTUNATE","ANTHONY","854260","Inspection","reinspection on or about 12/21/15. |warning notice provided.","NY",,
