"report_year","measurement_year","payer","plan_name","plan_id","cg_higher_domain","cg_domain","domain_rating","domain","sub_domain","measuredescription","measure","region","critical_value","average_critical_value","domain_scores","mean_of_domain_scores","standard_deviation_of_domain_scores","total_stars","mean_of_total_stars","standard_deviation_of_total_stars"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Well-Child & Preventive Care Visits in First 15 Months of Life (6+ Visits)","WC Visits 15m-6+","Hudson Valley","2.727335234","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Well-Child & Preventive Care Visits in First 15 Months of Life (6+ Visits)","WC Visits 15m-6+","Northeast","2.727335234","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Well-Child & Preventive Care Visits in First 15 Months of Life (6+ Visits)","WC Visits 15m-6+","Western","2.727335234","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","Central","2.72701825","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","Hudson Valley","2.72701825","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","Northeast","2.72701825","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Child and Adolescent Well-Care Visits","Child and Adol WC Visits","Western","2.72701825","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Child and Adolescent Behavioral Health","Follow-up for Children Prescribed ADHD Medication-Initiation and Continuation (Composite)","F/U for New ADHD Med","Central","2.683906787","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Child and Adolescent Behavioral Health","Follow-up for Children Prescribed ADHD Medication-Initiation and Continuation (Composite)","F/U for New ADHD Med","Hudson Valley","2.683906787","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Child and Adolescent Behavioral Health","Follow-up for Children Prescribed ADHD Medication-Initiation and Continuation (Composite)","F/U for New ADHD Med","Northeast","2.683906787","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Child and Adolescent Behavioral Health","Follow-up for Children Prescribed ADHD Medication-Initiation and Continuation (Composite)","F/U for New ADHD Med","Western","2.683906787","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Behavioral Health","Antidepressant Medication Management-84 days and 180 days (Composite)","Antidep Med Mgmt","Central","2.727105667","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Behavioral Health","Antidepressant Medication Management-84 days and 180 days (Composite)","Antidep Med Mgmt","Hudson Valley","2.727105667","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Behavioral Health","Antidepressant Medication Management-84 days and 180 days (Composite)","Antidep Med Mgmt","Northeast","2.727105667","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Behavioral Health","Antidepressant Medication Management-84 days and 180 days (Composite)","Antidep Med Mgmt","Western","2.727105667","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Use of Services","Use of Services","Initiation and Engagement in AOD Dependence Treatment (Composite)","AOD Dependence Init & Engage","Central","2.727124776","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Use of Services","Use of Services","Initiation and Engagement in AOD Dependence Treatment (Composite)","AOD Dependence Init & Engage","Hudson Valley","2.727124776","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Use of Services","Use of Services","Initiation and Engagement in AOD Dependence Treatment (Composite)","AOD Dependence Init & Engage","Northeast","2.727124776","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Quality of Care Provided to Members with Illness","Behavioral Health","3","Use of Services","Use of Services","Initiation and Engagement in AOD Dependence Treatment (Composite)","AOD Dependence Init & Engage","Western","2.727124776","2.701445115","0.142849397","0.121269468","0.866456247","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Chlamydia Screening (Ages 16-20 and Ages 21-24)(Composite)","Chlamydia Screening","Central","2.727063058","2.471362825","-3.306264351","0.697864076","3.109647985","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Chlamydia Screening (Ages 16-20 and Ages 21-24)(Composite)","Chlamydia Screening","Hudson Valley","2.727063058","2.471362825","-3.306264351","0.697864076","3.109647985","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Chlamydia Screening (Ages 16-20 and Ages 21-24)(Composite)","Chlamydia Screening","Northeast","2.727063058","2.471362825","-3.306264351","0.697864076","3.109647985","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Chlamydia Screening (Ages 16-20 and Ages 21-24)(Composite)","Chlamydia Screening","Western","2.727063058","2.471362825","-3.306264351","0.697864076","3.109647985","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Adult Care","3","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Central","1.943180281","1.932586295","-1.425609699","-1.402313199","1.253080037","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Adult Care","3","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Hudson Valley","1.943180281","1.932586295","-1.425609699","-1.402313199","1.253080037","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Adult Care","3","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Northeast","1.943180281","1.932586295","-1.425609699","-1.402313199","1.253080037","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Adult Care","3","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Western","1.943180281","1.932586295","-1.425609699","-1.402313199","1.253080037","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","Central","1.96","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","Hudson Valley","1.96","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","Northeast","1.96","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
"2021","2020","Commercial HMO","MVP Health Care","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","Western","1.96","2.266870697","-0.767382495","-0.065315062","3.459053137","22","27.9375","6.315725838"
