"site_name","room_suite","address","town_city","county_fips","county_name","state","zip_code","latitude","longitude","area_code","phone_number","designated_service","npi","license_number_facility","pfi","medicaid_provider","commercial_provider_indicator","medicaid_provider_indicator","chp_indicator","harp_indicator","medicaid_advantage_indicator","partial_caps_indicator","map_indicator","pace_indicator","fida_indicator","fidaidd_indicator","hivsnp_indicator","sip_pl_indicator","nysoh_standard_essential","nysoh_ep_plus_adult_vision","commercial_non_mco_medical","commercial_non_mco_medical_1","commercial_non_mco_medical_2","commercial_non_mco_medical_3","commercial_non_mco_medical_4","commercial_non_mco_medical_5","commercial_non_mco_medical_6","commercial_non_mco_medical_7","service_1","service_2","service_3","service_4","service_5","service_6","service_7","service_8","service_9","service_10","service_11","service_12","service_13","service_14","service_15","service_16","service_17","service_18","service_19","service_20","service_21","service_22","service_23","service_24","service_25","nysoh_medical_network","nysoh_medical_network_1","nysoh_medical_network_2","nysoh_medical_network_3","nysoh_medical_network_4","nysoh_medical_network_5","nysoh_medical_network_6","nysoh_medical_network_7","nysoh_medical_network_8","servicing_county_1","servicing_county_2","servicing_county_3","servicing_county_4","servicing_county_5","oasas_program_reporting_unit","oasas_provider_number","omh_id","plan_name","provider_network_data_system","quarter_year"
"13TH AVE PHARMACY","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Empire plan","208","Quarter4 2019"
"13TH AVE PHARMACY","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter4 2019"
"13TH AVE PHARMACY","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Excellus Health Plan, Inc.","38","Quarter4 2019"
"13TH AVE PHARMACY","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250",,,"3361144","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Empire BC/ Empire BCBS/ Empire HealthChoice HMO Inc","57","Quarter4 2019"
"13TH AVE PHARMACY","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc.","184","Quarter4 2019"
"13TH AVE PHARMACY","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Align Select","216","Quarter4 2019"
"13TH AVE PHARMACY","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthNow New York Inc. : Focus Select","213","Quarter4 2019"
"13TH AVE PHARMACY","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Health Insurance Plan of Greater New York, Inc.","50","Quarter4 2019"
"13TH AVE PHARMACY","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Senior Whole Health","115","Quarter4 2019"
"13TH AVE PHARMACY","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Amida Care, Inc.","11","Quarter4 2019"
"13TH AVE PHARMACY INC","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745","999999","99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Oxford Health Plans (NY), Inc.: Metro","143","Quarter4 2019"
"13TH AVE PHARMACY INC","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.: QHP","149","Quarter4 2019"
"13TH AVE PHARMACY INC","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Jefferson-Lewis Et. Al. School Employees’ Healthcare Plan DBA Jefferson Lewis Choice Plus Network","212","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Delaware American Life Insurance Company: Aetna Passport","159","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Aetna Whole Health Two","189","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Broad PPO","2","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Managed Pharmacy PPO","197","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Savings Plus","4","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Health Insurance Company of New York","5","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745","999999","3361144","0","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthPlus HP, LLC","128","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745","999999","3361144","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Affinity Health Plan, Inc.","6","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"MetroPlus Health Plan, Inc.","66","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"MetroPlus Health Plan, Inc. (HIV/SNP)","95","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745","999999","3361144","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Crystal Run Health Plan, LLC","23","Quarter4 2019"
"13TH AVE PHARMACY INC.","N/A","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","7199777","760","1801195250","30745",,"3361144","0","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"WellCare of New York, Inc.","93","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745","999999","3361144","0","1","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"New York Quality Healthcare Corporation","44","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745","999999","3361144","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"MVP Health Plan, Inc.","69","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Healthfirst Health Plan, Inc. / Healthfirst PHSP, Inc.","52","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","99999",,"5802776","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Elderplan Inc.","30","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","914","6991600","760","1548365331","30745",,"166119","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Centerlight Healthcare","20","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice SNP","126","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice, Inc.","92","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Partners Health Plan","78","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","30745",,"3361144","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"13TH AVE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250",,,"99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Oscar Insurance Corp.","75","Quarter4 2019"
"13TH AVENUE PHARMACY INC.","NA","5211 13TH AVE","BROOKLYN","36047","Kings","NY","11219","40.632957","-73.993912","718","8719777","760","1801195250","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Health Insurance Company of New York","5","Quarter4 2019"
