"county","priority_area_order","priority_area","focus_area_order","focus_area","contractor","contract_information","contractor_main_address","phone_number","email"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Charles B. Wang Community Health Center","Comprehensive Adolescent Pregnancy Prevention","79 Madison Ave; 6th floor , New York, NY 10016","(718) 302-8121","lau@cbwchc.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Community Health Care Network","Comprehensive Adolescent Pregnancy Prevention","79 Madison Ave; 6th floor , New York, NY 10016","(212) 366-4500","dfarley@chnnyc.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Community HealthCare Network","Family Planning Program","79 Madison Avenue, 6th Floor , New York, NY 10016","(212) 366-4500","cabate@chnnyc.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Grand Street Settlement","Comprehensive Adolescent Pregnancy Prevention","506 Lenox Ave New York, NY 10037","(212) 939-1000","ahardikar@grandsettlement.org; ptejada@grandsettlement.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Harlem RBI","Comprehensive Adolescent Pregnancy Prevention","320 East 82nd Street, New York, NY 10028","(212) 861-4400","ajefferson@harlemrbi.org, rcytron@harlemrbi.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Harlem RBI","Successfully Transitioning Youth to Adolescence","333 East 100th Street, New York, NY10029","(212) 722-1608","ajefferson@harlemrbi.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Inwood House","Comprehensive Adolescent Pregnancy Prevention","1901 First Ave New York, NY 10029","(212) 423-6262","llbryant@inwoodhouse.com"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Mount Sinai Adolescent Health Center","Comprehensive Adolescent Pregnancy Prevention","Adolescent Health Center 312-320 East 94th Street, New York, NY 10128","(212) 423-2900","Silvia.Alemany@mountsinai.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Mount Sinai Adolescent Health Center","Family Planning Program","312-320 E 94th St , New York, NY 10128","(212) 423-2900","Angela.Diaz@mountsinai.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","New Alternatives for Children, Inc.","Successfully Transitioning Youth to Adolescence","37 West 26th Street, 6th Floor, New York, NY 10010","(212) 696-1550","agoldsmith@NacKidsCan.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","New York Presbyterian","Comprehensive Adolescent Pregnancy Prevention","60 Haven Avenue Suite B-3, New York, NY 10032","(212) 304-5271","jag9007@nyp.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","NYC Health & Hospitals Corporation-Harlem Hospital Center","Comprehensive Adolescent Pregnancy Prevention","506 Leonx Ave., Ste. 16-156 New York, NY 10037","(212) 939-1894","orlando.adamson@nychhc.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood NYC","Family Planning Program","26 Bleecker Street , New York, NY 10012-2413","(212) 274-7220","joan.malin@ppnyc.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Safe Horizon","Comprehensive Adolescent Pregnancy Prevention","105 East 22nd Street, Room 100, New York, NY 10010","(212) 949-4957","cstrudwick@safehorizon.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","The Children's Aid Society","Comprehensive Adolescent Pregnancy Prevention","105 East 22nd Street, Rm. 100 , New York, NY 10010","(212) 949-4921","psaintonge@childrensaidsociety.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","The Door Adolescent Health Center","Family Planning Program","121 Ave of the Americas , New York, NY 10013","(212) 941-9090","rhonda@door.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","The Hetrick-Martin Institute","Comprehensive Adolescent Pregnancy Prevention","237 East 104th Street, New York, NY 10029","(212) 828-6046","aDiori@hmi.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Union Settlement Association, Inc.","Comprehensive Adolescent Pregnancy Prevention","104-106 East 126th St., Suite 4BC, New York, NY 10035","(212) 289-8800","dnocenti@unionsett.org"
"Niagara","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Agri-Business Child Development","Migrant and Seasonal Farmworker Health Program","847 Union Street, Schenectady, NY 12308","(518) 346-6447","community.relations@abcdny.org"
"Niagara","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Finger Lakes Migrant Healthcare Project","Migrant and Seasonal Farmworker Health Program","165 Main Street Ossining NY 10562","(315) 531-9102","Maryz@flchealth.org"
"Niagara","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Niagara Falls Memorial Medical Center","Migrant and Seasonal Farmworker Health Program","621 Tenth Street Niagara Falls, NY 14302","(716) 278-4301","joseph.ruffolo@nfmmc.org"
"Niagara","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Women and Childrens Hospital of Buffalo - Regional Perinatal Center","Regional Perinatal Centers","219 Bryant St Buffalo, NY 14222","(716) 878-7216","Lhubbard@kaleidahealth.org"
"Niagara","4","Promote Healthy Women, Infants, and Children","2","Child Health","Niagara County Health Department","Early Intervention Program","5467 Upper Mountain Road, Suite 100, Lockport, New York 14094","(716) 278-1991","lisa.chester@niagaracounty.com"
"Niagara","4","Promote Healthy Women, Infants, and Children","2","Child Health","SUNY Research Foundation","Keeping NY Kids Alive","P.O. Box 9 Albany, NY 12201-0009","(518) 434-7065",
"Niagara","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Community Health Center of Buffalo, Inc.","Family Planning Program","34 Benwood St , Buffalo, NY 14214","(716) 986-9180","jbrown@chcb.net"
"Niagara","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Native American Community Services of Erie and Niagara Counties, Inc.","Comprehensive Adolescent Pregnancy Prevention","501 Tenth St, Hamilton B Mizer Ctr Bldg., Niagara Falls, NY 14302","(716) 278-4423","phil@nacswny.org; dcrossviola@nacswny.org; ahuff@nacswny.org"
"Niagara","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Niagara Falls Housing Authority","Successfully Transitioning Youth to Adolescence","744 Tenth Street, Niagara Falls, NY 14301","(716) 285-6961","nfha@nfha.org"
"Niagara","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood 0f Western New York","Family Planning Program","2697 Main St , Buffalo, NY 14214-1701","(716) 831-2200","karen.nelson@ppwny.org"
"Niagara","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood of Western New York","Comprehensive Adolescent Pregnancy Prevention","501 Tenth St, Hamilton B Mizer Ctr Bldg., Niagara Falls, NY 14302","(716) 278-4423","Chris.Spicer@ppwny.org"
"Oneida","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Agri-Business Child Development","Migrant and Seasonal Farmworker Health Program","847 Union Street, Schenectady, NY 12308","(518) 346-6447","community.relations@abcdny.org"
"Oneida","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Crouse Hospital - Regional Perinatal Center","Regional Perinatal Centers","736 Irving Ave, Syracuse, NY 13210","(315) 470-8747","barbaramiller@crouse.org"
"Oneida","4","Promote Healthy Women, Infants, and Children","2","Child Health","Oneida County Health Department","Early Intervention Program","185 Genesee Street, 4th Floor, Utica, New York 13501","(315) 798-5080","tengle@ocgov.net"
"Oneida","4","Promote Healthy Women, Infants, and Children","2","Child Health","Saint Elizabeth Medical Center","School Based Health Centers","120 Hobart Street Utica NY 13501","(315) 734-3573","dpaladino@stemc.org"
"Oneida","4","Promote Healthy Women, Infants, and Children","2","Child Health","SUNY Research Foundation","Keeping NY Kids Alive","P.O. Box 9 Albany, NY 12201-0009","(518) 434-7065",
"Oneida","4","Promote Healthy Women, Infants, and Children","2","Child Health","Upstate Cerebral Palsy, Inc.","School Based Health Centers","1427 Genesee St. Utica NY 13501","(315) 798-8898","Darlene.Sovey@upstatecp.org"
"Oneida","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood Mohawk Hudson","Comprehensive Adolescent Pregnancy Prevention","1040 State St , Schenectady, NY 12307","(518) 374-5353","E.Lawson@ppmhchoices.org"
"Onondaga","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Crouse Hospital - Regional Perinatal Center","Regional Perinatal Centers","736 Irving Ave, Syracuse, NY 13210","(315) 470-8747","barbaramiller@crouse.org"
"Onondaga","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Finger Lakes Migrant Healthcare Project","Migrant and Seasonal Farmworker Health Program","165 Main Street Ossining NY 10562","(315) 531-9102","Maryz@flchealth.org"
"Onondaga","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Onondaga County DOH","Nurse Family Partnership- (TANF Funding)","501 E Fayette St , Syracuse, NY 13202","(315) 435-2000","susanserrao@ongov.net"
"Onondaga","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Onondaga County Health Department","Migrant and Seasonal Farmworker Health Program","421 Montgomery Street, 9th Floor Syracuse, NY 13202","(315) 435-3662","LindaKarmen@ongov.net"
"Onondaga","4","Promote Healthy Women, Infants, and Children","2","Child Health","Onondaga County DOH","Nurse Family Partnership- (TANF Funding)","501 E Fayette St , Syracuse, NY 13202","(315) 435-2000","susanserrao@ongov.net"
"Onondaga","4","Promote Healthy Women, Infants, and Children","2","Child Health","Onondaga County Health Department","Early Intervention Program","501 East Fayette Street, Suite B, Syracuse, New York 13202","(315) 435-3230","AmyPilacky@ongov.net"
"Onondaga","4","Promote Healthy Women, Infants, and Children","2","Child Health","SUNY Research Foundation","Keeping NY Kids Alive","P.O. Box 9 Albany, NY 12201-0009","(518) 434-7065",
"Onondaga","4","Promote Healthy Women, Infants, and Children","2","Child Health","Syracuse Community Health Center","School Based Health Centers","819 South Salina Street Syracuse NY 13202","(315) 476-7921","jb3@schcny.com"
"Onondaga","4","Promote Healthy Women, Infants, and Children","2","Child Health","Syracuse Community Health Center, Inc","School Based Health Centers- Dental Clinics","819 South Salina Street Syracuse, NY 13202","(315) 476-7921","jb3@schcny.com"
"Onondaga","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Onondaga County DOH","Nurse Family Partnership- (TANF Funding)","501 E Fayette St , Syracuse, NY 13202","(315) 435-2000","susanserrao@ongov.net"
"Onondaga","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","REACH, CNY, Inc.","Comprehensive Adolescent Pregnancy Prevention","401 South Avenue , Syracuse, NY 13204","(315) 435-3685","execdir@reachcny.org"
"Onondaga","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","YWCA of Syracuse of Onondaga County","Successfully Transitioning Youth to Adolescence","120 East Washington Street, Suite 415, Syracuse, NY 13202","(315) 424-0040)","saccywca@cnymail.com"
"Ontario","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Agri-Business Child Development","Migrant and Seasonal Farmworker Health Program","847 Union Street, Schenectady, NY 12308","(518) 346-6447","community.relations@abcdny.org"
"Ontario","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Finger Lakes Migrant Healthcare Project","Migrant and Seasonal Farmworker Health Program","165 Main Street Ossining NY 10562","(315) 531-9102","Maryz@flchealth.org"
"Ontario","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Strong Memorial Hospital - Regional Perinatal Center","Regional Perinatal Centers","601 Elmwood Avenue, Rochester, NY 14627","(585) 275-6036","Chris_glantz@urmc.rochester.edu"
