"measurement_year","payer","plan_id","plan_name","measure","measure_description","age_category","gender","rate","percentile_10th","percentile_25th","percentile_50th","percentile_75th","percentile_90th","level_of_significance","membermonths","events","days","members","expected_rate","observed_rate","o_e_ratio"
"2020","Commercial HMO","1090384","CDPHP","Mental Health-IP","Mental Health Utilization- Inpatient","All","Both genders","0.3","0.17","0.18","0.2","0.22","0.3","90th percentile or above","1133248","283",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Mental Health-ED","Mental Health Utilization- ED","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","LAP Cholecystectomy","Laparoscopic Cholecystectomy","Age 15-44","Female","4.56","2.11","3.32","3.69","4.26","4.56","90th percentile or above","2597224","986",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","LAP Cholecystectomy","Laparoscopic Cholecystectomy","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Coronary Artery Bypass Graft","Coronary Artery Bypass Graft","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 85 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-ED","Mental Health Utilization- ED","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-IP","Mental Health Utilization- Inpatient","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-OP","Mental Health Utilization- Outpatient","Age 0-12","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Bariatric","Bariatric Weight Loss Surgery","Age 0-19","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Total scripts of concern","Total number of prescriptions for antibiotics of concern","Age 10-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-ED","Mental Health Utilization- ED","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-IP","Mental Health Utilization- Inpatient","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-Telehealth","Mental Health Utilization- Telehealth","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-OP","Mental Health Utilization- Outpatient","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-Any","Mental Health Utilization- Any Service","Age 13-17","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 18-24","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 18-24","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 18-24","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 18-24","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 18-24","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 18-24","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","Age 18-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-ED","Mental Health Utilization- ED","Age 18-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Mental Health-IP","Mental Health Utilization- Inpatient","Age 18-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Bariatric","Bariatric Weight Loss Surgery","Age 20-44","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Back Surgery","Back Surgery","Age 20-44","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 25-34","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 25-34","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 25-34","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 25-34","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 25-34","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","Age 25-34","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","LAP Cholecystectomy","Laparoscopic Cholecystectomy","Age 30-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 35-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 35-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","Age 35-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 35-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Alcohol/Drug-OP","Identification of Alcohol and Other Drug Services- Outpatient","Age 35-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Bariatric","Bariatric Weight Loss Surgery","Age 45-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Cardiac Cath","Cardiac Catheterization","Age 45-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Coronary Artery Bypass Graft","Coronary Artery Bypass Graft","Age 45-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Back Surgery","Back Surgery","Age 45-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Prostatectomy","Prostatectomy","Age 45-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Angioplasty","Angioplasty","Age 45-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Angioplasty","Angioplasty","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Alcohol/Drug-Telehealth","Identification of Alcohol and Other Drug Services- Telehealth","Age 13-17","Male","0.41","0.41","0.41","0.86","1.22","1.22","10th percentile or below","300655","103",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","All","Male","0.42","0.42","0.43","0.48","0.49","0.51","10th percentile or below","287365","101",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Alcohol/Drug-ER","Identification of Alcohol and Other Drug Services- ED","Age 35-64","Male","0.43","0.4","0.41","0.44","0.46","0.48",,"167184","60",,,,,
