"lhu","operation_name","address","city","state","zip","municipality","county","subcat","run_date","location"
"ONEONTA DO","SMOKER'S CHOICE","76  CHESTNUT  STREET","ONEONTA","NY","13820","ONEONTA","OTSEGO","TOBACCO RETAIL","2020-11-10T00:00:00.000","76  CHESTNUT  STREET
ONEONTA, NY 13820
(42.45442998200008, -75.06565998099995)"
"SUFFOLK","MOBIL","1823 MIDDLE COUNTRY  ROAD","RIDGE","NY","11961","BROOKHAVEN","SUFFOLK","CONVENIENCE/GAS","2020-11-10T00:00:00.000","1823 MIDDLE COUNTRY  ROAD
RIDGE, NY 11961
(40.89158402600003, -72.90135671099995)"
"ERIE","KNOLL'S MOBIL NORTH","3005 NIAGARA FALLS  BOULEVARD","AMHERST","NY","14228","AMHERST","ERIE","GAS STATION","2020-11-10T00:00:00.000","3005 NIAGARA FALLS  BOULEVARD
AMHERST, NY 14228
(43.036443020000036, -78.82285402999997)"
"WESTCHESTER","DEVISH CORPORATION","577 WARBURTON AVENUE","HASTINGS-ON-HUDSON","NY","10706","GREENBURGH","WESTCHESTER","STATIONERY STORE","2020-11-10T00:00:00.000","577 WARBURTON AVENUE
HASTINGS-ON-HUDSON, NY 10706
(40.99593801000003, -73.88230297399997)"
"NYC","MEADOW TRADING INC","61-46 188TH STREET","FRESH MEADOWS","NY","11365","QUEENS","NEW YORK CITY","DISCOUNT STORE","2020-11-10T00:00:00.000","61-46 188TH STREET
FRESH MEADOWS, NY 11365
(40.73930999300006, -73.78633303299995)"
"CHEMUNG","RITE AID PHARMACY #00260","1000 PENNSYLVANIA AVENUE","ELMIRA","NY","14904","SOUTHPORT","CHEMUNG","PHARMACY","2020-11-10T00:00:00.000","1000 PENNSYLVANIA AVENUE
ELMIRA, NY 14904
(42.06047001400003, -76.81153002999997)"
"SUFFOLK","STELLA STATIONARY","76 W MONTAUK HWY",,"NY",,"BABYLON","SUFFOLK","STATIONERY STORE","2020-11-10T00:00:00.000","76 W MONTAUK HWY
, NY 
(40.87757099500004, -72.52648001199998)"
"ERIE","GOLDEN FARMS","1351 KENSINGTON  AVENUE","BUFFALO","NY","14215","BUFFALO","ERIE","CONVENIENCE STORE","2020-11-10T00:00:00.000","1351 KENSINGTON  AVENUE
BUFFALO, NY 14215
(42.941062686000066, -78.80585138599997)"
"WESTCHESTER","S & I SNACK SHOP","2225 CROMPOUND ROAD","CORTLANDT MANOR","NY","10567","PEEKSKILL","WESTCHESTER","CONVENIENCE/GAS","2020-11-10T00:00:00.000","2225 CROMPOUND ROAD
CORTLANDT MANOR, NY 10567
(41.292795013000045, -73.86923500099994)"
"WESTCHESTER","CAMERONS DELI INC.","890 ROUTE 35","CROSS RIVER","NY","10518","LEWISBORO","WESTCHESTER","DELICATESSEN","2020-11-10T00:00:00.000","890 ROUTE 35
CROSS RIVER, NY 10518
(41.26879208400004, -73.60408992599997)"
"WATERTOWN DO","7-ELEVEN NYS RT. 12F- PADDY HILL","19853 NYS RT 12F","WATERTOWN","NY","13601","WATERTOWN","JEFFERSON","CONVENIENCE/GAS","2020-11-10T00:00:00.000","19853 NYS RT 12F
WATERTOWN, NY 13601
(43.998621006000064, -75.97647404099996)"
"NYC","STEP # 1 DELI GROCERY INC","685 LENOX AVENUE","NEW YORK","NY","10039","MANHATTAN","NEW YORK CITY","DELICATESSEN","2020-11-10T00:00:00.000","685 LENOX AVENUE
NEW YORK, NY 10039
(40.82005999100005, -73.93683597199998)"
"MONROE","NICK'S SUPERSTORE","460 MONROE AVENUE","ROCHESTER","NY","14607","ROCHESTER","MONROE","CONVENIENCE STORE","2020-11-10T00:00:00.000","460 MONROE AVENUE
ROCHESTER, NY 14607
(43.14710798800007, -77.59438696199999)"
"NYC","BE SMART FOOD STORE, INC.","4902 D AVENUE","BROOKLYN","NY","11203","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","4902 D AVENUE
BROOKLYN, NY 11203
(40.64989823500008, -73.91996970999998)"
"SCHENECTADY","AAA DELI, INC.","807 ALBANY STREET","SCHENECTADY","NY","12307","SCHENECTADY","SCHENECTADY","DELICATESSEN","2020-11-10T00:00:00.000","807 ALBANY STREET
SCHENECTADY, NY 12307
(42.80672300700007, -73.93583299299996)"
"SUFFOLK","7-ELEVEN #34083A","255 PULASKI RD.","EAST NORTHPORT","NY","11731","HUNTINGTON","SUFFOLK","CONVENIENCE STORE","2020-11-10T00:00:00.000","255 PULASKI RD.
EAST NORTHPORT, NY 11731
(40.87671700400006, -73.32425396599996)"
"ROCKLAND","BP-W.HAVERSTRAW","55 9W ROUTE","WEST HAVERSTRAW","NY","10993","HAVERSTRAW","ROCKLAND","CONVENIENCE/GAS","2020-11-10T00:00:00.000","55 9W ROUTE
WEST HAVERSTRAW, NY 10993
(41.20344698200006, -73.98400660799996)"
"NASSAU","SUNNY VAPORS","1815A MERRICK AVENUE","MERRICK","NY","11566","HEMPSTEAD","NASSAU","TOBACCO RETAIL","2020-11-10T00:00:00.000","1815A MERRICK AVENUE
MERRICK, NY 11566
(40.67375198500008, -73.55625510499993)"
"NYC","BUSY BEE FOOD EXCHANGE L.L.C.","185 NASSAU AVENUE","BROOKLYN","NY","11222","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","185 NASSAU AVENUE
BROOKLYN, NY 11222
(40.72555998400003, -73.94568499799993)"
"DUTCHESS","MAVERICKS CIGAR LOUNGE","37 ELM STREET","FISHKILL","NY","12524","FISHKILL","DUTCHESS","TOBACCO RETAIL","2020-11-10T00:00:00.000","37 ELM STREET
FISHKILL, NY 12524
(41.53408900900007, -73.90006095799998)"
"MONTICELLO DO","SMOKE SHOP OF MONTICELLO","36 FORESTBURGH ROAD","MONTICELLO","NY","12701","THOMPSON","SULLIVAN","TOBACCO RETAIL","2020-11-10T00:00:00.000","36 FORESTBURGH ROAD
MONTICELLO, NY 12701
(41.65507398600005, -74.69798000299994)"
"WESTCHESTER","HRM OF NEW YORK INC.","256 SPRING STREET","OSSINING","NY","10562","OSSINING","WESTCHESTER","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","256 SPRING STREET
OSSINING, NY 10562
(41.15106398800003, -73.86462302599995)"
"NYC","J HOOKAH & DELI GROCERY CORP.","397 EAST 167TH STREET","BRONX","NY","10456","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","397 EAST 167TH STREET
BRONX, NY 10456
(40.83095001100003, -73.91071703899996)"
"NYC","MARUTI GROCERY INC","3167 TREMONT AVENUE","BRONX","NY","10461","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","3167 TREMONT AVENUE
BRONX, NY 10461
(40.837420002000044, -73.83414701299995)"
"NYC","RAINBOW CONVENIENCE STORE INC","510 9TH  AVENUE","NEW YORK","NY","10018","MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","510 9TH  AVENUE
NEW YORK, NY 10018
(40.756169982000074, -73.99405402799994)"
"NYC","QUEENIE'S NEWS & STATIONERY INC","1278 1ST AVENUE","NEW YORK","NY","10065","MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","1278 1ST AVENUE
NEW YORK, NY 10065
(40.765580009000075, -73.95740197699996)"
"ONEIDA","FAMILY DOLLARE STORE #2013","4 PRESTON STREET","CAMDEN","NY","13316","CAMDEN","ONEIDA","CONVENIENCE STORE","2020-11-10T00:00:00.000","4 PRESTON STREET
CAMDEN, NY 13316
(43.33049736800007, -75.74833766599994)"
"ORANGE","QUICK SHOP EXPRESS","5221 ROUTE 9W","NEWBURGH","NY","12550","NEWBURGH","ORANGE","CONVENIENCE STORE","2020-11-10T00:00:00.000","5221 ROUTE 9W
NEWBURGH, NY 12550
(41.544462227000054, -74.01147830099995)"
"ONEONTA DO","QUICKWAY #19 - DAVENPORT","MAIN STREET","DAVENPORT","NY","13750","DAVENPORT","DELAWARE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","MAIN STREET
DAVENPORT, NY 13750
(42.45857641500004, -75.02539289199996)"
"MONTICELLO DO","MOBIL MINI MART (SO. FALLS.)","5105 MAIN STREET","SOUTH FALLSBURG","NY","12779","FALLSBURG","SULLIVAN","CONVENIENCE/GAS","2020-11-10T00:00:00.000","5105 MAIN STREET
SOUTH FALLSBURG, NY 12779
(41.70392675900007, -74.63486155099997)"
"NYC","ALAUDDIN SUPERMARKET BRONX INC.","1450   SAINT PETERS AVENUE","BRONX","NY","10461","BRONX","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","1450   SAINT PETERS AVENUE
BRONX, NY 10461
(40.83935999400006, -73.84561798199996)"
"SUFFOLK","SUNOCO","1219 MONTAUK HWY","MASTIC","NY","11950","BROOKHAVEN","SUFFOLK","CONVENIENCE/GAS","2020-11-10T00:00:00.000","1219 MONTAUK HWY
MASTIC, NY 11950
(40.80402101000004, -72.85387103099998)"
"GLENS FALLS DO","WAL-MART #2116","891 ROUTE 9","QUEENSBURY","NY","12804","QUEENSBURY","WARREN","DISCOUNT STORE","2020-11-10T00:00:00.000","891 ROUTE 9
QUEENSBURY, NY 12804
(43.33413079300004, -73.67875116799996)"
"NYC","TAVERAS FOOD CENTER CORP","5193 BROADWAY","BRONX","NY","10463","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","5193 BROADWAY
BRONX, NY 10463
(40.87448000000006, -73.91021001799999)"
"NYC","243 W 34TH ST RETAIL CORP","243 WEST 34TH STREET","NEW YORK","NY","10001","MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","243 WEST 34TH STREET
NEW YORK, NY 10001
(40.751790018000065, -73.99211998699997)"
"NYC","26 TOBACCO SHOP CORP","26 C AVENUE","NEW YORK","NY","10009","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","26 C AVENUE
NEW YORK, NY 10009
(40.72136999600008, -73.98068799399994)"
"GLENS FALLS DO","JAMES & SONS TOBACCONISTS","360 BROADWAY","SARTATOGA SPRINGS","NY","12866","SARATOGA SPGS.","SARATOGA","TOBACCO RETAIL","2020-11-10T00:00:00.000","360 BROADWAY
SARTATOGA SPRINGS, NY 12866
(43.080428021000046, -73.78525696399998)"
"NYC","ABDOU KINGS DELI INC","2407 8TH AVENUE","NEW YORK","NY","10027","MANHATTAN","NEW YORK CITY","DELICATESSEN","2020-11-10T00:00:00.000","2407 8TH AVENUE
NEW YORK, NY 10027
(40.812606826000035, -73.94946679999998)"
"SCHENECTADY","RICKS FEED AND FUEL","8413 WESTERN  TURNPIKE","DELANSON","NY","12056","DUANESBURG","SCHENECTADY","CONVENIENCE/GAS","2020-11-10T00:00:00.000","8413 WESTERN  TURNPIKE
DELANSON, NY 12056
(42.76550701000008, -74.19631303899996)"
"CANTON DO","7-ELEVEN #40218","147 MARKET STREET","POTSDAM","NY","13676","POTSDAM","ST.LAWRENCE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","147 MARKET STREET
POTSDAM, NY 13676
(44.68045702000006, -74.98756000499998)"
"NYC","FIFTH AVENUE NEWSSTAND INC","99 5 AVENUE","NEW YORK","NY","10017","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","99 5 AVENUE
NEW YORK, NY 10017
(40.67953000800003, -73.97818398399994)"
"ERIE","HAMPSHIRE SAVE MORE MARKET","250 HAMPSHIRE  STREET","BUFFALO","NY","14213","BUFFALO","ERIE","CONVENIENCE STORE","2020-11-10T00:00:00.000","250 HAMPSHIRE  STREET
BUFFALO, NY 14213
(42.91292800700006, -78.89250999299998)"
"GLENS FALLS DO","COBBLE POND FARMS","107 MAIN STREET","QUEENSBURY","NY","12804","QUEENSBURY","WARREN","CONVENIENCE/GAS","2020-11-10T00:00:00.000","107 MAIN STREET
QUEENSBURY, NY 12804
(43.29823701300006, -73.67746602399995)"
"NYC","ALSAEDI, ALI M. T.","767 4TH AVENUE","BROOKLYN","NY","11232","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","767 4TH AVENUE
BROOKLYN, NY 11232
(40.65970001800008, -73.99850800399997)"
"GENEVA DO","SMOKE SHOP","372 EXCHANGE  STREET","GENEVA","NY","14456","GENEVA","ONTARIO","TOBACCO RETAIL","2020-11-10T00:00:00.000","372 EXCHANGE  STREET
GENEVA, NY 14456
(42.869391019000034, -76.98120699099997)"
"GLENS FALLS DO","BADGER CIGAR DEN_ HOOKAH BAR","42 CAROLINE  STREET","SARATOGA SPRINGS","NY","12866","SARATOGA SPGS.","SARATOGA","TOBACCO RETAIL","2020-11-10T00:00:00.000","42 CAROLINE  STREET
SARATOGA SPRINGS, NY 12866
(43.08167000900005, -73.78298798299994)"
"SUFFOLK","HOUSE","21 LONGWORTH AVE.","DIX HILLS","NY","11746","HUNTINGTON","SUFFOLK","OTHER","2020-11-10T00:00:00.000","21 LONGWORTH AVE.
DIX HILLS, NY 11746
(40.77895899300006, -73.33887200499998)"
"NASSAU","7 ELEVEN ( STORE#23872D )","3615 MERRICK  ROAD","SEAFORD","NY","11783","HEMPSTEAD","NASSAU","CONVENIENCE STORE","2020-11-10T00:00:00.000","3615 MERRICK  ROAD
SEAFORD, NY 11783
(40.665496020000035, -73.49729902699994)"
"NYC","ROCKAWAY BEACH GOURMET DELI INC.","9209 ROCKAWAY BEACH BOULEVARD","ROCKAWAY BEACH","NY","11693","QUEENS","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","9209 ROCKAWAY BEACH BOULEVARD
ROCKAWAY BEACH, NY 11693
(40.58621998000007, -73.81575803899995)"
"NYC","FLATBUSH DELI CORP","803 FLATBUSH AVENUE","BROOKLYN","NY","11226","BROOKLYN","NEW YORK CITY","DELICATESSEN","2020-11-10T00:00:00.000","803 FLATBUSH AVENUE
BROOKLYN, NY 11226
(40.65309000700006, -73.95919201599997)"
"SARANAC LAKE DO","GLOBAL GAS & FOOD MART (CITGO)","69 MONTCALM STREET","TICONDEROGA","NY","12883","TICONDEROGA","ESSEX","CONVENIENCE/GAS","2020-11-10T00:00:00.000","69 MONTCALM STREET
TICONDEROGA, NY 12883
(43.84851000500004, -73.42815603799994)"
"NYC","WEST 153 FOOD CENTER INC","2866 FREDRICK DOUGLASS BOULEVARD","NEW YORK","NY","10039","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","2866 FREDRICK DOUGLASS BOULEVARD
NEW YORK, NY 10039
(40.82767000500007, -73.93817498099997)"
"NYC","KHAN GROCERY","2554 CONEY ISLAND AVENUE","BROOKLYN","NY","11223","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","2554 CONEY ISLAND AVENUE
BROOKLYN, NY 11223
(40.59453998300006, -73.96109403799994)"
"NYC","JANDINGA DELI GROCERY STORE CORP","900 HOE AVENUE","BRONX","NY","10459","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","900 HOE AVENUE
BRONX, NY 10459
(40.82107177300003, -73.89019729099994)"
"COLUMBIA","PITSTOP DISCOUNT BEVERAGE CORP","176 UNION TURNPIKE","HUDSON","NY","12534","HUDSON","COLUMBIA","CONVENIENCE/GAS","2020-11-10T00:00:00.000","176 UNION TURNPIKE
HUDSON, NY 12534
(42.25186000200006, -73.76138999799997)"
"ONEONTA DO","COUNTRY STORE","MAIN AND ACADEM STREET","MARGARETVILLE","NY","12455","MIDDLETOWN","DELAWARE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","MAIN AND ACADEM STREET
MARGARETVILLE, NY 12455
(42.146110056000055, -74.65178993299998)"
"CLINTON","BORDER VIEW GROCERY","RIDGE RD.","CHAMPLAIN","NY","12919","CHAMPLAIN","CLINTON","CONVENIENCE STORE","2020-11-10T00:00:00.000","RIDGE RD.
CHAMPLAIN, NY 12919
(44.951876980000065, -73.46038045199998)"
"ERIE","NICE ASH CIGARS","5334 TRANSIT  ROAD","DEPEW","NY","14043","CHEEKTOWAGA","ERIE","TOBACCO RETAIL","2020-11-10T00:00:00.000","5334 TRANSIT  ROAD
DEPEW, NY 14043
(42.90020901400004, -78.69772403399998)"
"BROOME","OLD VESTAL ROAD QUICKWAY #56","3300 OLD VESTAL ROAD","VESTAL","NY","13850","VESTAL","BROOME","CONVENIENCE/GAS","2020-11-10T00:00:00.000","3300 OLD VESTAL ROAD
VESTAL, NY 13850
(42.10338281600008, -75.99490271799993)"
"NYC","ZARA SMOKE SHOP INC","580 8TH AVENUE","NEW YORK","NY","10018","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","580 8TH AVENUE
NEW YORK, NY 10018
(40.75486999000003, -73.99129001099993)"
"NYC","GOLD CITY SUPERMARKET INC.","46-31 KISSENA BOULEVARD","FLUSHING","NY","11355","QUEENS","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","46-31 KISSENA BOULEVARD
FLUSHING, NY 11355
(40.75015998900005, -73.81800103599994)"
"GLENS FALLS DO","FAMILY DOLLAR STORES","424 LOWER MAIN STREET","HUDSON FALLS","NY","12839","KINGSBURY","WASHINGTON","DISCOUNT STORE","2020-11-10T00:00:00.000","424 LOWER MAIN STREET
HUDSON FALLS, NY 12839
(43.28994999300005, -73.58620998199996)"
"NIAGARA","STAR FOOD MART","465 MAIN STREET","NIAGARA FALLS","NY","14301","NIAGARA FALLS","NIAGARA","CONVENIENCE/GAS","2020-11-10T00:00:00.000","465 MAIN STREET
NIAGARA FALLS, NY 14301
(43.08942699900007, -79.06224797399994)"
"NYC","836 EAST INC","836 EAST 233RD STREET","BRONX","NY","10466","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","836 EAST 233RD STREET
BRONX, NY 10466
(40.89179001300005, -73.85319295999994)"
"MONROE","GOOD NEWS STAND","591 MIRACLE MILE DRIVE","ROCHESTER","NY","14623","HENRIETTA","MONROE","STAND","2020-11-10T00:00:00.000","591 MIRACLE MILE DRIVE
ROCHESTER, NY 14623
(43.08452999900004, -77.63768159099999)"
"ONONDAGA","FAMILY DOLLAR","2264 DOWNER STREET","BALDWINSVILLE","NY","13027","VAN BUREN","ONONDAGA","DISCOUNT STORE","2020-11-10T00:00:00.000","2264 DOWNER STREET
BALDWINSVILLE, NY 13027
(43.15115900400008, -76.34929296399997)"
"NYC","91 CATHERINE GROCERY CORP","91 HAMILTON  PLACE","NEW YORK","NY","10031","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","91 HAMILTON  PLACE
NEW YORK, NY 10031
(40.82314000500003, -73.95022002699994)"
"NASSAU","76 GAS  / GAS HAVEN LLC","4096 AUSTIN  BOULEVARD","ISLAND PARK","NY","11558","HEMPSTEAD","NASSAU","CONVENIENCE/GAS","2020-11-10T00:00:00.000","4096 AUSTIN  BOULEVARD
ISLAND PARK, NY 11558
(40.60968599800003, -73.64650696199999)"
"NYC","NACMIAS SERVICE CENTER LLC","619 CONEY ISLAND AVENUE","BROOKLYN","NY","11218","BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","619 CONEY ISLAND AVENUE
BROOKLYN, NY 11218
(40.642249985000035, -73.96946495999998)"
"NYC","QUENTIN CORNER FOODMART CORP.","1101 QUENTIN  ROAD","BROOKLYN","NY","11229","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","1101 QUENTIN  ROAD
BROOKLYN, NY 11229
(40.60797998700008, -73.96178998699997)"
"NYC","76 GOURMET DELI INC","1448 1ST AVENUE","NEW YORK","NY","10021","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","1448 1ST AVENUE
NEW YORK, NY 10021
(40.769900000000064, -73.95424099399997)"
"NYC","BASHAR DELI & GROCERY INC","1167 LENOX ROAD","BROOKLYN","NY","11212","NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","1167 LENOX ROAD
BROOKLYN, NY 11212
(40.66006002000006, -73.91764401199998)"
"ALBANY","STEWARTS #124","285 NEW SCOTLAND AVENUE","ALBANY","NY","12208","ALBANY","ALBANY","CONVENIENCE STORE","2020-11-10T00:00:00.000","285 NEW SCOTLAND AVENUE
ALBANY, NY 12208
(42.653282002000026, -73.78825802099993)"
"ULSTER","SMOKES 4 LESS","5 PLATTEKILL AVENUE","NEW PALTZ","NY","12561","NEW PALTZ","ULSTER","TOBACCO RETAIL","2020-11-10T00:00:00.000","5 PLATTEKILL AVENUE
NEW PALTZ, NY 12561
(41.74758400400003, -74.08549799299993)"
"GLENS FALLS DO","DOLLAR GENERAL STORE #15552","1 DOMINICK DRIVE","BALLSTON SPA","NY","12020","BALLSTON","SARATOGA","DISCOUNT STORE","2020-11-10T00:00:00.000","1 DOMINICK DRIVE
BALLSTON SPA, NY 12020
(42.986338697000065, -73.85164547899996)"
"ORANGE","GOLDBACK 3 DELI","240  BROADWAY","NEWBURGH","NY","12550","NEWBURGH","ORANGE","CONVENIENCE STORE","2020-11-10T00:00:00.000","240  BROADWAY
NEWBURGH, NY 12550
(41.50077299800006, -74.01836003799997)"
"NYC","ALEX DELI CORP.","324A BRIGHTON BEACH AVENUE","BROOKLYN","NY","11235","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","324A BRIGHTON BEACH AVENUE
BROOKLYN, NY 11235
(40.57701173300006, -73.96391706999998)"
"NYC","7 ELEVEN, INC.","333 EAST 23RD STREET","NEW YORK","NY","10010","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","333 EAST 23RD STREET
NEW YORK, NY 10010
(40.737350011000046, -73.97910599299996)"
"ONEIDA","ANAND COUNTRY FARMS","916 FLOYD  AVENUE","ROME","NY","13440","ROME","ONEIDA","CONVENIENCE/GAS","2020-11-10T00:00:00.000","916 FLOYD  AVENUE
ROME, NY 13440
(43.21710999700008, -75.43778001999993)"
"NYC","VALLE DELI & GROCERY CORP.","21844 HILLSIDE AVENUE","QUEENS VILLAGE","NY","11427","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","21844 HILLSIDE AVENUE
QUEENS VILLAGE, NY 11427
(40.72902699000008, -73.74533303699997)"
"TOMPKINS","TRIPHAMMER ROAD MOBIL","2311 NORTH TRIPHAMMER  ROAD","ITHACA","NY","14850","LANSING","TOMPKINS","GAS STATION","2020-11-10T00:00:00.000","2311 NORTH TRIPHAMMER  ROAD
ITHACA, NY 14850
(42.48338799100003, -76.48485398699995)"
"NYC","351 HABIBI DELI GROCERY CORP","351 EAST 173RD STREET","BRONX","NY","10457","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","351 EAST 173RD STREET
BRONX, NY 10457
(40.843399987000055, -73.90475499199994)"
"CHENANGO","QUICKWAY #25 MOBIL","STATE HIGHWAY 12 STREET","OXFORD","NY","13830","OXFORD","CHENANGO","CONVENIENCE STORE","2020-11-10T00:00:00.000","STATE HIGHWAY 12 STREET
OXFORD, NY 13830
(42.39101997400007, -75.63292668099996)"
"NYC","AMEER CONVENIENCE CORP.","730 LYDIG AVENUE","BRONX","NY","10462","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","730 LYDIG AVENUE
BRONX, NY 10462
(40.85437001200006, -73.86648296999994)"
"NYC","NUR MOHAMMAD ALI","N|E|C EAST 32ND MADISON  AVENUE","MANHATTAN","NY","10016","MANHATTAN","NEW YORK CITY","STAND","2020-11-10T00:00:00.000","N|E|C EAST 32ND MADISON  AVENUE
MANHATTAN, NY 10016
(40.74745522200004, -73.98318547399998)"
"NYC","MARTIN'S NEWS SHOPS OF NEW YORK INC","55 WATER STREET","NEW YORK","NY","10004","MANHATTAN","NEW YORK CITY","STAND","2020-11-10T00:00:00.000","55 WATER STREET
NEW YORK, NY 10004
(40.70356716100008, -74.00962806399997)"
"ALBANY","19TH STREET QUICK STOP","315 19TH  STREET","WATERVLIET","NY","12189","WATERVLIET","ALBANY","CONVENIENCE STORE","2020-11-10T00:00:00.000","315 19TH  STREET
WATERVLIET, NY 12189
(42.73077102000008, -73.70330198399995)"
"WESTCHESTER","G. GRIFFIN CORP.","498 FOREST  AVENUE","RYE","NY","10580","RYE","WESTCHESTER","LIQUOR/BEVERAGE STORE","2020-11-10T00:00:00.000","498 FOREST  AVENUE
RYE, NY 10580
(40.965767904000074, -73.68097104899994)"
"NYC","TRISHA ENTERPRISE INC","925 CROSS BAY  BOULEVARD","BROAD CHANNEL","NY","11693","NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","925 CROSS BAY  BOULEVARD
BROAD CHANNEL, NY 11693
(40.60595422600005, -73.81965320399996)"
"NASSAU","7 ELEVEN ( STORE # 26606B )","4010 SUNRISE  HIGHWAY","SEAFORD","NY","11783","HEMPSTEAD","NASSAU","CONVENIENCE STORE","2020-11-10T00:00:00.000","4010 SUNRISE  HIGHWAY
SEAFORD, NY 11783
(40.674471991000075, -73.48578103499995)"
"NYC","MIRANDA DELI FOOD CORP","4402 AVENUE J","BROOKLYN","NY","11234","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","4402 AVENUE J
BROOKLYN, NY 11234
(40.627700007000044, -73.93345202999996)"
"NYC","BAYSIDE FARM MARKET INC.","20511 35TH AVENUE","BAYSIDE","NY","11361","QUEENS","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","20511 35TH AVENUE
BAYSIDE, NY 11361
(40.76696000600003, -73.78223101299994)"
"SUFFOLK","BP","32400 MIDDLE RD.","PECONIC","NY","11958","SOUTHOLD","SUFFOLK","CONVENIENCE/GAS","2020-11-10T00:00:00.000","32400 MIDDLE RD.
PECONIC, NY 11958
(41.045858543000065, -72.46550300399997)"
"NYC","BODELI CORP","2710A EAST TREMONT AVENUE","BRONX","NY","10461","BRONX","NEW YORK CITY","DELICATESSEN","2020-11-10T00:00:00.000","2710A EAST TREMONT AVENUE
BRONX, NY 10461
(40.84247398700006, -73.84540715999998)"
"NYC","BROADWAY CORNER STORE CORP.","38-02 BROADWAY","ASTORIA","NY","11103","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","38-02 BROADWAY
ASTORIA, NY 11103
(40.759180007000055, -73.91973797899993)"
"ORANGE","QUICK CHEK","751 ROUTE 211","MIDDLETOWN","NY","10940","WALLKILL","ORANGE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","751 ROUTE 211
MIDDLETOWN, NY 10940
(41.47281344600003, -74.46332514299996)"
"SUFFOLK","CLOUD 9 II","189C CALEBS PATH","CENTRAL ISLIP","NY","11722","ISLIP","SUFFOLK","TOBACCO RETAIL","2020-11-10T00:00:00.000","189C CALEBS PATH
CENTRAL ISLIP, NY 11722
(40.799067294000054, -73.22774875399995)"
"NYC","HUDSON CANDY & GROCERY CORP","600 WEST 161ST STREET","NEW YORK","NY","10032","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","600 WEST 161ST STREET
NEW YORK, NY 10032
(40.83666998900003, -73.94360502899997)"
"NYC","OCEAN VIEW GOURMET AND DELI GROCERY INC.","2925 SURF AVENUE","BROOKLYN","NY","11224","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","2925 SURF AVENUE
BROOKLYN, NY 11224
(40.57296999300007, -73.99581498199996)"
