"id","year","employer_name","employer_email","employer_phone","employer_address","employer_city","employer_state","employer_zip","employer_country","compensation","expenditures","agg_contrib","ballot_prop","entertain","vendor","expert_retain","inform_material","lobbying_comm","ie_in_support","itemized_exp","other_l3_exp","political","corr_compensation","corr_expend","total_exp","l3_nid","employer_nid"
"16118-2019","2019","AMERICAN RECYCLABLE PLASTIC BAG ALLIANCE","ztaylor@plasticsindustry.org","7167138481","1425 K St NW Ste 500","Washington","DC","20005","US","59500","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34000","79018","16118"
"17208-2022","2022","WA WHOLESALE DRUGGIST ASSN","ann.swade@cardinalhealth.com","2026505422","7000 Cardinal Pl.","Dublin","OH","43017","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17208"
"17219-2016","2016","WA ST ASSN OF BROADCASTERS","kshipman@wsab.org","(360) 705-0774","PO BOX 18026","Spokane","WA","99228","US","23600","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","23600","29485","17219"
"16187-2021","2021","INSTITUTE FOR FAMILY DEVELOPMENT","KSMITH@INSTITUTEFAMILY.ORG","(253) 874-3630","34004 16TH AVE S STE 200","FEDERAL WAY","WA","980038951","US","3289.0099999999998","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3289.0099999999998","89901","16187"
"17258-2021","2021","Washington State Labor Council","wkamakahi@wslc.org","2062544913","321 16th ave S","Seattle","WA","98144","US","177020.28","41.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","177061.97","87362","17258"
"17218-2022","2022","WA STATE ATHLETIC TRAINERS ASSN","president@wsata.org","425-985-4411","PO Box 60255","Renton","WA","98058","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17218"
"17218-2020","2020","WA STATE ATHLETIC TRAINERS ASSN","president@wsata.org","425-985-4411","PO Box 60255","Renton","WA","98058","US","19166.6","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19166.6","77274","17218"
"17218-2019","2019","WA STATE ATHLETIC TRAINERS ASSN","president@wsata.org","425-985-4411","PO Box 60255","Renton","WA","98058","US","33333.32","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33333.32","62854","17218"
"76057-2022","2022","Maverik, Inc","holly.robb@maverik.com","8019365557","185 South State Street","Salt Lake City","UT","84111","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"76057"
"76057-2021","2021","Maverik, Inc","holly.robb@maverik.com","8019365557","185 South State Street","Salt Lake City","UT","84111","US","41000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27200","88780","76057"
"75961-2022","2022","Campaign for Recycling and the Environment","jennifer.pharaoh@nelsonmullins.com","202.689.2975","1090 Vermont Ave","Washington","DC","20005","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"75961"
"75961-2021","2021","Campaign for Recycling and the Environment","jennifer.pharaoh@nelsonmullins.com","202.689.2975","1090 Vermont Ave","Washington","DC","20005","US","103000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","73000","88778","75961"
"16733-2021","2021","OKANOGAN CO PUD","wendyf@OKPUD.ORG",,"BOX 912","OKANOGAN","WA","98840","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","89931","16733"
"16266-2022","2022","CIT ALLIANCE FOR PROPERTY RIGHTS","CINDYALIA@COMCAST.NET","(425) 351-2779","718 GRIFFIN AVE #7","ENUMCLAW","WA","98022","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16266"
"78906-2022","2022","New York Life Insurance Company","michael_tobin@newyorklife.com","212-576-4625","51 Madison Avenue","New York","NY","10010","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"78906"
"17307-2022","2022","Whatcom Co","THELMS@CO.WHATCOM.WA.US",,"Whatcom County Courthouse","Bellingham","WA","98225-4082","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17307"
"16118-2022","2022","AMERICAN RECYCLABLE PLASTIC BAG ALLIANCE","ztaylor@plasticsindustry.org","7167138481","1425 K St NW Ste 500","Washington","DC","20005","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16118"
"17247-2022","2022","WA ST ASSN OF FIRE CHIEFS","KATHLEEN@WASHINGTONFIRECHIEFS.ORG","(360) 352-0161","605 11TH AVE SE STE 211","OLYMPIA","WA","98501","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17247"
"87896-2022","2022","Novolex","phil.rozenski@novolex.com","1-800-845-6051","101 E. Carolina Avenue","Hartsville","SC","29550","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"87896"
"16058-2022","2022","AAA WASHINGTON","HarryThomas@AAAWA.COM","(425) 646-2004","3605 132nd Ave SE","BELLEVUE","WA","98006","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16058"
"78078-2022","2022","Global Tel*Link Corporation","andrea.melera@gtl.net",,"3120 Fairview Park Drive","FALLS CHURCH","VA","22042-____","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"78078"
"86117-2022","2022","Northwest Center","rbrown@nwcenter.org","2062859140","1119 SW 7th Street","Renton","WA","98057","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"86117"
"87668-2022","2022","Salmon For All","fishhawk@ideal-web.com","5033255252","PO Box 56","Astoria","OR","97103","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"87668"
"17075-2022","2022","WA ASSN OF CRIMINAL DEFENSE LAWYERS","amy@wacdl.org","(206) 623-1302","1511 3RD AVE STE 503","SEATTLE","WA","98101","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17075"
"16840-2022","2022","RAINIER UNISERV COUNCIL","LFLECK@WASHINGTONEA.ORG","(206) 246-9308","575 ANDOVER PARK W STE 205","TUKWILA","WA","981883348","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16840"
"86046-2022","2022","Better Health Togehter","alison@betterhealthtogether.org","5094990482","PO box 271","Spokane","WA","99210","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"86046"
"16432-2020","2020","FAITH ACTION NETWORK","DEGOOYER@FANWA.ORG","(206) 625-9790","3720 AIRPORT WAY S","SEATTLE","WA","981342217","US","3559.65","3341.39","0.00","329.32","0.00","0.00","0.00","997.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8227.36","76839","16432"
"16432-2019","2019","FAITH ACTION NETWORK","DEGOOYER@FANWA.ORG","(206) 625-9790","3720 AIRPORT WAY S","SEATTLE","WA","981342217","US","5062.11","5746.67","0.00","0.00","0.00","0.00","0.00","1430.25","0.00","0.00","0.00","0.00","0.00","229.76","-14.45","1415.8","64956","16432"
"16432-2018","2018","FAITH ACTION NETWORK","DEGOOYER@FANWA.ORG","(206) 625-9790","3720 AIRPORT WAY S","SEATTLE","WA","981342217","US","3221.98","1924.49","0.00","1126.77","0.00","0.00","0.00","1112.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7385.42","52235","16432"
"16432-2017","2017","FAITH ACTION NETWORK","DEGOOYER@FANWA.ORG","(206) 625-9790","3720 AIRPORT WAY S","SEATTLE","WA","981342217","US","3731.61","2718.69","0.00","181.05","0.00","0.00","0.00","1179.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7810.65","39328","16432"
"16895-2022","2022","SEATTLE KING CO CONVENTION & VISITORS BUREAU","KCROMWELL@VISITSEATTLE.ORG","(206) 461-5821","701 PIKE ST STE 800","SEATTLE","WA","98101","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16895"
"85615-2022","2022","Washington State Academy of Audiology","info@washingtonaudiology.org","512-912-6883","16215 9th Ave NE","Shoreline","WA","98155","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"85615"
"47833-2022","2022","Kenmore Air Harbor, LLC","carolc@kenmoreair.com","425-482-2222","6321 NE 175th St","Kenmore","WA","98028","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"47833"
"85013-2022","2022","REEF Technology","samantha.roxas@reeftechnology.com",,"78 SW 7th Street","Miami","FL","33130","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"85013"
"88533-2022","2022","U.S. Oil & Refining Company","cgreene@parpacific.com","281-899-4829","3001 Marshall Avenue","Tacoma","WA","98421","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"88533"
"17217-2022","2022","Audubon Washington","audubonwa@AUDUBON.ORG","2066522444","5902 LAKE WASHINGTON BLVD S","SEATTLE","WA","98118","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17217"
"17279-2022","2022","PHYSICAL THERAPY ASSN OF WA","JACKIEBARRY@PTWA.ORG","(360) 352-7290","208 ROGERS ST NW","OLYMPIA","WA","985024940","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17279"
"78674-2022","2022","Washington Association of Land Trusts","info@walandtrusts.org",,"PO Box 2001","Seattle","WA","98111","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"78674"
"17284-2022","2022","WA ST SOCIETY FOR CLINICAL SOCIAL WORK","ADMIN@WSSCSW.ORG","(206) 786-0534","PO BOX 252","Everett","WA","98206","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17284"
"16968-2021","2021","TACOMA PUBLIC SCHOOLS","JGARCIA2@TACOMA.K12.WA.US",,"PO BOX 1357","TACOMA","WA","984011357","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16968"
"50664-2022","2022","First 5 FUNdamentals","susanb@first5fundamentals.org","253-242-3005","1501 Pacific Ave, Suite 203","Tacoma","WA","98402","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"50664"
"86875-2022","2022","Western Refinery Services","ryan@wrsweb.com","3608155182","540 Visser Rd","LYNDEN","WA","98264","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"86875"
"16682-2022","2022","Newland Communities DBA Nash Cascadia Verde LLC","shawnbunney@comcast.net","(253) 275-3361","505 S 336th St Ste 430","Federal Way","WA","98003","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16682"
"16536-2022","2022","ALCOA US PRIMARY METALS INTALCO ALUMINUM CORP","Laura.mckinney@ALCOA.COM","(360) 384-7316","4050 MOUNTAIN VIEW ROAD","FERNDALE","WA","98248","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16536"
"16828-2022","2022","PUGET SOUND ENERGY INC","matt.miller@pse.com","253 678 8955","355 110th Ave NE","Bellevue","WA","98004","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16828"
"17290-2018","2018","WA ST UNIVERSITY","hdykstra@wsu.edu","360-534-2330","PO BOX 641048","PULLMAN","WA","991641048","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17290"
"17290-2016","2016","WA ST UNIVERSITY","hdykstra@wsu.edu","360-534-2330","PO BOX 641048","PULLMAN","WA","991641048","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17290"
"16839-2021","2021","REPUBLIC SERVICES","sgilmore@republicservices.com","4256283144","54 S DAWSON ST","SEATTLE","WA","981342425","US","50400","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50400","89934","16839"
"17293-2022","2022","REGIONAL WATER COOPERATIVE OF PIERCE CO","ljones@firgrove.org","2538451542","10408 144th St E","Puyallup","WA","98374-4958","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17293"
"17293-2021","2021","REGIONAL WATER COOPERATIVE OF PIERCE CO","ljones@firgrove.org","2538451542","10408 144th St E","Puyallup","WA","98374-4958","US","73300","2300","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","75600","89468","17293"
"17317-2022","2022","WRIGHT RUNSTAD ASSOC LIMITED PARTNERSHIP","JHOYLE@WRIGHTRUNSTAD.COM","(206) 447-9000","1201 THIRD AVE STE 2700","SEATTLE","WA","98101","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17317"
"16903-2022","2022","SERVICE CONTRACT INDUSTRY CNCL","STEPHEN@MEENANLAWFIRM.COM","(850) 425-4000","PO BOX 11247","TALLAHASSEE","FL","323021247","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16903"
"49578-2022","2022","AMERICAN FIDELITY CORP","BARRY.KOONCE@AMERICANFIDELITY.COM","405.416.8627","9000 CAMERON PKWY","OKLAHOMA","OK","73114","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"49578"
"77142-2022","2022","Experian Information Solutions","sean.wheatley@experian.com","3109569879","955 American Lane","Schaumburg","IL","60173","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"77142"
"87873-2022","2022","Twitter (thru MultiState Associates, Inc.)","raponte@multistate.us","703-684-1110","515 King St","Alexandria","VA","22314","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"87873"
"88166-2022","2022","IEC Corporation","LOTFID@IECCOLLEGES.COM","9492727254","16485 Laguna Canyon Rd","IRVINE","CA","92618","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"88166"
"91887-2022","2022","Burien Actors Theatre","maggie@battheatre.org","206-242-5180","PO Box 48121","Burien","WA","98148","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"91887"
"17322-2022","2022","YAKIMA VALLEY LANDLORDS ASSN","YVLA@YAKIMALANDLORDS.ORG","(509) 457-4770","PO BOX 334","YAKIMA","WA","989070334","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17322"
"69358-2022","2022","MedImpact Healthcare Systems Inc.","janeen.mcbride@medimpact.com","8587906365","10181 Scripps Gateway Court","San Diego","CA","92131","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"69358"
"93437-2022","2022","Sammamish Plateau Water and Sewer District","administration@spwater.org","4253926256","1510 228th Avenue SE","Sammamish","WA","98075","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"93437"
"77082-2022","2022","Wyckoff Farms, Inc.","davew@wyckoff-farms.com","5098305000","160602 Evans Road","Grandview","WA","98930","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"77082"
"16979-2016","2016","TESLA","Tkurowski@tesla.com","303-660-0235","5820 E 1st Ave","Denver","CO","80220","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16979"
"16221-2022","2022","AMERICAN CANCER SOCIETY CANCER ACTION NETWORK","MATT.HELDER@CANCER.ORG","(360)790-0921","2120 1ST AVE N","SEATTLE","WA","98101","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16221"
"16513-2022","2022","Human Life of Washington","esther@humanlifewa.org","253-517-7733","1911 SW Campus Dr. #142","Federal Way","WA","98023","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16513"
"29602-2022","2022","City of Long Beach","dglasson@longbeachwa.gov","3606424421","P O Box 310","Long Beach","WA","98631","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"29602"
"24910-2022","2022","SSMCP","hsanders@gth-gov.com",,"Attn: John Caulfield, City Manager","Lakewood","WA","98499","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"24910"
"88480-2022","2022","Innis Arden Club","nurinnisarden@gmail.com",,"PO Box 60038","Richmond Beach","WA","98160","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"88480"
"16731-2020","2020","Office of Secretary of State","brian.hatfield@sos.wa.gov","3609044184","P.O. Box 40220","Olympia","WA","98504","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16731"
"16195-2022","2022","BLEEDING DISORDER FOUNDATION OF WA","STEPHANIESIMPSON@BDFWA.ORG","(206) 890-5802","20126 Ballinger Way NE #165","Shoreline","WA","98155","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16195"
"26557-2016","2016","WA Hospitality Assn","teranp@wahospitality.org","360-956-7279","510 Plum St","Olympia","WA","98501","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"26557"
"16354-2022","2022","FOUNDATION FOR HEALTHY GENERATIONS","INFO@HEALTHYGEN.ORG","(206) 824-2907","2132 3RD AVE","Seattle","WA","98121-2306","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16354"
"16511-2022","2022","HOPELINK","AReinhard@hopelink.org","(425) 869-6020","8990 154TH AVE NE","REDMOND","WA","98052","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16511"
"17314-2022","2022","WITHIN REACH","LEAHK@WITHINREACHWA.ORG","(206) 830-5163","155 NE 100TH ST STE 500","SEATTLE","WA","98125","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17314"
"16281-2022","2022","CITY OF EVERETT","nwebber@everettwa.gov","425-257-7119","2930 WETMORE AVE","EVERETT","WA","98201","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16281"
"47006-2022","2022","Downtown Emergency Service Center","dmalone@desc.org","2064641570","515 3RD AVE","SEATTLE","WA","98104","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"47006"
"61254-2022","2022","Washington School-Based Health Alliance","info@wasbha.org","2064566533","PO Box 9565","Seattle","WA","98109","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"61254"
"74612-2022","2022","King County","karen.meyering@kingcounty.gov","2062639697","401 5th Avenue","Seattle","WA","98104","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"74612"
"27172-2022","2022","Weidner Property Management","greg@weidner.com","206-229-8615","9757 NE Juanita Drive","Kirkland","WA","98034","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"27172"
"27328-2016","2016","Quaker Voice on Washington Public Policy","info@quakervoicewa.org","4258837304","PO Box 452","Olympia","WA","98507","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"27328"
"84531-2022","2022","Arboretum Foundation","ldecamp@arboretumfoundation.org","3603908685","2300 Arboretum Drive East","Seattle","WA","98112","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"84531"
