"intent_id","project_id","agencyname","awarding_agency_address","agencycontact","agencyphone","prime_company_name","prime_phone_number","prime_contractor_reg_number","prime_ubi_number","bid_due_date","cntrct_award_dt","contractname","contractnumber","projectlocation","amount","application_received_date","city","anysubcontractor","anyapprentices","cntrct_amt","time_matr_flg","allworksubcontracted","owner_operatorsworked","numberofowner_operatorworked","yourcompanyemployeesworked","omwbe_certification","license","ubi","companyname","phone","email","companyaddress1","companyaddress2","companycity","companystate","companyzip","insuranceaccount","hiringcomapanylicense","hiringcomapanyubi","hiringcompanyname","hiringcomapanyinsuranceaccount","expected_start_dt","primeintent"
"1171479","973552","SEATTLE, CITY OF/CONTRACTING","700 3RD AVE RM 910 SEATTLE, WA - 98104","Miguel Beltran","206-684-8032","GARY MERLINO CONST CO INC","2067629125","GARYMCC150MW","600584952","2021-04-28T00:00:00.000","2021-05-21T00:00:00.000","South Park Drainage & Roadway Partnership","PW#2020-044","South Park, W. Marginal Way So./So. Austin St./ Lower Duwamish Waterway to So. Monroe St.","16582175.98","2021-08-23T00:00:00.000","Seattle","No","No","216435","False","No","No","0","Yes","true",,"602045762","O'Bunco Engineering Intl. Inc.","4254517300","kguerra@obuncoengineering.com","1042 W James ST, Ste 201",,"Kent","WA","98032","96806001","GARYMCC150MW","600584952","GARY MERLINO CONST CO INC",,"2021-08-23T00:00:00.000","1166045"
"1171479","973552","SEATTLE, CITY OF/CONTRACTING","700 3RD AVE RM 910 SEATTLE, WA - 98104","Miguel Beltran","206-684-8032","GARY MERLINO CONST CO INC","2067629125","GARYMCC150MW","600584952","2021-04-28T00:00:00.000","2021-05-21T00:00:00.000","South Park Drainage & Roadway Partnership","PW#2020-044","South Park, W. Marginal Way So./So. Austin St./ Lower Duwamish Waterway to So. Monroe St.","16582175.98","2021-08-23T00:00:00.000","Seattle","No","No","216435","False","No","No","0","Yes","true",,"602045762","O'Bunco Engineering Intl. Inc.","4254517300","kguerra@obuncoengineering.com","1042 W James ST, Ste 201",,"Kent","WA","98032","96806001","GARYMCC150MW","600584952","GARY MERLINO CONST CO INC",,"2021-08-23T00:00:00.000","1166045"
"1171478","970045","KENMORE, CITY OF","PO BOX 82607 KENMORE, WA - 98028-0607","Maureen Colaizzi","425-398-8900","R C N W","4252549999","RCNW*CN978L6","602286010","2021-06-08T00:00:00.000","2021-06-30T00:00:00.000","Log Boom Park Waterfront Access & Viewing Project","21-C2669","17415 61st Ave NE, Kenmore, WA 98028","2264055.66","2021-08-23T00:00:00.000","Kenmore","No","No","28600","False","No","No","0","Yes","false","LAKEPPM874BD","603241414","LAKE POINTE METALS & CONST INC","2067862635","lakepointemetals@comcast.net","23109 LOCUST WAY",,"BOTHELL","WA","98021","06432802","RCNW*CN978L6","602286010","R C N W",,"2021-11-03T00:00:00.000","1159080"
"1171476","931764","KIRKLAND, CITY OF","123 - 5TH AVE KIRKLAND, WA - 98033","Anneke Davis","425-587-3000","KIRTLEY-COLE ASSOCIATES LLC","4256090400","KIRTLAL951BC","602442850","2020-08-18T00:00:00.000","2020-09-02T00:00:00.000","Kirkland Fire Station 24","32-20-PW","9824 NE 132nd Street
Kirkland, WA  98034","11156557.00","2021-08-23T00:00:00.000","Kirkland","No","Yes","29836","False","No","No","0","Yes","false","PACIFGD123LA","601086971","PACIFIC GLASS & DOOR INC","3606530121","peter@pacificglass.net","4700 56th Pl. NE",,"MARYSVILLE","WA","98270","48569001","KIRTLAL951BC","602442850","KIRTLEY-COLE ASSOCIATES LLC",,"2021-08-10T00:00:00.000","1086060"
"1171475","976207","REDMOND, CITY OF","PO BOX 97010 REDMOND, WA - 98073-9710","Chris Tolonen","425-556-2369","A & M TREE SERVICE NW INC","4258672307","MTREEMT870DO","603279952","2021-06-04T00:00:00.000","2021-07-28T00:00:00.000","Dead Poplar Removal","1209903","NE 95th St at Conrad Olson Park Property","4293.90","2021-08-23T00:00:00.000","Redmond","No","No","4293.9","False","No","Yes","1","Yes","false","MTREEMT870DO","603279952","A & M TREE SERVICE NW INC","4258672307","aandmmorey@comcast.net","19712 147TH AVE SE",,"RENTON","WA","98058","03656604",,,,,"2021-08-31T00:00:00.000","1171475"
"1171471","974269","LAKE STEVENS, CITY OF","PO BOX 257 LAKE STEVENS, WA - 98258","Erik Mangold","425-622-9443","CADMAN MATERIALS INC","9726536140","CADMAMI837L7","601288815","2021-07-20T00:00:00.000","2021-08-04T00:00:00.000","2021 Overlay Project","20009","Various Streets City of Lake Stevens","311542.95","2021-08-23T00:00:00.000","Lake Stevens","No","No","6300","False","No","No","0","Yes","true",,"602045762","O'Bunco Engineering Intl. Inc.","4254517300","kguerra@obuncoengineering.com","1042 W James ST, Ste 201",,"Kent","WA","98032","96806001","CADMAMI837L7","601288815","CADMAN MATERIALS INC",,"2021-08-23T00:00:00.000","1167486"
"1171471","974269","LAKE STEVENS, CITY OF","PO BOX 257 LAKE STEVENS, WA - 98258","Erik Mangold","425-622-9443","CADMAN MATERIALS INC","9726536140","CADMAMI837L7","601288815","2021-07-20T00:00:00.000","2021-08-04T00:00:00.000","2021 Overlay Project","20009","Various Streets City of Lake Stevens","311542.95","2021-08-23T00:00:00.000","Lake Stevens","No","No","6300","False","No","No","0","Yes","true",,"602045762","O'Bunco Engineering Intl. Inc.","4254517300","kguerra@obuncoengineering.com","1042 W James ST, Ste 201",,"Kent","WA","98032","96806001","CADMAMI837L7","601288815","CADMAN MATERIALS INC",,"2021-08-23T00:00:00.000","1167486"
"1171469","976204","WHITE PASS SCHOOL DISTRICT #303","PO BOX 188 RANDLE, WA - 98377","JOHN","360-496-1995","ABC FIRE CONTROL INC","5094533434","ABCFII*981KU","601289772","2021-08-01T00:00:00.000","2021-08-02T00:00:00.000","HOOD CLEANING","JOHN","516 SILVERBROOK
518 SILVERBROOK","1507.40","2021-08-23T00:00:00.000","Randle","No","No","1507.4","False","No","No","0","Yes","false","ABCFII*981KU","601289772","ABC FIRE CONTROL INC","5094533434","elaine@abcfirecontrol.com","PO BOX 10353",,"YAKIMA","WA","98909","19463500",,,,,"2021-08-18T00:00:00.000","1171469"
"1171466","976201","SUNNYSIDE SCHOOL DISTRICT #201","1110 S 6TH ST SUNNYSIDE, WA - 98944","JEREMY HAZZARD","509-840-2147","ABC FIRE CONTROL INC","5094533434","ABCFII*981KU","601289772","2021-07-01T00:00:00.000","2021-07-02T00:00:00.000","HOOD CLEANING","971700067","3800 VANBELLE RD
1220 N 16 ST 
1801 E EDISON
810 16 ST
1700 E LNCOLN","5959.66","2021-08-23T00:00:00.000","Sunnyside","No","No","5959.66","False","No","No","0","Yes","false","ABCFII*981KU","601289772","ABC FIRE CONTROL INC","5094533434","elaine@abcfirecontrol.com","PO BOX 10353",,"YAKIMA","WA","98909","19463500",,,,,"2021-08-23T00:00:00.000","1171466"
"1171465","976200","CLE ELUM-ROSLYN SCHOOL DISTRICT #404","HC 60 BOX 5010 CLE ELUM, WA - 98922","Mark Soderstrom","509-674-9242","YAKIMA MECHANICAL INC","5094692773","YAKIMMI967PH","602376401","2021-05-24T00:00:00.000","2021-06-01T00:00:00.000","high school water heater","8200200012",,"37986.08","2021-08-23T00:00:00.000","Cle Elum","No","No","37986.08","False","No","No","0","Yes","false","YAKIMMI967PH","602376401","YAKIMA MECHANICAL INC","5094692773","tristatesupply@live.com","205 SOUTH 4TH AVE",,"YAKIMA","WA","98902","02631102",,,,,"2021-07-27T00:00:00.000","1171465"
"1171459","966764","COMMERCE, WA. STATE DEPARTMENT OF (FORMERLY CTED)","PO BOX 48350 OLYMPIA, WA - 98504-8350","Beth Boram","206-204-1969","COLVOS CONSTRUCTION LLC","2538444640","COLVOCL832CZ","604063067","2021-04-02T00:00:00.000","2021-04-26T00:00:00.000","Chief Seattle Club","21-96633-001","410 2nd Ave Extension S
Seattle, WA 98104","2236807.70","2021-08-23T00:00:00.000","Seattle","No","No","68000","False","No","Yes","2","No","false","SYNERPL808CD","604566917","SYNERGY PROTECH LLC","4254817299","Info@Synergyprotech.com","PO Box 2481",,"WOODINVILLE","WA","98072",,"COLVOCL832CZ","604063067","COLVOS CONSTRUCTION LLC",,"2021-07-15T00:00:00.000","1152760"
"1171457","976197","SELAH SCHOOL DISTRICT #119","105 W BARTLETT SELAH, WA - 98942","FRANK","509-698-8050","ABC FIRE CONTROL INC","5094533434","ABCFII*981KU","601289772","2021-08-01T00:00:00.000","2021-08-02T00:00:00.000","INSPECTIONS","FRANK","316 W NACHES
408 N 1ST
411 N 1 ST
1401 W FREEMONT
801 N FIRST ST","3781.29","2021-08-23T00:00:00.000","Yakima","No","No","3781.29","False","No","No","0","Yes","false","ABCFII*981KU","601289772","ABC FIRE CONTROL INC","5094533434","elaine@abcfirecontrol.com","PO BOX 10353",,"YAKIMA","WA","98909","19463500",,,,,"2021-08-11T00:00:00.000","1171457"
"1171456","975186","WALLA WALLA SCHOOL DISTRICT #140","325 S PARK ST  WALLA WALLA WA 99362","Stacy Ann Shake","509-527-3018","HAYS CRANE & RIGGING LLC","5095220342","HAYSCCR790CR","604661552","2021-07-06T00:00:00.000","2021-07-06T00:00:00.000","WA Hi moving shipping containers by crane","67014","800 Abbott Road
Walla Walla WA  99362","1392.18","2021-08-23T00:00:00.000","Walla Walla",,"No","1392.18",,"No","Yes","1","Yes","false","HAYSCCR790CR","604661552","HAYS CRANE & RIGGING LLC",,"office@hayselectric.com","620 N 13TH AVE",,"WALLA WALLA","WA","99362","05645902",,,,,,
"1171454","973999","KELSO, CITY OF","PO BOX 819 KELSO, WA - 98626","Chris Paolini","360-431-2264","CLARK AND SON'S EXCAVATING INC","3604808318","CLARKSE851OJ","602920290","2021-07-13T00:00:00.000","2021-07-27T00:00:00.000","SWRA Hangar Ramp Project","572105","2215 Parrott Way, Kelso, WA","36754.00","2021-08-23T00:00:00.000","Kelso","No","No","9103.5","False","No","No","0","Yes","false","PRECIPP855DC","603476461","PRECISION PAVING PLUS LLC","3606870388","donna@ppavingplus.com","PO Box 1468",,"WOODLAND","WA","98674","52402600","CLARKSE851OJ","602920290","CLARK AND SON'S EXCAVATING INC",,"2021-08-20T00:00:00.000","1166923"
"1171453","975697","LAKE STEVENS SCHOOL DISTRICT #4","2202A - 123RD AVE NE LAKE STEVENS, WA - 98258","Kevin Knowles","3606524500","WEATHERPROOFING TECH INC","2162925000","WEATHTI022NA","601427395","2021-07-12T00:00:00.000","2021-08-10T00:00:00.000","LAKE STEVENS SD NORTH LAKE MS GYM","6702010048/4121425","2202 123RD AVENUE NE
LAKE STEVENS WA 98258","41762.38","2021-08-23T00:00:00.000","Lake Stevens","No","No","26333.47","False","No","No","0","Yes","false","CHINORG895C4","602938681","Chinook Roofing & Gutters","2539226902","brenda@chinookroofing.com","5113 PACIFIC HWY E STE 8",,"FIFE","WA","98424","03073203","WEATHTI022NA","601427395","WEATHERPROOFING TECH INC",,"2021-08-24T00:00:00.000","1170428"
"1171452","976194","KETCHUM/NACHES SCHOOL DISTRICT","PO BOX 99 NACHES, WA - 98937","JOHN BLANCHARD","509-853-8550","ABC FIRE CONTROL INC","5094533434","ABCFII*981KU","601289772","2021-07-01T00:00:00.000","2021-07-05T00:00:00.000","INSPECTIONS","JOHN","32 SHAFER AVE
101 5TH ST
2700 OLD NACHES HWY
24 SHAFER AVE
11 SHAFER AVE
151 BONLOW DR","3435.48","2021-08-23T00:00:00.000","Naches","No","No","3435.48","False","No","No","0","Yes","false","ABCFII*981KU","601289772","ABC FIRE CONTROL INC","5094533434","elaine@abcfirecontrol.com","PO BOX 10353",,"YAKIMA","WA","98909","19463500",,,,,"2021-08-02T00:00:00.000","1171452"
"1171451","974557","WOODINVILLE, CITY OF","17301 133RD AVE NE WOODINVILLE, WA - 98072","Chista Kouretchian","425-877-2288","Central Paving LLC","5099291044","CENTRPL856RJ","603439290","2021-07-19T00:00:00.000","2021-08-04T00:00:00.000","Winery Hill Overlay Project","PW ST-21-011B","Winery Hill, Woodinville","681774.00","2021-08-23T00:00:00.000","Woodinville","No","No","9890","False","No","No","0","Yes","true",,"602045762","O'Bunco Engineering Intl. Inc.","4254517300","nrodriguez@obuncoengineering.com","1042 W James ST, Ste 201",,"Kent","WA","98032","96806001","CENTRPL856RJ","603439290","CENTRAL PAVING LLC",,"2021-09-06T00:00:00.000","1168074"
"1171451","974557","WOODINVILLE, CITY OF","17301 133RD AVE NE WOODINVILLE, WA - 98072","Chista Kouretchian","425-877-2288","Central Paving LLC","5099291044","CENTRPL856RJ","603439290","2021-07-19T00:00:00.000","2021-08-04T00:00:00.000","Winery Hill Overlay Project","PW ST-21-011B","Winery Hill, Woodinville","681774.00","2021-08-23T00:00:00.000","Woodinville","No","No","9890","False","No","No","0","Yes","true",,"602045762","O'Bunco Engineering Intl. Inc.","4254517300","nrodriguez@obuncoengineering.com","1042 W James ST, Ste 201",,"Kent","WA","98032","96806001","CENTRPL856RJ","603439290","CENTRAL PAVING LLC",,"2021-09-06T00:00:00.000","1168074"
"1171450","961297","SPOKANE, CITY OF","808 W SPOKANE FALLS BLVD SPOKANE, WA - 99201","Dan Buller","509-625-6391","WM WINKLER COMPANY","5094896100","WMWINC*935LA","602703784","2021-04-19T00:00:00.000","2021-05-03T00:00:00.000","Cycle 8 (2019) School Safety","Contract No. 21-072","Various Location in Spokane","1476895.60","2021-08-23T00:00:00.000","SPOKANE","No","No","5000","False","No","No","0","Yes","false","NORTHLB910B8","602875311","NORTHWEST LINE BUILDERS LLC","5094650196","estotts@nwlbhdd.com","15429 W AUTUMN LN",,"NINE MILE FALLS","WA","99026","16861900","WMWINC*935LA","602703784","WM WINKLER COMPANY",,"2021-08-19T00:00:00.000","1142689"
"1171448","973839","UNIVERSITY OF WASHINGTON","PO BOX 352210 SEATTLE, WA - 98195","Greg Wojcicki","206-235-2915","ABSHER CONSTRUCTION CO","2538459544","ABSHEC*345PS","275003716","2021-08-04T00:00:00.000","2021-08-04T00:00:00.000","Oak Hall Flood Repairs","207682",,"4250000.00","2021-08-23T00:00:00.000","seattle","No","No","56000","False","No","No","0","Yes","false","KEYSTMI066KB","601542918","KEYSTONE MASONRY INC","3604586758","krystald@keystonemasonryinc.com","PO BOX 2249",,"YELM","WA","98597","54245801","ABSHEC*345PS","275003716","ABSHER CONSTRUCTION CO",,"2021-08-16T00:00:00.000","1166611"
"1171447","919867","King County","401 5th Ave. Seattle, WA - 98104","Tracey Doss","206-263-1355","STEELHEAD COMMUNICATIONS INC","3608291330","STEELCI972BS","602235422","2019-01-08T00:00:00.000","2019-03-18T00:00:00.000","PSERN Scenic Site improvement","C01327C18","Hwy 2, 2.5 miles east of Deception Creek, Skykomish, WA 98288","2700837.00","2021-08-23T00:00:00.000","Skykomish","No","No","30690","False","No","No","0","Yes","false","ALLARAF839KS","604100765","ALL AROUND FENCE COMPANY","2538634895","allaroundfence@allaroundfencewa.com","PO BOX 98909",,"LAKEWOOD","WA","98496","84891301","STEELCI972BS","602235422","STEELHEAD COMMUNICATIONS INC",,"2021-08-02T00:00:00.000","1059885"
"1171446","976192","BELLEVUE, CITY OF","PO BOX 90012 BELLEVUE, WA - 98009","ZACHARIA COLLOM","425-452-6454","ROBERT CARRILLO ENT LLC","3608942647","ROBERCE821JP","604265515","2021-07-26T00:00:00.000","2021-08-20T00:00:00.000","BOTANICAL GARDENS (STRIPING)","28409","BOTANICAL GARDENS","5493.99","2021-08-23T00:00:00.000","BELLEVUE","No","No","5493.99","False","No","Yes","1","Yes","true","ROBERCE821JP","604265515","ROBERT CARRILLO ENT LLC","3608942647","rcarrilloent@comcast.net","Po Box 419",,"YELM","WA","98597","95431803",,,,,"2021-08-23T00:00:00.000","1171446"
"1171446","976192","BELLEVUE, CITY OF","PO BOX 90012 BELLEVUE, WA - 98009","ZACHARIA COLLOM","425-452-6454","ROBERT CARRILLO ENT LLC","3608942647","ROBERCE821JP","604265515","2021-07-26T00:00:00.000","2021-08-20T00:00:00.000","BOTANICAL GARDENS (STRIPING)","28409","BOTANICAL GARDENS","5493.99","2021-08-23T00:00:00.000","BELLEVUE","No","No","5493.99","False","No","Yes","1","Yes","true","ROBERCE821JP","604265515","ROBERT CARRILLO ENT LLC","3608942647","rcarrilloent@comcast.net","Po Box 419",,"YELM","WA","98597","95431803",,,,,"2021-08-23T00:00:00.000","1171446"
"1171445","969048","TRANSPORTATION, WASH STATE DEPT OF","PO BOX 47420  OLYMPIA WA 98504-7420","James Harper, P.E.","206-768-5601 x_____","SCARSELLA BROS INC","2538727173","SCARSBI183B8","578035242","2021-06-16T00:00:00.000","2021-06-30T00:00:00.000","SR 169, Ravensdale Creek Fish Passage - 009698","009698","SR 169, MP 9.80 TO MP 10.10","7186534.40","2021-08-23T00:00:00.000","Tacoma","No","No","88155","False","No","No","0","Yes","true",,"602045762","O'Bunco Engineering Intl. Inc.","4254517300","kguerra@obuncoengineering.com","1042 W James ST, Ste 201",,"Kent","WA","98032","96806001","SCARSBI183B8","578035242","SCARSELLA BROS INC",,"2021-08-30T00:00:00.000","1165354"
"1171445","969048","TRANSPORTATION, WASH STATE DEPT OF","PO BOX 47420  OLYMPIA WA 98504-7420","James Harper, P.E.","206-768-5601 x_____","SCARSELLA BROS INC","2538727173","SCARSBI183B8","578035242","2021-06-16T00:00:00.000","2021-06-30T00:00:00.000","SR 169, Ravensdale Creek Fish Passage - 009698","009698","SR 169, MP 9.80 TO MP 10.10","7186534.40","2021-08-23T00:00:00.000","Tacoma","No","No","88155","False","No","No","0","Yes","true",,"602045762","O'Bunco Engineering Intl. Inc.","4254517300","kguerra@obuncoengineering.com","1042 W James ST, Ste 201",,"Kent","WA","98032","96806001","SCARSBI183B8","578035242","SCARSELLA BROS INC",,"2021-08-30T00:00:00.000","1165354"
"1171442","976189","ZILLAH SCHOOL DISTRICT #205","1301 CUTLER WAY ZILLAH, WA - 98953","DANIEL","509-945-1993","ABC FIRE CONTROL INC","5094533434","ABCFII*981KU","601289772","2021-08-01T00:00:00.000","2021-08-02T00:00:00.000","INSPECTIONS","DANIEL","211 4 AVE
202 2 AVE
1301 CUTLER","1090.80","2021-08-23T00:00:00.000","Zillah","No","No","1090.8","False","No","No","0","Yes","false","ABCFII*981KU","601289772","ABC FIRE CONTROL INC","5094533434","elaine@abcfirecontrol.com","PO BOX 10353",,"YAKIMA","WA","98909","19463500",,,,,"2021-08-13T00:00:00.000","1171442"
"1171441","976188","CLE ELUM-ROSLYN SCHOOL DISTRICT #404","HC 60 BOX 5010 CLE ELUM, WA - 98922","Mark Soderstrom","509-674-9242","YAKIMA MECHANICAL INC","5094692773","YAKIMMI967PH","602376401","2021-05-24T00:00:00.000","2021-06-01T00:00:00.000","middle school water heater","8200200013",,"37986.08","2021-08-23T00:00:00.000","CLE ELUM","No","No","37986.08","False","No","No","0","Yes","false","YAKIMMI967PH","602376401","YAKIMA MECHANICAL INC","5094692773","tristatesupply@live.com","205 SOUTH 4TH AVE",,"YAKIMA","WA","98902","02631102",,,,,"2021-07-27T00:00:00.000","1171441"
"1171440","898852","BOTHELL, CITY OF","18415 101st Ave NE BOTHELL, WA - 98011","Jeff Sperry","425-806-6856","BNBUILDERS INC","2063823443","BNBUII*990K3","602056687","2019-09-06T00:00:00.000","2019-09-06T00:00:00.000","Bothell Fire Station #45","N/A","1608 217th Pl SE Bothell, WA  98021","10598400.00","2021-08-23T00:00:00.000","Bothell","No","No","5176","False","No","No","0","Yes","false","SNYDERW014MT","601961354","SNYDER ROOFING OF WASH LLC","4254021848","ccinnamon@srsm-inc.com","20203 BROADWAY AVE",,"SNOHOMISH","WA","98296","20102101","BNBUII*990K3","602056687","BNBUILDERS INC",,"2021-11-01T00:00:00.000","1020261"
"1171439","976186","LAKE STEVENS SCHOOL DISTRICT #4","2202A - 123RD AVE NE LAKE STEVENS, WA - 98258","Kevin Knowles","425-335-1644","CASCADE DOOR AND HARDWARE","3604350821","CASCADH942KT","602443984","2021-07-26T00:00:00.000","2021-08-05T00:00:00.000","Transportation Exterior Door Replacement","6702010052","12309 22nd St NE
Lake Stevens, WA 98258","42214.00","2021-08-23T00:00:00.000","Lake Stevens","No","No","42214","False","No","No","0","Yes","false","CASCADH942KT","602443984","CASCADE DOOR AND HARDWARE","3604350821","Sherris@cascadedoorandhardware.com","6101 199TH ST NE UNIT B",,"ARLINGTON","WA","98223","11135600",,,,,"2021-09-20T00:00:00.000","1171439"
"1171438","898854","BOTHELL, CITY OF","18415 101st Ave NE BOTHELL, WA - 98011","Jeff Sperry","425-806-6856","BNBUILDERS INC","2063823443","BNBUII*990K3","602056687","2019-09-09T00:00:00.000","2019-09-09T00:00:00.000","Bothell Fire Station #42","N/A","10726 Beardslee Blvd Bothell, WA  98011","15840000.00","2021-08-23T00:00:00.000","Bothell","No","No","6858","False","No","No","0","Yes","false","SNYDERW014MT","601961354","SNYDER ROOFING OF WASH LLC","4254021848","ccinnamon@srsm-inc.com","20203 BROADWAY AVE",,"SNOHOMISH","WA","98296","20102101","BNBUII*990K3","602056687","BNBUILDERS INC",,"2021-11-01T00:00:00.000","1020267"
"1171437","976184","GRANGER SCHOOL DISTRICT #204","PO BOX 400 GRANGER, WA - 98932","KEVIN","509-391-0864","ABC FIRE CONTROL INC","5094533434","ABCFII*981KU","601289772","2021-08-01T00:00:00.000","2021-08-02T00:00:00.000","HOOD CLEANING","KEVIN","315 E MENTZER
405 BAILY","2134.30","2021-08-23T00:00:00.000","Granger","No","No","2134.3","False","No","No","0","Yes","false","ABCFII*981KU","601289772","ABC FIRE CONTROL INC","5094533434","elaine@abcfirecontrol.com","PO BOX 10353",,"YAKIMA","WA","98909","19463500",,,,,"2021-08-12T00:00:00.000","1171437"
"1171436","976183","BELLEVUE, CITY OF","PO BOX 90012 BELLEVUE, WA - 98009","ZACHARIA COLLOM","425-452-6454","ROBERT CARRILLO ENT LLC","3608942647","ROBERCE821JP","604265515","2021-07-26T00:00:00.000","2021-08-03T00:00:00.000","TAM O'SHANTER (ASPHALT REPAIR)","28292","1655 173RD AVE NE BELLEVUE, WA","5477.48","2021-08-23T00:00:00.000","Bellevue","Yes","No","5477.48","False","No","Yes","1","No","true","ROBERCE821JP","604265515","ROBERT CARRILLO ENT LLC","3608942647","rcarrilloent@comcast.net","Po Box 419",,"YELM","WA","98597","95431803",,,,,"2021-08-24T00:00:00.000","1171436"
