"id","report_number","origin","filer_id","filer_name","type","funding_source_id","funding_source","filing_period","receipt_date","employer_id","employer_name","compensation","sub_lobbyist_compensation","net_compensation","personal_expenses","entertainment","contributions","advertising","political_ads","other","total_expenses","net_total","employment_registration_id","employment_type","contractor_id","contractor_name","url"
"93506-18603","93506","FE","17505","PATRICK DUNN & ASSOCIATES LTD*","Employer","18603","NANCY LEMAY","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","16594","NANCY LEMAY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18603","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93506)"
"93506-18604","93506","FE","17505","PATRICK DUNN & ASSOCIATES LTD*","Employer","18604","LES SCHWAB TIRE CENTERS","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","16596","LES SCHWAB TIRE CENTERS","1250.00","-250.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","18604","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93506)"
"93506-18606","93506","FE","17505","PATRICK DUNN & ASSOCIATES LTD*","Employer","18606","LIMEADE","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","16607","LIMEADE","1000.00","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","18606","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93506)"
"93506-18608","93506","FE","17505","PATRICK DUNN & ASSOCIATES LTD*","Employer","18608","PARTNERSHIP FOR LEARNING","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","16765","PARTNERSHIP FOR LEARNING","1000.00","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","18608","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93506)"
"93506-18609","93506","FE","17505","PATRICK DUNN & ASSOCIATES LTD*","Employer","18609","Sanitary Service Co","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","16872","Sanitary Service Co","1250.00","-250.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","18609","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93506)"
"93506-18612","93506","FE","17505","PATRICK DUNN & ASSOCIATES LTD*","Employer","18612","BEHIND THE BADGE FOUNDATION","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","17259","BEHIND THE BADGE FOUNDATION","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18612","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93506)"
"93506-18613","93506","FE","17505","PATRICK DUNN & ASSOCIATES LTD*","Employer","18613","WA ST MAJOR LEAGUE BASEBALL STADIUM PUBLIC FACILITIES DISTRICT (PFD)","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","17264","WA ST MAJOR LEAGUE BASEBALL STADIUM PUBLIC FACILITIES DISTRICT (PFD)","500.00","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","500.00","18613","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93506)"
"93506-65494","93506","FE","17505","PATRICK DUNN & ASSOCIATES LTD*","Employer","65494","Start Early","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","61435","Start Early","500.00","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","500.00","65494","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93506)"
"93506-87199","93506","FE","17505","PATRICK DUNN & ASSOCIATES LTD*","Employer","87199","Better Health Togehter","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","86046","Better Health Togehter","1000.00","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","87199","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93506)"
"93506-17505","93506","FE","17505","PATRICK DUNN & ASSOCIATES LTD*","Lobbyist","17505","PATRICK DUNN & ASSOCIATES LTD* (Self)","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","1000.00","0.00","0.00","0.00","1000.00","1000.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93506)"
"93507-50023","93507","FE","49453","Samantha Slaughter, PsyD","Employer","50023","WA ST PSYCHOLOGICAL ASSN","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","17269","WA ST PSYCHOLOGICAL ASSN","2161.25","0.00","2161.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2161.25","50023","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93507)"
"93507-49453","93507","FE","49453","Samantha Slaughter, PsyD","Lobbyist","49453","Samantha Slaughter, PsyD (Self)","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93507)"
"88107-60444","88107","FE","59659","Orlando Cano","Employer","60444","ONEAMERICA","2022-01-01T00:00:00.000","2022-07-04T00:00:00.000","16494","ONEAMERICA","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","60444","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/88107)"
"88107-60517","88107","FE","59659","Orlando Cano","Employer","60517","SUPERINTENDENT OF PUBLIC INSTRUCTION","2022-01-01T00:00:00.000","2022-07-04T00:00:00.000","16961","SUPERINTENDENT OF PUBLIC INSTRUCTION","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","60517","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/88107)"
"88107-62001","88107","FE","59659","Orlando Cano","Employer","62001","Group Health Foundation","2022-01-01T00:00:00.000","2022-07-04T00:00:00.000","61438","Group Health Foundation","1500.00","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1500.00","62001","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/88107)"
"88107-62811","88107","FE","59659","Orlando Cano","Employer","62811","Chief Seattle Club","2022-01-01T00:00:00.000","2022-07-04T00:00:00.000","62810","Chief Seattle Club","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","62811","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/88107)"
"88107-71800","88107","FE","59659","Orlando Cano","Employer","71800","WA STEM CENTER","2022-01-01T00:00:00.000","2022-07-04T00:00:00.000","17189","WA STEM CENTER","4300.00","0.00","4300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4300.00","71800","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/88107)"
"88107-77628","88107","FE","59659","Orlando Cano","Employer","77628","Historic South Downtown","2022-01-01T00:00:00.000","2022-07-04T00:00:00.000","77618","Historic South Downtown","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","77628","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/88107)"
"88107-85073","88107","FE","59659","Orlando Cano","Employer","85073","MOMSRISING TOGETHER","2022-01-01T00:00:00.000","2022-07-04T00:00:00.000","16642","MOMSRISING TOGETHER","1250.00","0.00","1250.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1250.00","85073","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/88107)"
"88107-85196","88107","FE","59659","Orlando Cano","Employer","85196","YOUTHCARE","2022-01-01T00:00:00.000","2022-07-04T00:00:00.000","17325","YOUTHCARE","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","85196","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/88107)"
"88107-85533","88107","FE","59659","Orlando Cano","Employer","85533","WA CHARTERS ACTION","2022-01-01T00:00:00.000","2022-07-04T00:00:00.000","17071","WA CHARTERS ACTION","3000.00","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3000.00","85533","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/88107)"
"88107-87141","88107","FE","59659","Orlando Cano","Employer","87141","Northwest Immigrant Rights Project","2022-01-01T00:00:00.000","2022-07-04T00:00:00.000","44098","Northwest Immigrant Rights Project","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","87141","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/88107)"
"88107-89560","88107","FE","59659","Orlando Cano","Employer","89560","Washington Community Alliance Action Fund","2022-01-01T00:00:00.000","2022-07-04T00:00:00.000","89559","Washington Community Alliance Action Fund","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","89560","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/88107)"
"88107-93365","88107","FE","59659","Orlando Cano","Employer","93365","Washington Immigrant Solidarity Network through Group Health Foundation","2022-01-01T00:00:00.000","2022-07-04T00:00:00.000","93364","Washington Immigrant Solidarity Network through Group Health Foundation","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","93365","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/88107)"
"88107-59659","88107","FE","59659","Orlando Cano","Lobbyist","59659","Orlando Cano (Self)","2022-01-01T00:00:00.000","2022-07-04T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/88107)"
"83727-74221","83727","FE","39243","Sanjay Walvekar","Employer","74221","WA ASSN OF SHERIFFS & POLICE CHIEFS","2021-09-01T00:00:00.000","2021-10-11T00:00:00.000","17196","WA ASSN OF SHERIFFS & POLICE CHIEFS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","74221","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/83727)"
"92714-60444","92714","FE","59659","Orlando Cano","Employer","60444","ONEAMERICA","2022-06-01T00:00:00.000","2022-07-04T00:00:00.000","16494","ONEAMERICA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","60444","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92714)"
"92714-62001","92714","FE","59659","Orlando Cano","Employer","62001","Group Health Foundation","2022-06-01T00:00:00.000","2022-07-04T00:00:00.000","61438","Group Health Foundation","1000.00","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","62001","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92714)"
"92714-71800","92714","FE","59659","Orlando Cano","Employer","71800","WA STEM CENTER","2022-06-01T00:00:00.000","2022-07-04T00:00:00.000","17189","WA STEM CENTER","4300.00","0.00","4300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4300.00","71800","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92714)"
"92714-77628","92714","FE","59659","Orlando Cano","Employer","77628","Historic South Downtown","2022-06-01T00:00:00.000","2022-07-04T00:00:00.000","77618","Historic South Downtown","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","77628","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92714)"
"92714-85196","92714","FE","59659","Orlando Cano","Employer","85196","YOUTHCARE","2022-06-01T00:00:00.000","2022-07-04T00:00:00.000","17325","YOUTHCARE","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","85196","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92714)"
"92714-85533","92714","FE","59659","Orlando Cano","Employer","85533","WA CHARTERS ACTION","2022-06-01T00:00:00.000","2022-07-04T00:00:00.000","17071","WA CHARTERS ACTION","3000.00","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3000.00","85533","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92714)"
"92714-92542","92714","FE","59659","Orlando Cano","Employer","92542","Visa U.S.A. Inc.","2022-06-01T00:00:00.000","2022-07-04T00:00:00.000","92538","Visa U.S.A. Inc.","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","92542","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92714)"
"90457-60444","90457","FE","59659","Orlando Cano","Employer","60444","ONEAMERICA","2022-02-01T00:00:00.000","2022-07-04T00:00:00.000","16494","ONEAMERICA","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","60444","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90457)"
"90457-60517","90457","FE","59659","Orlando Cano","Employer","60517","SUPERINTENDENT OF PUBLIC INSTRUCTION","2022-02-01T00:00:00.000","2022-07-04T00:00:00.000","16961","SUPERINTENDENT OF PUBLIC INSTRUCTION","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","60517","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90457)"
"90457-62001","90457","FE","59659","Orlando Cano","Employer","62001","Group Health Foundation","2022-02-01T00:00:00.000","2022-07-04T00:00:00.000","61438","Group Health Foundation","1500.00","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1500.00","62001","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90457)"
"90457-62811","90457","FE","59659","Orlando Cano","Employer","62811","Chief Seattle Club","2022-02-01T00:00:00.000","2022-07-04T00:00:00.000","62810","Chief Seattle Club","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","62811","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90457)"
"90457-71800","90457","FE","59659","Orlando Cano","Employer","71800","WA STEM CENTER","2022-02-01T00:00:00.000","2022-07-04T00:00:00.000","17189","WA STEM CENTER","4300.00","0.00","4300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4300.00","71800","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90457)"
"90457-77628","90457","FE","59659","Orlando Cano","Employer","77628","Historic South Downtown","2022-02-01T00:00:00.000","2022-07-04T00:00:00.000","77618","Historic South Downtown","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","77628","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90457)"
"90457-85073","90457","FE","59659","Orlando Cano","Employer","85073","MOMSRISING TOGETHER","2022-02-01T00:00:00.000","2022-07-04T00:00:00.000","16642","MOMSRISING TOGETHER","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","85073","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90457)"
"90457-85196","90457","FE","59659","Orlando Cano","Employer","85196","YOUTHCARE","2022-02-01T00:00:00.000","2022-07-04T00:00:00.000","17325","YOUTHCARE","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","85196","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90457)"
"90457-85533","90457","FE","59659","Orlando Cano","Employer","85533","WA CHARTERS ACTION","2022-02-01T00:00:00.000","2022-07-04T00:00:00.000","17071","WA CHARTERS ACTION","3000.00","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3000.00","85533","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90457)"
"90457-87141","90457","FE","59659","Orlando Cano","Employer","87141","Northwest Immigrant Rights Project","2022-02-01T00:00:00.000","2022-07-04T00:00:00.000","44098","Northwest Immigrant Rights Project","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","87141","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90457)"
"90457-89560","90457","FE","59659","Orlando Cano","Employer","89560","Washington Community Alliance Action Fund","2022-02-01T00:00:00.000","2022-07-04T00:00:00.000","89559","Washington Community Alliance Action Fund","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","89560","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90457)"
"90457-93365","90457","FE","59659","Orlando Cano","Employer","93365","Washington Immigrant Solidarity Network through Group Health Foundation","2022-02-01T00:00:00.000","2022-07-04T00:00:00.000","93364","Washington Immigrant Solidarity Network through Group Health Foundation","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","93365","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90457)"
"90457-59659","90457","FE","59659","Orlando Cano","Lobbyist","59659","Orlando Cano (Self)","2022-02-01T00:00:00.000","2022-07-04T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/90457)"
"90897-60444","90897","FE","59659","Orlando Cano","Employer","60444","ONEAMERICA","2022-03-01T00:00:00.000","2022-07-04T00:00:00.000","16494","ONEAMERICA","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","60444","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90897)"
"90897-60517","90897","FE","59659","Orlando Cano","Employer","60517","SUPERINTENDENT OF PUBLIC INSTRUCTION","2022-03-01T00:00:00.000","2022-07-04T00:00:00.000","16961","SUPERINTENDENT OF PUBLIC INSTRUCTION","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","60517","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90897)"
"90897-62001","90897","FE","59659","Orlando Cano","Employer","62001","Group Health Foundation","2022-03-01T00:00:00.000","2022-07-04T00:00:00.000","61438","Group Health Foundation","1500.00","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1500.00","62001","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90897)"
"90897-62811","90897","FE","59659","Orlando Cano","Employer","62811","Chief Seattle Club","2022-03-01T00:00:00.000","2022-07-04T00:00:00.000","62810","Chief Seattle Club","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","62811","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90897)"
"90897-71800","90897","FE","59659","Orlando Cano","Employer","71800","WA STEM CENTER","2022-03-01T00:00:00.000","2022-07-04T00:00:00.000","17189","WA STEM CENTER","4300.00","0.00","4300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4300.00","71800","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90897)"
"90897-77628","90897","FE","59659","Orlando Cano","Employer","77628","Historic South Downtown","2022-03-01T00:00:00.000","2022-07-04T00:00:00.000","77618","Historic South Downtown","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","77628","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90897)"
"90897-85073","90897","FE","59659","Orlando Cano","Employer","85073","MOMSRISING TOGETHER","2022-03-01T00:00:00.000","2022-07-04T00:00:00.000","16642","MOMSRISING TOGETHER","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","85073","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90897)"
"90897-85196","90897","FE","59659","Orlando Cano","Employer","85196","YOUTHCARE","2022-03-01T00:00:00.000","2022-07-04T00:00:00.000","17325","YOUTHCARE","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","85196","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/90897)"
