"idnumber","loweight","hiweight","wsrf1","wsrf101","wsrf102","wsrf103","wsrf2","wsrf4","wsrf5","branch7","numkid","kiddo","kdact1","kdact101","kdact102","kdact103","kdact104","kdact105","kdact106","kdact107","kdact108","kdact109","kdact110","kdact111","kdact112","kdact113","kdact114","kdact115","kdact116","kdact117","kdact118","kdact119","kdact2","kdact201","kdact202","kdact203","kdact204","kdact205","kdact206","kdact207","kdact208","kdact209","kdact210","kdact211","kdact212","kdact213","kdact214","kdact215","kdact216","kdact217","kdact218","kdact219","kdact3","kdact301","kdact302","kdact303","kdact304","kdact305","kdact306","kdact307","kdact308","kdact309","kdact310","kdact311","kdact312","kdact313","kdact314","kdact315","kdact316","kdact317","kdact318","kdact319","disab","disabst","anyprk","typark","typark01","typark02","typark03","typark04","typark05","typark06","viscen","viscen01","viscen02","viscen03","viscen04","viscen05","wetlndst","wetlnd","ratewet","ratewtx","plan","planst1","planst2","likedo","likest1","likest2","nomo","nomost1","nomost2","barrier","barrier2","barrier3","barrier4","acc","acc01","acc02","acc03","acc04","acc05","acc06","acc07","distprk","distprkx","distpub","distpubx","income","educate","reside","cntyres","region","ownr","numres","race","race01","race02","race03","race04","race05","race06","race07","race08","race09","disab2","age","agecat","gender","tab001a","tab001","tab002","tab003","tab004","tab005","tab005a","tab006","tab007a","tab007","tab008","tab009","tab010","tab011a","tab011","tab012","tab013","tab014","tab015a","tab015","tab016","tab017a","tab017","tab018","tab019","tab020","tab022","tab023","tab024","tab025","tab026","tab027","tab028","tab029","tab030a","tab030","tab031","tab032","tab033","tab034","tab035","tab036","tab037","tab038","tab039","tab040","tab041","tab042","tab044","tab045","tab046","tab047","tab048","tab049","tab050","tab051","tab052","tab053","tab054","tab055","tab056","tab057","tab058","tab059","tab060","tab061","tab062","tab063","tab064","tab065","tab066","tab067","tab068","tab070","tab071","tab072","tab073","tab074","tab075","tab076","tab077","tab078","tab079","tab080","tab081","tab082","tab083","tab084","tab085","tab086","tab087","tab088","tab089","tab090","tab091","tab092","tab093","tab094","tab095","tab096","tab097","tab098","tab099","tab100","tab101","tab102","tab103","tab104"
"573.00","0.58","141.11",,,,,,,,"Has children","4","Yes","1","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","1","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","11000000000000","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No",,"Yes","11100","Checked","Checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1001100","Checked","Not checked","Not checked","Checked","Checked","Not checked","Not checked","1","1 mile","3","3 miles","Refused","Master's degree","Rural area not on a farm or ranch","Island","The Islands","Don't know / refused","6","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","36","35-44 years old","Female","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"575.00","0.60","145.49",,,,,,,,"Has children","2","Yes","100000000000","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","10","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","10","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","No",,"Yes","1100","Not checked","Checked","Checked","Not checked","Not checked","Not checked","100","Not checked","Not checked","Checked","Not checked","Not checked",,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","1","1 mile","6","6-10 miles","Refused","Some college or trade school, no degree","Rural area not on a farm or ranch","San Juan","The Islands","Own","3","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","52","45-54 years old","Female","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"577.00","0.60","145.49",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1100","Not checked","Checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked",,"Don't know",,"Don't know","Refused","Refused","Refused","Island","The Islands","Don't know / refused","777","1","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Don't know / refused","888","Refused","Female","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"578.00","0.60","145.49",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1000","Not checked","Checked","Not checked","Not checked","Not checked","Not checked","100","Not checked","Not checked","Checked","Not checked","Not checked",,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","1","1 mile","1","1 mile","$25,000-$34,999","Master's degree","Large city or urban area","Island","The Islands","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","52","45-54 years old","Female","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"579.00","0.60","145.49",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1100","Not checked","Checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","0","Less than 1 mile","0","Less than 1 mile","$75,000 or more","Associate's or trade school degree","Small city or town","Island","The Islands","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","50","45-54 years old","Female","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"580.00","0.60","145.49",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","100","Not checked","Not checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","1","1 mile","1","1 mile","Refused","Bachelor's degree","Rural area not on a farm or ranch","Island","The Islands","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","46","45-54 years old","Female","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"581.00","0.60","145.49",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1100","Not checked","Checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","3","3 miles","5","5 miles","Refused","Some college or trade school, no degree","Rural area on a farm or ranch","Island","The Islands","Rent","5","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","54","45-54 years old","Female","Yes","No","No","Yes","Yes","No","No","No","Yes","No","Yes","No","No","Yes","No","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"582.00","0.60","145.49",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","11000","Checked","Checked","Not checked","Not checked","Not checked","Not checked","100","Not checked","Not checked","Checked","Not checked","Not checked",,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1010100","Checked","Not checked","Checked","Not checked","Checked","Not checked","Not checked","3","3 miles","3","3 miles","Refused","Bachelor's degree","Suburban area","Island","The Islands","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","51","45-54 years old","Female","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"583.00","0.60","145.49",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1100","Not checked","Checked","Checked","Not checked","Not checked","Not checked","100","Not checked","Not checked","Checked","Not checked","Not checked",,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000100","Checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","2","2 miles","15","11-15 miles","$50,000-$74,999","High school graduate or equivalent","Rural area not on a farm or ranch","Island","The Islands","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","53","45-54 years old","Female","No","No","No","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"584.00","0.60","145.49",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1000","Not checked","Checked","Not checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000100","Checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","1","1 mile","1","1 mile","$35,000-$49,999","Some college or trade school, no degree","Small city or town","Island","The Islands","Own","3","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","53","45-54 years old","Female","No","No","No","No","Yes","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","No","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No"
"585.00","0.86","208.29",,,,,,,,"Has children","2","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,"Yes","1100","Not checked","Checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1001100","Checked","Not checked","Not checked","Checked","Checked","Not checked","Not checked","0","Less than 1 mile","3","3 miles","$50,000-$74,999","High school graduate or equivalent","Small city or town","Island","The Islands","Own","4","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","31","25-34 years old","Female","No","No","No","No","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"586.00","0.86","208.29",,,,,,,,"Has children","2","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,"Yes","11100","Checked","Checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","0","Less than 1 mile","0","Less than 1 mile","Refused","Some college or trade school, no degree","Small city or town","Island","The Islands","Own","4","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","25","25-34 years old","Female","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
