"business_name","license_number","inspection_date","placard","formatted_address","inspection_id","violation_id","business_city","business_postal_code","inspection_type","inspection_frequency","inspector","inspector_comments","inspection_result","inspection_description","correct_by_date","corrected_on_site","violation_description","is_major_violation","violation_code","business_id","businessaddress","placard_id","row_id"
"SCOTT VALLEY GRILL","L14723","2022-07-11T15:03:00.000","GREEN","50 UNDERHILL RD A, MILL VALLEY, CA 94941","54882","77874","MILL VALLEY","94941","Follow-up","Food Semi-yearly Inspection","JENNIFER SNOW","<p class=MsoNormal><span style=font-family: Arial, sans-serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-family: Arial, sans-serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>Other minor violations were also observed. For more information, contact Marin County Environmental Health Services at (415) 473-6634. The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Room 236, San Rafael, CA 94903. Office hours: Monday through Thursday from 8:00 a.m. - 4:00 p.m., and Friday from 8:00 a.m. – 12:00 p.m. The report may also be viewed at the facility upon request.</span><span style=font-family:&quot;Arial&quot;,sans-serif><o:p></o:p></span></p><p class=MsoNormal><span style=font-family: Arial, sans-serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-family: Arial, sans-serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>Second reinspection.</span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-07-11T00:00:00.000","No","<div>Prep refrigerator on right: Potentially hazardous foods in upper and lower portion ranged from  38 - 41 degrees F today. Refrigerator in compliance.</div><div><br></div><div>7/11/22: Left prep refrigerator: Hummus in insert pan in upper part of unit: 42 degrees F.</div><div>Lower part of unit: cooked chicken: 45 degrees F and cooked potatoes: 49 degrees F. Cooked chicken and cooked potatoes were made yesterday. </div><div><br></div><div><br></div><div><br></div>",,"CHSC 113996","9094","50 UNDERHILL RD
MILL VALLEY, CA 94941
(37.913505, -122.520843)","1","9094_54882_77874"
"ROUND TABLE PIZZA #1179","L16087","2022-07-11T12:20:00.000","YELLOW","2200 4TH ST, SAN RAFAEL, CA 94901","53732","77887","SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size:12.0pt> </span></p>  <p class=MsoNormal><span style=font-family:&quot;Tahoma&quot;,sans-serif> </span></p>  <span style=font-size:9.0pt;font-family:&quot;Arial&quot;,sans-serif;mso-fareast-font-family: Calibri;mso-fareast-theme-font:minor-latin;color:#1F497D;mso-ansi-language: EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA><br> <!--[if !supportLineBreakNewLine]--><br> <!--[endif]--></span>","VIOLFOUND","Violation(s) Found","2022-05-16T00:00:00.000","No","Chlorine sanitizer solution in the mechanical dishwasher, the concentration was measured. Chlorine sanitizer container was observed empty in the warewashing area. [CA]  A food facility that prepares food shall not be operating if there is no method to properly wash and sanitize equipment and utensils. [COS] Employee agreed to manually wash, rinse, and sanitize dishes while waiting for the technician to service the dishwasher. ","yes","CHSC 114099.7","8595","2200 4TH ST
SAN RAFAEL, CA 94901
(37.976192, -122.549327)","2","8595_53732_77887"
"ROUND TABLE PIZZA #1179","L16087","2022-07-11T12:20:00.000","YELLOW","2200 4TH ST, SAN RAFAEL, CA 94901","53732","77886","SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size:12.0pt> </span></p>  <p class=MsoNormal><span style=font-family:&quot;Tahoma&quot;,sans-serif> </span></p>  <span style=font-size:9.0pt;font-family:&quot;Arial&quot;,sans-serif;mso-fareast-font-family: Calibri;mso-fareast-theme-font:minor-latin;color:#1F497D;mso-ansi-language: EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA><br> <!--[if !supportLineBreakNewLine]--><br> <!--[endif]--></span>","VIOLFOUND","Violation(s) Found","2022-05-16T00:00:00.000","No","In the salad bar cold holding unit, unshelled boiled eggs internal temperature reading was measured at 54F, cheese at 55F, and blue cheese at 54F. [CA] Potentially hazardous foods shall be held at or below 41F, or at or above 135F when hot. [COS] Employee agreed to voluntarily discard the food.  ","yes","CHSC 113996","8595","2200 4TH ST
SAN RAFAEL, CA 94901
(37.976192, -122.549327)","2","8595_53732_77886"
"ROUND TABLE PIZZA #1179","L16087","2022-07-11T12:20:00.000","YELLOW","2200 4TH ST, SAN RAFAEL, CA 94901","53732","77888","SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size:12.0pt> </span></p>  <p class=MsoNormal><span style=font-family:&quot;Tahoma&quot;,sans-serif> </span></p>  <span style=font-size:9.0pt;font-family:&quot;Arial&quot;,sans-serif;mso-fareast-font-family: Calibri;mso-fareast-theme-font:minor-latin;color:#1F497D;mso-ansi-language: EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA><br> <!--[if !supportLineBreakNewLine]--><br> <!--[endif]--></span>","VIOLFOUND","Violation(s) Found","2022-05-16T00:00:00.000","No","The men restroom was observed with soil/ wastewater coming from the wall hung urinal. [CA] Repair the wall hung urinal and remove all accumulated stagnant water from the restroom. [SA] Employee agreed to close the stall where water was accumulating. ","yes","CHSC 114197","8595","2200 4TH ST
SAN RAFAEL, CA 94901
(37.976192, -122.549327)","2","8595_53732_77888"
"MOUNTAIN MIKE'S PIZZA","L15449","2022-07-11T11:00:00.000","GREEN","2100 4TH ST B, SAN RAFAEL, CA 94901","53696","77893","SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size:12.0pt> </span></p>  <p class=MsoNormal><span style=font-family:&quot;Tahoma&quot;,sans-serif> </span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-05-16T00:00:00.000","No","Warm water temperature reading was measured at 75F at the handwashing facility in the employee service area. [CA] Provide warm water at least 100F but not greater than 108F",,"CHSC 114195","5300","2100 4TH ST
SAN RAFAEL, CA 94901
(37.975604, -122.546565)","1","5300_53696_77893"
"ASIAN MARKET","L16248","2022-07-11T09:30:00.000","GREEN","5 MARY ST, SAN RAFAEL, CA 94901","53743","77892","SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size:12.0pt> </span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-05-16T00:00:00.000","No","There is not a method on how to properly wash, rinse, and sanitize food contact surfaces in the warewashing area, [CA] Manual warewashing shall be accomplish by using a 3-compartment sink where the utensils are first precleaned, then washed, rinsed, sanitized, and air dried. Provide a sanitizer solution to sanitize utensils such as chlorine at 100ppm, and/or Quaternary ammonium at 200ppm. ",,"CHSC 114099.6","5136","5 MARY ST
SAN RAFAEL, CA 94901
(37.971293, -122.517542)","1","5136_53743_77892"
"MONK'S KETTLE","L16164","2022-07-08T13:55:00.000","GREEN","655 DEL GANADO RD, SAN RAFAEL, CA 94903","54912","77917","SAN RAFAEL","94903","Follow-up","Food Semi-yearly Inspection","KATHLEEN DEA","<div>Reinspection following the routine inspection conducted on 7/7/22.</div><div><br></div>Minor violations found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. Green placard issued.","VIOLMINOR","Only Minor Violation(s) Found","2022-07-08T00:00:00.000","Yes","MAJOR: Hot water measured at 70-71F in 2 restrooms. 100F hot water is required at hand sinks. Operator fixed at time of inspection and hot water was at least 100F in restrooms. ",,"CHSC 113953.c","9948","655 DEL GANADO RD
SAN RAFAEL, CA 94903
(38.014343, -122.560044)","1","9948_54912_77917"
"MONK'S KETTLE","L16164","2022-07-08T13:55:00.000","GREEN","655 DEL GANADO RD, SAN RAFAEL, CA 94903","54912","77916","SAN RAFAEL","94903","Follow-up","Food Semi-yearly Inspection","KATHLEEN DEA","<div>Reinspection following the routine inspection conducted on 7/7/22.</div><div><br></div>Minor violations found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. Green placard issued.","VIOLMINOR","Only Minor Violation(s) Found","2022-07-08T00:00:00.000","No","MAJOR: Observed the following foods at unsafe temperatures:<div>- grilled onions at 125F, on counter since ~2hrs. ago - marked for discard 4 hours past cook time</div><div>- mashed potato at 108F, on tray on stove since &lt;4hrs. ago - marked for discard 4 hours past cook time</div><div>- hot oil (chili and garlic) at 85.6F, on counter since few days ago - 6 containers and 1 fried chicken coated in it discarded by employee</div><div>- par cooked fries at 71.3F, on counter/shelf since &lt;4hrs. ago - marked for discard 4 hours past time taken from temperature control</div><div>- left  low boy  prep cooler (ambient ~58F): cheese sticks 56.3F (~1qt), chicken wings ~53.1F (~8qts.), lamb pieces ~54.5F (4 pc.), cooked squash 53.7F (2qts.), salami/charcuterie meat 53.7F (~2qts), brie 56.6F (4pcs.), aioil 55F (1/2 container), chicken (raw) 54.6F (~4qts), house ranch 64F (~1 container), hardboiled eggs 55.7F (~7), cooked green beans 57.5F (1/2qt) - all listed foods discarded due to unknown time &gt;41F. Employee states cooler was 44-45F at 7am. DO NOT USE for PHFs until repaired. Repair ASAP. </div><div>Maintain PHFs at 41F or below OR 135F or above at all times. </div>",,"CHSC 113996","9948","655 DEL GANADO RD
SAN RAFAEL, CA 94903
(38.014343, -122.560044)","1","9948_54912_77916"
"BAKED BLOOMS","L16328","2022-07-08T12:15:00.000","GREEN","2100 4TH ST A, SAN RAFAEL, CA 94901","52602",,"SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>","NOVIOL","No Violation(s) Found","2022-03-14T00:00:00.000","No",,,,"10189","2100 4TH ST
SAN RAFAEL, CA 94901
(37.975604, -122.546565)","1","10189_52602_"
"NORTHGATE MALL FOOD CRT & TRASH ENCLOSUR","L11253","2022-07-08T11:36:00.000","GREEN","5800 NORTHGATE DR FC GEN, SAN RAFAEL, CA 94903","53677","77919","SAN RAFAEL","94903","Routine","Food Yearly Inspection","KATHLEEN DEA","For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. Green placard issued.","VIOLFOUND","Violation(s) Found","2022-06-01T00:00:00.000","No","MAJOR: Hot water measured at 77F at food court restroom hand sinks. Only facility in food court, Sbarro, has &gt;120F hot water. Repair hand sinks in restrooms to have 100F warm water within 60 days to avoid cost recovery fees. Repeat violation. ","yes","CHSC 113953.c","5715","5800 NORTHGATE DR
SAN RAFAEL, CA 94903
(38.003246, -122.546828)","1","5715_53677_77919"
"PHYLLIS' GIANT BURGERS","L10488","2022-07-08T11:00:00.000","GREEN","2202 4TH ST, SAN RAFAEL, CA 94901","53582","77877","SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-05-16T00:00:00.000","No","In the preparation area, the internal temperature of raw chicken was 50 degrees Fahrenheit, and raw ground beef was 51 degrees Fahrenheit. Food items were observed stored in the reach-in unit that was disconnected and/or turned off.[CA] Potentially hazardous foods shall be held at or below 41F or at or above 135F when hot. [COS] Person in charge turned on the unit and transferred raw meats to a unit that was providing the required temperatures of 41F or below.",,"CHSC 113996","4951","2202 4TH ST
SAN RAFAEL, CA 94901
(37.976206, -122.549407)","1","4951_53582_77877"
