"license_number","inspection_date","inspection_type","inspection_result","corrected_on_site","violations","number_pharmaceutical_violations","license_status","earliest_license_dt","city","zipcode","address","latitude","longitude","location","inspection_id","unique_id"
"L13276","2019-10-03T14:30:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","CORTE MADERA","94925","770 TAMALPAIS DR 402, CORTE MADERA, CA 94925","37.9262770","-122.5172030","POINT (-122.517203 37.926277)","26555","26555_10-03-2019"
"L13026","2019-10-03T13:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","750 REDWOOD HWY FRONTAGE RD 1206, MILL VALLEY, CA 94941","37.8953249","-122.5154413","POINT (-122.5154413 37.8953249)","26503","26503_10-03-2019"
"L13306","2019-10-02T13:50:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94903","920 NORTHGATE DR 10, SAN RAFAEL, CA 94903","38.0071160","-122.5451847","POINT (-122.5451847 38.007116)","26563","26563_10-02-2019"
"L13305","2019-09-30T12:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94903","920 NORTHGATE DR 7, SAN RAFAEL, CA 94903","38.0070000","-122.5452555","POINT (-122.5452555 38.007)","26568","26568_09-30-2019"
"L12981","2019-09-27T13:00:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118225 Disposal Method- Sharps Waste;
CHSC 118275.g Pharmaceutical Waste Disposal;
CHSC 118310 Storage Area Security","1","Active","2012-11-18T00:00:00.000","NOVATO","94945","7077 REDWOOD BLVD, NOVATO, CA 94945","38.0991802","-122.5672766","POINT (-122.5672766 38.0991802)","26492","26492_09-27-2019"
"L14230","2019-09-24T12:40:00.000","Routine","NOVIOL","No","",,"Active","2014-10-03T00:00:00.000","SAUSALITO","94965","60 LIBERTY SHIP WAY A4, SAUSALITO, CA 94965","37.8630016","-122.4920972","POINT (-122.4920972 37.8630016)","32612","32612_09-24-2019"
"L13009","2019-09-23T11:40:00.000","Follow-up","NOVIOL","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","833 VALLEJO AVE, NOVATO, CA 94945","38.1088172","-122.5670442","POINT (-122.5670442 38.1088172)","39705","39705_09-23-2019"
"L12930","2019-09-19T07:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN QUENTIN","94964","1 MAIN ST, SAN QUENTIN, CA 94964","37.9430260","-122.4804680","POINT (-122.480468 37.943026)","37726","37726_09-19-2019"
"L13122","2019-09-12T09:00:00.000","Follow-up","NOVIOL","Yes","CHSC 118275.g Pharmaceutical Waste Disposal;
CHSC 118310 Storage Area Security","1","Active","2012-11-18T00:00:00.000","NOVATO","94947","1730 NOVATO BLVD H, NOVATO, CA 94947","38.1075961","-122.5810364","POINT (-122.5810364 38.1075961)","39706","39706_09-12-2019"
"L13120","2019-09-09T08:00:00.000","Follow-up","NOVIOL","Yes","CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","NOVATO","94947","1730 NOVATO BLVD A, NOVATO, CA 94947","38.1075961","-122.5810364","POINT (-122.5810364 38.1075961)","40109","40109_09-09-2019"
"L13181","2019-08-28T12:30:00.000","Routine","VIOLFOUND","No","CHSC 117975 Record Retention- Treatment & Tracking Large Qty;
CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","599 SIR FRANCIS DRAKE BLVD 306, GREENBRAE, CA 94904","37.9500543","-122.5334626","POINT (-122.5334626 37.9500543)","26534","26534_08-28-2019"
"L13120","2019-08-28T09:00:00.000","Routine","VIOLFOUND","No","CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","NOVATO","94947","1730 NOVATO BLVD A, NOVATO, CA 94947","38.1075961","-122.5810364","POINT (-122.5810364 38.1075961)","26519","26519_08-28-2019"
"L13009","2019-08-26T09:00:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","833 VALLEJO AVE, NOVATO, CA 94945","38.1088172","-122.5670442","POINT (-122.5670442 38.1088172)","26495","26495_08-26-2019"
"L13122","2019-08-22T14:00:00.000","Routine","VIOLFOUND","No","CHSC 118275.g Pharmaceutical Waste Disposal;
CHSC 118310 Storage Area Security","1","Active","2012-11-18T00:00:00.000","NOVATO","94947","1730 NOVATO BLVD H, NOVATO, CA 94947","38.1075961","-122.5810364","POINT (-122.5810364 38.1075961)","26524","26524_08-22-2019"
"L13223","2019-08-14T08:00:00.000","Follow-up","NOVIOL","Yes","CHSC 118275.b Biohazard Bag Properly Labeled;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","LARKSPUR","94939","5 BON AIR RD 105, LARKSPUR, CA 94939","37.9441077","-122.5402131","POINT (-122.5402131 37.9441077)","39251","39251_08-14-2019"
"L13015","2019-08-13T12:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAUSALITO","94965","2000 BUNKER RD, SAUSALITO, CA 94965","37.8352580","-122.5312460","POINT (-122.531246 37.835258)","26504","26504_08-13-2019"
"L12954","2019-08-13T09:00:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118040.a Tracking Document Retention",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","101 ROWLAND WAY #305, NOVATO, CA 94945","38.0973043","-122.5595962","POINT (-122.5595962 38.0973043)","26487","26487_08-13-2019"
"L12968","2019-08-08T10:15:00.000","Follow-up","NOVIOL","Yes","CHSC 117975 Record Retention- Treatment & Tracking Large Qty;
CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","LARKSPUR","94939","1019 LARKSPUR LANDING CIR, LARKSPUR, CA 94939","37.9471064","-122.5100323","POINT (-122.5100323 37.9471064)","39614","39614_08-08-2019"
"L12968","2019-08-08T08:00:00.000","Routine","VIOLFOUND","No","CHSC 117975 Record Retention- Treatment & Tracking Large Qty;
CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","LARKSPUR","94939","1019 LARKSPUR LANDING CIR, LARKSPUR, CA 94939","37.9471064","-122.5100323","POINT (-122.5100323 37.9471064)","28477","28477_08-08-2019"
"L13340","2019-08-07T12:20:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118040.b Uses Approved Tracking Documents;
CHSC 118275.g Pharmaceutical Waste Disposal;
CHSC 118310 Storage Area Security","1","Active","2012-11-18T00:00:00.000","GREENBRAE","94904","599 SIR FRANCIS DRAKE BLVD 301, GREENBRAE, CA 94904","37.9500610","-122.5333540","POINT (-122.533354 37.950061)","26575","26575_08-07-2019"
"L13268","2019-08-02T09:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","7250 REDWOOD BLVD 210, NOVATO, CA 94945","38.1041809","-122.5698847","POINT (-122.5698847 38.1041809)","26557","26557_08-02-2019"
"L13269","2019-07-25T13:00:00.000","Follow-up","NOVIOL","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","7250 REDWOOD BLVD 107, NOVATO, CA 94945","38.1044202","-122.5700227","POINT (-122.5700227 38.1044202)","39117","39117_07-25-2019"
"L13188","2019-07-25T09:00:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty;
CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94903","4050 REDWOOD HWY A, SAN RAFAEL, CA 94903","38.0079167","-122.5407397","POINT (-122.5407397 38.0079167)","26538","26538_07-25-2019"
"L13223","2019-07-24T11:00:00.000","Routine","VIOLFOUND","No","CHSC 118275.b Biohazard Bag Properly Labeled;
CHSC 118275.g Pharmaceutical Waste Disposal","1","Active","2012-11-18T00:00:00.000","LARKSPUR","94939","5 BON AIR RD 105, LARKSPUR, CA 94939","37.9441077","-122.5402131","POINT (-122.5402131 37.9441077)","26549","26549_07-24-2019"
"L12953","2019-07-22T11:55:00.000","Routine","NOVIOL","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","101 ROWLAND WAY #220, NOVATO, CA 94945","38.0973043","-122.5595962","POINT (-122.5595962 38.0973043)","26486","26486_07-22-2019"
"L13180","2019-07-18T12:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","NOVATO","94949","330 IGNACIO BLVD 102, NOVATO, CA 94949","38.0662061","-122.5403202","POINT (-122.5403202 38.0662061)","39153","39153_07-18-2019"
"L13180","2019-07-18T08:15:00.000","Follow-up","NOVIOL","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","NOVATO","94949","330 IGNACIO BLVD 102, NOVATO, CA 94949","38.0662061","-122.5403202","POINT (-122.5403202 38.0662061)","39115","39115_07-18-2019"
"L13269","2019-07-17T11:00:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","NOVATO","94945","7250 REDWOOD BLVD 107, NOVATO, CA 94945","38.1044202","-122.5700227","POINT (-122.5700227 38.1044202)","26559","26559_07-17-2019"
"L13180","2019-07-17T10:00:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","NOVATO","94949","330 IGNACIO BLVD 102, NOVATO, CA 94949","38.0662061","-122.5403202","POINT (-122.5403202 38.0662061)","26528","26528_07-17-2019"
"L15010","2019-07-15T14:40:00.000","Follow-up","NOVIOL","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2017-03-31T00:00:00.000","MILL VALLEY","94941","655 REDWOOD HWY 110, MILL VALLEY, CA 94941","37.8991957","-122.5150443","POINT (-122.5150443 37.8991957)","37854","37854_07-15-2019"
"L13179","2019-06-06T15:00:00.000","Follow-up","NOVIOL","Yes","CHSC 118275.a Containerization and Separation;
CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","55 LA GOMA ST, MILL VALLEY, CA 94941","37.8983110","-122.5368763","POINT (-122.5368763 37.898311)","37472","37472_06-06-2019"
"L14722","2019-06-06T07:00:00.000","Follow-up","NOVIOL","Yes","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 118310 Storage Area Security",,"Active","2016-03-22T00:00:00.000","LARKSPUR","94939","570 MAGNOLIA AVE, LARKSPUR, CA 94939","37.9371605","-122.5335654","POINT (-122.5335654 37.9371605)","37820","37820_06-06-2019"
"L13195","2019-06-04T11:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","447 MILLER AVE, MILL VALLEY, CA 94941","37.8960552","-122.5348655","POINT (-122.5348655 37.8960552)","26542","26542_06-04-2019"
"L15010","2019-05-20T09:50:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2017-03-31T00:00:00.000","MILL VALLEY","94941","655 REDWOOD HWY 110, MILL VALLEY, CA 94941","37.8991957","-122.5150443","POINT (-122.5150443 37.8991957)","26343","26343_05-20-2019"
"L13319","2019-05-16T09:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","GREENBRAE","94904","501 VIA CASITAS, GREENBRAE, CA 94904","37.9453646","-122.5322358","POINT (-122.5322358 37.9453646)","26576","26576_05-16-2019"
"L15130","2019-05-15T08:45:00.000","Routine","NOVIOL","No","",,"Active","2017-07-11T00:00:00.000","NOVATO","94945","690 DELONG AVE STE 100, NOVATO, CA 94945","38.1048003","-122.5594133","POINT (-122.5594133 38.1048003)","28212","28212_05-15-2019"
"L14722","2019-05-14T13:05:00.000","Routine","VIOLFOUND","No","CHSC 117943 Record Retention- Treatment & Tracking Small Qty;
CHSC 118310 Storage Area Security",,"Active","2016-03-22T00:00:00.000","LARKSPUR","94939","570 MAGNOLIA AVE, LARKSPUR, CA 94939","37.9371605","-122.5335654","POINT (-122.5335654 37.9371605)","26643","26643_05-14-2019"
"L13129","2019-05-13T13:55:00.000","Follow-up","NOVIOL","Yes","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","NOVATO","94949","1800 IGNACIO BLVD, NOVATO, CA 94949","38.0776390","-122.5838180","POINT (-122.583818 38.077639)","37812","37812_05-13-2019"
"L13156","2019-05-10T11:50:00.000","Routine","VIOLFOUND","No","CHSC 118285 Meets Storage Requirements- Sharps Waste",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","25 N KNOLL RD A, MILL VALLEY, CA 94941","37.9028868","-122.5110766","POINT (-122.5110766 37.9028868)","26533","26533_05-10-2019"
"L13927","2019-05-07T14:00:00.000","Routine","NOVIOL","No","",,"Active","2014-02-19T00:00:00.000","SAN RAFAEL","94903","4000 CIVIC CENTER DR 200B, SAN RAFAEL, CA 94903","38.0044896","-122.5382765","POINT (-122.5382765 38.0044896)","25308","25308_05-07-2019"
"L13151","2019-05-02T13:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","CORTE MADERA","94925","240 TAMAL VISTA BLVD 280, CORTE MADERA, CA 94925","37.9381698","-122.5191621","POINT (-122.5191621 37.9381698)","26527","26527_05-02-2019"
"L13129","2019-05-02T11:00:00.000","Routine","VIOLFOUND","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","NOVATO","94949","1800 IGNACIO BLVD, NOVATO, CA 94949","38.0776390","-122.5838180","POINT (-122.583818 38.077639)","26526","26526_05-02-2019"
"L13455","2019-04-29T09:45:00.000","Routine","NOVIOL","No","",,"Active","2013-11-13T00:00:00.000","FAIRFAX","94930","29 BOLINAS RD, FAIRFAX, CA 94930","37.9864737","-122.5889685","POINT (-122.5889685 37.9864737)","24162","24162_04-29-2019"
"L14709","2019-04-25T12:00:00.000","Routine","NOVIOL","No","",,"Active","2016-02-25T00:00:00.000","TIBURON","94920","1640 TIBURON BLVD 6, TIBURON, CA 94920","37.8743427","-122.4581861","POINT (-122.4581861 37.8743427)","26641","26641_04-25-2019"
"L13282","2019-04-24T15:15:00.000","Follow-up","NOVIOL","Yes","CHSC 117975 Record Retention- Treatment & Tracking Large Qty",,"Active","2012-11-18T00:00:00.000","CORTE MADERA","94925","81 CASA BUENA DR 1, CORTE MADERA, CA 94925","37.9246756","-122.5175344","POINT (-122.5175344 37.9246756)","37447","37447_04-24-2019"
"L14237","2019-04-23T12:05:00.000","Routine","NOVIOL","No","",,"Active","2014-10-03T00:00:00.000","FAIRFAX","94930","200 BROADWAY, FAIRFAX, CA 94930","37.9894530","-122.5915970","POINT (-122.591597 37.989453)","26613","26613_04-23-2019"
"L14219","2019-04-23T09:45:00.000","Routine","NOVIOL","No","",,"Active","2014-10-02T00:00:00.000","SAUSALITO","94965","38 CALEDONIA ST 1, SAUSALITO, CA 94965","37.8584810","-122.4848440","POINT (-122.484844 37.858481)","26600","26600_04-23-2019"
"L13179","2019-04-18T14:00:00.000","Routine","VIOLFOUND","No","CHSC 118275.a Containerization and Separation;
CHSC 118310 Storage Area Security",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","55 LA GOMA ST, MILL VALLEY, CA 94941","37.8983110","-122.5368763","POINT (-122.5368763 37.898311)","26532","26532_04-18-2019"
"L13030","2019-04-18T09:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN ANSELMO","94960","124 PINE ST, SAN ANSELMO, CA 94960","37.9738000","-122.5631239","POINT (-122.5631239 37.9738)","26499","26499_04-18-2019"
"L14243","2019-04-17T12:00:00.000","Routine","NOVIOL","No","",,"Active","2014-10-03T00:00:00.000","MILL VALLEY","94941","147 LOMITA DR C, MILL VALLEY, CA 94941","37.9035718","-122.5253850","POINT (-122.525385 37.9035718)","33142","33142_04-17-2019"
"L13320","2019-04-17T10:00:00.000","Routine","VIOLMINOR","No","CHSC 117945 Record Retention- Documentation & Transportation Small Qty",,"Active","2012-11-18T00:00:00.000","SAN RAFAEL","94901","1601 5TH AVE, SAN RAFAEL, CA 94901","37.9745057","-122.5353989","POINT (-122.5353989 37.9745057)","24955","24955_04-17-2019"
"L14710","2019-04-17T09:00:00.000","Routine","VIOLMINOR","No","CHSC 118280.a Biohazard Bag Disposal Method;
CHSC 118310 Storage Area Security",,"Active","2016-02-25T00:00:00.000","MILL VALLEY","94941","163 MILLER AVE 2, MILL VALLEY, CA 94941","37.9032480","-122.5426890","POINT (-122.542689 37.903248)","26642","26642_04-17-2019"
"L13282","2019-04-16T14:05:00.000","Routine","VIOLFOUND","No","CHSC 117975 Record Retention- Treatment & Tracking Large Qty",,"Active","2012-11-18T00:00:00.000","CORTE MADERA","94925","81 CASA BUENA DR 1, CORTE MADERA, CA 94925","37.9246756","-122.5175344","POINT (-122.5175344 37.9246756)","37425","37425_04-16-2019"
"L13171","2019-04-16T13:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","MILL VALLEY","94941","301 TENNESSEE VALLEY RD, MILL VALLEY, CA 94941","37.8764680","-122.5241750","POINT (-122.524175 37.876468)","26530","26530_04-16-2019"
"L14428","2019-04-11T13:00:00.000","Routine","NOVIOL","No","",,"Active","2015-05-06T00:00:00.000","SAN RAFAEL","94903","1050 NORTHGATE DR 139, SAN RAFAEL, CA 94903","38.0081831","-122.5442573","POINT (-122.5442573 38.0081831)","26635","26635_04-11-2019"
"L13281","2019-04-11T12:00:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","CORTE MADERA","94925","81 CASA BUENA DR 2, CORTE MADERA, CA 94925","37.9246756","-122.5175344","POINT (-122.5175344 37.9246756)","26566","26566_04-11-2019"
"L13002","2019-04-10T11:30:00.000","Routine","VIOLMINOR","No","CHSC 117975 Record Retention- Treatment & Tracking Large Qty",,"Active","2012-11-18T00:00:00.000","CORTE MADERA","94925","5796 PARADISE DR, CORTE MADERA, CA 94925","37.9232562","-122.5123874","POINT (-122.5123874 37.9232562)","26497","26497_04-10-2019"
"L13302","2019-04-09T10:30:00.000","Routine","NOVIOL","No","",,"Active","2012-11-18T00:00:00.000","SAN ANSELMO","94960","915 SIR FRANCIS DRAKE BLVD 2, SAN ANSELMO, CA 94960","37.9804430","-122.5664270","POINT (-122.566427 37.980443)","26570","26570_04-09-2019"
