"fiscal_year","country_region_or_secretariat","obligation_amount","tcb_category","funding_agency","funding_account","funding_account_code","implementing_agency","implementing_subagency","activity_title","activity_description","activity_id"
"1999","Mozambique","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Mozambique","84207","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1047"
"1999","Mozambique","100000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1269"
"1999","Mozambique","15000","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"1999","Mozambique","3225200","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Mozambique","Untitled","No description available.","1029"
"1999","Mozambique","7696","WTO Accession and Compliance","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1143"
"1999","Namibia","7696","WTO Accession and Compliance","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1143"
"1999","Namibia","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Namibia","100000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1269"
"1999","Namibia","15000","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"1999","Namibia","20700","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1145"
"1999","Namibia","6300","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1118"
"1999","Namibia","8700","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1245"
"1999","Nepal","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Nepal","15000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1077"
"1999","Nicaragua","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Nicaragua","547089","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1001"
"1999","Nicaragua","1101564","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1251"
"1999","Nicaragua","20000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Global Health (GH)","Untitled","No description available.","1015"
"1999","Nigeria","8700","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1245"
"1999","Nigeria","20700","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1145"
"1999","Nigeria","6300","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1118"
"1999","Nigeria","537350","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1047"
"1999","Nigeria","282613","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1002"
"1999","Nigeria","718928","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1001"
"1999","Nigeria","50000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1270"
"1999","Nigeria","15000","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"1999","Nigeria","400000","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1260"
"1999","Nigeria","77000","Intellectual Property Rights (IPR)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Commerce (DOC)","Office of General Counsel","Untitled","No description available.","1010"
"1999","Pakistan","1125535","Trade-related Labor","U.S. Agency for International Development (USAID)","Economic Support Fund","72x1037","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1001"
"1999","Panama","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Paraguay","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Paraguay","44621","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1047"
"1999","Peru","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
