"country","survey","cluster","stratum","urbrur","zoi","pbs_id","hh_wt","c01a","c01b","c02","c03","c04","c05","c06_unit","c06_time","c07","c08","c09","c10","c11","c12","age","sex","modgflg","modhflg","modiflg","notmember","agecat","educat","literate","attendschool","achieveprimary","today","idcode"
"Nepal","Interim ZOI Survey 2015","17","12","rural","in zoi","50","1704.2591877618","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","7","true",,,"false","false","true","true","class 2","can read and write","7","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-09-05T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","17","12","rural","in zoi","50","1704.2591877618","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","5","true",,,"false","true","true","true","class 1","can read and write","5","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-09-05T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","44","21","urban","in zoi","51","850.934533351","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","41","true",,,"false","false","true","false","class 3","can read and write","41","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","40 to 44","less than primary","true","false","false","2015-08-17T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","44","21","urban","in zoi","51","850.934533351","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","40","true",,,"true","false","false",,,"can sign (write) only","40","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","40 to 44","no education","false","false","false","2015-08-17T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","44","21","urban","in zoi","51","850.934533351","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","15","true",,,"false","false","true","true","class 6","can read and write","15","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","15 to 19","completed primary","true","true","true","2015-08-17T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","44","21","urban","in zoi","51","850.934533351","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","10","true",,,"false","false","true","true","class 3","can read and write","10","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-08-17T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","44","21","urban","in zoi","51","850.934533351","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","7","true",,,"false","false","true","true","less than class 1","can sign (write) only","7","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","true","false","2015-08-17T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","52","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","62","true",,,"false","false","false",,,"cannot read or write","62","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","60 to 64","no education","false","false","false","2015-09-20T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","52","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","brother/sister","56","true",,,"false","false","true","false","class 4","can read and write","56","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","55 to 59","less than primary","true","false","false","2015-09-20T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","11","32","rural","in zoi","52","1457.7845524297","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","grandson/granddaughter","5","true",,,"false","true","true","true","less than class 1","can sign (write) only","5","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","true","false","2015-09-20T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","28","32","rural","in zoi","53","1827.5334782609","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","28","true",,,"true","false","false",,,"can sign (write) only","28","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","no education","false","false","false","2015-09-11T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","28","32","rural","in zoi","53","1827.5334782609","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","9","true",,,"false","false","false",,,"cannot read or write","9","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","false","false","2015-09-11T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","28","32","rural","in zoi","53","1827.5334782609","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","5","true",,,"false","true","false",,,"cannot read or write","5","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","false","false","2015-09-11T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","28","32","rural","in zoi","53","1827.5334782609","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","4","true",,,"false","true","false",,,"cannot read or write","4","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","false","false","false","2015-09-11T00:00:00.000","5"
