"country","pbs_id","urbrur","weai_wt","stratum","survey","zoi","g104","g106","g107","g108","g109","g110","g111","g201_a","g201_b","g201_c","g201_d","g201_e","g201_f","g202_a","g202_b","g202_c","g202_d","g202_e","g202_f","g203_a","g203_b","g203_c","g203_d","g203_e","g203_f","g301a_a","g301a_b","g301a_c","g301a_d","g301a_e","g301a_f","g301a_g","g301a_h","g301a_i","g301a_j","g301a_k","g301a_l","g301a_m","g301a_n","g301b_a","g301b_b","g301b_c","g301b_d","g301b_e","g301b_f","g301b_g","g301b_h","g301b_i","g301b_j","g301b_k","g301b_l","g301b_m","g301b_n","g302_a","g302_b","g302_c","g302_d","g302_e","g302_f","g302_g","g302_h","g302_i","g302_j","g302_k","g302_l","g302_m","g302_n","g303_a","g303_b","g303_c","g303_d","g303_e","g303_f","g303_g","g304_a","g304_b","g304_c","g304_d","g304_e","g304_f","g304_g","g305_a","g305_b","g305_c","g305_d","g305_e","g305_f","g305_g","g306_a","g306_b","g306_c","g306_d","g306_e","g306_f","g306_g","g307_a","g307_b","g307_c","g307_d","g307_e","g308_a","g308_b","g308_c","g308_d","g308_e","g309_a","g309_b","g309_c","g309_d","g309_e","g401","g402","g403","g404_a","g404_b","g404_c","g404_d","g404_e","g404_f","g404_g","g404_h","g404_i","g404_j","g404_k","g405_a","g405_b","g405_c","g405_d","g405_e","g405_f","g405_g","g405_h","g405_i","g405_j","g405_k","g501_a","g501_b","g501_c","g501_d","g501_e","g501_f","g501_g","g502_a","g502_b","g502_c","g502_d","g502_e","g502_f","g502_g","g601b","g602","today","cluster","idcode"
"Mozambique","935","rural","800.7726480836","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","60","true","true","Currently married or living with a man","NA","NA","true","false","true","false","false","false","input into most or all decisions",".","input into most or all decisions",".",,,"input into most or all decisions",".","input into some decisions",".",,,"true","false","false","true","false","false","false","false","false","false","true","true","false","true","2",,".","4",,,,,".",,"1","2",,"1","[a] self only",,".","[a] self only",,".",,,".",,"[a] self only","[ac] self and other hh member",".","[c] other hh member only","[ac] self and other hh member",,".","[a] self only",,".",,"[ac] self and other hh member",,".","[a] self only",,".",,"[z] not applicable",,".","[ac] self and other hh member",,".",,"[ac] self and other hh member",,".","[ac] self and other hh member",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, comfortably","not applicable","yes, comfortably","no","yes","no","no","no","no","no","true","true","no","don't know",".","yes",".",".",".",".",".","no","no",,,"[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[z] not applicable","[z] not applicable","[ac] self and other hh member","to a high extent","medium extent","medium extent","medium extent",".",".","to a high extent","about the same as usual","very satisfied","2015-09-23T00:00:00.000","21","2"
"Mozambique","936","urban","2329.2814285714","31","Interim ZOI Survey 2015","data collected by westat","[a] alone","27","true","true","Currently married or living with a man","NA","NA","true","true","false","false","false","false","input into some decisions","input into some decisions",".",".",,,"input into some decisions","input into some decisions",".",".",,,"true","false","false","false","false","false","false","false","false","false","false","true","false","false","1",,".",,,,,,".",,,"2",,,"[a] self only",,".",".",,".",,,".",,".","[ab] self and partner/spouse",".",".","[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, comfortably","yes, comfortably","yes, comfortably","no","no","no","no","no","no","no","false","true","no","no",".",".",".",".",".",".",".",".","no",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","small extent","small extent","small extent","small extent","small extent","small extent","small extent","about the same as usual","7","2015-10-06T00:00:00.000","10","2"
"Mozambique","937","rural","955.1294008983","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","18","true","true","NA","NA","NA","false","false","false","false","false","false",".",".",".",".",,,".",".",".",".",,,"false","false","false","false","false","false","false","false","false","false","false","false","false","false",,,".",,,,,,".",,,,,,".",,".",".",,".",,,".",,".",".",".",".",".",,".",".",,".",,".",,".",".",,".",,".",,".",".",,".",,".",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","yes, comfortably","yes, comfortably","no","don't know","don't know","don't know","no","don't know","don't know",,"false","don't know","don't know",".",".",".",".",".",".",".",".",".",,,"[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only",".",".",".",".",".",".",".","about the same as usual","8","2015-10-07T00:00:00.000","42","2"
"Mozambique","938","rural","1517.3416666667","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","30","true","true","Currently married or living with a man","NA","NA","false","false","true","true","false","false",".",".","input into some decisions","input into some decisions",,,".",".","input into some decisions","input into some decisions",,,"false","false","true","true","false",,,"false","true","false","true","false","false","false",,,"1 to 4","12",,,,,"2",,"2",,,,".",,"[a] self only","[a] self only",,".",,,"[a] self only",,"[a] self only",".",".",".",".",,"[a] self only","[a] self only",,".",,".",,"[a] self only","[a] self only",,".",,".",,"[9] refused","[9] refused",,".",,".",,"[a] self only","[a] self only",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","refused","yes, but with difficulty","no","no","no","no","no","no","no","false","true","no","no",".",".",".",".",".",".",".",".","yes",,,"[b] partner/spouse only","[b] partner/spouse only","[a] self only","[a] self only","[9] refused","[z] not applicable","[a] self only","small extent","small extent",".",".",".",".",".","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-09-16T00:00:00.000","17","2"
"Mozambique","941","rural","681.3297073297","62","Interim ZOI Survey 2015","data collected by westat","[a] alone","23","true","true","Currently married or living with a man","NA","NA","true","false","false","false","true","false","input into most or all decisions",".",".",".",,,"input into most or all decisions",".",".",".",,,"true","false","false","false","false","true","false","false","true","true","true","true","true","true","1",,".",,,"4",,,"1","2","1","3",,"1","[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[abc] self, partner/spouse, and other hh member","[ab] self and partner/spouse","[b] partner/spouse only","[z] not applicable",,".",".",,"[z] not applicable",,"[z] not applicable",,".",".",,"[z] not applicable",,"[z] not applicable",,".",".",,"[z] not applicable",,"[ab] self and partner/spouse",,".",".",,"[ab] self and partner/spouse",,"no","yes, cash","yes, cash","yes, cash","no",".",,,"[b] partner/spouse only",".",".","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only",".","yes, comfortably","yes, comfortably","yes, comfortably","no","yes","no","no","no","no","no","true","true","no","no",".","no",".",".",".",".",".","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","small extent","small extent",".",".","small extent","small extent","small extent","less than usual","7","2015-09-23T00:00:00.000","28","2"
"Mozambique","942","rural","800.7726480836","42","Interim ZOI Survey 2015","data collected by westat","[c] adult males present","45","true","true","Currently married or living with a man","NA","NA","false","false","false","false","false","false",".",".",".",".",,,".",".",".",".",,,"true","false","false","false","false","false","false","false","false","false","false","true","false","true","1",,".",,,,,,".",,,"1",,"1","[b] partner/spouse only",,".",".",,".",,,".",,".","[b] partner/spouse only",".","[b] partner/spouse only","[b] partner/spouse only",,".",".",,".",,"[b] partner/spouse only",,".",".",,".",,"[b] partner/spouse only",,".",".",,".",,"[b] partner/spouse only",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, comfortably","yes, comfortably","yes, comfortably","no","yes","no","no","no","no","no","true","true","no","no",".","no",".",".",".",".",".","no","yes",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","small extent","small extent","small extent","small extent","small extent","small extent","small extent","about the same as usual","7","2015-09-23T00:00:00.000","21","2"
"Mozambique","943","rural","1724.8964415396","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","39","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","no input or input into very few decisions",".",".",".",,,"no input or input into very few decisions",".",".",".",,,"true","false","false","false","false","false","false","false","false","false","false","false","false","false","2",,".",,,,,,".",,,,,,"[b] partner/spouse only",,".",".",,".",,,".",,".",".",".",".","[a] self only",,".",".",,".",,"[b] partner/spouse only",,".",".",,".",,"[a] self only",,".",".",,".",,"[b] partner/spouse only",,".",".",,".",,"yes, cash","yes, cash","yes, cash","yes, cash","yes, cash","[a] self only",,,"[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","no","no","yes","no","no","true","true","no","no","no",".",".",".","yes",".",".","yes","yes",,,"[a] self only","[a] self only","[a] self only","[b] partner/spouse only","[a] self only","[a] self only","[a] self only",".",".",".","not at all",".",".",".","more than usual","2","2015-09-18T00:00:00.000","33","2"
"Mozambique","944","urban","4025.7988505747","41","Interim ZOI Survey 2015","data collected by westat","[a] alone","50","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","false","false","false","false","false","false","false","false","true","false","true","3",,".",,,,,,".",,,"3",,"1","[ab] self and partner/spouse",,".",".",,".",,,".",,".","[abc] self, partner/spouse, and other hh member",".","[b] partner/spouse only","[ab] self and partner/spouse",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"[z] not applicable",,".",".",,".",,"[ab] self and partner/spouse",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","not applicable","yes, but with difficulty","no","no","no","no","no","no","no","true",,"no","don't know",".",".",".",".",".",".",".","no",".",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","medium extent","small extent","small extent",".",".",".","to a high extent","about the same as usual","very satisfied","2015-10-13T00:00:00.000","1","2"
"Mozambique","945","rural","684.2845751634","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","18","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","false","false","true","false","false","false","false","false","false","false","false","2",,".",,,"4",,,".",,,,,,"[b] partner/spouse only",,".",".",,"[b] partner/spouse only",,,".",,".",".",".",".","[b] partner/spouse only",,".",".",,"[b] partner/spouse only",,"[b] partner/spouse only",,".",".",,"[b] partner/spouse only",,"[b] partner/spouse only",,".",".",,"[b] partner/spouse only",,"[b] partner/spouse only",,".",".",,"[b] partner/spouse only",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","no","no","no","no","no","no","no","false","false","no","no",".",".",".",".",".",".",".",".",".",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[a] self only","[b] partner/spouse only","[b] partner/spouse only","small extent","small extent","small extent","small extent",".","small extent","small extent","about the same as usual","6","2015-09-28T00:00:00.000","41","2"
"Mozambique","946","rural","648.6502347418","62","Interim ZOI Survey 2015","data collected by westat","[a] alone","24","true","true","Currently married or living with a man","NA","NA","true","false","true","true","false","false","input into some decisions",".","input into some decisions","input into most or all decisions",,,"input into some decisions",".","input into some decisions","input into most or all decisions",,,"true","false","true","true","false","true","false","false","true","false","false","true","false","false","1",,"1 to 4","6",,"3",,,"2",,,"2",,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",".",".","[b] partner/spouse only",,"[b] partner/spouse only","[ab] self and partner/spouse",,"[b] partner/spouse only",,"[z] not applicable",,"[b] partner/spouse only","[ab] self and partner/spouse",,"[z] not applicable",,"[z] not applicable",,"[z] not applicable","[z] not applicable",,"[z] not applicable",,"[b] partner/spouse only",,"[b] partner/spouse only","[ab] self and partner/spouse",,"[b] partner/spouse only",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","no","no",,,"[b] partner/spouse only","[b] partner/spouse only","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[a] self only","small extent","medium extent","medium extent",".",".",".",".","about the same as usual","7","2015-10-01T00:00:00.000","19","2"
