"stratum","urbrur","pbs_id","hh_wt","crop","cultivate","idcode","jrslt","age","sex","purpose","numvariety","croprotation","slashplant","burnplant","herbplant","zerotillage","handtillage","animaltraction","tractor","plowsystem","rowplant","random","intercropping","terracing","mulching","trenching","contouring","waterbyhand","canals","permhose","pump","selfrelseed","agroseed","nonagroseed","aidseed","opvseed","hybridseed","localnursery","ownnursery","friendseedling","organicfert","inorganicfert","foliarfeed","fertilizer","fertplanting","fertmidcrop","pesticide","weedhoe","herbicide","trainfert","trainpest","trainherb","harvhand","harvmachine","dryground","drydung","drystraw","dryplant","drytarp","dryyard","dryrack","drysolar","drymech","shellhand","shellstick","sheller","bag1layer","bag23layer","baghermetic","house","homeunit","crib","granary","stores","warehouse","silo","impgenetics","impculture","imppestman","impsoil","impirrigate","impwater","imppostharvest","implandprep","impextservices","impherbicide","impharvest","numimptech","anyimptech","today","cluster"
"32","rural","100","4338.3463157895","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-13T00:00:00.000","6"
"32","rural","100","4338.3463157895","beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-13T00:00:00.000","6"
"32","rural","100","4338.3463157895","maize","true","1.0","complete","35","male","grown for food only",,"false","false","false","false","false","true","false","false","true","true","false","false","true","true","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-13T00:00:00.000","6"
"42","rural","101","3885.2791068581","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-15T00:00:00.000","10"
"42","rural","101","3885.2791068581","maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-15T00:00:00.000","10"
"42","rural","101","3885.2791068581","beans","true","1.0","complete","26","male","grown for food only","1.0","true","false","false","false","false","true","false","false","true","true","false","false","false","false","true",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false",,"false","false","false","false","false","false","false","false","false","false","false","false","false",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-15T00:00:00.000","10"
"11","urban","102","1906.3612781954998","coffee","true","1.0","complete","45","male","grown for market only",,,,,,,,,,,,,"false",,"true",,"false",,,,,,,,,,,"false","true","false","false","false","false","false",,,"false","true","false","false","false","false",,,"false","false",,"false","true","false","false","false","false",,,,"true","false","false","false","false",,,"true","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.",,"does not use improved tech.","uses improved tech.",,"does not use improved tech.","does not use improved tech.",,"3.0","uses improved tech.","2015-03-08T00:00:00.000","25"
"11","urban","102","1906.3612781954998","maize","true","1.0","complete","45","male",,,"false","false","false","false","false","true","false","false","true","false","true","false","false","false","true",,"false","false","false","false","false","false","true","false","true","true",,,,"false","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","3.0","uses improved tech.","2015-03-08T00:00:00.000","25"
"11","urban","102","1906.3612781954998","beans","true","2.0","complete","30","female","grown for food only","1.0","false","false","false","false","false","true","false","false","true","false","false","true","true","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","true","false","true","false","true","false","true","false","false","false","false","true","false","false","false",,"false","true","false","false","false","false","true","false","false","false","false","false","false",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","3.0","uses improved tech.","2015-03-08T00:00:00.000","25"
"22","rural","103","9134.553875969","coffee","true","1.0","complete","60","male",,,,,,,,,,,,,,"true",,"false",,"false",,,,,,,,,,,"false","false","false","false","false","false","false",,,"false","true","false","false","false","false",,,"false","false",,"false","false","false","false","false","false",,,,"false","false","false","false","false",,,"false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"1.0","uses improved tech.","2015-03-08T00:00:00.000","2"
"22","rural","103","9134.553875969","beans","true","2.0","complete","40","female","grown for food only","2.0","false","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false",,"false","true","false","false","false","false","true","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-08T00:00:00.000","2"
"22","rural","103","9134.553875969","maize","true","2.0","complete","40","female","grown for food only",,"false","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","true","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-08T00:00:00.000","2"
