"dataset_link","public","derived_view","u_id","department","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner_uid","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","routing_approval","api_endpoint","system","last_updated","what_geographic_unit_is_the_data_collected","refresh_rate","does_this_data_have_a_location_column_yes_or_no","geometrytype","hasattachments","parent_uid","moderation_status","provenance","owner","individual_owner_name_s_not_public","individual_owner_email_s_not_public"
"https://data.lacity.org/d/uugf-f9zx","false","true","uugf-f9zx","Building and Safety","data.lacity.org","map","Permits Issued Within Last 6 Months with 15 mil+ Valuation","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","2","2020-01-27T02:53:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City",,"0","c9ib-f9fh","Creative Commons Attribution 4.0 International","published",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/uugf-f9zx.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","mohammedbala",,
"https://controllerdata.lacity.org/d/g9h8-fvhu","true","false","g9h8-fvhu",,"controllerdata.lacity.org","dataset","PAYROLL_UPDATED_BI-WEEKLY","City Employees Payroll information that is updated Bi-Weekly. DWP Employees Data are updated Every THREE months.","378","2020-01-22T21:32:00.000Z","2020-10-19T18:58:00.000Z",,,"45","tnxe-g5ww",,"published",,,,,,"https://controllerdata.lacity.org/resource/g9h8-fvhu.json",,,,,,,,,,"official","Riad",,
"https://data.lacity.org/d/msxy-4zw2","false","true","msxy-4zw2","LAPD","data.lacity.org","filter","GisCourse1_ArrestAfter1-2","This dataset reflects arrest incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","1","2020-01-22T18:20:00.000Z","2020-09-30T17:15:00.000Z","A Safe City","lapd,arrest,arrest data,police,safe city,arrests","2","hsue-jfb8","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/msxy-4zw2.json",,,,"Weekly","Yes",,,"yru6-6re4",,"community","PAlaimo",,
"https://data.lacity.org/d/arvx-7zcx","false","true","arvx-7zcx","Building and Safety","data.lacity.org","filter","Santa Monica C of O","The Department of Building and Safety is required by the Los Angeles Municipal Code to issue a Certificate of Occupancy for every building or structure in the City of Los Angeles.  A Certificate of Occupancy is a document issued by the Department of Building and Safety certifying a building's compliance with applicable building codes and other laws, and indicating it to be in a condition suitable for occupancy.","1","2020-01-22T00:07:00.000Z","2020-11-09T10:14:00.000Z","A Safe City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,certificate of occupancy,occupancy,cofo number,cofo,certificate,building permit","0","sn3j-9xvv","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"LADBS",,,"https://data.lacity.org/resource/arvx-7zcx.json",,,"Latitude/longitude","Weekly","Yes",,,"3f9m-afei",,"community","Alyson Ress",,
"https://data.lacity.org/d/r7hw-q7zj","false","true","r7hw-q7zj","Building and Safety","data.lacity.org","filter","Santa Monica C of O","The Department of Building and Safety is required by the Los Angeles Municipal Code to issue a Certificate of Occupancy for every building or structure in the City of Los Angeles.  A Certificate of Occupancy is a document issued by the Department of Building and Safety certifying a building's compliance with applicable building codes and other laws, and indicating it to be in a condition suitable for occupancy.","1","2020-01-21T23:59:00.000Z","2020-11-09T10:14:00.000Z","A Safe City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,certificate of occupancy,occupancy,cofo number,cofo,certificate,building permit","1","sn3j-9xvv","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"LADBS",,,"https://data.lacity.org/resource/r7hw-q7zj.json",,,"Latitude/longitude","Weekly","Yes",,,"3f9m-afei",,"community","Alyson Ress",,
"https://data.lacity.org/d/b3mr-bkve","false","true","b3mr-bkve","Office of Finance","data.lacity.org","filter","wfwgwg","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.

NAICS Codes are from 2007 NAICS:
https://www.census.gov/cgi-bin/sssd/naics/naicsrch?chart=2007","1","2020-01-19T02:10:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","jmhw-4iwp","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/b3mr-bkve.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","Hanisek1",,
"https://data.lacity.org/d/hg8k-ikpq","false","true","hg8k-ikpq","Building and Safety","data.lacity.org","filter","Jan12013-Dec312019, New Builds","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","1","2020-01-12T19:24:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","1","e3vp-32kw","Creative Commons Attribution 4.0 International","unpublished",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/hg8k-ikpq.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","Andrew Miller",,
"https://data.lacity.org/d/rq3b-xjk8","true","true","rq3b-xjk8","Information Technology","data.lacity.org","filter","MyLA311 Service Request Data 2020","Service request data from MyLA311 for 2020.  This includes requests submitted via 3-1-1, call centers, email, mobile apps, website, and other sources.","1085","2020-01-09T22:59:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,pothole,graffiti,trash,bulky,sidewalk,tree,water,animal,3-1-1,call,center,pickup","339","en5e-tzun","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/rq3b-xjk8.json",,,"Latitude/longitude","Daily","Yes",,,"69nn-wkid",,"community","wilsony","Wilson Yuen","wilson.yuen@lacity.org"
"https://data.lacity.org/d/84iq-i2r6","true","false","84iq-i2r6","LAPD","data.lacity.org","dataset","LAPD Calls for Service 2020","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2020. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","3848","2020-01-08T07:20:00.000Z","2020-11-10T17:00:00.000Z","A Safe City","lapd,911,calls,cfs,safety,police","628","art8-rc4x",,"published",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/84iq-i2r6.json",,,,"Weekly","No",,,,,"official","LAPD OpenData","Chris Dodge","n1536@lapd.online"
"https://data.lacity.org/d/nbre-engz","true","false","nbre-engz","Economic and Workforce Development","data.lacity.org","dataset","Business Source Center Program Performance Objectives (Q2:  10/19 - 12/19)","The Business Source Center (BSC) Program, funded through the Community Development Block Grant (CDBG), provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses.  The program promotes job creation for Angelenos by providing entrepreneurs and small business the support they need to start and/or expand their business.  Goals are established through United States Department of Housing and Urban Development (HUD) guidelines and local measures","35","2020-01-06T22:59:00.000Z","2020-01-06T23:10:00.000Z","A Prosperous City","ewdd,business source,hud,businesses,jobs","1701","utpt-bj92",,"published",,,"Venessa Johnson",,,"https://data.lacity.org/resource/nbre-engz.json",,,"City","Quarterly","No",,,,,"official","Economic and Workforce Dev OpenData","Jacqueline Rodriguez","Jacqueline.Rodriguez@lacity.org"
"https://data.lacity.org/d/im8e-5e7a","false","true","im8e-5e7a","Office of Finance","data.lacity.org","filter","By Council District","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.

NAICS Codes are from 2007 NAICS:
https://www.census.gov/cgi-bin/sssd/naics/naicsrch?chart=2007","1","2019-12-20T04:06:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","i3uj-g8kr","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/im8e-5e7a.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","rkarat",,
"https://data.lacity.org/d/b5fz-znw5","false","true","b5fz-znw5","Office of Finance","data.lacity.org","chart","2019 Businesses Types in LA","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.

NAICS Codes are from 2007 NAICS:
https://www.census.gov/cgi-bin/sssd/naics/naicsrch?chart=2007","1","2019-12-20T03:54:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","hn5v-4ayj","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/b5fz-znw5.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","Juan Vasquez",,
"https://data.lacity.org/d/3wz8-5eqv","false","true","3wz8-5eqv","Office of Finance","data.lacity.org","chart","2019 businesses types in la","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.

NAICS Codes are from 2007 NAICS:
https://www.census.gov/cgi-bin/sssd/naics/naicsrch?chart=2007","2","2019-12-20T03:54:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","h893-r65w","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/3wz8-5eqv.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","lc1234",,
"https://data.lacity.org/d/szip-yjur","false","true","szip-yjur","Office of Finance","data.lacity.org","chart","2019 Business Types in LA","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.

NAICS Codes are from 2007 NAICS:
https://www.census.gov/cgi-bin/sssd/naics/naicsrch?chart=2007","2","2019-12-20T03:54:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","55dd-jaxy","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/szip-yjur.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","flin79",,
"https://data.lacity.org/d/3xxb-mwtg","false","true","3xxb-mwtg","Office of Finance","data.lacity.org","chart","2019 Business Types in LA","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.

NAICS Codes are from 2007 NAICS:
https://www.census.gov/cgi-bin/sssd/naics/naicsrch?chart=2007","1","2019-12-20T03:54:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","i3uj-g8kr","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/3xxb-mwtg.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","rkarat",,
"https://data.lacity.org/d/dfqw-a285","false","true","dfqw-a285","Office of Finance","data.lacity.org","chart","2019 business types in LA","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.

NAICS Codes are from 2007 NAICS:
https://www.census.gov/cgi-bin/sssd/naics/naicsrch?chart=2007","1","2019-12-20T03:54:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","85dv-nhg8","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/dfqw-a285.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","christiandfreeman",,
"https://data.lacity.org/d/mmgj-vmi3","false","true","mmgj-vmi3","Office of Finance","data.lacity.org","chart","2019 Business Types in LA","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.

NAICS Codes are from 2007 NAICS:
https://www.census.gov/cgi-bin/sssd/naics/naicsrch?chart=2007","1","2019-12-20T03:54:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","xsqj-vutg","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/mmgj-vmi3.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","Ariana Oliva",,
"https://data.lacity.org/d/dd3i-2psk","false","true","dd3i-2psk","Office of Finance","data.lacity.org","chart","2019 Business Types in LA","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.

NAICS Codes are from 2007 NAICS:
https://www.census.gov/cgi-bin/sssd/naics/naicsrch?chart=2007","2","2019-12-20T03:53:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","yu3p-xryp","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/dd3i-2psk.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","amy-bw",,
"https://data.lacity.org/d/diid-9nvr","false","true","diid-9nvr","Office of Finance","data.lacity.org","filter","Dec 2019 biz data","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.

NAICS Codes are from 2007 NAICS:
https://www.census.gov/cgi-bin/sssd/naics/naicsrch?chart=2007","2","2019-12-20T03:48:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","h893-r65w","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Office of Finance",,,"https://data.lacity.org/resource/diid-9nvr.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","lc1234",,
