"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"08016-10000-00217","9400 S VERMONT AVE","90044","8","094-5A199 268","094-5A199 268","6039017029","C2-1VL","South Los Angeles","South Los Angeles","Empowerment Congress Southeast Area",,"2403.00;2404.00","Building","Bldg-Alter/Repair","Commercial","6","Church","2008-01-07T00:00:00.000","2008-06-27T00:00:00.000","2016-05-10T00:00:00.000",,,"2360","CofO Issued","3000","Type V-N Construction","13.33","ADDRESS","33.95085","-118.29138","2022-09-10T00:00:00.000","Remove Church Pews And Create Office Space.Maximum Fixed Chairs For Church Is 71.Total Parking Required For Church Is 15."
"04030-10001-01065","2523 N SILVER RIDGE AVE","90039","13","148-5A209 739","148-5A209 739","5440014046","R2-1VL","East Los Angeles",,"Silver Lake",,"1873.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside",,"2007-05-14T00:00:00.000",,,,,"Permit Finaled","0",,,"ADDRESS","34.10224","-118.2559","2022-09-10T00:00:00.000","Suppl. Permit To Permit #04030-70000-01065 For Change Of Address From 2230 W. Electric St. To 2523 N. Silver Ridge Ave. (No Change In Parcel Information Except To Include Lot #290/291)"
"99010-20000-02609","14634 SAYRE ST",,"7","216B149","216B149",,"RD3-1,  Q",,,,,"1070.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","1999-07-23T00:00:00.000","2001-01-16T00:00:00.000",,"1",,"1725","Permit Finaled","150650","Type V-N Construction",,,,,"2022-09-10T00:00:00.000","Tract - New Single Family Dwelling. (Plan #2b ) Unit 116"
"08016-90000-02154","13038 W BLAIRWOOD DR","91604","5","162B161   379","162B161   379","2385015005","RE15-1-H","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Studio City","YES","1439.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2008-02-11T00:00:00.000",,,,,"Permit Finaled","6000",,,"ADDRESS","34.14161","-118.4175","2022-09-10T00:00:00.000","Reroof With 30 Sqrs Comp Shingle Roofing. Existing Solid Sheathing."
"97048-10000-00761","333 S HOPE ST","90071","9","130-5A211   2","130-5A211   2","5151014031","C4-4, D","Central",,,"Y","2075.00","Building","Sign","Onsite","19","Sign",,"1997-06-19T00:00:00.000",,,,,"Permit Expired","8500",,,"ADDRESS","34.05326","-118.25292","2022-09-10T00:00:00.000","Install Monument Sign (3'0""X13'6"")."
"99014-70000-07185","1715-1715 1/2 W 36TH PL","90018","8","120B193  1325","120B193  1325","5041014028","R2-1-O","South Los Angeles","South Central Los Angeles",,,"2220.00","Building","Bldg-Addition","1 or 2 Family Dwelling","2","Duplex",,"1999-12-22T00:00:00.000",,"0",,"1514","Permit Finaled","90000","Type V-N Construction",,"ADDRESS","34.02199","-118.30939","2022-09-10T00:00:00.000","Proposed 46 X 43 1514sqft Rear Addition Combinning Two Dwelling Units Into A Duplex. Resulting In An Additional 3 Bedrooms And Two Baths To Each Unit. 1 Of 2 = $90,000 Tv = $94,000"
"05010-10000-03420","1450 W HOLBROOK ST","90041","14","162A227   220","162A227   220","5690006019","R1-1","East Los Angeles","Northeast Los Angeles","Eagle Rock","YES","1815.00","Building","Bldg-New","1 or 2 Family Dwelling","22","Storage Building","2005-07-01T00:00:00.000","2005-07-01T00:00:00.000","2005-09-20T00:00:00.000",,,"216","CofO Issued","5000","Type V-N Construction","12","ADDRESS","34.13819","-118.19533","2022-09-10T00:00:00.000","Proposed Storage Building (12'X18') Accessory To Existing SfdRelated Electrical"
"97010-30000-03589","1509 W PORTSMOUTH LANE","90732","15","012B193  1351","012B193  1351","7460002001","RD2-1XL","Harbor",,,"Y","2970.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","1997-12-05T00:00:00.000","1998-01-28T00:00:00.000",,"1",,"1665","Permit Finaled","144900","Type V-N Construction","26","ADDRESS","33.72743","-118.31058","2022-09-10T00:00:00.000","(N) Detached Sfd/Gar/Condo ( 25' X 52.6' ) (1 Of 20 Tv $ 2,968,560.00) Plan 2a ( Plot 62 )"
"09010-10001-01025","10700-10724 W SANTA MONICA BLVD","90025","5","129B157   356","129B153   311; 129B157   356","4321004072","C2-1VL-O","West Los Angeles","West Los Angeles","Westside",,"2671.00","Building","Grading","Commercial","70","Grading - Hillside","2009-08-11T00:00:00.000","2009-12-04T00:00:00.000",,,,,"Permit Finaled","22430",,,"ADDRESS","34.05167","-118.432","2022-09-10T00:00:00.000","Site Excavation And Grading For The Proposed Building With Subterranean Parking.  Supplemental To Permit:  09010-10000-01025."
"06016-70000-18260","11824 W GOSHEN AVE","90049","11","129B145   732","129B145   732","4265013048","R3-1","West Los Angeles","Brentwood - Pacific Palisades",,,"2643.01","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2006-09-14T00:00:00.000",,,,,"Permit Finaled","9500",,,"ADDRESS","34.04842","-118.46381","2022-09-10T00:00:00.000","Tear-Off (E) Roofing Material & Re-Roof The Flat Roof Of The Apt. Bldg.; Installing New Built-Up Capsheet Roofing Material."
"02019-20000-01310","5421 N LUBAO AVE","91364","3","171B113    27","171B113    27","2164003031","RA-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills",,"YES","1375.01","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2002-09-24T00:00:00.000",,"-1",,"-2750","Permit Finaled","8250",,,"ADDRESS","34.16893","-118.56708","2022-09-10T00:00:00.000","Demo (E)Sfd W/ Att. Garage (2750 S.F.) By Handwrecking.  This Permit Includes Sewer Cap Permit."
"02020-70000-02804","2526 S RIDGELEY DR","90016","10","123B177   795","123B177   795","5043001032","RD1.5-1","South Los Angeles","West Adams - Baldwin Park - Leimert Park",,,"2184.00","Building","Nonbldg-New","Apartment","23","Fence Wall",,"2002-09-10T00:00:00.000",,,,,"Permit Finaled","7000",,,"ADDRESS","34.03334","-118.36101","2022-09-10T00:00:00.000","New 6' High Block Wall Per City Standard Plans.  Approx. 160lf."
"98019-20000-01118","1747-1749 N KENMORE AVE","90027","4","147B197    26","147B197    26","5589033020","RD1.5-1XL","Central",,,,"1892.00","Building","Bldg-Demolition","1 or 2 Family Dwelling","7","Garage - Private",,"1998-10-16T00:00:00.000",,,,,"Permit Closed","800","Type V-N Construction",,"ADDRESS","34.10317","-118.2975","2022-09-10T00:00:00.000","Demolish (18' X 20') 2 Car Garage."
"00016-20000-22982","2700 N CAHUENGA BLVD EAST , #3207","90068","4","154-5A185   7","154-5A185   7","5577010***",,"South Valley","Hollywood",,"YES","1897.01","Building","Bldg-Alter/Repair","Apartment","35","Condo-Multi Family",,"2000-12-05T00:00:00.000",,,,,"Permit Closed","1500",,,"ADDRESS","34.11804","-118.33687","2022-09-10T00:00:00.000","Remove Non-Structural Drop Ceiling At Kitchen/Pantry And Bathroom. Install Drywall Ceiling."
"01014-30000-06721","1498 N MORAGA DR","90049","5","147B145   227","147B145   227","4377039008","RE40-1-H","West Los Angeles","Bel Air - Beverly Crest",,"YES","2622.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2001-11-20T00:00:00.000","2001-11-21T00:00:00.000",,"0",,"120","Permit Finaled","6500","Type V-N Construction",,"ADDRESS","34.09501","-118.46943","2022-09-10T00:00:00.000","Add Covered Porch @ Entry(13.58'X8.75')"
"98014-20000-05976","12535 W PINNEY ST","91331","7","213B165   466","213B165   466","2532013001","RS-1","North Valley",,,,"1042.02","Building","Bldg-Addition","1 or 2 Family Dwelling","23","Recreation Room",,"1998-11-04T00:00:00.000",,,,,"Permit Finaled","4000","Type V-N Construction",,"ADDRESS","34.28003","-118.40624","2022-09-10T00:00:00.000","Convert (E) Garage Into Game Room And Add 2-Car Carport 18' X 20'"
"09016-10000-01288","7660 W BEVERLY BLVD","90036","4","138B177   453","138B177   453","5512002010","C2-1-O","Central","Wilshire","Mid City West",,"2145.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2009-01-29T00:00:00.000",,,,,"Permit Finaled","10500",,,"ADDRESS","34.07595","-118.35668","2022-09-10T00:00:00.000","To Complete Work Started Under Permit #07016-10000-14722 W/ 85% Complete.  To Include Change Of Contractor To Code Enforcement Relief.  (Lic. #583687)"
"04030-20000-00218","10848 N MCVINE AVE","91040","2","208-5A193 188","208-5A193 188","2556001017","R1-1","North Valley","Sunland-La Tuna Cyn-Lakevw Ter-Shadow Hls-Tuj","Sunland-Tujunga",,"1031.02","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside",,"2004-01-26T00:00:00.000",,,,,"Permit Finaled","50",,,"ADDRESS","34.26648","-118.31128","2022-09-10T00:00:00.000","Grading For (P) Ret. Wall. Approx. 50 Cu. Yds."
"02016-20000-01959","5717 N NATICK AVE","91411","11","174B149   508","174B149   508","2244017022","R1-1","South Valley","Van Nuys - North Sherman Oaks",,,"1284.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2002-01-31T00:00:00.000",,,,,"Permit Finaled","4500",,,"ADDRESS","34.17448","-118.45435","2022-09-10T00:00:00.000","Change Out 9 Windows (Same Size, Type).  Paint Exterior Of House And Detached Garage.  T/O (E) Roof On Detached Garage Only.  Apply 1/2"" Cdx Plywood, Install 25 Yr. Composition Shingles Class ""A"".  4sqs.   Smoke Detectors Required."
"04014-10000-05343","1048 W EL PASO DR","90041","14","154-5A221 259","154-5A221 259","5474032025","R1-1","East Los Angeles","Northeast Los Angeles","Eagle Rock","YES","1862.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2004-06-15T00:00:00.000","2004-09-24T00:00:00.000",,,,"289","Permit Finaled","24000","Type V-N Construction",,"PIN","34.11695649","-118.2147556","2022-09-10T00:00:00.000","1-Story, 20'-6"" X 15'-2"" Bedroom Addition (289 Sqft) To Sfd At Rear Half Per Type V Sheet"
"03047-20000-00730","15509 W COLLINA STRADA","90077","5","153B141    42","153B141    42","4378035003","RE15-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2622.00","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private",,"2003-05-30T00:00:00.000",,,,,"Permit Finaled","5000",,,"ADDRESS","34.1182","-118.47477","2022-09-10T00:00:00.000","Add Spa To Existing Private Pool.  Related Elec.,  Plumb, & Noise Insp."
"04016-70000-01669","2920 W MARTIN LUTHER KING, JR BLVD","90008","8","114B189   331","114B189   331","5023002010","R3-1","South Los Angeles","West Adams - Baldwin Park - Leimert Park","Empowerment Congress West Area",,"2343.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2004-01-28T00:00:00.000",,,,,"Permit Expired","301",,,"ADDRESS","34.01072","-118.32557","2022-09-10T00:00:00.000","Drywall And Patch  Repair In The Bathroom Of Unit #2920 Of The 4-Unit Apt. Bldg."
"08016-30000-11480","2139 N MOUNT OLYMPUS DR","90046","4","151-5A175  18","151-5A175  18","5569026012","RE40-1-H","Central","Hollywood","Hollywood Hills West","YES","1941.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2008-07-08T00:00:00.000",,,,,"Permit Finaled","20000",,,"ADDRESS","34.11131","-118.36828","2022-09-10T00:00:00.000","Change Out 4 Windows And 3 Doors   (Same Size & Type For Residential Buildings Only) Dual Glazing, Labeled And Certified By National Fenestration Rating Council (Nfrc), Is Required For Doors And Windows Replaced In All Residential Buildings, Three Stories Or Less, Per Section 152(B) Of Title 24.  Re-Stucco; Specific Location: Around Windows, Doors And At Balcony Connection."
"06014-20000-06723","10517 W CHANDLER BLVD","91601","4","171B177    65","171B177    65","2417007012","R1-1","South Valley","North Hollywood - Valley Village","Mid-Town North Hollywood",,"1253.10","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-07-24T00:00:00.000","2006-08-11T00:00:00.000","2007-03-29T00:00:00.000","0",,"515","CofO Issued","60000","Type V-N Construction",,"ADDRESS","34.1688","-118.36001","2022-09-10T00:00:00.000","Addition (Garage/Bedroom & Bath) To Front And Rear Of (E) Sfd.  Remodel. - All Work Per Type V Std. Plans"
"03010-70000-01260","915 W 53RD ST","90037","9","108B197   280","108B197   280","5001004026","R2-1","South Los Angeles","South Central Los Angeles","Vermont Habor",,"2327.00","Building","Bldg-New","1 or 2 Family Dwelling","7","Carport",,"2003-04-08T00:00:00.000",,,,,"Permit Finaled","8000","Type V-N Construction",,"ADDRESS","33.99425","-118.28981","2022-09-10T00:00:00.000","Propose 3-Car Carport Per City Standard Plans.  20' X 34'"
"01016-30000-09584","861 N SEWARD ST","90038","4","144B185  1218","144B185  1218","5533024001","MR1-1","Central","Hollywood",,,"1919.00","Building","Bldg-Alter/Repair","Commercial","13","Office",,"2001-05-25T00:00:00.000",,,,,"Permit Finaled","28400",,,"ADDRESS","34.0869","-118.33326","2022-09-10T00:00:00.000","Reroof With Class A Built Up Roof/Hot Mop(Max 1 Overlay Total) And Fib Erglass Or Asphalt Shingles(Max 2 Overlays Total) 145sqrs, 80 - Flat/ 65 - Pitched"
"06020-40000-00497","1018 N CRISTOBAL AVE","90744","15","033B213   580","033B213   561; 033B213   580","7425042006","M3-1VL","Harbor","Wilmington - Harbor City","Wilmington",,"2947.00","Building","Nonbldg-New","Commercial","61","Use of Land","2006-02-08T00:00:00.000","2006-02-09T00:00:00.000","2006-07-05T00:00:00.000",,,,"CofO Issued","550","Type V-N Construction",,"ADDRESS","33.78413","-118.24294","2022-09-10T00:00:00.000","Use Of Land For Open Storage Per Information Bulletin P/Zc 2002-013."
"03016-10000-04438","777 S FIGUEROA ST 40TH FLOOR","90017","9","129A207    79","129A207    79","5144009047","C2-4D","Central","Central City","Downtown Los Angeles",,"2077.10","Building","Bldg-Alter/Repair","Commercial","13","Office","2003-03-10T00:00:00.000","2003-03-20T00:00:00.000",,,,,"Permit Finaled","3500",,,"ADDRESS","34.04828","-118.26116","2022-09-10T00:00:00.000","Tenant Improvement On 40th Floor: (N) Interior Partitions To Subdivide Office Into (2) Offices.  No (N) Ceiling System."
"06048-10000-00792","7004 N LAUREL CANYON BLVD","91605","6","183B165   257","183B165   257","2321008031","C2-1VL","South Valley","North Hollywood - Valley Village","North Hollywood Northeast",,"1232.03","Building","Sign","Onsite","19","Wall Sign","2006-05-25T00:00:00.000","2006-05-25T00:00:00.000",,,,,"Permit Finaled","2000",,,"ADDRESS","34.19778","-118.39631","2022-09-10T00:00:00.000","Wall Sign For Food Shop, 1'-6"" X 11'-4"" , As Per Approved Plan."
"03014-10000-04362","3405 W PLATA ST","90026","13","139-5A201  66","139-5A201  66","5401010042","RD1.5-1VL","East Los Angeles","Silverlake - Echo Park","Silver Lake","YES","1958.02;1959.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2003-06-11T00:00:00.000","2003-06-17T00:00:00.000",,,,"125","Permit Finaled","10000","Type V-N Construction",,"ADDRESS","34.07788","-118.28221","2022-09-10T00:00:00.000","Legalize 5' X 11'-4"" Living Room Expansion And 6'-6"" X 10'-10"" Bathroom And Walk-In Closet Additions To (E) Sfd Per Order To Comply Dated 11-16-01.  Permit Will Expire 30 Days From Issuance Date."
"08030-20000-01056","9310 N SUNLAND BLVD","91352","2","198B173    73","198B173    73","2544011013","(T)RD4-1","North Valley","Sun Valley - La Tuna Canyon","Foothill Trails District","EXEMPT","1021.01","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2008-04-23T00:00:00.000","2008-04-25T00:00:00.000",,,,,"Permit Finaled","979",,,"ADDRESS","34.2384","-118.36754","2022-09-10T00:00:00.000","Removal And Recompaction For Sfd."
"06030-30000-00945","712 N GREENTREE ROAD","90272","11","126B129   556","126B129   556","4409023007","RE11-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2628.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2006-03-23T00:00:00.000","2006-03-23T00:00:00.000",,,,,"Permit Finaled","50",,,"ADDRESS","34.04087","-118.51619","2022-09-10T00:00:00.000","Grading Permit For New Concrete Bulid Up Slab. 90% Min Compaction. Compaction Report Required."
"05019-20000-00398","18759 W SATICOY ST","91335","3","186B121   139","186B121   139","2103016021","RS-1","South Valley","Reseda - West Van Nuys","Reseda",,"1310.10","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2005-02-16T00:00:00.000",,"-1",,"-1140","Permit Finaled","3000",,,"ADDRESS","34.20855","-118.54258","2022-09-10T00:00:00.000","Demo (E) Sfd.Handwreck"
"05016-10000-10257","632 N ST LOUIS ST","90033","14","130-5A223 299","130-5A223 299","5175017009","R2-1","East Los Angeles","Boyle Heights","Boyle Heights","YES","2036.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2005-05-26T00:00:00.000",,,,,"Permit Finaled","2500",,,"ADDRESS","34.05135","-118.20949","2022-09-10T00:00:00.000","Change Out (7) Windows, Same Size And Location.  Drywall In Bathroom."
"02019-20000-01312","4834 DENSMORE AVE","0","11","168B141   936","168B141   936","2261006085","R1-1","South Valley",,,,"1414.00","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2002-09-25T00:00:00.000",,"-1",,"-2200","Permit Finaled","6600",,,"PIN","34.15799261","-118.47674985","2022-09-10T00:00:00.000","Demo (E) Sfd/Gar, Handwrecking, Serwer Caps /Fence Required."
"97014-20000-00423","11823 W KITTRIDGE ST","91606","7","180B169   568","180B169   568","2322019036","R1-1","South Valley",,,,"1232.01","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"1997-01-30T00:00:00.000",,,,,"Permit Finaled","4900",,,"ADDRESS","34.19041","-118.39102","2022-09-10T00:00:00.000","Add 22'X17' Patio Cover. Convert 32'X17'-6"" Porte Cochere To Carport. Convert Garage To Storage."
"01020-20000-02707","1196 N BROOKLAWN DR","90077","5","144B153   649","144B153   649","4357013016","RE15-1","West Los Angeles","Bel Air - Beverly Crest",,"YES","2612.00","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall",,"2001-10-04T00:00:00.000",,,,,"Issued","1500",,,"ADDRESS","34.09063","-118.43443","2022-09-10T00:00:00.000","37' Long X 6'8"" High Retaining Wall"
"03016-20000-02420","11 E SUNSET AVE","90291","11","109-5A141 153","109-5A141 153","4286029019","R3-1","West Los Angeles","Venice","Grass Roots Venice",,"2734.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","2","Duplex",,"2003-02-06T00:00:00.000",,,,,"Permit Finaled","9500",,,"ADDRESS","33.99289","-118.47844","2022-09-10T00:00:00.000","Remodel Kitchen And (1) Bath.  Replace Cabinets, Countertops, Flooring, Vanities, Flooring, Tile & Finish Work.  Retro-Fit (8) Windows, Same Size & Location."
