"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"09030-20000-03418","3372 N STONERIDGE LANE","90077","4","159B149   305","159B149   305","2278032015","RE15-1-H","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga","Sherman Oaks","YES","1416.00","Building","Grading","1 or 2 Family Dwelling",,,"2009-07-21T00:00:00.000",,,,,,"Reviewed by Supervisor","0",,,"ADDRESS","34.13197","-118.45864","2022-09-10T00:00:00.000","Gpi Only*** For (N) Tennis Court; Pool/Bathroom House; Grading"
"08020-20000-02298","17630 W VENTURA BLVD","91316","5","171B129   402","171B129   402","2290009014","C4-1VL","South Valley","Encino - Tarzana","Encino","YES","1396.00","Building","Nonbldg-New","Commercial",,,"2008-07-18T00:00:00.000",,,,,,"Corrections Issued","5000",,,"ADDRESS","34.16195","-118.51746","2022-09-10T00:00:00.000","Use Of Land For (10'* 20' * 40' ) Cargo Container On Parking Island"
"03016-10000-08664","4210 W BEVERLY BLVD","90004","10","138B193   494","138B193   494","5518004029","C2-1","Central","Wilshire",,,"2114.20","Building","Bldg-Alter/Repair","Commercial",,,"2003-05-07T00:00:00.000",,,,,,"PC Approved","5000",,,"ADDRESS","34.07613","-118.30081","2022-09-10T00:00:00.000","Add Interior Partitions Within [E] Restaurant."
"07010-20000-02027","7601 N VINELAND AVE","91352","6","186B173   234","186B173   234","2315012037","C2-1VL ; P-1VL","North Valley","Sun Valley - La Tuna Canyon","Sun Valley",,"1221.20","Building","Bldg-New","Commercial","7","Parking Garage","2007-05-14T00:00:00.000",,,,,"0","Reviewed by Supervisor","12000","Type V-1HR Construction","12.83","ADDRESS","34.20857","-118.37053","2022-09-10T00:00:00.000","New 20'X 26' Parking Building."
"07010-10000-01272","6572 1/2 S WEST BLVD","90043","8","102B185    51","102B185    51","4006020045","C2-1","South Los Angeles","West Adams - Baldwin Hills - Leimert","Park Mesa Heights",,"2349.02","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2007-03-28T00:00:00.000",,,"1",,"1384","Verifications in Progress","166666","Type V-N Construction","34","ADDRESS","33.9791","-118.33499","2022-09-10T00:00:00.000","Single Family Dwelling With Attached Garage Per Small Lot Subdivision, Type B. Affordable Housing."
"08030-20000-04797","1171 N STONE CANYON ROAD","90077","5","147B149   575","144B149   846; 147B149   575","4370007026","RE40-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2621.00","Building","Grading","1 or 2 Family Dwelling",,,"2008-11-18T00:00:00.000",,,,,,"Corrections Issued","0",,,"ADDRESS","34.09488","-118.44928","2022-09-10T00:00:00.000","Gpi For Addition Over (E) Garage, To Enclose (E) Balcony, & Convert Into (N) Bath  (Flood Zone Hillside Ordinance)"
"02014-20000-03261","3633 N GREEN VISTA DR","91436","5","162B133   291","162B133   291","2287007046","RE11-1","South Valley","Encino - Tarzana",,"YES","1397.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2002-05-28T00:00:00.000",,,,,"310","Corrections Issued","85000","Type V-N Construction",,"ADDRESS","34.13703","-118.49879","2022-09-10T00:00:00.000","Extend Living, Dining, And Master'S Bedroom. Also Add Spa At Old Entry Way, And Remodel Injunction With The Addition. Includes Elect, Plumbing,M And Hvac Permits. Eqso Required."
"06010-10000-05289","5604 S FORTUNA ST","90011","9","108B213   402","108B213   402","5105015020","R2-1","South Los Angeles","Southeast Los Angeles","Central Alameda",,"2289.00","Building","Bldg-New","1 or 2 Family Dwelling","2","Duplex","2006-12-04T00:00:00.000",,,"2",,"3000","Reviewed by Supervisor","260000","Type V-N Construction","22.25","ADDRESS","33.9919","-118.24543","2022-09-10T00:00:00.000","New Duplex With Attached 4 Car Carport."
"06010-20000-00220","5013 N HAYVENHURST AVE","91436",,"?","?","??????????","R1-1",,"Encino - Tarzana","Encino",,,"Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-01-19T00:00:00.000",,,"1",,"4907","Verifications in Progress","395000","Type V-N Construction","28",,,,"2022-09-10T00:00:00.000","New 48'X 78'5"" Single Family Dwelling With Attached Three Car Garage."
"07014-20000-08095","11327 W SHELDON ST","91352","7","204B173   444","204B173   444","2528014011","RA-1-K","North Valley","Sun Valley - La Tuna Canyon","Foothill Trails District","YES","1211.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2007-11-26T00:00:00.000",,,"0",,"1485","Reviewed by Supervisor","120000","Type V-N Construction",,"ADDRESS","34.25109","-118.37779","2022-09-10T00:00:00.000","2nd Floor Addition To Sfd. Comply With Department Order Effective Date 06/18/07 Permit Will Expire 30 Days From Issuance Date."
"07030-10000-00729","700 W PARK ROW","90012","1","139-5A217  28","139-5A217  28","5415024014","R2-1VL","East Los Angeles","Silver Lake - Echo Park - Elysian Valley","Historic Cultural","YES","2060.10","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2007-02-02T00:00:00.000",,,,,,"PC Info Complete","160",,,"ADDRESS","34.07766","-118.23238","2022-09-10T00:00:00.000","Hillside Grading To Build A Single Family Dwelling. Clearences Per Building Permit 07010-10000-00416"
"06010-10000-03071","2701 N BEVERLY GLEN BLVD","90077","5","156B149    87","156B149    87","4379005026","RE15-1-H-RPD","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2612.00","Building","Bldg-New","1 or 2 Family Dwelling","7","Garage - Private","2006-07-11T00:00:00.000",,,,,,"Verifications in Progress","100000","Type V-N Construction",,"ADDRESS","34.11985","-118.44639","2022-09-10T00:00:00.000","New Detached Garage"
"05016-40000-07050","624 S PACIFIC AVE","90731","15","015B197   505","015B197   426; 015B197   463; 015B197   505","7455005026","[Q]C2-1XL","Harbor","San Pedro","Central San Pedro",,"2962.20","Building","Bldg-Alter/Repair","Commercial","7","Garage - Private","2005-04-18T00:00:00.000",,,,,,"Reviewed by Supervisor","48000","Type V-N Construction",,"ADDRESS","33.73824","-118.28773","2022-09-10T00:00:00.000","Change Of  Use / Occupancy  From  Retail (M Occ)  To  Parking Garage (S-3 Occ) ."
"06010-10002-02289","3901 N EAGLE ROCK BLVD 1-28","90065",,"156A217   247","154-5A217  11; 154-5A217  19; 154-5A217  65; 154-5A217  85; 154-5A217 324; 156A217   213; 156A217   220; 156A217   233; 156A217   240; 156A217   247","5460001038","[T][Q]RAS3-1VL",,"Northeast Los Angeles","Glassell Park","YES",,"Building","Bldg-New","Apartment",,,"2009-04-15T00:00:00.000",,,,,,"PC Approved","0",,,"ADDRESS","34.11925","-118.23127","2022-09-10T00:00:00.000","28 Units  Ada Only"
"97016-10000-02057","1438 N GOWER ST","90028",,"147A189    54","147A189    54","5545013400","M1-1",,,,,,"Building","Bldg-Alter/Repair","Commercial",,,"1997-01-28T00:00:00.000",,,,,"0","Corrections Issued","51000","Type III-N Construction",,"ADDRESS","34.09714","-118.32212","2022-09-10T00:00:00.000","Seismic Retrofit For Full Compliance W / Div 91"
"09016-10000-14530","5667 W SANTA MONICA BLVD","90038","13","144B193   682","144B193   682","5536012009","(T)(Q)RAS4-2D","Central","Hollywood","Hollywood Studio District",,"1909.01","Building","Bldg-Alter/Repair","Commercial","23","Shoring (Temporary)","2009-09-15T00:00:00.000",,,,,,"Reviewed by Supervisor","32500",,,"ADDRESS","34.0909","-118.31313","2022-09-10T00:00:00.000","Install Temporary Shoring For Masonry Walls Of Partially Demolished Building."
"02016-20000-16542","8720 N VANALDEN AVE","91324","12","195B121   355","195B121   355","2784003064","M2-1VL","North Valley","Northridge",,,"1153.02","Building","Bldg-Alter/Repair","Commercial",,,"2002-08-23T00:00:00.000",,,,,,"Corrections Issued","10000",,,"ADDRESS","34.22883","-118.54906","2022-09-10T00:00:00.000","Change Of Use To Auto Body Repair; New Paint Booth"
"06014-70000-05821","6743 S 2ND AVE","90043","8","102B189   743","102B189   743","4008016026","R1-1","South Los Angeles","West Adams - Baldwin Hills - Leimert","Park Mesa Heights",,"2352.01","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-06-27T00:00:00.000",,,"0",,"238","Corrections Issued","20000","Type V-N Construction",,"ADDRESS","33.97699","-118.31984","2022-09-10T00:00:00.000","Proposed 14'X 17'  1-Story Addition To The Side/Rear Of The (E) Sfd Consisting Of  Relocating Kitchen And New Bathroom.  Conventional Light-Frame Construction  Per Type V Sheet."
"07014-30000-08258","3209 S OCEAN FRONT WALK","90292","11","103-5A145  62","103-5A145  62","4225001022","R3-1","West Los Angeles","Venice","Grass Roots Venice",,"2742.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2007-12-05T00:00:00.000",,,,,"240","Reviewed by Supervisor","30000","Type V-N Construction",,"ADDRESS","33.97832","-118.46616","2022-09-10T00:00:00.000","New Second Floor Deck & New Opening From 2nd Floor."
"02010-20001-04097","1453 N SAN YSIDRO DR","90210","5","147B157   242","147B157   242","4356017021","RE40-1-H","West Los Angeles","Bel Air - Beverly Crest",,"YES","2611.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling",,,"2003-04-21T00:00:00.000",,,,,,"PC Assigned","0",,,"ADDRESS","34.09837","-118.42295","2022-09-10T00:00:00.000","New 2-Story Sfd With Att. Garage.E.Q.G.S.O.V. Is Req'D. ***Revise Grade Beam, Caissons & Wood Floor***This Pcis Created For Colcting A Fee For Resubmittal Only."
"08030-30000-00457","561 N STASSI LANE","90402","11","124-5A133 240","124-5A133 237; 124-5A133 240","4410001021","R1-1D-O","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2628.02","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2008-02-21T00:00:00.000",,,,,,"Corrections Issued","51",,,"ADDRESS","34.03343","-118.50976","2022-09-10T00:00:00.000","Excavation And Backfill For New Retaining Wall."
"98016-10000-05332","18143 W PARTHENIA ST","91325","12","195B125   792","195B125   792","2769019902","[Q]CM-1-VL","North Valley",,,,"1152.02","Building","Bldg-Alter/Repair","Commercial",,,"1998-03-23T00:00:00.000",,,,,,"Corrections Issued","10000",,,"ADDRESS","34.2288","-118.52887","2022-09-10T00:00:00.000","Convert Existing Locker Area To Womens Locker Use."
"05014-30000-08250","845 E PALMS BLVD","90291","11","108B145   222","108B145   222","4241010013","R2-1","West Los Angeles","Venice","Grass Roots Venice",,"2736.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-08-23T00:00:00.000",,,"0",,"106","PC Approved","60000","Type V-N Construction","23.5","ADDRESS","33.99516","-118.46048","2022-09-10T00:00:00.000","1st And 2nd Floor Addition To And Remodel Of (E) 2 Story Sfd."
"97014-20000-04002","17116 W OAK VIEW DR","91316","5","168B133   550","168B133   550","2289032005","RA-1","South Valley",,,,"1397.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","1997-07-21T00:00:00.000",,,,,,"PC Assigned","78000",,,"ADDRESS","34.15299","-118.50641","2022-09-10T00:00:00.000","Addition"
"08016-10000-12126","350 N BELLINO DR","90272","11","129B117   169","129B117   169","4416014025","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2626.04","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2008-07-18T00:00:00.000",,,,,,"Corrections Issued","70000",,,"ADDRESS","34.0453","-118.56201","2022-09-10T00:00:00.000","Proposed Remodeling  1,161 Sq.Ft.  Proposed New  2nd Floor Addition,  555  Sq.Ft. See Comment"
"08019-70000-00242","353 E 60TH ST","90003","9","105B205   397","105B205   397","6006028002","R2-1","South Los Angeles","Southeast Los Angeles","Community and Neighbors for Ninth District Unity",,"2392.02","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2008-02-04T00:00:00.000",,,,,,"Corrections Issued","0",,,"ADDRESS","33.98529","-118.26766","2022-09-10T00:00:00.000","*** Dpi Only *** Demo (E) Sfd W/ Detached Garage"
"06016-10000-25754","524 N VISTA ST","90036","5","141B181  1055","141B181  1055","5526024019","R1-1-O","Central","Hollywood","Mid City West",,"1920.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-12-26T00:00:00.000",,,,,"0","Corrections Issued","36000","Type V-N Construction",,"ADDRESS","34.08096","-118.3521","2022-09-10T00:00:00.000","Interior Remodel, Replace Kitchen Cabinets, Change Bath Rm And Closets Layout. Replace Windows And Doors As Shown On The Approved Set Of Plans."
"10010-10000-01146",,,,,,,,,,,,,"Building","Bldg-New","1 or 2 Family Dwelling",,,"2007-12-20T00:00:00.000",,,,,,"PC Approved",,,,,,,"2022-09-10T00:00:00.000",
"98016-10000-05344","4305 N VINELAND AVE","91602","4","165B173   552","165B173   552","2423013900","R3-1","South Valley",,,,"1432.00","Building","Bldg-Alter/Repair","Commercial","14","Fire Station","1998-03-23T00:00:00.000",,,,,,"Corrections Issued","10000",,,"ADDRESS","34.14828","-118.37052","2022-09-10T00:00:00.000","Convert Existing Locker Area For Womens Locker Use."
"06016-10000-18635","8040 W FOOTHILL BLVD","91040","7","204B193   168","204B193   168","2559005020","(Q)C2-1VL ; (Q)P-1VL","North Valley","Sunland-E LaTuna Cyn-Lakevw Ter-Shadow Hls-Tujunga","Sunland - Tujunga",,"1034.00","Building","Bldg-Alter/Repair","Commercial","16","Retail","2006-09-18T00:00:00.000",,,,,,"Reviewed by Supervisor","150000",,,"ADDRESS","34.25949","-118.30846","2022-09-10T00:00:00.000","Installation Of Storage Racks, Kiosk [Misc. Inddor Structure], And Shelving."
"05016-10000-19777","421-423 S WALL ST","90013","14","129A213   366","129A213   366","5148007018","C2-2D","Central","Central City","Downtown Los Angeles",,"2062.00","Building","Bldg-Alter/Repair","Commercial","16","Retail","2005-09-16T00:00:00.000",,,,,,"PC Info Complete","2000",,,"ADDRESS","34.04591","-118.24513","2022-09-10T00:00:00.000","Convert (E) Window To Door.  Cut The Lower Portion Of The Urm Wall To Change From A Window To A Door."
"09020-40000-00631","1101 W VIA FRANCISCA","90732","15","021B193    97","021B193    97","7445018044","R1-1XL","Harbor","San Pedro","Northwest San Pedro","YES","2963.00","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2009-03-25T00:00:00.000",,,,,,"Reviewed by Supervisor","19226",,,"ADDRESS","33.75434","-118.30236","2022-09-10T00:00:00.000","New Retaining Wall Approx 160 Linear Ft. & 4'-7"" High"
"07010-20000-05615","11349 N EL DORADO AVE","91340","7","210B153    53","210B153    53","2616017026","RA-1","North Valley","Arleta - Pacoima","Mission Hills",,"1095.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2007-12-21T00:00:00.000",,,"1",,"1886.5","Verifications in Progress","187500","Type V-N Construction","22.5","ADDRESS","34.27605","-118.4358","2022-09-10T00:00:00.000","New 1886.5 S.F. 2-Story Sfd W/ Attached 360 S.F. Garage. Unit #3 - Model 'A'"
"99010-10000-01251","2455 LAUREL PASS AVE","0","4","153B169  1210","153B169   337; 153B169   338; 153B169  1210","5564003014","RE15-1","South Valley",,,,"2611.01","Building","Bldg-New","1 or 2 Family Dwelling",,,"1999-03-30T00:00:00.000",,,,,,"PC Assigned","300000",,,"PIN","34.11581197","-118.38126178","2022-09-10T00:00:00.000","New 3 Story Sfd (Submital Plan Check Fee Was Paid Under Permit 99010- 10000-00928 / Dept Error To Withdrawl The Previous Permit)"
"05016-10000-17379","100 W 17TH ST",,,"123B205","123B205",,"M2-2, O ; PF-1, O",,"SOUTHEAST LOS ANGELES",,,,"Building","Bldg-Alter/Repair","Commercial","16","Retail","2005-08-17T00:00:00.000",,,,,"0","Reviewed by Supervisor","40000","Type III-N Construction",,,,,"2022-09-10T00:00:00.000","Tenant Improvement.  New  Entrance, Facade Remodeling, Change Of Use From Office To Retail Showroom (Swap Meet).  Proposed Area Of Work:  4257 Sq. Ft."
"04016-10000-02955","9500 N DE SOTO AVE","91311","12","198B109    24","198B109    24","2748023044","C2-1","North Valley","Chatsworth - Porter Ranch","Chatsworth",,"1133.03","Building","Bldg-Alter/Repair","Commercial","9","Gas Station","2004-02-18T00:00:00.000",,,,,,"Corrections Issued","8000",,,"ADDRESS","34.24311","-118.58831","2022-09-10T00:00:00.000","New Accessible Ramp. Relocate Existing Toilet. New Sink. Relocate Existing Accessories. Infill (E)  Exterior Door Opening & Create New  Exterior Door Opening In Restroom."
"00010-10000-02676","3838 N EAGLE ROCK BLVD","90065","1","154-5A217  78","154-5A217  78","5460002003","(Q)C2-1VL","East Los Angeles","Northeast Los Angeles",,"YES","1863.02","Building","Bldg-New","Commercial","23","Miscellaneous Bldg/Structure","2000-08-15T00:00:00.000",,,,,"480","Corrections Issued","15500","Type V-N Construction","12.67","ADDRESS","34.1188","-118.23096","2022-09-10T00:00:00.000","Installing Doh Modular Restroom On Vacant Lot 12' X 40'"
"07014-10000-08987","1889 N RISING GLEN ROAD","90069","4","150B169  1276","150B169  1276","5561023050","RE15-1-H","Central","Hollywood","Bel Air - Beverly Crest","YES","1943.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2007-12-31T00:00:00.000",,,"0",,"1053","Reviewed by Supervisor","84240","Type V-N Construction","27.38","ADDRESS","34.10451","-118.38515","2022-09-10T00:00:00.000","2nd Story Addition To Single Family Dwelling, 1053 S.F."
"07016-10000-22335","1449 W JEFFERSON BLVD","90007","8","120B197   624","120B197   624","5040002001","C2-1VL-O","South Los Angeles","South Los Angeles","Empowerment Congress North Area",,"2221.00","Building","Bldg-Alter/Repair","Commercial","16","Retail","2007-11-21T00:00:00.000",,,,,,"Reviewed by Supervisor","2500","Type V-N Construction",,"ADDRESS","34.02564","-118.29897","2022-09-10T00:00:00.000","Change Of Use From Mechanic Shop To Retail Shop.  (Lawn Mower)   (Enterprise Zone);""Comply With Department Order Effective Date08/14/2007. Permit Will Expire 30 Days From Issuance Date"""
"06010-20001-04655","1006 N CHANTILLY ROAD","90077","5","144B149   264","144B149   264","4369036011","RE20-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","EXEMPT","2621.00","Building","Bldg-New","1 or 2 Family Dwelling",,,"2009-05-08T00:00:00.000",,,,,,"PC Approved","115000",,,"ADDRESS","34.08957","-118.45467","2022-09-10T00:00:00.000","New 2-Story Sfd With Basement ***Revision To Plan, Change Eng Of Record, Update To New Code***"
