"apn","project_number","name","ahtf_pa","site_cd","community","council_district","development_stage","construction_type","housing_type","hcidla_funded","leverage","tax_exempt_conduit_bond","tdc","photo","jobs","developer","management_company","contact_phone"
"5538002035","50004","MARIPOSA PLACE APARTMENTS","1050 N Mariposa AVE CA 90029","1","EAST HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","LARGE FAMILY / WAIVER REQUIRED","3132000","20876307","1532000","25540307","http://hcidapp.lacity.org/mpphotos/050004/Photo/Website/CD%2013%20-%20Mariposa%20Place.JPG","180","HOLLYWOOD COMMUNITY HOUSING CORP.,","THE JOHN STEWART COMPANY","(213) 833-1860"
"5535013015","07-117237","QUEEN APARTMENTS (SITE 2)","5217 W MARATHON ST CA 90038","2","MELROSE","13","READY FOR OCCUPANCY","REHAB","FAMILY","0","10271751","7300000","17571751","http://hcidapp.lacity.org/mpphotos/07-117237/Photo/Website%20Site2/Queens%20Apt%20(Site2)%205217%20Marathon.png",,"N/A","THE JOHN STEWART COMPANY","(213) 833-1860"
"5540016014","05-117217","LEXINGTON APARTMENTS A/B (SITE 5)","4829 W LEXINGTON AVE CA 90029","5","EAST HOLLYWOOD","13","READY FOR OCCUPANCY","REHAB","FAMILY","0","6771719","10247566","17019285","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5536016005","13-119154","HOLLYWOODLAND (SITE 3)","977 N WILTON PL CA 90038","3","MELROSE","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0","7946357","10500000","18446357","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","53","Steele Properties LLC","MONROE GROUP, LRD","(303) 322-8888"
"5537020038","80054","SWANSEA PARK SENIOR APTS.","1015 N KINGSLEY DR CA 90029","1","MELROSE","13","READY FOR OCCUPANCY","REHAB","SENIORS","3600000","16208353","0","19808353","http://hcidapp.lacity.org/mpphotos/080054/Photo/Website/080054.jpg","40","Deep Green / Beyond Shelter (BSHDC)","DEEP GREEN PROPERTY MANAGEMENT","(213) 688-5024"
"5544019004","80004","HOLLYWOOD BUNGALOW COURTS (SITE 2)","1516 N SERRANO AVE  LOS ANGELES, CA 90027","2","THAI TOWN","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","4390000","17823840","0","22213840","http://hcidapp.lacity.org/mpphotos/080004/Photo/Website%20Site2/CD%2013%20-%20Hollywood%20Bungalows%20-%201516%20Serrano.jpg","104","HOLLYWOOD COMMUNITY HOUSING CORP.,","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5518029006","13-119741","THE BERENDOS APTS. (RECAP)","226 S BERENDO ST CA 90004","1","WILSHIRE CENTER","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SPECIAL NEEDS","0","9656868","0","9656868","http://hcidapp.lacity.org/mpphotos/13-119741/Photo/Website/HIMS%20PHOTO.png","86","A Communitiy of Friends","A COMMUNITIY OF FRIENDS","(213) 480-0809 x230"
"5422020031","156","ALLESANDRO STREET APTS.","1934 N ALLESANDRO ST CA 90039","1","ECHO PARK","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","620900","3037101","0","3658001","http://hcidapp.lacity.org/mpphotos/000156/Photo/Website/CD%2013%20-%20Allesandro%20St.%20Apts..jpg","29","HOLLYWOOD COMMUNITY HOUSING CORP.,","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5545007097","11-117795","THE GORDON","1553 N GORDON ST  HOLLYWOOD, CA 90028","1","HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","1650000","7777676","0","9427676","http://hcidapp.lacity.org/mpphotos/11-117795/Photo/Website/11-117795.jpg","76","AMERICAN COMMUNITIES, LLC","THE JOHN STEWART COMPANY","(213) 787-2722"
"5544003001","10-117631","5555 HOLLYWOOD","5555 W HOLLYWOOD BLVD  HOLLYWOOD, CA 90028","1","HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","4904920","37674763","0","42579683","http://hcidapp.lacity.org/mpphotos/10-117631/Photo/Website/10-117631.JPG","362","META HOUSING CORPORATION,","WESTERN SENIORS HOUSING, INC.","(949) 748-8201"
"5402039027","60082","CLINTON FAMILY APTS.","2114 W CLINTON ST 1-36 CA 90026","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","2804900","11184695","0","13989595","http://hcidapp.lacity.org/mpphotos/060082/Photo/Website/clintonfam_3(PNG).png","80","META HOUSING CORPORATION,","WESTERN COMMUNITY HOUSING, INC.","(714) 549-4100"
"5159015009","11-118584","PWC FAMILY HOUSING","153 N GLENDALE BLVD 1-45 CA 90026","1","HISTORIC FILIPINOTOWN","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","3406936","16171140","0","19578076","http://hcidapp.lacity.org/mpphotos/11-118584/Photo/Website/PWC%20Family%20Housing.png","179","PWC Family Housing, L.P","LEVINE MANAGEMEENT COMPANY",
"5153030026","50036","WITMER HEIGHTS","116 S WITMER ST CA 90026","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","N/A","N/A","2846000","10865989","0","13711989","http://hcidapp.lacity.org/mpphotos/050036/Photo/Website/CD%2013%20-%20Witmer%20Heights.jpg","95","AMERICAN COMMUNITIES, LLC","THE JOHN STEWART COMPANY","(213) 482-9122"
"5544019002","80004","HOLLYWOOD BUNGALOW COURTS (SITE 3)","1544 N SERRANO AVE  LOS ANGELES, CA 90027","3","THAI TOWN","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","4390000","17823840","0","22213840","http://hcidapp.lacity.org/mpphotos/080004/Photo/Website%20Site3/Cd%2013%20-%20Hollywood%20Bungalows%20-%201544%20Serrano.png","104","HOLLYWOOD COMMUNITY HOUSING CORP.,","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5520006015","70167","ROSEWOOD GARDENS","502 N BERENDO ST CA 90004","1","MELROSE","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","4123640","18371699","0","22495339","http://hcidapp.lacity.org/mpphotos/070167/Photo/Website/CD%2013%20-%20Rosewood%20Gardens.JPG","172","LOS ANGELES HOUSING PARTNERSHIP,","THE JOHN STEWART COMPANY","(213) 787-2700"
"5518022016","13-119741","THE BERENDOS APTS. (RECAP) (SITE 2)","235 S BERENDO ST CA 90004","2","WILSHIRE CENTER","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SPECIAL NEEDS","0","9656868","0","9656868","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","86","A Communitiy of Friends","A COMMUNITIY OF FRIENDS","(213) 480-0809 x230"
"5544020009","14-121714","CORONEL APARTMENTS","1601 N HOBART BLVD CA 90027","1","THAI TOWN","13","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","FAMILY","0","29452609","0","29452609","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","172","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5501002033","14-121650","PATH METRO VILLAS PHASE I","345 N WESTMORELAND AVE CA 90004","1","SILVERLAKE","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","8472548","18637452","1450000","28560000","http://hcidapp.lacity.org/mpphotos/14-121650/Photo/Website/PMV%20I.jpg","188","Affirmed Housing Group, Inc.","THE JOHN STEWART COMPANY","(213) 787-2700"
"5442003016","07-117233","HDR I & II (SITE 7)","2747 N NEWELL ST CA 90039","7","ELYSIAN VALLEY","13","READY FOR OCCUPANCY","REHAB","FAMILY","0","8116043","6787000","14903043","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Spruce DEV LA, LLC","PK MANAGEMENT","(818) 808-0600"
"5154003009","80009","MIRAMAR VILLAGE","240 S WESTLAKE AVE CA 90057","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","11569040","29891944","0","41460984","http://hcidapp.lacity.org/mpphotos/080009/Photo/Website/CD%2013%20-%20Miramar%20Village.JPG","336","ENHANCED AFFORDABLE DEV CO., LLC","BUCKINGHAM PROPERTY MANAGEMENT","(559) 452-8250"
"5535012016","13-119154","HOLLYWOODLAND (SITE 4)","5155 W MARATHON ST CA 90038","4","MELROSE","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0","7946357","10500000","18446357","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","53","Steele Properties LLC","MONROE GROUP, LRD","(303) 322-8888"
"5544021029","14-121632","5400 HOLLYWOOD FAMILY APARTMENTS","5400 W HOLLYWOOD BLVD CA 90027","1","HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","1950000","18803961","0","20753961","http://hcidapp.lacity.org/mpphotos/14-121632/Photo/Website/P1110047.png","161","Meta Housing Corporation","WSH MANAGEMENT","(949) 748-8204"
"5542028022","05-117217","LEXINGTON APARTMENTS A/B (SITE 4)","4612 W LEXINGTON AVE CA 90029","4","EAST HOLLYWOOD","13","READY FOR OCCUPANCY","REHAB","FAMILY","0","6771719","10247566","17019285","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5544021026","15-122495","HCHC RECAP I (SITE 2)","5425 W CARLTON WAY  HOLLYWOOD, CA 90027","2","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","0","7026512","1126600","8153112","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","57","HOLLYWOOD COMMUNITY HOUSING CORP.,","BARKER MANAGEMENT INC.","(714) 533-3450"
"5153030002","14-121611","MOSAIC GARDENS AT WESTLAKE, FKA BEVERLY & LUCAS","1416 W BEVERLY BLVD CA 90026","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","ACQUISITION + NEW CONSTRUCTION","SPECIAL NEEDS","6690000","50769439","0","57459439","http://hcidapp.lacity.org/mpphotos/14-121611/Photo/Website/Mosaic%20Gardens.JPG","365","LINC Housing Corporation","JOHN STEWART COMPANY","(213) 833-1860"
"5518033032","14-121715","MERIDIAN APARTMENTS","225 N VERMONT AVE CA 90004","1","WILSHIRE CENTER","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","7685153","38294991","0","45980144","http://hcidapp.lacity.org/mpphotos/14-121715/Photo/Website/150_2870.png","332","AMCAL Multi-Housing, Inc.","FPI MANAGEMENT INC.","(916) 357-5312"
"5501001003","09-117641","JUANITA VILLAS / AKA LA KRETZ VILLAS","335 N JUANITA AVE 1-49 CA 90004","1","SILVERLAKE","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","4809092","7010004","0","11819096","http://hcidapp.lacity.org/mpphotos/09-117641/Photo/Website/lakretz335njuanita_52214_017.png","103","Related/Juanita SRO Development Co., LLC","THE JOHN STEWART COMPANY","(323) 644-2831"
"5539001025","201","EL CENTRO LORETTO","1021 N HOOVER ST 1-76 CA 90029","1","EAST HOLLYWOOD","13","READY FOR OCCUPANCY","N/A","LARGE FAMILY / WAIVER REQUIRED","9745944","0","0","9745944","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"SEARCH TO INVOLVE PILIPINO AMERICANS,","THE JOHN STEWART COMPANY","N/A"
"5534009030","60005","BRONSON COURTS","1229 N BRONSON AVE 1-32  HOLLYWOOD, CA 90038","1","HOLLYWOOD","13","READY FOR OCCUPANCY","N/A","N/A","2240000","11494453","0","13734453","http://hcidapp.lacity.org/mpphotos/060005/Photo/Website/CD%2013%20-%20Bronson%20Court.jpg","86","LOS ANGELES HOUSING PARTNERSHIP,","BARKER MANAGEMENT INC","N/A"
"5544025033","60057","BRICKER","1671 N WESTERN AVE  Los Angeles, CA 90028","1","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","627878","6465419","0","7093297","http://hcidapp.lacity.org/mpphotos/060057/Photo/Website/060057.JPG","14","ADVANCED BUSINESS SOLUTIONS, LLC","BARKER MANAGEMENT INCORPORATED","(714) 553-3450"
"5546020005","40011","AFTON PLACE (SITE 2)","6230 W AFTON PL  HOLLYWOOD, CA 90028","2","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","1732830","5188563","1830000","8751393","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","15","AFTON PLACE SENIOR APARTMENTS, L.P.","LEVINE MANAGEMENT GROUP, INC","(310) 358-3489"
"5544019001","80004","HOLLYWOOD BUNGALOW COURTS (SITE 4)","1554 N SERRANO AVE  LOS ANGELES, CA 90027","4","THAI TOWN","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","4390000","17823840","0","22213840","http://hcidapp.lacity.org/mpphotos/080004/Photo/Website%20Site4/CD%2013%20-%20Hollywood%20Bungalows%20-%201554%20Serrano.png","104","HOLLYWOOD COMMUNITY HOUSING CORP.,","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5155025900","14-121713","RAMPART MINT APARTMENTS","252 S RAMPART BLVD CA 90057","1","TEMPLE-BEAUDRY","13","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","4750060","10833615","0","15583675","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"West Hollywood Community Housing Corp.","AFFORDABLE LIVING FOR THE AGING","(323) 650-8034"
"5147007020","80058","DOWNTOWN WOMEN'S CENTER","434 S SAN PEDRO ST CA 90013","1","LITTLE TOKYO","14","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","4847914","20062930","0","24910844","http://hcidapp.lacity.org/mpphotos/080058/Photo/Website/080058.JPG","228","Downtown Women's Center Housing, LLC","DOWNTOWN WOMEN'S CENTER HOUSING","(213) 680-600"
"5149010949","18-124964","GRAND AVENUE PARCEL Q APTS.","100 S GRAND AVE CA 90012","1","DOWNTOWN","14","UNDERCONSTRUCTION","DEMO/NEW CONSTRUCTION","FAMILY","0","0","415000000","415000000","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Grand Avenue Parcel Q Developer, LLC","N/A","N/A"
"5191012020","12-118877","BESWICK SENIOR APARTMENTS","3553 E BESWICK ST CA 90023","1","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","2374632","9212897","0","11587529","http://hcidapp.lacity.org/mpphotos/12-118877/Photo/Website/beswick%20sr%20png.png","93","East LA Community Corporation","THE JOHN STEWART COMPANY","(213) 787-2700"
"5147029002","20277","NEW TERMINAL HOTEL","901 E 7TH ST CA 90021","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","2115000","3342950","0","5457950","http://hcidapp.lacity.org/mpphotos/020277/Photo/Website/CD_14_-_New_Terminal[1].png","27","SRO Housing Corp","SRO HOUSING CORPORATION","(213) 229-9641"
"5180002014","14-121648","CIELITO LINDO (1ST AND SOTO APTS I)","2419 E 1ST ST CA 90033","1","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","959600","22124054","0","23083654","http://hcidapp.lacity.org/mpphotos/14-121648/Photo/Website/150_2831.png","203","East LA Community Corporation","THE JOHN STEWART COMPANY","(213) 787-2700"
"5183005052","09-117211","LAS MARGARITAS","137 N SOTO ST 1-20 CA 90033","1","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","FAMILY","559761","14135658","0","14695419","http://hcidapp.lacity.org/mpphotos/09-117211/Photo/Website/Las_Margaritas_137_Soto.png","121","East L.A. Community Corporation","THE JOHN STEWART COMPANY","(213) 878-2716"
"5147034016","15-121799","SKID ROW SOUTHEAST 1 RECAP","1201 E 7TH ST CA 90021","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","ACQUISITION + REHAB","SPECIAL NEEDS","0","13103064","0","13103064","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"SRHT Property Holding Company LLC","SKID ROW PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x127"
"5148012009","60162","CHARLES COBB APARTMENTS","521 S SAN PEDRO ST CA 90013","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","3772148","16506143","0","20278291","http://hcidapp.lacity.org/mpphotos/060162/Photo/Website/CD_9_-_Charles_Cobb_Apts.__-__060162[1].png","78","SKID ROW HOUSING TRUST,","CHARLES COBB APARTMENTS LP","(213) 683-0522"
"5309017036","09-104531","CUATRO VIENTOS","5312 E ALMONT ST CA 90032","1","EL SERENO","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","1769655","11345458","0","13115113","http://hcidapp.lacity.org/mpphotos/09-104531/Photo/Website/09-104531[1].png","97","EAST LA COMMUNITY CORP.,","THE JOHN STEWART COMPANY","(213) 833-1860"
"5148019011","12-118778","NEW PERSHING APARTMENTS","108 E 5TH ST 1-69 CA 90013","1","DOWNTOWN","14","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","3500000","28113821","0","31613821","http://hcidapp.lacity.org/mpphotos/12-118778/Photo/Website/12-118778.jpg","264","Skid Row Housing Trust","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522"
"5148025025","10315","YANKEE HOTEL","501 E 7TH ST CA 90014","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","2019320","8432786","0","10452106","http://hcidapp.lacity.org/mpphotos/010315/Photo/Website/CD%209%20-%20The%20Yankee%20Hotel.jpg","75","Single Room Occupancy Housing  Corp. (SRO)","SRO HOUSING CORPORATION","(213) 229-9641"
"5174024020","10-117557","BOYLE HOTEL","101 N BOYLE AVE CA 90033","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","REHAB","FAMILY","4265571","20018291","0","24283862","http://hcidapp.lacity.org/mpphotos/10-117557/Photo/Website/10-117557.JPG","160","EAST LA COMMUNITY CORP,","THE JOHN STEWART COMPANY","(213) 833-7860"
"5163017900","10-117900","ONE SANTA FE","100 S SANTA FE AVE CA 90012","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","4000000","94077717","0","98077717","http://hcidapp.lacity.org/mpphotos/10-117900/Photo/Website/10-117900.jpg","904","The McGregor Company","BERKSHIRE COMMUNITIES","(404) 614-5587"
"5174013905","14-121628","SANTA CECILIA APARTMENTS","117 S BOYLE AVE CA 90033","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","2231389","30346705","0","32578094","http://hcidapp.lacity.org/mpphotos/14-121628/Photo/Website/P2010029.png","287","McCormack Baron Salzar, Inc.","MCCORMACK BARON RAGAN MANAGEMENT SERVICES, INC.","(213) 236-2694"
"5148025024","17-124315","SP7 APARTMENTS","519 E 7TH ST CA 90014","1","WHOLESALE DISTRICT","14","UNDERCONSTRUCTION","BOTH REHAB AND NEW CONSTRUCTION","SPECIAL NEEDS","15000000","34485119","0","49485119","http://hcidapp.lacity.org/mpphotos/17-124315/Photo/Website/SP7%205-1-17.JPG","474","Skid Row Housing Trust","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x127"
"5183005010","09-117211","LAS MARGARITAS (SITE 2)","115 N SOTO ST CA 90033","2","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","FAMILY","559761","14135658","0","14695419","http://hcidapp.lacity.org/mpphotos/09-117211/Photo/Website%20Site2/Las%20Margaritas%20115%20Soto.JPG","121","East L.A. Community Corporation","THE JOHN STEWART COMPANY","(213) 878-2716"
"5148011014","14-121647","PANAMA HOTEL APARTMENTS","403 E 5TH ST CA 90013","1","LITTLE TOKYO","14","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","4489380","20995845","0","25485225","http://hcidapp.lacity.org/mpphotos/14-121647/Photo/Website/panama%20hotel%20side.png","210","Single Room Occupancy Housing Corporation","SINGLE ROOM OCCUPANCY HOUSING CORPORATION","(213) 229-9640"
"5183023003","13-119072","LINDA VISTA APARTMENTS (PHASE II)","610 S ST LOUIS ST CA 90023","1","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","SENIORS","13635675","20513952","0","34149627","http://hcidapp.lacity.org/mpphotos/13-119072/Photo/Website/150_1603.png","295","AMCAL Multi-Housing, Inc.","FPI MANAGEMENT, INC","(916) 850-4465"
"5148024026","17-124264","FLOR 401 LOFTS","401 E 7TH ST CA 90014","1","WHOLESALE DISTRICT","14","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","12981892","0","0","12981892","http://hcidapp.lacity.org/mpphotos/17-124264/Photo/Website/Flor%20401%20Lofts%206-29-15.JPG",,"Skid Row Housing Trust","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x127"
"5148025009","17-124315","SP7 APARTMENTS (SITE 2)","647 S SAN PEDRO ST CA 90014","2","WHOLESALE DISTRICT","14","UNDERCONSTRUCTION","BOTH REHAB AND NEW CONSTRUCTION","SPECIAL NEEDS","15000000","34485119","0","49485119","http://hcidapp.lacity.org/mpphotos/17-124315/Photo/Website%20Site2/SP7%20SP%20house.JPG","474","Skid Row Housing Trust","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x127"
"5149037010","12-118785","ROSSLYN HOTEL APARTMENTS","112 W 5TH ST CA 90013","1","DOWNTOWN","14","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","8138435","27382725","0","35521160","http://hcidapp.lacity.org/mpphotos/12-118785/Photo/Website/12-118785.jpg","176","Single Room Occupancy Housing Corporation","SINGLE ROOM OCCUPANCY HOUSING CORPORATION","(213) 229-9640 x22"
"5492023001","20284","PISGAH VILLAGE","6000 E ECHO ST CA 90042","1","HIGHLAND PARK","14","READY FOR OCCUPANCY","REHAB","SENIORS","3100000","6275599","0","9375599","http://hcidapp.lacity.org/mpphotos/020284/Photo/Website/CD%201%20-%20Pisgah%20Village.jpg","30","W.O.R.K.S.,","SOLARI ENTERPRISES INC.","(714) 282-2520"
"5148012005","70043","JAMES M. WOOD","408 E 5TH ST CA 90013","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","4160000","10555970","0","14715970","http://hcidapp.lacity.org/mpphotos/070043/Photo/Website/James%20M%20Wood%20HIMS%20070043_Picture.png","132","Single Room Occupancy Housing  Corp. (SRO)","JOSEPH CORCORAN","(213) 229-9640 x33"
"5214001002","18-125042","ROSA DE CASTILLA APARTMENTS","4208 E HUNTINGTON DR SOUTH CA 90032","1","EL SERENO","14","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","12000000","0","0","12000000","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"East LA Community Corportion","JOHN STEWART COMPANY","(213) 787-2700"
"5164009012","15-121799","SKID ROW SOUTHEAST 1 RECAP (SITE 2)","1205 E 6TH ST CA 90021","2","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","ACQUISITION + REHAB","SPECIAL NEEDS","0","13103064","0","13103064","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"SRHT Property Holding Company LLC","SKID ROW PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x127"
"5183001048","09-117211","LAS MARGARITAS (SITE 3)","319 N CUMMINGS ST CA 90033","3","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","FAMILY","559761","14135658","0","14695419","http://hcidapp.lacity.org/mpphotos/09-117211/Photo/Website%20Site3/Las%20Margaritas%20319%20Cummings.JPG","121","East L.A. Community Corporation","THE JOHN STEWART COMPANY","(213) 878-2716"
"5148012022","11-117804","GATEWAYS APARTMENTS","505 S SAN PEDRO ST CA 90013","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","9411904","19989366","0","29401270","http://hcidapp.lacity.org/mpphotos/11-117804/Photo/Website/gateway505sanpedro_102213004.png","232","SRO Housing Corporation","SRO HOUSING CORP","(213) 572-0251"
"5492034006","07-117233","HDR I & II (SITE 8)","111 S AVENUE 63 CA 90042","8","HIGHLAND PARK","14","READY FOR OCCUPANCY","REHAB","FAMILY","0","8116043","6787000","14903043","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Spruce DEV LA, LLC","PK MANAGEMENT","(818) 808-0600"
"5148024007","60011","LYNDON HOTEL","413 E 7TH ST CA 90014","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","2035070","6438646","0","8473716","http://hcidapp.lacity.org/mpphotos/060011/Photo/Website/Lyndon.png","45","Single Room Occupancy Housing  Corp. (SRO)","SRO HOUSING CORPORATION","(213) 229-9641"
"5151004913","12-118869","PARCEL M-GRAND AVE.","225 S GRAND AVE CA 90012","1","DOWNTOWN","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","0","14195189","102905000","117100189","http://hcidapp.lacity.org/mpphotos/12-118869/Photo/Website/Parcel%20M-%20Grand%20Ave.png","1165","RELATED CALIFORNIA URBAN HOUSING, LLC","RELATED MANAGEMENT COMPANY","(949) 660-7272"
"5188005031","11-117205","THE WHITTIER","3555 E WHITTIER BLVD 1-60 CA 90023","1","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","4907400","19070042","0","23977442","http://hcidapp.lacity.org/mpphotos/11-117205/Photo/Website/thewhittier4814_009.png","189","RETIREMENT HOUSING FOUNDATION,","FOUNDATION PROPERTY MANAGEMENT, INC.","(562) 257-5120"
"5149008009","20282","VICTOR CLOTHING APARTMENTS","242 S BROADWAY CA 90012","1","DOWNTOWN","14","READY FOR OCCUPANCY","N/A","AT-RISK","2030000","0","0","2030000","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"NEIGHBORHOOD EFFORT,","THE EBERLY COMPANY","(323) 937-6468"
"5148009015","80059","NEW GENESIS","452 S MAIN ST CA 90013","1","DOWNTOWN","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","5587486","31038161","0","36625647","http://hcidapp.lacity.org/mpphotos/080059/Photo/Website/080059.JPG","305","SKID ROW HOUSING TRUST,","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x114"
"5473006006","14-121712","T. BAILEY MANOR","4121 N EAGLE ROCK BLVD CA 90065","1","GLASSELL PARK","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","0","4015323","10000000","14015323","http://hcidapp.lacity.org/mpphotos/14-121712/Photo/Website/El%20Segundo.png","191","Women Organizing Resources, Knowledge and Services","SOLARI ENTERPRISES, INC.","(714) 282-2520 x220"
"5180002029","15-122536","1ST AND SOTO TOD APARTMENTS PHASE II","2423 3/4 E 1ST ST CA 90033","1","BOYLE HEIGHTS","14","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","2050000","16439692","0","18489692","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","154","East LA Community Corporation","THE JOHN STEWART COMPANY","(213) 787-2700"
