"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"13016-20000-01582","14157 W ENADIA WAY","91405","6","183B153   208","183B153   208","2217022066","R1-1","South Valley","Van Nuys - North Sherman Oaks","Van Nuys",,"1279.10","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2013-01-24T00:00:00.000","2013-03-26T00:00:00.000","2013-08-28T00:00:00.000",,,"1784","CofO Issued","40000","Type V-B Construction",,"ADDRESS","34.20037","-118.44205","2022-09-10T00:00:00.000","Convert (E)15'6"" X 20' Garage To Study And  Playroom And & Enclosed  (E)11'6"" X 14'2"" Breezeway To Part Of Sfd , Waive Cover Parking Requirement And Allow Open Parking At Front Yard Area Per Dir-2012-1662-Rao,Relocated Water Heater At Side Of Building."
"15016-90000-11891","10458 N BAIRD AVE","91326","12","207B125   549","207B125   549","2728025015","RE11-1","North Valley","Northridge","Northridge West",,"1112.06","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2015-06-08T00:00:00.000",,,,,"Permit Finaled","6900",,,"ADDRESS","34.26084","-118.53708","2022-09-10T00:00:00.000","Reroof With 23 Sqrs Comp Shingle Roofing Over New Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"11016-10000-18415","2917 S POTOMAC AVE","90016","10","120B181    82","120B181    82","5057018009","R1-1","South Los Angeles","West Adams - Baldwin Hills - Leimert","West Adams",,"2200.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2011-09-19T00:00:00.000",,,,,"Permit Finaled","1000",,,"ADDRESS","34.02891","-118.34405","2022-09-10T00:00:00.000","Windows Change-Out (Same Size & Type) For Residential Buildings.  Dual Glazing, Labeled And Certified By National Fenestration Rating Council (Nfrc), Is Required For Windows Replaced In All Residential Buildings, Three Stories Or Less, Per Section 152(B) Of Title 24. **See Application Comments**"
"16010-20001-05978","20606 W GREEN ASH LANE","91306","3","192B109   991","192B109   991","2108037022","(T)(Q)R3-1 ; (T)(Q)RD3-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hill","Winnetka",,"1341.03","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2018-12-07T00:00:00.000","2019-05-01T00:00:00.000",,,,,"Permit Finaled","0",,,"ADDRESS","34.21961","-118.58209","2022-09-10T00:00:00.000","Supplemental To 16010-20000-05961: To Change Of Address And Legal Description As A Result Of  Recordation Of Tract Map 73177"
"20047-20000-01381","4547 N VARNA AVE","91423","4","168B157   907","168B157   907","2360018022","R1-1-RIO","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Sherman Oaks",,"1411.01","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private","2020-08-27T00:00:00.000","2021-01-04T00:00:00.000",,,,,"Issued","30000",,,"ADDRESS","34.15318","-118.42484","2022-09-10T00:00:00.000","New (14'-0""X 27'-6"") Pool And (6'-0""X 7'-0"") Spa Within Pool Per La Std Plan # 268."
"22048-20000-00962","18200 S WESTERN AVE","90248","15","063B193   242","063B193   242","6108001063","C1-1","Harbor","Harbor Gateway","Harbor Gateway South",,"2913.00","Building","Sign","Onsite","19","Sign","2022-05-20T00:00:00.000","2022-06-21T00:00:00.000",,,,,"Issued","2400",,,"ADDRESS","33.86533","-118.30892","2022-09-10T00:00:00.000","One, Non-Illuminted, 9"" X 32"" Awning Sign. Reface."
"15047-20000-00152","9610 W OAKMORE ROAD","90035","5","129B165   812","129B165   812","4306027023","R1-1-O","West Los Angeles","West Los Angeles","South Robertson",,"2695.00","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private","2015-02-09T00:00:00.000","2015-02-09T00:00:00.000","2016-02-02T00:00:00.000",,,,"CofO Issued","20000",,,"ADDRESS","34.04749","-118.39737","2022-09-10T00:00:00.000","New 22' X 12' Swimming Pool With 6' X 6' Spa Per Standard Plan # 270."
"14016-20000-19321","17823 W TARZANA ST","91316","5","168B129    36","168B129    36","2182007003","RS-1","South Valley","Encino - Tarzana","Encino",,"1395.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2014-09-24T00:00:00.000",,,,,"Issued","501",,,"ADDRESS","34.16055","-118.52087","2022-09-10T00:00:00.000","Dry Rot Damage Repair Less Than 10% Of Replacement Cost Of Residential Building."
"17016-90000-02691","4922 N CARPENTER AVE","91607","2","168B169   122","168B169   122","2355013022","R1-1","South Valley","North Hollywood - Valley Village","Valley Village",,"1251.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2017-02-07T00:00:00.000",,,,,"Permit Finaled","4400",,,"ADDRESS","34.16004","-118.39089","2022-09-10T00:00:00.000","Add Sill Plate Anchors Bolts And Cripple Wall Plywood Per L.A. City Std. Plan #1; No Foundation Replacement (Eq Hazard Reduction Per Chapter 92)."
"20016-10000-24050","6349 W LA MIRADA AVE","90038","13","144B185   305","144B185   305","5533005013","RD1.5-1XL","Central","Hollywood","Central Hollywood",,"1908.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2020-10-05T00:00:00.000",,,,,"Permit Finaled","1000",,,"ADDRESS","34.0933","-118.32833","2022-09-10T00:00:00.000","Replace Drywall (No New Walls Added) For Single Family Dwellings And Duplexes Only. Combined With Electrical And Plumbing."
"21016-10000-55564","1682 S KINGSLEY DR","90006","10","126B193   436","126B193   429; 126B193   436","5074024021","R2-1-HPOZ","South Los Angeles","South Los Angeles","Untd Nghbrhds of Hstrc Arlington Hghts/W Adams/Jef",,"2212.10","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2021-12-23T00:00:00.000",,,,,"Permit Finaled","19000",,,"ADDRESS","34.04274","-118.30324","2022-09-10T00:00:00.000","Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. Over Existing Solid Sheathing 35 Squares. Class A Roof Covering Is Required Within Very High Fire Hazard Severity Zone (Vhfhsz). For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 141.0 (B) 2b."
"16016-90000-07330","7629 S MIDFIELD AVE","90045","11","099B173   362","099B173   362","4127007006","R1-1","West Los Angeles","Westchester - Playa del Rey","Westchester - Playa del Rey",,"2771.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2016-04-04T00:00:00.000",,,,,"Permit Finaled","15000",,,"ADDRESS","33.96748","-118.37294","2022-09-10T00:00:00.000","Interior Bathroom Remodel/Repair (No Changes In Walls Or Openings)."
"12016-20000-14732","5807 N TOPANGA CANYON BLVD BLDG G","91367","3","174B101    75","174B101    75","2146008035","A2-1 ; R3-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hill","Woodland Hills - Warner Center",,"1372.01","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2012-07-25T00:00:00.000",,,,,"Permit Finaled","6939",,,"ADDRESS","34.17584","-118.60603","2022-09-10T00:00:00.000","Termite Damage/ Dry Rot Repair Less Than 10% Of Replacement Cost Of Building. No Structural Changes. Valuation To Be Verified By The Field Inspector."
"15016-90000-13564","19042 W BRASILIA DR","91326","12","216B121   361","216B121   361","2872006009","RE9-1-H","North Valley","Chatsworth - Porter Ranch","Porter Ranch","YES","1081.03","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2015-06-29T00:00:00.000",,,,,"Permit Finaled","6000",,,"ADDRESS","34.28764","-118.54679","2022-09-10T00:00:00.000","Reroof With 30 Sqrs Comp Shingle Roofing. Existing Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"18016-10000-11361","523 W 6TH ST R505S","90014","14","129A209    44","129A209    44","5149030002","C2-4D","Central","Central City","Downtown Los Angeles",,"2077.10","Building","Bldg-Alter/Repair","Commercial","23","Miscellaneous Bldg/Structure","2018-04-12T00:00:00.000","2018-08-07T00:00:00.000",,,,,"Issued","50000",,,"ADDRESS","34.04864","-118.25484","2022-09-10T00:00:00.000","Adding A New Pollution Control Unit To The Existing 2nd Flr Roof; A New Steel Framed Platform Will Be Added And Supported By New Steel Beams; An Existing Beam Will Be Reinforced To Support The Added Beams"
"12010-20000-02014","9616 W CRESTA DR","90035","5","129B165   913","129B165   913","4309011023","R1-1-O","West Los Angeles","West Los Angeles","South Robertson",,"2695.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2012-09-07T00:00:00.000","2012-12-17T00:00:00.000","2013-08-13T00:00:00.000","1",,"4416","CofO Issued","641000","Type V-B Construction","28","ADDRESS","34.04667","-118.39756","2022-09-10T00:00:00.000","New Two Sory Sfd With An Attached  Garage.  Attached Trellis At Rear And Covered Patio In Front. Fire Sprinklered Throughout."
"21016-90000-11160","11006 N LOUISE AVE","91344","12","210B133   689","210B133   689","2696010008","R1-1XL-RFA","North Valley","Granada Hills - Knollwood","Granada Hills South",,"1112.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","7","Garage - Private",,"2021-04-30T00:00:00.000",,,,,"Issued","1000",,,"ADDRESS","34.26995","-118.51077","2022-09-10T00:00:00.000","Reroof With 5 Sqrs Comp Shingle Roofing. Existing Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"13026-10000-00079","1000 W ELYSIAN PARK AVE","90012","1","138B213   107","138B213   107","5415018010","A1-1XL","Central","Central City North","Historic Cultural","YES","1977.00","Building","Nonbldg-Alter/Repair","Commercial","61","Open Parking Lot","2013-02-20T00:00:00.000","2013-03-08T00:00:00.000",,,,"0","Permit Finaled","301",,,"ADDRESS","34.07196","-118.24719","2022-09-10T00:00:00.000","Restriping Of Parking Lots N, B & The North Half Of Lot P."
"22016-30000-04442","2789 S MCCONNELL DR","90064","5","126B165   564","126B165   545; 126B165   561; 126B165   564","4308009023","R1V2-O","West Los Angeles","West Los Angeles","Westside",,"2690.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","23","Recreation Room","2022-02-15T00:00:00.000","2022-07-01T00:00:00.000","2022-07-23T00:00:00.000",,,"70","CofO Issued","1500",,,"ADDRESS","34.04181","-118.4014","2022-09-10T00:00:00.000","Remodel (E) Detached Garage/Storage And Add A Pool Bath."
"11010-20004-00695","1655 N GILCREST DR","90210","5","147B165    41","147B165    41","4352004014","RE40-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2611.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2012-01-06T00:00:00.000","2012-01-06T00:00:00.000",,,,,"Permit Finaled","501",,,"ADDRESS","34.10154","-118.40215","2022-09-10T00:00:00.000","Supplemental Permit To Add Structural Details To Approved Plans."
"18016-90000-22869","1945 N BERENDO ST","90027","4","150B197   662","150B197   662","5589025007","R1-1","Central","Hollywood","Los Feliz",,"1892.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2018-07-17T00:00:00.000",,,,,"Permit Finaled","15550",,,"ADDRESS","34.1067","-118.29417","2022-09-10T00:00:00.000","Replace Drywall/Plaster (Patch And Paint). Non-Structural Repair Only. Sandblast/Restucco Over Existing Stucco To Remain. Area = 960 Sqft. Interior Kitchen Remodel/Repair (No Changes In Walls Or Openings). Interior Bathroom Remodel/Repair (No Changes In Walls Or Openings)."
"20010-10000-01632","2034 W 84TH PL","90047","8","097-5A191 135","097-5A191 135","6035027006","R1-1","South Los Angeles","South Los Angeles","Empowerment Congress Southwest Area",,"2381.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2020-05-14T00:00:00.000","2021-03-18T00:00:00.000","2021-12-04T00:00:00.000",,"1","895.5","CofO Issued","150000","Type V-B Construction","13.1","BUILDING","33.96143144","-118.31472387","2022-09-10T00:00:00.000","New  One Story, Type V Adu."
"14016-20000-08583","5500 N SIMPSON AVE","91607","2","174B169  1095","174B169  1095","2348005026","R1-1","South Valley","North Hollywood - Valley Village","Valley Village",,"1251.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2014-05-05T00:00:00.000",,,,,"Permit Finaled","4400",,,"ADDRESS","34.17056","-118.38872","2022-09-10T00:00:00.000","Complete Work Done Under Previously Expired Permit 99014-10000-05478.  80% Percent Completed As       Determined By Inspection."
"22016-10000-09388","12100 W OLYMPIC BLVD 300","90064","11","123B149   575","123B149   575","4259025019","NI(EC)","West Los Angeles","West Los Angeles","West Los Angeles Sawtelle",,"2676.00","Building","Bldg-Alter/Repair","Commercial","13","Office","2022-03-24T00:00:00.000","2022-07-27T00:00:00.000",,,,,"Issued","25000",,,"ADDRESS","34.03215","-118.45396","2022-09-10T00:00:00.000","Early Start Non Structural Interior Ti Demo"
"17016-70000-17844","8768 W WONDERLAND AVE","90046","4","150B169    69","150B169    69","5563004009","R1-1","Central","Hollywood","Bel Air - Beverly Crest","Yes","1943.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2017-06-29T00:00:00.000",,,,,"Permit Finaled","3900",,,"ADDRESS","34.11144","-118.38605","2022-09-10T00:00:00.000","Re-Roof With Class A Or B Roof Covering Material Weighing Less Than 6 Pounds Per Sq. Ft. Over New Solid Sheathing 11 Squares. Class A Roof Covering Is Required Within Very High Fire Hazard Severity Zone (Vhfhsz). For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"17020-10002-01776","936 N POINSETTIA PL","90046","5","144B181   610","144B181   610","5531019900","[Q]PF-1XL","Central","Hollywood","Mid City West",,"1920.01","Building","Bldg-Alter/Repair","Commercial","23","Fence Wall","2018-04-26T00:00:00.000","2018-04-26T00:00:00.000",,,,,"Issued","5175",,,"ADDRESS","34.08824","-118.34851","2022-09-10T00:00:00.000","Supplemental Permit To Permit 17020-10000-01776, 17020-10001-01776 Revise Cmu Wall Length To Match Field Condition And Add Clarifying Details"
"14016-10000-02980","3050 S LA BREA AVE","90016","10","120B177   725","120B177   700; 120B177   725","5049034037","[Q]M1-1VL","South Los Angeles","West Adams - Baldwin Hills - Leimert","West Adams",,"2197.00","Building","Bldg-Alter/Repair","Commercial","17","Restaurant","2014-02-18T00:00:00.000","2014-05-01T00:00:00.000",,,,,"Permit Finaled","29155",,,"ADDRESS","34.02571","-118.35454","2022-09-10T00:00:00.000","Exterior Remodel To Existing Restaurant Includes New Exterior Canopy, Awnings And Finishes."
"21016-90000-59408","6107 W 76TH ST","90045","11","102B169   513","102B169   513","4106007010","R1-1","West Los Angeles","Westchester - Playa del Rey","Westchester/Playa",,"2760.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2021-12-29T00:00:00.000",,,,,"Permit Finaled","501",,,"ADDRESS","33.97158","-118.39233","2022-09-10T00:00:00.000","Replace 1 Door(S). Same Size, Location, Number, Type."
"11016-20000-18510","6240 N RANDI AVE BLDG G","91367","3","177B101    17","177B101    17","2146001024","R4-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills - Warner Center",,"1351.12","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2011-09-20T00:00:00.000",,,,,"Permit Finaled","27300",,,"ADDRESS","34.18396","-118.61008","2022-09-10T00:00:00.000","Drywall Repair, Units# 101-201, 201-221, 301-321."
"20016-90000-18407","7046 N CANTALOUPE AVE","91405","2","183B153   411","183B153   411","2216030012","R1-1","South Valley","Van Nuys - North Sherman Oaks","Van Nuys",,"1279.20","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2020-07-30T00:00:00.000",,,,,"Permit Finaled","4200",,,"ADDRESS","34.19899","-118.43437","2022-09-10T00:00:00.000","Reroof With 21 Sqrs Comp Shingle Roofing. Existing Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"21030-10000-08182","1534 N BEVERLY DR LOT 17","90210","4","147B161   185","147B161   185","4355016048","RE15-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air-Beverly Crest","YES","2611.01","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2021-12-02T00:00:00.000","2022-07-28T00:00:00.000",,,,,"Issued","110",,,"ADDRESS","34.09879","-118.41442","2022-09-10T00:00:00.000","Grading For Proposed Pool"
"19016-10000-23066","801 E COMMERCIAL ST","90012","14","130-5A217 187","130-5A217 134; 130-5A217 139; 130-5A217 142; 130-5A217 143; 130-5A217 149; 130-5A217 174; 130-5A217 175; 130-5A217 178; 130-5A217 179; 130-5A217 181; 130-5A217 185; 130-5A217 187","5173019006","M3-1-RIO","Central","Central City North","Historic Cultural",,"2060.31","Building","Bldg-Alter/Repair","Commercial","15","Telecommunication Transmitter - wireless","2019-07-26T00:00:00.000","2019-12-12T00:00:00.000",,,,,"Issued","20000",,,"ADDRESS","34.05272","-118.231","2022-09-10T00:00:00.000","Minor Modifications To Existing Wireless Facility (Rooftop)Install 1 (N) Purcell Cabinet Stacked On Existing Purcell CabinetInstall 1 (N) Pim Filter Insdie (N) Purcell CabinetInstall 1 (N)  Emerson Battery Cabinet With 4(N) Batteries"
